#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,15865611,10447.0,406434.0,599.0,9732499.0,"+9,751",5726678,29256.0,,,,,,North America,"
",,
,Asia,16530440,19051.0,288807.0,325.0,14711005.0,"+23,401",1530628,27067.0,,,,,,Asia,"
",,
,South America,11058317,98.0,323915.0,6.0,9880555.0,230,853847,17082.0,,,,,,South America,"
",,
,Europe,16973211,52430.0,387565.0,871.0,7058467.0,"+27,946",9527179,29245.0,,,,,,Europe,"
",,
,Africa,2163811,1.0,51589.0,,1825376.0,9,286846,2590.0,,,,,,Africa,"
",,
,Oceania,44781,8.0,1014.0,,33046.0,3,10721,21.0,,,,,,Australia/Oceania,"
",,
,World,62636892,82035.0,1459339.0,1801.0,43241607.0,"+61,340",17935946,105265.0,8036.0,187.2,,,,All,"
",,
1,USA,13610357,,272254.0,,8041239.0,,5296864,24647.0,41020.0,821.0,191033224.0,575745.0,"331,801,570 ",North America,24,"1,219",2
2,India,9393039,,136733.0,,8802267.0,"+1,106",454039,8944.0,6779.0,99.0,139503803.0,100684.0,"1,385,567,591 ",Asia,148,"10,133",10
3,Brazil,6290272,,172637.0,,5562539.0,,555096,8318.0,29507.0,810.0,21900000.0,102730.0,"213,180,600 ",South America,34,"1,235",10
4,Russia,2269316,26683.0,39527.0,459.0,1761457.0,"+21,987",468332,2300.0,15547.0,271.0,75900000.0,520004.0,"145,960,348 ",Europe,64,"3,693",2
5,France,2208699,,52127.0,,161137.0,,1995435,3777.0,33807.0,798.0,20418493.0,312529.0,"65,333,164 ",Europe,30,"1,253",3
6,Spain,1646192,,44668.0,,0.0,N/A,0,2777.0,35203.0,955.0,21917246.0,468695.0,"46,762,270 ",Europe,28,"1,047",2
7,UK,1605172,,58030.0,,0.0,N/A,0,1417.0,23594.0,853.0,42605903.0,626255.0,"68,032,876 ",Europe,42,"1,172",2
8,Italy,1564532,,54363.0,,720861.0,,789308,3762.0,25892.0,900.0,21637641.0,358091.0,"60,424,985 ",Europe,39,"1,112",3
9,Argentina,1413375,,38322.0,,1242877.0,,132176,4021.0,31155.0,845.0,3855893.0,84995.0,"45,365,935 ",South America,32,"1,184",12
10,Colombia,1299613,,36401.0,,1197204.0,,66008,2376.0,25430.0,712.0,6352377.0,124300.0,"51,105,089 ",South America,39,"1,404",8
11,Mexico,1100683,10008.0,105459.0,586.0,813254.0,"+9,673",181970,3335.0,8500.0,814.0,2849307.0,22004.0,"129,487,827 ",North America,118,"1,228",45
12,Germany,1041970,,16377.0,,711000.0,,314593,3854.0,12420.0,195.0,27859242.0,332075.0,"83,894,487 ",Europe,81,"5,123",3
13,Poland,973593,,16746.0,,538273.0,,418574,2100.0,25736.0,443.0,6187205.0,163555.0,"37,829,440 ",Europe,39,"2,259",6
14,Peru,960368,,35879.0,,891004.0,,33485,967.0,28962.0,1082.0,5039956.0,151992.0,"33,159,417 ",South America,35,924,7
15,Iran,935799,,47486.0,,648831.0,,239482,5865.0,11083.0,562.0,6038556.0,71519.0,"84,432,471 ",Asia,90,"1,778",14
