#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
13,51096,South America,Chile,49.0,,,"19,101,613 ",1350.0,28610.0,90638,944.0,38598.0,546506.0,4745.0
14,34921,North America,Canada,185.0,,,"37,712,703 ",1618.0,42332.0,89418,6979.0,47518.0,1596449.0,2371.0
15,15602,North America,Mexico,73.0,3227.0,371.0,"128,810,940 ",378.0,1901.0,84627,9415.0,59610.0,244858.0,657.0
16,24295,Asia,Saudi Arabia,13.0,,,"34,763,636 ",384.0,22652.0,81766,458.0,57013.0,787465.0,2352.0
17,40931,Asia,Pakistan,6.0,2429.0,78.0,"220,485,909 ",111.0,2413.0,66457,1395.0,24131.0,532037.0,301.0
18,32949,Europe,Belgium,814.0,,,"11,585,252 ",187.0,72237.0,58061,9430.0,15682.0,836879.0,5012.0
19,32267,Asia,Qatar,13.0,,,"2,876,510 ",216.0,74012.0,52907,36.0,20604.0,212897.0,18393.0
20,0,Europe,Netherlands,346.0,,,"17,131,629 ",180.0,20328.0,46126,5931.0,0.0,348256.0,2692.0
21,33247,Asia,Bangladesh,4.0,,,"164,542,316 ",1.0,1745.0,42844,582.0,9015.0,287067.0,260.0
22,23150,Europe,Belarus,24.0,,,"9,449,585 ",92.0,54227.0,40764,224.0,17390.0,512418.0,4314.0
23,16047,South America,Ecuador,189.0,,,"17,618,288 ",220.0,6460.0,38571,3334.0,19190.0,113808.0,2189.0
24,27155,Europe,Sweden,431.0,,,"10,093,745 ",289.0,23658.0,36476,4350.0,4971.0,238800.0,3614.0
25,14206,Asia,Singapore,4.0,,,"5,846,269 ",8.0,57249.0,33860,23.0,19631.0,334691.0,5792.0
26,15813,Asia,UAE,26.0,,,"9,879,555 ",1.0,213622.0,33170,260.0,17097.0,2110493.0,3357.0
27,11652,Europe,Portugal,136.0,,,"10,199,174 ",66.0,78030.0,31946,1383.0,18911.0,795838.0,3132.0
28,609,Europe,Switzerland,222.0,,,"8,649,038 ",32.0,45172.0,30828,1919.0,28300.0,390697.0,3564.0
29,13536,Africa,South Africa,10.0,,,"59,240,605 ",128.0,11482.0,29240,611.0,15093.0,680175.0,494.0
30,18922,South America,Colombia,17.0,,,"50,834,077 ",136.0,6028.0,26688,853.0,6913.0,306411.0,525.0
31,17204,Asia,Indonesia,6.0,,,"273,263,419 ",,1100.0,25216,1520.0,6492.0,300545.0,92.0
32,15717,Asia,Kuwait,45.0,,,"4,264,746 ",191.0,66203.0,25184,194.0,9273.0,282341.0,5905.0
33,1142,Europe,Ireland,333.0,,,"4,932,806 ",47.0,66047.0,24876,1645.0,22089.0,325795.0,5043.0
34,11412,Europe,Poland,28.0,,,"37,850,086 ",160.0,23077.0,23155,1051.0,10692.0,873456.0,612.0
35,13198,Europe,Ukraine,16.0,,,"43,755,130 ",267.0,7709.0,22811,679.0,8934.0,337318.0,521.0
36,15692,Africa,Egypt,9.0,,,"102,152,100 ",41.0,1322.0,22082,879.0,5511.0,135000.0,216.0
37,4905,Europe,Romania,65.0,,,"19,248,085 ",182.0,21896.0,18982,1248.0,12829.0,421451.0,986.0
38,1927,Asia,Israel,31.0,,,"9,197,590 ",37.0,61463.0,16987,284.0,14776.0,565311.0,1847.0
39,1591,Asia,Japan,7.0,,,"126,508,530 ",131.0,2251.0,16719,874.0,14254.0,284763.0,132.0
40,640,Europe,Austria,74.0,,,"9,001,908 ",25.0,48246.0,16655,668.0,15347.0,434302.0,1850.0
41,11972,Asia,Philippines,9.0,,,"109,447,729 ",81.0,3041.0,16634,942.0,3720.0,332815.0,152.0
42,6777,North America,Dominican Republic,45.0,,,"10,838,156 ",106.0,7098.0,16531,488.0,9266.0,76930.0,1525.0
43,10111,South America,Argentina,12.0,,,"45,158,774 ",259.0,3332.0,15419,520.0,4788.0,150486.0,341.0
44,12154,Asia,Afghanistan,6.0,,,"38,843,762 ",19.0,925.0,13659,246.0,1259.0,35923.0,352.0
45,4665,North America,Panama,76.0,,,"4,308,467 ",79.0,14669.0,12531,326.0,7540.0,63202.0,2908.0
46,785,Europe,Denmark,98.0,,,"5,790,443 ",18.0,104754.0,11593,568.0,10240.0,606574.0,2002.0
47,774,Asia,S. Korea,5.0,39.0,,"51,265,441 ",15.0,17612.0,11441,269.0,10398.0,902901.0,223.0
48,4588,Europe,Serbia,28.0,,,"8,740,269 ",8.0,27371.0,11354,242.0,6524.0,239234.0,1299.0
49,4734,Asia,Bahrain,9.0,,,"1,695,455 ",9.0,179408.0,10449,15.0,5700.0,304179.0,6163.0
50,5288,Asia,Kazakhstan,2.0,450.0,,"18,756,335 ",62.0,42028.0,10382,37.0,5057.0,788289.0,554.0
51,7384,Asia,Oman,8.0,,,"5,093,884 ",31.0,14135.0,9820,40.0,2396.0,72000.0,1928.0
52,6344,Africa,Nigeria,1.0,,,"205,640,180 ",7.0,286.0,9302,261.0,2697.0,58726.0,45.0
53,2377,Europe,Czechia,30.0,,,"10,707,285 ",19.0,40212.0,9196,319.0,6500.0,430564.0,859.0
54,3074,Africa,Algeria,15.0,,,"43,776,603 ",34.0,,9134,638.0,5422.0,,209.0
55,7682,South America,Bolivia,26.0,344.0,7.0,"11,658,434 ",3.0,1912.0,8731,300.0,749.0,22294.0,749.0
56,5259,Asia,Armenia,41.0,,,"2,962,770 ",10.0,18915.0,8676,120.0,3297.0,56042.0,2928.0
57,459,Europe,Norway,44.0,,,"5,417,490 ",8.0,45289.0,8422,236.0,7727.0,245352.0,1555.0
58,3330,Europe,Moldova,71.0,,,"4,034,743 ",256.0,10054.0,7896,288.0,4278.0,40565.0,1957.0
59,1382,Asia,Malaysia,4.0,,,"32,328,196 ",8.0,16083.0,7732,115.0,6235.0,519944.0,239.0
60,2241,Africa,Morocco,5.0,,,"36,870,903 ",1.0,5155.0,7714,202.0,5271.0,190061.0,209.0
61,5161,Africa,Ghana,1.0,,,"31,010,956 ",17.0,6718.0,7616,34.0,2421.0,208328.0,246.0
62,476,Australia/Oceania,Australia,4.0,11.0,,"25,473,105 ",4.0,56011.0,7184,103.0,6605.0,1426775.0,282.0
63,962,Europe,Finland,57.0,,,"5,539,987 ",10.0,32383.0,6776,314.0,5500.0,179400.0,1223.0
64,2644,Asia,Iraq,5.0,,,"40,135,453 ",45.0,5269.0,5873,185.0,3044.0,211485.0,146.0
65,1933,Africa,Cameroon,7.0,,,"26,481,233 ",28.0,,5436,177.0,3326.0,,205.0
66,1806,Asia,Azerbaijan,6.0,,,"10,131,032 ",42.0,28099.0,4989,58.0,3125.0,284669.0,492.0
67,4159,North America,Honduras,20.0,134.0,3.0,"9,889,983 ",13.0,1495.0,4886,199.0,528.0,14790.0,494.0
68,3869,North America,Guatemala,5.0,259.0,10.0,"17,884,332 ",5.0,1757.0,4607,90.0,648.0,31427.0,258.0
69,3472,Africa,Sudan,5.0,,,"43,750,011 ",,9.0,4521,233.0,816.0,401.0,103.0
70,87,Europe,Luxembourg,176.0,,,"625,031 ",4.0,116788.0,4012,110.0,3815.0,72996.0,6419.0
71,1300,Europe,Hungary,54.0,,,"9,662,389 ",24.0,18645.0,3841,517.0,2024.0,180152.0,398.0
72,1870,Asia,Tajikistan,5.0,,,"9,516,984 ",,,3686,47.0,1769.0,,387.0
73,1634,Africa,Guinea,2.0,,,"13,097,504 ",24.0,1100.0,3656,22.0,2000.0,14407.0,279.0
74,771,Asia,Uzbekistan,0.4,45.0,,"33,424,544 ",7.0,13762.0,3513,14.0,2728.0,460000.0,105.0
75,1650,Africa,Senegal,2.0,,,"16,700,407 ",18.0,2365.0,3429,41.0,1738.0,39499.0,205.0
76,59,Asia,Thailand,0.8,1.0,,"69,784,967 ",59.0,5380.0,3077,57.0,2961.0,375453.0,44.0
77,1653,Africa,Djibouti,20.0,,,"986,677 ",,25598.0,2914,20.0,1241.0,25257.0,2953.0
78,1360,Europe,Greece,17.0,,,"10,427,224 ",16.0,16768.0,2909,175.0,1374.0,174844.0,279.0
79,2364,Africa,DRC,0.8,,,"89,286,547 ",,,2833,69.0,400.0,,32.0
80,1348,Africa,Ivory Coast,1.0,,,"26,314,434 ",,1009.0,2750,32.0,1370.0,26548.0,105.0
81,1889,Africa,Gabon,7.0,,,"2,220,636 ",15.0,6229.0,2613,15.0,709.0,13833.0,1177.0
82,1296,Europe,Bulgaria,20.0,14.0,3.0,"6,952,659 ",22.0,11613.0,2499,139.0,1064.0,80742.0,359.0
83,529,Europe,Bosnia and Herzegovina,47.0,,,"3,282,476 ",4.0,19374.0,2485,153.0,1803.0,63596.0,757.0
84,1218,North America,El Salvador,7.0,,1.0,"6,483,357 ",30.0,13057.0,2278,43.0,1017.0,84650.0,351.0
85,83,Europe,Croatia,25.0,,,"4,107,324 ",4.0,15949.0,2245,103.0,2059.0,65509.0,547.0
86,487,Europe,North Macedonia,60.0,,,"2,083,381 ",21.0,13288.0,2129,126.0,1516.0,27684.0,1022.0
87,163,North America,Cuba,7.0,,,"11,327,197 ",3.0,8926.0,2005,82.0,1760.0,101108.0,177.0
88,182,Europe,Estonia,51.0,,,"1,326,459 ",,61607.0,1859,67.0,1610.0,81719.0,1401.0
89,1446,Africa,Somalia,5.0,,,"15,849,098 ",2.0,,1828,72.0,310.0,,115.0
90,1,Europe,Iceland,29.0,,,"341,049 ",,177367.0,1805,10.0,1794.0,60491.0,5292.0
91,1245,Africa,Kenya,1.0,,,"53,657,349 ",7.0,1379.0,1745,62.0,438.0,74003.0,33.0
92,593,Asia,Kyrgyzstan,2.0,60.0,,"6,514,168 ",4.0,16813.0,1722,16.0,1113.0,109521.0,264.0
93,293,Africa,Mayotte,77.0,,,"272,174 ",9.0,19105.0,1699,21.0,1385.0,5200.0,6242.0
94,378,Europe,Lithuania,25.0,,,"2,725,228 ",17.0,107914.0,1662,68.0,1216.0,294091.0,610.0
95,1389,Asia,Maldives,9.0,,,"539,651 ",9.0,21820.0,1591,5.0,197.0,11775.0,2948.0
96,1527,North America,Haiti,3.0,141.0,,"11,389,903 ",,360.0,1584,35.0,22.0,4106.0,139.0
97,794,Asia,Sri Lanka,0.5,,,"21,405,475 ",1.0,2906.0,1558,10.0,754.0,62208.0,73.0
98,154,Europe,Slovakia,5.0,,,"5,459,418 ",,30692.0,1520,28.0,1338.0,167562.0,278.0
99,1,Australia/Oceania,New Zealand,4.0,,,"5,002,100 ",,55751.0,1504,22.0,1481.0,278872.0,301.0
100,8,Europe,Slovenia,52.0,,,"2,078,914 ",2.0,38137.0,1473,108.0,1357.0,79284.0,709.0
101,1054,South America,Venezuela,0.5,,,"28,442,623 ",3.0,33819.0,1370,14.0,302.0,961899.0,48.0
102,1094,Africa,Equatorial Guinea,9.0,,,"1,398,267 ",,611.0,1306,12.0,200.0,854.0,934.0
103,1206,Africa,Guinea-Bissau,4.0,,,"1,963,484 ",,764.0,1256,8.0,42.0,1500.0,640.0
104,484,Africa,Mali,4.0,,,"20,192,489 ",,172.0,1226,73.0,669.0,3483.0,61.0
105,1000,Asia,Nepal,0.2,,,"29,087,562 ",,5832.0,1212,6.0,206.0,169632.0,42.0
106,441,Asia,Lebanon,4.0,,,"6,827,955 ",6.0,11752.0,1172,26.0,705.0,80239.0,172.0
107,215,Europe,Albania,11.0,,,"2,878,060 ",5.0,4958.0,1099,33.0,851.0,14269.0,382.0
108,41,Asia,Hong Kong,0.5,,,"7,491,589 ",1.0,27088.0,1080,4.0,1035.0,202930.0,144.0
109,77,Africa,Tunisia,4.0,,,"11,807,501 ",2.0,4267.0,1071,48.0,946.0,50380.0,91.0
110,295,Europe,Latvia,13.0,,,"1,887,841 ",3.0,56642.0,1064,24.0,745.0,106931.0,564.0
111,271,Africa,Zambia,0.4,,,"18,332,690 ",1.0,1324.0,1057,7.0,779.0,24275.0,58.0
112,359,North America,Costa Rica,2.0,,,"5,089,969 ",2.0,5010.0,1022,10.0,653.0,25503.0,201.0
113,978,Africa,South Sudan,0.9,,,"11,181,838 ",,300.0,994,10.0,6.0,3356.0,89.0
114,763,Africa,Ethiopia,0.07,,,"114,685,261 ",4.0,886.0,968,8.0,197.0,101581.0,8.0
115,78,Africa,Niger,3.0,,,"24,115,230 ",,250.0,955,64.0,813.0,6020.0,40.0
116,141,Asia,Cyprus,14.0,,,"1,206,584 ",4.0,92219.0,942,17.0,784.0,111270.0,781.0
117,493,South America,Paraguay,2.0,,,"7,124,576 ",1.0,3977.0,917,11.0,413.0,28337.0,129.0
118,850,Africa,CAR,0.2,,,"4,821,903 ",,3019.0,874,1.0,23.0,14557.0,181.0
119,74,Africa,Burkina Faso,3.0,,,"20,846,391 ",,,847,53.0,720.0,,41.0
120,398,Africa,Sierra Leone,6.0,,,"7,961,529 ",,,829,45.0,386.0,,104.0
121,114,South America,Uruguay,6.0,,,"3,472,692 ",6.0,12274.0,816,22.0,680.0,42624.0,235.0
122,29,Europe,Andorra,660.0,,,"77,254 ",4.0,48541.0,764,51.0,684.0,3750.0,9889.0
123,250,Africa,Chad,4.0,,,"16,378,747 ",,,759,65.0,444.0,,46.0
124,354,North America,Nicaragua,5.0,,,"6,617,408 ",,,759,35.0,370.0,,115.0
125,158,Asia,Georgia,3.0,,,"3,989,806 ",6.0,13439.0,746,12.0,576.0,53618.0,187.0
126,214,Asia,Jordan,0.9,,,"10,194,057 ",5.0,17669.0,730,9.0,507.0,180119.0,72.0
127,48,,Diamond Princess,,,,0,4.0,,712,13.0,651.0,,
128,529,Africa,Madagascar,0.2,,,"27,621,064 ",9.0,371.0,698,5.0,164.0,10249.0,25.0
129,285,Europe,San Marino,1238.0,,,"33,925 ",1.0,129167.0,671,42.0,344.0,4382.0,19779.0
130,93,Europe,Malta,20.0,,,"441,442 ",1.0,151014.0,616,9.0,514.0,66664.0,1395.0
131,277,North America,Jamaica,3.0,6.0,,"2,960,047 ",2.0,4080.0,575,9.0,289.0,12078.0,194.0
132,391,Africa,Congo,3.0,,,"5,504,824 ",,,571,19.0,161.0,,104.0
133,3,Europe,Channel Islands,259.0,,,"173,720 ",,59032.0,560,45.0,512.0,10255.0,3224.0
134,305,Africa,Tanzania,0.4,,,"59,564,340 ",7.0,,509,21.0,183.0,,9.0
135,58,Africa,Réunion,1.0,,,"894,749 ",1.0,19223.0,470,1.0,411.0,17200.0,525.0
136,383,Africa,Sao Tome and Principe,55.0,,,"218,775 ",,800.0,463,12.0,68.0,175.0,2116.0
137,277,South America,French Guiana,3.0,,,"297,920 ",2.0,,450,1.0,172.0,,1510.0
138,75,Asia,Palestine,0.6,,,"5,089,925 ",,8817.0,446,3.0,368.0,44876.0,88.0
139,15,Asia,Taiwan,0.3,,,"23,813,096 ",,3020.0,442,7.0,420.0,71909.0,19.0
140,213,Africa,Togo,2.0,,,"8,259,905 ",,2320.0,428,13.0,202.0,19162.0,52.0
141,382,Africa,Mauritania,4.0,,,"4,637,608 ",,557.0,423,20.0,21.0,2583.0,91.0
142,246,Africa,Cabo Verde,7.0,,,"555,443 ",,2353.0,405,4.0,155.0,1307.0,729.0
143,108,Africa,Rwanda,,,,"12,920,834 ",,5078.0,355,,247.0,65608.0,27.0
144,3,Europe,Isle of Man,282.0,,,"84,994 ",,55957.0,336,24.0,309.0,4756.0,3953.0
145,3,Africa,Mauritius,8.0,,,"1,271,588 ",,89837.0,335,10.0,322.0,114236.0,263.0
146,257,Africa,Uganda,,,,"45,594,205 ",,2041.0,329,,72.0,93062.0,7.0
147,49,Asia,Vietnam,,1.0,,"97,260,527 ",1.0,2827.0,328,,279.0,275000.0,3.0
148,0,Europe,Montenegro,14.0,,,"628,059 ",,16188.0,324,9.0,315.0,10167.0,516.0
149,207,Asia,Yemen,2.0,,,"29,762,769 ",,4.0,283,65.0,11.0,120.0,10.0
150,109,Africa,Eswatini,2.0,,,"1,159,085 ",,4309.0,279,2.0,168.0,4994.0,241.0
151,100,Africa,Liberia,5.0,,,"5,046,147 ",,,273,27.0,146.0,,54.0
152,227,Africa,Malawi,0.2,,,"19,081,339 ",1.0,177.0,273,4.0,42.0,3372.0,14.0
153,148,Africa,Mozambique,0.06,,,"31,168,238 ",,321.0,234,2.0,84.0,10001.0,8.0
154,88,Asia,Myanmar,0.1,17.0,,"54,377,737 ",,440.0,224,6.0,130.0,23951.0,4.0
155,85,Africa,Benin,0.2,,,"12,091,909 ",,2549.0,224,3.0,136.0,30817.0,19.0
156,88,North America,Martinique,37.0,,,"375,289 ",,,200,14.0,98.0,,533.0
157,0,Europe,Faeroe Islands,,,,"48,847 ",,195877.0,187,,187.0,9568.0,3828.0
158,135,Asia,Mongolia,,,,"3,273,383 ",10.0,4167.0,179,,44.0,13641.0,55.0
159,10,North America,Guadeloupe,35.0,,,"400,118 ",1.0,10339.0,162,14.0,138.0,4137.0,405.0
160,13,Europe,Gibraltar,,,,"33,692 ",,217114.0,161,,148.0,7315.0,4779.0
161,72,South America,Guyana,14.0,,,"786,222 ",2.0,2017.0,150,11.0,67.0,1586.0,191.0
162,117,Africa,Zimbabwe,0.3,,,"14,842,996 ",,2752.0,149,4.0,28.0,40847.0,10.0
163,1,Asia,Brunei ,5.0,,,"437,104 ",2.0,43381.0,141,2.0,138.0,18962.0,323.0
164,72,North America,Cayman Islands,15.0,,,"65,652 ",,169667.0,141,1.0,68.0,11139.0,2148.0
165,39,North America,Bermuda,144.0,,,"62,297 ",2.0,111418.0,140,9.0,92.0,6941.0,2247.0
166,2,Asia,Cambodia,,1.0,,"16,697,744 ",1.0,1188.0,125,,123.0,19842.0,7.0
167,75,Asia,Syria,0.2,,,"17,459,220 ",,,122,4.0,43.0,,7.0
168,72,Africa,Libya,0.7,,,"6,862,735 ",,751.0,118,5.0,41.0,5154.0,17.0
169,0,North America,Trinidad and Tobago,6.0,,,"1,399,098 ",,2231.0,116,8.0,108.0,3122.0,83.0
170,43,North America,Bahamas,28.0,,,"392,908 ",1.0,5312.0,102,11.0,48.0,2087.0,260.0
171,0,North America,Aruba,28.0,,,"106,727 ",,19836.0,101,3.0,98.0,2117.0,946.0
172,4,Europe,Monaco,102.0,,,"39,217 ",2.0,,98,4.0,90.0,,2499.0
173,9,North America,Barbados,24.0,,,"287,345 ",1.0,18347.0,92,7.0,76.0,5272.0,320.0
174,61,Africa,Comoros,2.0,,,"867,826 ",,,87,2.0,24.0,,100.0
175,26,Europe,Liechtenstein,26.0,,,"38,119 ",,23610.0,82,1.0,55.0,900.0,2151.0
176,59,Africa,Angola,0.1,,,"32,762,654 ",,305.0,81,4.0,18.0,10000.0,2.0
177,2,North America,Sint Maarten,350.0,,,"42,832 ",1.0,10506.0,77,15.0,60.0,450.0,1798.0
178,0,Australia/Oceania,French Polynesia,,,,"280,766 ",,14268.0,60,,60.0,4006.0,214.0
179,0,Asia,Macao,,,,"648,524 ",,,45,,45.0,,69.0
180,21,Africa,Burundi,0.08,,,"11,855,161 ",,24.0,42,1.0,20.0,284.0,4.0
181,4,North America,Saint Martin,78.0,,,"38,604 ",1.0,14325.0,40,3.0,33.0,553.0,1036.0
182,0,Africa,Eritrea,,,,"3,541,919 ",,,39,,39.0,,11.0
183,14,Africa,Botswana,0.4,,,"2,347,107 ",,7665.0,35,1.0,20.0,17991.0,15.0
184,27,Asia,Bhutan,,2.0,,"770,842 ",,21466.0,33,,6.0,16547.0,43.0
185,12,North America,St. Vincent Grenadines,,,,"110,910 ",,4256.0,26,,14.0,472.0,234.0
186,3,North America,Antigua and Barbuda,31.0,,,"97,857 ",1.0,1870.0,25,3.0,19.0,183.0,255.0
187,4,Africa,Gambia,0.4,,,"2,409,904 ",,729.0,25,1.0,20.0,1756.0,10.0
188,0,Asia,Timor-Leste,,,,"1,316,071 ",,980.0,24,,24.0,1290.0,18.0
189,5,North America,Grenada,,,,"112,478 ",4.0,26734.0,23,,18.0,3007.0,204.0
190,9,Africa,Namibia,,,,"2,536,578 ",,1345.0,23,,14.0,3412.0,9.0
191,3,Asia,Laos,,,,"7,265,839 ",,845.0,19,,16.0,6141.0,3.0
192,1,Australia/Oceania,New Caledonia,,,,"285,253 ",,22492.0,19,,18.0,6416.0,67.0
193,0,North America,Belize,5.0,,,"396,949 ",,3960.0,18,2.0,16.0,1572.0,45.0
194,3,North America,Curaçao,6.0,,,"164,035 ",,3487.0,18,1.0,14.0,572.0,110.0
195,3,Australia/Oceania,Fiji,,,,"895,872 ",,2714.0,18,,15.0,2431.0,20.0
196,0,North America,Saint Lucia,,,,"183,554 ",,5513.0,18,,18.0,1012.0,98.0
197,0,North America,Dominica,,,,"71,971 ",,6016.0,16,,16.0,433.0,222.0
198,0,North America,Saint Kitts and Nevis,,,,"53,166 ",,7411.0,15,,15.0,394.0,282.0
199,0,South America,Falkland Islands,,,,"3,470 ",,144957.0,13,,13.0,503.0,3746.0
200,2,North America,Greenland,,,,"56,762 ",,35763.0,13,,11.0,2030.0,229.0
201,2,South America,Suriname,2.0,,,"586,164 ",,1334.0,12,1.0,9.0,782.0,20.0
202,1,North America,Turks and Caicos,26.0,,,"38,669 ",,3336.0,12,1.0,10.0,129.0,310.0
203,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
204,0,North America,Montserrat,200.0,,,"4,992 ",,7212.0,11,1.0,10.0,36.0,2204.0
205,0,Africa,Seychelles,,,,"98,294 ",,,11,,11.0,,112.0
206,7,,MS Zaandam,,,,0,,,9,2.0,,,
207,2,Africa,Western Sahara,2.0,,,"595,905 ",,,9,1.0,6.0,,15.0
208,0,North America,British Virgin Islands,33.0,,,"30,213 ",,5527.0,8,1.0,7.0,167.0,265.0
209,0,Australia/Oceania,Papua New Guinea,,,,"8,931,009 ",,269.0,8,,8.0,2402.0,0.9
210,0,North America,Caribbean Netherlands,,,,"26,201 ",,16183.0,6,,6.0,424.0,229.0
211,0,North America,St. Barth,,,,"9,874 ",,13875.0,6,,6.0,137.0,608.0
212,0,North America,Anguilla,,,,"14,991 ",,2735.0,3,,3.0,41.0,200.0
213,1,Africa,Lesotho,,,,"2,140,745 ",,132.0,2,,1.0,283.0,0.9
214,0,North America,Saint Pierre Miquelon,,,,"5,796 ",,,1,,1.0,,173.0
215,63,Asia,China,3.0,4.0,,"1,439,323,776 ",3.0,,82999,4634.0,78302.0,,58.0
,1243603,North America,Total:,,3767.0,385.0,,19452.0,,2015743,122347.0,649793.0,,
,434347,South America,Total:,,344.0,7.0,,11226.0,,800398,38185.0,327866.0,,
,851191,Europe,Total:,,14.0,3.0,,9017.0,,1986921,172534.0,963196.0,,
,400690,Asia,Total:,,3321.0,78.0,,13674.0,,1083755,29743.0,653322.0,,
,75402,Africa,Total:,,,,,356.0,,137544,3945.0,58197.0,,
,481,Australia/Oceania,Total:,,11.0,,,4.0,,8793,125.0,8187.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,307739,Europe,European Union,282.82954435848217,14.0,3.0,,4462.0,44070.76102780198,1196230,125930.0,722366.0,19622529.0,2686.644849106227
