#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,21010902,7032.0,475837.0,328.0,12720147,"+6,954",7814918,33544.0,,,,,,North America,"
",,
,Asia,19789251,8348.0,322584.0,171.0,18052053,"+9,131",1414614,26740.0,,,,,,Asia,"
",,
,South America,12473430,253.0,348845.0,1.0,10986868,154,1137717,16854.0,,,,,,South America,"
",,
,Europe,21375146,45700.0,493062.0,892.0,10216619,"+30,677",10665465,26414.0,,,,,,Europe,"
",,
,Africa,2523478,,59195.0,,2116964,,347319,2734.0,,,,,,Africa,"
",,
,Oceania,47371,30.0,1046.0,,33278,1,13047,21.0,,,,,,Australia/Oceania,"
",,
,World,77220299,61363.0,1700584.0,1392.0,54126635,"+46,917",21393080,106307.0,9907.0,218.2,,,,All,"
",,
1,USA,18267579,,324869.0,,10622082,,7320628,27997.0,55036.0,979.0,234217195.0,705648.0,"331,918,024 ",North America,18,"1,022",1
2,India,10056248,,145843.0,,9606111,721,304294,8944.0,7254.0,105.0,162098329.0,116922.0,"1,386,382,478 ",Asia,138,"9,506",9
3,Brazil,7238600,,186773.0,,6245801,,806026,8318.0,33941.0,876.0,25700000.0,120504.0,"213,271,284 ",South America,29,"1,142",8
4,Russia,2877727,29350.0,51351.0,493.0,2295362,"+19,705",531014,2300.0,19715.0,352.0,86391683.0,591869.0,"145,964,097 ",Europe,51,"2,842",2
5,France,2473354,,60549.0,,183806,,2228999,2754.0,37853.0,927.0,30742081.0,470481.0,"65,341,821 ",Europe,26,"1,079",2
6,UK,2040147,,67401.0,,0,N/A,0,1364.0,29978.0,990.0,49579548.0,728530.0,"68,054,268 ",Europe,33,"1,010",1
7,Turkey,2024601,,18097.0,,1800286,,206218,5347.0,23885.0,213.0,22439527.0,264725.0,"84,765,367 ",Asia,42,"4,684",4
8,Italy,1953185,,68799.0,,1261626,,622760,2743.0,32327.0,1139.0,25129125.0,415910.0,"60,419,662 ",Europe,31,878,2
9,Spain,1817448,,48926.0,,0,N/A,0,1920.0,38865.0,1046.0,24918644.0,532867.0,"46,763,355 ",Europe,26,956,2
10,Argentina,1541285,,41813.0,,1368346,,131126,3462.0,33956.0,921.0,4496873.0,99070.0,"45,390,840 ",South America,29,"1,086",10
11,Germany,1514783,,26764.0,,1085500,,402519,5022.0,18052.0,319.0,31974158.0,381051.0,"83,910,548 ",Europe,55,"3,135",3
12,Colombia,1507222,,40475.0,,1373332,,93415,2578.0,29474.0,791.0,7492520.0,146517.0,"51,137,670 ",South America,34,"1,263",7
13,Mexico,1320545,6870.0,118202.0,326.0,978002,"+6,887",224341,3890.0,10192.0,912.0,3377517.0,26067.0,"129,569,201 ",North America,98,"1,096",38
14,Poland,1202700,,25397.0,,938269,,239034,1710.0,31795.0,671.0,6839477.0,180810.0,"37,826,958 ",Europe,31,"1,489",6
15,Iran,1158384,,53625.0,,885054,,219705,5563.0,13709.0,635.0,6995726.0,82793.0,"84,497,091 ",Asia,73,"1,576",12
16,Peru,997517,,37103.0,,932295,,28119,1093.0,30057.0,1118.0,5374886.0,161957.0,"33,187,033 ",South America,33,894,6
17,Ukraine,970993,6545.0,16665.0,80.0,586268,"+5,106",368060,177.0,22266.0,382.0,5209462.0,119459.0,"43,608,741 ",Europe,45,"2,617",8
18,South Africa,921922,,24691.0,,793914,,103317,546.0,15453.0,414.0,6140839.0,102932.0,"59,659,403 ",Africa,65,"2,416",10
19,Netherlands,689705,,10491.0,,0,N/A,0,580.0,40209.0,612.0,5514008.0,321464.0,"17,152,803 ",Europe,25,"1,635",3
20,Indonesia,664930,,19880.0,,541811,,103239,,2419.0,72.0,6786585.0,24689.0,"274,882,460 ",Asia,413,"13,827",41
21,Czechia,627523,3364.0,10411.0,35.0,534686,136,82426,588.0,58546.0,971.0,3538944.0,330175.0,"10,718,380 ",Europe,17,"1,030",3
22,Belgium,625930,2170.0,18626.0,81.0,42980,69,564324,544.0,53897.0,1604.0,6606666.0,568881.0,"11,613,438 ",Europe,19,624,2
23,Romania,591294,,14394.0,,498777,,78123,1267.0,30834.0,751.0,4599845.0,239868.0,"19,176,598 ",Europe,32,"1,332",4
24,Chile,585545,,16154.0,,555956,,13435,663.0,30508.0,842.0,6062168.0,315846.0,"19,193,418 ",South America,33,"1,188",3
25,Iraq,584145,,12697.0,,520969,,50479,177.0,14373.0,312.0,4146688.0,102029.0,"40,642,226 ",Asia,70,"3,201",10
26,Canada,507795,,14228.0,,416708,,76859,694.0,13399.0,375.0,13115616.0,346078.0,"37,897,852 ",North America,75,"2,664",3
27,Bangladesh,500713,,7280.0,,437527,,55906,,3026.0,44.0,3075680.0,18589.0,"165,460,614 ",Asia,330,"22,728",54
