#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,35503990,6175.0,813042.0,660.0,27135289,"+4,309",7555659,15222.0,,,,,,North America,"
",,
,South America,20618601,878.0,534467.0,12.0,18367541,"+1,046",1716593,20000.0,,,,,,South America,"
",,
,Asia,27688128,9313.0,422041.0,99.0,25559312,"+7,268",1706775,24593.0,,,,,,Asia,"
",,
,Europe,38660696,17424.0,897682.0,290.0,27316118,"+17,024",10446896,30016.0,,,,,,Europe,"
",,
,Africa,4199748,,111794.0,,3773463,,314491,2712.0,,,,,,Africa,"
",,
,Oceania,55572,13.0,1121.0,,34527,7,19924,5.0,,,,,,Australia/Oceania,"
",,
,World,126727456,33803.0,2780162.0,1061.0,102186956,"+29,654",21760338,92548.0,16258.0,356.7,,,,All,"
",,
1,USA,30853032,,561142.0,,23275268,,7016622,8610.0,92812.0,1688.0,396894166.0,1193932.0,"332,426,183 ",North America,11,592,1
2,Brazil,12407323,,307326.0,,10824095,,1275902,8318.0,58069.0,1438.0,28600000.0,133853.0,"213,666,996 ",South America,17,695,7
3,India,11908910,537.0,161275.0,,11295023,"+2,174",452612,8944.0,8568.0,116.0,239769553.0,172504.0,"1,389,938,347 ",Asia,117,"8,618",6
4,Russia,4501859,,97017.0,,4120161,,284681,2300.0,30839.0,665.0,118800000.0,813808.0,"145,980,454 ",Europe,32,"1,505",1
5,France,4465956,,94275.0,,288062,,4083619,4766.0,68308.0,1442.0,61991132.0,948172.0,"65,379,596 ",Europe,15,693,1
6,UK,4325315,,126515.0,,3768434,,430366,630.0,63470.0,1856.0,121517399.0,1783150.0,"68,147,613 ",Europe,16,539,1
7,Italy,3488619,,107256.0,,2814652,,566711,3628.0,57762.0,1776.0,48463509.0,802423.0,"60,396,434 ",Europe,17,563,1
8,Spain,3255324,,75010.0,,3016247,,164067,1830.0,69606.0,1604.0,41884958.0,895588.0,"46,768,089 ",Europe,14,623,1
9,Turkey,3149094,,30772.0,,2921037,,197285,1810.0,37047.0,362.0,37433913.0,440382.0,"85,003,274 ",Asia,27,"2,762",2
10,Germany,2754002,,76303.0,,2477500,"+9,900",200199,3209.0,32793.0,909.0,48979281.0,583221.0,"83,980,634 ",Europe,30,"1,101",2
11,Colombia,2367337,,62645.0,,2255948,,48744,1982.0,46165.0,1222.0,12485669.0,243481.0,"51,279,841 ",South America,22,819,4
12,Argentina,2291051,,55235.0,,2064479,,171337,3508.0,50353.0,1214.0,8605895.0,189143.0,"45,499,515 ",South America,20,824,5
13,Mexico,2219845,5303.0,200862.0,651.0,1755798,"+3,673",263185,4798.0,17086.0,1546.0,6006949.0,46234.0,"129,924,289 ",North America,59,647,22
14,Poland,2189966,,51305.0,,1747223,,391438,2730.0,57911.0,1357.0,11610747.0,307032.0,"37,816,127 ",Europe,17,737,3
15,Iran,1838803,,62223.0,,1577408,,199172,3908.0,21689.0,734.0,12481917.0,147229.0,"84,779,068 ",Asia,46,"1,363",7
16,Ukraine,1632131,17424.0,31751.0,290.0,1297282,"+7,124",303098,177.0,37486.0,729.0,7889544.0,181201.0,"43,540,188 ",Europe,27,"1,371",6
17,South Africa,1543079,,52602.0,,1469565,,20912,546.0,25780.0,879.0,9752061.0,162927.0,"59,855,524 ",Africa,39,"1,138",6
18,Peru,1512384,,51032.0,,1423259,,38093,2285.0,45407.0,1532.0,9014018.0,270630.0,"33,307,537 ",South America,22,653,4
19,Czechia,1503307,,25639.0,,1299552,,178116,1860.0,140187.0,2391.0,11690302.0,1090150.0,"10,723,575 ",Europe,7,418,1
20,Indonesia,1487541,,40166.0,,1322878,,124497,,5397.0,146.0,12422800.0,45069.0,"275,640,645 ",Asia,185,"6,863",22
21,Netherlands,1236209,,16421.0,,0,N/A,0,625.0,72029.0,957.0,9747836.0,567966.0,"17,162,719 ",Europe,14,"1,045",2
22,Chile,962321,,22587.0,,897975,,41759,2466.0,50026.0,1174.0,10887507.0,565984.0,"19,236,410  ",South America,20,852,2
23,Canada,956655,,22826.0,,893469,,40360,661.0,25185.0,601.0,27110125.0,713714.0,"37,984,555 ",North America,40,"1,664",1
24,Romania,926310,,22835.0,,830270,,73205,1364.0,48389.0,1193.0,7163451.0,374205.0,"19,143,121 ",Europe,21,838,3
25,Belgium,854608,,22816.0,,56170,,775622,636.0,73504.0,1962.0,10772328.0,926521.0,"11,626,638 ",Europe,14,510,1
26,Israel,831383,,6165.0,,814505,,10713,479.0,90391.0,670.0,13379821.0,1454709.0,"9,197,590 ",Asia,11,"1,492",1
27,Iraq,822095,,14157.0,,736747,,71191,472.0,20110.0,346.0,7835444.0,191672.0,"40,879,544 ",Asia,50,"2,888",5
28,Portugal,819698,,16819.0,,771339,,31540,155.0,80561.0,1653.0,8949804.0,879602.0,"10,174,830 ",Europe,12,605,1
29,Sweden,780018,,13402.0,,0,N/A,0,284.0,76884.0,1321.0,6627544.0,653253.0,"10,145,443 ",Europe,13,757,2
30,Philippines,702856,,13149.0,,580689,,109018,785.0,6352.0,119.0,9938136.0,89818.0,"110,647,325 ",Asia,157,"8,415",11
31,Pakistan,649824,4468.0,14158.0,67.0,593282,"+2,137",42384,2842.0,2901.0,63.0,10021070.0,44733.0,"224,019,136 ",Asia,345,"15,823",22
32,Hungary,614612,,19499.0,,392314,,202799,1480.0,63741.0,2022.0,4443610.0,460845.0,"9,642,302 ",Europe,16,495,2
33,Switzerland,592217,,10298.0,,542535,,39384,159.0,68063.0,1184.0,5851917.0,672556.0,"8,701,013 ",Europe,15,845,1
34,Bangladesh,588132,,8830.0,,531651,,47651,,3545.0,53.0,4542030.0,27380.0,"165,890,647 ",Asia,282,"18,787",37
35,Jordan,577734,,6374.0,,468037,,103323,729.0,56215.0,620.0,5705121.0,555119.0,"10,277,294 ",Asia,18,"1,612",2
36,Serbia,577120,,5114.0,,484455,,87551,241.0,66248.0,587.0,3348198.0,384344.0,"8,711,461 ",Europe,15,"1,703",3
37,Austria,530288,,9200.0,,486088,,35000,463.0,58634.0,1017.0,6568554.0,726281.0,"9,044,089 ",Europe,17,983,1
38,Morocco,493867,,8793.0,,481597,,3477,267.0,13265.0,236.0,5917273.0,158936.0,"37,230,602 ",Africa,75,"4,234",6
39,Japan,462840,,8967.0,,438879,,14994,323.0,3668.0,71.0,9555049.0,75719.0,"126,191,515 ",Asia,273,"14,073",13
40,Lebanon,455381,,6013.0,,356820,,92548,978.0,66939.0,884.0,3487759.0,512684.0,"6,802,939 ",Asia,15,"1,131",2
41,UAE,450765,,1472.0,,434035,,15258,,45177.0,148.0,36484412.0,3656555.0,"9,977,810 ",Asia,22,"6,778",0
42,Saudi Arabia,387292,,6637.0,,376203,,4452,622.0,11000.0,188.0,14812806.0,420701.0,"35,209,826 ",Asia,91,"5,305",2
43,Slovakia,355454,,9373.0,,255300,,90781,653.0,65083.0,1716.0,2310054.0,422964.0,"5,461,586 ",Europe,15,583,2
44,Panama,353017,,6087.0,,341900,,5030,105.0,80886.0,1395.0,2114048.0,484388.0,"4,364,367 ",North America,12,717,2
45,Malaysia,339443,,1249.0,,323925,,14269,161.0,10390.0,38.0,7372592.0,225674.0,"32,669,226 ",Asia,96,"26,156",4
46,Bulgaria,325233,,12601.0,,247451,,65181,751.0,47068.0,1824.0,2042578.0,295602.0,"6,909,888 ",Europe,21,548,3
47,Ecuador,321451,,16632.0,,271847,,32972,521.0,18020.0,932.0,1123272.0,62968.0,"17,838,744 ",South America,55,"1,073",16
48,Belarus,316418,,2202.0,,307004,,7212,,33494.0,233.0,5291538.0,560127.0,"9,447,038 ",Europe,30,"4,290",2
49,Georgia,279936,490.0,3746.0,8.0,271804,219,4386,,70273.0,940.0,3286868.0,825114.0,"3,983,534 ",Asia,14,"1,063",1
50,Nepal,276665,,3024.0,,272342,,1299,,9372.0,102.0,2256300.0,76435.0,"29,519,102 ",Asia,107,"9,762",13
51,Bolivia,268711,878.0,12143.0,12.0,217103,"+1,046",39465,71.0,22793.0,1030.0,878679.0,74531.0,"11,789,409 ",South America,44,971,13
52,Croatia,264111,,5854.0,,249205,,9052,115.0,64628.0,1432.0,1511440.0,369851.0,"4,086,614 ",Europe,15,698,3
53,Azerbaijan,252680,,3445.0,,234893,,14342,,24758.0,338.0,2816784.0,275990.0,"10,206,114 ",Asia,40,"2,963",4
54,Dominican Republic,251332,,3298.0,,210396,,37638,142.0,23000.0,302.0,1294575.0,118469.0,"10,927,552 ",North America,43,"3,313",8
55,Greece,249458,,7754.0,,211872,,29832,707.0,24020.0,747.0,6318789.0,608421.0,"10,385,560 ",Europe,42,"1,339",2
56,Tunisia,248782,,8684.0,,214916,,25182,284.0,20890.0,729.0,1083961.0,91019.0,"11,909,140 ",Africa,48,"1,371",11
57,Kazakhstan,238785,1485.0,2980.0,,215474,760,20331,221.0,12607.0,157.0,8428775.0,445002.0,"18,940,998 ",Asia,79,"6,356",2
58,Palestine,233549,,2537.0,,206914,,24098,205.0,45020.0,489.0,1509574.0,290990.0,"5,187,709 ",Asia,22,"2,045",3
59,Ireland,233327,,4651.0,,23364,,205312,67.0,46870.0,934.0,3915728.0,786583.0,"4,978,147 ",Europe,21,"1,070",1
60,Denmark,226633,,2411.0,,215596,,8626,40.0,39026.0,415.0,23907341.0,4116862.0,"5,807,176 ",Europe,26,"2,409",0
61,Kuwait,225980,,1270.0,,210024,,14686,242.0,52350.0,294.0,2015114.0,466817.0,"4,316,712 ",Asia,19,"3,399",2
62,Moldova,223986,,4745.0,,197623,,21618,352.0,55620.0,1178.0,829796.0,206055.0,"4,027,065 ",Europe,18,849,5
63,Costa Rica,215178,,2931.0,,191707,,20540,155.0,41960.0,572.0,792044.0,154449.0,"5,128,187 ",North America,24,"1,750",6
64,Lithuania,212676,,3529.0,,196504,,12643,141.0,78938.0,1310.0,2304536.0,855361.0,"2,694,227 ",Europe,13,763,1
65,Slovenia,210785,,4008.0,,195000,,11777,109.0,101380.0,1928.0,1034094.0,497364.0,"2,079,148 ",Europe,10,519,2
66,Paraguay,204704,,3958.0,,167603,,33143,420.0,28444.0,550.0,881127.0,122436.0,"7,196,618 ",South America,35,"1,818",8
67,Egypt,198681,,11804.0,,152198,,34679,90.0,1915.0,114.0,2506788.0,24164.0,"103,741,837 ",Africa,522,"8,789",41
68,Ethiopia,196621,,2769.0,,152508,,41344,769.0,1680.0,24.0,2316739.0,19795.0,"117,034,261 ",Africa,595,"42,266",51
69,Guatemala,192133,,6775.0,,174343,,11015,5.0,10582.0,373.0,1034968.0,57000.0,"18,157,269 ",North America,95,"2,680",18
70,Armenia,189540,1094.0,3450.0,16.0,170903,743,15187,,63876.0,1163.0,833912.0,281033.0,"2,967,311 ",Asia,16,860,4
71,Honduras,186337,853.0,4536.0,9.0,71027,600,110774,464.0,18597.0,453.0,505898.0,50491.0,"10,019,634 ",North America,54,"2,209",20
72,Qatar,176521,,282.0,,162173,,14066,244.0,62868.0,100.0,1701019.0,605818.0,"2,807,805 ",Asia,16,"9,957",2
73,Nigeria,162388,,2039.0,,149986,,10363,10.0,774.0,10.0,1727467.0,8232.0,"209,854,703 ",Africa,"1,292","102,920",121
74,Bosnia and Herzegovina,162032,,6220.0,,128241,,27571,,49615.0,1905.0,769406.0,235596.0,"3,265,783 ",Europe,20,525,4
75,Libya,156116,,2602.0,,143697,,9817,,22496.0,375.0,842538.0,121410.0,"6,939,591 ",Africa,44,"2,667",8
76,Venezuela,154905,,1543.0,,143468,,9894,162.0,5459.0,54.0,3102996.0,109350.0,"28,376,650 ",South America,183,"18,391",9
77,Oman,153838,,1650.0,,140766,,11422,128.0,29578.0,317.0,1550000.0,298018.0,"5,201,034 ",Asia,34,"3,152",3
78,Myanmar,142340,,3205.0,,131781,,7354,,2603.0,59.0,2530422.0,46279.0,"54,677,220 ",Asia,384,"17,060",22
79,Bahrain,139953,,512.0,,131594,,7847,47.0,80231.0,294.0,3499615.0,2006230.0,"1,744,374 ",Asia,12,"3,407",0
80,Kenya,128178,,2098.0,,91513,,34567,124.0,2346.0,38.0,1455061.0,26633.0,"54,633,685 ",Africa,426,"26,041",38
81,North Macedonia,124910,,3607.0,,103831,,17472,124.0,59957.0,1731.0,607956.0,291822.0,"2,083,311 ",Europe,17,578,3
82,Albania,123216,,2192.0,,88349,,32675,46.0,42850.0,762.0,540845.0,188088.0,"2,875,486 ",Europe,23,"1,312",5
83,Algeria,116657,,3074.0,,81160,,32423,17.0,2626.0,69.0,230658.0,5192.0,"44,428,663 ",Africa,381,"14,453",193
84,Estonia,101587,,847.0,,72025,,28715,69.0,76543.0,638.0,1116763.0,841449.0,"1,327,191 ",Europe,13,"1,567",1
85,S. Korea,101275,505.0,1721.0,5.0,93475,845,6079,103.0,1974.0,34.0,7572568.0,147609.0,"51,301,609 ",Asia,507,"29,809",7
86,Latvia,100114,,1867.0,,90537,,7710,69.0,53514.0,998.0,1828388.0,977326.0,"1,870,807 ",Europe,19,"1,002",1
87,Uruguay,92343,,875.0,,74339,,17129,248.0,26516.0,251.0,1295454.0,371982.0,"3,482,568 ",South America,38,"3,980",3
88,Norway,92007,,656.0,,74332,,17019,45.0,16875.0,120.0,4464591.0,818845.0,"5,452,305 ",Europe,59,"8,311",1
89,Sri Lanka,91561,,557.0,,88145,,2859,,4263.0,26.0,2352000.0,109502.0,"21,479,141 ",Asia,235,"38,562",9
90,Ghana,90287,,740.0,,87137,,2410,40.0,2862.0,23.0,981024.0,31099.0,"31,545,457 ",Africa,349,"42,629",32
91,Montenegro,89363,,1234.0,,80835,,7294,69.0,142270.0,1965.0,330552.0,526253.0,"628,124 ",Europe,7,509,2
92,Kyrgyzstan,87946,88.0,1494.0,,84537,68,1915,16.0,13320.0,226.0,836395.0,126673.0,"6,602,771 ",Asia,75,"4,420",8
93,Zambia,87583,,1194.0,,84018,,2371,111.0,4669.0,64.0,1224620.0,65286.0,"18,757,749  ",Africa,214,"15,710",15
94,Uzbekistan,82146,186.0,625.0,1.0,80360,112,1161,23.0,2429.0,18.0,1377915.0,40738.0,"33,823,620 ",Asia,412,"54,118",25
95,Finland,74754,,817.0,,46000,,27937,59.0,13476.0,147.0,3871752.0,697985.0,"5,547,044 ",Europe,74,"6,790",1
96,Cuba,70634,,413.0,,66847,,3374,67.0,6239.0,36.0,2883123.0,254658.0,"11,321,533 ",North America,160,"27,413",4
97,Mozambique,66879,,758.0,,55074,,11047,,2097.0,24.0,472501.0,14816.0,"31,891,180 ",Africa,477,"42,073",67
98,El Salvador,63766,,1996.0,,61009,,761,35.0,9795.0,307.0,827129.0,127051.0,"6,510,216 ",North America,102,"3,262",8
99,Luxembourg,60465,,738.0,,56318,,3409,19.0,95459.0,1165.0,2353848.0,3716135.0,"633,413 ",Europe,10,858,0
100,Singapore,60265,,30.0,,60103,,132,,10242.0,5.0,8307697.0,1411899.0,"5,884,058 ",Asia,98,"196,135",1
101,Afghanistan,56290,,2469.0,,49994,,3827,1105.0,1423.0,62.0,339269.0,8575.0,"39,566,530 ",Asia,703,"16,025",117
102,Cameroon,47669,,721.0,,35261,,11687,53.0,1764.0,27.0,905000.0,33486.0,"27,026,325 ",Africa,567,"37,485",30
103,Cyprus,43971,,248.0,,2057,,41666,53.0,36226.0,204.0,3064597.0,2524794.0,"1,213,801 ",Asia,28,"4,894",0
104,Namibia,43179,,504.0,,41153,,1522,35.0,16772.0,196.0,339579.0,131902.0,"2,574,471 ",Africa,60,"5,108",8
105,Ivory Coast,42468,,229.0,,38246,,3993,,1581.0,9.0,502125.0,18699.0,"26,853,250 ",Africa,632,"117,263",53
106,Uganda,40751,,335.0,,40379,,37,,871.0,7.0,927238.0,19818.0,"46,787,940 ",Africa,"1,148","139,665",50
107,Botswana,38466,,506.0,,33903,,4057,1.0,16120.0,212.0,910730.0,381661.0,"2,386,229 ",Africa,62,"4,716",3
108,Senegal,38354,,1031.0,,36107,,1216,28.0,2248.0,60.0,432289.0,25333.0,"17,064,529 ",Africa,445,"16,551",39
109,Jamaica,37458,,557.0,,16848,,20053,46.0,12609.0,188.0,271699.0,91461.0,"2,970,652 ",North America,79,"5,333",11
110,Zimbabwe,36805,,1518.0,,34572,,715,13.0,2450.0,101.0,372334.0,24788.0,"15,021,008 ",Africa,408,"9,895",40
111,Malawi,33415,,1112.0,,29417,,2886,27.0,1715.0,57.0,215854.0,11076.0,"19,489,214 ",Africa,583,"17,526",90
112,Sudan,29661,,2028.0,,23990,,3643,,665.0,45.0,231694.0,5196.0,"44,594,229 ",Africa,"1,503","21,989",192
113,Australia,29249,11.0,909.0,,26268,5,2072,,1137.0,35.0,15398824.0,598795.0,"25,716,344 ",Australia/Oceania,879,"28,291",2
114,Malta,28715,,382.0,,26480,,1853,,64906.0,863.0,797899.0,1803541.0,"442,407 ",Europe,15,"1,158",1
115,Thailand,28657,80.0,93.0,1.0,27136,104,1428,1.0,410.0,1.0,8074112.0,115462.0,"69,928,605 ",Asia,"2,440","751,920",9
116,DRC,27794,,726.0,,25355,,1713,,304.0,8.0,,,"91,535,918 ",Africa,"3,293","126,083",
117,Maldives,23237,,66.0,,20529,,2642,103.0,42443.0,121.0,630904.0,1152357.0,"547,490 ",Asia,24,"8,295",1
118,Madagascar,23230,,378.0,,21461,,1391,23.0,824.0,13.0,138616.0,4914.0,"28,208,425 ",Africa,"1,214","74,625",204
119,Angola,21961,,532.0,,20250,,1179,18.0,653.0,16.0,414168.0,12324.0,"33,607,400 ",Africa,"1,530","63,172",81
120,Rwanda,21309,,300.0,,19657,,1352,6.0,1616.0,23.0,1106907.0,83948.0,"13,185,681 ",Africa,619,"43,952",12
121,Guinea,19403,,116.0,,16270,,3017,24.0,1449.0,9.0,173934.0,12988.0,"13,391,527 ",Africa,690,"115,444",77
122,Mayotte,19306,,154.0,,2964,,16188,16.0,69545.0,555.0,151773.0,546727.0,"277,603 ",Africa,14,"1,803",2
123,French Polynesia,18607,,141.0,,4842,,13624,2.0,65959.0,500.0,26355.0,93425.0,"282,099 ",Australia/Oceania,15,"2,001",11
124,Gabon,18426,,109.0,,15863,,2454,33.0,8139.0,48.0,613559.0,271013.0,"2,263,944 ",Africa,123,"20,770",4
125,Syria,18201,,1216.0,,12142,,4843,,1022.0,68.0,,,"17,809,863 ",Asia,979,"14,646",
126,Mauritania,17745,,448.0,,16976,,321,14.0,3745.0,95.0,199421.0,42086.0,"4,738,463 ",Africa,267,"10,577",24
127,Eswatini,17312,,666.0,,16313,,333,6.0,14810.0,570.0,169857.0,145306.0,"1,168,957 ",Africa,68,"1,755",7
128,French Guiana,16922,,89.0,,9995,,6838,6.0,55608.0,292.0,158139.0,519668.0,"304,308 ",South America,18,"3,419",2
129,Cabo Verde,16911,,165.0,,16011,,735,23.0,30176.0,294.0,126207.0,225206.0,"560,406 ",Africa,33,"3,396",4
130,Réunion,15561,,102.0,,14064,,1395,57.0,17290.0,113.0,98785.0,109762.0,"899,996 ",Africa,58,"8,823",9
131,Tajikistan,13308,,90.0,,13218,,0,,1373.0,9.0,,,"9,693,589 ",Asia,728,"107,707",
132,Haiti,12736,,251.0,,10754,,1731,,1107.0,22.0,54379.0,4727.0,"11,504,198 ",North America,903,"45,833",212
133,Burkina Faso,12650,,145.0,,12314,,191,,593.0,7.0,,,"21,319,531 ",Africa,"1,685","147,031",
134,Belize,12415,,317.0,,12061,,37,1.0,30815.0,787.0,96854.0,240396.0,"402,893 ",North America,32,"1,271",4
135,Andorra,11732,,114.0,,11149,,469,12.0,151662.0,1474.0,193595.0,2502650.0,"77,356 ",Europe,7,679,0
136,Hong Kong,11440,,205.0,,11023,,212,10.0,1517.0,27.0,9296529.0,1232708.0,"7,541,547 ",Asia,659,"36,788",1
137,Guadeloupe,11298,,165.0,,2242,,8891,8.0,28233.0,412.0,149795.0,374325.0,"400,174 ",North America,35,"2,425",3
138,Lesotho,10686,,315.0,,4438,,5933,,4959.0,146.0,65807.0,30541.0,"2,154,693 ",Africa,202,"6,840",33
139,Somalia,10664,,471.0,,4634,,5559,,658.0,29.0,,,"16,215,158 ",Africa,"1,521","34,427",
140,South Sudan,10048,,108.0,,9330,,610,1.0,890.0,10.0,128368.0,11370.0,"11,289,734 ",Africa,"1,124","104,535",88
141,Guyana,10007,,225.0,,8801,,981,11.0,12678.0,285.0,86516.0,109606.0,"789,337 ",South America,79,"3,508",9
142,Mali,9719,,376.0,,6751,,2592,,470.0,18.0,159785.0,7729.0,"20,674,141 ",Africa,"2,127","54,984",129
143,Congo,9681,,135.0,,8208,,1338,,1724.0,24.0,92500.0,16468.0,"5,616,857 ",Africa,580,"41,606",61
144,Togo,9676,,107.0,,7567,,2002,,1149.0,13.0,267873.0,31814.0,"8,419,903 ",Africa,870,"78,691",31
145,Aruba,9142,,82.0,,8401,,659,8.0,85360.0,766.0,122386.0,1142737.0,"107,099 ",North America,12,"1,306",1
146,Suriname,9088,,177.0,,8575,,336,2.0,15391.0,300.0,44378.0,75156.0,"590,482 ",South America,65,"3,336",13
147,Bahamas,8935,,188.0,,7757,,990,3.0,22563.0,475.0,73721.0,186166.0,"395,996 ",North America,44,"2,106",5
148,Trinidad and Tobago,7939,,141.0,,7581,,217,12.0,5659.0,101.0,108872.0,77610.0,"1,402,815 ",North America,177,"9,949",13
