#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10140130,4675.0,335528.0,180.0,6749531.0,"+4,914",3055071,19081.0,,,,,,North America,"
",,
,Asia,12604631,7298.0,225541.0,52.0,11002586.0,"+5,639",1376504,20804.0,,,,,,Asia,"
",,
,South America,9041518,119.0,280725.0,21.0,7978622.0,474,782171,17412.0,,,,,,South America,"
",,
,Europe,7177985,16639.0,240462.0,203.0,3236460.0,"+6,475",3701063,13623.0,,,,,,Europe,"
",,
,Africa,1665060,,39991.0,,1367151.0,,257918,1855.0,,,,,,Africa,"
",,
,Oceania,34484,7.0,955.0,,30741.0,5,2788,21.0,,,,,,Australia/Oceania,"
",,
,World,40664529,28738.0,1123217.0,456.0,30365750.0,"+17,507",9175562,72800.0,5217.0,144.1,,,,All,"
",,
1,USA,8456653,,225222.0,,5503268.0,,2728163,15501.0,25503.0,679.0,127057107.0,383176.0,"331,589,837  ",North America,39,"1,472",3
2,India,7597063,2327.0,115236.0,,6733328.0,"+2,711",748499,8944.0,5489.0,83.0,96116771.0,69444.0,"1,384,085,979 ",Asia,182,"12,011",14
3,Brazil,5251127,,154226.0,,4681659.0,,415242,8318.0,24651.0,724.0,17900000.0,84031.0,"213,015,720 ",South America,41,"1,381",12
4,Russia,1415316,,24366.0,,1075904.0,,315046,2300.0,9697.0,167.0,54300208.0,372038.0,"145,953,533 ",Europe,103,"5,990",3
5,Spain,1015795,,33992.0,,0.0,N/A,0,1857.0,21723.0,727.0,15503165.0,331545.0,"46,760,297 ",Europe,46,"1,376",3
6,Argentina,1002662,,26716.0,,803965.0,,171981,4392.0,22124.0,589.0,2626406.0,57952.0,"45,320,654 ",South America,45,"1,696",17
7,Colombia,965883,,29102.0,,867961.0,,68820,2115.0,18922.0,570.0,4467051.0,87511.0,"51,045,852 ",South America,53,"1,754",11
8,France,910277,,33623.0,,105935.0,,770719,2099.0,13936.0,515.0,13765883.0,210754.0,"65,317,424 ",Europe,72,"1,943",5
9,Peru,870876,,33820.0,,784056.0,,53000,1094.0,26303.0,1021.0,4249458.0,128347.0,"33,109,207 ",South America,38,979,8
10,Mexico,854926,3699.0,86338.0,171.0,623494.0,"+4,458",145094,2617.0,6610.0,668.0,2187985.0,16917.0,"129,339,873 ",North America,151,"1,498",59
11,UK,741212,,43726.0,,0.0,N/A,0,592.0,10901.0,643.0,29922135.0,440070.0,"67,993,982 ",Europe,92,"1,555",2
12,South Africa,705254,,18492.0,,635257.0,,51505,546.0,11846.0,311.0,4565980.0,76697.0,"59,532,742 ",Africa,84,"3,219",13
13,Iran,534631,,30712.0,,431360.0,,72559,4771.0,6341.0,364.0,4540455.0,53851.0,"84,314,980 ",Asia,158,"2,745",19
14,Chile,493305,,13676.0,,465021.0,,14608,769.0,25739.0,714.0,3929612.0,205034.0,"19,165,653 ",South America,39,"1,401",5
15,Iraq,430678,,10317.0,,363532.0,,56829,454.0,10637.0,255.0,2644770.0,65321.0,"40,488,958 ",Asia,94,"3,924",15
16,Italy,423578,,36616.0,,252959.0,,134003,797.0,7009.0,606.0,13639444.0,225689.0,"60,434,663 ",Europe,143,"1,650",4
17,Bangladesh,390206,,5681.0,,305599.0,,78926,,2362.0,34.0,2178714.0,13190.0,"165,182,885 ",Asia,423,"29,076",76
18,Germany,373731,,9899.0,,294800.0,,69032,851.0,4456.0,118.0,19276507.0,229851.0,"83,865,285 ",Europe,224,"8,472",4
19,Indonesia,365240,,12617.0,,289243.0,,63380,,1331.0,46.0,4092595.0,14915.0,"274,392,799 ",Asia,751,"21,748",67
20,Philippines,360775,1640.0,6690.0,17.0,310642.0,369,43443,1562.0,3279.0,61.0,4398498.0,39980.0,"110,017,637 ",Asia,305,"16,445",25
21,Turkey,349519,,9371.0,,305427.0,,34721,1447.0,4131.0,111.0,12524561.0,148024.0,"84,611,718 ",Asia,242,"9,029",7
