#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9263412,6488.0,320971.0,507.0,6044482.0,"+3,919",2897959,17868.0,,,,,,North America,"
",,
,Asia,11299614,9949.0,204943.0,97.0,9598765.0,"+9,556",1495906,20662.0,,,,,,Asia,"
",,
,South America,8396844,361.0,264204.0,27.0,7284171.0,535,848469,18003.0,,,,,,South America,"
",,
,Europe,5541992,19160.0,227054.0,322.0,2931713.0,"+9,910",2383225,9643.0,,,,,,Europe,"
",,
,Africa,1536806,2312.0,36928.0,43.0,1275086.0,,224792,1615.0,,,,,,Africa,"
",,
,Oceania,31872,11.0,940.0,2.0,29087.0,29,1845,15.0,,,,,,Australia/Oceania,"
",,
,World,36071261,38281.0,1055055.0,998.0,27163955.0,"+23,949",7852251,67810.0,4628.0,135.4,,,,All,"
",,
1,USA,7723721,975.0,215836.0,14.0,4935545.0,,2572340,14508.0,23298.0,651.0,113319318.0,341816.0,"331,521,024 ",North America,43,"1,536",3
2,India,6757131,2952.0,104591.0,,5744693.0,"+3,440",907847,8944.0,4884.0,76.0,82271654.0,59462.0,"1,383,604,455 ",Asia,205,"13,229",17
3,Brazil,4970953,,147571.0,,4352871.0,,470511,8318.0,23342.0,693.0,17900000.0,84053.0,"212,962,134 ",South America,43,"1,443",12
4,Russia,1248619,11115.0,21865.0,202.0,995275.0,"+6,699",231479,2300.0,8555.0,150.0,48700000.0,333673.0,"145,951,318 ",Europe,117,"6,675",3
5,Colombia,869808,,27017.0,,770812.0,,71979,2220.0,17046.0,529.0,3967885.0,77761.0,"51,026,600 ",South America,59,"1,889",13
6,Spain,865631,,32486.0,,0.0,N/A,0,1544.0,18512.0,695.0,13689776.0,292769.0,"46,759,656 ",Europe,54,"1,439",3
7,Peru,832929,,32914.0,,718065.0,,81950,1268.0,25169.0,995.0,3975007.0,120117.0,"33,092,889 ",South America,40,"1,005",8
8,Argentina,824468,,21827.0,,660272.0,,142369,4007.0,18198.0,482.0,2110994.0,46594.0,"45,305,938 ",South America,55,"2,076",21
9,Mexico,794608,4828.0,82348.0,471.0,557478.0,"+3,541",154782,2417.0,6146.0,637.0,2021255.0,15633.0,"129,291,789 ",North America,163,"1,570",64
10,South Africa,683242,,17103.0,,616857.0,,49282,539.0,11482.0,287.0,4294931.0,72176.0,"59,506,184 ",Africa,87,"3,479",14
11,France,634763,,32365.0,,99295.0,,503103,1426.0,9719.0,496.0,11699517.0,179132.0,"65,312,309 ",Europe,103,"2,018",6
12,UK,530113,,42445.0,,0.0,N/A,0,393.0,7798.0,624.0,26147138.0,384622.0,"67,981,342 ",Europe,128,"1,602",3
13,Iran,479825,,27419.0,,394800.0,,57606,4200.0,5693.0,325.0,4179338.0,49591.0,"84,276,796 ",Asia,176,"3,074",20
14,Chile,473306,,13070.0,,445418.0,,14818,847.0,24703.0,682.0,3529067.0,184191.0,"19,159,831 ",South America,40,"1,466",5
15,Iraq,387121,,9531.0,,316371.0,,61219,479.0,9569.0,236.0,2395387.0,59208.0,"40,456,821 ",Asia,105,"4,245",17
16,Bangladesh,371631,,5405.0,,284833.0,,81393,,2251.0,33.0,2013776.0,12195.0,"165,124,651 ",Asia,444,"30,550",82
17,Saudi Arabia,337243,,4923.0,,322612.0,,9708,932.0,9648.0,141.0,6775933.0,193840.0,"34,956,342 ",Asia,104,"7,101",5
18,Italy,330263,,36030.0,,234099.0,,60134,319.0,5465.0,596.0,11944088.0,197626.0,"60,437,808 ",Europe,183,"1,677",5
19,Philippines,329637,2825.0,5925.0,60.0,273723.0,437,49989,1758.0,2998.0,54.0,3946226.0,35886.0,"109,965,827 ",Asia,334,"18,560",28
20,Turkey,327557,,8553.0,,287599.0,,31405,1414.0,3873.0,101.0,11044338.0,130579.0,"84,579,501 ",Asia,258,"9,889",8
21,Pakistan,316351,624.0,6535.0,12.0,301288.0,672,8528,499.0,1425.0,29.0,3730221.0,16802.0,"222,011,887 ",Asia,702,"33,973",60
