#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
37,Serbia,716873,,7058.0,,708092,,1723,9.0,82381.0,811.0,4442861.0,510563.0,"8,701,890 ",Europe,12,"1,233",2,,,198,Dummy,Dummy
38,Switzerland,703334,,10894.0,,685337,,7103,35.0,80673.0,1250.0,8359875.0,958890.0,"8,718,280 ",Europe,12,800,1,,,815,Dummy,Dummy
39,Austria,650737,,10709.0,,638319,,1709,44.0,71840.0,1182.0,56615814.0,6250295.0,"9,058,103 ",Europe,14,846,0,,,189,Dummy,Dummy
40,Nepal,644622,,9225.0,,609218,,26179,,21732.0,311.0,3368542.0,113562.0,"29,662,471 ",Asia,46,"3,215",9,,,883,Dummy,Dummy
41,UAE,639476,,1834.0,,617767,,19875,,63881.0,183.0,58856656.0,5879520.0,"10,010,452 ",Asia,16,"5,458",0,,,"1,985",Dummy,Dummy
42,Lebanon,545570,,7861.0,,533150,,4559,54.0,80294.0,1157.0,4731376.0,696341.0,"6,794,628 ",Asia,12,864,1,,,671,Dummy,Dummy
43,Morocco,534550,,9319.0,,519696,,5535,149.0,14312.0,250.0,6908167.0,184957.0,"37,350,103 ",Africa,70,"4,008",5,,,148,Dummy,Dummy
44,Saudi Arabia,492785,,7876.0,,472939,,11970,1348.0,13937.0,223.0,22286997.0,630323.0,"35,358,062 ",Asia,72,"4,489",2,,,339,Dummy,Dummy
45,Ecuador,462142,,21660.0,,423688,,16794,427.0,25801.0,1209.0,1559227.0,87049.0,"17,911,985 ",South America,39,827,11,,,938,Dummy,Dummy
46,Bolivia,444968,878.0,16951.0,31.0,368327,"+1,388",59690,200.0,37604.0,1433.0,1861754.0,157337.0,"11,832,923 ",South America,27,698,6,74,3,"5,044",Dummy,Dummy
47,Tunisia,443631,,15377.0,,362236,,66018,526.0,37146.0,1288.0,1787563.0,149676.0,"11,942,907 ",Africa,27,777,7,,,"5,528",Dummy,Dummy
48,Kazakhstan,436962,3031.0,4469.0,25.0,402121,"+1,248",30372,221.0,22995.0,235.0,11575012.0,609136.0,"19,002,348 ",Asia,43,"4,252",2,160,1,"1,598",Dummy,Dummy
49,Paraguay,428743,,13346.0,,380290,,35107,573.0,59378.0,1848.0,1552150.0,214963.0,"7,220,552 ",South America,17,541,5,,,"4,862",Dummy,Dummy
50,Greece,425964,,12716.0,,405847,,7401,177.0,41070.0,1226.0,10787512.0,1040089.0,"10,371,718 ",Europe,24,816,1,,,714,Dummy,Dummy
51,Bulgaria,422053,,18084.0,,395381,,8588,152.0,61205.0,2623.0,3236650.0,469374.0,"6,895,678 ",Europe,16,381,2,,,"1,245",Dummy,Dummy
52,Belarus,421350,,3185.0,,414460,,3705,,44605.0,337.0,6866341.0,726890.0,"9,446,192 ",Europe,22,"2,966",1,,,392,Dummy,Dummy
53,Panama,408123,,6574.0,,388293,,13256,84.0,93116.0,1500.0,3050346.0,695959.0,"4,382,939 ",North America,11,667,1,,,"3,024",Dummy,Dummy
54,Slovakia,391717,,12513.0,,378812,,392,31.0,71713.0,2291.0,2983245.0,546151.0,"5,462,306 ",Europe,14,437,2,,,72,Dummy,Dummy
55,Uruguay,372709,,5689.0,,355420,,11600,203.0,106921.0,1632.0,2843000.0,815583.0,"3,485,849 ",South America,9,613,1,,,"3,328",Dummy,Dummy
56,Costa Rica,371206,,4686.0,,296096,,70424,396.0,72207.0,912.0,1509763.0,293678.0,"5,140,884 ",North America,14,"1,097",3,,,"13,699",Dummy,Dummy
57,Georgia,369048,,5347.0,,353612,,10089,,92692.0,1343.0,5908308.0,1483959.0,"3,981,450 ",Asia,11,745,1,,,"2,534",Dummy,Dummy
58,Kuwait,363672,,2017.0,,343265,,18390,301.0,83912.0,465.0,3034132.0,700080.0,"4,333,976 ",Asia,12,"2,149",1,,,"4,243",Dummy,Dummy
59,Croatia,360237,,8218.0,,351461,,558,10.0,88299.0,2014.0,2165162.0,530712.0,"4,079,734 ",Europe,11,496,2,,,137,Dummy,Dummy
60,Azerbaijan,336417,,4978.0,,330433,,1006,,32882.0,487.0,3787089.0,370156.0,"10,231,058 ",Asia,30,"2,055",3,,,98,Dummy,Dummy
61,Dominican Republic,328942,,3857.0,,269326,,55759,354.0,30020.0,352.0,1733312.0,158189.0,"10,957,252 ",North America,33,"2,841",6,,,"5,089",Dummy,Dummy
62,Palestine,314569,,3573.0,,308774,,2222,5.0,60260.0,684.0,1911414.0,366158.0,"5,220,195 ",Asia,17,"1,461",3,,,426,Dummy,Dummy
63,Guatemala,302012,,9461.0,,269019,,23532,5.0,16550.0,518.0,1613457.0,88419.0,"18,247,945 ",North America,60,"1,929",11,,,"1,290",Dummy,Dummy
64,Denmark,295317,,2537.0,,289066,,3714,10.0,50805.0,436.0,69954070.0,12034622.0,"5,812,735 ",Europe,20,"2,291",0,,,639,Dummy,Dummy
65,Thailand,289233,6166.0,2276.0,50.0,223437,"+2,534",63520,2147.0,4133.0,33.0,8129670.0,116177.0,"69,976,325 ",Asia,242,"30,745",9,88,0.7,908,Dummy,Dummy
66,Egypt,282082,,16264.0,,214087,,51731,90.0,2705.0,156.0,2869589.0,27521.0,"104,269,989 ",Africa,370,"6,411",36,,,496,Dummy,Dummy
67,Lithuania,278888,,4390.0,,267912,,6586,39.0,103910.0,1636.0,3795858.0,1414292.0,"2,683,928 ",Europe,10,611,1,,,"2,454",Dummy,Dummy
68,Venezuela,277635,,3190.0,,258954,,15491,360.0,9791.0,113.0,3359014.0,118464.0,"28,354,731 ",South America,102,"8,889",8,,,546,Dummy,Dummy
69,Ethiopia,276435,,4331.0,,261025,,11079,131.0,2346.0,37.0,2885486.0,24492.0,"117,814,659 ",Africa,426,"27,203",41,,,94,Dummy,Dummy
70,Oman,275166,,3283.0,,242874,,29009,532.0,52546.0,627.0,1550000.0,295992.0,"5,236,632 ",Asia,19,"1,595",3,,,"5,540",Dummy,Dummy
71,Ireland,274306,,5000.0,,258720,,10586,14.0,54936.0,1001.0,4729538.0,947194.0,"4,993,210 ",Europe,18,999,1,,,"2,120",Dummy,Dummy
72,Honduras,267858,940.0,7089.0,8.0,93204,245,167565,613.0,26619.0,704.0,806489.0,80146.0,"10,062,708 ",North America,38,"1,419",12,93,0.8,"16,652",Dummy,Dummy
73,Bahrain,266426,,1360.0,,262814,,2252,77.0,151325.0,772.0,5089411.0,2890683.0,"1,760,626 ",Asia,7,"1,295",0,,,"1,279",Dummy,Dummy
74,Sri Lanka,265630,,3236.0,,233317,,29077,,12353.0,150.0,4056906.0,188662.0,"21,503,615 ",Asia,81,"6,645",5,,,"1,352",Dummy,Dummy
75,Slovenia,257421,,4419.0,,252566,,436,17.0,123806.0,2125.0,1352956.0,650702.0,"2,079,226 ",Europe,8,471,2,,,210,Dummy,Dummy
76,Moldova,256970,,6196.0,,249936,,838,55.0,63851.0,1540.0,1280788.0,318247.0,"4,024,514 ",Europe,16,650,3,,,208,Dummy,Dummy
77,Armenia,225553,,4526.0,,217131,,3896,,75974.0,1525.0,1201725.0,404782.0,"2,968,820 ",Asia,13,656,2,,,"1,312",Dummy,Dummy
78,Qatar,222574,,592.0,,220449,,1533,45.0,79270.0,211.0,2187170.0,778961.0,"2,807,805 ",Asia,13,"4,743",1,,,546,Dummy,Dummy
79,Bosnia and Herzegovina,205047,,9667.0,,183663,,11717,,62893.0,2965.0,1033373.0,316963.0,"3,260,237 ",Europe,16,337,3,,,"3,594",Dummy,Dummy
80,Cuba,204247,,1351.0,,183520,,19376,209.0,18044.0,119.0,5257936.0,464496.0,"11,319,651 ",North America,55,"8,379",2,,,"1,712",Dummy,Dummy
81,Libya,195042,,3211.0,,179095,,12736,,28003.0,461.0,1131160.0,162403.0,"6,965,125 ",Africa,36,"2,169",6,,,"1,829",Dummy,Dummy
82,Kenya,185868,,3675.0,,127625,,54568,113.0,3382.0,67.0,1981951.0,36063.0,"54,958,049 ",Africa,296,"14,955",28,,,993,Dummy,Dummy
83,Nigeria,167859,,2121.0,,164382,,1356,11.0,795.0,10.0,2300266.0,10889.0,"211,254,877 ",Africa,"1,259","99,602",92,,,6,Dummy,Dummy
84,Myanmar,165405,,3419.0,,138715,,23271,,3020.0,62.0,2772361.0,50612.0,"54,776,716 ",Asia,331,"16,021",20,,,425,Dummy,Dummy
85,Zambia,164282,,2443.0,,143128,,18711,1274.0,8693.0,129.0,1913525.0,101250.0,"18,898,964 ",Africa,115,"7,736",10,,,990,Dummy,Dummy
86,S. Korea,160795,711.0,2028.0,2.0,150044,430,8723,139.0,3134.0,40.0,10700134.0,208524.0,"51,313,625 ",Asia,319,"25,303",5,14,0.04,170,Dummy,Dummy
87,North Macedonia,155710,,5486.0,,150073,,151,25.0,74742.0,2633.0,890381.0,427392.0,"2,083,288 ",Europe,13,380,2,,,72,Dummy,Dummy
88,Algeria,141471,,3755.0,,98387,,39329,33.0,3169.0,84.0,230861.0,5171.0,"44,645,295 ",Africa,316,"11,890",193,,,881,Dummy,Dummy
89,Latvia,137631,,2528.0,,134314,,789,16.0,73791.0,1355.0,2939720.0,1576132.0,"1,865,148 ",Europe,14,738,1,,,423,Dummy,Dummy
90,Albania,132535,,2456.0,,130027,,52,3.0,46105.0,854.0,818263.0,284650.0,"2,874,631 ",Europe,22,"1,170",4,,,18,Dummy,Dummy
91,Kyrgyzstan,132070,1437.0,2046.0,9.0,113212,568,16812,102.0,19913.0,308.0,1343843.0,202624.0,"6,632,207 ",Asia,50,"3,242",5,217,1,"2,535",Dummy,Dummy
92,Norway,131949,,794.0,,88952,,42203,4.0,24149.0,145.0,6166657.0,1128624.0,"5,463,872 ",Europe,41,"6,881",1,,,"7,724",Dummy,Dummy
93,Estonia,131188,,1269.0,,127559,,2360,5.0,98828.0,956.0,1537190.0,1158016.0,"1,327,434 ",Europe,10,"1,046",1,,,"1,778",Dummy,Dummy
94,Mongolia,126811,1551.0,629.0,12.0,87145,"+2,326",39037,126.0,38067.0,189.0,3303023.0,991520.0,"3,331,272 ",Asia,26,"5,296",1,466,4,"11,718",Dummy,Dummy
95,Afghanistan,125937,,5283.0,,74480,,46174,1124.0,3164.0,133.0,630736.0,15845.0,"39,806,652 ",Asia,316,"7,535",63,,,"1,160",Dummy,Dummy
96,Uzbekistan,113072,475.0,751.0,4.0,109068,304,3253,23.0,3330.0,22.0,1377915.0,40579.0,"33,956,204 ",Asia,300,"45,215",25,14,0.1,96,Dummy,Dummy
97,Montenegro,100327,,1615.0,,98424,,288,6.0,159719.0,2571.0,456278.0,726388.0,"628,146 ",Europe,6,389,1,,,458,Dummy,Dummy
98,Finland,96463,,973.0,,46000,,49490,11.0,17383.0,175.0,5467842.0,985305.0,"5,549,388 ",Europe,58,"5,703",1,,,"8,918",Dummy,Dummy
99,Ghana,96317,,796.0,,93948,,1573,9.0,3036.0,25.0,1292900.0,40756.0,"31,723,032 ",Africa,329,"39,853",25,,,50,Dummy,Dummy
100,Namibia,95703,,1649.0,,70383,,23671,106.0,36993.0,637.0,543309.0,210010.0,"2,587,060 ",Africa,27,"1,569",5,,,"9,150",Dummy,Dummy
101,Uganda,83636,,1111.0,,55551,,26974,1086.0,1773.0,24.0,1355146.0,28720.0,"47,184,530 ",Africa,564,"42,470",35,,,572,Dummy,Dummy
102,Cameroon,80858,,1324.0,,78224,,1310,152.0,2972.0,49.0,1751774.0,64386.0,"27,207,419 ",Africa,336,"20,549",16,,,48,Dummy,Dummy
103,Mozambique,80151,,904.0,,71634,,7613,32.0,2494.0,28.0,611476.0,19031.0,"32,131,360 ",Africa,401,"35,544",53,,,237,Dummy,Dummy
104,El Salvador,79790,,2409.0,6.0,73293,,4088,47.0,12239.0,370.0,1074483.0,164820.0,"6,519,139 ",North America,82,"2,706",6,,0.9,627,Dummy,Dummy
105,Cyprus,78022,,379.0,,72816,,4827,19.0,64152.0,312.0,8019095.0,6593571.0,"1,216,199 ",Asia,16,"3,209",0,,,"3,969",Dummy,Dummy
106,Maldives,74351,,213.0,,70889,,3249,21.0,135161.0,387.0,1033080.0,1878006.0,"550,094 ",Asia,7,"2,583",1,,,"5,906",Dummy,Dummy
107,Botswana,71443,,1158.0,,66323,,3962,1.0,29778.0,483.0,1321854.0,550950.0,"2,399,226 ",Africa,34,"2,072",2,,,"1,651",Dummy,Dummy
108,Luxembourg,71031,,818.0,,69750,,463,1.0,111649.0,1286.0,3095813.0,4866116.0,"636,198 ",Europe,9,778,0,,,728,Dummy,Dummy
109,Singapore,62617,,36.0,,62286,,295,2.0,10619.0,6.0,13607805.0,2307732.0,"5,896,613 ",Asia,94,"163,795",0,,,50,Dummy,Dummy
110,Cambodia,55187,896.0,748.0,28.0,47386,646,7053,,3256.0,44.0,1384980.0,81703.0,"16,951,312 ",Asia,307,"22,662",12,53,2,416,Dummy,Dummy
111,Zimbabwe,54474,,1878.0,,40239,,12357,10.0,3612.0,125.0,699217.0,46367.0,"15,080,149 ",Africa,277,"8,030",22,,,819,Dummy,Dummy
112,Jamaica,50354,,1088.0,,31545,,17721,13.0,16930.0,366.0,446292.0,150056.0,"2,974,175 ",North America,59,"2,734",7,,,"5,958",Dummy,Dummy
113,Ivory Coast,48564,,315.0,,47936,,313,,1797.0,12.0,714429.0,26429.0,"27,032,259 ",Africa,557,"85,817",38,,,12,Dummy,Dummy
114,Senegal,43768,,1174.0,,41683,,911,14.0,2547.0,68.0,572857.0,33334.0,"17,185,500 ",Africa,393,"14,638",30,,,53,Dummy,Dummy
115,Rwanda,42585,,470.0,,27606,,14509,61.0,3208.0,35.0,1672746.0,126020.0,"13,273,670 ",Africa,312,"28,242",8,,,"1,093",Dummy,Dummy
116,Madagascar,42311,,922.0,,40722,,667,57.0,1490.0,32.0,215256.0,7578.0,"28,403,562 ",Africa,671,"30,806",132,,,23,Dummy,Dummy
117,DRC,42181,,960.0,,28512,,12709,,457.0,10.0,208837.0,2263.0,"92,283,217 ",Africa,"2,188","96,128",442,,,138,Dummy,Dummy
118,Angola,39230,,913.0,,33669,,4648,13.0,1158.0,27.0,653817.0,19293.0,"33,888,047 ",Africa,864,"37,117",52,,,137,Dummy,Dummy
119,Malawi,36926,,1208.0,,33326,,2392,83.0,1882.0,62.0,273402.0,13932.0,"19,624,721 ",Africa,531,"16,246",72,,,122,Dummy,Dummy
120,Sudan,36709,,2760.0,,30543,,3406,,818.0,62.0,234414.0,5224.0,"44,874,700 ",Africa,"1,222","16,259",191,,,76,Dummy,Dummy
121,Trinidad and Tobago,33428,,892.0,,26003,,6533,22.0,23808.0,635.0,234443.0,166976.0,"1,404,050 ",North America,42,"1,574",6,,,"4,653",Dummy,Dummy
122,Cabo Verde,32735,,288.0,,31842,,605,23.0,58242.0,512.0,176994.0,314905.0,"562,056 ",Africa,17,"1,952",3,,,"1,076",Dummy,Dummy
123,Australia,30803,46.0,910.0,,29405,,488,1.0,1194.0,35.0,21318899.0,826405.0,"25,797,155 ",Australia/Oceania,837,"28,349",1,2,,19,Dummy,Dummy
124,Malta,30652,,420.0,,30164,,68,,69235.0,949.0,996631.0,2251119.0,"442,727 ",Europe,14,"1,054",0,,,154,Dummy,Dummy
125,Réunion,30583,,237.0,,28585,,1761,32.0,33916.0,263.0,102720.0,113913.0,"901,739 ",Africa,29,"3,805",9,,,"1,953",Dummy,Dummy
126,French Guiana,27730,,148.0,,9995,,17587,40.0,90493.0,483.0,290892.0,949290.0,"306,431 ",South America,11,"2,070",1,,,"57,393",Dummy,Dummy
127,Syria,25653,,1887.0,,21850,,1916,,1431.0,105.0,103566.0,5777.0,"17,926,356 ",Asia,699,"9,500",173,,,107,Dummy,Dummy
128,Gabon,25076,,159.0,,24784,,133,11.0,11006.0,70.0,894604.0,392657.0,"2,278,332 ",Africa,91,"14,329",3,,,58,Dummy,Dummy
129,Guinea,23807,,172.0,,22528,,1107,24.0,1765.0,13.0,470111.0,34851.0,"13,489,209 ",Africa,567,"78,426",29,,,82,Dummy,Dummy
130,Suriname,22380,,545.0,,18345,,3490,34.0,37809.0,921.0,81231.0,137234.0,"591,917 ",South America,26,"1,086",7,,,"5,896",Dummy,Dummy
131,Mauritania,21076,,489.0,,19934,,653,16.0,4417.0,102.0,313555.0,65708.0,"4,771,970 ",Africa,226,"9,759",15,,,137,Dummy,Dummy
132,Guyana,20378,,478.0,,18304,,1596,18.0,25783.0,605.0,193306.0,244576.0,"790,372 ",South America,39,"1,653",4,,,"2,019",Dummy,Dummy
133,Vietnam,20261,328.0,86.0,,7819,,12356,,206.0,0.9,8434266.0,85872.0,"98,219,110 ",Asia,"4,848","1,142,083",12,3,,126,Dummy,Dummy
134,Mayotte,19405,,174.0,,2964,,16267,6.0,69451.0,623.0,176919.0,633197.0,"279,406 ",Africa,14,"1,606",2,,,"58,220",Dummy,Dummy
135,Eswatini,19084,,678.0,,18107,,299,10.0,16280.0,578.0,225813.0,192634.0,"1,172,237 ",Africa,61,"1,729",5,,,255,Dummy,Dummy
136,Haiti,19053,,456.0,,12906,,5691,,1651.0,40.0,91867.0,7959.0,"11,542,170 ",North America,606,"25,312",126,,,493,Dummy,Dummy
137,French Polynesia,19011,,142.0,,18855,,14,,67286.0,503.0,26355.0,93278.0,"282,542 ",Australia/Oceania,15,"1,990",11,,,50,Dummy,Dummy
138,Papua New Guinea,17098,,173.0,,16518,,407,7.0,1875.0,19.0,131712.0,14447.0,"9,116,981 ",Australia/Oceania,533,"52,699",69,,,45,Dummy,Dummy
139,Guadeloupe,17028,,230.0,,2250,,14548,23.0,42549.0,575.0,226329.0,565550.0,"400,193 ",North America,24,"1,740",2,,,"36,352",Dummy,Dummy
140,Seychelles,15857,,71.0,,14651,,1135,,160236.0,717.0,21504.0,217300.0,"98,960 ",Africa,6,"1,394",5,,,"11,469",Dummy,Dummy
141,Taiwan,15030,,688.0,,12170,,2172,,630.0,29.0,2551269.0,106926.0,"23,860,184 ",Asia,"1,588","34,681",9,,,91,Dummy,Dummy
142,Somalia,14977,,775.0,,7247,,6955,,917.0,47.0,152960.0,9363.0,"16,336,773 ",Africa,"1,091","21,080",107,,,426,Dummy,Dummy
143,Mali,14449,,527.0,,10082,,3840,,694.0,25.0,322812.0,15494.0,"20,834,158 ",Africa,"1,442","39,534",65,,,184,Dummy,Dummy
144,Togo,14069,,131.0,,13535,,403,,1660.0,15.0,368173.0,43452.0,"8,473,058 ",Africa,602,"64,680",23,,,48,Dummy,Dummy
145,Andorra,13918,,127.0,,13721,,70,,179845.0,1641.0,193595.0,2501583.0,"77,389 ",Europe,6,609,0,,,905,Dummy,Dummy
146,Tajikistan,13597,,93.0,,13365,,139,,1394.0,10.0,,,"9,752,261 ",Asia,717,"104,863",,,,14,Dummy,Dummy
147,Burkina Faso,13494,,168.0,,13308,,18,,628.0,8.0,197682.0,9204.0,"21,476,721 ",Africa,"1,592","127,838",109,,,0.8,Dummy,Dummy
148,Belize,13343,,330.0,,12684,,329,1.0,32956.0,815.0,156985.0,387744.0,"404,868 ",North America,30,"1,227",3,,,813,Dummy,Dummy
149,Bahamas,12735,,246.0,,11603,,886,3.0,32076.0,620.0,107478.0,270711.0,"397,021 ",North America,31,"1,614",4,,,"2,232",Dummy,Dummy
150,Congo,12695,,166.0,,11211,,1318,,2245.0,29.0,158304.0,27998.0,"5,654,077 ",Africa,445,"34,061",36,,,233,Dummy,Dummy
151,Martinique,12374,,98.0,,98,,12178,1.0,33000.0,261.0,200461.0,534603.0,"374,972 ",North America,30,"3,826",2,,,"32,477",Dummy,Dummy
152,Curaçao,12349,,126.0,,12199,,24,4.0,74948.0,765.0,140043.0,849941.0,"164,768 ",North America,13,"1,308",1,,,146,Dummy,Dummy
153,Hong Kong,11943,,211.0,,11637,,95,1.0,1580.0,28.0,20066916.0,2655006.0,"7,558,144 ",Asia,633,"35,821",0,,,13,Dummy,Dummy
154,Djibouti,11605,,155.0,,11445,,5,,11577.0,155.0,175568.0,175143.0,"1,002,425 ",Africa,86,"6,467",6,,,5,Dummy,Dummy
