#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9704894,4752.0,328709.0,484.0,6415160.0,"+4,185",2961025,18404.0,,,,,,North America,"
",,
,Asia,12026077,6100.0,216161.0,34.0,10369745.0,"+6,458",1440171,21014.0,,,,,,Asia,"
",,
,South America,8738070,227.0,273328.0,25.0,7645361.0,560,819381,17597.0,,,,,,South America,"
",,
,Europe,6269107,13909.0,233167.0,167.0,3071296.0,"+2,720",2964644,11174.0,,,,,,Europe,"
",,
,Africa,1601181,,38633.0,,1323354.0,,239194,1771.0,,,,,,Africa,"
",,
,Oceania,33088,22.0,949.0,5.0,29582.0,5,2557,10.0,,,,,,Australia/Oceania,"
",,
,World,38373138,25010.0,1090962.0,715.0,28855157.0,"+13,928",8427019,69974.0,4923.0,140.0,,,,All,"
",,
1,USA,8090253,,220873.0,,5226427.0,,2642953,15079.0,24401.0,666.0,120523572.0,363507.0,"331,558,077 ",North America,41,"1,501",3
2,India,7239389,2307.0,110617.0,,6301927.0,"+3,222",826845,8944.0,5231.0,80.0,90090122.0,65100.0,"1,383,863,737 ",Asia,191,"12,510",15
3,Brazil,5114823,,151063.0,,4526975.0,,436785,8318.0,24014.0,709.0,17900000.0,84041.0,"212,990,988 ",South America,42,"1,410",12
4,Russia,1326178,,22966.0,,1031785.0,,271427,2300.0,9086.0,157.0,51364269.0,351925.0,"145,952,510 ",Europe,110,"6,355",3
5,Spain,925341,,33204.0,,0.0,N/A,0,1595.0,19789.0,710.0,14590713.0,312034.0,"46,760,002 ",Europe,51,"1,408",3
6,Colombia,924098,,28141.0,,806703.0,,89254,2220.0,18106.0,551.0,4234813.0,82975.0,"51,036,966 ",South America,55,"1,814",12
7,Argentina,917035,,24572.0,,742235.0,,150228,4294.0,20237.0,542.0,2260058.0,49876.0,"45,313,862 ",South America,49,"1,844",20
8,Peru,853974,,33419.0,,753959.0,,66596,1173.0,25799.0,1010.0,4111951.0,124222.0,"33,101,676 ",South America,39,991,8
9,Mexico,825340,4295.0,84420.0,475.0,601571.0,"+3,580",139349,2379.0,6382.0,653.0,2109456.0,16312.0,"129,317,680 ",North America,157,"1,532",61
10,France,756472,,32942.0,,102680.0,,620850,1642.0,11582.0,504.0,12679122.0,194122.0,"65,315,063 ",Europe,86,"1,983",5
11,South Africa,694537,,18028.0,,625574.0,,50935,546.0,11669.0,303.0,4433952.0,74495.0,"59,520,485 ",Africa,86,"3,302",13
12,UK,634920,,43018.0,,0.0,N/A,0,507.0,9339.0,633.0,28055923.0,412659.0,"67,988,148 ",Europe,107,"1,580",2
13,Iran,508389,,29070.0,,411840.0,,67479,4570.0,6031.0,345.0,4369622.0,51836.0,"84,297,357 ",Asia,166,"2,900",19
14,Chile,484280,,13396.0,,456499.0,,14385,778.0,25272.0,699.0,3754762.0,195938.0,"19,162,966 ",South America,40,"1,430",5
15,Iraq,409358,,9970.0,,344208.0,,55180,501.0,10114.0,246.0,2528214.0,62465.0,"40,474,126 ",Asia,99,"4,060",16
16,Bangladesh,381275,,5577.0,,295873.0,,79825,,2309.0,34.0,2098037.0,12703.0,"165,156,008 ",Asia,433,"29,614",79
17,Italy,365467,,36246.0,,242028.0,,87193,514.0,6047.0,600.0,12762699.0,211177.0,"60,436,115 ",Europe,165,"1,667",5
18,Philippines,344713,,6372.0,,293383.0,,44958,1758.0,3134.0,58.0,4196720.0,38154.0,"109,993,725 ",Asia,319,"17,262",26
19,Indonesia,340622,,12027.0,,263296.0,,65299,,1242.0,44.0,3852511.0,14043.0,"274,345,412 ",Asia,805,"22,811",71
20,Saudi Arabia,340089,,5087.0,,326339.0,,8663,839.0,9726.0,145.0,7109978.0,203336.0,"34,966,719 ",Asia,103,"6,874",5
21,Turkey,338779,,8957.0,,296972.0,,32850,1416.0,4005.0,106.0,11846342.0,140033.0,"84,596,849 ",Asia,250,"9,445",7
22,Germany,335679,,9740.0,,279100.0,,46839,618.0,4003.0,116.0,18129900.0,216190.0,"83,860,904 ",Europe,250,"8,610",5
23,Pakistan,320463,615.0,6601.0,13.0,305080.0,471,8782,518.0,1443.0,30.0,3943734.0,17757.0,"222,094,055 ",Asia,693,"33,646",56
