#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
44,Saudi Arabia,468175,,7606.0,,450255,,10314,1569.0,13252.0,215.0,20526803.0,581004.0,"35,329,897 ",Asia,75,"4,645",2,,,292,Dummy,Dummy
45,Ecuador,439374,,21061.0,,398645,,19668,434.0,24549.0,1177.0,1472652.0,82280.0,"17,898,069 ",South America,41,850,12,,,"1,099",Dummy,Dummy
46,Bulgaria,420654,,17932.0,,390971,,11751,241.0,60979.0,2599.0,3013425.0,436831.0,"6,898,378 ",Europe,16,385,2,,,"1,703",Dummy,Dummy
47,Greece,416195,,12459.0,,394314,,9422,343.0,40118.0,1201.0,10129590.0,976407.0,"10,374,348 ",Europe,25,833,1,,,908,Dummy,Dummy
48,Bolivia,411677,2571.0,15738.0,124.0,326484,"+2,456",69455,200.0,34815.0,1331.0,1660189.0,140401.0,"11,824,655 ",South America,29,751,7,217,10,"5,874",Dummy,Dummy
49,Belarus,406861,,2995.0,,399549,,4317,,43071.0,317.0,6555214.0,693941.0,"9,446,352 ",Europe,23,"3,154",1,,,457,Dummy,Dummy
50,Kazakhstan,404064,1068.0,4195.0,15.0,379974,"+1,267",19895,221.0,21277.0,221.0,11575012.0,609510.0,"18,990,692 ",Asia,47,"4,527",2,56,0.8,"1,048",Dummy,Dummy
51,Paraguay,396149,,11069.0,,330395,,54685,582.0,54899.0,1534.0,1424043.0,197345.0,"7,216,004 ",South America,18,652,5,,,"7,578",Dummy,Dummy
52,Slovakia,391087,,12446.0,,377420,,1221,45.0,71599.0,2279.0,2899336.0,530803.0,"5,462,169 ",Europe,14,439,2,,,224,Dummy,Dummy
53,Panama,389173,,6452.0,,373070,,9651,105.0,88864.0,1473.0,2817872.0,643436.0,"4,379,410 ",North America,11,679,2,,,"2,204",Dummy,Dummy
54,Tunisia,372221,,13656.0,,324846,,33719,424.0,31183.0,1144.0,1575876.0,132022.0,"11,936,492 ",Africa,32,874,8,,,"2,825",Dummy,Dummy
55,Croatia,358677,,8160.0,,349750,,767,28.0,87889.0,1999.0,2086716.0,511320.0,"4,081,041 ",Europe,11,500,2,,,188,Dummy,Dummy
56,Georgia,355368,,5083.0,,341103,,9182,,89247.0,1277.0,5400005.0,1356156.0,"3,981,846 ",Asia,11,783,1,,,"2,306",Dummy,Dummy
57,Costa Rica,345312,,4407.0,,265255,,75650,485.0,67201.0,858.0,1351949.0,263103.0,"5,138,472 ",North America,15,"1,166",4,,,"14,722",Dummy,Dummy
58,Uruguay,343615,,5089.0,,307189,,31337,437.0,98592.0,1460.0,2576667.0,739312.0,"3,485,225 ",South America,10,685,1,,,"8,991",Dummy,Dummy
59,Azerbaijan,335264,,4958.0,,328876,,1430,,32784.0,485.0,3637889.0,355738.0,"10,226,319 ",Asia,31,"2,063",3,,,140,Dummy,Dummy
60,Kuwait,331013,,1831.0,,312850,,16332,185.0,76434.0,423.0,2775505.0,640891.0,"4,330,696 ",Asia,13,"2,365",2,,,"3,771",Dummy,Dummy
61,Palestine,311948,,3542.0,,304390,,4016,13.0,59829.0,679.0,1865311.0,357749.0,"5,214,023 ",Asia,17,"1,472",3,,,770,Dummy,Dummy
62,Dominican Republic,310391,,3717.0,,253272,,53402,469.0,28342.0,339.0,1632441.0,149059.0,"10,951,609 ",North America,35,"2,946",7,,,"4,876",Dummy,Dummy
63,Denmark,290333,,2527.0,,280084,,7722,19.0,49957.0,435.0,63242649.0,10881993.0,"5,811,679 ",Europe,20,"2,300",0,,,"1,329",Dummy,Dummy
64,Lithuania,277942,,4348.0,,264037,,9557,88.0,103482.0,1619.0,3619766.0,1347700.0,"2,685,885 ",Europe,10,618,1,,,"3,558",Dummy,Dummy
65,Ethiopia,274480,,4257.0,,251880,,18343,242.0,2333.0,36.0,2797358.0,23774.0,"117,666,384 ",Africa,429,"27,641",42,,,156,Dummy,Dummy
66,Egypt,274404,,15691.0,,202650,,56063,90.0,2634.0,151.0,2869589.0,27547.0,"104,169,640 ",Africa,380,"6,639",36,,,538,Dummy,Dummy
67,Guatemala,273730,,8500.0,,248316,,16914,5.0,15015.0,466.0,1505963.0,82606.0,"18,230,717 ",North America,67,"2,145",12,,,928,Dummy,Dummy
68,Ireland,267344,,4941.0,,250731,,11672,23.0,53572.0,990.0,4729538.0,947737.0,"4,990,348 ",Europe,19,"1,010",1,,,"2,339",Dummy,Dummy
69,Bahrain,260334,,1246.0,,247493,,11595,266.0,148124.0,709.0,4845013.0,2756703.0,"1,757,539 ",Asia,7,"1,411",0,,,"6,597",Dummy,Dummy
70,Slovenia,256581,,4408.0,,249642,,2531,40.0,123403.0,2120.0,1321072.0,635372.0,"2,079,211 ",Europe,8,472,2,,,"1,217",Dummy,Dummy
71,Moldova,255878,,6156.0,,248812,,910,59.0,63572.0,1529.0,1187376.0,295000.0,"4,024,999 ",Europe,16,654,3,,,226,Dummy,Dummy
72,Venezuela,254116,,2865.0,,234393,,16858,287.0,8961.0,101.0,3359014.0,118447.0,"28,358,896 ",South America,112,"9,898",8,,,594,Dummy,Dummy
73,Honduras,249118,1003.0,6674.0,21.0,90548,"+1,224",151896,570.0,24777.0,664.0,757632.0,75352.0,"10,054,524 ",North America,40,"1,507",13,100,2,"15,107",Dummy,Dummy
74,Oman,238566,,2565.0,,212064,,23937,374.0,45616.0,490.0,1550000.0,296375.0,"5,229,869 ",Asia,22,"2,039",3,,,"4,577",Dummy,Dummy
75,Sri Lanka,228256,,2315.0,,192478,,33463,,10617.0,108.0,3743577.0,174128.0,"21,498,965 ",Asia,94,"9,287",6,,,"1,556",Dummy,Dummy
76,Armenia,223805,,4489.0,,215455,,3861,,75392.0,1512.0,1131239.0,381077.0,"2,968,534 ",Asia,13,661,3,,,"1,301",Dummy,Dummy
77,Qatar,220033,,579.0,,217352,,2102,80.0,78365.0,206.0,2090365.0,744484.0,"2,807,805 ",Asia,13,"4,849",1,,,749,Dummy,Dummy
78,Bosnia and Herzegovina,204697,,9534.0,,178136,,17027,,62766.0,2923.0,1006995.0,308772.0,"3,261,291 ",Europe,16,342,3,,,"5,221",Dummy,Dummy
79,Thailand,204595,2331.0,1525.0,40.0,167665,"+4,947",35405,1169.0,2924.0,22.0,8129670.0,116192.0,"69,967,258 ",Asia,342,"45,880",9,33,0.6,506,Dummy,Dummy
80,Libya,189555,,3166.0,,175226,,11163,,27234.0,455.0,1074250.0,154340.0,"6,960,273 ",Africa,37,"2,198",6,,,"1,604",Dummy,Dummy
81,Kenya,176137,,3428.0,,120894,,51815,113.0,3209.0,62.0,1876105.0,34175.0,"54,896,420 ",Africa,312,"16,014",29,,,944,Dummy,Dummy
82,Nigeria,167095,,2117.0,,163483,,1495,11.0,792.0,10.0,2231409.0,10576.0,"210,988,844 ",Africa,"1,263","99,664",95,,,7,Dummy,Dummy
83,Cuba,160594,,1106.0,,152014,,7474,161.0,14187.0,98.0,4657880.0,411473.0,"11,320,008 ",North America,70,"10,235",2,,,660,Dummy,Dummy
84,North Macedonia,155568,,5472.0,,149676,,420,25.0,74674.0,2627.0,838323.0,402403.0,"2,083,292 ",Europe,13,381,2,,,202,Dummy,Dummy
85,S. Korea,149191,544.0,1993.0,1.0,140438,705,6760,159.0,2908.0,39.0,10229384.0,199359.0,"51,311,342 ",Asia,344,"25,746",5,11,0.02,132,Dummy,Dummy
86,Myanmar,146051,,3248.0,,133104,,9699,,2667.0,59.0,2654252.0,48473.0,"54,757,812 ",Asia,375,"16,859",21,,,177,Dummy,Dummy
87,Latvia,136247,,2464.0,,130823,,2960,48.0,73007.0,1320.0,2800238.0,1500484.0,"1,866,223 ",Europe,14,757,1,,,"1,586",Dummy,Dummy
88,Algeria,134115,,3588.0,,93355,,37172,31.0,3007.0,80.0,230861.0,5176.0,"44,604,135 ",Africa,333,"12,431",193,,,833,Dummy,Dummy
89,Albania,132469,,2454.0,,129879,,136,18.0,46079.0,854.0,763660.0,265640.0,"2,874,793 ",Europe,22,"1,171",4,,,47,Dummy,Dummy
90,Estonia,130599,,1266.0,,125929,,3404,5.0,98388.0,954.0,1479570.0,1114649.0,"1,327,387 ",Europe,10,"1,048",1,,,"2,564",Dummy,Dummy
91,Norway,128499,,789.0,,88952,,38758,10.0,23527.0,144.0,5901783.0,1080581.0,"5,461,674 ",Europe,43,"6,922",1,,,"7,096",Dummy,Dummy
92,Zambia,115824,,1444.0,,99895,,14485,721.0,6137.0,77.0,1709858.0,90602.0,"18,872,133 ",Africa,163,"13,069",11,,,768,Dummy,Dummy
93,Kyrgyzstan,111990,647.0,1912.0,7.0,103565,308,6513,102.0,16900.0,289.0,1207743.0,182256.0,"6,626,615 ",Asia,59,"3,466",5,98,1,983,Dummy,Dummy
94,Uzbekistan,104463,350.0,711.0,2.0,100328,342,3424,23.0,3079.0,21.0,1377915.0,40609.0,"33,931,013 ",Asia,325,"47,723",25,10,0.06,101,Dummy,Dummy
95,Montenegro,99988,,1602.0,,97980,,406,60.0,159181.0,2550.0,432662.0,688796.0,"628,142 ",Europe,6,392,1,,,646,Dummy,Dummy
96,Ghana,94699,,790.0,,92696,,1213,9.0,2988.0,25.0,1215518.0,38357.0,"31,689,293 ",Africa,335,"40,113",26,,,38,Dummy,Dummy
97,Finland,93923,,964.0,,46000,,46959,9.0,16926.0,174.0,5236126.0,943626.0,"5,548,943 ",Europe,59,"5,756",1,,,"8,463",Dummy,Dummy
98,Afghanistan,93765,,3705.0,,61820,,28240,1124.0,2358.0,93.0,534505.0,13443.0,"39,761,029 ",Asia,424,"10,732",74,,,710,Dummy,Dummy
99,Mongolia,83128,2395.0,389.0,9.0,58649,827,24090,126.0,24974.0,117.0,3097091.0,930468.0,"3,328,529 ",Asia,40,"8,557",1,720,3,"7,237",Dummy,Dummy
100,Cameroon,80090,,1310.0,,77305,,1475,152.0,2947.0,48.0,1718937.0,63259.0,"27,173,011 ",Africa,339,"20,743",16,,,54,Dummy,Dummy
101,El Salvador,76297,,2305.0,,70791,,3201,40.0,11707.0,354.0,1030223.0,158072.0,"6,517,444 ",North America,85,"2,828",6,,,491,Dummy,Dummy
102,Cyprus,73311,,374.0,,71716,,1221,9.0,60301.0,308.0,7289673.0,5996064.0,"1,215,743 ",Asia,17,"3,251",0,,,"1,004",Dummy,Dummy
103,Mozambique,71651,,842.0,,69937,,872,17.0,2233.0,26.0,569683.0,17755.0,"32,085,726 ",Africa,448,"38,107",56,,,27,Dummy,Dummy
104,Maldives,70897,,198.0,,62533,,8166,90.0,128997.0,360.0,941765.0,1713546.0,"549,600 ",Asia,8,"2,776",1,,,"14,858",Dummy,Dummy
105,Luxembourg,70466,,818.0,,69130,,518,2.0,110853.0,1287.0,2995669.0,4712624.0,"635,669 ",Europe,9,777,0,,,815,Dummy,Dummy
106,Namibia,67021,,1040.0,,55538,,10443,79.0,25930.0,402.0,473457.0,183179.0,"2,584,668 ",Africa,39,"2,485",5,,,"4,040",Dummy,Dummy
107,Uganda,64521,,459.0,,48480,,15582,24.0,1370.0,10.0,1210114.0,25687.0,"47,109,178 ",Africa,730,"102,634",39,,,331,Dummy,Dummy
108,Singapore,62315,,34.0,,61911,,370,2.0,10572.0,6.0,12809152.0,2173169.0,"5,894,228 ",Asia,95,"173,360",0,,,63,Dummy,Dummy
109,Botswana,61457,,926.0,,56798,,3733,1.0,25642.0,386.0,1230113.0,513241.0,"2,396,756 ",Africa,39,"2,588",2,,,"1,558",Dummy,Dummy
110,Jamaica,49379,,1012.0,,27919,,20448,9.0,16606.0,340.0,409510.0,137720.0,"2,973,506 ",North America,60,"2,938",7,,,"6,877",Dummy,Dummy
111,Ivory Coast,47909,,306.0,,47266,,337,,1775.0,11.0,654588.0,24246.0,"26,998,247 ",Africa,564,"88,230",41,,,12,Dummy,Dummy
112,Senegal,42050,,1156.0,,40637,,257,8.0,2450.0,67.0,540868.0,31514.0,"17,162,516 ",Africa,408,"14,846",32,,,15,Dummy,Dummy
113,Madagascar,41966,,891.0,,40279,,796,77.0,1479.0,31.0,209237.0,7376.0,"28,366,486 ",Africa,676,"31,837",136,,,28,Dummy,Dummy
114,Zimbabwe,40318,,1637.0,,37056,,1625,2.0,2676.0,109.0,601540.0,39919.0,"15,068,912 ",Africa,374,"9,205",25,,,108,Dummy,Dummy
115,Cambodia,40157,693.0,368.0,7.0,34325,754,5464,,2371.0,22.0,1262862.0,74552.0,"16,939,298 ",Asia,422,"46,031",13,41,0.4,323,Dummy,Dummy
116,Angola,36921,,842.0,,30775,,5304,13.0,1091.0,25.0,601767.0,17785.0,"33,834,724 ",Africa,916,"40,184",56,,,157,Dummy,Dummy
117,Sudan,36304,,2732.0,,29994,,3578,,810.0,61.0,232965.0,5198.0,"44,821,410 ",Africa,"1,235","16,406",192,,,80,Dummy,Dummy
118,DRC,35918,,854.0,,27859,,7205,,390.0,9.0,179052.0,1943.0,"92,141,230 ",Africa,"2,565","107,894",515,,,78,Dummy,Dummy
119,Malawi,34588,,1162.0,,32773,,653,12.0,1765.0,59.0,253926.0,12956.0,"19,598,974 ",Africa,567,"16,867",77,,,33,Dummy,Dummy
120,Cabo Verde,31704,,276.0,,30590,,838,23.0,56439.0,491.0,163434.0,290941.0,"561,742 ",Africa,18,"2,035",3,,,"1,492",Dummy,Dummy
121,Malta,30582,,419.0,,30112,,51,,69086.0,947.0,955643.0,2158835.0,"442,666 ",Europe,14,"1,056",0,,,115,Dummy,Dummy
122,Australia,30285,13.0,910.0,,29189,,186,1.0,1175.0,35.0,19423269.0,753371.0,"25,781,801 ",Australia/Oceania,851,"28,332",1,0.5,,7,Dummy,Dummy
123,Trinidad and Tobago,29309,,686.0,,19667,,8956,22.0,20878.0,489.0,212899.0,151657.0,"1,403,816 ",North America,48,"2,046",7,,,"6,380",Dummy,Dummy
124,Rwanda,28912,,372.0,,26383,,2157,14.0,2181.0,28.0,1516498.0,114393.0,"13,256,952 ",Africa,459,"35,637",9,,,163,Dummy,Dummy
125,Réunion,28441,,220.0,,26333,,1888,32.0,31552.0,244.0,102720.0,113955.0,"901,407 ",Africa,32,"4,097",9,,,"2,095",Dummy,Dummy
126,French Guiana,25950,,136.0,,9995,,15819,33.0,84796.0,444.0,270342.0,883393.0,"306,027 ",South America,12,"2,250",1,,,"51,692",Dummy,Dummy
127,Syria,24904,,1821.0,,21690,,1393,,1391.0,102.0,103566.0,5784.0,"17,904,222 ",Asia,719,"9,832",173,,,78,Dummy,Dummy
128,Gabon,24755,,157.0,,23910,,688,17.0,10878.0,69.0,842822.0,370374.0,"2,275,598 ",Africa,92,"14,494",3,,,302,Dummy,Dummy
129,Guinea,23398,,167.0,,21488,,1743,24.0,1737.0,12.0,460401.0,34178.0,"13,470,650 ",Africa,576,"80,663",29,,,129,Dummy,Dummy
130,Mayotte,20176,,173.0,,2964,,17039,6.0,72299.0,620.0,176919.0,633973.0,"279,064 ",Africa,14,"1,613",2,,,"61,058",Dummy,Dummy
131,Mauritania,20151,,477.0,,19223,,451,16.0,4228.0,100.0,285656.0,59941.0,"4,765,603 ",Africa,236,"9,991",17,,,95,Dummy,Dummy
132,French Polynesia,18947,,142.0,,18771,,34,,67079.0,503.0,26355.0,93306.0,"282,458 ",Australia/Oceania,15,"1,989",11,,,120,Dummy,Dummy
133,Suriname,18825,,418.0,,14423,,3984,33.0,31818.0,707.0,71637.0,121081.0,"591,644 ",South America,31,"1,415",8,,,"6,734",Dummy,Dummy
134,Eswatini,18754,,676.0,,17959,,119,10.0,16007.0,577.0,218454.0,186456.0,"1,171,614 ",Africa,62,"1,733",5,,,102,Dummy,Dummy
135,Guyana,18530,,437.0,,16401,,1692,22.0,23451.0,553.0,171246.0,216719.0,"790,175 ",South America,43,"1,808",5,,,"2,141",Dummy,Dummy
136,Papua New Guinea,16791,,165.0,,16132,,494,7.0,1844.0,18.0,129252.0,14191.0,"9,108,169 ",Australia/Oceania,542,"55,201",70,,,54,Dummy,Dummy
137,Haiti,16775,,360.0,,12568,,3847,,1454.0,31.0,81026.0,7024.0,"11,534,955 ",North America,688,"32,042",142,,,334,Dummy,Dummy
138,Guadeloupe,16608,,225.0,,2250,,14133,23.0,41500.0,562.0,212247.0,530367.0,"400,189 ",North America,24,"1,779",2,,,"35,316",Dummy,Dummy
139,Somalia,14823,,775.0,,7099,,6949,,909.0,48.0,140863.0,8635.0,"16,313,666 ",Africa,"1,101","21,050",116,,,426,Dummy,Dummy
140,Mali,14356,,523.0,,9985,,3848,,690.0,25.0,307934.0,14802.0,"20,803,755 ",Africa,"1,449","39,778",68,,,185,Dummy,Dummy
141,Andorra,13828,,127.0,,13626,,75,3.0,178696.0,1641.0,193595.0,2501777.0,"77,383 ",Europe,6,609,0,,,969,Dummy,Dummy
142,Togo,13651,,126.0,,13316,,209,,1613.0,15.0,348113.0,41134.0,"8,462,958 ",Africa,620,"67,166",24,,,25,Dummy,Dummy
143,Seychelles,13630,,50.0,,12173,,1407,,137777.0,505.0,21504.0,217370.0,"98,928 ",Africa,7,"1,979",5,,,"14,222",Dummy,Dummy
144,Burkina Faso,13459,,167.0,,13287,,5,,628.0,8.0,192450.0,8973.0,"21,446,855 ",Africa,"1,593","128,424",111,,,0.2,Dummy,Dummy
145,Taiwan,13409,170.0,478.0,18.0,8042,,4889,,562.0,20.0,1491078.0,62498.0,"23,857,953 ",Asia,"1,779","49,912",16,7,0.8,205,Dummy,Dummy
146,Tajikistan,13308,,90.0,,13218,,0,,1366.0,9.0,,,"9,741,113 ",Asia,732,"108,235",,,,,Dummy,Dummy
147,Belize,12989,,326.0,,12490,,173,1.0,32112.0,806.0,143475.0,354703.0,"404,493 ",North America,31,"1,241",3,,,428,Dummy,Dummy
148,Curaçao,12296,,123.0,,12145,,28,4.0,74642.0,747.0,121594.0,738123.0,"164,734 ",North America,13,"1,339",1,,,170,Dummy,Dummy
149,Bahamas,12225,,239.0,,11174,,812,4.0,30807.0,602.0,102475.0,258237.0,"396,826 ",North America,32,"1,660",4,,,"2,046",Dummy,Dummy
150,Martinique,12178,,98.0,,98,,11982,5.0,32476.0,261.0,191164.0,509788.0,"374,987 ",North America,31,"3,826",2,,,"31,953",Dummy,Dummy
151,Congo,12121,,160.0,,11211,,750,,2146.0,28.0,158304.0,28033.0,"5,647,006 ",Africa,466,"35,294",36,,,133,Dummy,Dummy
152,Hong Kong,11881,,210.0,,11600,,71,1.0,1573.0,28.0,16710131.0,2211800.0,"7,554,991 ",Asia,636,"35,976",0,,,9,Dummy,Dummy
153,Djibouti,11575,,154.0,,11408,,13,,11556.0,154.0,165975.0,165697.0,"1,001,679 ",Africa,87,"6,504",6,,,13,Dummy,Dummy
