#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
,North America,40171768,2361.0,907696.0,82.0,33289285,"+1,870",5974787,11963.0,,,,,,North America,"
",,,,,,Dummy,Dummy
,Asia,53555778,20793.0,745244.0,235.0,50640876,"+32,976",2169658,27415.0,,,,,,Asia,"
",,,,,,Dummy,Dummy
,South America,30661358,1607.0,944223.0,57.0,27730619,"+1,999",1986516,32311.0,,,,,,South America,"
",,,,,,Dummy,Dummy
,Europe,47198655,15105.0,1086712.0,416.0,44526472,"+25,731",1585471,10567.0,,,,,,Europe,"
",,,,,,Dummy,Dummy
,Africa,5088965,,135050.0,,4545964,,407951,2699.0,,,,,,Africa,"
",,,,,,Dummy,Dummy
,Oceania,70306,15.0,1255.0,,67450,1,1601,11.0,,,,,,Australia/Oceania,"
",,,,,,Dummy,Dummy
,World,176747551,39881.0,3820195.0,790.0,160801372,"+62,577",12125984,84966.0,22675.0,490.1,,,,All,"
",,,,,,Dummy,Dummy
1,USA,34321158,,615053.0,,28400132,,5305973,4529.0,103115.0,1848.0,494349661.0,1485228.0,"332,844,357 ",North America,10,541,1,,,"15,941",Dummy,Dummy
2,India,29510410,2972.0,374305.0,18.0,28162947,"+13,970",973158,8944.0,21187.0,269.0,379624626.0,272550.0,"1,392,864,531 ",Asia,47,"3,721",4,2,0.01,699,Dummy,Dummy
3,Brazil,17413996,,487476.0,,15794548,,1131972,8318.0,81377.0,2278.0,50801042.0,237396.0,"213,992,634 ",South America,12,439,4,,,"5,290",Dummy,Dummy
4,France,5740665,,110420.0,,5495475,,134770,2106.0,87763.0,1688.0,88959578.0,1360016.0,"65,410,682 ",Europe,11,592,1,,,"2,060",Dummy,Dummy
5,Turkey,5330447,,48721.0,,5202251,,79475,952.0,62565.0,572.0,57004499.0,669074.0,"85,199,052 ",Asia,16,"1,749",1,,,933,Dummy,Dummy
6,Russia,5222408,13721.0,126801.0,371.0,4809647,"+8,312",285960,2300.0,35771.0,869.0,143100000.0,980178.0,"145,993,915 ",Europe,28,"1,151",1,94,3,"1,959",Dummy,Dummy
7,UK,4565813,,127904.0,,4287870,,150039,158.0,66923.0,1875.0,193264021.0,2832769.0,"68,224,429 ",Europe,15,533,0,,,"2,199",Dummy,Dummy
8,Italy,4244872,,127002.0,,3957557,,160313,565.0,70306.0,2103.0,68604561.0,1136264.0,"60,377,320 ",Europe,14,475,1,,,"2,655",Dummy,Dummy
9,Argentina,4124190,,85343.0,,3721350,,317497,7910.0,90465.0,1872.0,15215447.0,333753.0,"45,588,945 ",South America,11,534,3,,,"6,964",Dummy,Dummy
10,Colombia,3753224,,95778.0,,3477656,,179790,8155.0,73024.0,1863.0,18206556.0,354235.0,"51,396,835 ",South America,14,537,3,,,"3,498",Dummy,Dummy
11,Spain,3733600,,80501.0,,3509730,,143369,966.0,79826.0,1721.0,51240666.0,1095542.0,"46,771,984 ",Europe,13,581,1,,,"3,065",Dummy,Dummy
