#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,21235704,5538.0,478365.0,403.0,12921295,"+9,363",7836044,33619.0,,,,,,North America,"
",,
,Asia,19870590,9527.0,323952.0,169.0,18163180,"+10,442",1383458,26546.0,,,,,,Asia,"
",,
,South America,12520915,362.0,349924.0,7.0,11052774,339,1118217,16791.0,,,,,,South America,"
",,
,Europe,21524232,17354.0,496523.0,358.0,10321679,"+14,477",10706030,26572.0,,,,,,Europe,"
",,
,Africa,2540661,244.0,59645.0,10.0,2126765,151,354251,2729.0,,,,,,Africa,"
",,
,Oceania,47557,21.0,1050.0,,33287,5,13220,23.0,,,,,,Australia/Oceania,"
",,
,World,77740380,33046.0,1709474.0,947.0,54619686,"+34,777",21411220,106280.0,9973.0,219.3,,,,All,"
",,
1,USA,18473716,,326772.0,,10802496,,7344448,28069.0,55657.0,984.0,236620567.0,712877.0,"331,923,317 ",North America,18,"1,016",1
2,India,10075422,,146145.0,,9636487,873,292790,8944.0,7267.0,105.0,163170557.0,117692.0,"1,386,419,518 ",Asia,138,"9,487",8
3,Brazil,7264221,,187322.0,,6286980,,789919,8318.0,34060.0,878.0,25700000.0,120501.0,"213,275,406 ",South America,29,"1,139",8
4,Russia,2877727,,51351.0,,2295362,,531014,2300.0,19715.0,352.0,86391683.0,591869.0,"145,964,267 ",Europe,51,"2,842",2
5,France,2479151,,60900.0,,184464,,2233787,2746.0,37941.0,932.0,31237270.0,478056.0,"65,342,214 ",Europe,26,"1,073",2
6,UK,2073511,,67616.0,,0,N/A,0,1364.0,30468.0,994.0,50851151.0,747204.0,"68,055,240 ",Europe,33,"1,006",1
7,Turkey,2043704,,18351.0,,1834705,,190648,5192.0,24109.0,216.0,22635637.0,267031.0,"84,767,845 ",Asia,41,"4,619",4
8,Italy,1964054,,69214.0,,1281258,,613582,2731.0,32507.0,1146.0,25217014.0,417366.0,"60,419,420 ",Europe,31,873,2
9,Spain,1830110,,49260.0,,0,N/A,0,1944.0,39136.0,1053.0,25991493.0,555808.0,"46,763,404 ",Europe,26,949,2
10,Argentina,1547138,,41997.0,,1374401,,130740,3367.0,34084.0,925.0,4520949.0,99598.0,"45,391,972 ",South America,29,"1,081",10
11,Germany,1534116,,27297.0,,1115400,,391419,5167.0,18283.0,325.0,31974158.0,381047.0,"83,911,278 ",Europe,55,"3,074",3
12,Colombia,1518067,,40680.0,,1382340,,95047,2578.0,29685.0,795.0,7539967.0,147440.0,"51,139,151 ",South America,34,"1,257",7
13,Mexico,1325915,5370.0,118598.0,396.0,987328,"+9,326",219989,3913.0,10233.0,915.0,3386195.0,26134.0,"129,572,900 ",North America,98,"1,093",38
14,Poland,1207333,,25474.0,,946017,,235842,1714.0,31917.0,673.0,6911513.0,182714.0,"37,826,845 ",Europe,31,"1,485",5
15,Iran,1164535,,53816.0,,894366,,216353,5519.0,13781.0,637.0,7097556.0,83995.0,"84,500,028 ",Asia,73,"1,570",12
16,Peru,998475,,37173.0,,934329,,26973,1098.0,30085.0,1120.0,5383267.0,162204.0,"33,188,288 ",South America,33,893,6
17,Ukraine,979506,8513.0,16897.0,232.0,600288,"+14,020",362321,177.0,22462.0,387.0,5303103.0,121608.0,"43,608,027 ",Europe,45,"2,581",8
18,South Africa,930711,,24907.0,,796346,,109458,546.0,15600.0,417.0,6176683.0,103529.0,"59,661,446 ",Africa,64,"2,395",10
19,Netherlands,700873,,10519.0,,0,N/A,0,586.0,40860.0,613.0,5514008.0,321462.0,"17,152,906 ",Europe,24,"1,631",3
20,Indonesia,671778,,20085.0,,546884,,104809,,2444.0,73.0,6824030.0,24825.0,"274,890,358 ",Asia,409,"13,686",40
21,Czechia,635414,7860.0,10562.0,55.0,541012,403,83840,588.0,59282.0,985.0,3538944.0,330174.0,"10,718,434 ",Europe,17,"1,015",3
22,Belgium,626911,981.0,18697.0,71.0,43034,54,565180,546.0,53981.0,1610.0,6620999.0,570109.0,"11,613,576 ",Europe,19,621,2
23,Romania,593783,,14481.0,,501896,,77406,1255.0,30965.0,755.0,4607030.0,240247.0,"19,176,249 ",Europe,32,"1,324",4
24,Chile,587488,,16197.0,,557913,,13378,673.0,30608.0,844.0,6107861.0,318219.0,"19,193,866 ",South America,33,"1,185",3
25,Iraq,585345,,12710.0,,522637,,49998,182.0,14402.0,313.0,4182466.0,102903.0,"40,644,698 ",Asia,69,"3,198",10
26,Canada,515314,,14332.0,,423621,,77361,694.0,13597.0,378.0,13188981.0,348006.0,"37,898,755 ",North America,74,"2,644",3
27,Bangladesh,502183,,7312.0,,439694,,55177,,3035.0,44.0,3091349.0,18683.0,"165,465,094 ",Asia,329,"22,629",54
28,Philippines,461505,,8957.0,,429207,,23341,708.0,4185.0,81.0,6495973.0,58910.0,"110,268,715 ",Asia,239,"12,311",17
29,Pakistan,460672,1704.0,9474.0,82.0,410937,"+1,852",40261,2398.0,2067.0,43.0,6370707.0,28580.0,"222,903,998 ",Asia,484,"23,528",35
30,Morocco,418002,,7000.0,,380134,,30868,1069.0,11262.0,189.0,4308127.0,116069.0,"37,117,076 ",Africa,89,"5,302",9
31,Switzerland,413991,,6781.0,,311500,,95710,435.0,47670.0,781.0,3349768.0,385713.0,"8,684,609 ",Europe,21,"1,281",3
32,Israel,380095,1836.0,3111.0,,349356,483,27628,472.0,41325.0,338.0,7277202.0,791207.0,"9,197,590 ",Asia,24,"2,956",1
33,Portugal,376220,,6191.0,,299603,,70426,502.0,36948.0,608.0,5186675.0,509371.0,"10,182,513 ",Europe,27,"1,645",2
34,Sweden,367120,,7993.0,,0,N/A,0,281.0,36244.0,789.0,3989420.0,393856.0,"10,129,126 ",Europe,28,"1,267",3
35,Saudi Arabia,361178,,6131.0,,352089,,2958,410.0,10299.0,175.0,10676018.0,304429.0,"35,069,002 ",Asia,97,"5,720",3
36,Austria,340373,,5435.0,,305658,,29280,478.0,37690.0,602.0,3614233.0,400213.0,"9,030,776 ",Europe,27,"1,662",2
37,Hungary,305130,,8282.0,,102962,,193886,517.0,31624.0,858.0,2520288.0,261206.0,"9,648,642 ",Europe,32,"1,165",4
38,Serbia,303747,,2733.0,,31536,,269478,330.0,34831.0,313.0,2155365.0,247159.0,"8,720,553 ",Europe,29,"3,191",4
