#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39430470,3853.0,883769.0,216.0,32025282,113,6521419,15295.0,,,,,,North America,"
",,,,,
,Asia,48608122,17335.0,637404.0,197.0,43560730,"+24,538",4409988,31997.0,,,,,,Asia,"
",,,,,
,South America,27500022,,748445.0,,24810671,,1940906,28807.0,,,,,,South America,"
",,,,,
,Europe,46105601,8184.0,1058904.0,202.0,42544728,"+25,680",2501969,19172.0,,,,,,Europe,"
",,,,,
,Africa,4781892,,128331.0,,4307856,,345705,2839.0,,,,,,Africa,"
",,,,,
,Oceania,67216,3.0,1243.0,,64732,,1241,3.0,,,,,,Australia/Oceania,"
",,,,,
,World,166494044,29375.0,3458111.0,615.0,147314705,"+50,331",15721228,98113.0,21360.0,443.6,,,,All,"
",,,,,
1,USA,33862398,,603408.0,,27399429,,5859561,7392.0,101774.0,1814.0,471543912.0,1417228.0,"332,722,610 ",North America,10,551,1,,,"17,611"
2,India,26289290,4221.0,295525.0,17.0,23070365,"+11,348",2923400,8944.0,18886.0,212.0,326484155.0,234541.0,"1,392,012,604 ",Asia,53,"4,710",4,3,0.01,"2,100"
3,Brazil,15976156,,446527.0,,14422209,,1107420,8318.0,74691.0,2088.0,49013934.0,229146.0,"213,897,828 ",South America,13,479,4,,,"5,177"
4,France,5581351,,108437.0,,5186591,,286323,3631.0,85340.0,1658.0,81875253.0,1251884.0,"65,401,632 ",Europe,12,603,1,,,"4,378"
5,Turkey,5169951,,45840.0,,4998639,,125472,1977.0,60721.0,538.0,51950729.0,610165.0,"85,142,054 ",Asia,16,"1,857",2,,,"1,474"
6,Russia,4983845,,117739.0,,4601120,,264986,2300.0,34138.0,806.0,135000000.0,924721.0,"145,989,996 ",Europe,29,"1,240",1,,,"1,815"
7,UK,4457923,,127710.0,,4297878,,32335,123.0,65363.0,1873.0,174655862.0,2560859.0,"68,202,065 ",Europe,15,534,0,,,474
8,Italy,4183476,,125028.0,,3766660,,291788,1469.0,69282.0,2071.0,64092492.0,1061435.0,"60,382,885 ",Europe,14,483,1,,,"4,832"
9,Germany,3646600,,87852.0,,3387800,"+13,200",170948,3594.0,43401.0,1046.0,58093759.0,691415.0,"84,021,518 ",Europe,23,956,1,,,"2,035"
10,Spain,3636453,,79620.0,,3356272,,200561,1655.0,77750.0,1702.0,48928535.0,1046133.0,"46,770,850 ",Europe,13,587,1,,,"4,288"
11,Argentina,3482512,,73391.0,,3060145,,348976,6027.0,76433.0,1611.0,12924541.0,283664.0,"45,562,908 ",South America,13,621,4,,,"7,659"
12,Colombia,3192050,,83719.0,,2998123,,110208,6582.0,62147.0,1630.0,16216781.0,315730.0,"51,362,773 ",South America,16,614,3,,,"2,146"
13,Poland,2863031,,72691.0,,2618031,,172309,1239.0,75722.0,1923.0,15448057.0,408573.0,"37,809,809 ",Europe,13,520,2,,,"4,557"
14,Iran,2815882,,78194.0,,2304824,,432864,5015.0,33150.0,921.0,18683814.0,219956.0,"84,943,555 ",Asia,30,"1,086",5,,,"5,096"
15,Mexico,2392744,2604.0,221256.0,176.0,1909187,,262301,4798.0,18387.0,1700.0,6920902.0,53184.0,"130,131,424 ",North America,54,588,19,20,1,"2,016"
