#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8898913,6427.0,311496.0,532.0,5746801.0,"+4,609",2840616,17533.0,,,,,,North America,"
",,
,Asia,10639217,7056.0,194776.0,15.0,8933930.0,"+7,933",1510511,20732.0,,,,,,Asia,"
",,
,South America,8080109,670.0,253204.0,34.0,6954345.0,634,872560,17347.0,,,,,,South America,"
",,
,Europe,5030275,6317.0,222557.0,98.0,2540420.0,"+2,383",2267298,8630.0,,,,,,Europe,"
",,
,Africa,1489711,,35922.0,,1233125.0,,220664,1609.0,,,,,,Africa,"
",,
,Oceania,31389,30.0,929.0,2.0,28629.0,33,1831,22.0,,,,,,Australia/Oceania,"
",,
,World,34170335,20500.0,1018899.0,681.0,25437901.0,"+15,592",7713535,65877.0,4384.0,130.7,,,,All,"
",,
1,USA,7447693,411.0,211752.0,12.0,4700746.0,"+1,040",2535195,14193.0,22467.0,639.0,107538839.0,324411.0,"331,489,264 ",North America,45,"1,565",3
2,India,6312584,2317.0,98708.0,,5273201.0,"+3,194",940675,8944.0,4563.0,71.0,75619781.0,54663.0,"1,383,382,213 ",Asia,219,"14,015",18
3,Brazil,4813586,,143962.0,,4180376.0,,489248,8318.0,22606.0,676.0,17900000.0,84062.0,"212,937,402 ",South America,44,"1,479",12
4,Russia,1176286,,20722.0,,958257.0,,197307,2300.0,8059.0,142.0,46000000.0,315176.0,"145,950,295 ",Europe,124,"7,043",3
5,Colombia,829679,,25998.0,,743653.0,,60028,2220.0,16263.0,510.0,3737898.0,73267.0,"51,017,714 ",South America,61,"1,962",14
6,Peru,814829,,32463.0,,683815.0,,98551,1358.0,24628.0,981.0,3892353.0,117646.0,"33,085,358 ",South America,41,"1,019",9
7,Spain,769188,,31791.0,,0.0,N/A,0,1539.0,16450.0,680.0,12723989.0,272116.0,"46,759,360 ",Europe,61,"1,471",4
8,Argentina,751001,,16937.0,,594645.0,,139419,3792.0,16579.0,374.0,1951789.0,43087.0,"45,299,146 ",South America,60,"2,675",23
9,Mexico,743216,5053.0,77646.0,483.0,533886.0,"+2,941",131684,2458.0,5749.0,601.0,1952221.0,15102.0,"129,269,596 ",North America,174,"1,665",66
10,South Africa,674339,,16734.0,,608112.0,,49493,539.0,11335.0,281.0,4187917.0,70392.0,"59,493,927 ",Africa,88,"3,555",14
11,France,563535,,31956.0,,96797.0,,434782,1238.0,8629.0,489.0,10841327.0,165998.0,"65,309,948 ",Europe,116,"2,044",6
12,Chile,462991,,12741.0,,436589.0,,13661,849.0,24168.0,665.0,3322315.0,173424.0,"19,157,144 ",South America,41,"1,504",6
13,Iran,457219,,26169.0,,380956.0,,50094,4093.0,5426.0,311.0,4014821.0,47648.0,"84,259,172 ",Asia,184,"3,220",21
14,UK,453264,,42143.0,,0.0,N/A,0,312.0,6668.0,620.0,24507007.0,360527.0,"67,975,508 ",Europe,150,"1,613",3
15,Bangladesh,363479,,5251.0,,275487.0,,82741,,2202.0,32.0,1947655.0,11797.0,"165,097,774 ",Asia,454,"31,441",85
16,Iraq,362981,,9181.0,,292197.0,,61603,550.0,8975.0,227.0,2266355.0,56040.0,"40,441,989 ",Asia,111,"4,405",18
17,Saudi Arabia,334605,,4768.0,,319154.0,,10683,993.0,9575.0,136.0,6491493.0,185750.0,"34,947,448 ",Asia,104,"7,330",5
18,Turkey,318663,,8195.0,,279749.0,,30719,1516.0,3768.0,97.0,10380261.0,122749.0,"84,564,632 ",Asia,265,"10,319",8
19,Italy,314861,,35894.0,,227704.0,,51263,280.0,5210.0,594.0,11333922.0,187526.0,"60,439,260 ",Europe,192,"1,684",5
20,Pakistan,312806,543.0,6484.0,5.0,297497.0,616,8825,490.0,1409.0,29.0,3548476.0,15988.0,"221,941,458 ",Asia,710,"34,229",63
21,Philippines,311694,,5504.0,,253488.0,,52702,1758.0,2835.0,50.0,3712953.0,33772.0,"109,941,915 ",Asia,353,"19,975",30
22,Germany,292911,,9571.0,,256000.0,,27340,355.0,3493.0,114.0,16999253.0,202731.0,"83,851,413 ",Europe,286,"8,761",5
23,Indonesia,287008,,10740.0,,214947.0,,61321,,1047.0,39.0,3321898.0,12113.0,"274,242,741 ",Asia,956,"25,535",83
