#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1211659,North America,North America,,3284.0,251.0,"+3,268",,19254.0,,2097297,125919.0,759719.0,,
,"
",,,503032,South America,South America,,549.0,30.0,169,,11398.0,,906331,41084.0,362215.0,,
,"
",,,865658,Europe,Europe,,,,,,8748.0,,2034268,174654.0,993956.0,,
,"
",,,423047,Asia,Asia,,4613.0,80.0,"+1,098",,13653.0,,1168408,31350.0,714011.0,,
,"
",,,84607,Africa,Africa,,,,,,342.0,,154907,4369.0,65931.0,,
,"
",,,498,Australia/Oceania,Oceania,,17.0,,7,,4.0,,8831,125.0,8208.0,,
,"
",,,3088556,All,World,48.4,8463.0,361.0,"+4,542",,53403.0,,6370763,377516.0,2904691.0,,817.0
1,178,"3,094",18,1136982,North America,USA,323.0,,,,"330,848,770 ",16949.0,54859.0,1859323,106925.0,615416.0,18150053.0,5620.0
2,401,"7,070",228,288279,South America,Brazil,141.0,,,,"212,438,640 ",8318.0,4378.0,529405,30046.0,211080.0,930013.0,2492.0
3,352,"30,058",13,234146,Europe,Russia,33.0,,,,"145,929,678 ",2300.0,74852.0,414878,4855.0,175877.0,10923108.0,2843.0
4,163,"1,724",12,62633,Europe,Spain,580.0,,,,"46,753,394 ",617.0,86921.0,286718,27127.0,196958.0,4063843.0,6133.0
5,246,"1,738",16,0,Europe,UK,575.0,,,N/A,"67,857,854 ",1559.0,63158.0,276332,39045.0,0.0,4285738.0,4072.0
6,259,"1,806",15,41367,Europe,Italy,554.0,,,,"60,468,537 ",424.0,64664.0,233197,33475.0,158355.0,3910133.0,3857.0
7,"6,939","245,881",348,97344,Asia,India,4.0,336.0,,,"1,378,900,337 ",8944.0,2876.0,198706,5608.0,95754.0,3966075.0,144.0
8,345,"2,263",47,91947,Europe,France,442.0,,,,"65,262,335 ",1302.0,21216.0,189220,28833.0,68440.0,1384633.0,2899.0
