#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37291878,5366.0,844971.0,485.0,28943035,"+2,919",7503872,16993.0,,,,,,North America,"
",,
,Asia,32994438,16505.0,461499.0,156.0,28894239,"+12,958",3638700,28844.0,,,,,,Asia,"
",,
,South America,23178065,1246.0,616519.0,22.0,20766788,960,1794758,24479.0,,,,,,South America,"
",,
,Europe,42575221,18888.0,970809.0,485.0,36829808,"+27,547",4774604,32760.0,,,,,,Europe,"
",,
,Africa,4445913,,117670.0,,3970542,,357701,3779.0,,,,,,Africa,"
",,
,Oceania,60774,11.0,1166.0,,34767,38,24841,4.0,,,,,,Australia/Oceania,"
",,
,World,140547010,42016.0,3012649.0,1148.0,119439885,"+44,422",18094476,106859.0,18031.0,386.5,,,,All,"
",,
1,USA,32305912,,579942.0,,24836187,,6889783,9712.0,97150.0,1744.0,426562606.0,1282751.0,"332,537,343 ",North America,10,573,1
2,India,14526609,4926.0,175673.0,,12671220,"+4,331",1679716,8944.0,10445.0,126.0,264972022.0,190529.0,"1,390,716,194 ",Asia,96,"7,917",5
3,Brazil,13834342,,369024.0,,12298863,,1166455,8318.0,64721.0,1726.0,28600000.0,133799.0,"213,753,558 ",South America,15,579,7
4,France,5224321,,100404.0,,4046205,,1077712,5914.0,79897.0,1536.0,71424719.0,1092324.0,"65,387,859 ",Europe,13,651,1
5,Russia,4684148,,104795.0,,4310557,,268796,2300.0,32087.0,718.0,125100000.0,856943.0,"145,984,033 ",Europe,31,"1,393",1
6,UK,4383572,,127225.0,,4139553,,116794,329.0,64305.0,1866.0,140944028.0,2067597.0,"68,168,033 ",Europe,16,536,0
7,Turkey,4150039,,35320.0,,3591550,,523169,3205.0,48792.0,415.0,43148200.0,507296.0,"85,055,316 ",Asia,20,"2,408",2
8,Italy,3842079,,116366.0,,3218975,,506738,3366.0,63620.0,1927.0,54532594.0,902987.0,"60,391,353 ",Europe,16,519,1
9,Spain,3407283,,76981.0,,3129234,,201068,2180.0,72853.0,1646.0,44285495.0,946896.0,"46,769,124 ",Europe,14,608,1
10,Germany,3116950,,80387.0,,2765100,"+13,100",271463,4740.0,37108.0,957.0,52737238.0,627854.0,"83,995,966 ",Europe,27,"1,045",2
11,Poland,2660088,,61208.0,,2255232,,343648,3425.0,70347.0,1619.0,13335088.0,352652.0,"37,813,758 ",Europe,14,618,3
12,Argentina,2658628,,59084.0,,2324107,,275437,3971.0,58401.0,1298.0,10024309.0,220202.0,"45,523,287 ",South America,17,770,5
13,Colombia,2619422,,67564.0,,2442453,,109405,4299.0,51050.0,1317.0,13693403.0,266871.0,"51,310,940 ",South America,20,759,4
14,Mexico,2299939,4504.0,211693.0,480.0,1823732,"+2,773",264514,4798.0,17692.0,1628.0,6378763.0,49067.0,"130,001,965 ",North America,57,614,20
15,Iran,2194133,,66008.0,,1761497,,366628,4652.0,25862.0,778.0,14165771.0,166969.0,"84,840,750 ",Asia,39,"1,285",6
16,Ukraine,1936228,14984.0,39536.0,440.0,1475556,"+9,736",421136,177.0,44485.0,908.0,8869518.0,203779.0,"43,525,192 ",Europe,22,"1,101",5
17,Peru,1689051,,56454.0,,1610563,,22034,2591.0,50671.0,1694.0,10295559.0,308862.0,"33,333,897 ",South America,20,590,3
18,Czechia,1597103,,28317.0,,1485924,,82862,1016.0,148918.0,2640.0,15332422.0,1429635.0,"10,724,712 ",Europe,7,379,1
19,Indonesia,1594722,,43196.0,,1444229,,107297,,5782.0,157.0,13732975.0,49792.0,"275,806,497 ",Asia,173,"6,385",20
20,South Africa,1564355,,53663.0,,1488572,,22120,546.0,26117.0,896.0,10291264.0,171812.0,"59,898,425 ",Africa,38,"1,116",6
21,Netherlands,1387043,,16873.0,,0,,0,775.0,80807.0,983.0,11292587.0,657889.0,"17,164,888 ",Europe,12,"1,017",2
22,Chile,1109311,,24923.0,,1037539,,46849,3277.0,57639.0,1295.0,12206029.0,634217.0,"19,245,815 ",South America,17,772,2
23,Canada,1106062,,23541.0,,997202,,85319,1089.0,29104.0,619.0,29497034.0,776166.0,"38,003,522 ",North America,34,"1,614",1
24,Romania,1023565,,25937.0,,930942,,66686,1493.0,53490.0,1355.0,7847540.0,410097.0,"19,135,798 ",Europe,19,738,2
25,Iraq,964435,,14915.0,,843851,,105669,494.0,23562.0,364.0,8732638.0,213348.0,"40,931,458 ",Asia,42,"2,744",5
26,Belgium,943213,3904.0,23681.0,45.0,794506,"+5,083",125026,930.0,81105.0,2036.0,11907015.0,1023861.0,"11,629,525 ",Europe,12,491,1
27,Philippines,914971,,15738.0,,705757,,193476,750.0,8263.0,142.0,11036556.0,99670.0,"110,731,018 ",Asia,121,"7,036",10
28,Sweden,900138,,13788.0,,0,,0,391.0,88692.0,1359.0,7847033.0,773179.0,"10,149,050 ",Europe,11,736,1
29,Israel,836740,,6315.0,,827745,,2680,201.0,90974.0,687.0,13929118.0,1514431.0,"9,197,590 ",Asia,11,"1,456",1
30,Portugal,829911,,16937.0,,787607,,25367,101.0,81579.0,1665.0,9690372.0,952546.0,"10,173,131 ",Europe,12,601,1
31,Pakistan,750158,4976.0,16094.0,112.0,654956,"+4,181",79108,4149.0,3345.0,72.0,11072531.0,49372.0,"224,265,640 ",Asia,299,"13,935",20
32,Hungary,742198,,24762.0,,445920,,271516,1117.0,76984.0,2568.0,5065759.0,525445.0,"9,640,900 ",Europe,13,389,2
33,Bangladesh,711779,,10182.0,,602908,,98689,,4288.0,61.0,5134478.0,30933.0,"165,984,716 ",Asia,233,"16,302",32
34,Jordan,681870,,8117.0,,625912,,47841,729.0,66310.0,789.0,6448333.0,627081.0,"10,283,101 ",Asia,15,"1,267",2
35,Serbia,657716,,5920.0,,579625,,72171,239.0,75518.0,680.0,3661150.0,420365.0,"8,709,451 ",Europe,13,"1,471",2
36,Switzerland,632399,,10503.0,,566679,,55217,222.0,72651.0,1207.0,6538153.0,751111.0,"8,704,639 ",Europe,14,829,1
37,Austria,589299,,9843.0,,550470,,28986,558.0,65137.0,1088.0,28298620.0,3127945.0,"9,047,032 ",Europe,15,919,0
38,Japan,520745,,9538.0,,475574,,35633,670.0,4127.0,76.0,10754285.0,85237.0,"126,169,398 ",Asia,242,"13,228",12
