#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1773544,North America,North America,,5870.0,499.0,"+4,604",,18382.0,,3561764,176637.0,1611583.0,,
,"
",,,795271,South America,South America,,1212.0,42.0,"+93,876",,13569.0,,2550729,94967.0,1660491.0,,
,"
",,,790195,Asia,Asia,,6511.0,133.0,"+4,692",,19406.0,,2636628,63426.0,1783007.0,,
,"
",,,857600,Europe,Europe,,7007.0,222.0,"+10,575",,5552.0,,2499811,194211.0,1448000.0,,
,"
",,,244450,Africa,Africa,,2324.0,46.0,"+1,425",,956.0,,496034,11695.0,239889.0,,
,"
",,,1224,Australia/Oceania,Oceania,,173.0,,37,,10.0,,10406,128.0,9054.0,,
,"
",,,4462339,All,World,69.4,23097.0,942.0,"+115,209",,57879.0,,11756093,541079.0,6752675.0,,1508.0
1,109,"2,489",9,1582988,North America,USA,402.0,202.0,2.0,119,"331,034,037 ",15198.0,115452.0,3041035,132981.0,1325066.0,38218637.0,9186.0
2,131,"3,243",49,488286,South America,Brazil,308.0,,,"+93,614","212,582,910 ",8318.0,20304.0,1626071,65556.0,1072229.0,4316284.0,7649.0
3,"1,913","68,381",135,260897,Asia,India,15.0,964.0,10.0,79,"1,380,196,747 ",8944.0,7398.0,721310,20184.0,440229.0,10211092.0,523.0
4,210,"13,907",7,219856,Europe,Russia,72.0,6368.0,198.0,"+9,551","145,935,642 ",2300.0,147584.0,694230,10494.0,463880.0,21537771.0,4757.0
5,108,"3,061",18,97312,South America,Peru,327.0,,,,"32,977,406 ",1236.0,54604.0,305703,10772.0,197619.0,1800690.0,9270.0
6,156,"1,647",8,0,Europe,Spain,607.0,,,N/A,"46,755,120 ",617.0,122652.0,298869,28388.0,0.0,5734599.0,6392.0
