#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,18311245,13583.0,438869.0,796.0,11114346,"+13,021",6758030,32271.0,,,,,,North America,"
",,
,Asia,17860903,16894.0,306409.0,188.0,15765196,"+17,625",1789298,28264.0,,,,,,Asia,"
",,
,South America,11711635,214.0,335788.0,2.0,10442470,260,933377,16785.0,,,,,,South America,"
",,
,Europe,19011578,16442.0,439110.0,362.0,8685958,"+14,186",9886510,26998.0,,,,,,Europe,"
",,
,Africa,2320174,,54963.0,,1977391,,287820,2535.0,,,,,,Africa,"
",,
,Oceania,46290,7.0,1032.0,,33194,6,12064,25.0,,,,,,Australia/Oceania,"
",,
,World,69262546,47140.0,1576186.0,1348.0,48019261,"+45,098",19667099,106878.0,8886.0,202.2,,,,All,"
",,
1,USA,15822331,968.0,296715.0,,9231769,"+4,353",6293847,27329.0,47678.0,894.0,213115488.0,642185.0,"331,859,797 ",North America,21,"1,118",2
2,India,9767371,5045.0,141772.0,37.0,9253306,"+8,801",372293,8944.0,7047.0,102.0,150759726.0,108775.0,"1,385,975,035 ",Asia,142,"9,776",9
3,Brazil,6730118,,179032.0,,5901511,,649575,8318.0,31563.0,840.0,25700000.0,120529.0,"213,225,942 ",South America,32,"1,191",8
4,Russia,2541199,,44718.0,,2007792,,488689,2300.0,17410.0,306.0,80522238.0,551665.0,"145,962,223 ",Europe,57,"3,264",2
5,France,2324216,,56648.0,,173247,,2094321,3041.0,35572.0,867.0,28023593.0,428905.0,"65,337,492 ",Europe,28,"1,153",2
6,Italy,1770149,,61739.0,,997895,,710515,3320.0,29296.0,1022.0,23504588.0,389005.0,"60,422,323 ",Europe,34,979,3
7,UK,1766819,,62566.0,,0,N/A,0,1272.0,25966.0,919.0,46344703.0,681103.0,"68,043,572 ",Europe,39,"1,088",1
8,Spain,1725473,,47019.0,,0,N/A,0,2179.0,36898.0,1005.0,24101272.0,515394.0,"46,762,812 ",Europe,27,995,2
9,Argentina,1475222,,40222.0,,1311488,,123512,3688.0,32509.0,886.0,4145226.0,91348.0,"45,378,388 ",South America,31,"1,128",11
10,Colombia,1392133,,38308.0,,1287597,,66228,2376.0,27232.0,749.0,6855035.0,134093.0,"51,121,380 ",South America,37,"1,334",7
11,Germany,1242253,,20704.0,,902100,,319449,4278.0,14806.0,247.0,30494036.0,363446.0,"83,902,518 ",Europe,68,"4,052",3
12,Mexico,1205229,11974.0,111655.0,781.0,889168,"+8,118",204406,3515.0,9305.0,862.0,3086510.0,23829.0,"129,528,514 ",North America,107,"1,160",42
13,Poland,1088346,,21160.0,,768241,,298945,1800.0,28771.0,559.0,6547891.0,173095.0,"37,828,199 ",Europe,35,"1,788",6
