#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
34,3403,Asia,Israel,31.0,,,"8,638,547 ",50.0,57731.0,16617,272.0,12942.0,498711.0,1924.0
35,4388,Asia,Japan,6.0,,,"126,521,169 ",230.0,1932.0,16285,744.0,11153.0,244452.0,129.0
36,1050,Europe,Austria,70.0,,,"9,000,226 ",48.0,40278.0,16242,629.0,14563.0,362509.0,1805.0
37,11249,South America,Colombia,11.0,,,"50,816,306 ",136.0,3741.0,15574,574.0,3751.0,190114.0,306.0
38,8245,Africa,South Africa,4.0,,,"59,216,090 ",119.0,7783.0,15515,264.0,7006.0,460873.0,262.0
39,10645,Asia,Kuwait,26.0,,,"4,262,674 ",168.0,57353.0,14850,112.0,4093.0,244476.0,3484.0
40,9054,Asia,Philippines,8.0,,,"109,399,904 ",79.0,1966.0,12513,824.0,2635.0,215060.0,114.0
41,6039,North America,Dominican Republic,40.0,,,"10,834,592 ",127.0,4625.0,12314,428.0,5847.0,50108.0,1137.0
42,8427,Africa,Egypt,6.0,,,"102,088,722 ",41.0,1322.0,12229,630.0,3172.0,135000.0,120.0
43,898,Asia,S. Korea,5.0,15.0,1.0,"51,263,999 ",55.0,14693.0,11065,263.0,9904.0,753211.0,216.0
44,1153,Europe,Denmark,94.0,,,"5,789,776 ",27.0,78693.0,10927,547.0,9227.0,455613.0,1887.0
45,5667,Europe,Serbia,26.0,,,"8,741,417 ",18.0,20737.0,10610,230.0,4713.0,181272.0,1214.0
46,3250,North America,Panama,64.0,157.0,6.0,"4,306,239 ",72.0,11692.0,9606,275.0,6081.0,50348.0,2231.0
47,2715,Europe,Czechia,28.0,,,"10,706,636 ",39.0,32988.0,8475,298.0,5462.0,353186.0,792.0
48,7985,Europe,Norway,43.0,,,"5,416,102 ",20.0,39946.0,8249,232.0,32.0,216350.0,1523.0
49,5126,South America,Argentina,8.0,,,"45,145,190 ",154.0,2286.0,8068,373.0,2569.0,103220.0,179.0
50,563,Australia/Oceania,Australia,4.0,9.0,1.0,"25,463,408 ",12.0,41621.0,7054,99.0,6392.0,1059801.0,277.0
51,2964,Africa,Algeria,13.0,,,"43,750,607 ",22.0,149.0,7019,548.0,3507.0,6500.0,160.0
52,4034,Asia,Bahrain,7.0,,,"1,693,504 ",8.0,139845.0,6956,12.0,2910.0,236828.0,4107.0
53,1210,Asia,Malaysia,3.0,,,"32,314,600 ",13.0,13717.0,6894,113.0,5571.0,443263.0,213.0
54,3018,Africa,Morocco,5.0,,,"36,856,563 ",1.0,2441.0,6870,192.0,3660.0,89957.0,186.0
55,5717,Asia,Afghanistan,4.0,,,"38,814,948 ",19.0,583.0,6664,169.0,778.0,22639.0,172.0
56,3150,Asia,Kazakhstan,2.0,283.0,,"18,748,973 ",31.0,28839.0,6440,34.0,3256.0,540708.0,343.0
57,1049,Europe,Finland,54.0,,,"5,539,705 ",30.0,26500.0,6347,298.0,5000.0,146800.0,1146.0
58,3505,Europe,Moldova,52.0,,,"4,035,049 ",251.0,5067.0,6060,211.0,2344.0,20447.0,1502.0
59,4183,Africa,Nigeria,0.9,,,"205,472,159 ",7.0,165.0,5959,182.0,1594.0,33970.0,29.0
60,3952,Africa,Ghana,0.9,,,"30,989,647 ",5.0,5586.0,5735,29.0,1754.0,173096.0,185.0
61,3699,Asia,Oman,4.0,,,"5,089,612 ",31.0,11985.0,5186,22.0,1465.0,61000.0,1019.0
62,2487,Asia,Armenia,20.0,,,"2,962,589 ",10.0,13579.0,4472,60.0,1925.0,40230.0,1509.0
63,3426,South America,Bolivia,15.0,262.0,4.0,"11,653,213 ",3.0,1270.0,4088,169.0,493.0,14803.0,351.0
64,136,Europe,Luxembourg,171.0,,,"624,696 ",14.0,99493.0,3945,107.0,3702.0,62153.0,6315.0
65,1673,Europe,Hungary,48.0,26.0,11.0,"9,663,190 ",46.0,14203.0,3535,462.0,1400.0,137243.0,366.0
66,1063,Asia,Iraq,3.0,,,"40,105,788 ",,3733.0,3404,123.0,2218.0,149701.0,85.0
67,1220,Asia,Azerbaijan,4.0,,,"10,128,038 ",37.0,22914.0,3274,39.0,2015.0,232077.0,323.0
68,1398,Africa,Cameroon,5.0,,,"26,459,502 ",28.0,,3105,140.0,1567.0,,117.0
69,118,Asia,Thailand,0.8,3.0,,"69,779,241 ",61.0,4099.0,3031,56.0,2857.0,286008.0,43.0
70,1297,Europe,Greece,16.0,,,"10,428,885 ",22.0,12324.0,2834,163.0,1374.0,128525.0,272.0
71,503,Asia,Uzbekistan,0.4,9.0,,"33,408,634 ",8.0,13769.0,2762,12.0,2247.0,460000.0,83.0
72,1509,Africa,Guinea,1.0,,,"13,085,782 ",18.0,787.0,2658,16.0,1133.0,10304.0,203.0
73,2185,North America,Honduras,14.0,81.0,4.0,"9,884,814 ",14.0,572.0,2646,142.0,319.0,5653.0,268.0
74,2239,Africa,Sudan,2.0,302.0,8.0,"43,716,354 ",,,2591,105.0,247.0,,59.0
75,1482,Africa,Senegal,1.0,,,"16,685,890 ",6.0,1474.0,2480,25.0,973.0,24599.0,149.0
76,721,Europe,Bosnia and Herzegovina,41.0,,,"3,283,142 ",4.0,15178.0,2290,133.0,1436.0,49832.0,698.0
77,195,Europe,Croatia,23.0,,,"4,108,150 ",10.0,13115.0,2226,95.0,1936.0,53877.0,542.0
78,1505,Europe,Bulgaria,16.0,,,"6,954,364 ",45.0,9429.0,2211,108.0,598.0,65574.0,318.0
79,1078,Africa,Ivory Coast,1.0,,,"26,292,953 ",,696.0,2109,27.0,1004.0,18303.0,80.0
80,1739,North America,Guatemala,2.0,149.0,2.0,"17,873,451 ",5.0,1165.0,1912,35.0,138.0,20820.0,107.0
81,298,North America,Cuba,7.0,,,"11,327,423 ",10.0,7232.0,1872,79.0,1495.0,81917.0,165.0
82,6,Europe,Iceland,29.0,,,"340,976 ",,166801.0,1802,10.0,1786.0,56875.0,5285.0
83,398,Europe,North Macedonia,48.0,,,"2,083,384 ",21.0,10289.0,1792,101.0,1293.0,21436.0,860.0
84,773,Europe,Estonia,47.0,,,"1,326,430 ",4.0,52411.0,1774,63.0,938.0,69520.0,1337.0
85,488,Europe,Lithuania,21.0,,,"2,726,463 ",17.0,83891.0,1541,56.0,997.0,228726.0,565.0
86,1485,Asia,Tajikistan,4.0,,,"9,509,944 ",,,1524,39.0,,,160.0
87,45,Australia/Oceania,New Zealand,4.0,,,"4,817,478 ",,47892.0,1499,21.0,1433.0,230718.0,311.0
88,303,Europe,Slovakia,5.0,,,"5,459,332 ",3.0,26095.0,1494,28.0,1163.0,142462.0,274.0
89,1089,Europe,Slovenia,50.0,,,"2,078,905 ",5.0,33365.0,1466,104.0,273.0,69363.0,705.0
90,1124,Africa,DRC,0.7,,,"89,196,871 ",,,1455,61.0,270.0,,16.0
91,1213,Africa,Somalia,4.0,,,"15,834,504 ",2.0,,1421,56.0,152.0,,90.0
92,425,Africa,Djibouti,4.0,,,"986,206 ",,17777.0,1401,4.0,972.0,17532.0,1421.0
93,697,Africa,Mayotte,66.0,,,"271,958 ",10.0,19121.0,1342,18.0,627.0,5200.0,4935.0
94,844,North America,El Salvador,5.0,,3.0,"6,482,286 ",23.0,8592.0,1338,30.0,464.0,55694.0,206.0
95,1065,Africa,Gabon,5.0,,,"2,218,909 ",10.0,3355.0,1320,11.0,244.0,7445.0,595.0
96,375,Asia,Kyrgyzstan,2.0,78.0,,"6,510,635 ",5.0,9137.0,1216,14.0,827.0,59490.0,187.0
97,1032,Asia,Maldives,7.0,,,"539,339 ",9.0,21832.0,1094,4.0,58.0,11775.0,2028.0
98,28,Asia,Hong Kong,0.5,,,"7,489,597 ",1.0,22470.0,1056,4.0,1024.0,168291.0,141.0
99,176,Africa,Tunisia,4.0,,,"11,803,449 ",3.0,3436.0,1037,45.0,816.0,40559.0,88.0
100,327,Europe,Latvia,10.0,,,"1,888,520 ",2.0,46812.0,1008,19.0,662.0,88405.0,534.0
101,960,Africa,Guinea-Bissau,2.0,,,"1,961,955  ",,765.0,990,4.0,26.0,1500.0,505.0
102,434,Asia,Sri Lanka,0.4,,,"21,402,538 ",1.0,2074.0,981,9.0,538.0,44391.0,46.0
103,200,Europe,Albania,11.0,,,"2,878,163 ",1.0,4178.0,946,31.0,715.0,12024.0,329.0
104,384,Asia,Cyprus,14.0,,,"1,206,296 ",10.0,72577.0,916,17.0,515.0,87549.0,759.0
105,638,Asia,Lebanon,4.0,,,"6,828,952 ",3.0,9003.0,911,26.0,247.0,61479.0,133.0
106,152,Africa,Niger,2.0,,,"24,086,326 ",,241.0,904,54.0,698.0,5816.0,38.0
107,524,Africa,Kenya,0.9,,,"53,618,426 ",1.0,815.0,887,50.0,313.0,43712.0,17.0
108,288,North America,Costa Rica,2.0,,,"5,088,445 ",3.0,3953.0,863,10.0,565.0,20115.0,170.0
109,314,Africa,Mali,3.0,,,"20,173,287 ",,168.0,860,52.0,494.0,3383.0,43.0
110,101,Africa,Burkina Faso,2.0,,,"20,827,528  ",,,796,51.0,644.0,,38.0
111,573,South America,Paraguay,2.0,,,"7,121,704 ",,2826.0,786,11.0,202.0,20124.0,110.0
112,93,Europe,Andorra,660.0,,,"77,250 ",3.0,48544.0,761,51.0,617.0,3750.0,9851.0
113,558,Africa,Zambia,0.4,,,"18,315,744 ",1.0,947.0,753,7.0,188.0,17354.0,41.0
114,150,South America,Uruguay,6.0,,,"3,472,299 ",4.0,9752.0,734,20.0,564.0,33861.0,211.0
115,48,,Diamond Princess,,,, ,4.0,,712,13.0,651.0,,
116,258,Asia,Georgia,3.0,,,"3,990,056 ",6.0,9765.0,695,12.0,425.0,38961.0,174.0
117,412,Europe,San Marino,1209.0,,,"33,923 ",1.0,103145.0,654,41.0,201.0,3499.0,19279.0
118,196,Asia,Jordan,0.9,,,"10,190,738 ",5.0,14165.0,613,9.0,408.0,144356.0,60.0
119,565,Africa,Equatorial Guinea,5.0,,,"1,396,748  ",,611.0,594,7.0,22.0,854.0,425.0
120,53,Europe,Channel Islands,248.0,,,"173,668 ",,30760.0,554,43.0,458.0,5342.0,3190.0
121,93,Europe,Malta,14.0,,,"441,404 ",1.0,114670.0,553,6.0,454.0,50616.0,1253.0
122,290,South America,Venezuela,0.4,,,"28,445,253 ",1.0,20227.0,541,10.0,241.0,575374.0,19.0
123,384,North America,Jamaica,3.0,3.0,,"2,959,624 ",,2877.0,520,9.0,127.0,8515.0,176.0
124,305,Africa,Tanzania,0.4,,,"59,508,332 ",7.0,,509,21.0,183.0,,9.0
125,332,Africa,Sierra Leone,4.0,,,"7,956,201 ",,,505,32.0,141.0,,63.0
126,333,Africa,Chad,3.0,,,"16,363,230 ",,,503,53.0,117.0,,31.0
127,415,North America,Haiti,2.0,,,"11,385,346 ",,147.0,456,20.0,21.0,1669.0,40.0
128,89,Africa,Réunion,,,,"894,540 ",4.0,19228.0,443,,354.0,17200.0,495.0
129,38,Asia,Taiwan,0.3,,,"23,811,687 ",,2906.0,440,7.0,395.0,69206.0,18.0
130,289,Africa,Congo,3.0,,,"5,500,357 ",,,391,15.0,87.0,,71.0
131,44,Asia,Palestine,0.4,,,"5,086,026 ",,8823.0,381,2.0,335.0,44876.0,75.0
132,254,Africa,Benin,0.2,,,"12,081,463 ",,2108.0,339,2.0,83.0,25471.0,28.0
133,26,Europe,Isle of Man,282.0,,,"84,979 ",9.0,48271.0,335,24.0,285.0,4102.0,3942.0
134,0,Africa,Mauritius,8.0,,,"1,271,519 ",,68333.0,332,10.0,322.0,86887.0,261.0
135,241,Africa,Cabo Verde,5.0,,,"555,245 ",,1606.0,328,3.0,84.0,892.0,591.0
136,314,Africa,CAR,,,,"4,819,147 ",,726.0,327,,13.0,3498.0,68.0
137,4,Europe,Montenegro,14.0,,,"628,057 ",2.0,16188.0,324,9.0,311.0,10167.0,516.0
138,60,Asia,Vietnam,,,,"97,231,841 ",2.0,2828.0,320,,260.0,275000.0,3.0
139,199,Africa,Ethiopia,0.04,,,"114,591,613 ",,500.0,317,5.0,113.0,57254.0,3.0
140,266,Asia,Nepal,0.07,9.0,,"29,070,358 ",,3300.0,304,2.0,36.0,95941.0,10.0
141,189,Africa,Madagascar,0.04,,,"27,597,647 ",2.0,205.0,304,1.0,114.0,5670.0,11.0
142,186,Africa,Togo,1.0,,,"8,253,526 ",,1528.0,301,11.0,104.0,12613.0,36.0
143,95,Africa,Rwanda,,,,"12,910,275 ",,3824.0,292,,197.0,49374.0,23.0
144,282,Africa,South Sudan,0.4,,,"11,177,537 ",,300.0,290,4.0,4.0,3356.0,26.0
145,224,Africa,Sao Tome and Principe,32.0,,,"218,642 ",,800.0,235,7.0,4.0,175.0,1075.0
146,164,Africa,Uganda,,,,"45,546,614 ",,1584.0,227,,63.0,72161.0,5.0
147,85,Africa,Liberia,4.0,,,"5,042,239 ",,,226,21.0,120.0,,45.0
148,128,Africa,Eswatini,2.0,,,"1,158,691 ",,3590.0,203,2.0,73.0,4160.0,175.0
149,71,South America,French Guiana,3.0,,,"297,666 ",,,197,1.0,125.0,,662.0
150,87,North America,Martinique,37.0,,,"375,299 ",,,192,14.0,91.0,,512.0
151,84,Asia,Myanmar,0.1,3.0,,"54,365,797 ",,257.0,187,6.0,97.0,13999.0,3.0
152,0,Europe,Faeroe Islands,,,,"48,841 ",,181466.0,187,,187.0,8863.0,3829.0
153,33,North America,Guadeloupe,32.0,,,"400,116 ",3.0,7163.0,155,13.0,109.0,2866.0,387.0
154,2,Europe,Gibraltar,,,,"33,692 ",,150184.0,147,,145.0,5060.0,4363.0
155,4,Asia,Brunei ,2.0,,,"436,967 ",2.0,38657.0,141,1.0,136.0,16892.0,323.0
156,116,Asia,Mongolia,,4.0,,"3,271,651 ",2.0,3362.0,140,,24.0,11000.0,43.0
157,93,Africa,Mozambique,,,,"31,139,416 ",,193.0,137,,44.0,6011.0,4.0
158,107,Asia,Yemen,0.7,,,"29,741,182 ",,4.0,128,20.0,1.0,120.0,4.0
159,41,North America,Bermuda,144.0,,,"62,304 ",2.0,80525.0,123,9.0,73.0,5017.0,1974.0
160,0,Asia,Cambodia,,,,"16,690,156 ",,913.0,122,,122.0,15242.0,7.0
161,64,South America,Guyana,13.0,,,"786,098 ",2.0,1385.0,117,10.0,43.0,1089.0,149.0
162,1,North America,Trinidad and Tobago,6.0,,,"1,398,950 ",,1917.0,116,8.0,107.0,2682.0,83.0
163,5,North America,Aruba,28.0,,,"106,712 ",4.0,18601.0,101,3.0,93.0,1985.0,946.0
164,43,North America,Bahamas,28.0,,,"392,785 ",1.0,4618.0,96,11.0,42.0,1814.0,244.0
165,5,Europe,Monaco,102.0,,,"39,208 ",1.0,,96,4.0,87.0,,2448.0
166,38,North America,Cayman Islands,15.0,,,"65,627 ",,89902.0,94,1.0,55.0,5900.0,1432.0
167,13,North America,Barbados,24.0,,,"287,334 ",4.0,13657.0,88,7.0,68.0,3924.0,306.0
168,26,Europe,Liechtenstein,26.0,,,"38,115 ",,23613.0,82,1.0,55.0,900.0,2151.0
169,8,North America,Sint Maarten,350.0,,,"42,816 ",7.0,9669.0,77,15.0,54.0,414.0,1798.0
170,40,Africa,Malawi,0.2,,,"19,065,078 ",1.0,95.0,70,3.0,27.0,1803.0,4.0
171,27,Africa,Libya,0.4,,,"6,859,671 ",,530.0,65,3.0,35.0,3633.0,9.0
172,51,Africa,Mauritania,0.9,,,"4,633,587 ",,435.0,62,4.0,7.0,2015.0,13.0
173,1,Australia/Oceania,French Polynesia,,,,"280,713 ",,11457.0,60,,59.0,3216.0,214.0
174,19,Asia,Syria,0.2,,,"17,445,241 ",,,58,3.0,36.0,,3.0
175,29,Africa,Angola,0.06,,,"32,728,977 ",,187.0,48,2.0,17.0,6136.0,1.0
176,2,Asia,Macao,,,,"648,234 ",1.0,,45,,43.0,,69.0
177,23,Africa,Zimbabwe,0.3,,,"14,835,899 ",,1824.0,44,4.0,17.0,27059.0,3.0
178,6,North America,Saint Martin,78.0,,,"38,583 ",1.0,,39,3.0,30.0,,1011.0
179,0,Africa,Eritrea,,,,"3,540,310 ",,,39,,39.0,,11.0
180,10,North America,Nicaragua,1.0,,,"6,614,824 ",,,25,8.0,7.0,,4.0
181,3,North America,Antigua and Barbuda,31.0,,,"97,830 ",1.0,1871.0,25,3.0,19.0,183.0,256.0
182,7,Africa,Botswana,0.4,,,"2,345,548 ",,4901.0,25,1.0,17.0,11495.0,11.0
183,0,Asia,Timor-Leste,,,,"1,315,246 ",,561.0,24,,24.0,738.0,18.0
184,7,Africa,Burundi,0.08,,,"11,843,500 ",,24.0,23,1.0,15.0,284.0,2.0
185,10,Africa,Gambia,0.4,,,"2,407,670 ",,557.0,23,1.0,12.0,1341.0,10.0
186,8,North America,Grenada,,,,"112,461 ",4.0,21510.0,22,,14.0,2419.0,196.0
187,16,Asia,Bhutan,,,,"770,563 ",,18119.0,21,,5.0,13962.0,27.0
188,5,Asia,Laos,,,,"7,262,376 ",,613.0,19,,14.0,4451.0,3.0
189,0,North America,Belize,5.0,,,"396,712 ",,2629.0,18,2.0,16.0,1043.0,45.0
190,3,Australia/Oceania,Fiji,,,,"895,659 ",,1451.0,18,,15.0,1300.0,20.0
191,0,Australia/Oceania,New Caledonia,,,,"285,163 ",,19126.0,18,,18.0,5454.0,63.0
192,0,North America,Saint Lucia,,,,"183,527 ",,4283.0,18,,18.0,786.0,98.0
193,3,North America,St. Vincent Grenadines,,,,"110,898 ",,1398.0,17,,14.0,155.0,153.0
194,1,North America,Curaçao,6.0,,,"164,013 ",,2372.0,16,1.0,14.0,389.0,98.0
195,0,North America,Dominica,,,,"71,965 ",,6017.0,16,,16.0,433.0,222.0
196,3,Africa,Namibia,,,,"2,535,067 ",,818.0,16,,13.0,2074.0,6.0
197,1,North America,Saint Kitts and Nevis,,,,"53,154 ",,6152.0,15,,14.0,327.0,282.0
198,0,South America,Falkland Islands,,,,"3,467 ",,115950.0,13,,13.0,402.0,3750.0
199,1,North America,Turks and Caicos,26.0,,,"38,652 ",,2820.0,12,1.0,10.0,109.0,310.0
200,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
201,7,Africa,Comoros,1.0,,,"867,218 ",,,11,1.0,3.0,,13.0
202,0,North America,Montserrat,200.0,,,"4,992 ",,7212.0,11,1.0,10.0,36.0,2204.0
203,0,North America,Greenland,,,,"56,758 ",,28701.0,11,,11.0,1629.0,194.0
204,1,Africa,Seychelles,,,,"98,274 ",,,11,,10.0,,112.0
205,0,South America,Suriname,2.0,,,"585,992 ",,689.0,10,1.0,9.0,404.0,17.0
206,7,,MS Zaandam,,,, ,,,9,2.0,,,
207,1,North America,British Virgin Islands,33.0,,,"30,207 ",,5529.0,8,1.0,6.0,167.0,265.0
208,0,Australia/Oceania,Papua New Guinea,,,,"8,925,443 ",,269.0,8,,8.0,2402.0,0.9
209,0,North America,Caribbean Netherlands,,,,"26,193 ",,13630.0,6,,6.0,357.0,229.0
210,0,North America,St. Barth,,,,"9,873 ",,,6,,6.0,,608.0
211,0,Africa,Western Sahara,,,,"595,422 ",,,6,,6.0,,10.0
212,0,North America,Anguilla,,,,"14,987 ",,,3,,3.0,,200.0
213,1,Africa,Lesotho,,,,"2,140,189 ",,,1,,,,0.5
214,0,North America,Saint Pierre Miquelon,,,,"5,797 ",,,1,,1.0,,173.0
215,82,Asia,China,3.0,7.0,,"1,439,323,776 ",8.0,,82954,4634.0,78238.0,,58.0
,1149425,North America,Total:,,2465.0,147.0,,17516.0,,1686723,103066.0,434232.0,,
,847031,Europe,Total:,,26.0,11.0,,11603.0,,1780794,162850.0,770913.0,,
,263920,South America,Total:,,262.0,8.0,,10426.0,,440444,23125.0,153399.0,,
,317000,Asia,Total:,,2856.0,35.0,,4970.0,,801164,24769.0,459395.0,,
,50377,Africa,Total:,,302.0,8.0,,288.0,,86683,2785.0,33521.0,,
,612,Australia/Oceania,Total:,,9.0,1.0,,12.0,,8657,120.0,7925.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,336354,Europe,European Union,273.821132523162,26.0,11.0,,7024.0,36009.56651562675,1142834,121919.0,646246.0,16033278.0,2566.721349141441
