#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,20802846,12435.0,473882.0,627.0,12627639,"+8,865",7701325,33518.0,,,,,,North America,"
",,
,Asia,19701478,9862.0,321148.0,240.0,17955742,"+19,288",1424588,26901.0,,,,,,Asia,"
",,
,South America,12426832,621.0,348023.0,2.0,10942166,275,1136643,16825.0,,,,,,South America,"
",,
,Europe,21196363,51748.0,490011.0,956.0,10136204,"+32,298",10570148,26387.0,,,,,,Europe,"
",,
,Africa,2504960,,58855.0,,2103442,,342663,2709.0,,,,,,Africa,"
",,
,Oceania,47341,50.0,1046.0,,33277,9,13018,21.0,,,,,,Australia/Oceania,"
",,
,World,76680541,74716.0,1692980.0,1825.0,53799176,"+60,735",21188385,106361.0,9837.0,217.2,,,,All,"
",,
1,USA,18078009,,323404.0,,10545445,,7209160,27963.0,54466.0,974.0,232596953.0,700777.0,"331,912,730 ",North America,18,"1,026",1
2,India,10031659,,145513.0,,9580402,721,305744,8944.0,7236.0,105.0,161198195.0,116276.0,"1,386,345,438 ",Asia,138,"9,527",9
3,Brazil,7213155,,186356.0,,6222764,,804035,8318.0,33822.0,874.0,25700000.0,120506.0,"213,267,162 ",South America,30,"1,144",8
4,Russia,2848377,28948.0,50858.0,511.0,2275657,"+20,915",521862,2300.0,19514.0,348.0,85900000.0,588502.0,"145,963,926 ",Europe,51,"2,870",2
5,France,2460555,,60418.0,,183571,,2216566,2727.0,37657.0,925.0,30346777.0,464434.0,"65,341,427 ",Europe,27,"1,081",2
6,Turkey,2004285,,17851.0,,1779068,,207366,5501.0,23646.0,211.0,22280635.0,262858.0,"84,762,888 ",Asia,42,"4,748",4
7,UK,2004219,,67075.0,,0,N/A,0,1364.0,29451.0,986.0,49579548.0,728540.0,"68,053,296 ",Europe,34,"1,015",1
8,Italy,1938083,,68447.0,,1249470,,620166,2784.0,32077.0,1133.0,24991705.0,413634.0,"60,419,904 ",Europe,31,883,2
9,Spain,1817448,,48926.0,,0,N/A,0,1920.0,38865.0,1046.0,24918644.0,532867.0,"46,763,305 ",Europe,26,956,2
10,Argentina,1537169,,41763.0,,1362617,,132789,3452.0,33866.0,920.0,4464725.0,98364.0,"45,389,708 ",South America,30,"1,087",10
11,Colombia,1496062,,40268.0,,1362543,,93251,2578.0,29256.0,787.0,7448885.0,145668.0,"51,136,189 ",South America,34,"1,270",7
12,Germany,1493961,,26414.0,,1085500,,382047,4939.0,17804.0,315.0,31974158.0,381054.0,"83,909,818 ",Europe,56,"3,177",3
13,Mexico,1313675,12129.0,117876.0,627.0,971115,"+8,718",224684,3890.0,10139.0,910.0,3365035.0,25972.0,"129,565,502 ",North America,99,"1,099",39
14,Poland,1194110,,25254.0,,927723,,241133,1695.0,31568.0,668.0,6839477.0,180809.0,"37,827,071 ",Europe,32,"1,498",6
15,Iran,1152072,,53448.0,,875943,,222681,5591.0,13635.0,633.0,6995726.0,82795.0,"84,494,153 ",Asia,73,"1,581",12
16,Peru,995899,,37034.0,,930410,,28455,1083.0,30010.0,1116.0,5361432.0,161558.0,"33,185,778 ",South America,33,896,6
17,Ukraine,964448,8325.0,16585.0,116.0,581162,"+6,626",366701,177.0,22116.0,380.0,5209462.0,119457.0,"43,609,455 ",Europe,45,"2,629",8
18,South Africa,912477,,24539.0,,787782,,100156,546.0,15295.0,411.0,6100373.0,102257.0,"59,657,360 ",Africa,65,"2,431",10
19,Netherlands,676673,,10459.0,,0,N/A,0,560.0,39450.0,610.0,5253381.0,306271.0,"17,152,700 ",Europe,25,"1,640",3
20,Indonesia,657948,,19659.0,,536260,,102029,,2394.0,72.0,6738451.0,24515.0,"274,874,562  ",Asia,418,"13,982",41
21,Czechia,624140,5281.0,10331.0,36.0,533307,136,80502,592.0,58231.0,964.0,3525589.0,328931.0,"10,718,326 ",Europe,17,"1,037",3
22,Belgium,623760,2721.0,18545.0,90.0,42911,265,562304,539.0,53711.0,1597.0,6575746.0,566225.0,"11,613,301 ",Europe,19,626,2
23,Romania,587944,,14296.0,,493379,,80269,1274.0,30659.0,745.0,4587552.0,239222.0,"19,176,946 ",Europe,33,"1,341",4
24,Chile,583354,,16101.0,,554333,,12920,672.0,30394.0,839.0,6011883.0,313234.0,"19,192,971 ",South America,33,"1,192",3
25,Iraq,583118,,12680.0,,519005,,51433,184.0,14348.0,312.0,4112751.0,101200.0,"40,639,754 ",Asia,70,"3,205",10
26,Canada,501594,,14154.0,,411396,,76044,694.0,13236.0,373.0,13033803.0,343928.0,"37,896,948 ",North America,76,"2,677",3
27,Bangladesh,499560,,7242.0,,435601,,56717,,3019.0,44.0,3062364.0,18509.0,"165,456,135 ",Asia,331,"22,847",54
28,Philippines,459789,1754.0,8947.0,36.0,429134,"+8,080",21708,708.0,4170.0,81.0,6443498.0,58439.0,"110,260,744 ",Asia,240,"12,324",17
29,Pakistan,457288,2615.0,9330.0,80.0,407405,"+2,904",40553,2365.0,2052.0,42.0,6301341.0,28272.0,"222,880,521 ",Asia,487,"23,889",35
30,Morocco,415226,,6909.0,,375623,,32694,1066.0,11188.0,186.0,4287640.0,115524.0,"37,114,686 ",Africa,89,"5,372",9
31,Switzerland,403989,,6602.0,,311500,,85887,437.0,46520.0,760.0,3256315.0,374967.0,"8,684,263 ",Europe,21,"1,315",3
32,Israel,373368,482.0,3074.0,,346217,628,24077,447.0,40594.0,334.0,7119770.0,774091.0,"9,197,590 ",Asia,25,"2,992",1
33,Portugal,370787,,6063.0,,294814,,69910,485.0,36414.0,595.0,5186675.0,509363.0,"10,182,675 ",Europe,27,"1,679",2
34,Sweden,367120,,7993.0,,0,N/A,0,281.0,36245.0,789.0,3989420.0,393870.0,"10,128,783 ",Europe,28,"1,267",3
