#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
29,Pakistan,943027,838.0,21782.0,59.0,880316,"+1,576",40929,2611.0,4192.0,97.0,13892289.0,61755.0,"224,958,200 ",Asia,239,"10,328",16,4,0.3,182,Dummy,Dummy
30,Portugal,858072,,17047.0,,815622,,25403,77.0,84386.0,1676.0,12374151.0,1216927.0,"10,168,359 ",Europe,12,596,1,,,"2,498",Dummy,Dummy
31,Israel,839690,,6430.0,,833029,,231,30.0,90038.0,689.0,14758111.0,1582470.0,"9,326,000 ",Asia,11,"1,450",1,,,25,Dummy,Dummy
32,Bangladesh,829972,,13172.0,,768830,,47970,1194.0,4992.0,79.0,6195714.0,37268.0,"166,249,007 ",Asia,200,"12,621",27,,,289,Dummy,Dummy
33,Hungary,807045,,29925.0,,730588,,46532,47.0,83745.0,3105.0,5991170.0,621687.0,"9,636,963 ",Europe,12,322,2,,,"4,828",Dummy,Dummy
34,Japan,775231,,14071.0,,730446,,30714,849.0,6147.0,112.0,15431320.0,122367.0,"126,107,259 ",Asia,163,"8,962",8,,,244,Dummy,Dummy
35,Jordan,743877,,9602.0,,726932,,7343,540.0,72225.0,932.0,7563575.0,734369.0,"10,299,417 ",Asia,14,"1,073",1,,,713,Dummy,Dummy
36,Serbia,715015,,6970.0,,703771,,4274,24.0,82150.0,801.0,4282416.0,492017.0,"8,703,804 ",Europe,12,"1,249",2,,,491,Dummy,Dummy
37,Switzerland,700735,,10861.0,,668678,,21196,86.0,80407.0,1246.0,7999355.0,917902.0,"8,714,827 ",Europe,12,802,1,,,"2,432",Dummy,Dummy
38,Malaysia,662457,,3968.0,,586864,,71625,921.0,20222.0,121.0,13290585.0,405697.0,"32,759,865 ",Asia,49,"8,256",2,,,"2,186",Dummy,Dummy
39,Austria,648732,,10662.0,,634123,,3947,99.0,71641.0,1177.0,48458730.0,5351422.0,"9,055,300 ",Europe,14,849,0,,,436,Dummy,Dummy
40,Nepal,610521,,8465.0,,536252,,65804,,20602.0,286.0,3224163.0,108800.0,"29,633,797 ",Asia,49,"3,501",9,,,"2,221",Dummy,Dummy
41,UAE,599823,,1730.0,,579045,,19048,,59959.0,173.0,53558809.0,5353780.0,"10,003,924 ",Asia,17,"5,783",0,,,"1,904",Dummy,Dummy
42,Lebanon,542649,,7801.0,,527645,,7203,77.0,79845.0,1148.0,4599186.0,676720.0,"6,796,290 ",Asia,13,871,1,,,"1,060",Dummy,Dummy
43,Morocco,523999,,9213.0,,511440,,3346,110.0,14038.0,247.0,6634272.0,177738.0,"37,326,203 ",Africa,71,"4,051",6,,,90,Dummy,Dummy
44,Saudi Arabia,466906,,7590.0,,449241,,10075,1596.0,13216.0,215.0,20438923.0,578541.0,"35,328,415 ",Asia,76,"4,655",2,,,285,Dummy,Dummy
45,Ecuador,439139,,21051.0,,398645,,19443,444.0,24537.0,1176.0,1471040.0,82193.0,"17,897,337 ",South America,41,850,12,,,"1,086",Dummy,Dummy
46,Bulgaria,420493,,17915.0,,390388,,12190,242.0,60954.0,2597.0,3000226.0,434909.0,"6,898,520 ",Europe,16,385,2,,,"1,767",Dummy,Dummy
47,Greece,415401,,12437.0,,393123,,9841,353.0,40041.0,1199.0,10079010.0,971519.0,"10,374,487 ",Europe,25,834,1,,,949,Dummy,Dummy
48,Bolivia,409106,2152.0,15614.0,72.0,324028,"+2,363",69464,200.0,34599.0,1321.0,1646029.0,139208.0,"11,824,220 ",South America,29,757,7,182,6,"5,875",Dummy,Dummy
49,Belarus,406360,,2987.0,,399174,,4199,,43018.0,316.0,6544800.0,692838.0,"9,446,361 ",Europe,23,"3,162",1,,,445,Dummy,Dummy
50,Kazakhstan,402996,757.0,4180.0,9.0,378707,"+1,065",20109,221.0,21221.0,220.0,11575012.0,609529.0,"18,990,078 ",Asia,47,"4,543",2,40,0.5,"1,059",Dummy,Dummy
51,Paraguay,393482,,10954.0,,327670,,54858,617.0,54531.0,1518.0,1416727.0,196338.0,"7,215,765 ",South America,18,659,5,,,"7,603",Dummy,Dummy
52,Slovakia,391038,,12441.0,,377280,,1317,44.0,71590.0,2278.0,2893322.0,529703.0,"5,462,162 ",Europe,14,439,2,,,241,Dummy,Dummy
53,Panama,388325,,6451.0,,372341,,9533,105.0,88674.0,1473.0,2805213.0,640573.0,"4,379,224 ",North America,11,679,2,,,"2,177",Dummy,Dummy
54,Tunisia,370224,,13567.0,,323201,,33456,424.0,31017.0,1137.0,1568353.0,131395.0,"11,936,154 ",Africa,32,880,8,,,"2,803",Dummy,Dummy
55,Croatia,358581,,8152.0,,349582,,847,26.0,87864.0,1997.0,2080792.0,509859.0,"4,081,110 ",Europe,11,501,2,,,208,Dummy,Dummy
56,Georgia,354276,,5060.0,,340328,,8888,,88972.0,1271.0,5370271.0,1348682.0,"3,981,867 ",Asia,11,787,1,,,"2,232",Dummy,Dummy
57,Costa Rica,343604,,4388.0,,262852,,76364,485.0,66871.0,854.0,1351949.0,263110.0,"5,138,345 ",North America,15,"1,171",4,,,"14,862",Dummy,Dummy
58,Uruguay,340818,,5036.0,,303880,,31902,443.0,97790.0,1445.0,2556998.0,733675.0,"3,485,193 ",South America,10,692,1,,,"9,154",Dummy,Dummy
59,Azerbaijan,335196,,4955.0,,328699,,1542,,32779.0,485.0,3627573.0,354738.0,"10,226,069 ",Asia,31,"2,064",3,,,151,Dummy,Dummy
60,Kuwait,329526,,1828.0,,311559,,16139,172.0,76094.0,422.0,2763860.0,638228.0,"4,330,523 ",Asia,13,"2,369",2,,,"3,727",Dummy,Dummy
61,Palestine,311690,,3539.0,,304138,,4013,13.0,59783.0,679.0,1859716.0,356698.0,"5,213,698 ",Asia,17,"1,473",3,,,770,Dummy,Dummy
62,Dominican Republic,309477,,3708.0,,252803,,52966,475.0,28259.0,339.0,1627049.0,148571.0,"10,951,312 ",North America,35,"2,953",7,,,"4,836",Dummy,Dummy
63,Denmark,290111,,2526.0,,279072,,8513,20.0,49919.0,435.0,62737139.0,10795115.0,"5,811,623 ",Europe,20,"2,301",0,,,"1,465",Dummy,Dummy
64,Lithuania,277812,,4342.0,,263442,,10028,97.0,103430.0,1617.0,3604579.0,1341994.0,"2,685,987 ",Europe,10,619,1,,,"3,733",Dummy,Dummy
65,Ethiopia,274346,,4250.0,,251107,,18989,238.0,2332.0,36.0,2791959.0,23729.0,"117,658,580 ",Africa,429,"27,684",42,,,161,Dummy,Dummy
66,Egypt,273795,,15654.0,,201739,,56402,90.0,2628.0,150.0,2869589.0,27549.0,"104,164,359 ",Africa,380,"6,654",36,,,541,Dummy,Dummy
67,Guatemala,271990,,8465.0,,247134,,16391,5.0,14920.0,464.0,1498396.0,82195.0,"18,229,810 ",North America,67,"2,154",12,,,899,Dummy,Dummy
68,Ireland,267061,,4941.0,,250376,,11744,23.0,53517.0,990.0,4729538.0,947766.0,"4,990,198 ",Europe,19,"1,010",1,,,"2,353",Dummy,Dummy
69,Bahrain,259523,,1236.0,,246074,,12213,276.0,147676.0,703.0,4831727.0,2749399.0,"1,757,376 ",Asia,7,"1,422",0,,,"6,950",Dummy,Dummy
70,Slovenia,256467,,4406.0,,249321,,2740,42.0,123348.0,2119.0,1318742.0,634251.0,"2,079,210 ",Europe,8,472,2,,,"1,318",Dummy,Dummy
71,Moldova,255830,,6154.0,,248733,,943,56.0,63560.0,1529.0,1181446.0,293525.0,"4,025,024 ",Europe,16,654,3,,,234,Dummy,Dummy
72,Venezuela,252883,,2845.0,,233028,,17010,287.0,8917.0,100.0,3359014.0,118446.0,"28,359,115 ",South America,112,"9,968",8,,,600,Dummy,Dummy
73,Honduras,248115,387.0,6653.0,22.0,89324,"+1,160",152138,570.0,24678.0,662.0,753629.0,74957.0,"10,054,093 ",North America,41,"1,511",13,38,2,"15,132",Dummy,Dummy
74,Oman,236440,,2532.0,,211494,,22414,373.0,45213.0,484.0,1550000.0,296395.0,"5,229,513 ",Asia,22,"2,065",3,,,"4,286",Dummy,Dummy
75,Sri Lanka,225922,,2260.0,,190464,,33198,,10509.0,105.0,3633410.0,169006.0,"21,498,720 ",Asia,95,"9,513",6,,,"1,544",Dummy,Dummy
76,Armenia,223723,,4488.0,,215228,,4007,,75365.0,1512.0,1127455.0,379804.0,"2,968,518 ",Asia,13,661,3,,,"1,350",Dummy,Dummy
77,Qatar,219887,,579.0,,217143,,2165,85.0,78313.0,206.0,2084963.0,742560.0,"2,807,805 ",Asia,13,"4,849",1,,,771,Dummy,Dummy
78,Bosnia and Herzegovina,204668,,9495.0,,177976,,17197,,62756.0,2911.0,1004976.0,308148.0,"3,261,346 ",Europe,16,343,3,,,"5,273",Dummy,Dummy
79,Thailand,202264,3000.0,1485.0,19.0,157944,,42835,1169.0,2891.0,21.0,8129670.0,116193.0,"69,966,781 ",Asia,346,"47,116",9,43,0.3,612,Dummy,Dummy
80,Libya,189284,,3165.0,,174976,,11143,,27196.0,455.0,1071035.0,153884.0,"6,960,018 ",Africa,37,"2,199",6,,,"1,601",Dummy,Dummy
81,Kenya,175681,,3421.0,,120359,,51901,113.0,3200.0,62.0,1870479.0,34075.0,"54,893,177 ",Africa,312,"16,046",29,,,945,Dummy,Dummy
82,Nigeria,167078,,2117.0,,163469,,1492,11.0,792.0,10.0,2231409.0,10577.0,"210,974,843 ",Africa,"1,263","99,657",95,,,7,Dummy,Dummy
83,Cuba,159057,,1098.0,,150855,,7104,150.0,14051.0,97.0,4638018.0,409718.0,"11,320,027 ",North America,71,"10,310",2,,,628,Dummy,Dummy
84,North Macedonia,155540,,5472.0,,149642,,426,25.0,74661.0,2627.0,835436.0,401017.0,"2,083,292 ",Europe,13,381,2,,,204,Dummy,Dummy
85,S. Korea,148647,374.0,1992.0,4.0,139733,711,6922,158.0,2897.0,39.0,10196470.0,198718.0,"51,311,222 ",Asia,345,"25,759",5,7,0.08,135,Dummy,Dummy
86,Myanmar,145826,,3248.0,,132969,,9609,,2663.0,59.0,2651053.0,48415.0,"54,756,817 ",Asia,375,"16,859",21,,,175,Dummy,Dummy
87,Latvia,136104,,2456.0,,130823,,2825,51.0,72928.0,1316.0,2788786.0,1494302.0,"1,866,280 ",Europe,14,760,1,,,"1,514",Dummy,Dummy
88,Algeria,133742,,3579.0,,93094,,37069,30.0,2999.0,80.0,230861.0,5176.0,"44,601,969 ",Africa,333,"12,462",193,,,831,Dummy,Dummy
89,Albania,132461,,2453.0,,129865,,143,18.0,46077.0,853.0,760285.0,264465.0,"2,874,802 ",Europe,22,"1,172",4,,,50,Dummy,Dummy
90,Estonia,130538,,1266.0,,125798,,3474,9.0,98342.0,954.0,1474832.0,1111081.0,"1,327,385 ",Europe,10,"1,048",1,,,"2,617",Dummy,Dummy
91,Norway,128277,,789.0,,88952,,38536,10.0,23487.0,144.0,5847413.0,1070649.0,"5,461,559 ",Europe,43,"6,922",1,,,"7,056",Dummy,Dummy
92,Zambia,113134,,1416.0,,98994,,12724,664.0,5995.0,75.0,1697859.0,89973.0,"18,870,721 ",Africa,167,"13,327",11,,,674,Dummy,Dummy
93,Kyrgyzstan,111343,514.0,1905.0,6.0,103257,367,6181,102.0,16803.0,287.0,1201473.0,181318.0,"6,626,320 ",Asia,60,"3,478",6,78,0.9,933,Dummy,Dummy
94,Uzbekistan,104113,300.0,709.0,1.0,99986,253,3418,23.0,3068.0,21.0,1377915.0,40611.0,"33,929,687 ",Asia,326,"47,856",25,9,0.03,101,Dummy,Dummy
95,Montenegro,99964,,1602.0,,97951,,411,60.0,159142.0,2550.0,431433.0,686840.0,"628,142 ",Europe,6,392,1,,,654,Dummy,Dummy
96,Ghana,94493,,789.0,,92589,,1115,5.0,2982.0,25.0,1208386.0,38134.0,"31,687,517 ",Africa,335,"40,162",26,,,35,Dummy,Dummy
97,Finland,93850,,964.0,,46000,,46886,9.0,16913.0,174.0,5209487.0,938829.0,"5,548,919 ",Europe,59,"5,756",1,,,"8,450",Dummy,Dummy
98,Afghanistan,93272,,3683.0,,61706,,27883,1124.0,2346.0,93.0,533222.0,13411.0,"39,758,628 ",Asia,426,"10,795",75,,,701,Dummy,Dummy
99,Mongolia,80733,2386.0,380.0,11.0,57822,797,22531,126.0,24256.0,114.0,3083418.0,926401.0,"3,328,384 ",Asia,41,"8,759",1,717,3,"6,769",Dummy,Dummy
100,Cameroon,80090,,1310.0,,77305,,1475,152.0,2948.0,48.0,1718937.0,63263.0,"27,171,200 ",Africa,339,"20,741",16,,,54,Dummy,Dummy
101,El Salvador,75351,,2304.0,5.0,70150,,2897,18.0,11562.0,354.0,1017902.0,156183.0,"6,517,354 ",North America,86,"2,829",6,,0.8,445,Dummy,Dummy
102,Cyprus,73247,,374.0,,71638,,1235,11.0,60250.0,308.0,7253944.0,5966793.0,"1,215,719 ",Asia,17,"3,251",0,,,"1,016",Dummy,Dummy
103,Mozambique,71568,,841.0,,69889,,838,17.0,2231.0,26.0,568719.0,17726.0,"32,083,324 ",Africa,448,"38,149",56,,,26,Dummy,Dummy
104,Maldives,70673,,198.0,,61761,,8714,90.0,128596.0,360.0,937121.0,1705177.0,"549,574 ",Asia,8,"2,776",1,,,"15,856",Dummy,Dummy
105,Luxembourg,70445,,818.0,,69129,,498,3.0,110825.0,1287.0,2988239.0,4701143.0,"635,641 ",Europe,9,777,0,,,783,Dummy,Dummy
106,Namibia,65815,,1008.0,,55187,,9620,72.0,25465.0,390.0,470132.0,181901.0,"2,584,542 ",Africa,39,"2,564",5,,,"3,722",Dummy,Dummy
107,Uganda,63099,,434.0,,48480,,14185,24.0,1340.0,9.0,1203499.0,25549.0,"47,105,212 ",Africa,747,"108,537",39,,,301,Dummy,Dummy
108,Singapore,62301,,34.0,,61894,,373,2.0,10570.0,6.0,12366898.0,2098182.0,"5,894,102 ",Asia,95,"173,356",0,,,63,Dummy,Dummy
109,Botswana,61457,,926.0,,56798,,3733,1.0,25643.0,386.0,1230113.0,513268.0,"2,396,627 ",Africa,39,"2,588",2,,,"1,558",Dummy,Dummy
110,Jamaica,49356,,1011.0,,27732,,20613,13.0,16599.0,340.0,407661.0,137099.0,"2,973,470 ",North America,60,"2,941",7,,,"6,932",Dummy,Dummy
111,Ivory Coast,47760,,306.0,,47239,,215,,1769.0,11.0,654588.0,24247.0,"26,996,457 ",Africa,565,"88,224",41,,,8,Dummy,Dummy
112,Senegal,42023,,1155.0,,40591,,277,7.0,2449.0,67.0,539895.0,31460.0,"17,161,306 ",Africa,408,"14,858",32,,,16,Dummy,Dummy
113,Madagascar,41948,,889.0,,40264,,795,95.0,1479.0,31.0,208720.0,7358.0,"28,364,534 ",Africa,676,"31,906",136,,,28,Dummy,Dummy
114,Zimbabwe,40077,,1635.0,,37027,,1415,2.0,2660.0,109.0,599541.0,39788.0,"15,068,321 ",Africa,376,"9,216",25,,,94,Dummy,Dummy
115,Cambodia,39464,495.0,361.0,13.0,33571,604,5532,,2330.0,21.0,1253563.0,74006.0,"16,938,666 ",Asia,429,"46,922",14,29,0.8,327,Dummy,Dummy
116,Angola,36790,,836.0,,30359,,5595,11.0,1087.0,25.0,599707.0,17726.0,"33,831,918 ",Africa,920,"40,469",56,,,165,Dummy,Dummy
117,Sudan,36304,,2732.0,,29994,,3578,,810.0,61.0,232965.0,5198.0,"44,818,605 ",Africa,"1,235","16,405",192,,,80,Dummy,Dummy
118,DRC,35668,,846.0,,27849,,6973,,387.0,9.0,177960.0,1932.0,"92,133,757 ",Africa,"2,583","108,905",518,,,76,Dummy,Dummy
119,Malawi,34564,,1159.0,,32753,,652,12.0,1764.0,59.0,253426.0,12931.0,"19,597,619 ",Africa,567,"16,909",77,,,33,Dummy,Dummy
120,Cabo Verde,31647,,276.0,,30542,,829,23.0,56339.0,491.0,163434.0,290950.0,"561,726 ",Africa,18,"2,035",3,,,"1,476",Dummy,Dummy
121,Malta,30582,,419.0,,30109,,54,,69086.0,947.0,954117.0,2155403.0,"442,663 ",Europe,14,"1,056",0,,,122,Dummy,Dummy
122,Australia,30272,10.0,910.0,,29189,,173,1.0,1174.0,35.0,19366674.0,751200.0,"25,780,993 ",Australia/Oceania,852,"28,331",1,0.4,,7,Dummy,Dummy
123,Trinidad and Tobago,28982,,677.0,,19141,,9164,22.0,20645.0,482.0,211955.0,150986.0,"1,403,803 ",North America,48,"2,074",7,,,"6,528",Dummy,Dummy
124,Rwanda,28614,,372.0,,26383,,1859,11.0,2159.0,28.0,1510426.0,113942.0,"13,256,072 ",Africa,463,"35,635",9,,,140,Dummy,Dummy
125,Réunion,27235,,212.0,,25088,,1935,35.0,30214.0,235.0,102720.0,113957.0,"901,390 ",Africa,33,"4,252",9,,,"2,147",Dummy,Dummy
126,French Guiana,25788,,136.0,,9995,,15657,31.0,84273.0,444.0,269146.0,879545.0,"306,006 ",South America,12,"2,250",1,,,"51,166",Dummy,Dummy
127,Syria,24860,,1815.0,,21682,,1363,,1389.0,101.0,103566.0,5785.0,"17,903,057 ",Asia,720,"9,864",173,,,76,Dummy,Dummy
128,Gabon,24755,,157.0,,23910,,688,17.0,10879.0,69.0,842822.0,370397.0,"2,275,455 ",Africa,92,"14,493",3,,,302,Dummy,Dummy
129,Guinea,23398,,167.0,,21488,,1743,24.0,1737.0,12.0,460401.0,34181.0,"13,469,673 ",Africa,576,"80,657",29,,,129,Dummy,Dummy
130,Mayotte,20176,,173.0,,2964,,17039,6.0,72303.0,620.0,176919.0,634014.0,"279,046 ",Africa,14,"1,613",2,,,"61,062",Dummy,Dummy
131,Mauritania,20109,,476.0,,19181,,452,16.0,4220.0,100.0,285656.0,59945.0,"4,765,268 ",Africa,237,"10,011",17,,,95,Dummy,Dummy
132,French Polynesia,18939,,142.0,,18749,,48,,67052.0,503.0,26355.0,93308.0,"282,453 ",Australia/Oceania,15,"1,989",11,,,170,Dummy,Dummy
133,Eswatini,18746,,676.0,,17952,,118,10.0,16001.0,577.0,217910.0,185997.0,"1,171,581 ",Africa,62,"1,733",5,,,101,Dummy,Dummy
134,Suriname,18599,,412.0,,14172,,4015,33.0,31437.0,696.0,71093.0,120165.0,"591,630 ",South America,32,"1,436",8,,,"6,786",Dummy,Dummy
135,Guyana,18446,,430.0,,16313,,1703,21.0,23344.0,544.0,169995.0,215139.0,"790,165 ",South America,43,"1,838",5,,,"2,155",Dummy,Dummy
136,Papua New Guinea,16682,,165.0,,16017,,500,7.0,1832.0,18.0,126627.0,13903.0,"9,107,705 ",Australia/Oceania,546,"55,198",72,,,55,Dummy,Dummy
137,Haiti,16662,,358.0,,12563,,3741,,1445.0,31.0,80567.0,6985.0,"11,534,575 ",North America,692,"32,219",143,,,324,Dummy,Dummy
138,Guadeloupe,16608,,225.0,,2250,,14133,23.0,41500.0,562.0,212247.0,530367.0,"400,189 ",North America,24,"1,779",2,,,"35,316",Dummy,Dummy
139,Somalia,14817,,774.0,,7043,,7000,,908.0,47.0,139852.0,8573.0,"16,312,450 ",Africa,"1,101","21,076",117,,,429,Dummy,Dummy
140,Mali,14352,,523.0,,9959,,3870,,690.0,25.0,307187.0,14767.0,"20,802,155 ",Africa,"1,449","39,775",68,,,186,Dummy,Dummy
141,Andorra,13826,,127.0,,13618,,81,3.0,178670.0,1641.0,193595.0,2501777.0,"77,383 ",Europe,6,609,0,,,"1,047",Dummy,Dummy
142,Togo,13631,,126.0,,13308,,197,,1611.0,15.0,347152.0,41023.0,"8,462,427 ",Africa,621,"67,162",24,,,23,Dummy,Dummy
143,Seychelles,13630,,50.0,,12173,,1407,,137780.0,505.0,21504.0,217375.0,"98,926 ",Africa,7,"1,979",5,,,"14,223",Dummy,Dummy
144,Burkina Faso,13459,,167.0,,13272,,20,,628.0,8.0,192022.0,8954.0,"21,445,283 ",Africa,"1,593","128,415",112,,,0.9,Dummy,Dummy
145,Tajikistan,13308,,90.0,,13218,,0,,1366.0,9.0,,,"9,740,527 ",Asia,732,"108,228",,,,,Dummy,Dummy
146,Taiwan,13241,135.0,460.0,8.0,1133,,11648,,555.0,19.0,1491078.0,62498.0,"23,857,836 ",Asia,"1,802","51,865",16,6,0.3,488,Dummy,Dummy
147,Belize,12971,,326.0,,12479,,166,1.0,32069.0,806.0,142646.0,352671.0,"404,473 ",North America,31,"1,241",3,,,410,Dummy,Dummy
148,Curaçao,12296,,123.0,,12144,,29,4.0,74642.0,747.0,120430.0,731066.0,"164,732 ",North America,13,"1,339",1,,,176,Dummy,Dummy
149,Bahamas,12199,,237.0,,11136,,826,4.0,30742.0,597.0,101962.0,256950.0,"396,816 ",North America,33,"1,674",4,,,"2,082",Dummy,Dummy
150,Congo,12121,,160.0,,11211,,750,,2147.0,28.0,158304.0,28035.0,"5,646,633 ",Africa,466,"35,291",36,,,133,Dummy,Dummy
151,Martinique,12110,,98.0,,98,,11914,5.0,32294.0,261.0,186858.0,498304.0,"374,988 ",North America,31,"3,826",2,,,"31,772",Dummy,Dummy
152,Hong Kong,11879,,210.0,,11598,,71,1.0,1572.0,28.0,16710131.0,2211849.0,"7,554,825 ",Asia,636,"35,975",0,,,9,Dummy,Dummy
153,Djibouti,11575,,154.0,,11405,,16,,11556.0,154.0,165527.0,165256.0,"1,001,639 ",Africa,87,"6,504",6,,,16,Dummy,Dummy
