#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39803226,1578.0,893982.0,101.0,32615699,"+2,904",6293545,13887.0,,,,,,North America,"
",,,,,
,Asia,51285680,9054.0,686511.0,152.0,47327054,"+19,050",3272115,29934.0,,,,,,Asia,"
",,,,,
,South America,28813102,2805.0,780486.0,53.0,25983177,"+2,560",2049439,30264.0,,,,,,South America,"
",,,,,
,Europe,46615601,2938.0,1072000.0,178.0,43559641,"+27,241",1983960,14868.0,,,,,,Europe,"
",,,,,
,Africa,4885566,,130997.0,,4400757,,353812,2411.0,,,,,,Africa,"
",,,,,
,Oceania,68613,12.0,1252.0,,66192,4,1169,4.0,,,,,,Australia/Oceania,"
",,,,,
,World,171472509,16387.0,3565243.0,484.0,153953226,"+51,759",13954040,91368.0,21998.0,457.4,,,,All,"
",,,,,
1,USA,34113146,,609767.0,,27863840,,5639539,6129.0,102511.0,1832.0,479930123.0,1442204.0,"332,775,543 ",North America,10,546,1,,,"16,947"
2,India,28175044,1389.0,331909.0,,25947629,"+8,125",1895506,8944.0,20235.0,238.0,346792257.0,249064.0,"1,392,383,007 ",Asia,49,"4,195",4,1.0,,"1,361"
3,Brazil,16547674,,462966.0,,14964631,,1120077,8318.0,77348.0,2164.0,49495703.0,231354.0,"213,939,048 ",South America,13,462,4,,,"5,235"
4,France,5667324,,109528.0,,5333597,,224199,2945.0,86649.0,1675.0,85224737.0,1303020.0,"65,405,567 ",Europe,12,597,1,,,"3,428"
5,Turkey,5249404,,47527.0,,5114624,,87253,1339.0,61637.0,558.0,54139309.0,635685.0,"85,166,836 ",Asia,16,"1,792",2,,,"1,024"
6,Russia,5071917,,121501.0,,4684585,,265831,2300.0,34741.0,832.0,138200000.0,946629.0,"145,991,700 ",Europe,29,"1,202",1,,,"1,821"
7,UK,4487339,,127782.0,,4289486,,70071,120.0,65785.0,1873.0,181453219.0,2660145.0,"68,211,789 ",Europe,15,534,0,,,"1,027"
8,Italy,4217821,,126128.0,,3858019,,233674,1033.0,69854.0,2089.0,66172255.0,1095922.0,"60,380,465 ",Europe,14,479,1,,,"3,870"
9,Argentina,3781784,,78093.0,,3350602,,353089,7325.0,82981.0,1714.0,13959670.0,306306.0,"45,574,228 ",South America,12,584,3,,,"7,748"
10,Germany,3689918,,89148.0,,3498400,"+11,700",102370,2450.0,43913.0,1061.0,60408571.0,718903.0,"84,028,818 ",Europe,23,943,1,,,"1,218"
11,Spain,3678390,,79953.0,,3448575,,149862,1426.0,78646.0,1709.0,49708830.0,1062805.0,"46,771,343 ",Europe,13,585,1,,,"3,204"
12,Colombia,3406456,,88774.0,,3169573,,148109,6582.0,66302.0,1728.0,17009055.0,331060.0,"51,377,583 ",South America,15,579,3,,,"2,883"
13,Iran,2913136,,80156.0,,2458684,,374296,4160.0,34283.0,943.0,19936548.0,234622.0,"84,972,927 ",Asia,29,"1,060",4,,,"4,405"
14,Poland,2872283,,73745.0,,2639689,,158849,681.0,75969.0,1950.0,15927623.0,421269.0,"37,808,681 ",Europe,13,513,2,,,"4,201"
15,Mexico,2413742,932.0,223568.0,61.0,1928467,"+2,180",261707,4798.0,18543.0,1718.0,7042816.0,54105.0,"130,168,413 ",North America,54,582,18,7,0.5,"2,011"
16,Ukraine,2204631,2137.0,50699.0,163.0,2053167,"+12,085",100765,177.0,50689.0,1166.0,10180777.0,234078.0,"43,493,058 ",Europe,20,858,4,49,4,"2,317"
17,Peru,1955469,,69342.0,,1720665,,165462,2673.0,58564.0,2077.0,12839497.0,384527.0,"33,390,383 ",South America,17,482,3,,,"4,955"
18,Indonesia,1821703,,50578.0,,1669119,,102006,,6597.0,183.0,16749346.0,60650.0,"276,161,897 ",Asia,152,"5,460",16,,,369
19,South Africa,1665617,,56506.0,,1559337,,49774,546.0,27765.0,942.0,11631239.0,193885.0,"59,990,356 ",Africa,36,"1,062",5,,,830
20,Czechia,1661272,,30108.0,,1620098,,11066,90.0,154866.0,2807.0,24373714.0,2272153.0,"10,727,147 ",Europe,6,356,0,,,"1,032"
21,Netherlands,1649460,,17623.0,,1484484,,147353,471.0,96069.0,1026.0,13797380.0,803597.0,"17,169,536 ",Europe,10,974,1,,,"8,582"
22,Chile,1384346,,29300.0,,1309040,,46006,3142.0,71854.0,1521.0,14824922.0,769488.0,"19,265,967 ",South America,14,658,1,,,"2,388"
23,Canada,1381582,,25547.0,,1322278,,33757,1122.0,36315.0,672.0,34790069.0,914465.0,"38,044,164 ",North America,28,"1,489",1,,,887
24,Philippines,1230301,,20966.0,,1155045,,54290,1704.0,11093.0,189.0,13394594.0,120770.0,"110,910,360 ",Asia,90,"5,290",8,,,489
25,Iraq,1201352,,16375.0,,1116456,,68521,411.0,29271.0,399.0,10442991.0,254442.0,"41,042,701 ",Asia,34,"2,506",4,,,"1,670"
26,Romania,1077737,,30312.0,,1039821,,7604,425.0,56367.0,1585.0,9061130.0,473906.0,"19,120,105 ",Europe,18,631,2,,,398
27,Sweden,1068473,,14413.0,,969244,,84816,198.0,105198.0,1419.0,9762557.0,961186.0,"10,156,779 ",Europe,10,705,1,,,"8,351"
28,Belgium,1062001,801.0,24955.0,15.0,965289,"+3,588",71757,443.0,91271.0,2145.0,13960886.0,1199831.0,"11,635,713 ",Europe,11,466,1,69,1,"6,167"
29,Pakistan,922824,1771.0,20850.0,71.0,844638,"+3,397",57336,3842.0,4105.0,93.0,13269214.0,59028.0,"224,793,863 ",Asia,244,"10,781",17,8,0.3,255
30,Portugal,849093,,17025.0,,809135,,22933,52.0,83494.0,1674.0,11764320.0,1156825.0,"10,169,492 ",Europe,12,597,1,,,"2,255"
31,Israel,839475,,6412.0,,832713,,350,49.0,90014.0,688.0,14709549.0,1577262.0,"9,326,000 ",Asia,11,"1,454",1,,,38
32,Hungary,804538,,29733.0,,700236,,74569,110.0,83477.0,3085.0,5824848.0,604369.0,"9,637,897 ",Europe,12,324,2,,,"7,737"
33,Bangladesh,800540,,12619.0,,740372,,47549,1138.0,4817.0,76.0,5947513.0,35788.0,"166,186,294 ",Asia,208,"13,170",28,,,286
34,Japan,744487,,12967.0,,675877,,55643,1349.0,5903.0,103.0,14365902.0,113905.0,"126,122,003 ",Asia,169,"9,726",9,,,441
35,Jordan,736534,,9462.0,,715796,,11276,637.0,71539.0,919.0,7288345.0,707913.0,"10,295,545 ",Asia,14,"1,088",1,,,"1,095"
36,Serbia,712472,,6865.0,,696643,,8964,46.0,81845.0,789.0,4152776.0,477049.0,"8,705,144 ",Europe,12,"1,268",2,,,"1,030"
37,Switzerland,694740,,10810.0,,649199,,34731,132.0,79741.0,1241.0,7692747.0,882964.0,"8,712,409  ",Europe,13,806,1,,,"3,986"
38,Austria,644815,,10603.0,,628856,,5356,154.0,71224.0,1171.0,41776209.0,4614454.0,"9,053,338 ",Europe,14,854,0,,,592
39,Malaysia,572357,,2796.0,,490038,,79523,846.0,17480.0,85.0,11976897.0,365774.0,"32,744,003 ",Asia,57,"11,711",3,,,"2,429"
40,UAE,570836,,1680.0,,550525,,18631,,57087.0,168.0,50338982.0,5034223.0,"9,999,354 ",Asia,18,"5,952",0,,,"1,863"
41,Nepal,561302,,7386.0,,447446,,106470,,18954.0,249.0,3057424.0,103243.0,"29,613,725 ",Asia,53,"4,009",10,,,"3,595"
42,Lebanon,540388,,7729.0,,519779,,12880,159.0,79499.0,1137.0,4392200.0,646154.0,"6,797,454 ",Asia,13,879,2,,,"1,895"
43,Morocco,519216,,9147.0,,507125,,2944,113.0,13916.0,245.0,6507998.0,174433.0,"37,309,473 ",Africa,72,"4,079",6,,,79
44,Saudi Arabia,450436,,7362.0,,433413,,9661,1438.0,12757.0,209.0,19214578.0,544204.0,"35,307,661 ",Asia,78,"4,796",2,,,274
45,Ecuador,426037,,20572.0,,375151,,30314,504.0,23818.0,1150.0,1422753.0,79541.0,"17,887,083 ",South America,42,869,13,,,"1,695"
46,Bulgaria,418577,,17700.0,,382183,,18694,348.0,60659.0,2565.0,2837936.0,411265.0,"6,900,510 ",Europe,16,390,2,,,"2,709"
47,Greece,402306,,12095.0,,371504,,18707,481.0,38771.0,1166.0,9520565.0,917519.0,"10,376,424 ",Europe,26,858,1,,,"1,803"
48,Belarus,394439,,2851.0,,385382,,6206,,41755.0,302.0,6335432.0,670666.0,"9,446,479 ",Europe,24,"3,313",1,,,657
49,Slovakia,389721,,12343.0,,375316,,2062,85.0,71351.0,2260.0,2831060.0,518314.0,"5,462,061 ",Europe,14,443,2,,,378
