#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1828572,North America,North America,,7610.0,814.0,"+4,396",,18703.0,,3701165,180463.0,1692130.0,,
,"
",,,805321,South America,South America,,1439.0,47.0,"+35,030",,13628.0,,2672044,98611.0,1768112.0,,
,"
",,,798216,Asia,Asia,,6011.0,76.0,"+4,531",,19590.0,,2741795,65592.0,1877987.0,,
,"
",,,857147,Europe,Europe,,,,900,,5395.0,,2518507,195050.0,1466310.0,,
,"
",,,257762,Africa,Africa,,2.0,,5,,964.0,,525894,12270.0,255862.0,,
,"
",,,1412,Australia/Oceania,Oceania,,176.0,,88,,10.0,,10714,128.0,9174.0,,
,"
",,,4548485,All,World,70.8,15238.0,937.0,"+44,950",,58294.0,,12170840,552129.0,7070226.0,,1561.0
1,105,"2,455",8,1631391,North America,USA,407.0,,,,"331,044,624 ",15457.0,119257.0,3158932,134862.0,1392679.0,39479437.0,9542.0
2,124,"3,124",48,495674,South America,Brazil,320.0,,,"+34,545","212,591,154 ",8318.0,21021.0,1716196,68055.0,1152467.0,4468829.0,8073.0
3,"1,795","65,258",129,271434,Asia,India,15.0,98.0,7.0,11,"1,380,270,828 ",8944.0,7782.0,769150,21151.0,476565.0,10740832.0,557.0
4,208,"13,681",7,217614,Europe,Russia,73.0,,,,"145,935,982 ",2300.0,149317.0,700792,10667.0,472511.0,21790705.0,4802.0
5,105,"2,962",18,97030,South America,Peru,338.0,,,,"32,979,917 ",1265.0,55862.0,312911,11133.0,204748.0,1842316.0,9488.0
6,63,"2,909",16,24807,South America,Chile,344.0,,,,"19,119,526 ",2053.0,63850.0,303083,6573.0,271703.0,1220790.0,15852.0
7,156,"1,647",8,0,Europe,Spain,607.0,,,N/A,"46,755,218 ",617.0,122652.0,299593,28396.0,0.0,5734599.0,6408.0
8,237,"1,525",6,0,Europe,UK,656.0,,,N/A,"67,893,830 ",197.0,162625.0,286979,44517.0,0.0,11041203.0,4227.0
9,469,"3,932",188,74412,North America,Mexico,254.0,6995.0,782.0,"+4,149","128,958,893 ",378.0,5310.0,275003,32796.0,167795.0,684804.0,2132.0
10,338,"6,952",45,26832,Asia,Iran,144.0,,,,"84,012,442 ",3309.0,22287.0,248379,12084.0,209463.0,1872391.0,2956.0
11,250,"1,732",11,13595,Europe,Italy,577.0,,,,"60,459,584 ",71.0,95173.0,242149,34914.0,193640.0,5754116.0,4005.0
12,917,"44,342",148,90554,Asia,Pakistan,23.0,3359.0,61.0,"+4,346","220,955,441 ",2193.0,6750.0,240848,4983.0,145311.0,1491437.0,1090.0
13,264,"16,469",31,114221,Africa,South Africa,61.0,,,,"59,322,322 ",539.0,32777.0,224665,3602.0,106842.0,1944399.0,3787.0
14,158,"16,913",17,60035,Asia,Saudi Arabia,59.0,,,,"34,822,930 ",2263.0,59496.0,220144,2059.0,158050.0,2071823.0,6322.0
15,404,"15,971",22,16145,Asia,Turkey,63.0,,,,"84,356,463 ",1172.0,44840.0,208938,5282.0,187511.0,3782520.0,2477.0
16,422,"9,193",13,6050,Europe,Germany,109.0,,,900,"83,790,088 ",292.0,76096.0,198765,9115.0,183600.0,6376054.0,2372.0
17,957,"74,976",185,89099,Asia,Bangladesh,13.0,,,,"164,721,496 ",1.0,5416.0,172134,2197.0,80838.0,892152.0,1045.0
18,385,"2,178",47,61523,Europe,France,459.0,,,,"65,276,894 ",503.0,21212.0,169473,29965.0,77985.0,1384633.0,2596.0
19,396,"11,242",55,70477,South America,Colombia,89.0,,,,"50,893,315 ",875.0,18150.0,128638,4527.0,53634.0,923714.0,2528.0
20,355,"4,321",12,27450,North America,Canada,231.0,,,,"37,748,830 ",2151.0,80939.0,106434,8737.0,70247.0,3055341.0,2820.0
21,28,"20,346",7,5308,Asia,Qatar,49.0,,,,"2,807,805 ",154.0,141106.0,101553,138.0,96107.0,396199.0,36168.0
22,519,"26,685",107,48834,South America,Argentina,37.0,,,,"45,204,055 ",688.0,9375.0,87030,1694.0,36502.0,423782.0,1925.0
23,"1,307","28,721",758,52499,Africa,Egypt,35.0,,,,"102,363,361 ",41.0,1319.0,78304,3564.0,22241.0,135000.0,765.0
24,137,"1,843",17,0,Europe,Sweden,543.0,,,N/A,"10,100,615 ",92.0,59404.0,73858,5482.0,0.0,600019.0,7312.0
25,"4,019","81,447",283,33135,Asia,Indonesia,12.0,,,,"273,579,330 ",,3539.0,68079,3359.0,31585.0,968237.0,249.0
26,597,"14,478",63,26784,Asia,Iraq,69.0,,,,"40,234,335 ",403.0,15838.0,67442,2779.0,37879.0,637227.0,1676.0
27,147,"21,330",9,10927,Europe,Belarus,47.0,,,,"9,449,246 ",89.0,115062.0,64224,443.0,52854.0,1087245.0,6797.0
28,279,"3,622",105,29301,South America,Ecuador,276.0,,,,"17,647,584 ",288.0,9535.0,63245,4873.0,29071.0,168272.0,3584.0
29,187,"1,186",9,35209,Europe,Belgium,843.0,,,,"11,590,751 ",32.0,114061.0,62123,9776.0,17138.0,1322052.0,5360.0
30,186,"30,253",3,10436,Asia,UAE,33.0,,,,"9,892,612 ",1.0,376038.0,53045,327.0,42282.0,3720000.0,5362.0
31,354,"71,140",11,18608,Asia,Kazakhstan,14.0,1962.0,,,"18,780,875 ",221.0,88363.0,53021,264.0,34149.0,1659543.0,2823.0
32,82,"11,271",10,9520,Asia,Kuwait,89.0,,,,"4,271,652 ",161.0,97825.0,52007,379.0,42108.0,417874.0,12175.0
33,338,"2,793",25,0,Europe,Netherlands,358.0,,,N/A,"17,135,760 ",24.0,39796.0,50746,6135.0,0.0,681931.0,2961.0
34,867,"33,481",59,25989,Europe,Ukraine,30.0,,,,"43,726,567 ",91.0,17045.0,50414,1306.0,23119.0,745313.0,1153.0
35,"2,177","83,415",124,36457,Asia,Philippines,12.0,,,,"109,607,144 ",213.0,8082.0,50359,1314.0,12588.0,885882.0,459.0
36,102,"21,923",23,17969,Asia,Oman,46.0,,,,"5,108,123 ",128.0,43300.0,50207,233.0,32005.0,221181.0,9829.0
37,129,"225,050",7,3949,Asia,Singapore,4.0,,,,"5,851,291 ",1.0,148072.0,45298,26.0,41323.0,866414.0,7742.0
38,227,"6,251",8,13514,Europe,Portugal,160.0,,,,"10,195,939 ",74.0,124699.0,44859,1631.0,29714.0,1271425.0,4400.0
39,272,"7,404",120,28524,South America,Bolivia,135.0,1439.0,47.0,485,"11,675,840 ",71.0,8325.0,42984,1577.0,12883.0,97202.0,3681.0
