#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33891405,8008.0,771395.0,846.0,23706845,"+5,738",9413165,20461.0,,,,,,North America,"
",,
,Asia,25316688,4130.0,401572.0,79.0,23770943,"+5,491",1144173,21960.0,,,,,,Asia,"
",,
,South America,18329295,969.0,475595.0,27.0,16566888,606,1286812,19066.0,,,,,,South America,"
",,
,Europe,34692386,27352.0,827307.0,289.0,24306296,"+13,397",9558783,25811.0,,,,,,Europe,"
",,
,Africa,3966393,,105165.0,,3527350,,333878,2474.0,,,,,,Africa,"
",,
,Oceania,51391,14.0,1091.0,,34313,3,15987,2.0,,,,,,Australia/Oceania,"
",,
,World,116248279,40473.0,2582140.0,1241.0,91913341,"+25,235",21752798,89774.0,14914.0,331.3,,,,All,"
",,
1,USA,29526086,,533636.0,,20093442,,8899008,13934.0,88851.0,1606.0,365017193.0,1098425.0,"332,309,730 ",North America,11,623,1
2,India,11173761,189.0,157584.0,,10839894,"+1,873",176283,8944.0,8044.0,113.0,219940742.0,158331.0,"1,389,123,461 ",Asia,124,"8,815",6
3,Brazil,10796506,,261188.0,,9637020,,898298,8318.0,50551.0,1223.0,28600000.0,133910.0,"213,576,312 ",South America,20,818,7
4,Russia,4290135,,87823.0,,3869857,,332455,2300.0,29389.0,602.0,112100000.0,767931.0,"145,976,706 ",Europe,34,"1,662",1
5,UK,4201358,,124025.0,,3096564,,980769,1647.0,61670.0,1821.0,93148314.0,1367290.0,"68,126,222 ",Europe,16,549,1
6,France,3835595,,87835.0,,262690,,3485070,3633.0,58674.0,1344.0,53959451.0,825435.0,"65,370,939 ",Europe,17,744,1
7,Spain,3142358,,70501.0,,2722304,,349553,2615.0,67192.0,1507.0,39313189.0,840618.0,"46,767,004 ",Europe,15,663,1
8,Italy,2999119,,98974.0,,2453706,,446439,2475.0,49653.0,1639.0,41338022.0,684384.0,"60,401,757 ",Europe,20,610,1
9,Turkey,2746158,,28839.0,,2601137,,116182,1220.0,32327.0,339.0,33716746.0,396907.0,"84,948,754 ",Asia,31,"2,946",3
10,Germany,2484306,,72007.0,,2292100,"+8,700",120199,2848.0,29588.0,858.0,45114160.0,537300.0,"83,964,573 ",Europe,34,"1,166",2
11,Colombia,2266211,,60189.0,,2164438,,41584,2240.0,44221.0,1174.0,11614196.0,226631.0,"51,247,260 ",South America,23,851,4
12,Argentina,2133963,,52644.0,,1928377,,152942,3521.0,46926.0,1158.0,7617966.0,167521.0,"45,474,610 ",South America,21,864,6
13,Mexico,2112508,7521.0,188866.0,822.0,1655549,"+5,319",268093,4798.0,16270.0,1455.0,5555699.0,42788.0,"129,842,915 ",North America,61,687,23
14,Poland,1750659,,44649.0,,1448619,,257391,1650.0,46291.0,1181.0,10070976.0,266297.0,"37,818,609 ",Europe,22,847,4
