#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
42,Lebanon,544291,,7841.0,,531749,,4701,54.0,80098.0,1154.0,4731376.0,696273.0,"6,795,293 ",Asia,12,867,1,,,692,Dummy,Dummy
43,Morocco,529224,,9273.0,,515863,,4088,118.0,14173.0,248.0,6785755.0,181726.0,"37,340,543 ",Africa,71,"4,027",6,,,109,Dummy,Dummy
44,Saudi Arabia,482003,,7760.0,,463004,,11239,1450.0,13637.0,220.0,21506148.0,608443.0,"35,346,203 ",Asia,73,"4,555",2,,,318,Dummy,Dummy
45,Ecuador,453365,,21485.0,,415508,,16372,452.0,25319.0,1200.0,1525681.0,85204.0,"17,906,126 ",South America,39,833,12,,,914,Dummy,Dummy
46,Bolivia,433013,1653.0,16551.0,55.0,353032,"+1,715",63430,200.0,36605.0,1399.0,1784089.0,150818.0,"11,829,442 ",South America,27,715,7,140,5,"5,362",Dummy,Dummy
47,Bulgaria,421515,,18027.0,,394106,,9382,196.0,61117.0,2614.0,3139291.0,455180.0,"6,896,815 ",Europe,16,383,2,,,"1,360",Dummy,Dummy
48,Greece,420670,,12637.0,,402776,,5257,238.0,40555.0,1218.0,10505135.0,1012755.0,"10,372,826 ",Europe,25,821,1,,,507,Dummy,Dummy
49,Kazakhstan,418172,1730.0,4306.0,11.0,391596,"+1,025",22270,221.0,22012.0,227.0,11575012.0,609293.0,"18,997,440 ",Asia,45,"4,412",2,91,0.6,"1,172",Dummy,Dummy
50,Paraguay,416843,,12365.0,,360030,,44448,546.0,57745.0,1713.0,1505947.0,208619.0,"7,218,637 ",South America,17,584,5,,,"6,157",Dummy,Dummy
51,Belarus,414730,,3103.0,,407528,,4099,,43904.0,328.0,6736776.0,713169.0,"9,446,259 ",Europe,23,"3,044",1,,,434,Dummy,Dummy
52,Tunisia,403493,,14579.0,,346290,,42624,526.0,33793.0,1221.0,1671661.0,140003.0,"11,940,206 ",Africa,30,819,7,,,"3,570",Dummy,Dummy
53,Panama,399877,,6514.0,,381549,,11814,84.0,91266.0,1487.0,2952703.0,673910.0,"4,381,453 ",North America,11,673,1,,,"2,696",Dummy,Dummy
54,Slovakia,391531,,12505.0,,378479,,547,30.0,71679.0,2289.0,2944540.0,539071.0,"5,462,248 ",Europe,14,437,2,,,100,Dummy,Dummy
55,Uruguay,364859,,5474.0,,340352,,19033,345.0,104677.0,1570.0,2756703.0,790887.0,"3,485,586 ",South America,10,637,1,,,"5,460",Dummy,Dummy
56,Georgia,362937,,5255.0,,348705,,8977,,91153.0,1320.0,5722064.0,1437121.0,"3,981,617 ",Asia,11,758,1,,,"2,255",Dummy,Dummy
57,Costa Rica,361005,,4602.0,,287248,,69155,440.0,70236.0,895.0,1411469.0,274612.0,"5,139,868 ",North America,14,"1,117",4,,,"13,455",Dummy,Dummy
58,Croatia,359607,,8197.0,,350850,,560,13.0,88133.0,2009.0,2132353.0,522599.0,"4,080,284 ",Europe,11,498,2,,,137,Dummy,Dummy
59,Kuwait,349923,,1919.0,,329423,,18581,265.0,80765.0,443.0,2921345.0,674271.0,"4,332,595 ",Asia,12,"2,258",1,,,"4,289",Dummy,Dummy
60,Azerbaijan,335796,,4967.0,,330026,,803,,32828.0,486.0,3722499.0,363914.0,"10,229,062 ",Asia,30,"2,059",3,,,79,Dummy,Dummy
61,Dominican Republic,322071,,3796.0,,262865,,55410,410.0,29400.0,347.0,1690555.0,154320.0,"10,954,876 ",North America,34,"2,886",6,,,"5,058",Dummy,Dummy
62,Palestine,313520,,3556.0,,307236,,2728,6.0,60089.0,682.0,1889327.0,362107.0,"5,217,596 ",Asia,17,"1,467",3,,,523,Dummy,Dummy
63,Denmark,292769,,2531.0,,287101,,3137,17.0,50371.0,435.0,67541103.0,11620395.0,"5,812,290 ",Europe,20,"2,296",0,,,540,Dummy,Dummy
64,Guatemala,290852,,9008.0,,261133,,20711,5.0,15945.0,494.0,1573177.0,86245.0,"18,240,691 ",North America,63,"2,025",12,,,"1,135",Dummy,Dummy
65,Egypt,280005,,16062.0,,209395,,54548,90.0,2686.0,154.0,2869589.0,27532.0,"104,227,737 ",Africa,372,"6,489",36,,,523,Dummy,Dummy
66,Lithuania,278655,,4379.0,,267335,,6941,50.0,103792.0,1631.0,3729362.0,1389090.0,"2,684,752 ",Europe,10,613,1,,,"2,585",Dummy,Dummy
67,Ethiopia,275881,,4309.0,,258491,,13081,164.0,2343.0,37.0,2850570.0,24208.0,"117,752,227 ",Africa,427,"27,327",41,,,111,Dummy,Dummy
68,Ireland,270920,,4989.0,,255310,,10621,13.0,54271.0,999.0,4729538.0,947423.0,"4,992,005 ",Europe,18,"1,001",1,,,"2,128",Dummy,Dummy
69,Venezuela,268349,,3055.0,,249039,,16255,331.0,9463.0,108.0,3359014.0,118457.0,"28,356,485 ",South America,106,"9,282",8,,,573,Dummy,Dummy
70,Bahrain,264995,,1341.0,,259234,,4420,102.0,150623.0,762.0,4990387.0,2836533.0,"1,759,326 ",Asia,7,"1,312",0,,,"2,512",Dummy,Dummy
71,Honduras,259628,1279.0,6916.0,14.0,92309,56,160403,603.0,25810.0,688.0,788753.0,78411.0,"10,059,262 ",North America,39,"1,454",13,127,1,"15,946",Dummy,Dummy
72,Slovenia,257221,,4419.0,,251939,,863,23.0,123710.0,2125.0,1342135.0,645499.0,"2,079,220 ",Europe,8,471,2,,,415,Dummy,Dummy
73,Oman,256542,,2848.0,,224077,,29617,464.0,49017.0,544.0,1550000.0,296153.0,"5,233,784 ",Asia,20,"1,838",3,,,"5,659",Dummy,Dummy
74,Moldova,256527,,6183.0,,249518,,826,46.0,63738.0,1536.0,1244547.0,309226.0,"4,024,718 ",Europe,16,651,3,,,205,Dummy,Dummy
75,Sri Lanka,251751,,2905.0,,214668,,34178,,11708.0,135.0,3743577.0,174106.0,"21,501,657 ",Asia,85,"7,402",6,,,"1,590",Dummy,Dummy
76,Thailand,244447,3995.0,1912.0,42.0,198928,"+2,253",43607,1662.0,3493.0,27.0,8129670.0,116184.0,"69,972,507 ",Asia,286,"36,596",9,57,0.6,623,Dummy,Dummy
77,Armenia,224728,,4506.0,,216489,,3733,,75699.0,1518.0,1171097.0,394481.0,"2,968,700 ",Asia,13,659,3,,,"1,257",Dummy,Dummy
78,Qatar,221590,,588.0,,219202,,1800,59.0,78919.0,209.0,2145918.0,764269.0,"2,807,805 ",Asia,13,"4,775",1,,,641,Dummy,Dummy
79,Bosnia and Herzegovina,204945,,9655.0,,181725,,13565,,62853.0,2961.0,1023310.0,313833.0,"3,260,681 ",Europe,16,338,3,,,"4,160",Dummy,Dummy
80,Libya,192129,,3185.0,,177358,,11586,,27593.0,457.0,1106200.0,158866.0,"6,963,082 ",Africa,36,"2,186",6,,,"1,664",Dummy,Dummy
81,Kenya,182393,,3574.0,,124392,,54427,113.0,3320.0,65.0,1940066.0,35318.0,"54,932,100  ",Africa,301,"15,370",28,,,991,Dummy,Dummy
82,Cuba,179656,,1231.0,,167269,,11156,154.0,15871.0,109.0,4983124.0,440213.0,"11,319,801 ",North America,63,"9,196",2,,,986,Dummy,Dummy
83,Nigeria,167465,,2119.0,,163946,,1400,11.0,793.0,10.0,2266591.0,10735.0,"211,142,863 ",Africa,"1,261","99,643",93,,,7,Dummy,Dummy
84,North Macedonia,155669,,5484.0,,149950,,235,25.0,74723.0,2632.0,870380.0,417791.0,"2,083,290 ",Europe,13,380,2,,,113,Dummy,Dummy
85,S. Korea,155071,614.0,2013.0,1.0,146340,351,6718,147.0,3022.0,39.0,10508678.0,204797.0,"51,312,664 ",Asia,331,"25,491",5,12,0.02,131,Dummy,Dummy
86,Myanmar,152356,,3290.0,,135050,,14016,,2782.0,60.0,2706955.0,49425.0,"54,768,756 ",Asia,359,"16,647",20,,,256,Dummy,Dummy
87,Zambia,146031,,1967.0,,121965,,22099,1270.0,7732.0,104.0,1836418.0,97228.0,"18,887,667 ",Africa,129,"9,602",10,,,"1,170",Dummy,Dummy
88,Algeria,138113,,3685.0,,96108,,38320,24.0,3095.0,83.0,230861.0,5173.0,"44,627,964 ",Africa,323,"12,111",193,,,859,Dummy,Dummy
89,Latvia,137169,,2503.0,,133489,,1177,41.0,73525.0,1342.0,2874544.0,1540815.0,"1,865,600 ",Europe,14,745,1,,,631,Dummy,Dummy
90,Albania,132509,,2456.0,,129982,,71,3.0,46095.0,854.0,793662.0,276085.0,"2,874,699 ",Europe,22,"1,170",4,,,25,Dummy,Dummy
91,Estonia,130941,,1269.0,,127130,,2542,3.0,98644.0,956.0,1514727.0,1141111.0,"1,327,414 ",Europe,10,"1,046",1,,,"1,915",Dummy,Dummy
92,Norway,130543,,792.0,,88952,,40799,9.0,23896.0,145.0,6043353.0,1106244.0,"5,462,947 ",Europe,42,"6,898",1,,,"7,468",Dummy,Dummy
93,Kyrgyzstan,120865,992.0,1977.0,6.0,108465,550,10423,102.0,18230.0,298.0,1280949.0,193209.0,"6,629,853 ",Asia,55,"3,353",5,150,0.9,"1,572",Dummy,Dummy
94,Afghanistan,114220,,4650.0,,67483,,42087,1124.0,2871.0,117.0,592610.0,14894.0,"39,787,442 ",Asia,348,"8,556",67,,,"1,058",Dummy,Dummy
95,Mongolia,109694,2432.0,518.0,13.0,69958,"+1,207",39218,126.0,32940.0,156.0,3227599.0,969215.0,"3,330,117 ",Asia,30,"6,429",1,730,4,"11,777",Dummy,Dummy
96,Uzbekistan,109223,493.0,729.0,2.0,105006,545,3488,23.0,3218.0,21.0,1377915.0,40592.0,"33,945,597 ",Asia,311,"46,565",25,15,0.06,103,Dummy,Dummy
97,Montenegro,100168,,1609.0,,98280,,279,6.0,159467.0,2562.0,446210.0,710363.0,"628,144 ",Europe,6,390,1,,,444,Dummy,Dummy
98,Ghana,95259,,794.0,,93148,,1317,9.0,3004.0,25.0,1252073.0,39487.0,"31,708,826 ",Africa,333,"39,936",25,,,42,Dummy,Dummy
99,Finland,94989,,969.0,,46000,,48020,6.0,17118.0,175.0,5375343.0,968670.0,"5,549,200 ",Europe,58,"5,727",1,,,"8,653",Dummy,Dummy
100,Namibia,83698,,1345.0,,63357,,18996,81.0,32365.0,520.0,513983.0,198752.0,"2,586,053 ",Africa,31,"1,923",5,,,"7,346",Dummy,Dummy
101,Cameroon,80487,,1320.0,,78224,,943,152.0,2960.0,49.0,1751774.0,64420.0,"27,192,931 ",Africa,338,"20,601",16,,,35,Dummy,Dummy
102,Uganda,77505,,868.0,,51004,,25633,1286.0,1644.0,18.0,1303509.0,27644.0,"47,152,803 ",Africa,608,"54,324",36,,,544,Dummy,Dummy
103,El Salvador,77484,,2361.0,,71603,,3520,28.0,11887.0,362.0,1044841.0,160290.0,"6,518,425 ",North America,84,"2,761",6,,,540,Dummy,Dummy
104,Mozambique,74704,,867.0,,70599,,3238,32.0,2326.0,27.0,588470.0,18325.0,"32,112,146 ",Africa,430,"37,038",55,,,101,Dummy,Dummy
105,Cyprus,74569,,374.0,,72376,,1819,18.0,61323.0,308.0,7679914.0,6315682.0,"1,216,007 ",Asia,16,"3,251",0,,,"1,496",Dummy,Dummy
106,Maldives,73094,,209.0,,68806,,4079,90.0,132926.0,380.0,993331.0,1806431.0,"549,886 ",Asia,8,"2,631",1,,,"7,418",Dummy,Dummy
107,Luxembourg,70600,,818.0,,69596,,186,2.0,111011.0,1286.0,3059505.0,4810732.0,"635,975 ",Europe,9,777,0,,,292,Dummy,Dummy
108,Botswana,67492,,1095.0,,61341,,5056,1.0,28143.0,457.0,1282735.0,534877.0,"2,398,186 ",Africa,36,"2,190",2,,,"2,108",Dummy,Dummy
109,Singapore,62530,,36.0,,62181,,313,4.0,10606.0,6.0,13287834.0,2253853.0,"5,895,609 ",Asia,94,"163,767",0,,,53,Dummy,Dummy
110,Jamaica,49964,,1057.0,,29647,,19260,9.0,16801.0,355.0,433091.0,145631.0,"2,973,893 ",North America,60,"2,814",7,,,"6,476",Dummy,Dummy
111,Ivory Coast,48176,,311.0,,47749,,116,,1783.0,12.0,701511.0,25965.0,"27,017,938 ",Africa,561,"86,874",39,,,4,Dummy,Dummy
112,Cambodia,47649,839.0,540.0,17.0,42157,718,4952,,2812.0,32.0,1333576.0,78694.0,"16,946,254 ",Asia,356,"31,382",13,50,1,292,Dummy,Dummy
113,Zimbabwe,46018,,1725.0,,37761,,6532,10.0,3053.0,114.0,642716.0,42633.0,"15,075,417 ",Africa,328,"8,739",23,,,433,Dummy,Dummy
114,Senegal,42851,,1163.0,,41185,,503,11.0,2495.0,68.0,558022.0,32489.0,"17,175,822 ",Africa,401,"14,769",31,,,29,Dummy,Dummy
115,Madagascar,42194,,906.0,,40569,,719,67.0,1486.0,32.0,212900.0,7500.0,"28,387,951 ",Africa,673,"31,333",133,,,25,Dummy,Dummy
116,DRC,39758,,912.0,,28205,,10641,,431.0,10.0,195072.0,2115.0,"92,223,433 ",Africa,"2,320","101,122",473,,,115,Dummy,Dummy
117,Angola,38528,,887.0,,32696,,4945,11.0,1138.0,26.0,638775.0,18862.0,"33,865,595 ",Africa,879,"38,180",53,,,146,Dummy,Dummy
118,Sudan,36574,,2750.0,,30423,,3401,,815.0,61.0,234414.0,5226.0,"44,852,262 ",Africa,"1,226","16,310",191,,,76,Dummy,Dummy
119,Rwanda,35886,,411.0,,26977,,8498,28.0,2705.0,31.0,1606566.0,121098.0,"13,266,631 ",Africa,370,"32,279",8,,,641,Dummy,Dummy
120,Malawi,35554,,1181.0,,33013,,1360,40.0,1813.0,60.0,264148.0,13467.0,"19,613,880 ",Africa,552,"16,608",74,,,69,Dummy,Dummy
121,Cabo Verde,32344,,286.0,,31371,,687,23.0,57559.0,509.0,169474.0,301596.0,"561,924 ",Africa,17,"1,965",3,,,"1,223",Dummy,Dummy
122,Trinidad and Tobago,32069,,800.0,,23675,,7594,22.0,22842.0,570.0,225790.0,160825.0,"1,403,951 ",North America,44,"1,755",6,,,"5,409",Dummy,Dummy
123,Malta,30606,,420.0,,30156,,30,,69135.0,949.0,977462.0,2207951.0,"442,701 ",Europe,14,"1,054",0,,,68,Dummy,Dummy
124,Australia,30495,39.0,910.0,,29307,,278,1.0,1182.0,35.0,20288954.0,786677.0,"25,790,690 ",Australia/Oceania,846,"28,341",1,2,,11,Dummy,Dummy
125,Réunion,29502,,226.0,,27585,,1691,32.0,32722.0,251.0,102720.0,113931.0,"901,599 ",Africa,31,"3,989",9,,,"1,876",Dummy,Dummy
126,French Guiana,27286,,142.0,,9995,,17149,36.0,89094.0,464.0,283373.0,925266.0,"306,261 ",South America,11,"2,157",1,,,"55,995",Dummy,Dummy
127,Syria,25365,,1864.0,,21791,,1710,,1416.0,104.0,103566.0,5780.0,"17,917,036 ",Asia,706,"9,612",173,,,95,Dummy,Dummy
128,Gabon,24984,,159.0,,24598,,227,12.0,10971.0,70.0,873543.0,383607.0,"2,277,181 ",Africa,91,"14,322",3,,,100,Dummy,Dummy
129,Guinea,23692,,168.0,,22392,,1132,24.0,1757.0,12.0,467493.0,34677.0,"13,481,395 ",Africa,569,"80,246",29,,,84,Dummy,Dummy
130,Suriname,21060,,499.0,,16484,,4077,39.0,35586.0,843.0,77638.0,131189.0,"591,802 ",South America,28,"1,186",8,,,"6,889",Dummy,Dummy
131,Mauritania,20604,,486.0,,19623,,495,16.0,4320.0,102.0,301181.0,63150.0,"4,769,289 ",Africa,231,"9,813",16,,,104,Dummy,Dummy
132,Guyana,19774,,462.0,,17647,,1665,19.0,25021.0,585.0,184476.0,233429.0,"790,289 ",South America,40,"1,711",4,,,"2,107",Dummy,Dummy
133,Mayotte,19405,,174.0,,2964,,16267,6.0,69487.0,623.0,176919.0,633523.0,"279,262 ",Africa,14,"1,605",2,,,"58,250",Dummy,Dummy
134,Eswatini,19018,,678.0,,18078,,262,10.0,16227.0,579.0,224837.0,191845.0,"1,171,975 ",Africa,62,"1,729",5,,,224,Dummy,Dummy
135,French Polynesia,18994,,142.0,,18828,,24,,67234.0,503.0,26355.0,93290.0,"282,506 ",Australia/Oceania,15,"1,989",11,,,85,Dummy,Dummy
136,Haiti,18212,,413.0,,12802,,4997,,1578.0,36.0,87360.0,7571.0,"11,539,132 ",North America,634,"27,940",132,,,433,Dummy,Dummy
137,Papua New Guinea,17098,,173.0,,16518,,407,7.0,1876.0,19.0,131712.0,14453.0,"9,113,271 ",Australia/Oceania,533,"52,678",69,,,45,Dummy,Dummy
138,Guadeloupe,16881,,230.0,,2250,,14401,23.0,42182.0,575.0,221519.0,553533.0,"400,191 ",North America,24,"1,740",2,,,"35,985",Dummy,Dummy
139,Vietnam,15325,50.0,75.0,1.0,6137,,9113,,156.0,0.8,8434266.0,85889.0,"98,199,986 ",Asia,"6,408","1,309,333",12,0.5,0.01,93,Dummy,Dummy
140,Seychelles,15116,,63.0,,13627,,1426,,152770.0,637.0,21504.0,217331.0,"98,946 ",Africa,7,"1,571",5,,,"14,412",Dummy,Dummy
141,Somalia,14892,,775.0,,7235,,6882,,912.0,47.0,147522.0,9035.0,"16,327,044 ",Africa,"1,096","21,067",111,,,422,Dummy,Dummy
142,Taiwan,14545,,623.0,,11008,,2914,,610.0,26.0,1997534.0,83722.0,"23,859,245 ",Asia,"1,640","38,297",12,,,122,Dummy,Dummy
143,Mali,14414,,525.0,,10054,,3835,,692.0,25.0,316220.0,15187.0,"20,821,357 ",Africa,"1,445","39,660",66,,,184,Dummy,Dummy
144,Andorra,13882,,127.0,,13697,,58,3.0,179384.0,1641.0,193595.0,2501648.0,"77,387 ",Europe,6,609,0,,,749,Dummy,Dummy
145,Togo,13788,,128.0,,13402,,258,,1628.0,15.0,357799.0,42249.0,"8,468,806 ",Africa,614,"66,163",24,,,30,Dummy,Dummy
146,Burkina Faso,13478,,168.0,,13297,,13,,628.0,8.0,195862.0,9125.0,"21,464,146 ",Africa,"1,593","127,763",110,,,0.6,Dummy,Dummy
147,Tajikistan,13415,,90.0,,13252,,73,,1376.0,9.0,,,"9,747,567 ",Asia,727,"108,306",,,,7,Dummy,Dummy
148,Belize,13137,,329.0,,12612,,196,,32460.0,813.0,150981.0,373060.0,"404,710 ",North America,31,"1,230",3,,,484,Dummy,Dummy
149,Congo,12485,,165.0,,11211,,1109,,2209.0,29.0,158304.0,28013.0,"5,651,100 ",Africa,453,"34,249",36,,,196,Dummy,Dummy
150,Bahamas,12467,,245.0,,11434,,788,3.0,31408.0,617.0,105035.0,264612.0,"396,939 ",North America,32,"1,620",4,,,"1,985",Dummy,Dummy
151,Curaçao,12330,,126.0,,12171,,33,4.0,74839.0,765.0,132471.0,804053.0,"164,754 ",North America,13,"1,308",1,,,200,Dummy,Dummy
152,Martinique,12264,,98.0,,98,,12068,1.0,32706.0,261.0,195568.0,521545.0,"374,978 ",North America,31,"3,826",2,,,"32,183",Dummy,Dummy
153,Hong Kong,11912,,211.0,,11624,,77,1.0,1576.0,28.0,16710131.0,2211266.0,"7,556,817 ",Asia,634,"35,814",0,,,10,Dummy,Dummy
