#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
46,Slovakia,382720,,11732.0,,363604,,7384,310.0,70072.0,2148.0,2629250.0,481385.0,"5,461,845 ",Europe,14,466,2,,,"1,352"
47,Panama,364844,,6235.0,,354713,,3896,105.0,83468.0,1426.0,2402739.0,549693.0,"4,371,053 ",North America,12,701,2,,,891
48,Belarus,359982,,2552.0,,350433,,6997,,38107.0,270.0,5868221.0,621191.0,"9,446,733 ",Europe,26,"3,702",2,,,741
49,Greece,346422,,10453.0,,306498,,29471,811.0,33372.0,1007.0,8165612.0,786624.0,"10,380,577 ",Europe,30,993,1,,,"2,839"
50,Croatia,334229,,7130.0,,312823,,14276,246.0,81836.0,1746.0,1814505.0,444281.0,"4,084,137 ",Europe,12,573,2,,,"3,495"
51,Nepal,328893,,3298.0,,282382,,43213,,11122.0,112.0,2488359.0,84149.0,"29,570,715 ",Asia,90,"8,966",12,,,"1,461"
52,Kazakhstan,322695,,3699.0,,276977,,42019,221.0,17017.0,195.0,10190393.0,537381.0,"18,963,084 ",Asia,59,"5,127",2,,,"2,216"
53,Azerbaijan,320322,,4538.0,,291564,,24220,,31358.0,444.0,3253878.0,318536.0,"10,215,094 ",Asia,32,"2,251",3,,,"2,371"
54,Georgia,311457,,4130.0,,291457,,15870,,78201.0,1037.0,4204446.0,1055655.0,"3,982,784 ",Asia,13,964,1,,,"3,985"
55,Tunisia,310734,,10808.0,,261552,,38374,518.0,26065.0,907.0,1319328.0,110670.0,"11,921,296 ",Africa,38,"1,103",9,,,"3,219"
56,Bolivia,306527,933.0,13009.0,34.0,252780,"+1,116",40738,71.0,25966.0,1102.0,1178553.0,99834.0,"11,805,074 ",South America,39,907,10,79,3,"3,451"
57,Palestine,296462,,3249.0,,272333,,20880,147.0,57018.0,625.0,1741234.0,334891.0,"5,199,404 ",Asia,18,"1,600",3,,,"4,016"
58,Paraguay,281023,,6476.0,,231517,,43030,512.0,39003.0,899.0,1102980.0,153080.0,"7,205,234 ",South America,26,"1,113",7,,,"5,972"
59,Kuwait,275270,,1569.0,,258599,,15102,220.0,63677.0,363.0,2334897.0,540119.0,"4,322,927 ",Asia,16,"2,755",2,,,"3,493"
60,Dominican Republic,266861,,3487.0,,227267,,36107,196.0,24397.0,319.0,1406420.0,128578.0,"10,938,244 ",North America,41,"3,137",8,,,"3,301"
61,Ethiopia,258062,,3709.0,,200148,,54205,912.0,2200.0,32.0,2584305.0,22029.0,"117,315,204 ",Africa,455,"31,630",45,,,462
62,Denmark,252045,,2489.0,,239913,,9643,37.0,43387.0,428.0,38325742.0,6597448.0,"5,809,177 ",Europe,23,"2,334",0,,,"1,660"
63,Moldova,251160,,5826.0,,240393,,4941,207.0,62382.0,1447.0,993704.0,246813.0,"4,026,147 ",Europe,16,691,4,,,"1,227"
64,Costa Rica,250991,,3231.0,,203009,,44751,380.0,48900.0,629.0,974477.0,189854.0,"5,132,758 ",North America,20,"1,589",5,,,"8,719"
65,Ireland,249437,,4906.0,,231694,,12837,41.0,50052.0,984.0,4512912.0,905558.0,"4,983,570 ",Europe,20,"1,016",1,,,"2,576"
66,Lithuania,248655,,3937.0,,224649,,20069,223.0,92419.0,1463.0,2814398.0,1046043.0,"2,690,519 ",Europe,11,683,1,,,"7,459"
67,Slovenia,241309,,4258.0,,227411,,9640,154.0,116060.0,2048.0,1178789.0,566950.0,"2,079,176 ",Europe,9,488,2,,,"4,636"
68,Egypt,228584,,13402.0,,171542,,43640,90.0,2199.0,129.0,2715258.0,26125.0,"103,931,972 ",Africa,455,"7,755",38,,,420
69,Guatemala,228477,,7543.0,,204141,,16793,5.0,12561.0,415.0,1264544.0,69519.0,"18,189,912 ",North America,80,"2,411",14,,,923
70,Armenia,216596,,4128.0,,199115,,13353,,72981.0,1391.0,988086.0,332929.0,"2,967,855 ",Asia,14,719,3,,,"4,499"
71,Honduras,213167,834.0,5318.0,37.0,78806,183,129043,566.0,21242.0,530.0,629447.0,62724.0,"10,035,141 ",North America,47,"1,887",16,83,4,"12,859"
72,Qatar,206302,,465.0,,191071,,14766,364.0,73474.0,166.0,1908717.0,679790.0,"2,807,805 ",Asia,14,"6,038",1,,,"5,259"
73,Uruguay,200908,,2669.0,,170750,,27489,559.0,57670.0,766.0,1814302.0,520790.0,"3,483,749 ",South America,17,"1,305",2,,,"7,891"
74,Venezuela,198865,,2155.0,,180301,,16409,317.0,7010.0,76.0,3359014.0,118405.0,"28,368,759 ",South America,143,"13,164",8,,,578
75,Bosnia and Herzegovina,198461,,8551.0,,159223,,30687,,60807.0,2620.0,907054.0,277915.0,"3,263,787 ",Europe,16,382,4,,,"9,402"
76,Oman,193253,,2010.0,,173123,,18120,275.0,37065.0,386.0,1550000.0,297285.0,"5,213,849 ",Asia,27,"2,594",3,,,"3,475"
77,Bahrain,177997,,648.0,,166851,,10498,89.0,101699.0,370.0,4108476.0,2347399.0,"1,750,225 ",Asia,10,"2,701",0,,,"5,998"
78,Libya,177508,,3029.0,,163191,,11288,,25545.0,436.0,958768.0,137976.0,"6,948,783 ",Africa,39,"2,294",7,,,"1,624"
79,Nigeria,165110,,2063.0,,155101,,7946,11.0,785.0,10.0,1912628.0,9092.0,"210,358,766 ",Africa,"1,274","101,967",110,,,38
80,Kenya,160053,,2744.0,,108789,,48520,188.0,2923.0,50.0,1675310.0,30599.0,"54,750,456 ",Africa,342,"19,953",33,,,886
81,North Macedonia,152581,,4891.0,,133070,,14620,124.0,73240.0,2348.0,723722.0,347392.0,"2,083,303 ",Europe,14,426,3,,,"7,018"
82,Myanmar,142831,,3209.0,,131972,,7650,,2611.0,59.0,2577903.0,47117.0,"54,713,038 ",Asia,383,"17,050",21,,,140
83,Albania,131185,,2396.0,,110172,,18617,18.0,45627.0,833.0,636651.0,221430.0,"2,875,178 ",Europe,22,"1,200",5,,,"6,475"
84,S. Korea,123240,606.0,1833.0,2.0,112865,528,8542,170.0,2402.0,36.0,8898234.0,173435.0,"51,305,935 ",Asia,416,"27,990",6,12,0.04,166
85,Estonia,122450,,1166.0,,112007,,9277,57.0,92256.0,878.0,1288985.0,971149.0,"1,327,278 ",Europe,11,"1,138",1,,,"6,989"
86,Algeria,122311,,3261.0,,85249,,33801,28.0,2748.0,73.0,230861.0,5187.0,"44,506,651 ",Africa,364,"13,648",193,,,759
87,Latvia,119370,,2139.0,,108949,,8282,84.0,63876.0,1145.0,2305084.0,1233477.0,"1,868,770 ",Europe,16,874,1,,,"4,432"
88,Norway,113259,,756.0,,88952,,23551,34.0,20757.0,139.0,5212177.0,955229.0,"5,456,469 ",Europe,48,"7,218",1,,,"4,316"
89,Sri Lanka,109862,,687.0,,96478,,12697,,5113.0,32.0,2733805.0,127225.0,"21,487,952 ",Asia,196,"31,278",8,,,591
90,Cuba,107622,,654.0,,101475,,5493,73.0,9507.0,58.0,3654854.0,322843.0,"11,320,855 ",North America,105,"17,310",3,,,485
91,Montenegro,97517,,1502.0,,93701,,2314,69.0,155249.0,2391.0,376905.0,600041.0,"628,132 ",Europe,6,418,2,,,"3,684"
92,Kyrgyzstan,96060,308.0,1619.0,7.0,89719,258,4722,72.0,14525.0,245.0,996830.0,150730.0,"6,613,368 ",Asia,69,"4,085",7,47,1,714
93,Ghana,92601,,779.0,,90248,,1574,7.0,2930.0,25.0,1081113.0,34202.0,"31,609,384 ",Africa,341,"40,577",29,,,50
94,Zambia,91670,,1251.0,,90012,,407,45.0,4874.0,67.0,1406735.0,74792.0,"18,808,586 ",Africa,205,"15,035",13,,,22
95,Uzbekistan,91643,393.0,652.0,2.0,87628,315,3363,23.0,2706.0,19.0,1377915.0,40681.0,"33,871,350 ",Asia,370,"51,950",25,12,0.06,99
96,Finland,87096,,914.0,,46000,,40182,31.0,15699.0,165.0,4484272.0,808285.0,"5,547,888 ",Europe,64,"6,070",1,,,"7,243"
97,Cameroon,72250,,1107.0,,67625,,3518,385.0,2667.0,41.0,1257949.0,46433.0,"27,091,519 ",Africa,375,"24,473",22,,,130
98,Mozambique,69965,,814.0,,66883,,2268,43.0,2188.0,25.0,520205.0,16268.0,"31,977,645 ",Africa,457,"39,285",61,,,71
99,El Salvador,69198,,2124.0,,64876,,2198,31.0,10624.0,326.0,914674.0,140429.0,"6,513,428 ",North America,94,"3,067",7,,,337
100,Thailand,68984,1940.0,245.0,21.0,39481,"+1,406",29258,954.0,986.0,4.0,8124896.0,116160.0,"69,945,784 ",Asia,"1,014","285,493",9,28,0.3,418
101,Luxembourg,67397,,797.0,,63661,,2939,34.0,106235.0,1256.0,2673110.0,4213497.0,"634,416 ",Europe,9,796,0,,,"4,633"
102,Cyprus,65909,,312.0,,39061,,26536,75.0,54261.0,257.0,4898791.0,4033042.0,"1,214,664 ",Asia,18,"3,893",0,,,"21,846"
103,Singapore,61179,,31.0,,60765,,383,,10389.0,5.0,9536636.0,1619514.0,"5,888,578 ",Asia,96,"189,954",1,,,65
104,Afghanistan,60122,,2637.0,,53272,,4213,1124.0,1516.0,67.0,404894.0,10211.0,"39,652,974 ",Asia,660,"15,037",98,,,106
105,Namibia,48654,,643.0,,46238,,1773,37.0,18865.0,249.0,388574.0,150668.0,"2,579,003  ",Africa,53,"4,011",7,,,687
106,Botswana,46934,,712.0,,44960,,1262,1.0,19630.0,298.0,999041.0,417850.0,"2,390,908 ",Africa,51,"3,358",2,,,528
107,Ivory Coast,46114,,286.0,,45582,,246,,1713.0,11.0,594288.0,22078.0,"26,917,693 ",Africa,584,"94,118",45,,,9
108,Jamaica,45777,,779.0,,21153,,23845,22.0,15403.0,262.0,332706.0,111950.0,"2,971,920 ",North America,65,"3,815",9,,,"8,023"
109,Uganda,41905,,342.0,,41422,,141,24.0,893.0,7.0,1017854.0,21688.0,"46,930,713 ",Africa,"1,120","137,224",46,,,3
110,Senegal,40388,,1109.0,,39110,,169,11.0,2361.0,65.0,481020.0,28117.0,"17,108,079 ",Africa,424,"15,427",36,,,10
111,Mongolia,38470,1185.0,117.0,2.0,21707,"+1,026",16646,119.0,11580.0,35.0,2719337.0,818576.0,"3,322,033 ",Asia,86,"28,393",1,357,0.6,"5,011"
112,Zimbabwe,38260,,1568.0,,35620,,1072,12.0,2543.0,104.0,417583.0,27761.0,"15,042,299 ",Africa,393,"9,593",36,,,71
113,Madagascar,37296,,654.0,,32111,,4531,396.0,1319.0,23.0,184336.0,6519.0,"28,278,674 ",Africa,758,"43,240",153,,,160
114,Malawi,34095,,1148.0,,32064,,883,12.0,1745.0,59.0,233149.0,11933.0,"19,537,996 ",Africa,573,"17,019",84,,,45
115,Sudan,33104,,2349.0,,26795,,3960,,741.0,53.0,232965.0,5212.0,"44,695,198 ",Africa,"1,350","19,027",192,,,89
116,Malta,30307,,415.0,,29622,,270,,68487.0,938.0,869063.0,1963887.0,"442,522 ",Europe,15,"1,066",1,,,610
117,Maldives,30237,,73.0,,24934,,5230,90.0,55134.0,133.0,729127.0,1329485.0,"548,428 ",Asia,18,"7,513",1,,,"9,536"
118,DRC,29904,,768.0,,26250,,2886,,326.0,8.0,149376.0,1627.0,"91,804,946 ",Africa,"3,070","119,538",615,,,31
119,Australia,29819,7.0,910.0,,28617,,292,1.0,1158.0,35.0,16893635.0,656180.0,"25,745,436 ",Australia/Oceania,863,"28,292",2,0.3,,11
120,Angola,26815,,600.0,,23913,,2302,10.0,795.0,18.0,498853.0,14799.0,"33,708,433 ",Africa,"1,257","56,181",68,,,68
121,Rwanda,25225,,335.0,,23345,,1545,2.0,1908.0,25.0,1316968.0,99639.0,"13,217,357 ",Africa,524,"39,455",10,,,117
122,Cabo Verde,24127,,220.0,,20711,,3196,23.0,43007.0,392.0,151483.0,270023.0,"561,000 ",Africa,23,"2,550",4,,,"5,697"
123,Gabon,23075,,139.0,,19629,,3307,19.0,10169.0,61.0,731109.0,322199.0,"2,269,124 ",Africa,98,"16,325",3,,,"1,457"
124,Syria,22818,,1598.0,,16992,,4228,,1278.0,90.0,103566.0,5801.0,"17,851,800 ",Asia,782,"11,171",172,,,237
125,Guinea,22247,,144.0,,19685,,2418,24.0,1657.0,11.0,433166.0,32262.0,"13,426,693 ",Africa,604,"93,241",31,,,180
126,Réunion,20381,,148.0,,18659,,1574,36.0,22630.0,164.0,101244.0,112416.0,"900,623 ",Africa,44,"6,085",9,,,"1,748"
127,Mayotte,20094,,170.0,,2964,,16960,3.0,72215.0,611.0,171277.0,615546.0,"278,252 ",Africa,14,"1,637",2,,,"60,952"
128,French Guiana,19543,,101.0,,9995,,9447,20.0,64060.0,331.0,216365.0,709226.0,"305,072 ",South America,16,"3,021",1,,,"30,966"
129,French Polynesia,18758,,141.0,,18597,,20,3.0,66457.0,500.0,26355.0,93372.0,"282,258 ",Australia/Oceania,15,"2,002",11,,,71
130,Eswatini,18458,,671.0,,17748,,39,3.0,15774.0,573.0,187111.0,159905.0,"1,170,138 ",Africa,63,"1,744",6,,,33
131,Mauritania,18429,,455.0,,17707,,267,14.0,3879.0,96.0,234909.0,49449.0,"4,750,525 ",Africa,258,"10,441",20,,,56
132,Guadeloupe,14555,,198.0,,2242,,12115,18.0,36371.0,495.0,180000.0,449796.0,"400,181 ",North America,27,"2,021",2,,,"30,274"
133,Cambodia,14520,730.0,103.0,6.0,5369,169,9048,,859.0,6.0,914398.0,54072.0,"16,910,843 ",Asia,"1,165","164,183",18,43,0.4,535
134,Somalia,13915,,713.0,,5847,,7355,,856.0,44.0,111801.0,6876.0,"16,258,940 ",Africa,"1,168","22,804",145,,,452
135,Mali,13896,,485.0,,8685,,4726,,670.0,23.0,255738.0,12336.0,"20,731,747 ",Africa,"1,492","42,746",81,,,228
136,Guyana,13404,,298.0,,11299,,1807,17.0,16973.0,377.0,123880.0,156868.0,"789,709 ",South America,59,"2,650",6,,,"2,288"
137,Burkina Faso,13319,,157.0,,13053,,109,,623.0,7.0,179998.0,8421.0,"21,376,120 ",Africa,"1,605","136,154",119,,,5
138,Tajikistan,13308,,90.0,,13218,,0,,1370.0,9.0,,,"9,714,711 ",Asia,730,"107,941",,,,
139,Andorra,13232,,125.0,,12684,,423,18.0,171027.0,1616.0,193595.0,2502262.0,"77,368 ",Europe,6,619,0,,,"5,467"
140,Haiti,13094,,254.0,,12148,,692,,1137.0,22.0,60085.0,5217.0,"11,517,868 ",North America,880,"45,346",192,,,60
141,Togo,12992,,123.0,,11249,,1620,,1540.0,15.0,311597.0,36923.0,"8,439,039 ",Africa,650,"68,610",27,,,192
142,Belize,12668,,323.0,,12218,,127,1.0,31387.0,800.0,117641.0,291476.0,"403,604 ",North America,32,"1,250",3,,,315
143,Curaçao,12207,,110.0,,11665,,432,22.0,74139.0,668.0,95244.0,578460.0,"164,651 ",North America,13,"1,497",2,,,"2,624"
144,Hong Kong,11783,,210.0,,11432,,141,3.0,1561.0,28.0,11193673.0,1483092.0,"7,547,522 ",Asia,641,"35,941",1,,,19
145,Martinique,11253,,75.0,,98,,11080,33.0,30006.0,200.0,157145.0,419028.0,"375,023 ",North America,33,"5,000",2,,,"29,545"
146,Djibouti,11121,,145.0,,10748,,228,,11122.0,145.0,149630.0,149643.0,"999,911 ",Africa,90,"6,896",7,,,228
147,Papua New Guinea,11119,,115.0,,9302,,1702,,1224.0,13.0,93283.0,10265.0,"9,087,299 ",Australia/Oceania,817,"79,020",97,,,187
148,Trinidad and Tobago,11072,,171.0,,8546,,2355,8.0,7890.0,122.0,131927.0,94015.0,"1,403,260 ",North America,127,"8,206",11,,,"1,678"
149,Lesotho,10731,,316.0,,6267,,4148,,4976.0,147.0,79490.0,36863.0,"2,156,361 ",Africa,201,"6,824",27,,,"1,924"
150,Congo,10678,,144.0,,8208,,2326,,1897.0,26.0,92500.0,16429.0,"5,630,256 ",Africa,527,"39,099",61,,,413
151,Aruba,10650,,99.0,,10402,,149,14.0,99400.0,924.0,148931.0,1390021.0,"107,143 ",North America,10,"1,082",1,,,"1,391"
152,South Sudan,10583,,115.0,,10312,,156,,936.0,10.0,151582.0,13411.0,"11,302,639 ",Africa,"1,068","98,284",75,,,14
153,Bahamas,10453,,199.0,,9494,,760,4.0,26372.0,502.0,86984.0,219454.0,"396,365 ",North America,38,"1,992",5,,,"1,917"
154,Suriname,10428,,204.0,,9359,,865,26.0,17645.0,345.0,51013.0,86317.0,"590,998 ",South America,57,"2,897",12,,,"1,464"
155,Benin,7821,,99.0,,7580,,142,35.0,631.0,8.0,590214.0,47654.0,"12,385,279 ",Africa,"1,584","125,104",21,,,11
156,Equatorial Guinea,7694,,112.0,,7279,,303,7.0,5340.0,78.0,123169.0,85479.0,"1,440,927 ",Africa,187,"12,865",12,,,210
157,Nicaragua,6898,,182.0,,4225,,2491,,1031.0,27.0,,,"6,689,960 ",North America,970,"36,758",,,,372
158,Iceland,6472,,29.0,,6253,,190,4.0,18864.0,85.0,600005.0,1748857.0,"343,084 ",Europe,53,"11,830",1,,,554
159,CAR,6411,,88.0,,5112,,1211,2.0,1309.0,18.0,40907.0,8350.0,"4,899,311 ",Africa,764,"55,674",120,,,247
160,Yemen,6325,,1229.0,,2794,,2302,23.0,208.0,40.0,24923.0,821.0,"30,369,014 ",Asia,"4,801","24,710","1,219",,,76
161,Gambia,5898,,174.0,,5357,,367,3.0,2385.0,70.0,71116.0,28761.0,"2,472,661 ",Africa,419,"14,211",35,,,148
162,Seychelles,5873,,28.0,,5101,,744,,59411.0,283.0,21504.0,217535.0,"98,853 ",Africa,17,"3,530",5,,,"7,526"
163,Niger,5229,,191.0,,4855,,183,18.0,210.0,8.0,99176.0,3979.0,"24,926,972 ",Africa,"4,767","130,508",251,,,7
164,San Marino,5066,,90.0,,4917,,59,4.0,149044.0,2648.0,61499.0,1809326.0,"33,990 ",Europe,7,378,1,,,"1,736"
165,Chad,4824,,170.0,,4430,,224,,287.0,10.0,114046.0,6783.0,"16,814,496 ",Africa,"3,486","98,909",147,,,13
166,Saint Lucia,4560,,74.0,,4368,,118,2.0,24739.0,401.0,40466.0,219536.0,"184,325 ",North America,40,"2,491",5,,,640
167,Gibraltar,4283,,94.0,,4186,,3,1.0,127156.0,2791.0,234751.0,6969421.0,"33,683 ",Europe,8,358,0,,,89
168,Sierra Leone,4057,,79.0,,3076,,902,,500.0,10.0,152747.0,18832.0,"8,111,176 ",Africa,"1,999","102,673",53,,,111
169,Channel Islands,4055,,86.0,,3956,,13,1.0,23146.0,491.0,454413.0,2593770.0,"175,194 ",Europe,43,"2,037",0,,,74
170,Burundi,4018,,6.0,,773,,3239,,330.0,0.5,90019.0,7389.0,"12,182,658 ",Africa,"3,032","2,030,443",135,,,266
171,Barbados,3863,,44.0,,3793,10,26,,13429.0,153.0,154341.0,536525.0,"287,668 ",North America,74,"6,538",2,,,90
172,Comoros,3838,,146.0,,3674,,18,,4337.0,165.0,,,"884,919 ",Africa,231,"6,061",,,,20
173,Guinea-Bissau,3736,,67.0,,3327,,342,9.0,1862.0,33.0,63774.0,31785.0,"2,006,429 ",Africa,537,"29,947",31,,,170
174,Eritrea,3671,,10.0,,3492,,169,,1023.0,3.0,23693.0,6605.0,"3,587,124 ",Africa,977,"358,712",151,,,47
175,Vietnam,2942,,35.0,,2548,,359,,30.0,0.4,2598753.0,26500.0,"98,066,119 ",Asia,"33,333","2,801,889",38,,,4
