#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38769316,3836.0,870133.0,567.0,30756555,"+2,729",7142628,16920.0,,,,,,North America,"
",,,,,
,Asia,43007794,18059.0,558425.0,195.0,36988202,"+26,871",5461167,33267.0,,,,,,Asia,"
",,,,,
,South America,25721436,,698768.0,,23335296,,1687372,27688.0,,,,,,South America,"
",,,,,
,Europe,45340718,12433.0,1031633.0,409.0,40530346,"+37,351",3778739,27057.0,,,,,,Europe,"
",,,,,
,Africa,4657645,14.0,124226.0,,4190328,,343091,3459.0,,,,,,Africa,"
",,,,,
,Oceania,63696,15.0,1209.0,,60492,7,1995,3.0,,,,,,Australia/Oceania,"
",,,,,
,World,157561326,34357.0,3284409.0,1171.0,135861925,"+66,958",18414992,108394.0,20214.0,421.4,,,,All,"
",,,,,
1,USA,33418826,,594911.0,,26324757,,6499158,9140.0,100463.0,1788.0,455989831.0,1370786.0,"332,648,503 ",North America,10,559,1,,,"19,538"
2,India,21892676,6065.0,238270.0,5.0,17930960,"+13,875",3723446,8944.0,15733.0,171.0,300410043.0,215890.0,"1,391,494,040 ",Asia,64,"5,840",5,4,,"2,676"
3,Brazil,15087360,,419393.0,,13640478,,1027489,8318.0,70554.0,1961.0,46616516.0,217997.0,"213,840,120 ",South America,14,510,5,,,"4,805"
4,France,5747214,,106101.0,,4817288,,823825,5106.0,87883.0,1622.0,78205751.0,1195877.0,"65,396,123 ",Europe,11,616,1,,,"12,597"
5,Turkey,4998089,,42465.0,,4662328,,293296,3260.0,58727.0,499.0,48963800.0,575318.0,"85,107,359 ",Asia,17,"2,004",2,,,"3,446"
