#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,15460897,8764.0,402230.0,651.0,9512221.0,"+5,927",5546446,28954.0,,,,,,North America,"
",,
,Asia,16248605,11621.0,285243.0,119.0,14523074.0,"+9,293",1440288,26776.0,,,,,,Asia,"
",,
,"South America
 ",10926611,114.0,321730.0,6.0,9806057.0,511,798824,16993.0,,,,,,South America,"
",,
,Europe,16516038,18783.0,376832.0,334.0,6735511.0,"+9,186",9403695,29660.0,,,,,,Europe,"
",,
,Africa,2134290,,51033.0,,1800758.0,,282499,2584.0,,,,,,Africa,"
",,
,Oceania,44544,13.0,1013.0,,33028.0,6,10503,22.0,,,,,,Australia/Oceania,"
",,
,World,61331706,39295.0,1438096.0,1110.0,42411308.0,"+24,923",17482302,104993.0,7868.0,184.5,,,,All,"
",,
1,USA,13248922,,269560.0,,7846890.0,,5132472,24396.0,39932.0,812.0,187143721.0,564041.0,"331,790,984 ",North America,25,"1,231",2
2,India,9309871,,135752.0,,8718517.0,808,455602,8944.0,6720.0,98.0,137062749.0,98927.0,"1,385,493,511 ",Asia,149,"10,206",10
3,Brazil,6204570,,171497.0,,5528599.0,,504474,8318.0,29106.0,804.0,21900000.0,102734.0,"213,172,356 ",South America,34,"1,243",10
4,Russia,2187990,,38062.0,,1685492.0,,464436,2300.0,14990.0,261.0,74270930.0,508844.0,"145,960,007 ",Europe,67,"3,835",2
5,France,2183660,,50957.0,,158236.0,,1974467,4018.0,33424.0,780.0,20224617.0,309565.0,"65,332,377 ",Europe,30,"1,282",3
6,Spain,1637844,,44374.0,,0.0,N/A,0,2815.0,35025.0,949.0,21917246.0,468696.0,"46,762,171 ",Europe,29,"1,054",2
7,UK,1574562,,57031.0,,0.0,N/A,0,1480.0,23145.0,838.0,42217206.0,620559.0,"68,030,932 ",Europe,43,"1,193",2
8,Italy,1509875,,52850.0,,661180.0,,795845,3846.0,24987.0,875.0,21188898.0,350662.0,"60,425,469 ",Europe,40,"1,143",3
9,Argentina,1399431,,37941.0,,1226662.0,,134828,3960.0,30849.0,836.0,3775098.0,83219.0,"45,363,671 ",South America,32,"1,196",12
10,Colombia,1280487,,36019.0,,1181753.0,,62715,2376.0,25057.0,705.0,6245488.0,122216.0,"51,102,128 ",South America,40,"1,419",8
11,Mexico,1078594,8107.0,104242.0,645.0,803581.0,"+5,544",170771,3335.0,8330.0,805.0,2798399.0,21613.0,"129,480,429 ",North America,120,"1,242",46
12,Germany,1005307,,15767.0,,676100.0,,313440,3826.0,11983.0,188.0,27859242.0,332081.0,"83,893,027 ",Europe,83,"5,321",3
13,Peru,956347,,35785.0,,887019.0,,33543,966.0,28843.0,1079.0,4999956.0,150797.0,"33,156,907 ",South America,35,927,7
14,Poland,941112,,15568.0,,494869.0,,430675,2109.0,24878.0,412.0,6098759.0,161216.0,"37,829,666 ",Europe,40,"2,430",6
15,Iran,908346,,46689.0,,633275.0,,228382,5849.0,10759.0,553.0,5955724.0,70543.0,"84,426,596 ",Asia,93,"1,808",14
16,South Africa,778571,,21289.0,,716444.0,,40838,546.0,13061.0,357.0,5383078.0,90304.0,"59,610,373  ",Africa,77,"2,800",11
17,Ukraine,693407,16218.0,11909.0,192.0,326238.0,"+8,843",355260,177.0,15894.0,273.0,4279025.0,98085.0,"43,625,879 ",Europe,63,"3,663",10
18,Belgium,567532,2565.0,16219.0,142.0,36912.0,343,514401,1034.0,48882.0,1397.0,5794351.0,499077.0,"11,610,138 ",Europe,20,716,2
19,Chile,545662,,15235.0,,521247.0,,9180,694.0,28446.0,794.0,5174795.0,269764.0,"19,182,671 ",South America,35,"1,259",4
20,Iraq,544670,,12125.0,,474376.0,,58169,336.0,13421.0,299.0,3378165.0,83241.0,"40,582,897 ",Asia,75,"3,347",12
21,Indonesia,516753,,16352.0,,433649.0,,66752,,1881.0,60.0,5517392.0,20086.0,"274,692,914 ",Asia,532,"16,799",50
