#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10917568,7249.0,348279.0,521.0,7268782.0,"+5,330",3300507,20600.0,,,,,,North America,"
",,
,Asia,13419775,13998.0,238895.0,211.0,11886181.0,"+10,620",1294699,21139.0,,,,,,Asia,"
",,
, South America,9523740,197.0,291443.0,22.0,8506533.0,534,725764,18211.0,,,,,,South America,"
",,
,Europe,9155011,49775.0,258170.0,667.0,3629857.0,"+24,924",5266984,19052.0,,,,,,Europe,"
",,
,Africa,1759578,,42202.0,,1436462.0,,280914,2231.0,,,,,,Africa,"
",,
,Oceania,37432,14.0,970.0,,32530.0,2,3932,25.0,,,,,,Australia/Oceania,"
",,
,World,44813825,71233.0,1179974.0,1421.0,32761004.0,"+41,410",10872847,81262.0,5749.0,151.4,,,,All,"
",,
1,USA,9121800,1049.0,233137.0,7.0,5934052.0,840,2954611,16866.0,27505.0,703.0,140198472.0,422746.0,"331,637,477 ",North America,36,"1,423",2
2,India,8041051,2286.0,120583.0,20.0,7315989.0,"+1,038",604479,8944.0,5808.0,87.0,106563440.0,76973.0,"1,384,419,342 ",Asia,172,"11,481",13
3,Brazil,5469755,,158468.0,,4934548.0,,376739,8318.0,25673.0,744.0,21900000.0,102791.0,"213,052,818 ",South America,39,"1,344",10
4,Russia,1581693,17717.0,27301.0,366.0,1186041.0,"+14,740",368351,2300.0,10837.0,187.0,59284119.0,406181.0,"145,955,066 ",Europe,92,"5,346",2
5,France,1235132,,35785.0,,113977.0,,1085370,3045.0,18909.0,548.0,15315055.0,234458.0,"65,320,966 ",Europe,53,"1,825",4
6,Spain,1194681,,35466.0,,0.0,N/A,0,2368.0,25549.0,758.0,16690076.0,356925.0,"46,760,741 ",Europe,39,"1,318",3
7,Argentina,1130533,,30071.0,,931147.0,,169315,5037.0,24940.0,663.0,2915776.0,64322.0,"45,330,843 ",South America,40,"1,507",16
8,Colombia,1041935,,30753.0,,941874.0,,69308,2365.0,20406.0,602.0,4887294.0,95718.0,"51,059,180  ",South America,49,"1,660",10
