#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,31364787,14090.0,679662.0,1393.0,20315771,"+11,275",10369354,30325.0,,,,,,North America,"
",,
, Asia,23451974,6294.0,377952.0,104.0,21908103,"+5,028",1165919,22938.0,,,,,,Asia,"
",,
,South America,16303414,1676.0,425833.0,54.0,14562139,"+1,546",1315442,19867.0,,,,,,South America,"
",,
,Europe,31120790,32757.0,731216.0,737.0,17755393,"+45,880",12634181,29331.0,,,,,,Europe,"
",,
,Africa,3662921,,94298.0,,3161353,,407270,2603.0,,,,,,Africa,"
",,
,Oceania,50372,6.0,1078.0,,34103,3,15191,8.0,,,,,,Australia/Oceania,"
",,
,World,105954979,54823.0,2310054.0,2288.0,77737568,"+63,732",25907357,105072.0,13593.0,296.4,,,,All,"
",,
1,USA,27407324,,470705.0,,17146169,,9790450,22559.0,82511.0,1417.0,320639539.0,965297.0,"332,166,810 ",North America,12,706,1
2,India,10815222,,154956.0,,10509790,,150476,8944.0,7791.0,112.0,200672589.0,144564.0,"1,388,123,372 ",Asia,128,"8,958",7
3,Brazil,9449088,,230127.0,,8326798,,892163,8318.0,44265.0,1078.0,28600000.0,133980.0,"213,465,018 ",South America,23,928,7
4,Russia,3951233,16627.0,76229.0,497.0,3436326,"+22,831",438678,2300.0,27068.0,522.0,104000000.0,712465.0,"145,972,105 ",Europe,37,"1,915",1
5,UK,3911573,,111264.0,,1862645,,1937664,3625.0,57439.0,1634.0,76432166.0,1122352.0,"68,099,968 ",Europe,17,612,1
6,France,3296747,,78603.0,,231549,,2986595,3245.0,50440.0,1203.0,45597298.0,697630.0,"65,360,315 ",Europe,20,832,1
7,Spain,2971914,,61386.0,,0,N/A,0,4795.0,63549.0,1313.0,33901309.0,724919.0,"46,765,672 ",Europe,16,762,1
8,Italy,2611659,,90618.0,,2091923,,429118,2142.0,43233.0,1500.0,33873530.0,560743.0,"60,408,290 ",Europe,23,667,2
9,Turkey,2516889,,26577.0,,2404416,,85896,1423.0,29652.0,313.0,30349042.0,357545.0,"84,881,842 ",Asia,34,"3,194",3
10,Germany,2276371,,61661.0,,2020900,"+12,700",193810,4222.0,27117.0,735.0,40705522.0,484908.0,"83,944,861 ",Europe,37,"1,361",2
11,Colombia,2142660,,55403.0,,2010941,,76316,3482.0,41843.0,1082.0,10410282.0,203297.0,"51,207,274 ",South America,24,924,5
12,Argentina,1970009,,48985.0,,1763762,,157262,3550.0,43350.0,1078.0,6441249.0,141740.0,"45,444,045 ",South America,23,928,7
13,Mexico,1912871,13051.0,164290.0,1368.0,1472151,"+11,140",276430,5692.0,14744.0,1266.0,4843302.0,37330.0,"129,743,046 ",North America,68,790,27
14,Poland,1539564,,38712.0,,1294687,,206165,1338.0,40706.0,1024.0,8835802.0,233618.0,"37,821,655 ",Europe,25,977,4
15,South Africa,1470516,,45902.0,,1335618,,88996,546.0,24609.0,768.0,8436569.0,141185.0,"59,755,420 ",Africa,41,"1,302",7
16,Iran,1452380,,58336.0,,1241320,,152724,3819.0,17160.0,689.0,9504930.0,112305.0,"84,635,142 ",Asia,58,"1,451",9
17,Ukraine,1241479,4310.0,23516.0,129.0,1070749,"+7,158",147214,177.0,28491.0,540.0,6299699.0,144571.0,"43,575,179 ",Europe,35,"1,853",7
18,Peru,1173045,,41933.0,,1086643,,44469,2010.0,35284.0,1261.0,6533783.0,196528.0,"33,246,030 ",South America,28,793,5
19,Indonesia,1134854,,31202.0,,926980,,176672,,4123.0,113.0,9578686.0,34799.0,"275,253,654 ",Asia,243,"8,822",29
20,Czechia,1030112,8559.0,17129.0,57.0,916789,457,96194,1018.0,96084.0,1598.0,6514653.0,607658.0,"10,720,923 ",Europe,10,626,2
21,Netherlands,997751,,14294.0,,0,N/A,0,573.0,58152.0,833.0,6970400.0,406256.0,"17,157,657 ",Europe,17,"1,200",2
22,Canada,797756,,20609.0,,730730,,46417,760.0,21027.0,543.0,22046048.0,581072.0,"37,940,300 ",North America,48,"1,841",2
23,Portugal,755774,,13740.0,,585276,,156758,904.0,74250.0,1350.0,7525732.0,739354.0,"10,178,793 ",Europe,13,741,1
