#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
,North America,40394451,5156.0,913280.0,312.0,33810333,"+2,897",5670838,11083.0,,,,,,North America,"
",,,,,,Dummy,Dummy
,Asia,54742613,10971.0,772425.0,139.0,52137084,"+15,291",1833104,26799.0,,,,,,Asia,"
",,,,,,Dummy,Dummy
,South America,31881059,1667.0,977893.0,69.0,28935308,"+3,650",1967858,31484.0,,,,,,South America,"
",,,,,,Dummy,Dummy
,Europe,47548243,1230.0,1094390.0,73.0,45068407,"+11,046",1385446,8169.0,,,,,,Europe,"
",,,,,,Dummy,Dummy
,Africa,5297225,,138990.0,,4684534,,473701,4349.0,,,,,,Africa,"
",,,,,,Dummy,Dummy
,Oceania,71973,17.0,1268.0,,68300,2,2405,10.0,,,,,,Australia/Oceania,"
",,,,,,Dummy,Dummy
,World,179936285,19041.0,3898261.0,593.0,164704672,"+32,886",11333352,81894.0,23084.0,500.1,,,,All,"
",,,,,,Dummy,Dummy
1,USA,34434803,,617875.0,,28817134,,4999794,3916.0,103441.0,1856.0,500790852.0,1504364.0,"332,891,997 ",North America,10,539,1,,,"15,019",Dummy,Dummy
2,India,30028709,859.0,390691.0,,28994855,"+7,544",643163,8944.0,21554.0,280.0,395973198.0,284219.0,"1,393,197,894 ",Asia,46,"3,566",4,0.6,,462,Dummy,Dummy
3,Brazil,18056639,,504897.0,,16388847,,1162895,8318.0,84365.0,2359.0,52820657.0,246791.0,"214,029,732 ",South America,12,424,4,,,"5,433",Dummy,Dummy
4,France,5760002,,110829.0,,5575086,,74087,1560.0,88054.0,1694.0,91376310.0,1396887.0,"65,414,223 ",Europe,11,590,1,,,"1,133",Dummy,Dummy
5,Turkey,5381736,,49293.0,,5242945,,89498,808.0,63150.0,578.0,58997073.0,692280.0,"85,221,356 ",Asia,16,"1,729",1,,,"1,050",Dummy,Dummy
6,Russia,5350919,,130347.0,,4889450,,331122,2300.0,36651.0,893.0,146000000.0,1000031.0,"145,995,449 ",Europe,27,"1,120",1,,,"2,268",Dummy,Dummy
7,UK,4651988,,128008.0,,4306482,,217498,227.0,68178.0,1876.0,203846016.0,2987491.0,"68,233,180 ",Europe,15,533,0,,,"3,188",Dummy,Dummy
8,Argentina,4298782,,90281.0,,3928389,,280112,7345.0,94273.0,1980.0,15955356.0,349905.0,"45,599,133 ",South America,11,505,3,,,"6,143",Dummy,Dummy
9,Italy,4254294,,127322.0,,4054008,,72964,362.0,70464.0,2109.0,70190855.0,1162579.0,"60,375,142 ",Europe,14,474,1,,,"1,209",Dummy,Dummy
10,Colombia,3997021,,101302.0,,3714962,,180757,8155.0,77748.0,1970.0,19040100.0,370357.0,"51,410,163 ",South America,13,507,3,,,"3,516",Dummy,Dummy
11,Spain,3768691,,80719.0,,3564850,,123122,728.0,80575.0,1726.0,51240666.0,1095531.0,"46,772,428 ",Europe,12,579,1,,,"2,632",Dummy,Dummy
12,Germany,3731287,,91082.0,,3611500,"+3,400",28705,889.0,44396.0,1084.0,63091197.0,750685.0,"84,044,880 ",Europe,23,923,1,,,342,Dummy,Dummy
13,Iran,3117336,,83217.0,,2771705,,262414,3249.0,36658.0,979.0,22699166.0,266931.0,"85,037,547 ",Asia,27,"1,022",4,,,"3,086",Dummy,Dummy
14,Poland,2879030,,74858.0,,2650773,,153399,224.0,76152.0,1980.0,17055537.0,451131.0,"37,806,199 ",Europe,13,505,2,,,"4,058",Dummy,Dummy
15,Mexico,2482784,4233.0,231505.0,261.0,1977071,"+2,816",274208,4798.0,19062.0,1777.0,7357804.0,56490.0,"130,249,787 ",North America,52,563,18,32,2,"2,105",Dummy,Dummy
16,Ukraine,2230977,835.0,52123.0,70.0,2155261,"+2,292",23593,177.0,51314.0,1199.0,10717176.0,246500.0,"43,477,348 ",Europe,19,834,4,19,2,543,Dummy,Dummy
17,Peru,2033606,,190906.0,,0,N/A,0,2474.0,60854.0,5713.0,13836430.0,414041.0,"33,417,999 ",South America,16,175,2,,,"3,652",Dummy,Dummy
18,Indonesia,2018113,,55291.0,,1810136,,152686,,7303.0,200.0,18885669.0,68343.0,"276,335,647 ",Asia,137,"4,998",15,,,553,Dummy,Dummy
19,South Africa,1843572,,59092.0,,1665540,,118940,546.0,30708.0,984.0,12633253.0,210430.0,"60,035,300 ",Africa,33,"1,016",5,,,"1,981",Dummy,Dummy
20,Netherlands,1680228,,17730.0,,1608502,,53996,185.0,97848.0,1033.0,14596733.0,850041.0,"17,171,808 ",Europe,10,969,1,,,"3,144",Dummy,Dummy
21,Czechia,1666192,,30283.0,,1633482,,2427,10.0,155308.0,2823.0,28147097.0,2623621.0,"10,728,338 ",Europe,6,354,0,,,226,Dummy,Dummy
22,Chile,1525663,,31690.0,,1456672,,37301,3232.0,79149.0,1644.0,16550910.0,858636.0,"19,275,819 ",South America,13,608,1,,,"1,935",Dummy,Dummy
23,Canada,1410206,,26155.0,,1373889,,10162,535.0,37048.0,687.0,36287490.0,953327.0,"38,064,034 ",North America,27,"1,455",1,,,267,Dummy,Dummy
24,Philippines,1367894,,23809.0,,1291389,,52696,2029.0,12324.0,214.0,14517192.0,130788.0,"110,998,038 ",Asia,81,"4,662",8,,,475,Dummy,Dummy
25,Iraq,1298703,,16935.0,,1209918,,71850,564.0,31601.0,412.0,11364729.0,276534.0,"41,097,086 ",Asia,32,"2,427",4,,,"1,748",Dummy,Dummy
26,Sweden,1088014,,14570.0,,1048547,,24897,73.0,107082.0,1434.0,10574760.0,1040766.0,"10,160,557 ",Europe,9,697,1,,,"2,450",Dummy,Dummy
27,Romania,1080323,,32465.0,,1045303,,2555,151.0,56525.0,1699.0,9602562.0,502425.0,"19,112,434 ",Europe,18,589,2,,,134,Dummy,Dummy
28,Belgium,1080035,395.0,25144.0,3.0,1021987,"+5,413",32904,206.0,92797.0,2160.0,14868945.0,1277539.0,"11,638,738 ",Europe,11,463,1,34,0.3,"2,827",Dummy,Dummy
29,Pakistan,950768,930.0,22073.0,39.0,895690,"+1,338",33005,2173.0,4225.0,98.0,14232960.0,63243.0,"225,052,106 ",Asia,237,"10,196",16,4,0.2,147,Dummy,Dummy
30,Portugal,866826,,17074.0,,821374,,28378,101.0,85253.0,1679.0,12799624.0,1258850.0,"10,167,712 ",Europe,12,596,1,,,"2,791",Dummy,Dummy
31,Bangladesh,861150,,13702.0,,788385,,59063,1183.0,5179.0,82.0,6376819.0,38349.0,"166,284,843 ",Asia,193,"12,136",26,,,355,Dummy,Dummy
32,Israel,840079,,6428.0,,833174,,477,26.0,90079.0,689.0,14807155.0,1587728.0,"9,326,000 ",Asia,11,"1,451",1,,,51,Dummy,Dummy
33,Hungary,807684,,29963.0,,735937,,41784,32.0,83816.0,3109.0,6062806.0,629155.0,"9,636,429 ",Europe,12,322,2,,,"4,336",Dummy,Dummy
34,Japan,786298,,14454.0,,752427,,19417,697.0,6236.0,115.0,15902304.0,126110.0,"126,098,833 ",Asia,160,"8,724",8,,,154,Dummy,Dummy
35,Jordan,747504,,9683.0,,731418,,6403,470.0,72562.0,940.0,7716344.0,749041.0,"10,301,629 ",Asia,14,"1,064",1,,,622,Dummy,Dummy
36,Serbia,715913,,7010.0,,706203,,2700,18.0,82260.0,805.0,4353024.0,500173.0,"8,703,038 ",Europe,12,"1,242",2,,,310,Dummy,Dummy
37,Malaysia,705762,,4554.0,,639181,,62027,875.0,21538.0,139.0,13976710.0,426523.0,"32,768,929 ",Asia,46,"7,196",2,,,"1,893",Dummy,Dummy
38,Switzerland,702124,,10875.0,,676494,,14755,59.0,80554.0,1248.0,8157861.0,935942.0,"8,716,208 ",Europe,12,801,1,,,"1,693",Dummy,Dummy
39,Austria,649728,,10684.0,,636523,,2521,76.0,71742.0,1180.0,52163509.0,5759837.0,"9,056,421 ",Europe,14,848,0,,,278,Dummy,Dummy
40,Nepal,626343,,8813.0,,564882,,52648,,21128.0,297.0,3288053.0,110913.0,"29,645,266 ",Asia,47,"3,364",9,,,"1,776",Dummy,Dummy
41,UAE,616160,,1767.0,,595086,,19307,,61576.0,177.0,55553623.0,5551734.0,"10,006,535 ",Asia,16,"5,663",0,,,"1,929",Dummy,Dummy
42,Lebanon,543698,,7829.0,,530689,,5180,67.0,80007.0,1152.0,4599186.0,676786.0,"6,795,625 ",Asia,12,868,1,,,762,Dummy,Dummy
43,Morocco,527174,,9247.0,,514279,,3648,107.0,14120.0,248.0,6732475.0,180322.0,"37,335,763 ",Africa,71,"4,038",6,,,98,Dummy,Dummy
44,Saudi Arabia,476882,,7691.0,,458048,,11143,1487.0,13494.0,218.0,21134088.0,598017.0,"35,340,273 ",Asia,74,"4,595",2,,,315,Dummy,Dummy
45,Ecuador,447176,,21315.0,,415508,,10353,446.0,24977.0,1191.0,1503561.0,83983.0,"17,903,196 ",South America,40,840,12,,,578,Dummy,Dummy
46,Bolivia,424478,1667.0,16243.0,69.0,344609,"+3,650",63626,200.0,35888.0,1373.0,1734914.0,146682.0,"11,827,701 ",South America,28,728,7,141,6,"5,379",Dummy,Dummy
47,Bulgaria,421246,,18008.0,,393636,,9602,196.0,61073.0,2611.0,3093825.0,448551.0,"6,897,383 ",Europe,16,383,2,,,"1,392",Dummy,Dummy
