#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
82,787,Europe,Estonia,47.0,,,"1,326,423 ",5.0,50610.0,1758,62.0,909.0,67130.0,1325.0
83,393,Europe,North Macedonia,46.0,,,"2,083,385 ",21.0,9642.0,1723,95.0,1235.0,20088.0,827.0
84,1360,North America,Guatemala,2.0,176.0,,"17,870,731 ",5.0,403.0,1518,29.0,129.0,7200.0,85.0
85,523,Europe,Lithuania,20.0,,,"2,726,772 ",17.0,76373.0,1511,54.0,934.0,208253.0,554.0
86,56,Australia/Oceania,New Zealand,4.0,1.0,,"4,817,157 ",2.0,45003.0,1498,21.0,1421.0,216787.0,311.0
87,338,Europe,Slovakia,5.0,,,"5,459,310 ",5.0,24162.0,1477,27.0,1112.0,131910.0,271.0
88,1094,Europe,Slovenia,50.0,,,"2,078,902 ",7.0,32074.0,1464,103.0,267.0,66678.0,704.0
89,1096,Africa,Somalia,3.0,,,"15,830,856 ",2.0,,1284,53.0,135.0,,81.0
90,376,Africa,Djibouti,3.0,,,"986,088 ",,16882.0,1284,3.0,905.0,16647.0,1302.0
91,1035,Africa,DRC,0.6,,,"89,174,452 ",,,1242,50.0,157.0,,14.0
92,567,Africa,Mayotte,59.0,,,"271,903 ",10.0,18389.0,1210,16.0,627.0,5000.0,4450.0
93,684,North America,El Salvador,4.0,,,"6,482,018 ",19.0,7546.0,1112,23.0,405.0,48913.0,172.0
94,352,Asia,Kyrgyzstan,2.0,29.0,2.0,"6,509,752 ",13.0,9139.0,1111,14.0,745.0,59490.0,171.0
95,912,Africa,Gabon,5.0,,,"2,218,477 ",13.0,2493.0,1104,10.0,182.0,5530.0,498.0
96,39,Asia,Hong Kong,0.5,,,"7,489,099 ",1.0,22471.0,1052,4.0,1009.0,168291.0,140.0
97,217,Africa,Tunisia,4.0,,,"11,802,436 ",3.0,3095.0,1032,45.0,770.0,36523.0,87.0
98,933,Asia,Maldives,7.0,,,"539,261 ",2.0,21835.0,982,4.0,45.0,11775.0,1821.0
99,316,Europe,Latvia,10.0,,,"1,888,690 ",2.0,44091.0,962,19.0,627.0,83275.0,509.0
100,471,Asia,Sri Lanka,0.4,,,"21,401,804 ",1.0,1852.0,925,9.0,445.0,39629.0,43.0
101,884,Africa,Guinea-Bissau,2.0,,,"1,961,573 ",,765.0,913,3.0,26.0,1500.0,465.0
102,878,Asia,Tajikistan,3.0,,,"9,508,183 ",,,907,29.0,,,95.0
103,409,Asia,Cyprus,14.0,,,"1,206,224 ",10.0,67933.0,907,17.0,481.0,81942.0,752.0
104,173,Europe,Albania,11.0,,,"2,878,189 ",1.0,3905.0,898,31.0,694.0,11239.0,312.0
105,624,Asia,Lebanon,4.0,,,"6,829,201 ",4.0,8256.0,886,26.0,236.0,56385.0,130.0
106,149,Africa,Niger,2.0,,,"24,079,100 ",,238.0,876,50.0,677.0,5723.0,36.0
107,287,North America,Costa Rica,2.0,,,"5,088,065 ",4.0,3614.0,830,8.0,535.0,18388.0,163.0
108,297,Africa,Mali,2.0,,,"20,168,486 ",,124.0,779,46.0,436.0,2498.0,39.0
109,130,Africa,Burkina Faso,2.0,,,"20,822,813 ",,,773,51.0,592.0,,37.0
110,116,Europe,Andorra,634.0,,,"77,249 ",3.0,21657.0,761,49.0,596.0,1673.0,9851.0
111,432,Africa,Kenya,0.8,,,"53,608,695 ",1.0,689.0,758,42.0,284.0,36918.0,14.0
112,559,South America,Paraguay,2.0,,,"7,120,986 ",,2554.0,754,11.0,184.0,18184.0,106.0
113,158,South America,Uruguay,5.0,,,"3,472,200 ",7.0,8988.0,724,19.0,547.0,31209.0,209.0
114,48,,Diamond Princess,,,, ,4.0,,712,13.0,651.0,,
115,272,Asia,Georgia,3.0,,,"3,990,118 ",6.0,8646.0,667,12.0,383.0,34500.0,167.0
116,523,Africa,Zambia,0.4,,,"18,311,507 ",1.0,846.0,654,7.0,124.0,15487.0,36.0
117,435,Europe,San Marino,1209.0,,,"33,922 ",1.0,97282.0,648,41.0,172.0,3300.0,19103.0
118,184,Asia,Jordan,0.9,,,"10,189,909 ",5.0,12953.0,586,9.0,393.0,131985.0,58.0
119,563,Africa,Equatorial Guinea,5.0,,,"1,396,368 ",,612.0,583,7.0,13.0,854.0,418.0
120,50,Europe,Channel Islands,248.0,,,"173,654 ",,30762.0,549,43.0,456.0,5342.0,3161.0
121,73,Europe,Malta,14.0,,,"441,394 ",1.0,104141.0,522,6.0,443.0,45967.0,1183.0
122,305,Africa,Tanzania,0.4,,,"59,494,330 ",7.0,,509,21.0,183.0,,9.0
123,382,North America,Jamaica,3.0,,,"2,959,518 ",,2629.0,509,9.0,118.0,7780.0,172.0
124,225,South America,Venezuela,0.4,,,"28,445,910 ",2.0,18834.0,455,10.0,220.0,535742.0,16.0
125,50,Asia,Taiwan,0.3,,,"23,811,335 ",,2870.0,440,7.0,383.0,68335.0,18.0
126,86,Africa,Réunion,,,,"894,487 ",4.0,19229.0,440,,354.0,17200.0,492.0
127,285,Africa,Sierra Leone,3.0,,,"7,954,868 ",,,408,26.0,97.0,,51.0
128,270,Africa,Chad,3.0,,,"16,359,351 ",,,399,46.0,83.0,,24.0
129,289,Africa,Congo,3.0,,,"5,499,241 ",,,391,15.0,87.0,,71.0
130,63,Asia,Palestine,0.4,,,"5,085,052 ",,8567.0,375,2.0,310.0,43566.0,74.0
131,254,Africa,Benin,0.2,,,"12,078,851 ",,2109.0,339,2.0,83.0,25471.0,28.0
132,24,Europe,Isle of Man,271.0,,,"84,975 ",20.0,46755.0,332,23.0,285.0,3973.0,3907.0
133,0,Africa,Mauritius,8.0,,,"1,271,502 ",,54874.0,332,10.0,322.0,69773.0,261.0
134,6,Europe,Montenegro,14.0,,,"628,056 ",2.0,16188.0,324,9.0,309.0,10167.0,516.0
135,246,Africa,Cabo Verde,4.0,,,"555,195 ",,1425.0,315,2.0,67.0,791.0,567.0
136,52,Asia,Vietnam,,,,"97,224,670 ",2.0,2829.0,312,,260.0,275000.0,3.0
137,119,Africa,Rwanda,,,,"12,907,635 ",,3497.0,287,,168.0,45140.0,22.0
138,235,North America,Haiti,2.0,39.0,2.0,"11,384,207 ",,132.0,273,20.0,18.0,1502.0,24.0
139,159,Africa,Ethiopia,0.04,,,"114,568,201 ",,395.0,272,5.0,108.0,45278.0,2.0
140,223,Asia,Nepal,,9.0,,"29,066,056 ",,2924.0,258,,35.0,85000.0,9.0
141,131,Africa,Togo,1.0,,,"8,251,932 ",,1429.0,238,11.0,96.0,11796.0,29.0
142,224,Africa,Sao Tome and Principe,32.0,,,"218,608 ",,801.0,235,7.0,4.0,175.0,1075.0
143,227,Africa,South Sudan,0.09,28.0,1.0,"11,176,461 ",,300.0,231,1.0,3.0,3356.0,21.0
144,122,Africa,Madagascar,,,,"27,591,793 ",1.0,205.0,230,,108.0,5670.0,8.0
145,90,Africa,Liberia,4.0,,,"5,041,262 ",,,215,20.0,105.0,,43.0
146,84,North America,Martinique,37.0,,,"375,301 ",2.0,,189,14.0,91.0,,504.0
147,134,Africa,Eswatini,2.0,,,"1,158,593 ",,1952.0,187,2.0,51.0,2262.0,161.0
148,0,Europe,Faeroe Islands,,,,"48,839 ",,176867.0,187,,187.0,8638.0,3829.0
149,91,Asia,Myanmar,0.1,,,"54,362,812 ",,230.0,181,6.0,84.0,12482.0,3.0
150,39,South America,French Guiana,3.0,,,"297,602 ",,,164,1.0,124.0,,551.0
151,97,Africa,Uganda,,,,"45,534,716 ",,1484.0,160,,63.0,67559.0,4.0
152,33,North America,Guadeloupe,32.0,,,"400,115 ",4.0,,155,13.0,109.0,,387.0
153,3,Europe,Gibraltar,,,,"33,692 ",,140983.0,147,,144.0,4750.0,4363.0
154,133,Africa,CAR,,,,"4,818,458 ",,726.0,143,,10.0,3498.0,30.0
155,6,Asia,Brunei ,2.0,,,"436,933 ",2.0,37816.0,141,1.0,134.0,16523.0,323.0
156,47,North America,Bermuda,144.0,,,"62,306 ",2.0,75290.0,122,9.0,66.0,4691.0,1958.0
157,1,Asia,Cambodia,,,,"16,688,259 ",1.0,876.0,122,,121.0,14615.0,7.0
158,1,North America,Trinidad and Tobago,6.0,,,"1,398,913  ",,1841.0,116,8.0,107.0,2576.0,83.0
159,80,Africa,Mozambique,,,,"31,132,211 ",,164.0,115,,35.0,5119.0,4.0
160,61,South America,Guyana,13.0,,,"786,067 ",3.0,1338.0,113,10.0,42.0,1052.0,144.0
161,5,North America,Aruba,28.0,,,"106,708 ",4.0,18152.0,101,3.0,93.0,1937.0,947.0
162,44,North America,Bahamas,28.0,,,"392,754 ",1.0,4328.0,96,11.0,41.0,1700.0,244.0
163,5,Europe,Monaco,102.0,,,"39,206 ",1.0,,96,4.0,87.0,,2449.0
164,38,North America,Cayman Islands,15.0,,,"65,620 ",3.0,81408.0,93,1.0,54.0,5342.0,1417.0
165,72,Asia,Yemen,0.4,,,"29,735,785 ",,4.0,85,12.0,1.0,120.0,3.0
166,13,North America,Barbados,24.0,,,"287,331 ",4.0,12111.0,85,7.0,65.0,3480.0,296.0
167,26,Europe,Liechtenstein,26.0,,,"38,114 ",,23613.0,82,1.0,55.0,900.0,2151.0
168,15,North America,Sint Maarten,350.0,,,"42,812 ",7.0,7685.0,76,15.0,46.0,329.0,1775.0
169,33,Africa,Libya,0.4,,,"6,858,905 ",,474.0,64,3.0,28.0,3253.0,9.0
170,36,Africa,Malawi,0.2,,,"19,061,013 ",1.0,72.0,63,3.0,24.0,1363.0,3.0
171,46,Asia,Mongolia,,,,"3,271,218 ",2.0,3106.0,61,,15.0,10162.0,19.0
172,1,Australia/Oceania,French Polynesia,,,,"280,700 ",,11293.0,60,,59.0,3170.0,214.0
173,16,Asia,Syria,0.2,,,"17,441,746 ",,,48,3.0,29.0,,3.0
174,32,Africa,Angola,0.06,,,"32,720,557 ",,188.0,48,2.0,14.0,6136.0,1.0
175,2,Asia,Macao,,,,"648,161 ",1.0,,45,,43.0,,69.0
176,6,North America,Saint Martin,78.0,,,"38,577 ",1.0,,39,3.0,30.0,,1011.0
177,1,Africa,Eritrea,,,,"3,539,907 ",,,39,,38.0,,11.0
178,20,Africa,Zimbabwe,0.3,,,"14,834,125 ",,2432.0,37,4.0,13.0,36081.0,2.0
179,10,North America,Nicaragua,1.0,,,"6,614,179 ",,,25,8.0,7.0,,4.0
180,3,North America,Antigua and Barbuda,31.0,,,"97,824 ",1.0,1871.0,25,3.0,19.0,183.0,256.0
181,6,Africa,Botswana,0.4,,,"2,345,158 ",,4902.0,24,1.0,17.0,11495.0,10.0
182,3,Asia,Timor-Leste,,,,"1,315,040 ",,561.0,24,,21.0,738.0,18.0
183,12,Africa,Gambia,0.4,,,"2,407,111 ",,557.0,23,1.0,10.0,1341.0,10.0
184,7,North America,Grenada,,,,"112,456 ",4.0,21511.0,21,,14.0,2419.0,187.0
185,11,Africa,Mauritania,0.4,,,"4,632,582 ",,435.0,20,2.0,7.0,2015.0,4.0
186,15,Asia,Bhutan,,,,"770,494 ",,16784.0,20,,5.0,12932.0,26.0
187,5,Asia,Laos,,,,"7,261,510 ",,564.0,19,,14.0,4092.0,3.0
188,0,North America,Belize,5.0,,,"396,653 ",,2630.0,18,2.0,16.0,1043.0,45.0
189,4,Australia/Oceania,Fiji,,,,"895,606 ",,1452.0,18,,14.0,1300.0,20.0
190,0,Australia/Oceania,New Caledonia,,,,"285,140 ",,19127.0,18,,18.0,5454.0,63.0
191,0,North America,Saint Lucia,,,,"183,520 ",,3961.0,18,,18.0,727.0,98.0
192,5,North America,St. Vincent Grenadines,,,,"110,895 ",,1398.0,17,,12.0,155.0,153.0
193,1,North America,Curaçao,6.0,,,"164,007 ",,2372.0,16,1.0,14.0,389.0,98.0
194,1,North America,Dominica,,,,"71,963 ",,5836.0,16,,15.0,420.0,222.0
195,4,Africa,Namibia,,,,"2,534,689 ",,793.0,16,,12.0,2011.0,6.0
196,7,Africa,Burundi,0.08,,,"11,840,584 ",,24.0,15,1.0,7.0,284.0,1.0
197,1,North America,Saint Kitts and Nevis,,,,"53,150 ",,6152.0,15,,14.0,327.0,282.0
198,0,South America,Falkland Islands,,,,"3,466 ",,115984.0,13,,13.0,402.0,3751.0
199,1,North America,Turks and Caicos,26.0,,,"38,648 ",,2820.0,12,1.0,10.0,109.0,310.0
200,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
201,7,Africa,Comoros,1.0,,,"867,066 ",,,11,1.0,3.0,,13.0
202,2,North America,Montserrat,200.0,,,"4,992 ",1.0,7212.0,11,1.0,8.0,36.0,2204.0
203,0,North America,Greenland,,,,"56,758 ",,27820.0,11,,11.0,1579.0,194.0
204,1,Africa,Seychelles,,,,"98,269 ",,,11,,10.0,,112.0
205,0,South America,Suriname,2.0,,,"585,948 ",,689.0,10,1.0,9.0,404.0,17.0
206,7,,MS Zaandam,,,, ,,,9,2.0,,,
207,0,Australia/Oceania,Papua New Guinea,,,,"8,924,052 ",,269.0,8,,8.0,2402.0,0.9
208,2,North America,British Virgin Islands,33.0,,,"30,205 ",,5529.0,7,1.0,4.0,167.0,232.0
209,0,North America,Caribbean Netherlands,,,,"26,191 ",,13631.0,6,,6.0,357.0,229.0
210,0,North America,St. Barth,,,,"9,873 ",,,6,,6.0,,608.0
211,0,Africa,Western Sahara,,,,"595,301 ",,,6,,6.0,,10.0
212,0,North America,Anguilla,,,,"14,986 ",,,3,,3.0,,200.0
213,1,Africa,Lesotho,,,,"2,140,050 ",,,1,,,,0.5
214,0,North America,Saint Pierre Miquelon,,,,"5,797 ",,,1,,1.0,,173.0
215,91,Asia,China,3.0,4.0,,"1,439,323,776 ",11.0,,82933,4633.0,78209.0,,58.0
,1110027,North America,Total:,,2861.0,273.0,,17404.0,,1603717,97945.0,395745.0,,
,837648,Europe,Total:,,,,,12533.0,,1718673,159068.0,721957.0,,
,226650,South America,Total:,,471.0,16.0,,10341.0,,377660,20054.0,130956.0,,
,297956,Asia,Total:,,1554.0,35.0,,4968.0,,740512,23627.0,418929.0,,
,46265,Africa,Total:,,28.0,1.0,,290.0,,77030,2579.0,28186.0,,
,648,Australia/Oceania,Total:,,31.0,,,20.0,,8621,119.0,7854.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,353415,Europe,European Union,268.6330419373755,0.0,0.0,,7942.0,33336.34781609708,1126200,119609.0,615285.0,14843026.0,2529.362605070457
