#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
29,Pakistan,962313,1228.0,22408.0,29.0,907284,897,32621,1875.0,4274.0,100.0,14733030.0,65427.0,"225,181,227 ",Asia,234,"10,049",15,5,0.1,145,Dummy,Dummy
30,Bangladesh,936256,,14912.0,,829199,,92145,1177.0,5629.0,90.0,6693681.0,40242.0,"166,334,118 ",Asia,178,"11,154",25,,,554,Dummy,Dummy
31,Portugal,887047,,17112.0,,833197,,36738,122.0,87249.0,1683.0,13332860.0,1311409.0,"10,166,823 ",Europe,11,594,1,,,"3,614",Dummy,Dummy
32,Israel,842648,,6429.0,,833794,,2425,32.0,90355.0,689.0,15154380.0,1624960.0,"9,326,000 ",Asia,11,"1,451",1,,,260,Dummy,Dummy
33,Hungary,808197,,29992.0,,739561,,38644,22.0,83875.0,3113.0,6145920.0,637828.0,"9,635,695 ",Europe,12,321,2,,,"4,011",Dummy,Dummy
34,Japan,803492,,14824.0,,771784,,16884,501.0,6373.0,118.0,16596072.0,131624.0,"126,087,248 ",Asia,157,"8,506",8,,,134,Dummy,Dummy
35,Malaysia,772607,,5434.0,,700215,,66958,892.0,23568.0,166.0,14819514.0,452071.0,"32,781,392 ",Asia,42,"6,033",2,,,"2,043",Dummy,Dummy
36,Jordan,752617,,9769.0,,736431,,6417,460.0,73036.0,948.0,7927513.0,769313.0,"10,304,671 ",Asia,14,"1,055",1,,,623,Dummy,Dummy
37,Serbia,716796,,7055.0,,707964,,1777,8.0,82372.0,811.0,4437454.0,509936.0,"8,701,986 ",Europe,12,"1,233",2,,,204,Dummy,Dummy
38,Switzerland,703334,,10894.0,,685337,,7103,35.0,80675.0,1250.0,8359875.0,958909.0,"8,718,107 ",Europe,12,800,1,,,815,Dummy,Dummy
39,Austria,650662,,10709.0,,638167,,1786,46.0,71833.0,1182.0,56054549.0,6188428.0,"9,057,963 ",Europe,14,846,0,,,197,Dummy,Dummy
40,Nepal,643580,,9198.0,,606666,,27716,,21698.0,310.0,3363666.0,113404.0,"29,661,037 ",Asia,46,"3,225",9,,,934,Dummy,Dummy
41,UAE,637877,,1831.0,,616197,,19849,,63723.0,183.0,58602017.0,5854274.0,"10,010,126 ",Asia,16,"5,467",0,,,"1,983",Dummy,Dummy
42,Lebanon,545363,,7859.0,,533150,,4354,54.0,80263.0,1157.0,4731376.0,696332.0,"6,794,711 ",Asia,12,865,1,,,641,Dummy,Dummy
43,Morocco,533945,,9315.0,,519139,,5491,150.0,14296.0,249.0,6895026.0,184611.0,"37,348,908 ",Africa,70,"4,010",5,,,147,Dummy,Dummy
44,Saudi Arabia,491612,,7863.0,,471550,,12199,1364.0,13904.0,222.0,22201458.0,627930.0,"35,356,579 ",Asia,72,"4,497",2,,,345,Dummy,Dummy
45,Ecuador,462142,,21660.0,,423688,,16794,427.0,25802.0,1209.0,1559227.0,87053.0,"17,911,252 ",South America,39,827,11,,,938,Dummy,Dummy
46,Bolivia,444090,1206.0,16920.0,41.0,366939,"+1,408",60231,200.0,37531.0,1430.0,1856542.0,156902.0,"11,832,488 ",South America,27,699,6,102,3,"5,090",Dummy,Dummy
47,Tunisia,438945,,15261.0,,360645,,63039,526.0,36755.0,1278.0,1773643.0,148514.0,"11,942,570 ",Africa,27,783,7,,,"5,279",Dummy,Dummy
48,Kazakhstan,433931,3003.0,4444.0,26.0,400873,"+1,594",28614,221.0,22836.0,234.0,11575012.0,609156.0,"19,001,735 ",Asia,44,"4,276",2,158,1,"1,506",Dummy,Dummy
49,Paraguay,427542,,13235.0,,378151,,36156,576.0,59214.0,1833.0,1548022.0,214398.0,"7,220,313 ",South America,17,546,5,,,"5,008",Dummy,Dummy
50,Greece,425347,,12710.0,,405847,,6790,177.0,41010.0,1225.0,10757582.0,1037190.0,"10,371,857 ",Europe,24,816,1,,,655,Dummy,Dummy
51,Bulgaria,422034,,18084.0,,395289,,8661,154.0,61201.0,2622.0,3232751.0,468799.0,"6,895,820 ",Europe,16,381,2,,,"1,256",Dummy,Dummy
52,Belarus,420406,,3175.0,,413292,,3939,,44505.0,336.0,6848296.0,724979.0,"9,446,200 ",Europe,22,"2,975",1,,,417,Dummy,Dummy
53,Panama,407330,,6567.0,,387617,,13146,84.0,92939.0,1498.0,3041186.0,693899.0,"4,382,753 ",North America,11,667,1,,,"2,999",Dummy,Dummy
54,Slovakia,391696,,12513.0,,378784,,399,31.0,71709.0,2291.0,2978570.0,545296.0,"5,462,299  ",Europe,14,437,2,,,73,Dummy,Dummy
55,Uruguay,372178,,5663.0,,353902,,12613,212.0,106769.0,1625.0,2835398.0,813410.0,"3,485,816 ",South America,9,616,1,,,"3,618",Dummy,Dummy
56,Costa Rica,371206,,4686.0,,296096,,70424,396.0,72208.0,912.0,1509763.0,293685.0,"5,140,757 ",North America,14,"1,097",3,,,"13,699",Dummy,Dummy
57,Georgia,369048,,5347.0,,353612,,10089,,92691.0,1343.0,5908308.0,1483951.0,"3,981,471 ",Asia,11,745,1,,,"2,534",Dummy,Dummy
58,Kuwait,362018,,2005.0,,341477,,18536,299.0,83534.0,463.0,3021382.0,697166.0,"4,333,804 ",Asia,12,"2,161",1,,,"4,277",Dummy,Dummy
59,Croatia,360181,,8215.0,,351385,,581,11.0,88284.0,2014.0,2161431.0,529788.0,"4,079,803 ",Europe,11,497,2,,,142,Dummy,Dummy
60,Azerbaijan,336318,,4977.0,,330380,,961,,32873.0,486.0,3778410.0,369317.0,"10,230,809 ",Asia,30,"2,056",3,,,94,Dummy,Dummy
61,Dominican Republic,328376,,3852.0,,268883,,55641,351.0,29970.0,352.0,1730180.0,157907.0,"10,956,955 ",North America,33,"2,844",6,,,"5,078",Dummy,Dummy
62,Palestine,314492,,3570.0,,308550,,2372,5.0,60249.0,684.0,1908348.0,365593.0,"5,219,870 ",Asia,17,"1,462",3,,,454,Dummy,Dummy
63,Guatemala,301189,,9419.0,,267900,,23870,5.0,16506.0,516.0,1609380.0,88200.0,"18,247,039 ",North America,61,"1,937",11,,,"1,308",Dummy,Dummy
64,Denmark,294925,,2537.0,,288894,,3494,10.0,50738.0,436.0,69663374.0,11984728.0,"5,812,679 ",Europe,20,"2,291",0,,,601,Dummy,Dummy
65,Thailand,283067,5916.0,2226.0,44.0,220903,"+3,404",59938,2045.0,4045.0,32.0,8129670.0,116178.0,"69,975,848 ",Asia,247,"31,436",9,85,0.6,857,Dummy,Dummy
66,Egypt,281903,,16242.0,,213628,,52033,90.0,2704.0,156.0,2869589.0,27522.0,"104,264,708 ",Africa,370,"6,419",36,,,499,Dummy,Dummy
67,Lithuania,278863,,4389.0,,267903,,6571,39.0,103897.0,1635.0,3789998.0,1412054.0,"2,684,031 ",Europe,10,612,1,,,"2,448",Dummy,Dummy
68,Venezuela,276395,,3173.0,,257720,,15502,360.0,9748.0,112.0,3359014.0,118463.0,"28,354,951 ",South America,103,"8,936",8,,,547,Dummy,Dummy
69,Ethiopia,276368,,4330.0,,260949,,11089,135.0,2346.0,37.0,2880886.0,24454.0,"117,806,855 ",Africa,426,"27,207",41,,,94,Dummy,Dummy
70,Ireland,273744,,5000.0,,258191,,10553,14.0,54825.0,1001.0,4729538.0,947222.0,"4,993,060 ",Europe,18,999,1,,,"2,114",Dummy,Dummy
71,Oman,270504,,3140.0,,236988,,30376,530.0,51660.0,600.0,1550000.0,296012.0,"5,236,276 ",Asia,19,"1,668",3,,,"5,801",Dummy,Dummy
72,Honduras,266918,1744.0,7081.0,22.0,92959,314,166878,607.0,26527.0,704.0,803743.0,79877.0,"10,062,277 ",North America,38,"1,421",13,173,2,"16,585",Dummy,Dummy
73,Bahrain,266286,,1358.0,,262552,,2376,82.0,151259.0,771.0,5077225.0,2884027.0,"1,760,464 ",Asia,7,"1,296",0,,,"1,350",Dummy,Dummy
74,Sri Lanka,264057,,3191.0,,231394,,29472,,12280.0,148.0,4056906.0,188664.0,"21,503,370 ",Asia,81,"6,739",5,,,"1,371",Dummy,Dummy
75,Slovenia,257413,,4419.0,,252540,,454,16.0,123802.0,2125.0,1352110.0,650295.0,"2,079,225 ",Europe,8,471,2,,,218,Dummy,Dummy
76,Moldova,256931,,6195.0,,249888,,848,50.0,63841.0,1539.0,1277702.0,317478.0,"4,024,540 ",Europe,16,650,3,,,211,Dummy,Dummy
77,Armenia,225464,,4521.0,,217074,,3869,,75944.0,1523.0,1197651.0,403412.0,"2,968,805 ",Asia,13,657,2,,,"1,303",Dummy,Dummy
78,Qatar,222453,,592.0,,220260,,1601,46.0,79227.0,211.0,2182633.0,777345.0,"2,807,805 ",Asia,13,"4,743",1,,,570,Dummy,Dummy
79,Bosnia and Herzegovina,205047,,9667.0,,183663,,11717,,62892.0,2965.0,1033373.0,316957.0,"3,260,293 ",Europe,16,337,3,,,"3,594",Dummy,Dummy
80,Cuba,200728,,1337.0,,180887,,18504,200.0,17733.0,118.0,5220135.0,461156.0,"11,319,670 ",North America,56,"8,466",2,,,"1,635",Dummy,Dummy
81,Libya,194323,,3205.0,,178871,,12247,,27900.0,460.0,1126440.0,161732.0,"6,964,869 ",Africa,36,"2,173",6,,,"1,758",Dummy,Dummy
82,Kenya,185591,,3671.0,,126956,,54964,113.0,3377.0,67.0,1978155.0,35996.0,"54,954,806 ",Africa,296,"14,970",28,,,"1,000",Dummy,Dummy
83,Nigeria,167803,,2121.0,,164378,,1304,11.0,794.0,10.0,2300266.0,10889.0,"211,240,876 ",Africa,"1,259","99,595",92,,,6,Dummy,Dummy
84,Myanmar,163087,,3384.0,,138026,,21677,,2977.0,62.0,2761983.0,50423.0,"54,775,721 ",Asia,336,"16,187",20,,,396,Dummy,Dummy
85,Zambia,162487,,2397.0,,140880,,19210,1234.0,8598.0,127.0,1905994.0,100859.0,"18,897,552 ",Africa,116,"7,884",10,,,"1,017",Dummy,Dummy
86,S. Korea,160084,742.0,2026.0,1.0,149614,482,8444,143.0,3120.0,39.0,10685125.0,208232.0,"51,313,505 ",Asia,321,"25,327",5,14,0.02,165,Dummy,Dummy
87,North Macedonia,155706,,5486.0,,150067,,153,25.0,74741.0,2633.0,887621.0,426067.0,"2,083,288 ",Europe,13,380,2,,,73,Dummy,Dummy
88,Algeria,141007,,3745.0,,98031,,39231,29.0,3159.0,84.0,230861.0,5171.0,"44,643,129 ",Africa,317,"11,921",193,,,879,Dummy,Dummy
89,Latvia,137600,,2526.0,,134243,,831,17.0,73772.0,1354.0,2932302.0,1572108.0,"1,865,204 ",Europe,14,738,1,,,446,Dummy,Dummy
90,Albania,132534,,2456.0,,130023,,55,3.0,46105.0,854.0,816119.0,283903.0,"2,874,639 ",Europe,22,"1,170",4,,,19,Dummy,Dummy
91,Norway,131861,,794.0,,88952,,42115,4.0,24134.0,145.0,6166657.0,1128648.0,"5,463,756 ",Europe,41,"6,881",1,,,"7,708",Dummy,Dummy
92,Estonia,131161,,1269.0,,127536,,2356,5.0,98808.0,956.0,1535075.0,1156425.0,"1,327,431 ",Europe,10,"1,046",1,,,"1,775",Dummy,Dummy
93,Kyrgyzstan,130633,1401.0,2037.0,10.0,112644,710,15952,102.0,19698.0,307.0,1337487.0,201674.0,"6,631,913 ",Asia,51,"3,256",5,211,2,"2,405",Dummy,Dummy
94,Mongolia,125260,2520.0,617.0,8.0,84819,"+1,886",39824,126.0,37603.0,185.0,3294324.0,988952.0,"3,331,127 ",Asia,27,"5,399",1,757,2,"11,955",Dummy,Dummy
95,Afghanistan,124757,,5199.0,,73635,,45923,1124.0,3134.0,131.0,626211.0,15732.0,"39,804,251 ",Asia,319,"7,656",64,,,"1,154",Dummy,Dummy
96,Uzbekistan,112597,467.0,747.0,2.0,108764,360,3086,23.0,3316.0,22.0,1377915.0,40581.0,"33,954,878 ",Asia,302,"45,455",25,14,0.06,91,Dummy,Dummy
97,Montenegro,100316,,1614.0,,98403,,299,6.0,159702.0,2569.0,455037.0,724413.0,"628,146 ",Europe,6,389,1,,,476,Dummy,Dummy
98,Finland,96372,,973.0,,46000,,49399,11.0,17366.0,175.0,5466581.0,985082.0,"5,549,365 ",Europe,58,"5,703",1,,,"8,902",Dummy,Dummy
99,Ghana,96067,,796.0,,93669,,1602,9.0,3028.0,25.0,1284163.0,40483.0,"31,721,256 ",Africa,330,"39,851",25,,,51,Dummy,Dummy
100,Namibia,94047,,1626.0,,69672,,22749,104.0,36355.0,629.0,538700.0,208239.0,"2,586,934 ",Africa,28,"1,591",5,,,"8,794",Dummy,Dummy
101,Uganda,82852,,1111.0,,54845,,26896,1086.0,1756.0,24.0,1348266.0,28577.0,"47,180,564 ",Africa,569,"42,467",35,,,570,Dummy,Dummy
102,Cameroon,80858,,1324.0,,78224,,1310,152.0,2972.0,49.0,1751774.0,64390.0,"27,205,608 ",Africa,336,"20,548",16,,,48,Dummy,Dummy
103,El Salvador,79790,,2397.0,,73293,,4100,47.0,12240.0,368.0,1074483.0,164822.0,"6,519,050 ",North America,82,"2,720",6,,,629,Dummy,Dummy
104,Mozambique,79213,,897.0,,71628,,6688,32.0,2465.0,28.0,608006.0,18924.0,"32,128,958 ",Africa,406,"35,818",53,,,208,Dummy,Dummy
105,Cyprus,77445,,374.0,,72783,,4288,20.0,63679.0,308.0,7973247.0,6556003.0,"1,216,175 ",Asia,16,"3,252",0,,,"3,526",Dummy,Dummy
106,Maldives,74224,,213.0,,70723,,3288,90.0,134936.0,387.0,1028439.0,1869658.0,"550,068 ",Asia,7,"2,582",1,,,"5,977",Dummy,Dummy
107,Botswana,71443,,1158.0,,66323,,3962,1.0,29779.0,483.0,1321854.0,550980.0,"2,399,096 ",Africa,34,"2,072",2,,,"1,651",Dummy,Dummy
108,Luxembourg,71031,,818.0,,69750,,463,1.0,111654.0,1286.0,3095813.0,4866330.0,"636,170 ",Europe,9,778,0,,,728,Dummy,Dummy
109,Singapore,62606,,36.0,,62265,,305,2.0,10618.0,6.0,13607805.0,2307782.0,"5,896,487 ",Asia,94,"163,791",0,,,52,Dummy,Dummy
110,Cambodia,54291,993.0,720.0,24.0,46740,617,6831,,3203.0,42.0,1384980.0,81706.0,"16,950,680 ",Asia,312,"23,543",12,59,1,403,Dummy,Dummy
111,Zimbabwe,53665,,1859.0,,39792,,12014,10.0,3559.0,123.0,695856.0,46146.0,"15,079,557 ",Africa,281,"8,112",22,,,797,Dummy,Dummy
112,Jamaica,50310,,1084.0,,30415,,18811,12.0,16916.0,364.0,445483.0,149785.0,"2,974,140 ",North America,59,"2,744",7,,,"6,325",Dummy,Dummy
113,Ivory Coast,48513,,315.0,,47917,,281,,1795.0,12.0,711845.0,26335.0,"27,030,469 ",Africa,557,"85,811",38,,,10,Dummy,Dummy
114,Senegal,43627,,1171.0,,41633,,823,15.0,2539.0,68.0,570753.0,33214.0,"17,184,290 ",Africa,394,"14,675",30,,,48,Dummy,Dummy
115,Madagascar,42288,,921.0,,40709,,658,45.0,1489.0,32.0,214841.0,7564.0,"28,401,610 ",Africa,672,"30,838",132,,,23,Dummy,Dummy
116,DRC,41959,,945.0,,28482,,12532,,455.0,10.0,207770.0,2252.0,"92,275,744 ",Africa,"2,199","97,646",444,,,136,Dummy,Dummy
117,Rwanda,41696,,465.0,,27606,,13625,47.0,3141.0,35.0,1665857.0,125509.0,"13,272,790 ",Africa,318,"28,544",8,,,"1,027",Dummy,Dummy
118,Angola,39172,,910.0,,33514,,4748,11.0,1156.0,27.0,651981.0,19241.0,"33,885,240 ",Africa,865,"37,237",52,,,140,Dummy,Dummy
119,Malawi,36820,,1205.0,,33298,,2317,83.0,1876.0,61.0,272603.0,13892.0,"19,623,365 ",Africa,533,"16,285",72,,,118,Dummy,Dummy
120,Sudan,36709,,2760.0,,30543,,3406,,818.0,62.0,234414.0,5224.0,"44,871,895 ",Africa,"1,222","16,258",191,,,76,Dummy,Dummy
121,Trinidad and Tobago,33313,,879.0,,25812,,6622,22.0,23727.0,626.0,234005.0,166666.0,"1,404,038 ",North America,42,"1,597",6,,,"4,716",Dummy,Dummy
122,Cabo Verde,32705,,287.0,,31815,,603,23.0,58190.0,511.0,176382.0,313825.0,"562,039 ",Africa,17,"1,958",3,,,"1,073",Dummy,Dummy
123,Australia,30753,19.0,910.0,,29405,,438,1.0,1192.0,35.0,21147847.0,819800.0,"25,796,347 ",Australia/Oceania,839,"28,348",1,0.7,,17,Dummy,Dummy
124,Malta,30640,,420.0,,30164,,56,,69208.0,949.0,993715.0,2244547.0,"442,724 ",Europe,14,"1,054",0,,,126,Dummy,Dummy
125,Réunion,30583,,237.0,,28585,,1761,32.0,33916.0,263.0,102720.0,113916.0,"901,721 ",Africa,29,"3,805",9,,,"1,953",Dummy,Dummy
126,French Guiana,27730,,148.0,,9995,,17587,40.0,90500.0,483.0,290892.0,949359.0,"306,409 ",South America,11,"2,070",1,,,"57,397",Dummy,Dummy
127,Syria,25619,,1885.0,,21845,,1889,,1429.0,105.0,103566.0,5778.0,"17,925,191 ",Asia,700,"9,509",173,,,105,Dummy,Dummy
128,Gabon,25076,,159.0,,24784,,133,11.0,11007.0,70.0,894604.0,392682.0,"2,278,188 ",Africa,91,"14,328",3,,,58,Dummy,Dummy
129,Guinea,23807,,172.0,,22528,,1107,24.0,1765.0,13.0,470111.0,34853.0,"13,488,232 ",Africa,567,"78,420",29,,,82,Dummy,Dummy
130,Suriname,22203,,541.0,,18232,,3430,35.0,37511.0,914.0,80742.0,136411.0,"591,902 ",South America,27,"1,094",7,,,"5,795",Dummy,Dummy
131,Mauritania,21027,,489.0,,19883,,655,16.0,4407.0,102.0,312479.0,65487.0,"4,771,635 ",Africa,227,"9,758",15,,,137,Dummy,Dummy
132,Guyana,20305,,478.0,,18304,,1523,18.0,25691.0,605.0,192548.0,243620.0,"790,361 ",South America,39,"1,653",4,,,"1,927",Dummy,Dummy
133,Mayotte,19405,,174.0,,2964,,16267,6.0,69455.0,623.0,176919.0,633238.0,"279,388 ",Africa,14,"1,606",2,,,"58,224",Dummy,Dummy
134,Vietnam,19310,267.0,86.0,2.0,7643,,11581,,197.0,0.9,8434266.0,85874.0,"98,216,720 ",Asia,"5,086","1,142,055",12,3,0.02,118,Dummy,Dummy
135,Eswatini,19084,,678.0,,18107,,299,10.0,16280.0,578.0,225813.0,192640.0,"1,172,204 ",Africa,61,"1,729",5,,,255,Dummy,Dummy
136,French Polynesia,19011,,142.0,,18855,,14,,67287.0,503.0,26355.0,93280.0,"282,537 ",Australia/Oceania,15,"1,990",11,,,50,Dummy,Dummy
137,Haiti,18844,,447.0,,12889,,5508,,1633.0,39.0,90664.0,7855.0,"11,541,790 ",North America,612,"25,821",127,,,477,Dummy,Dummy
138,Papua New Guinea,17098,,173.0,,16518,,407,7.0,1875.0,19.0,131712.0,14448.0,"9,116,517 ",Australia/Oceania,533,"52,697",69,,,45,Dummy,Dummy
139,Guadeloupe,17028,,230.0,,2250,,14548,23.0,42549.0,575.0,226329.0,565550.0,"400,193 ",North America,24,"1,740",2,,,"36,352",Dummy,Dummy
140,Seychelles,15857,,71.0,,14651,,1135,,160240.0,717.0,21504.0,217304.0,"98,958 ",Africa,6,"1,394",5,,,"11,470",Dummy,Dummy
141,Taiwan,14991,,686.0,,11853,,2452,,628.0,29.0,2457051.0,102978.0,"23,860,067 ",Asia,"1,592","34,781",10,,,103,Dummy,Dummy
142,Somalia,14946,,775.0,,7246,,6925,,915.0,47.0,150573.0,9218.0,"16,335,557 ",Africa,"1,093","21,078",108,,,424,Dummy,Dummy
143,Mali,14438,,526.0,,10079,,3833,,693.0,25.0,321950.0,15454.0,"20,832,558 ",Africa,"1,443","39,606",65,,,184,Dummy,Dummy
144,Togo,14039,,130.0,,13531,,378,,1657.0,15.0,366926.0,43308.0,"8,472,526 ",Africa,603,"65,173",23,,,45,Dummy,Dummy
145,Andorra,13918,,127.0,,13721,,70,,179845.0,1641.0,193595.0,2501583.0,"77,389 ",Europe,6,609,0,,,905,Dummy,Dummy
146,Tajikistan,13569,,92.0,,13346,,131,,1391.0,9.0,,,"9,751,674 ",Asia,719,"105,996",,,,13,Dummy,Dummy
147,Burkina Faso,13494,,168.0,,13308,,18,,628.0,8.0,197682.0,9205.0,"21,475,149 ",Africa,"1,591","127,828",109,,,0.8,Dummy,Dummy
148,Belize,13343,,330.0,,12684,,329,1.0,32958.0,815.0,156985.0,387763.0,"404,848 ",North America,30,"1,227",3,,,813,Dummy,Dummy
149,Bahamas,12735,,246.0,,11603,,886,3.0,32077.0,620.0,107478.0,270718.0,"397,011 ",North America,31,"1,614",4,,,"2,232",Dummy,Dummy
150,Congo,12695,,166.0,,11211,,1318,,2245.0,29.0,158304.0,28000.0,"5,653,705 ",Africa,445,"34,058",36,,,233,Dummy,Dummy
151,Martinique,12374,,98.0,,98,,12178,1.0,33000.0,261.0,200461.0,534601.0,"374,973 ",North America,30,"3,826",2,,,"32,477",Dummy,Dummy
152,Curaçao,12349,,126.0,,12199,,24,4.0,74948.0,765.0,140043.0,849946.0,"164,767 ",North America,13,"1,308",1,,,146,Dummy,Dummy
153,Hong Kong,11940,,211.0,,11634,,95,1.0,1580.0,28.0,20066916.0,2655064.0,"7,557,978 ",Asia,633,"35,820",0,,,13,Dummy,Dummy
