#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
13,Poland,2842339,,70679.0,,2582519,,189141,1859.0,75173.0,1869.0,14960240.0,395660.0,"37,810,825 ",Europe,13,535,3,,,"5,002"
14,Iran,2707761,,75934.0,,2162087,,469740,5501.0,31887.0,894.0,17480333.0,205852.0,"84,917,119 ",Asia,31,"1,118",5,,,"5,532"
15,Mexico,2371483,3090.0,219590.0,267.0,1893236,"+2,184",258657,4798.0,18228.0,1688.0,6791913.0,52206.0,"130,098,135 ",North America,55,592,19,24,2,"1,988"
16,Ukraine,2135886,6813.0,47333.0,346.0,1816643,"+19,507",271910,177.0,49093.0,1088.0,9721036.0,223438.0,"43,506,626 ",Europe,20,919,4,157,8,"6,250"
17,Peru,1865639,,64898.0,,1720665,,80076,2670.0,55913.0,1945.0,11832582.0,354624.0,"33,366,534 ",South America,18,514,3,,,"2,400"
18,Indonesia,1728204,,47617.0,,1584878,,95709,,6261.0,173.0,15410887.0,55834.0,"276,011,839 ",Asia,160,"5,796",18,,,347
19,Czechia,1648667,,29787.0,,1586400,,32480,345.0,153706.0,2777.0,20529829.0,1914003.0,"10,726,119 ",Europe,7,360,1,,,"3,028"
20,South Africa,1602031,,54968.0,,1519734,,27329,546.0,26722.0,917.0,10968926.0,182963.0,"59,951,541 ",Africa,37,"1,091",5,,,456
21,Netherlands,1577754,,17399.0,,1339941,,220414,726.0,91903.0,1013.0,13171698.0,767243.0,"17,167,573 ",Europe,11,987,1,,,"12,839"
22,Canada,1305770,,24766.0,,1204328,,76676,1327.0,34338.0,651.0,33001128.0,867834.0,"38,027,004 ",North America,29,"1,535",1,,,"2,016"
23,Chile,1260448,,27384.0,,1199432,,33632,3036.0,65452.0,1422.0,13689304.0,710857.0,"19,257,458 ",South America,15,703,1,,,"1,746"
24,Iraq,1127580,,15855.0,,1023584,,88141,488.0,27505.0,387.0,9781666.0,238602.0,"40,995,731 ",Asia,36,"2,586",4,,,"2,150"
25,Philippines,1118359,,18714.0,,1046431,,53214,750.0,10090.0,169.0,12416105.0,112024.0,"110,834,638 ",Asia,99,"5,923",9,,,480
26,Romania,1068817,,29233.0,,1018642,,20942,874.0,55881.0,1528.0,8558927.0,447485.0,"19,126,731 ",Europe,18,654,2,,,"1,095"
27,Sweden,1027934,,14267.0,,862199,,151468,373.0,101239.0,1405.0,8798383.0,866536.0,"10,153,515 ",Europe,10,712,1,,,"14,918"
28,Belgium,1023583,3251.0,24630.0,21.0,897904,,101049,686.0,87989.0,2117.0,13125499.0,1128289.0,"11,633,100 ",Europe,11,472,1,279,2,"8,686"
29,Pakistan,870703,3265.0,19336.0,126.0,776315,"+4,623",75052,4567.0,3877.0,86.0,12349976.0,54994.0,"224,570,836 ",Asia,258,"11,614",18,15,0.6,334
30,Portugal,840493,,16998.0,,801621,,21874,71.0,82636.0,1671.0,11011029.0,1082588.0,"10,171,028 ",Europe,12,598,1,,,"2,151"
31,Israel,839030,,6379.0,,831826,,825,71.0,91223.0,694.0,14434897.0,1569422.0,"9,197,590 ",Asia,11,"1,442",1,,,90
32,Hungary,793784,,28888.0,,592440,,172456,361.0,82350.0,2997.0,5560617.0,576877.0,"9,639,165 ",Europe,12,334,2,,,"17,891"
33,Bangladesh,777397,,12045.0,,718249,,47103,1120.0,4680.0,73.0,5677222.0,34179.0,"166,101,183 ",Asia,214,"13,790",29,,,284
34,Jordan,722336,,9180.0,,708854,,4302,729.0,70196.0,892.0,6893261.0,669880.0,"10,290,291 ",Asia,14,"1,121",1,,,418
35,Serbia,703497,,6611.0,,669310,,27576,104.0,80797.0,759.0,3964964.0,455379.0,"8,706,962 ",Europe,12,"1,317",2,,,"3,167"
36,Switzerland,677210,,10725.0,,612471,,54014,190.0,77759.0,1231.0,7216520.0,828616.0,"8,709,128 ",Europe,13,812,1,,,"6,202"
37,Japan,651702,,11064.0,,568558,,72080,1189.0,5166.0,88.0,12700938.0,100688.0,"126,142,014 ",Asia,194,"11,401",10,,,571
38,Austria,633960,,10428.0,,609666,,13866,344.0,70046.0,1152.0,35383018.0,3909434.0,"9,050,676 ",Europe,14,868,0,,,"1,532"
39,UAE,540646,,1619.0,,520882,,18145,,54102.0,162.0,46401225.0,4643302.0,"9,993,152 ",Asia,18,"6,172",0,,,"1,816"
40,Lebanon,534388,,7549.0,,490305,,36534,352.0,78598.0,1110.0,4151385.0,610585.0,"6,799,033 ",Asia,13,901,2,,,"5,373"
41,Morocco,514432,,9088.0,,501692,,3652,108.0,13797.0,244.0,6348840.0,170271.0,"37,286,768 ",Africa,72,"4,103",6,,,98
42,Malaysia,453222,,1761.0,,411360,,40101,469.0,13850.0,54.0,10257115.0,313458.0,"32,722,476 ",Asia,72,"18,582",3,,,"1,225"
43,Saudi Arabia,429389,,7111.0,,413010,,9268,1352.0,12171.0,202.0,17740919.0,502868.0,"35,279,497 ",Asia,82,"4,961",2,,,263
44,Nepal,422349,,4252.0,,316463,,101634,,14275.0,144.0,2693088.0,91024.0,"29,586,485 ",Asia,70,"6,958",11,,,"3,435"
45,Bulgaria,412814,,17150.0,,357149,,38515,526.0,59800.0,2484.0,2631255.0,381164.0,"6,903,209 ",Europe,17,403,3,,,"5,579"
46,Ecuador,404632,,19349.0,,342878,,42405,607.0,22639.0,1083.0,1350957.0,75586.0,"17,873,167 ",South America,44,924,13,,,"2,373"
47,Slovakia,386540,,12096.0,,369084,,5360,242.0,70770.0,2215.0,2740888.0,501817.0,"5,461,924 ",Europe,14,452,2,,,981
48,Belarus,371405,,2661.0,,362112,,6632,,39316.0,282.0,6028936.0,638210.0,"9,446,640 ",Europe,25,"3,550",2,,,702
49,Greece,369554,,11211.0,,333892,,24451,707.0,35606.0,1080.0,8645362.0,832962.0,"10,379,054 ",Europe,28,926,1,,,"2,356"
50,Panama,368930,,6285.0,,358044,,4601,105.0,84364.0,1437.0,2487010.0,568707.0,"4,373,096 ",North America,12,696,2,,,"1,052"
51,Kazakhstan,350591,2283.0,3984.0,20.0,307464,"+2,791",39143,221.0,18482.0,210.0,10691113.0,563585.0,"18,969,833 ",Asia,54,"4,762",2,120,1,"2,063"
52,Croatia,347094,,7589.0,,331388,,8117,215.0,85002.0,1859.0,1898906.0,465033.0,"4,083,381 ",Europe,12,538,2,,,"1,988"
53,Azerbaijan,328159,,4726.0,,309771,,13662,,32116.0,463.0,3353167.0,328168.0,"10,217,838 ",Asia,31,"2,162",3,,,"1,337"
54,Georgia,325665,,4363.0,,304935,,16367,,81773.0,1096.0,4441181.0,1115159.0,"3,982,555  ",Asia,12,913,1,,,"4,110"
55,Tunisia,324103,,11637.0,,283270,,29196,446.0,27178.0,976.0,1376013.0,115389.0,"11,925,011 ",Africa,37,"1,025",9,,,"2,448"
56,Bolivia,322578,,13308.0,,265017,,44253,158.0,27314.0,1127.0,1266913.0,107276.0,"11,809,861 ",South America,37,887,9,,,"3,747"
57,Paraguay,304889,,7358.0,,252425,,45106,599.0,42299.0,1021.0,1170023.0,162326.0,"7,207,867 ",South America,24,980,6,,,"6,258"
58,Palestine,303270,,3401.0,,288891,,10978,78.0,58288.0,654.0,1784690.0,343013.0,"5,202,977 ",Asia,17,"1,530",3,,,"2,110"
59,Kuwait,288184,,1669.0,,273289,,13226,197.0,66635.0,386.0,2429889.0,561847.0,"4,324,826 ",Asia,15,"2,591",2,,,"3,058"
60,Costa Rica,276887,,3482.0,,217684,,55721,487.0,53930.0,678.0,1073443.0,209079.0,"5,134,155 ",North America,19,"1,474",5,,,"10,853"
61,Dominican Republic,273497,,3554.0,,232381,,37562,242.0,24996.0,325.0,1456859.0,133150.0,"10,941,511 ",North America,40,"3,079",8,,,"3,433"
62,Ethiopia,264367,,3938.0,,214808,,45621,659.0,2252.0,34.0,2634674.0,22442.0,"117,401,048 ",Africa,444,"29,812",45,,,389
63,Denmark,262159,,2499.0,,247855,,11805,29.0,45124.0,430.0,44483648.0,7656673.0,"5,809,788 ",Europe,22,"2,325",0,,,"2,032"
64,Lithuania,261128,,4059.0,,235265,,21804,166.0,97096.0,1509.0,3027000.0,1125536.0,"2,689,386 ",Europe,10,663,1,,,"8,107"
65,Ireland,254013,,4937.0,,236393,,12683,34.0,50953.0,990.0,4709664.0,944724.0,"4,985,227 ",Europe,20,"1,010",1,,,"2,544"
66,Moldova,253173,,5981.0,,244073,,3119,171.0,62887.0,1486.0,1029440.0,255706.0,"4,025,866 ",Europe,16,673,4,,,775
67,Slovenia,247449,,4304.0,,234189,,8956,128.0,119012.0,2070.0,1215496.0,584602.0,"2,079,185 ",Europe,8,483,2,,,"4,307"
68,Egypt,240927,,14091.0,,178805,,48031,90.0,2317.0,136.0,2715258.0,26111.0,"103,990,069 ",Africa,432,"7,380",38,,,462
69,Guatemala,237682,,7815.0,,217219,,12648,5.0,13060.0,429.0,1322009.0,72638.0,"18,199,887 ",North America,77,"2,329",14,,,695
70,Uruguay,228102,,3252.0,,198922,,25928,512.0,65469.0,933.0,1949677.0,559591.0,"3,484,110 ",South America,15,"1,071",2,,,"7,442"
71,Honduras,222992,874.0,5853.0,64.0,82187,214,134952,535.0,22211.0,583.0,664126.0,66149.0,"10,039,879 ",North America,45,"1,715",15,87,6,"13,442"
72,Armenia,219950,,4272.0,,206078,,9600,,74107.0,1439.0,1023251.0,344759.0,"2,968,021 ",Asia,13,695,3,,,"3,234"
73,Qatar,212124,,519.0,,204408,,7197,231.0,75548.0,185.0,1957978.0,697334.0,"2,807,805 ",Asia,13,"5,410",1,,,"2,563"
74,Venezuela,210948,,2337.0,,194166,,14445,316.0,7437.0,82.0,3359014.0,118415.0,"28,366,348 ",South America,134,"12,138",8,,,509
75,Oman,202713,,2148.0,,186391,,14174,255.0,38851.0,412.0,1550000.0,297062.0,"5,217,765 ",Asia,26,"2,429",3,,,"2,716"
76,Bosnia and Herzegovina,201796,,8943.0,,167704,,25149,,61840.0,2741.0,934460.0,286365.0,"3,263,177 ",Europe,16,365,3,,,"7,707"
77,Bahrain,194289,,705.0,,178458,,15126,142.0,110895.0,402.0,4292201.0,2449868.0,"1,752,013 ",Asia,9,"2,485",0,,,"8,633"
78,Libya,180945,,3082.0,,167322,,10541,,26029.0,443.0,980344.0,141024.0,"6,951,592 ",Africa,38,"2,256",7,,,"1,516"
79,Nigeria,165559,,2066.0,,156374,,7119,11.0,786.0,10.0,1977479.0,9394.0,"210,512,785 ",Africa,"1,272","101,894",106,,,34
80,Kenya,164386,,2950.0,,113124,,48312,119.0,3001.0,54.0,1729345.0,31565.0,"54,786,136 ",Africa,333,"18,572",32,,,882
81,North Macedonia,154372,,5151.0,,139266,,9955,124.0,74100.0,2473.0,745471.0,357832.0,"2,083,300 ",Europe,13,404,3,,,"4,778"
82,Myanmar,142997,,3211.0,,132064,,7722,,2613.0,59.0,2595359.0,47426.0,"54,723,983 ",Asia,383,"17,043",21,,,141
83,Sri Lanka,132527,,868.0,,107657,,24002,,6167.0,40.0,3050870.0,141963.0,"21,490,644 ",Asia,162,"24,759",7,,,"1,117"
84,Albania,131845,,2423.0,,120072,,9350,18.0,45858.0,843.0,663580.0,230804.0,"2,875,084 ",Europe,22,"1,187",4,,,"3,252"
85,S. Korea,129633,715.0,1891.0,7.0,119906,533,7836,160.0,2527.0,37.0,9241153.0,180114.0,"51,307,257 ",Asia,396,"27,132",6,14,0.1,153
86,Estonia,126064,,1210.0,,117108,,7746,37.0,94977.0,912.0,1341932.0,1011020.0,"1,327,305 ",Europe,11,"1,097",1,,,"5,836"
87,Latvia,125689,,2223.0,,114981,,8485,81.0,67280.0,1190.0,2438786.0,1305457.0,"1,868,147 ",Europe,15,840,1,,,"4,542"
88,Algeria,124682,,3350.0,,86857,,34475,28.0,2800.0,75.0,230861.0,5184.0,"44,530,480 ",Africa,357,"13,293",193,,,774
89,Cuba,119375,,768.0,,112461,,6146,135.0,10545.0,68.0,3900479.0,344546.0,"11,320,648 ",North America,95,"14,740",3,,,543
90,Norway,117995,,774.0,,88952,,28269,22.0,21620.0,142.0,5423294.0,993688.0,"5,457,742 ",Europe,46,"7,051",1,,,"5,180"
91,Kyrgyzstan,99645,329.0,1681.0,6.0,92718,309,5246,85.0,15060.0,254.0,1043213.0,157666.0,"6,616,606 ",Asia,66,"3,936",6,50,0.9,793
92,Montenegro,98546,,1548.0,,95368,,1630,64.0,156887.0,2464.0,389412.0,619950.0,"628,135 ",Europe,6,406,2,,,"2,595"
93,Uzbekistan,95826,359.0,667.0,1.0,91301,325,3858,23.0,2828.0,20.0,1377915.0,40663.0,"33,885,934 ",Asia,354,"50,803",25,11,0.03,114
94,Ghana,93125,,783.0,,90910,,1432,7.0,2944.0,25.0,1113553.0,35207.0,"31,628,917 ",Africa,340,"40,395",28,,,45
95,Zambia,92211,,1259.0,,90574,,378,42.0,4899.0,67.0,1453013.0,77189.0,"18,824,120 ",Africa,204,"14,952",13,,,20
96,Finland,89270,,930.0,,46000,,42340,24.0,16090.0,168.0,4699800.0,847094.0,"5,548,145 ",Europe,62,"5,966",1,,,"7,631"
97,Thailand,88907,,486.0,,59043,,29378,1207.0,1271.0,7.0,8124896.0,116151.0,"69,951,033 ",Asia,787,"143,932",9,,,420
98,Cameroon,74946,,1152.0,,70497,,3297,385.0,2764.0,42.0,1518411.0,56006.0,"27,111,439 ",Africa,362,"23,534",18,,,122
99,El Salvador,70915,,2168.0,,66418,,2329,28.0,10886.0,333.0,946627.0,145313.0,"6,514,410 ",North America,92,"3,005",7,,,358
100,Cyprus,70358,,341.0,,39061,,30956,56.0,57911.0,281.0,5566171.0,4581482.0,"1,214,928 ",Asia,17,"3,563",0,,,"25,480"
101,Mozambique,70287,,826.0,,68047,,1414,24.0,2196.0,26.0,530868.0,16588.0,"32,004,065 ",Africa,455,"38,746",60,,,44
102,Luxembourg,68748,,806.0,,65513,,2429,30.0,108312.0,1270.0,2748184.0,4329744.0,"634,722 ",Europe,9,787,0,,,"3,827"
103,Afghanistan,62942,,2721.0,,54534,,5687,1124.0,1586.0,69.0,426560.0,10750.0,"39,679,387 ",Asia,630,"14,583",93,,,143
104,Singapore,61419,,31.0,,61006,,382,3.0,10428.0,5.0,10441802.0,1772814.0,"5,889,959 ",Asia,96,"189,999",1,,,65
105,Namibia,50515,,702.0,,47698,,2115,54.0,19577.0,272.0,404532.0,156772.0,"2,580,388 ",Africa,51,"3,676",6,,,820
106,Botswana,49041,,751.0,,46290,,2000,1.0,20499.0,314.0,1086267.0,454061.0,"2,392,337 ",Africa,49,"3,186",2,,,836
107,Mongolia,47033,585.0,193.0,9.0,37281,"+1,548",9559,110.0,14151.0,58.0,2808208.0,844924.0,"3,323,621 ",Asia,71,"17,221",1,176,3,"2,876"
108,Jamaica,46922,,820.0,,22636,,23466,14.0,15786.0,276.0,348636.0,117295.0,"2,972,308 ",North America,63,"3,625",9,,,"7,895"
109,Ivory Coast,46516,,292.0,,45942,,282,,1727.0,11.0,608960.0,22607.0,"26,937,384 ",Africa,579,"92,251",44,,,10
110,Uganda,42487,,346.0,,41971,,170,24.0,904.0,7.0,1047226.0,22294.0,"46,974,338 ",Africa,"1,106","135,764",45,,,4
111,Senegal,40762,,1121.0,,39460,,181,12.0,2381.0,65.0,493457.0,28821.0,"17,121,385 ",Africa,420,"15,273",35,,,11
112,Maldives,40092,,87.0,,27123,,12882,90.0,73065.0,159.0,778634.0,1419016.0,"548,714 ",Asia,14,"6,307",1,,,"23,477"
113,Madagascar,39510,,738.0,,36881,,1891,301.0,1396.0,26.0,193431.0,6835.0,"28,300,139 ",Africa,716,"38,347",146,,,67
114,Zimbabwe,38466,,1579.0,,36277,,610,12.0,2556.0,105.0,438833.0,29161.0,"15,048,804 ",Africa,391,"9,531",34,,,41
115,Sudan,34272,,2446.0,,27949,,3877,,766.0,55.0,232965.0,5209.0,"44,726,050 ",Africa,"1,305","18,285",192,,,87
116,Malawi,34183,,1153.0,,32170,,860,11.0,1748.0,59.0,236897.0,12116.0,"19,552,902 ",Africa,572,"16,958",83,,,44
117,Malta,30469,,417.0,,29860,,192,,68848.0,942.0,889079.0,2008959.0,"442,557 ",Europe,15,"1,061",0,,,434
118,DRC,30429,,775.0,,26541,,3113,,331.0,8.0,154866.0,1685.0,"91,887,149 ",Africa,"3,020","118,564",593,,,34
119,Australia,29950,3.0,910.0,,28861,,179,1.0,1163.0,35.0,17384804.0,675025.0,"25,754,325 ",Australia/Oceania,860,"28,301",1,0.1,,7
120,Angola,29405,,645.0,,25187,,3573,21.0,872.0,19.0,527590.0,15637.0,"33,739,304 ",Africa,"1,147","52,309",64,,,106
121,Cabo Verde,27029,,238.0,,23925,,2866,23.0,48164.0,424.0,158645.0,282698.0,"561,182 ",Africa,21,"2,358",4,,,"5,107"
122,Rwanda,25846,,340.0,,24411,,1095,1.0,1954.0,26.0,1354868.0,102432.0,"13,227,036 ",Africa,512,"38,903",10,,,83
123,Gabon,23734,,143.0,,20270,,3321,18.0,10452.0,63.0,763003.0,336020.0,"2,270,706 ",Africa,96,"15,879",3,,,"1,463"
124,Syria,23543,,1676.0,,19610,,2257,,1318.0,94.0,103566.0,5797.0,"17,864,615 ",Asia,759,"10,659",172,,,126
125,Guinea,22719,,151.0,,20341,,2227,24.0,1691.0,11.0,444435.0,33074.0,"13,437,438 ",Africa,591,"88,990",30,,,166
126,Réunion,22644,,169.0,,21603,,872,36.0,25137.0,188.0,102720.0,114030.0,"900,815 ",Africa,40,"5,330",9,,,968
127,French Guiana,21106,,108.0,,9995,,11003,24.0,69131.0,354.0,232001.0,759897.0,"305,306 ",South America,14,"2,827",1,,,"36,039"
128,Cambodia,20695,,136.0,,8539,,12020,,1223.0,8.0,1018022.0,60175.0,"16,917,798 ",Asia,817,"124,396",17,,,710
129,Mayotte,20176,,171.0,,2964,,17041,6.0,72458.0,614.0,176919.0,635369.0,"278,451 ",Africa,14,"1,628",2,,,"61,199"
130,French Polynesia,18797,,141.0,,18617,,39,1.0,66584.0,499.0,26355.0,93356.0,"282,307 ",Australia/Oceania,15,"2,002",11,,,138
131,Mauritania,18745,,457.0,,17973,,315,14.0,3943.0,96.0,246513.0,51852.0,"4,754,211 ",Africa,254,"10,403",19,,,66
132,Eswatini,18492,,671.0,,17784,,37,3.0,15798.0,573.0,195230.0,166792.0,"1,170,499 ",Africa,63,"1,744",6,,,32
133,Guadeloupe,16017,,221.0,,2242,,13554,33.0,40024.0,552.0,195404.0,488287.0,"400,183 ",North America,25,"1,811",2,,,"33,870"
134,Guyana,14659,,331.0,,12551,,1777,14.0,18560.0,419.0,132331.0,167545.0,"789,823 ",South America,54,"2,386",6,,,"2,250"
135,Somalia,14486,,753.0,,6325,,7408,,890.0,46.0,120132.0,7383.0,"16,272,317 ",Africa,"1,123","21,610",135,,,455
136,Trinidad and Tobago,14417,,235.0,,9594,,4588,15.0,10273.0,167.0,148770.0,106007.0,"1,403,396 ",North America,97,"5,972",9,,,"3,269"
137,Mali,14149,,507.0,,9113,,4529,,682.0,24.0,280272.0,13508.0,"20,749,349 ",Africa,"1,466","40,926",74,,,218
138,Andorra,13470,,127.0,,13104,,239,12.0,174094.0,1641.0,193595.0,2502133.0,"77,372 ",Europe,6,609,0,,,"3,089"
139,Burkina Faso,13387,,164.0,,13184,,39,,626.0,8.0,182822.0,8546.0,"21,393,410 ",Africa,"1,598","130,448",117,,,2
140,Tajikistan,13308,,90.0,,13218,,0,,1369.0,9.0,,,"9,721,165 ",Asia,730,"108,013",,,,
141,Haiti,13268,,269.0,,12397,,602,,1152.0,23.0,60085.0,5215.0,"11,522,045 ",North America,868,"42,833",192,,,52
142,Togo,13210,,125.0,,11807,,1278,,1564.0,15.0,320111.0,37906.0,"8,444,886 ",Africa,639,"67,559",26,,,151
143,Papua New Guinea,12997,,130.0,,10915,,1952,,1429.0,14.0,104674.0,11512.0,"9,092,401 ",Australia/Oceania,700,"69,942",87,,,215
144,Belize,12707,,323.0,,12320,,64,1.0,31467.0,800.0,123300.0,305333.0,"403,822 ",North America,32,"1,250",3,,,158
145,Curaçao,12236,,117.0,,12006,,113,22.0,74306.0,711.0,101728.0,617765.0,"164,671 ",North America,13,"1,407",2,,,686
146,Hong Kong,11815,,210.0,,11505,,100,3.0,1565.0,28.0,14841321.0,1965908.0,"7,549,348 ",Asia,639,"35,949",1,,,13
147,Martinique,11736,,90.0,,98,,11548,24.0,31295.0,240.0,170302.0,454122.0,"375,014 ",North America,32,"4,167",2,,,"30,794"
148,Suriname,11427,,220.0,,9985,,1222,26.0,19330.0,372.0,54231.0,91737.0,"591,156 ",South America,52,"2,687",11,,,"2,067"
149,Djibouti,11389,,151.0,,11221,,17,,11385.0,151.0,152966.0,152914.0,"1,000,343 ",Africa,88,"6,625",7,,,17
150,Congo,11343,,148.0,,8208,,2987,,2013.0,26.0,141948.0,25193.0,"5,634,351 ",Africa,497,"38,070",40,,,530
151,Bahamas,10966,,215.0,,9932,,819,5.0,27659.0,542.0,91052.0,229652.0,"396,478 ",North America,36,"1,844",4,,,"2,066"
152,Aruba,10814,,104.0,,10613,,97,14.0,100917.0,971.0,155523.0,1451356.0,"107,157 ",North America,10,"1,030",1,,,905
153,Lesotho,10774,,319.0,,6427,,4028,,4995.0,148.0,85504.0,39643.0,"2,156,871 ",Africa,200,"6,761",25,,,"1,868"
154,South Sudan,10641,,115.0,,10462,,64,,941.0,10.0,156542.0,13845.0,"11,306,582 ",Africa,"1,063","98,318",72,,,6
155,Seychelles,8172,,28.0,,5658,,2486,,82652.0,283.0,21504.0,217493.0,"98,872 ",Africa,12,"3,531",5,,,"25,144"
156,Benin,7995,,101.0,,7652,,242,35.0,645.0,8.0,595112.0,48013.0,"12,394,855 ",Africa,"1,550","122,721",21,,,20
157,Equatorial Guinea,7694,,112.0,,7279,,303,7.0,5334.0,78.0,123169.0,85396.0,"1,442,320 ",Africa,187,"12,878",12,,,210
158,Nicaragua,7086,,184.0,,4225,,2677,,1059.0,27.0,,,"6,692,328 ",North America,944,"36,371",,,,400
159,CAR,6866,,95.0,,5112,,1659,2.0,1401.0,19.0,40907.0,8345.0,"4,901,838 ",Africa,714,"51,598",120,,,338
160,Iceland,6526,,29.0,,6422,,75,3.0,19018.0,85.0,622370.0,1813691.0,"343,151 ",Europe,53,"11,833",1,,,219
161,Yemen,6498,,1277.0,,3003,,2218,23.0,214.0,42.0,34671.0,1141.0,"30,388,802 ",Asia,"4,677","23,797",876,,,73
162,Gambia,5934,,175.0,,5648,,111,3.0,2398.0,71.0,76379.0,30864.0,"2,474,710 ",Africa,417,"14,141",32,,,45
163,Niger,5325,,192.0,,4929,,204,2.0,213.0,8.0,101658.0,4074.0,"24,953,468 ",Africa,"4,686","129,966",245,,,8
164,San Marino,5083,,90.0,,4968,,25,4.0,149531.0,2648.0,63241.0,1860412.0,"33,993 ",Europe,7,378,1,,,735
165,Chad,4891,,172.0,,4668,,51,,291.0,10.0,116026.0,6895.0,"16,828,720 ",Africa,"3,441","97,841",145,,,3
166,Saint Lucia,4725,,75.0,,4486,,164,1.0,25631.0,407.0,42382.0,229900.0,"184,350 ",North America,39,"2,458",4,,,890
167,Gibraltar,4286,,94.0,,4189,,3,,127249.0,2791.0,240870.0,7151297.0,"33,682 ",Europe,8,358,0,,,89
168,Burundi,4233,,6.0,,773,,3454,,347.0,0.5,279132.0,22892.0,"12,193,348 ",Africa,"2,881","2,032,225",44,,,283
169,Sierra Leone,4089,,79.0,,3093,,917,,504.0,10.0,153257.0,18883.0,"8,116,060 ",Africa,"1,985","102,735",53,,,113
170,Channel Islands,4057,,86.0,,3956,,15,,23151.0,491.0,454413.0,2593060.0,"175,242 ",Europe,43,"2,038",0,,,86
171,Barbados,3957,,46.0,,3879,,32,,13755.0,160.0,160664.0,558484.0,"287,679 ",North America,73,"6,254",2,,,111
172,Comoros,3860,,146.0,,3688,,26,,4359.0,165.0,,,"885,477 ",Africa,229,"6,065",,,,29
173,Eritrea,3822,,12.0,,3639,,171,,1065.0,3.0,23693.0,6602.0,"3,588,600 ",Africa,939,"299,050",151,,,48
174,Guinea-Bissau,3741,,67.0,,3400,,274,9.0,1863.0,33.0,64758.0,32253.0,"2,007,831 ",Africa,537,"29,968",31,,,136
175,Vietnam,3658,35.0,35.0,,2636,,987,,37.0,0.4,3091540.0,31517.0,"98,092,415 ",Asia,"26,816","2,802,640",32,0.4,,10
176,Timor-Leste,3626,,5.0,,1894,,1727,,2706.0,4.0,84361.0,62957.0,"1,339,984 ",Asia,370,"267,997",16,,,"1,289"
