#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,20301338,11956.0,466619.0,733.0,12331236,"+8,643",7503483,33708.0,,,,,,North America,"
",,
,Asia,19502264,10293.0,318307.0,162.0,17730548,"+9,134",1453409,27311.0,,,,,,Asia,"
",,
,South America,12269059,451.0,345526.0,2.0,10857223,205,1066310,16804.0,,,,,,South America,"
",,
,Europe,20722482,23366.0,479397.0,406.0,9839498,"+13,466",10403587,26597.0,,,,,,Europe,"
",,
,Africa,2464185,,57910.0,,2081503,,324772,2761.0,,,,,,Africa,"
",,
,Oceania,47193,33.0,1044.0,,33267,8,12882,20.0,,,,,,Australia/Oceania,"
",,
,World,75307242,46099.0,1668818.0,1303.0,52873981,"+31,456",20764443,107201.0,9661.0,214.1,,,,All,"
",,
1,USA,17627070,,317929.0,,10291126,,7018015,28206.0,53109.0,958.0,228609073.0,688785.0,"331,902,144 ",North America,19,"1,044",1
2,India,9979447,1613.0,144829.0,,9520827,783,313791,8944.0,7199.0,104.0,158918646.0,114637.0,"1,386,271,357 ",Asia,139,"9,572",9
3,Brazil,7111527,,184876.0,,6177702,,748949,8318.0,33347.0,867.0,25700000.0,120511.0,"213,258,918 ",South America,30,"1,154",8
4,Russia,2762668,,49151.0,,2202540,,510977,2300.0,18927.0,337.0,84364808.0,577985.0,"145,963,586 ",Europe,53,"2,970",2
5,France,2427316,,59619.0,,181506,,2186191,2808.0,37149.0,912.0,29698029.0,454511.0,"65,340,640 ",Europe,27,"1,096",2
6,Turkey,1955680,,17364.0,,1721607,,216709,5803.0,23074.0,205.0,21901694.0,258403.0,"84,757,932 ",Asia,43,"4,881",4
7,UK,1948660,,66052.0,,0,N/A,0,1340.0,28635.0,971.0,49178863.0,722673.0,"68,051,351 ",Europe,35,"1,030",1
8,Italy,1906377,,67220.0,,1203814,,635343,2855.0,31552.0,1113.0,24868550.0,411592.0,"60,420,388 ",Europe,32,899,2
9,Spain,1805633,,48777.0,,0,N/A,0,1955.0,38612.0,1043.0,24918644.0,532869.0,"46,763,207 ",Europe,26,959,2
10,Argentina,1524372,,41534.0,,1352556,,130282,3471.0,33586.0,915.0,4405320.0,97060.0,"45,387,444 ",South America,30,"1,093",10
11,Colombia,1468795,,39787.0,,1343819,,85189,2578.0,28725.0,778.0,7310768.0,142975.0,"51,133,227 ",South America,35,"1,285",7
12,Germany,1438438,,25165.0,,1047600,,365673,4836.0,17143.0,300.0,31974158.0,381060.0,"83,908,358 ",Europe,58,"3,334",3
13,Mexico,1289298,11799.0,116487.0,718.0,953762,"+8,089",219049,3890.0,9952.0,899.0,3301436.0,25482.0,"129,558,105 ",North America,100,"1,112",39
14,Poland,1171854,,24345.0,,903349,,244160,1721.0,30979.0,644.0,6805515.0,179910.0,"37,827,296 ",Europe,32,"1,554",6
15,Iran,1138530,,53095.0,,856513,,228922,5645.0,13476.0,628.0,6896651.0,81628.0,"84,488,279 ",Asia,74,"1,591",12
16,Peru,991518,,36901.0,,925893,,28724,1099.0,29880.0,1112.0,5318292.0,160270.0,"33,183,267 ",South America,33,899,6
17,Ukraine,944381,12630.0,16256.0,260.0,561222,"+12,866",366903,177.0,21655.0,373.0,5167122.0,118482.0,"43,610,883 ",Europe,46,"2,683",8
18,South Africa,892813,,24011.0,,780313,,88489,546.0,14967.0,403.0,6011235.0,100770.0,"59,653,275 ",Africa,67,"2,484",10
19,Netherlands,652525,,10321.0,,0,N/A,0,536.0,38043.0,602.0,5253381.0,306275.0,"17,152,493 ",Europe,26,"1,662",3
20,Indonesia,643508,,19390.0,,526979,,97139,,2341.0,71.0,6607005.0,24038.0,"274,858,766 ",Asia,427,"14,175",42
21,Belgium,618204,3146.0,18371.0,93.0,42402,203,557431,571.0,53234.0,1582.0,6487206.0,558615.0,"11,613,026 ",Europe,19,632,2
22,Czechia,610006,7590.0,10163.0,53.0,527062,397,72781,596.0,56913.0,948.0,3466936.0,323462.0,"10,718,217 ",Europe,18,"1,055",3
23,Iraq,580449,,12650.0,,515321,,52478,196.0,14285.0,311.0,4046571.0,99584.0,"40,634,810 ",Asia,70,"3,212",10
24,Chile,578732,,16007.0,,551200,,11525,627.0,30155.0,834.0,5917623.0,308337.0,"19,192,075 ",South America,33,"1,199",3
25,Romania,577446,,13969.0,,477139,,86338,1297.0,30110.0,728.0,4534197.0,236431.0,"19,177,644 ",Europe,33,"1,373",4
26,Bangladesh,496975,,7192.0,,431590,,58193,,3004.0,43.0,3035728.0,18349.0,"165,447,176 ",Asia,333,"23,004",55
27,Canada,488638,,13916.0,,398412,,76310,676.0,12894.0,367.0,12860016.0,339358.0,"37,895,142 ",North America,78,"2,723",3
28,Philippines,454447,,8850.0,,419902,,25695,708.0,4122.0,80.0,6353641.0,57628.0,"110,252,774 ",Asia,243,"12,458",17
29,Pakistan,451494,2972.0,9164.0,84.0,399852,"+3,261",42478,2505.0,2026.0,41.0,6176889.0,27717.0,"222,857,045 ",Asia,494,"24,319",36
30,Morocco,409746,,6804.0,,369998,,32944,1096.0,11041.0,183.0,4254699.0,114644.0,"37,112,296 ",Africa,91,"5,454",9
31,Switzerland,399511,,6487.0,,311500,,81524,447.0,46006.0,747.0,3215236.0,370252.0,"8,683,918 ",Europe,22,"1,339",3
32,Israel,367975,,3050.0,,342984,,21941,413.0,40008.0,332.0,6898766.0,750062.0,"9,197,590 ",Asia,25,"3,016",1
