#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
29,Bangladesh,1047155,,16842.0,,889167,,141146,1202.0,6294.0,101.0,7056989.0,42415.0,"166,378,913 ",Asia,159,"9,879",24,,,848,Dummy,Dummy
30,Pakistan,978847,1980.0,22642.0,24.0,915343,738,40862,2258.0,4345.0,100.0,15199875.0,67465.0,"225,298,610 ",Asia,230,"9,950",15,9,0.1,181,Dummy,Dummy
31,Portugal,912406,,17173.0,,850034,,45199,161.0,89751.0,1689.0,14083766.0,1385377.0,"10,166,014 ",Europe,11,592,1,,,"4,446",Dummy,Dummy
32,Malaysia,855949,,6385.0,,753328,,96236,972.0,26102.0,195.0,15735720.0,479854.0,"32,792,722 ",Asia,38,"5,136",2,,,"2,935",Dummy,Dummy
33,Israel,847602,77.0,6440.0,1.0,836289,34,4873,45.0,90886.0,691.0,15582866.0,1670906.0,"9,326,000 ",Asia,11,"1,448",1,8,0.1,523,Dummy,Dummy
34,Japan,822280,,14959.0,,788131,,19190,424.0,6522.0,119.0,17131042.0,135878.0,"126,076,716 ",Asia,153,"8,428",7,,,152,Dummy,Dummy
35,Hungary,808556,,30010.0,,741663,,36883,12.0,83918.0,3115.0,6214858.0,645027.0,"9,635,028 ",Europe,12,321,2,,,"3,828",Dummy,Dummy
36,Jordan,758291,,9855.0,,741031,,7405,485.0,73567.0,956.0,8125711.0,788335.0,"10,307,436 ",Asia,14,"1,046",1,,,718,Dummy,Dummy
37,Serbia,717812,,7076.0,,709023,,1713,4.0,82497.0,813.0,4514773.0,518878.0,"8,701,029 ",Europe,12,"1,230",2,,,197,Dummy,Dummy
38,Switzerland,706248,,10900.0,,689157,,6191,30.0,80993.0,1250.0,8649527.0,991937.0,"8,719,834 ",Europe,12,800,1,,,710,Dummy,Dummy
39,Nepal,658778,,9412.0,,623105,,26261,,22199.0,317.0,3430222.0,115592.0,"29,675,374 ",Asia,45,"3,153",9,,,885,Dummy,Dummy
40,UAE,653284,,1876.0,,631294,,20114,,65241.0,187.0,61297926.0,6121596.0,"10,013,390 ",Asia,15,"5,338",0,,,"2,009",Dummy,Dummy
41,Austria,652022,,10724.0,,639035,,2263,39.0,71972.0,1184.0,59766496.0,6597207.0,"9,059,364 ",Europe,14,845,0,,,250,Dummy,Dummy
42,Lebanon,548455,,7879.0,,534725,,5851,54.0,80728.0,1160.0,4731376.0,696417.0,"6,793,880 ",Asia,12,862,1,,,861,Dummy,Dummy
43,Morocco,545016,,9395.0,,526168,,9453,198.0,14588.0,251.0,7068925.0,189207.0,"37,360,858 ",Africa,69,"3,977",5,,,253,Dummy,Dummy
44,Tunisia,510396,,16651.0,,406349,,87396,630.0,42725.0,1394.0,1980448.0,165784.0,"11,945,946 ",Africa,23,717,6,,,"7,316",Dummy,Dummy
45,Saudi Arabia,503734,,8006.0,,484883,,10845,1426.0,14241.0,226.0,23100062.0,653072.0,"35,371,403 ",Asia,70,"4,418",2,,,307,Dummy,Dummy
46,Ecuador,470882,,21832.0,,437167,,11883,427.0,26279.0,1218.0,1586737.0,88553.0,"17,918,577 ",South America,38,821,11,,,663,Dummy,Dummy
47,Kazakhstan,466792,4375.0,4769.0,53.0,418228,"+2,960",43795,221.0,24558.0,251.0,11575012.0,608959.0,"19,007,870 ",Asia,41,"3,986",2,230,3,"2,304",Dummy,Dummy
48,Bolivia,456815,1379.0,17287.0,37.0,383441,"+1,496",56087,200.0,38593.0,1460.0,1943532.0,164193.0,"11,836,839 ",South America,26,685,6,117,3,"4,738",Dummy,Dummy
49,Greece,444783,,12782.0,,410407,,21594,133.0,42889.0,1233.0,11319681.0,1091530.0,"10,370,473 ",Europe,23,811,1,,,"2,082",Dummy,Dummy
50,Paraguay,439897,,14016.0,,396450,,29431,513.0,60905.0,1941.0,1600863.0,221643.0,"7,222,706 ",South America,16,515,5,,,"4,075",Dummy,Dummy
51,Belarus,429181,,3276.0,,422374,,3531,,45435.0,347.0,6999628.0,741006.0,"9,446,116 ",Europe,22,"2,883",1,,,374,Dummy,Dummy
52,Bulgaria,422619,,18154.0,,396642,,7823,94.0,61299.0,2633.0,3360216.0,487383.0,"6,894,399 ",Europe,16,380,2,,,"1,135",Dummy,Dummy
53,Panama,417087,,6654.0,,397152,,13281,84.0,95125.0,1518.0,3153596.0,719242.0,"4,384,610 ",North America,11,659,1,,,"3,029",Dummy,Dummy
54,Slovakia,391953,,12522.0,,379087,,344,15.0,71755.0,2292.0,3025036.0,553795.0,"5,462,371 ",Europe,14,436,2,,,63,Dummy,Dummy
55,Costa Rica,385069,,4829.0,,308570,,71670,382.0,74887.0,939.0,1592489.0,309701.0,"5,142,027 ",North America,13,"1,065",3,,,"13,938",Dummy,Dummy
56,Georgia,379673,,5479.0,,360558,,13636,,95365.0,1376.0,6153482.0,1545611.0,"3,981,263 ",Asia,10,727,1,,,"3,425",Dummy,Dummy
57,Kuwait,379076,,2147.0,,359025,,17904,331.0,87435.0,495.0,3165709.0,730178.0,"4,335,530 ",Asia,11,"2,019",1,,,"4,130",Dummy,Dummy
58,Uruguay,377297,,5849.0,,365219,,6229,133.0,108228.0,1678.0,2920667.0,837793.0,"3,486,144 ",South America,9,596,1,,,"1,787",Dummy,Dummy
59,Thailand,363029,9317.0,2934.0,87.0,260584,"+5,129",99511,3042.0,5188.0,42.0,8129670.0,116170.0,"69,980,620 ",Asia,193,"23,852",9,133,1,"1,422",Dummy,Dummy
60,Croatia,360924,,8231.0,,352197,,496,9.0,88481.0,2018.0,2198026.0,538849.0,"4,079,115 ",Europe,11,496,2,,,122,Dummy,Dummy
61,Azerbaijan,337456,,4988.0,,330873,,1595,,32976.0,487.0,3867916.0,377973.0,"10,233,303 ",Asia,30,"2,052",3,,,156,Dummy,Dummy
62,Dominican Republic,335079,,3897.0,,276227,,54955,310.0,30573.0,356.0,1775161.0,161968.0,"10,959,925 ",North America,33,"2,812",6,,,"5,014",Dummy,Dummy
63,Guatemala,322120,,9756.0,,282911,,29453,5.0,17645.0,534.0,1680483.0,92050.0,"18,256,106 ",North America,57,"1,871",11,,,"1,613",Dummy,Dummy
64,Palestine,315224,,3582.0,,310027,,1615,5.0,60352.0,686.0,1932252.0,369942.0,"5,223,119 ",Asia,17,"1,458",3,,,309,Dummy,Dummy
65,Denmark,301126,,2539.0,,290841,,7746,10.0,51800.0,437.0,72363056.0,12447984.0,"5,813,235 ",Europe,19,"2,290",0,,,"1,332",Dummy,Dummy
66,Oman,287054,,3472.0,,260826,,22756,458.0,54783.0,663.0,1550000.0,295811.0,"5,239,836 ",Asia,18,"1,509",3,,,"4,343",Dummy,Dummy
67,Venezuela,286990,,3315.0,,269971,,13704,424.0,10122.0,117.0,3359014.0,118472.0,"28,352,759 ",South America,99,"8,553",8,,,483,Dummy,Dummy
68,Egypt,283320,,16412.0,,219525,,47383,90.0,2716.0,157.0,3068679.0,29417.0,"104,317,523 ",Africa,368,"6,356",34,,,454,Dummy,Dummy
69,Lithuania,279302,,4401.0,,268198,,6703,18.0,104101.0,1640.0,3858809.0,1438244.0,"2,683,001 ",Europe,10,610,1,,,"2,498",Dummy,Dummy
70,Ireland,279053,,5006.0,,261813,,12234,17.0,55871.0,1002.0,4729538.0,946937.0,"4,994,566 ",Europe,18,998,1,,,"2,449",Dummy,Dummy
71,Sri Lanka,277519,,3574.0,,247569,,26376,,12904.0,166.0,4136675.0,192351.0,"21,505,818 ",Asia,77,"6,017",5,,,"1,226",Dummy,Dummy
72,Ethiopia,277212,,4347.0,,262102,,10763,114.0,2352.0,37.0,2929862.0,24854.0,"117,884,895 ",Africa,425,"27,119",40,,,91,Dummy,Dummy
73,Honduras,275675,698.0,7324.0,36.0,94731,191,173620,625.0,27385.0,728.0,828388.0,82291.0,"10,066,585 ",North America,37,"1,374",12,69,4,"17,247",Dummy,Dummy
74,Bahrain,267400,,1378.0,,265013,,1009,30.0,151752.0,782.0,5200739.0,2951462.0,"1,762,089 ",Asia,7,"1,279",0,,,573,Dummy,Dummy
75,Slovenia,257959,,4425.0,,252919,,615,10.0,124064.0,2128.0,1365790.0,656872.0,"2,079,233 ",Europe,8,470,2,,,296,Dummy,Dummy
76,Moldova,257588,,6214.0,,250545,,829,68.0,64008.0,1544.0,1320460.0,328123.0,"4,024,285 ",Europe,16,648,3,,,206,Dummy,Dummy
77,Cuba,250527,,1608.0,,212023,,36896,213.0,22132.0,142.0,5628936.0,497279.0,"11,319,481 ",North America,45,"7,039",2,,,"3,260",Dummy,Dummy
78,Armenia,226597,,4549.0,,217810,,4238,,76322.0,1532.0,1242361.0,418450.0,"2,968,956 ",Asia,13,653,2,,,"1,427",Dummy,Dummy
79,Qatar,223646,,599.0,,221549,,1498,31.0,79652.0,213.0,2233323.0,795398.0,"2,807,805 ",Asia,13,"4,687",1,,,534,Dummy,Dummy
80,Libya,209409,,3245.0,,181572,,24592,,30055.0,466.0,1174471.0,168566.0,"6,967,423 ",Africa,33,"2,147",6,,,"3,530",Dummy,Dummy
81,Bosnia and Herzegovina,205214,,9663.0,,185991,,9560,,62954.0,2964.0,1047193.0,321251.0,"3,259,738 ",Europe,16,337,3,,,"2,933",Dummy,Dummy
82,Myanmar,201274,,4036.0,,149767,,47471,,3674.0,74.0,2892932.0,52805.0,"54,785,670 ",Asia,272,"13,574",19,,,866,Dummy,Dummy
83,Kenya,189703,,3732.0,,180624,,5347,120.0,3450.0,68.0,2023807.0,36805.0,"54,987,242 ",Africa,290,"14,734",27,,,97,Dummy,Dummy
84,Zambia,178748,,2904.0,,163681,,12163,960.0,9452.0,154.0,1977464.0,104563.0,"18,911,673 ",Africa,106,"6,512",10,,,643,Dummy,Dummy
85,S. Korea,171911,1615.0,2048.0,2.0,155491,739,14372,163.0,3350.0,40.0,11008859.0,214536.0,"51,314,707 ",Asia,298,"25,056",5,31,0.04,280,Dummy,Dummy
86,Nigeria,168867,,2125.0,,164623,,2119,11.0,799.0,10.0,2362757.0,11178.0,"211,380,893 ",Africa,"1,252","99,473",89,,,10,Dummy,Dummy
87,North Macedonia,155823,,5487.0,,150139,,197,,74797.0,2634.0,914381.0,438913.0,"2,083,286 ",Europe,13,380,2,,,95,Dummy,Dummy
88,Algeria,147883,,3867.0,,102594,,41422,39.0,3311.0,87.0,230861.0,5169.0,"44,664,792 ",Africa,302,"11,550",193,,,927,Dummy,Dummy
89,Kyrgyzstan,143668,1398.0,2133.0,10.0,120731,"+1,037",20804,102.0,21654.0,321.0,1410900.0,212650.0,"6,634,857 ",Asia,46,"3,111",5,211,2,"3,136",Dummy,Dummy
90,Mongolia,141689,1159.0,703.0,4.0,114872,"+3,808",26114,192.0,42516.0,211.0,3375690.0,1012939.0,"3,332,571 ",Asia,24,"4,740",1,348,1,"7,836",Dummy,Dummy
91,Latvia,137970,,2538.0,,134703,,729,14.0,73993.0,1361.0,3000500.0,1609160.0,"1,864,638 ",Europe,14,735,1,,,391,Dummy,Dummy
92,Afghanistan,136643,,5921.0,,83849,,46873,1124.0,3431.0,149.0,664045.0,16673.0,"39,828,263 ",Asia,291,"6,727",60,,,"1,177",Dummy,Dummy
93,Norway,133549,,796.0,,88952,,43801,3.0,24438.0,146.0,6297861.0,1152417.0,"5,464,913 ",Europe,41,"6,865",1,,,"8,015",Dummy,Dummy
94,Albania,132608,,2456.0,,130053,,99,3.0,46132.0,854.0,840087.0,292250.0,"2,874,554 ",Europe,22,"1,170",3,,,34,Dummy,Dummy
95,Estonia,131562,,1270.0,,127936,,2356,5.0,99108.0,957.0,1563649.0,1177930.0,"1,327,455 ",Europe,10,"1,045",1,,,"1,775",Dummy,Dummy
96,Uzbekistan,117409,491.0,781.0,3.0,112546,528,4082,23.0,3456.0,23.0,1377915.0,40565.0,"33,968,136 ",Asia,289,"43,493",25,14,0.09,120,Dummy,Dummy
97,Namibia,108055,,2090.0,,78908,,27057,102.0,41749.0,808.0,574241.0,221869.0,"2,588,193 ",Africa,24,"1,238",5,,,"10,454",Dummy,Dummy
98,Montenegro,100519,,1621.0,,98576,,322,6.0,160024.0,2581.0,468692.0,746149.0,"628,148 ",Europe,6,388,1,,,513,Dummy,Dummy
99,Finland,98505,,976.0,,46000,,51529,9.0,17750.0,176.0,5609912.0,1010868.0,"5,549,599 ",Europe,56,"5,686",1,,,"9,285",Dummy,Dummy
100,Ghana,97728,,802.0,,94612,,2314,11.0,3079.0,25.0,1332546.0,41984.0,"31,739,014 ",Africa,325,"39,575",24,,,73,Dummy,Dummy
101,Mozambique,91886,,1013.0,,74211,,16662,32.0,2858.0,32.0,646838.0,20118.0,"32,152,976 ",Africa,350,"31,740",50,,,518,Dummy,Dummy
102,Uganda,88194,,2164.0,,62213,,23817,987.0,1868.0,46.0,1398851.0,29624.0,"47,220,223 ",Africa,535,"21,821",34,,,504,Dummy,Dummy
103,Cyprus,86185,,382.0,,73452,,12351,40.0,70852.0,314.0,8515254.0,7000287.0,"1,216,415 ",Asia,14,"3,184",0,,,"10,154",Dummy,Dummy
104,El Salvador,82130,,2457.0,,74708,,4965,78.0,12597.0,377.0,1098929.0,168549.0,"6,519,942 ",North America,79,"2,654",6,,,762,Dummy,Dummy
105,Cameroon,80858,,1324.0,,78224,,1310,152.0,2970.0,49.0,1751774.0,64347.0,"27,223,717 ",Africa,337,"20,562",16,,,48,Dummy,Dummy
106,Botswana,80153,,1253.0,,69931,,8969,1.0,33392.0,522.0,1380609.0,575159.0,"2,400,396 ",Africa,30,"1,916",2,,,"3,736",Dummy,Dummy
107,Maldives,75332,,214.0,,72569,,2549,17.0,136885.0,389.0,1077635.0,1958165.0,"550,329 ",Asia,7,"2,572",1,,,"4,632",Dummy,Dummy
108,Zimbabwe,73271,,2274.0,,48102,,22895,33.0,4857.0,151.0,896362.0,59419.0,"15,085,471 ",Africa,206,"6,634",17,,,"1,518",Dummy,Dummy
109,Luxembourg,72391,,819.0,,69897,,1675,2.0,113742.0,1287.0,3159639.0,4964481.0,"636,449 ",Europe,9,777,0,,,"2,632",Dummy,Dummy
110,Cambodia,63615,915.0,986.0,33.0,55365,876,7264,,3752.0,58.0,1599359.0,94318.0,"16,957,003 ",Asia,267,"17,198",11,54,2,428,Dummy,Dummy
111,Singapore,62744,,36.0,,62453,,255,2.0,10639.0,6.0,14751144.0,2501151.0,"5,897,743 ",Asia,94,"163,826",0,,,43,Dummy,Dummy
112,Jamaica,50793,,1134.0,,41090,,8569,8.0,17076.0,381.0,460648.0,154866.0,"2,974,492 ",North America,59,"2,623",6,,,"2,881",Dummy,Dummy
113,Rwanda,49808,,598.0,,34567,,14643,73.0,3750.0,45.0,1738874.0,130924.0,"13,281,589 ",Africa,267,"22,210",8,,,"1,103",Dummy,Dummy
114,Ivory Coast,48903,,319.0,,48278,,306,,1808.0,12.0,737784.0,27276.0,"27,048,370 ",Africa,553,"84,791",37,,,11,Dummy,Dummy
115,Senegal,46863,,1201.0,,42547,,3115,17.0,2725.0,70.0,592196.0,34437.0,"17,196,387 ",Africa,367,"14,318",29,,,181,Dummy,Dummy
116,DRC,44512,,984.0,,28801,,14727,,482.0,11.0,230375.0,2495.0,"92,350,474 ",Africa,"2,075","93,852",401,,,159,Dummy,Dummy
117,Madagascar,42462,,933.0,,40845,,684,46.0,1494.0,33.0,218595.0,7691.0,"28,421,124 ",Africa,669,"30,462",130,,,24,Dummy,Dummy
118,Angola,40138,,941.0,,34500,,4697,12.0,1184.0,28.0,669500.0,19742.0,"33,913,305 ",Africa,845,"36,040",51,,,139,Dummy,Dummy
119,Malawi,39932,,1264.0,,34000,,4668,181.0,2034.0,64.0,287655.0,14649.0,"19,636,916 ",Africa,492,"15,536",68,,,238,Dummy,Dummy
120,Sudan,36805,,2760.0,,30647,,3398,,820.0,61.0,234414.0,5221.0,"44,899,942 ",Africa,"1,220","16,268",192,,,76,Dummy,Dummy
121,Vietnam,35409,909.0,132.0,,9553,,25724,,360.0,1.0,8434266.0,85853.0,"98,240,624 ",Asia,"2,774","744,247",12,9,,262,Dummy,Dummy
122,Trinidad and Tobago,35046,,952.0,,28213,,5881,22.0,24959.0,678.0,246488.0,175541.0,"1,404,161 ",North America,40,"1,475",6,,,"4,188",Dummy,Dummy
123,Réunion,33295,,256.0,,30781,,2258,40.0,36917.0,284.0,103924.0,115228.0,"901,896 ",Africa,27,"3,523",9,,,"2,504",Dummy,Dummy
124,Cabo Verde,33053,,290.0,,32258,,505,23.0,58792.0,516.0,185660.0,330236.0,"562,204 ",Africa,17,"1,939",3,,,898,Dummy,Dummy
125,Australia,31429,106.0,912.0,,29534,,983,17.0,1218.0,35.0,22259405.0,862620.0,"25,804,428 ",Australia/Oceania,821,"28,294",1,4,,38,Dummy,Dummy
126,Malta,31394,,420.0,,30192,,782,,70906.0,949.0,1021801.0,2307820.0,"442,756 ",Europe,14,"1,054",0,,,"1,766",Dummy,Dummy
127,French Guiana,28554,,163.0,,9995,,18396,27.0,93124.0,532.0,302380.0,986165.0,"306,622 ",South America,11,"1,881",1,,,"59,996",Dummy,Dummy
128,Syria,25801,,1900.0,,21893,,2008,,1438.0,106.0,103566.0,5774.0,"17,936,840 ",Asia,695,"9,440",173,,,112,Dummy,Dummy
129,Gabon,25198,,162.0,,24941,,95,8.0,11054.0,71.0,919919.0,403539.0,"2,279,627 ",Africa,90,"14,072",2,,,42,Dummy,Dummy
130,Guinea,24173,,180.0,,23416,,577,24.0,1791.0,13.0,477790.0,35397.0,"13,498,001 ",Africa,558,"74,989",28,,,43,Dummy,Dummy
131,Suriname,23594,,594.0,,19584,,3416,32.0,39852.0,1003.0,84738.0,143127.0,"592,046 ",South America,25,997,7,,,"5,770",Dummy,Dummy
132,Mauritania,21902,,496.0,,20395,,1011,16.0,4587.0,104.0,329093.0,68920.0,"4,774,985 ",Africa,218,"9,627",15,,,212,Dummy,Dummy
133,Guyana,21055,,499.0,,19260,,1296,10.0,26636.0,631.0,203592.0,257560.0,"790,465 ",South America,38,"1,584",4,,,"1,640",Dummy,Dummy
134,Eswatini,20280,,696.0,,18533,,1051,10.0,17296.0,594.0,232542.0,198325.0,"1,172,532 ",Africa,58,"1,685",5,,,896,Dummy,Dummy
135,Mayotte,19450,,174.0,,2964,,16312,,69571.0,622.0,176919.0,632828.0,"279,569 ",Africa,14,"1,607",2,,,"58,347",Dummy,Dummy
136,Haiti,19374,,487.0,,12977,,5910,,1678.0,42.0,94340.0,8171.0,"11,545,587 ",North America,596,"23,708",122,,,512,Dummy,Dummy
137,French Polynesia,19042,,144.0,,18878,,20,,67386.0,510.0,26355.0,93265.0,"282,582 ",Australia/Oceania,15,"1,962",11,,,71,Dummy,Dummy
138,Guadeloupe,17373,,236.0,,2250,,14887,23.0,43411.0,590.0,237834.0,594295.0,"400,195 ",North America,23,"1,696",2,,,"37,199",Dummy,Dummy
139,Papua New Guinea,17340,,179.0,,16975,,186,7.0,1901.0,20.0,136187.0,14931.0,"9,121,155 ",Australia/Oceania,526,"50,956",67,,,20,Dummy,Dummy
140,Seychelles,17005,,77.0,,16072,,856,,171813.0,778.0,21504.0,217269.0,"98,974 ",Africa,6,"1,285",5,,,"8,649",Dummy,Dummy
141,Taiwan,15302,,747.0,,12838,,1717,,641.0,31.0,2963682.0,124205.0,"23,861,241 ",Asia,"1,559","31,943",8,,,72,Dummy,Dummy
142,Somalia,15068,,781.0,,7266,,7021,,922.0,48.0,159451.0,9754.0,"16,347,719 ",Africa,"1,085","20,932",103,,,429,Dummy,Dummy
143,Mali,14486,,528.0,,10655,,3303,,695.0,25.0,328872.0,15774.0,"20,848,560 ",Africa,"1,439","39,486",63,,,158,Dummy,Dummy
144,Togo,14320,,134.0,,13721,,465,,1689.0,16.0,378988.0,44703.0,"8,477,842 ",Africa,592,"63,267",22,,,55,Dummy,Dummy
145,Andorra,14167,,127.0,,13796,,244,,183053.0,1641.0,193595.0,2501454.0,"77,393 ",Europe,5,609,0,,,"3,153",Dummy,Dummy
146,Tajikistan,13911,,107.0,,13581,,223,,1426.0,11.0,,,"9,757,542 ",Asia,701,"91,192",,,,23,Dummy,Dummy
147,Belize,13587,,331.0,,12961,,295,2.0,33544.0,817.0,168236.0,415350.0,"405,046 ",North America,30,"1,224",2,,,728,Dummy,Dummy
148,Burkina Faso,13523,,168.0,,13333,,22,,629.0,8.0,200328.0,9322.0,"21,490,868 ",Africa,"1,589","127,922",107,,,1,Dummy,Dummy
149,Martinique,13371,,99.0,,98,,13174,1.0,35659.0,264.0,209713.0,559287.0,"374,965 ",North America,28,"3,788",2,,,"35,134",Dummy,Dummy
150,Bahamas,13233,,254.0,,11961,,1018,2.0,33323.0,640.0,112074.0,282221.0,"397,114 ",North America,30,"1,563",4,,,"2,563",Dummy,Dummy
151,Congo,12790,,167.0,,11759,,864,,2261.0,30.0,158304.0,27982.0,"5,657,427 ",Africa,442,"33,877",36,,,153,Dummy,Dummy
152,Curaçao,12418,,126.0,,12225,,67,4.0,75359.0,765.0,149702.0,908469.0,"164,785 ",North America,13,"1,308",1,,,407,Dummy,Dummy
153,Fiji,12032,,59.0,,2221,,9752,27.0,13322.0,65.0,238520.0,264101.0,"903,138 ",Australia/Oceania,75,"15,307",4,,,"10,798",Dummy,Dummy
