#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
19,35634,Asia,Qatar,10.0,,,"2,876,244 ",203.0,69945.0,48947,30.0,13283.0,201180.0,17018.0
20,0,Europe,Netherlands,343.0,,,"17,131,422 ",188.0,19585.0,45768,5871.0,0.0,335524.0,2672.0
21,22819,Europe,Belarus,23.0,,,"9,449,602 ",92.0,51381.0,38956,214.0,15923.0,485534.0,4123.0
22,29823,Asia,Bangladesh,3.0,,,"164,533,357 ",1.0,1619.0,38292,544.0,7925.0,266456.0,233.0
23,16403,South America,Ecuador,186.0,,,"17,616,823 ",219.0,6218.0,38103,3275.0,18425.0,109541.0,2163.0
24,25897,Europe,Sweden,418.0,,,"10,093,401 ",264.0,23659.0,35088,4220.0,4971.0,238800.0,3476.0
25,15577,Asia,Singapore,4.0,,,"5,846,018 ",7.0,57251.0,32876,23.0,17276.0,334691.0,5624.0
26,15343,Asia,UAE,26.0,,,"9,878,903 ",1.0,209790.0,31969,255.0,16371.0,2072493.0,3236.0
27,11587,Europe,Portugal,133.0,,,"10,199,336 ",66.0,74916.0,31292,1356.0,18349.0,764093.0,3068.0
28,559,Europe,Switzerland,222.0,,,"8,648,693 ",42.0,44015.0,30776,1917.0,28300.0,380671.0,3558.0
29,11934,Africa,South Africa,9.0,,,"59,236,519 ",128.0,10720.0,25937,552.0,13451.0,634996.0,438.0
30,1083,Europe,Ireland,331.0,,,"4,932,505 ",54.0,66051.0,24803,1631.0,22089.0,325795.0,5028.0
31,17190,South America,Colombia,16.0,,,"50,831,115 ",136.0,5574.0,24104,803.0,6111.0,283346.0,474.0
32,16321,Asia,Indonesia,5.0,,,"273,247,624 ",,1019.0,23851,1473.0,6057.0,278411.0,87.0
33,15146,Asia,Kuwait,41.0,,,"4,264,401 ",193.0,65412.0,23267,175.0,7946.0,278945.0,5456.0
34,11115,Europe,Poland,27.0,,,"37,850,312 ",160.0,21790.0,22473,1028.0,10330.0,824774.0,594.0
35,13252,Europe,Ukraine,15.0,,,"43,756,559 ",259.0,7143.0,21905,658.0,7995.0,312532.0,501.0
36,13645,Africa,Egypt,8.0,,,"102,141,537 ",41.0,1322.0,19666,816.0,5205.0,135000.0,193.0
37,5205,Europe,Romania,64.0,,,"19,248,782 ",198.0,20654.0,18594,1227.0,12162.0,397563.0,966.0
38,1942,Asia,Israel,31.0,,,"9,197,590 ",39.0,60067.0,16793,281.0,14570.0,552471.0,1826.0
39,1820,Asia,Japan,7.0,,,"126,510,637 ",147.0,2203.0,16651,858.0,13973.0,278642.0,132.0
40,718,Europe,Austria,72.0,,,"9,001,628 ",32.0,46514.0,16591,645.0,15228.0,418706.0,1843.0
41,6459,North America,Dominican Republic,44.0,,,"10,837,562 ",123.0,6549.0,15723,474.0,8790.0,70972.0,1451.0
42,10639,Asia,Philippines,8.0,,,"109,439,758 ",81.0,2882.0,15049,904.0,3506.0,315363.0,138.0
43,9084,South America,Argentina,11.0,,,"45,156,510 ",171.0,3105.0,13933,500.0,4349.0,140218.0,309.0
44,11091,Asia,Afghanistan,6.0,,,"38,838,960 ",19.0,872.0,12456,227.0,1138.0,33864.0,321.0
45,4034,North America,Panama,73.0,,,"4,308,096 ",72.0,14367.0,11728,315.0,7379.0,61895.0,2722.0
46,809,Europe,Denmark,98.0,,,"5,790,332 ",22.0,99487.0,11480,565.0,10106.0,576061.0,1983.0
47,735,Asia,S. Korea,5.0,79.0,,"51,265,201 ",15.0,16945.0,11344,269.0,10340.0,868666.0,221.0
48,4758,Europe,Serbia,27.0,,,"8,740,460 ",10.0,26255.0,11275,240.0,6277.0,229485.0,1290.0
49,4525,Asia,Bahrain,9.0,,,"1,695,130 ",10.0,171743.0,9692,15.0,5152.0,291127.0,5718.0
50,4771,Asia,Kazakhstan,2.0,272.0,,"18,755,108 ",58.0,39204.0,9576,37.0,4768.0,735273.0,511.0
51,2399,Europe,Czechia,30.0,,,"10,707,177 ",18.0,38985.0,9086,317.0,6370.0,417422.0,849.0
52,3105,Africa,Algeria,14.0,,,"43,772,270 ",32.0,,8857,623.0,5129.0,,202.0
53,5978,Africa,Nigeria,1.0,,,"205,612,176 ",7.0,216.0,8733,254.0,2501.0,44458.0,42.0
54,439,Europe,Norway,43.0,,,"5,417,258 ",11.0,44278.0,8401,235.0,7727.0,239864.0,1551.0
55,6157,Asia,Oman,8.0,,,"5,093,172 ",31.0,14137.0,8373,39.0,2177.0,72000.0,1644.0
56,4421,Asia,Armenia,33.0,,,"2,962,740 ",10.0,18118.0,7774,98.0,3255.0,53678.0,2624.0
57,6799,South America,Bolivia,24.0,632.0,6.0,"11,657,564 ",3.0,1912.0,7768,280.0,689.0,22294.0,666.0
58,1421,Asia,Malaysia,4.0,,,"32,325,930 ",8.0,16084.0,7619,115.0,6083.0,519944.0,236.0
59,2421,Africa,Morocco,5.0,,,"36,868,513 ",1.0,4630.0,7601,202.0,4978.0,170713.0,206.0
60,3379,Europe,Moldova,68.0,,,"4,034,794 ",256.0,10054.0,7537,274.0,3884.0,40565.0,1868.0
61,4857,Africa,Ghana,1.0,,,"31,007,405 ",16.0,6640.0,7303,34.0,2412.0,205890.0,236.0
62,468,Australia/Oceania,Australia,4.0,11.0,,"25,471,489 ",5.0,53487.0,7150,103.0,6579.0,1362384.0,281.0
63,1279,Europe,Finland,56.0,,,"5,539,940 ",11.0,31284.0,6692,313.0,5100.0,173313.0,1208.0
64,3265,Africa,Cameroon,7.0,,,"26,477,611 ",28.0,,5436,175.0,1996.0,,205.0
65,2056,Asia,Iraq,4.0,,,"40,130,509 ",41.0,5143.0,5135,175.0,2904.0,206381.0,128.0
66,3940,North America,Honduras,20.0,239.0,6.0,"9,889,121 ",13.0,1496.0,4640,194.0,506.0,14790.0,469.0
67,1617,Asia,Azerbaijan,5.0,,,"10,130,533 ",42.0,27705.0,4568,54.0,2897.0,280663.0,451.0
68,3402,Africa,Sudan,4.0,200.0,11.0,"43,744,402 ",,9.0,4346,195.0,749.0,401.0,99.0
69,3584,North America,Guatemala,4.0,191.0,5.0,"17,882,519 ",5.0,1757.0,4145,68.0,493.0,31427.0,232.0
70,100,Europe,Luxembourg,176.0,,,"624,975 ",4.0,112241.0,4001,110.0,3791.0,70148.0,6402.0
71,1432,Europe,Hungary,52.0,,,"9,662,523 ",25.0,17590.0,3793,505.0,1856.0,169960.0,393.0
72,1802,Asia,Tajikistan,5.0,,,"9,515,811 ",,,3424,47.0,1575.0,,360.0
73,687,Asia,Uzbekistan,0.4,,,"33,421,893 ",4.0,13763.0,3369,14.0,2668.0,460000.0,101.0
74,1582,Africa,Guinea,2.0,,,"13,095,550 ",24.0,1100.0,3275,20.0,1673.0,14407.0,250.0
75,1629,Africa,Senegal,2.0,,,"16,697,987 ",18.0,2249.0,3253,38.0,1586.0,37547.0,195.0
76,66,Asia,Thailand,0.8,,,"69,784,013 ",59.0,5380.0,3054,57.0,2931.0,375453.0,44.0
77,1356,Europe,Greece,17.0,,,"10,427,500 ",17.0,15943.0,2903,173.0,1374.0,166245.0,278.0
78,1494,Africa,Djibouti,18.0,,,"986,598 ",,23454.0,2697,18.0,1185.0,23140.0,2734.0
79,1223,Africa,Ivory Coast,1.0,,,"26,310,853 ",,970.0,2556,31.0,1302.0,25524.0,97.0
80,2113,Africa,DRC,0.8,,,"89,271,601 ",,,2546,68.0,365.0,,29.0
81,1415,Europe,Bulgaria,19.0,,,"6,952,943 ",22.0,10987.0,2460,133.0,912.0,76391.0,354.0
82,540,Europe,Bosnia and Herzegovina,46.0,,,"3,282,587 ",4.0,18617.0,2435,151.0,1744.0,61111.0,742.0
83,1674,Africa,Gabon,6.0,,,"2,220,348 ",12.0,5432.0,2319,14.0,631.0,12060.0,1044.0
84,96,Europe,Croatia,25.0,,,"4,107,462 ",6.0,15646.0,2244,101.0,2047.0,64266.0,546.0
85,1179,North America,El Salvador,6.0,,2.0,"6,483,178 ",29.0,12295.0,2109,39.0,891.0,79711.0,325.0
86,450,Europe,North Macedonia,57.0,,,"2,083,382 ",21.0,12702.0,2039,119.0,1470.0,26463.0,979.0
87,168,North America,Cuba,7.0,,,"11,327,235 ",4.0,8564.0,1974,82.0,1724.0,97003.0,174.0
88,213,Europe,Estonia,50.0,,,"1,326,455 ",,60013.0,1840,66.0,1561.0,79605.0,1387.0
89,3,Europe,Iceland,29.0,,,"341,036 ",,174800.0,1805,10.0,1792.0,59613.0,5293.0
90,1399,Africa,Somalia,4.0,,,"15,846,666 ",2.0,,1731,67.0,265.0,,109.0
91,397,Europe,Lithuania,24.0,,,"2,725,434 ",17.0,103188.0,1647,66.0,1184.0,281232.0,604.0
92,311,Africa,Mayotte,73.0,,,"272,138 ",10.0,19108.0,1645,20.0,1314.0,5200.0,6045.0
93,461,Asia,Kyrgyzstan,2.0,,,"6,513,579 ",4.0,16245.0,1520,16.0,1043.0,105815.0,233.0
94,160,Europe,Slovakia,5.0,,,"5,459,404 ",1.0,29923.0,1515,28.0,1327.0,163362.0,278.0
95,8,Australia/Oceania,New Zealand,4.0,,1.0,"5,002,100 ",,54315.0,1504,22.0,1474.0,271690.0,301.0
96,9,Europe,Slovenia,52.0,,,"2,078,912 ",2.0,37494.0,1471,108.0,1354.0,77947.0,708.0
97,1008,Africa,Kenya,1.0,,,"53,650,862 ",7.0,1255.0,1471,55.0,408.0,67341.0,27.0
98,727,Asia,Sri Lanka,0.5,,,"21,404,986 ",1.0,2678.0,1469,10.0,732.0,57327.0,69.0
99,1255,Asia,Maldives,9.0,,,"539,599 ",9.0,21822.0,1457,5.0,197.0,11775.0,2700.0
100,1264,North America,Haiti,3.0,146.0,1.0,"11,389,143 ",,305.0,1320,34.0,22.0,3475.0,116.0
101,932,South America,Venezuela,0.4,,,"28,443,061 ",4.0,31561.0,1245,11.0,302.0,897695.0,44.0
102,1146,Africa,Guinea-Bissau,4.0,,,"1,963,230 ",,764.0,1195,7.0,42.0,1500.0,609.0
103,443,Asia,Lebanon,4.0,,,"6,828,121 ",3.0,11348.0,1161,26.0,692.0,77488.0,170.0
104,414,Africa,Mali,3.0,,,"20,189,289 ",,173.0,1116,70.0,632.0,3483.0,55.0
105,29,Asia,Hong Kong,0.5,,,"7,491,257 ",1.0,27089.0,1067,4.0,1034.0,202930.0,142.0
106,293,Europe,Latvia,12.0,,,"1,887,954 ",3.0,54849.0,1057,23.0,741.0,103553.0,560.0
107,271,Africa,Zambia,0.4,,,"18,329,866 ",1.0,1324.0,1057,7.0,779.0,24275.0,58.0
108,74,Africa,Tunisia,4.0,,,"11,806,826 ",2.0,4160.0,1051,48.0,929.0,49113.0,89.0
109,205,Europe,Albania,11.0,,,"2,878,078 ",3.0,4784.0,1050,33.0,812.0,13768.0,365.0
110,866,Africa,Equatorial Guinea,9.0,,,"1,398,014 ",,611.0,1043,12.0,165.0,854.0,746.0
111,978,Africa,South Sudan,0.9,,,"11,181,121 ",,300.0,994,10.0,6.0,3356.0,89.0
112,335,North America,Costa Rica,2.0,,,"5,089,715 ",2.0,4782.0,984,10.0,639.0,24338.0,193.0
113,93,Africa,Niger,3.0,,,"24,110,413 ",,248.0,952,63.0,796.0,5989.0,39.0
114,328,Asia,Cyprus,14.0,,,"1,206,536 ",4.0,87878.0,939,17.0,594.0,106028.0,778.0
115,699,Asia,Nepal,0.1,,,"29,084,694 ",,5452.0,886,4.0,183.0,158564.0,30.0
116,481,South America,Paraguay,2.0,,,"7,124,097 ",,3756.0,884,11.0,392.0,26760.0,124.0
117,120,Africa,Burkina Faso,3.0,,,"20,843,247 ",,,845,53.0,672.0,,41.0
118,131,South America,Uruguay,6.0,,,"3,472,627 ",5.0,11585.0,803,22.0,650.0,40229.0,231.0
119,440,Africa,Sierra Leone,6.0,,,"7,960,641 ",,,782,45.0,297.0,,98.0
120,36,Europe,Andorra,660.0,,,"77,254 ",3.0,48541.0,763,51.0,676.0,3750.0,9877.0
121,354,North America,Nicaragua,5.0,,,"6,616,977 ",,,759,35.0,370.0,,115.0
122,166,Asia,Georgia,3.0,,,"3,989,847 ",6.0,12584.0,735,12.0,557.0,50208.0,184.0
123,544,Africa,Ethiopia,0.05,,,"114,669,653 ",1.0,799.0,731,6.0,181.0,91616.0,6.0
124,125,Asia,Jordan,0.9,,,"10,193,504 ",5.0,16470.0,720,9.0,586.0,167892.0,71.0
125,292,Africa,Chad,4.0,,,"16,376,161  ",,,715,64.0,359.0,,44.0
126,48,,Diamond Princess,,,,0,4.0,,712,13.0,651.0,,
127,678,Africa,CAR,0.2,,,"4,821,444 ",,2400.0,702,1.0,23.0,11570.0,146.0
128,331,Europe,San Marino,1238.0,,,"33,925 ",,120236.0,667,42.0,294.0,4079.0,19661.0
129,114,Europe,Malta,16.0,,,"441,436 ",1.0,145738.0,612,7.0,491.0,64334.0,1386.0
130,459,Africa,Madagascar,0.07,,,"27,617,161 ",10.0,351.0,612,2.0,151.0,9681.0,22.0
131,391,Africa,Congo,3.0,,,"5,504,079 ",,,571,19.0,161.0,,104.0
132,281,North America,Jamaica,3.0,5.0,,"2,959,976 ",2.0,3804.0,569,9.0,279.0,11259.0,192.0
133,3,Europe,Channel Islands,259.0,,,"173,711 ",,59035.0,560,45.0,512.0,10255.0,3224.0
134,305,Africa,Tanzania,0.4,,,"59,555,005 ",7.0,,509,21.0,183.0,,9.0
135,48,Africa,Réunion,1.0,,,"894,714 ",1.0,19224.0,460,1.0,411.0,17200.0,514.0
136,363,Africa,Sao Tome and Principe,55.0,,,"218,753 ",,800.0,443,12.0,68.0,175.0,2025.0
137,15,Asia,Taiwan,0.3,,,"23,812,861 ",,2999.0,441,7.0,419.0,71405.0,19.0
138,66,Asia,Palestine,0.6,,,"5,089,275 ",,8818.0,434,3.0,365.0,44876.0,85.0
139,255,South America,French Guiana,3.0,,,"297,878 ",2.0,,406,1.0,150.0,,1363.0
140,199,Africa,Togo,2.0,,,"8,258,842 ",,2119.0,395,13.0,183.0,17501.0,48.0
141,231,Africa,Cabo Verde,7.0,,,"555,410 ",,2353.0,390,4.0,155.0,1307.0,702.0
142,101,Africa,Rwanda,,,,"12,919,074 ",,4679.0,346,,245.0,60443.0,27.0
143,6,Europe,Isle of Man,282.0,,,"84,991 ",2.0,54935.0,336,24.0,306.0,4669.0,3953.0
144,2,Africa,Mauritius,8.0,,,"1,271,577 ",,85328.0,334,10.0,322.0,108501.0,263.0
145,49,Asia,Vietnam,,,,"97,255,746 ",1.0,2828.0,327,,278.0,275000.0,3.0
146,0,Europe,Montenegro,14.0,,,"628,059 ",,16188.0,324,9.0,315.0,10167.0,516.0
147,261,Africa,Mauritania,3.0,,,"4,636,938 ",,557.0,292,16.0,15.0,2583.0,63.0
148,212,Africa,Uganda,,,,"45,586,273 ",,1953.0,281,,69.0,89019.0,6.0
149,102,Africa,Eswatini,2.0,,,"1,159,019 ",,4309.0,272,2.0,168.0,4994.0,235.0
150,95,Africa,Liberia,5.0,,,"5,045,496 ",,,266,27.0,144.0,,53.0
151,193,Asia,Yemen,2.0,,,"29,759,172 ",,4.0,256,53.0,10.0,120.0,9.0
152,155,Africa,Mozambique,0.03,,,"31,163,434 ",,290.0,227,1.0,71.0,9036.0,7.0
153,73,Africa,Benin,0.2,,,"12,090,168 ",,2331.0,210,3.0,134.0,28179.0,17.0
154,74,Asia,Myanmar,0.1,,,"54,375,747 ",,397.0,206,6.0,126.0,21593.0,4.0
155,92,North America,Martinique,37.0,,,"375,291 ",,,197,14.0,91.0,,525.0
156,0,Europe,Faeroe Islands,,,,"48,846 ",,192155.0,187,,187.0,9386.0,3828.0
157,32,North America,Guadeloupe,35.0,,,"400,118 ",3.0,8930.0,161,14.0,115.0,3573.0,402.0
158,118,Asia,Mongolia,,13.0,,"3,273,095 ",25.0,4041.0,161,,43.0,13225.0,49.0
159,10,Europe,Gibraltar,,,,"33,692 ",,203579.0,157,,147.0,6859.0,4660.0
160,2,Asia,Brunei ,5.0,,,"437,082 ",2.0,42665.0,141,2.0,137.0,18648.0,323.0
161,72,North America,Cayman Islands,15.0,,,"65,648 ",,154978.0,140,1.0,67.0,10174.0,2133.0
162,61,South America,Guyana,14.0,,,"786,201 ",2.0,1908.0,139,11.0,67.0,1500.0,177.0
163,39,North America,Bermuda,144.0,,,"62,298 ",2.0,109570.0,139,9.0,91.0,6826.0,2231.0
164,103,Africa,Zimbabwe,0.3,,,"14,841,813 ",,2496.0,132,4.0,25.0,37039.0,9.0
165,2,Asia,Cambodia,,,,"16,696,479 ",1.0,1102.0,124,,122.0,18392.0,7.0
166,74,Asia,Syria,0.2,,,"17,456,890 ",,,121,4.0,43.0,,7.0
167,0,North America,Trinidad and Tobago,6.0,,,"1,399,073 ",,2209.0,116,8.0,108.0,3091.0,83.0
168,60,Africa,Malawi,0.2,,,"19,078,629 ",1.0,177.0,101,4.0,37.0,3372.0,5.0
169,1,North America,Aruba,28.0,,,"106,724 ",3.0,19593.0,101,3.0,97.0,2091.0,946.0
170,43,North America,Bahamas,28.0,,,"392,887 ",1.0,5200.0,100,11.0,46.0,2043.0,255.0
171,55,Africa,Libya,0.6,,,"6,862,224 ",,751.0,99,4.0,40.0,5154.0,14.0
172,4,Europe,Monaco,102.0,,,"39,216 ",2.0,,98,4.0,90.0,,2499.0
173,9,North America,Barbados,24.0,,,"287,343 ",1.0,17533.0,92,7.0,76.0,5038.0,320.0
174,61,Africa,Comoros,2.0,,,"867,725 ",,,87,2.0,24.0,,100.0
175,26,Europe,Liechtenstein,26.0,,,"38,118 ",,23611.0,82,1.0,55.0,900.0,2151.0
176,2,North America,Sint Maarten,350.0,,,"42,829 ",1.0,10227.0,77,15.0,60.0,438.0,1798.0
177,49,Africa,Angola,0.1,,,"32,757,041 ",,305.0,71,4.0,18.0,10000.0,2.0
178,0,Australia/Oceania,French Polynesia,,,,"280,757 ",,14119.0,60,,60.0,3964.0,214.0
179,0,Asia,Macao,,,,"648,476 ",,,45,,45.0,,69.0
180,21,Africa,Burundi,0.08,,,"11,853,218 ",,24.0,42,1.0,20.0,284.0,4.0
181,4,North America,Saint Martin,78.0,,,"38,601 ",1.0,14326.0,40,3.0,33.0,553.0,1036.0
182,0,Africa,Eritrea,,,,"3,541,651 ",,,39,,39.0,,11.0
183,14,Africa,Botswana,0.4,,,"2,346,847 ",,7666.0,35,1.0,20.0,17991.0,15.0
184,22,Asia,Bhutan,,,,"770,795 ",,20579.0,28,,6.0,15862.0,36.0
185,3,North America,Antigua and Barbuda,31.0,,,"97,853 ",1.0,1870.0,25,3.0,19.0,183.0,255.0
186,5,Africa,Gambia,0.4,,,"2,409,532 ",,718.0,25,1.0,19.0,1730.0,10.0
187,0,Asia,Timor-Leste,,,,"1,315,933 ",,980.0,24,,24.0,1290.0,18.0
188,5,North America,Grenada,,,,"112,475 ",4.0,26735.0,23,,18.0,3007.0,204.0
189,8,Africa,Namibia,,,,"2,536,326 ",,1262.0,22,,14.0,3201.0,9.0
190,3,Asia,Laos,,,,"7,265,262  ",,817.0,19,,16.0,5938.0,3.0
191,0,North America,Belize,5.0,,,"396,910 ",,3822.0,18,2.0,16.0,1517.0,45.0
192,3,North America,Curaçao,6.0,,,"164,031 ",,3487.0,18,1.0,14.0,572.0,110.0
193,3,Australia/Oceania,Fiji,,,,"895,837 ",,2714.0,18,,15.0,2431.0,20.0
194,0,Australia/Oceania,New Caledonia,,,,"285,238 ",,22416.0,18,,18.0,6394.0,63.0
195,0,North America,Saint Lucia,,,,"183,550 ",,5257.0,18,,18.0,965.0,98.0
196,4,North America,St. Vincent Grenadines,,,,"110,908 ",,1948.0,18,,14.0,216.0,162.0
197,0,North America,Dominica,,,,"71,970 ",,6016.0,16,,16.0,433.0,222.0
198,0,North America,Saint Kitts and Nevis,,,,"53,164 ",,7411.0,15,,15.0,394.0,282.0
199,0,South America,Falkland Islands,,,,"3,469 ",,144999.0,13,,13.0,503.0,3747.0
200,2,North America,Greenland,,,,"56,761 ",,35324.0,13,,11.0,2005.0,229.0
201,2,South America,Suriname,2.0,,,"586,135 ",,833.0,12,1.0,9.0,488.0,20.0
202,1,North America,Turks and Caicos,26.0,,,"38,666 ",,3336.0,12,1.0,10.0,129.0,310.0
203,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
204,0,North America,Montserrat,200.0,,,"4,992 ",,7212.0,11,1.0,10.0,36.0,2204.0
205,0,Africa,Seychelles,,,,"98,290 ",,,11,,11.0,,112.0
206,7,,MS Zaandam,,,,0,,,9,2.0,,,
207,2,Africa,Western Sahara,2.0,,,"595,825 ",,,9,1.0,6.0,,15.0
208,0,North America,British Virgin Islands,33.0,,,"30,212 ",,5528.0,8,1.0,7.0,167.0,265.0
209,0,Australia/Oceania,Papua New Guinea,,,,"8,930,081 ",,269.0,8,,8.0,2402.0,0.9
210,0,North America,Caribbean Netherlands,,,,"26,200 ",,16183.0,6,,6.0,424.0,229.0
211,0,North America,St. Barth,,,,"9,874 ",,13875.0,6,,6.0,137.0,608.0
212,0,North America,Anguilla,,,,"14,990 ",,2001.0,3,,3.0,30.0,200.0
213,2,Africa,Lesotho,,,,"2,140,653 ",,132.0,2,,,283.0,0.9
214,0,North America,Saint Pierre Miquelon,,,,"5,796 ",,,1,,1.0,,173.0
215,73,Asia,China,3.0,2.0,,"1,439,323,776 ",4.0,,82995,4634.0,78288.0,,58.0
,1225109,North America,Total:,,4044.0,477.0,,18313.0,,1956670,118823.0,612738.0,,
,397316,South America,Total:,,632.0,6.0,,11037.0,,720265,35436.0,287513.0,,
,847891,Europe,Total:,,,,,9518.0,,1950083,170631.0,931561.0,,
,394822,Asia,Total:,,2689.0,35.0,,13748.0,,1028844,28716.0,605306.0,,
,70333,Africa,Total:,,200.0,11.0,,349.0,,126838,3721.0,52784.0,,
,479,Australia/Oceania,Total:,,11.0,1.0,,5.0,,8758,125.0,8154.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,307802,Europe,European Union,281.1742964096836,0.0,0.0,,4958.0,43125.01254069299,1183737,125193.0,710845.0,19201434.0,2658.58648733643
