#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,37917593,3993.0,855206.0,354.0,29565523,"+3,177",7496864,17490.0,,,,,,North America,"
",,,,,
,Asia,36587239,21782.0,491189.0,155.0,31452017,"+14,460",4644033,30519.0,,,,,,Asia,"
",,,,,
,South America,24177891,1293.0,648806.0,29.0,21735423,802,1793662,26930.0,,,,,,South America,"
",,,,,
,Europe,43810704,11864.0,996755.0,276.0,38245253,"+30,610",4568696,31499.0,,,,,,Europe,"
",,,,,
,Africa,4535431,,120152.0,,4053344,,361935,3829.0,,,,,,Africa,"
",,,,,
,Oceania,62281,5.0,1187.0,,42353,3,18741,8.0,,,,,,Australia/Oceania,"
",,,,,
,World,147091860,38937.0,3113310.0,814.0,125094619,"+49,052",18883931,110275.0,18871.0,399.4,,,,All,"
",,,,,
1,USA,32789653,,585880.0,,25339874,,6863899,9944.0,98592.0,1762.0,438591428.0,1318756.0,"332,579,690 ",North America,10,568,1,,,"20,638"
2,India,16960172,8403.0,192311.0,1.0,14085110,"+7,029",2682751,8944.0,12193.0,138.0,277918810.0,199796.0,"1,391,012,516 ",Asia,82,"7,233",5,6,,"1,929"
3,Brazil,14308215,,389609.0,,12766772,,1151834,8318.0,66928.0,1822.0,43538104.0,203652.0,"213,786,534 ",South America,15,549,5,,,"5,388"
4,France,5473579,,102713.0,,4321374,,1049492,5958.0,83705.0,1571.0,74165951.0,1134192.0,"65,391,007 ",Europe,12,637,1,,,"16,049"
5,Russia,4753789,,107900.0,,4380468,,265421,2300.0,32563.0,739.0,127500000.0,873375.0,"145,985,396 ",Europe,31,"1,353",1,,,"1,818"
6,Turkey,4591416,,38011.0,,4022408,,530997,3511.0,53969.0,447.0,45623978.0,536279.0,"85,075,142 ",Asia,19,"2,238",2,,,"6,242"
7,UK,4403170,,127417.0,,4189154,,86599,243.0,64586.0,1869.0,148737754.0,2181679.0,"68,175,812 ",Europe,15,535,0,,,"1,270"
8,Italy,3949517,,119021.0,,3369048,,461448,2894.0,65401.0,1971.0,56886535.0,941995.0,"60,389,418 ",Europe,15,507,1,,,"7,641"
9,Spain,3468617,,77591.0,,3163849,,227177,2297.0,74164.0,1659.0,44374223.0,948785.0,"46,769,519 ",Europe,13,603,1,,,"4,857"
10,Germany,3286187,,82194.0,,2893900,"+11,600",310093,5049.0,39120.0,978.0,54061332.0,643573.0,"84,001,806 ",Europe,26,"1,022",2,,,"3,692"
11,Argentina,2845872,,61474.0,,2496277,,288121,4858.0,62502.0,1350.0,10689927.0,234777.0,"45,532,343 ",South America,16,741,4,,,"6,328"
12,Colombia,2757274,,70886.0,,2573657,,112731,5645.0,53724.0,1381.0,14317363.0,278967.0,"51,322,788 ",South America,19,724,4,,,"2,197"
13,Poland,2751632,,65222.0,,2422659,,263751,3195.0,72770.0,1725.0,13901801.0,367647.0,"37,812,856 ",Europe,14,580,3,,,"6,975"
14,Iran,2377039,,69120.0,,1863405,,444514,5156.0,28010.0,814.0,15078540.0,177678.0,"84,864,249 ",Asia,36,"1,228",6,,,"5,238"
15,Mexico,2326738,3308.0,214853.0,349.0,1848177,"+3,169",263708,4798.0,17894.0,1652.0,6531935.0,50233.0,"130,031,556 ",North America,56,605,20,25,3,"2,028"
16,Ukraine,2025271,7930.0,42323.0,231.0,1572528,"+6,574",410420,177.0,46537.0,973.0,9214479.0,211732.0,"43,519,479 ",Europe,21,"1,028",5,182,5,"9,431"
17,Peru,1754150,,59440.0,,1679099,,15611,2646.0,52608.0,1783.0,10798298.0,323846.0,"33,343,939 ",South America,19,561,3,,,468
18,Indonesia,1636792,,44500.0,,1492322,,99970,,5933.0,161.0,14242895.0,51629.0,"275,869,680 ",Asia,169,"6,199",19,,,362
19,Czechia,1618076,,28946.0,9.0,1524100,40,65030,742.0,150868.0,2699.0,17010127.0,1586004.0,"10,725,145 ",Europe,7,371,1,,0.8,"6,063"
20,South Africa,1574370,,54125.0,,1500360,,19885,546.0,26277.0,903.0,10508510.0,175391.0,"59,914,768 ",Africa,38,"1,107",6,,,332
21,Netherlands,1453124,,17038.0,,1211609,,224477,827.0,84653.0,993.0,11781337.0,686330.0,"17,165,714 ",Europe,12,"1,007",1,,,"13,077"
22,Canada,1172004,,23927.0,,1061706,,86371,1312.0,30833.0,629.0,30705297.0,807806.0,"38,010,747 ",North America,32,"1,589",1,,,"2,272"
23,Chile,1162811,,25742.0,,1092934,,44135,3374.0,60408.0,1337.0,12709327.0,660245.0,"19,249,397 ",South America,17,748,2,,,"2,293"
24,Romania,1044722,,27267.0,,968746,,48709,1377.0,54603.0,1425.0,8093181.0,422996.0,"19,133,008 ",Europe,18,702,2,,,"2,546"
25,Iraq,1025288,,15217.0,,897966,,112105,509.0,25037.0,372.0,9076934.0,221652.0,"40,951,234 ",Asia,40,"2,691",5,,,"2,738"
26,Philippines,989380,,16674.0,,883221,,89485,750.0,8932.0,151.0,11460993.0,103473.0,"110,762,901 ",Asia,112,"6,643",10,,,808
27,Belgium,972041,3934.0,23990.0,36.0,825136,"+6,270",122915,901.0,83576.0,2063.0,12253776.0,1053578.0,"11,630,625 ",Europe,12,485,1,338,3,"10,568"
28,Sweden,938343,,13923.0,,766040,"+6,370",158380,403.0,92444.0,1372.0,8151774.0,803097.0,"10,150,424 ",Europe,11,729,1,,,"15,603"
29,Israel,837974,,6350.0,,829811,,1813,152.0,91108.0,690.0,14049710.0,1527543.0,"9,197,590 ",Asia,11,"1,448",1,,,197
30,Portugal,833964,,16959.0,,792377,,24628,98.0,81982.0,1667.0,10226293.0,1005290.0,"10,172,484 ",Europe,12,600,1,,,"2,421"
31,Pakistan,795627,5611.0,17117.0,118.0,689812,"+3,324",88698,4826.0,3546.0,76.0,11538771.0,51430.0,"224,359,546 ",Asia,282,"13,107",19,25,0.5,395
32,Hungary,767190,,26420.0,,478323,,262447,813.0,79581.0,2741.0,5257377.0,545350.0,"9,640,367 ",Europe,13,365,2,,,"27,224"
33,Bangladesh,742400,,10952.0,,653151,,78297,,4472.0,66.0,5323579.0,32066.0,"166,020,552 ",Asia,224,"15,159",31,,,472
34,Jordan,700423,,8563.0,,664772,,27088,729.0,68099.0,833.0,6593672.0,641076.0,"10,285,314 ",Asia,15,"1,201",2,,,"2,634"
35,Serbia,677972,,6196.0,,615211,,56565,209.0,77850.0,711.0,3766407.0,432489.0,"8,708,685 ",Europe,13,"1,406",2,,,"6,495"
36,Switzerland,646509,,10594.0,,577630,,58285,238.0,74260.0,1217.0,6723694.0,772304.0,"8,706,020 ",Europe,13,822,1,,,"6,695"
37,Austria,606954,,10070.0,,570684,,26200,507.0,67080.0,1113.0,30489054.0,3369644.0,"9,048,153 ",Europe,15,899,0,,,"2,896"
38,Japan,556999,,9854.0,,498242,,48903,837.0,4415.0,78.0,11365991.0,90091.0,"126,160,972 ",Asia,227,"12,803",11,,,388
39,Lebanon,519615,,7118.0,,445163,,67334,671.0,76408.0,1047.0,3903562.0,574009.0,"6,800,529 ",Asia,13,955,2,,,"9,901"
40,Morocco,509037,,8988.0,,494872,,5177,222.0,13660.0,241.0,6214771.0,166771.0,"37,265,257 ",Africa,73,"4,146",6,,,139
41,UAE,508925,,1569.0,,490457,,16899,,50957.0,157.0,42911245.0,4296591.0,"9,987,276 ",Asia,20,"6,365",0,,,"1,692"
42,Saudi Arabia,411263,,6887.0,,394529,,9847,1205.0,11666.0,195.0,16477359.0,467405.0,"35,252,814 ",Asia,86,"5,119",2,,,279
43,Bulgaria,397100,,15859.0,,324386,,56855,738.0,57503.0,2296.0,2441727.0,353578.0,"6,905,767 ",Europe,17,435,3,,,"8,233"
