#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,11320803,7205.0,353604.0,179.0,7480529.0,"+5,552",3486670,20885.0,,,,,,North America,"
",,
,Asia,13779085,11964.0,244576.0,203.0,12266245.0,"+9,450",1268264,22008.0,,,,,,Asia,"
",,
,South America,9709533,76.0,295535.0,6.0,8672213.0,345,741785,18269.0,,,,,,South America,"
",,
,Europe,10234176,63203.0,268135.0,642.0,3865669.0,"+26,023",6100372,21972.0,,,,,,Europe,"
",,
,Africa,1806611,791.0,43277.0,33.0,1472758.0,,290576,2316.0,,,,,,Africa,"
",,
,Oceania,37493,15.0,970.0,,32688.0,14,3835,25.0,,,,,,Australia/Oceania,"
",,
,World,46888422,83254.0,1206112.0,1063.0,33790761.0,"+41,384",11891549,85479.0,6015.0,154.7,,,,All,"
",,
1,USA,9475788,1877.0,236501.0,30.0,6104417.0,812,3134870,17205.0,28571.0,713.0,145042416.0,437324.0,"331,658,650 ",North America,35,"1,402",2
2,India,8230711,1389.0,122651.0,9.0,7544798.0,"+1,893",563262,8944.0,5945.0,89.0,110743103.0,79984.0,"1,384,567,503 ",Asia,168,"11,289",13
3,Brazil,5545705,,160104.0,,4980942.0,,404659,8318.0,26028.0,751.0,21900000.0,102783.0,"213,069,306 ",South America,38,"1,331",10
4,Russia,1655038,18257.0,28473.0,238.0,1236033.0,"+10,360",390532,2300.0,11339.0,195.0,61541970.0,421648.0,"145,955,748 ",Europe,88,"5,126",2
5,France,1413915,,37019.0,,118227.0,,1258669,3578.0,21645.0,567.0,16303968.0,249592.0,"65,322,540 ",Europe,46,"1,765",4
6,Spain,1264517,,35878.0,,0.0,N/A,0,2482.0,27042.0,767.0,16690076.0,356923.0,"46,760,938 ",Europe,37,"1,303",3
7,Argentina,1173533,,31140.0,,985316.0,,157077,5119.0,25886.0,687.0,3022449.0,66669.0,"45,335,371 ",South America,39,"1,456",15
8,Colombia,1083321,,31515.0,,977804.0,,74002,2376.0,21215.0,617.0,5095049.0,99776.0,"51,065,104 ",South America,47,"1,620",10
