#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,25933417,17266.0,552120.0,1155.0,15888831,"+8,660",9492466,34888.0,,,,,,North America,"
",,
,Asia,21409527,8002.0,347613.0,110.0,19882207,"+7,780",1179707,24034.0,,,,,,Asia,"
",,
,South America,13908737,1644.0,375705.0,23.0,12395199,822,1137833,18587.0,,,,,,South America,"
",,
,Europe,25763486,15408.0,586475.0,214.0,13830941,"+18,897",11346070,28511.0,,,,,,Europe,"
",,
,Africa,3037007,,72216.0,,2461292,,503499,2468.0,,,,,,Africa,"
",,
,Oceania,48987,43.0,1067.0,,33646,24,14274,21.0,,,,,,Australia/Oceania,"
",,
,World,90101882,42363.0,1935211.0,1502.0,64492822,"+36,183",23673849,108509.0,11559.0,248.3,,,,All,"
",,
1,USA,22699938,,381480.0,,13393078,,8925380,29012.0,68368.0,1149.0,269518063.0,811743.0,"332,023,890 ",North America,15,870,1
2,India,10451346,,151048.0,,10075950,555,224348,8944.0,7535.0,109.0,181096622.0,130556.0,"1,387,123,284 ",Asia,133,"9,183",8
3,Brazil,8075998,,202657.0,,7144011,,729330,8318.0,37853.0,950.0,28600000.0,134050.0,"213,353,724 ",South America,26,"1,053",7
4,Russia,3379103,,61381.0,,2754809,,562913,2300.0,23150.0,421.0,92900000.0,636443.0,"145,967,505 ",Europe,43,"2,378",2
5,UK,3017409,,80868.0,,1406967,,1529574,3098.0,44326.0,1188.0,58860706.0,864661.0,"68,073,715 ",Europe,23,842,1
6,France,2767312,,67599.0,,202165,,2497548,2609.0,42346.0,1034.0,37557884.0,574722.0,"65,349,691 ",Europe,24,967,2
7,Turkey,2317118,,22631.0,,2190047,,104440,2903.0,27320.0,267.0,26033695.0,306947.0,"84,814,931 ",Asia,37,"3,748",3
8,Italy,2257866,,78394.0,,1606630,,572842,2593.0,37373.0,1298.0,27751635.0,459351.0,"60,414,823 ",Europe,27,771,2
9,Spain,2050360,,51874.0,,0,N/A,0,2318.0,43845.0,1109.0,27839319.0,595311.0,"46,764,341 ",Europe,23,901,2
10,Germany,1914335,,41061.0,,1525300,"+13,400",347974,5414.0,22810.0,489.0,35118592.0,418451.0,"83,925,150 ",Europe,44,"2,044",2
11,Colombia,1771363,,45784.0,,1609564,,116015,3482.0,34619.0,895.0,8627094.0,168606.0,"51,167,289 ",South America,29,"1,118",6
12,Argentina,1714409,,44417.0,,1504330,,165662,3597.0,37751.0,978.0,5189835.0,114280.0,"45,413,481 ",South America,26,"1,022",9
13,Mexico,1524036,16105.0,133204.0,1135.0,1143254,"+8,377",247578,3913.0,11756.0,1027.0,3854077.0,29728.0,"129,643,178 ",North America,85,973,34
14,Poland,1376389,,31011.0,,1113738,,231640,1596.0,36389.0,820.0,7598884.0,200897.0,"37,824,702 ",Europe,27,"1,220",5
15,Iran,1280438,,56100.0,,1067466,,156872,4686.0,15143.0,663.0,7993502.0,94535.0,"84,555,836 ",Asia,66,"1,507",11
16,South Africa,1214176,,32824.0,,956712,,224640,546.0,20338.0,550.0,7120847.0,119277.0,"59,700,262 ",Africa,49,"1,819",8
17,Ukraine,1115026,5011.0,19767.0,99.0,791598,"+5,292",303661,177.0,25577.0,453.0,5733555.0,131520.0,"43,594,459 ",Europe,39,"2,205",8
18,Peru,1032275,,38213.0,,968335,,25727,1424.0,31081.0,1151.0,5651113.0,170152.0,"33,212,138 ",South America,32,869,6
19,Netherlands,866235,,12307.0,,0,N/A,0,700.0,50495.0,717.0,6352647.0,370312.0,"17,154,869 ",Europe,20,"1,394",3
20,Czechia,831165,8406.0,13115.0,69.0,657504,205,160546,1072.0,77538.0,1223.0,4064411.0,379162.0,"10,719,462 ",Europe,13,817,3
21,Indonesia,818386,,23947.0,,673511,,120928,,2976.0,87.0,7836984.0,28494.0,"275,040,415 ",Asia,336,"11,485",35
22,Romania,668202,,16592.0,,596515,,55095,1100.0,34857.0,866.0,5001827.0,260925.0,"19,169,623 ",Europe,29,"1,155",4
23,Belgium,662694,1991.0,20038.0,46.0,45744,,596912,378.0,57049.0,1725.0,7210469.0,620726.0,"11,616,188 ",Europe,18,580,2
24,Canada,652473,,16833.0,,552388,,83252,843.0,17208.0,444.0,14509978.0,382688.0,"37,915,915 ",North America,58,"2,252",3
25,Chile,637742,,17037.0,,599604,,21101,911.0,33212.0,887.0,6821198.0,355227.0,"19,202,375 ",South America,30,"1,127",3
26,Iraq,602331,,12881.0,,554990,,34460,129.0,14802.0,317.0,4836843.0,118866.0,"40,691,667 ",Asia,68,"3,159",8
27,Bangladesh,521382,,7756.0,,466064,,47562,,3149.0,47.0,3344399.0,20202.0,"165,550,204 ",Asia,318,"21,345",50
28,Pakistan,502416,2899.0,10644.0,46.0,456969,"+1,524",34803,2278.0,2252.0,48.0,7088014.0,31767.0,"223,127,025 ",Asia,444,"20,963",31
29,Sweden,489471,,9433.0,,0,N/A,0,380.0,48308.0,931.0,4516665.0,445765.0,"10,132,390 ",Europe,21,"1,074",2
30,Israel,487034,1600.0,3645.0,,414229,"+1,933",69160,993.0,52952.0,396.0,8742628.0,950535.0,"9,197,590 ",Asia,19,"2,523",1
31,Philippines,485797,,9398.0,,449615,,26784,727.0,4403.0,85.0,6994069.0,63384.0,"110,344,437 ",Asia,227,"11,741",16
32,Switzerland,477983,,8253.0,,317600,,152130,390.0,55017.0,950.0,3822336.0,439961.0,"8,687,890 ",Europe,18,"1,053",2
33,Portugal,476187,,7701.0,,366080,,102406,540.0,46772.0,756.0,5896460.0,579165.0,"10,180,976 ",Europe,21,"1,322",2
34,Morocco,451637,,7709.0,,423541,,20387,643.0,12160.0,208.0,4598872.0,123826.0,"37,139,781 ",Africa,82,"4,818",8
35,Austria,379071,,6687.0,,351382,,21002,369.0,41963.0,740.0,3871527.0,428577.0,"9,033,439 ",Europe,24,"1,351",2
36,Saudi Arabia,363692,,6286.0,,355382,,2024,308.0,10362.0,179.0,11316104.0,322422.0,"35,097,167 ",Asia,97,"5,583",3
37,Serbia,357894,,3548.0,,31536,,322810,207.0,41049.0,407.0,2389138.0,274023.0,"8,718,734 ",Europe,24,"2,457",4
38,Hungary,340459,,10554.0,,193172,,136733,365.0,35290.0,1094.0,2820762.0,292387.0,"9,647,374 ",Europe,28,914,3
39,Jordan,305959,,4009.0,,286983,,14967,209.0,29831.0,391.0,3387107.0,330247.0,"10,256,277 ",Asia,34,"2,558",3
40,Panama,276772,,4406.0,,217544,,54822,219.0,63622.0,1013.0,1424274.0,327400.0,"4,350,253 ",North America,16,987,3
