#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1509851,North America,North America,,6460.0,815.0,"+4,000",,18726.0,,2976481,164863.0,1301767.0,,
,"
",,,797603,South America,"South America
 ",,920.0,21.0,398,,12770.0,,2050138,79564.0,1172971.0,,
,"
",,,871870,Europe,Europe,,,,,,6074.0,,2388694,190091.0,1326733.0,,
,"
",,,694676,Asia,Asia,,4093.0,76.0,"+2,939",,19156.0,,2122145,53015.0,1374454.0,,
,"
",,,177647,Africa,Africa,,,,,,881.0,,362616,9317.0,175652.0,,
,"
",,,577,Australia/Oceania,Oceania,,48.0,,21,,1.0,,9273,126.0,8570.0,,
,"
",,,4052279,All,World,63.8,11521.0,912.0,"+7,358",,57612.0,,9910068,496991.0,5360798.0,,1271.0
1,130,"2,593",11,1356613,North America,USA,386.0,,,,"330,981,104 ",15765.0,94726.0,2552956,127640.0,1068703.0,31352500.0,7713.0
2,166,"3,788",73,526419,South America,Brazil,264.0,,,,"212,541,690 ",8318.0,13766.0,1280054,56109.0,697526.0,2925935.0,6023.0
3,235,"16,619",8,227861,Europe,Russia,60.0,,,,"145,933,938 ",2300.0,126103.0,620794,8781.0,384152.0,18402719.0,4254.0
4,"2,708","87,949",173,197840,Asia,India,11.0,,,,"1,379,826,344 ",8944.0,5795.0,509446,15689.0,295917.0,7996707.0,369.0
5,219,"1,564",8,0,Europe,UK,640.0,,,N/A,"67,882,162 ",311.0,131275.0,309360,43414.0,0.0,8911226.0,4557.0
6,158,"1,650",9,0,Europe,Spain,606.0,,,N/A,"46,754,627 ",617.0,110426.0,294985,28338.0,0.0,5162909.0,6309.0
7,121,"3,688",21,103619,South America,Peru,271.0,,,,"32,964,854 ",1172.0,48674.0,272364,8939.0,159806.0,1604521.0,8262.0
8,73,"3,772",18,34861,South America,Chile,265.0,,,,"19,114,153 ",2086.0,54584.0,263360,5068.0,223431.0,1043330.0,13778.0
9,252,"1,742",12,17638,Europe,Italy,574.0,,,,"60,462,488 ",105.0,86267.0,239961,34708.0,187615.0,5215922.0,3969.0
10,386,"8,202",54,29633,Asia,Iran,122.0,,,,"83,977,195 ",2912.0,18551.0,217724,10239.0,177852.0,1557872.0,2593.0
11,619,"5,001",238,62051,North America,Mexico,200.0,5441.0,719.0,"+3,700","128,914,507 ",378.0,4205.0,208392,25779.0,120562.0,542120.0,1617.0
12,"1,110","54,725",182,107942,Asia,Pakistan,18.0,3138.0,73.0,"+2,738","220,814,581 ",2729.0,5498.0,198883,4035.0,86906.0,1214140.0,901.0
13,434,"16,649",26,22248,Asia,Turkey,60.0,,,,"84,326,725 ",963.0,37789.0,194511,5065.0,167198.0,3186622.0,2307.0
14,431,"9,282",15,8273,Europe,Germany,108.0,,,,"83,781,327 ",364.0,64605.0,194399,9026.0,177100.0,5412655.0,2320.0
15,199,"23,613",24,52632,Asia,Saudi Arabia,42.0,,,,"34,805,142 ",2273.0,42516.0,174577,1474.0,120471.0,1479759.0,5016.0
16,401,"2,192",47,57807,Europe,France,456.0,,,,"65,272,172 ",651.0,21213.0,162936,29778.0,75351.0,1384633.0,2496.0
17,"1,262","99,138",235,75680,Asia,Bangladesh,10.0,,,,"164,667,742 ",1.0,4251.0,130474,1661.0,53133.0,699941.0,792.0
18,476,"25,341",40,58139,Africa,South Africa,39.0,,,,"59,297,807 ",539.0,25180.0,124590,2340.0,64111.0,1493104.0,2101.0
