#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37189637,4950.0,843407.0,433.0,28864266,"+3,177",7481964,17029.0,,,,,,North America,"
",,
,Asia,32605282,16358.0,458694.0,152.0,28650858,"+11,641",3495730,28794.0,,,,,,Asia,"
",,
,South America,23033678,823.0,612317.0,84.0,20651442,899,1769919,24358.0,,,,,,South America,"
",,
,Europe,42392294,26688.0,967281.0,712.0,36640617,"+36,150",4784396,32890.0,,,,,,Europe,"
",,
,Africa,4433974,,117363.0,,3963106,,353505,3812.0,,,,,,Africa,"
",,
,Oceania,60599,14.0,1166.0,,34729,,24704,4.0,,,,,,Australia/Oceania,"
",,
,World,139716185,48833.0,3000243.0,1381.0,118805724,"+51,867",17910218,106887.0,17924.0,384.9,,,,All,"
",,
1,USA,32224139,,578993.0,,24770980,,6874166,9759.0,96905.0,1741.0,424903332.0,1277782.0,"332,532,050 ",North America,10,574,1
2,India,14291917,4177.0,174335.0,,12547866,"+3,888",1569716,8944.0,10277.0,125.0,263476625.0,189459.0,"1,390,679,153 ",Asia,97,"7,977",5
3,Brazil,13758093,,365954.0,,12236295,,1155844,8318.0,64366.0,1712.0,28600000.0,133802.0,"213,749,436 ",South America,16,584,7
4,France,5187879,,100073.0,,4008035,,1079771,5924.0,79341.0,1530.0,71017438.0,1086102.0,"65,387,466 ",Europe,13,653,1
5,Russia,4675153,,104398.0,,4301448,,269307,2300.0,32025.0,715.0,124700000.0,854204.0,"145,983,862 ",Europe,31,"1,398",1
6,UK,4380976,,127191.0,,4113338,,140447,351.0,64268.0,1866.0,139824361.0,2051201.0,"68,167,060 ",Europe,16,536,0
7,Turkey,4086957,,35031.0,,3535040,,516886,3080.0,48052.0,412.0,42828122.0,503547.0,"85,052,838 ",Asia,21,"2,428",2
8,Italy,3826156,,115937.0,,3200196,,510023,3417.0,63356.0,1920.0,54204890.0,897557.0,"60,391,595 ",Europe,16,521,1
9,Spain,3396685,,76882.0,,3123268,,196535,2143.0,72627.0,1644.0,44285495.0,946897.0,"46,769,075 ",Europe,14,608,1
10,Germany,3095016,,80141.0,,2752000,"+15,900",262875,4662.0,36848.0,954.0,52737238.0,627860.0,"83,995,236 ",Europe,27,"1,048",2
11,Poland,2642242,,60612.0,,2238638,,342992,3443.0,69875.0,1603.0,13335088.0,352651.0,"37,813,871 ",Europe,14,624,3
12,Argentina,2629156,,58925.0,,2300232,,269999,3900.0,57756.0,1294.0,9903405.0,217551.0,"45,522,155 ",South America,17,773,5
13,Colombia,2602719,,67199.0,,2432061,,103459,4299.0,50726.0,1310.0,13616060.0,265371.0,"51,309,459 ",South America,20,764,4
14,Mexico,2295435,4189.0,211213.0,401.0,1820959,"+3,093",263263,4798.0,17657.0,1625.0,6355381.0,48888.0,"129,998,266 ",North America,57,615,20
15,Iran,2168872,,65680.0,,1749041,,354151,4601.0,25565.0,774.0,14059260.0,165719.0,"84,837,813 ",Asia,39,"1,292",6
16,Ukraine,1921244,17479.0,39096.0,438.0,1465820,"+12,054",416328,177.0,44140.0,898.0,8822097.0,202686.0,"43,525,906 ",Europe,23,"1,113",5
17,Peru,1681063,,56149.0,,1602034,,22880,2603.0,50433.0,1685.0,10226394.0,306798.0,"33,332,642 ",South America,20,594,3
18,Czechia,1593847,,28229.0,,1483559,,82059,1076.0,148615.0,2632.0,15102106.0,1408167.0,"10,724,658 ",Europe,7,380,1
19,Indonesia,1589359,,43073.0,,1438254,,108032,,5763.0,156.0,13659569.0,49527.0,"275,798,600 ",Asia,174,"6,403",20
20,South Africa,1562931,,53571.0,,1488060,,21300,546.0,26094.0,894.0,10259664.0,171290.0,"59,896,382 ",Africa,38,"1,118",6
21,Netherlands,1378145,,16861.0,,0,,0,772.0,80289.0,982.0,11292587.0,657893.0,"17,164,784 ",Europe,12,"1,018",2
22,Chile,1101698,,24766.0,,1033189,,43743,3257.0,57245.0,1287.0,12128654.0,630212.0,"19,245,367 ",South America,17,777,2
23,Canada,1096716,,23500.0,,990074,,83142,1089.0,28859.0,618.0,29497034.0,776184.0,"38,002,618 ",North America,35,"1,617",1
24,Romania,1020301,,25800.0,,925395,,69106,1518.0,53318.0,1348.0,7811019.0,408181.0,"19,136,146 ",Europe,19,742,2
25,Iraq,956860,,14885.0,,837336,,104639,501.0,23379.0,364.0,8690527.0,212332.0,"40,928,986 ",Asia,43,"2,750",5
26,Belgium,939309,3993.0,23636.0,33.0,789423,"+3,128",126250,941.0,80770.0,2032.0,11864005.0,1020174.0,"11,629,388 ",Europe,12,492,1
27,Philippines,904285,,15594.0,,705164,,183527,750.0,8167.0,141.0,10977922.0,99144.0,"110,727,033 ",Asia,122,"7,101",10
28,Sweden,892480,,13761.0,,0,,0,391.0,87939.0,1356.0,7847033.0,773192.0,"10,148,878 ",Europe,11,738,1
29,Israel,836706,,6314.0,,827447,,2945,209.0,90970.0,686.0,13914938.0,1512890.0,"9,197,590 ",Asia,11,"1,457",1
30,Portugal,829358,,16933.0,,787011,,25414,109.0,81524.0,1664.0,9645758.0,948153.0,"10,173,212 ",Europe,12,601,1
31,Pakistan,745182,5364.0,15982.0,110.0,650775,"+4,123",78425,4302.0,3323.0,71.0,11007252.0,49084.0,"224,253,902 ",Asia,301,"14,032",20
32,Hungary,742198,5216.0,24762.0,241.0,445920,"+5,422",271516,1117.0,76984.0,2568.0,5065759.0,525441.0,"9,640,967 ",Europe,13,389,2
33,Bangladesh,707362,,10081.0,,597214,,100067,,4262.0,61.0,5115572.0,30820.0,"165,980,237 ",Asia,235,"16,465",32
34,Jordan,679138,,8057.0,,621870,,49211,729.0,66046.0,784.0,6426320.0,624957.0,"10,282,825 ",Asia,15,"1,276",2
35,Serbia,654870,,5881.0,,575771,,73218,259.0,75190.0,675.0,3646957.0,418731.0,"8,709,547 ",Europe,13,"1,481",2
36,Switzerland,630194,,10498.0,,564850,,54846,213.0,72399.0,1206.0,6505841.0,747414.0,"8,704,466 ",Europe,14,829,1
37,Austria,586883,,9813.0,,547604,,29466,577.0,64871.0,1085.0,27703138.0,3062172.0,"9,046,892 ",Europe,15,922,0
38,Japan,516121,,9500.0,,473570,,33051,631.0,4091.0,75.0,10670227.0,84570.0,"126,170,451 ",Asia,244,"13,281",12
39,Lebanon,504800,,6809.0,,416624,,81367,795.0,74221.0,1001.0,3778035.0,555489.0,"6,801,277 ",Asia,13,999,2
40,Morocco,504260,,8927.0,,490366,,4967,243.0,13536.0,240.0,6137435.0,164743.0,"37,254,502 ",Africa,74,"4,173",6
41,UAE,491423,,1545.0,,475012,,14866,,49219.0,155.0,41150933.0,4121548.0,"9,984,338 ",Asia,20,"6,462",0
42,Saudi Arabia,402142,,6791.0,,386102,,9249,999.0,11412.0,193.0,16018862.0,454572.0,"35,239,473 ",Asia,88,"5,189",2
