#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,4722191,7641.0,199778.0,982.0,2319585.0,"+5,371",2202828,23661.0,,,,,,North America,"
",,
,South America,3375053,1366.0,121415.0,55.0,2247081.0,415,1006557,14072.0,,,,,,South America,"
",,
,Asia,3530985,4948.0,82719.0,73.0,2517665.0,"+5,351",930601,19484.0,,,,,,Asia,"
",,
,Europe,2702097,164.0,199749.0,,1608483.0,9,893865,5328.0,,,,,,Europe,"
",,
,Africa,753914,,15779.0,,412654.0,,325481,1046.0,,,,,,Africa,"
",,
,Oceania,14587,466.0,150.0,2.0,10158.0,101,4279,42.0,,,,,,Australia/Oceania,"
",,
,World,15099548,14585.0,619605.0,1112.0,9116277.0,"+11,247",5363666,63637.0,1937.0,79.5,,,,All,"
",,
1,USA,4028569,,144953.0,,1886583.0,,1997033,16710.0,12167.0,438.0,49913553.0,150745.0,"331,113,437 ",North America,82,"2,284",7
2,Brazil,2166532,,81597.0,,1465970.0,,618965,8318.0,10189.0,384.0,4911063.0,23095.0,"212,644,740 ",South America,98,"2,606",43
3,India,1194888,803.0,28771.0,1.0,753050.0,657,413067,8944.0,865.0,21.0,14724546.0,10664.0,"1,380,752,352 ",Asia,"1,156","47,991",94
4,Russia,783328,,12580.0,,562384.0,,208364,2300.0,5368.0,86.0,25449167.0,174383.0,"145,938,197 ",Europe,186,"11,601",6
5,South Africa,381798,,5368.0,,208144.0,,168286,539.0,6433.0,90.0,2536921.0,42746.0,"59,348,880 ",Africa,155,"11,056",23
6,Peru,362087,,13579.0,,248746.0,,99762,1342.0,10974.0,412.0,2109202.0,63923.0,"32,996,235 ",South America,91,"2,430",16
7,Mexico,356255,6859.0,40400.0,915.0,227165.0,"+5,097",88690,3812.0,2762.0,313.0,845272.0,6552.0,"129,006,978 ",North America,362,"3,193",153
8,Chile,334683,,8677.0,,306816.0,,19190,1728.0,17499.0,454.0,1432980.0,74926.0,"19,125,348 ",South America,57,"2,204",13
9,Spain,313274,,28424.0,,0.0,N/A,0,617.0,6700.0,608.0,6320836.0,135188.0,"46,755,859 ",Europe,149,"1,645",7
10,UK,295817,,45422.0,,0.0,N/A,0,142.0,4356.0,669.0,13572759.0,199874.0,"67,906,471 ",Europe,230,"1,495",5
11,Iran,278827,,14634.0,,242351.0,,21842,3589.0,3317.0,174.0,2201958.0,26198.0,"84,050,627 ",Asia,301,"5,744",38
12,Pakistan,267428,1332.0,5677.0,38.0,210468.0,"+2,438",51283,1436.0,1209.0,26.0,1776882.0,8036.0,"221,108,039 ",Asia,827,"38,948",124
13,Saudi Arabia,255825,,2557.0,,207259.0,,46009,2184.0,7342.0,73.0,2784874.0,79928.0,"34,842,201 ",Asia,136,"13,626",13
14,Italy,244752,,35073.0,,197431.0,,12248,49.0,4048.0,580.0,6305412.0,104297.0,"60,456,439 ",Europe,247,"1,724",10
15,Turkey,221500,,5526.0,,204011.0,,11963,1246.0,2625.0,65.0,4359627.0,51661.0,"84,388,680 ",Asia,381,"15,271",19
16,Colombia,211038,,7166.0,,98840.0,,105032,1456.0,4145.0,141.0,1263700.0,24821.0,"50,912,567 ",South America,241,"7,105",40
17,Bangladesh,210510,,2709.0,,115397.0,,92404,1.0,1278.0,16.0,1054559.0,6400.0,"164,779,729 ",Asia,783,"60,827",156
18,Germany,203890,,9180.0,,188100.0,,6610,264.0,2433.0,110.0,6884614.0,82156.0,"83,799,579 ",Europe,411,"9,128",12
19,France,177338,,30165.0,,79734.0,,67439,455.0,2716.0,462.0,2884738.0,44189.0,"65,282,010 ",Europe,368,"2,164",23
20,Argentina,136118,,2490.0,,58598.0,,75030,752.0,3010.0,55.0,563513.0,12462.0,"45,218,772 ",South America,332,"18,160",80
21,Canada,111697,,8862.0,,97757.0,,5078,2193.0,2958.0,235.0,3616728.0,95781.0,"37,760,571 ",North America,338,"4,261",10
22,Qatar,107430,,160.0,,104191.0,,3079,119.0,38261.0,57.0,451168.0,160684.0,"2,807,805 ",Asia,26,"17,549",6
23,Iraq,97159,,3950.0,,64950.0,,28259,431.0,2413.0,98.0,809522.0,20104.0,"40,266,472 ",Asia,414,"10,194",50
