#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1181190,North America,North America,,4383.0,1126.0,"+3,134",,19313.0,,2151938,129963.0,840785.0,,
,"
",,,471836,South America,South America,,1229.0,45.0,"+4,784",,11404.0,,986953,44319.0,470798.0,,
,"
",,,823349,Europe,Europe,,25.0,1.0,616,,8538.0,,2028266,176447.0,1028470.0,,
,"
 ",,,449547,Asia,Asia,,5298.0,82.0,"+1,326",,14502.0,,1231928,32547.0,749834.0,,
,"
",,,87978,Africa,Africa,,,,,,435.0,,164985,4627.0,72380.0,,
,"
",,,496,Australia/Oceania,Oceania,,11.0,,8,,4.0,,8850,124.0,8230.0,,
,"
",,,3014451,All,World,49.8,10946.0,1254.0,"+9,868",,54200.0,,6573641,388042.0,3171148.0,,843.0
1,174,"3,031",17,1103971,North America,USA,330.0,,,,"330,859,357 ",16939.0,57718.0,1901783,109142.0,688670.0,19096671.0,5748.0
2,363,"6,523",228,285862,South America,Brazil,153.0,582.0,21.0,,"212,446,884 ",8318.0,4378.0,584562,32568.0,266132.0,930013.0,2752.0
3,338,"27,983",13,231105,Europe,Russia,36.0,,,,"145,930,019 ",2300.0,78298.0,432277,5215.0,195957.0,11426045.0,2962.0
4,163,"1,723",12,0,Europe,Spain,580.0,,,N/A,"46,753,492 ",617.0,86921.0,287406,27128.0,0.0,4063843.0,6147.0
5,242,"1,708",14,0,Europe,UK,585.0,,,N/A,"67,859,798 ",1559.0,70531.0,279856,39728.0,0.0,4786219.0,4124.0
6,259,"1,800",15,39297,Europe,Italy,556.0,,,,"60,468,053 ",353.0,66144.0,233836,33601.0,160938.0,3999591.0,3867.0
7,"6,357","226,507",325,106724,Asia,India,4.0,95.0,,36,"1,378,974,417 ",8944.0,3077.0,216919,6088.0,104107.0,4242718.0,157.0
8,454,"9,629",19,7926,Europe,Germany,104.0,,,500,"83,764,536 ",632.0,51918.0,184425,8699.0,167800.0,4348880.0,2202.0
9,184,"6,730",30,101701,South America,Peru,149.0,,,,"32,935,983 ",964.0,33872.0,178914,4894.0,72319.0,1115615.0,5432.0
10,506,"18,284",39,30961,Asia,Turkey,55.0,,,,"84,269,726 ",612.0,25577.0,166422,4609.0,130852.0,2155349.0,1975.0
