#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
54,Croatia,357109,,8056.0,,347108,,1945,66.0,87487.0,1974.0,2032200.0,497860.0,"4,081,867 ",Europe,11,507,2,,,476
55,Tunisia,350487,,12839.0,,307778,,29870,424.0,29373.0,1076.0,1496122.0,125383.0,"11,932,440 ",Africa,34,929,8,,,"2,503"
56,Georgia,347762,779.0,4876.0,23.0,331680,959,11206,,87331.0,1224.0,5097336.0,1280064.0,"3,982,096 ",Asia,11,817,1,196,6,"2,814"
57,Azerbaijan,334416,,4929.0,,325863,,3624,,32711.0,482.0,3542035.0,346466.0,"10,223,325 ",Asia,31,"2,074",3,,,354
58,Costa Rica,325779,,4124.0,,246686,,74969,522.0,63419.0,803.0,1250797.0,243490.0,"5,136,948 ",North America,16,"1,246",4,,,"14,594"
59,Kuwait,313289,,1783.0,,297329,,14177,146.0,72376.0,412.0,2640588.0,610029.0,"4,328,624 ",Asia,14,"2,428",2,,,"3,275"
60,Palestine,309333,,3509.0,,301443,,4381,22.0,59372.0,673.0,1836142.0,352418.0,"5,210,124 ",Asia,17,"1,485",3,,,841
61,Uruguay,304411,,4460.0,,263733,,36218,533.0,87353.0,1280.0,2329470.0,668460.0,"3,484,832 ",South America,11,781,1,,,"10,393"
62,Dominican Republic,297119,,3642.0,,243235,,50242,424.0,27139.0,333.0,1568665.0,143283.0,"10,948,045 ",North America,37,"3,006",7,,,"4,589"
63,Denmark,284117,,2517.0,,268938,,12662,23.0,48893.0,433.0,57304092.0,9861295.0,"5,811,011 ",Europe,20,"2,309",0,,,"2,179"
64,Lithuania,275545,,4289.0,,257675,,13581,125.0,102543.0,1596.0,3431965.0,1277191.0,"2,687,120 ",Europe,10,627,1,,,"5,054"
65,Ethiopia,272285,,4185.0,,243378,,24722,367.0,2316.0,36.0,2737938.0,23287.0,"117,572,736 ",Africa,432,"28,094",43,,,210
66,Egypt,265489,,15222.0,,194291,,55976,90.0,2550.0,146.0,2869589.0,27564.0,"104,106,262 ",Africa,392,"6,839",36,,,538
67,Ireland,263191,,4941.0,,245731,,12519,30.0,52759.0,990.0,4729538.0,948080.0,"4,988,541 ",Europe,19,"1,010",1,,,"2,510"
68,Guatemala,258633,,8238.0,,236469,,13926,5.0,14195.0,452.0,1438805.0,78969.0,"18,219,836 ",North America,70,"2,212",13,,,764
69,Moldova,255354,,6125.0,,247830,,1399,75.0,63437.0,1522.0,1124165.0,279274.0,"4,025,305 ",Europe,16,657,4,,,348
70,Slovenia,254692,,4383.0,,246433,,3876,62.0,122495.0,2108.0,1290337.0,620592.0,"2,079,202 ",Europe,8,474,2,,,"1,864"
71,Bahrain,246658,,1050.0,,219108,,26500,315.0,140499.0,598.0,4689976.0,2671456.0,"1,755,588 ",Asia,7,"1,672",0,,,"15,095"
72,Honduras,240382,954.0,6415.0,12.0,85881,97,148086,509.0,23920.0,638.0,729325.0,72574.0,"10,049,355 ",North America,42,"1,567",14,95,1,"14,736"
73,Venezuela,238013,,2689.0,,218956,,16368,306.0,8392.0,95.0,3359014.0,118436.0,"28,361,526 ",South America,119,"10,547",8,,,577
74,Armenia,222978,,4448.0,,213813,,4717,,75118.0,1498.0,1093012.0,368222.0,"2,968,352 ",Asia,13,667,3,,,"1,589"
75,Oman,220702,,2385.0,,202021,,16296,264.0,42235.0,456.0,1550000.0,296617.0,"5,225,597 ",Asia,24,"2,191",3,,,"3,118"
76,Qatar,218080,,563.0,,214377,,3140,116.0,77669.0,201.0,2036599.0,725335.0,"2,807,805 ",Asia,13,"4,987",1,,,"1,118"
77,Bosnia and Herzegovina,204252,,9332.0,,175827,,19093,,62616.0,2861.0,984706.0,301876.0,"3,261,956 ",Europe,16,350,3,,,"5,853"
78,Sri Lanka,195844,,1608.0,,162397,,31839,,9111.0,75.0,3474076.0,161615.0,"21,496,028 ",Asia,110,"13,368",6,,,"1,481"
79,Libya,186567,,3132.0,,172637,,10798,,26816.0,450.0,1037508.0,149127.0,"6,957,209 ",Africa,37,"2,221",7,,,"1,552"
80,Thailand,171979,2631.0,1177.0,31.0,120697,"+2,493",50105,1169.0,2458.0,17.0,8124896.0,116134.0,"69,961,532 ",Asia,407,"59,441",9,38,0.4,716
81,Kenya,171658,,3223.0,,117345,,51090,121.0,3129.0,59.0,1822216.0,33217.0,"54,857,497 ",Africa,320,"17,021",30,,,931
82,Nigeria,166682,,2117.0,,162521,,2044,11.0,791.0,10.0,2133061.0,10118.0,"210,820,823 ",Africa,"1,265","99,585",99,,,10
83,North Macedonia,155364,,5435.0,,148872,,1057,25.0,74576.0,2609.0,804728.0,386277.0,"2,083,295 ",Europe,13,383,3,,,507
84,Cuba,145567,,985.0,,138621,,5961,148.0,12859.0,87.0,4393370.0,388099.0,"11,320,234 ",North America,78,"11,493",3,,,527
85,Myanmar,143945,,3221.0,,132408,,8316,,2629.0,59.0,2626468.0,47976.0,"54,745,872 ",Asia,380,"16,997",21,,,152
86,S. Korea,142852,695.0,1969.0,1.0,133289,590,7594,151.0,2784.0,38.0,9911324.0,193166.0,"51,309,900 ",Asia,359,"26,059",5,14,0.02,148
87,Latvia,134162,,2392.0,,126999,,4771,58.0,71863.0,1281.0,2695473.0,1443821.0,"1,866,902 ",Europe,14,780,1,,,"2,556"
88,Albania,132360,,2451.0,,129566,,343,18.0,46040.0,853.0,730775.0,254192.0,"2,874,896 ",Europe,22,"1,173",4,,,119
89,Algeria,129976,,3497.0,,90517,,35962,23.0,2916.0,78.0,230861.0,5179.0,"44,578,139 ",Africa,343,"12,748",193,,,807
90,Estonia,129909,,1260.0,,124033,,4616,12.0,97870.0,949.0,1436982.0,1082588.0,"1,327,358 ",Europe,10,"1,053",1,,,"3,478"
91,Norway,126218,,785.0,,88952,,36481,12.0,23116.0,144.0,5635246.0,1032042.0,"5,460,286 ",Europe,43,"6,956",1,,,"6,681"
92,Kyrgyzstan,106223,383.0,1837.0,7.0,99794,320,4592,86.0,16038.0,277.0,1151368.0,173842.0,"6,623,082 ",Asia,62,"3,605",6,58,1,693
93,Uzbekistan,101198,201.0,695.0,2.0,97077,188,3426,23.0,2984.0,20.0,1377915.0,40628.0,"33,915,103 ",Asia,335,"48,799",25,6,0.06,101
94,Montenegro,99717,,1587.0,,97429,,701,60.0,158750.0,2527.0,417419.0,664533.0,"628,139 ",Europe,6,396,2,,,"1,116"
95,Zambia,97388,,1288.0,,92320,,3780,156.0,5165.0,68.0,1585960.0,84113.0,"18,855,187 ",Africa,194,"14,639",12,,,200
96,Ghana,94011,,785.0,,92057,,1169,6.0,2969.0,25.0,1170855.0,36973.0,"31,667,984 ",Africa,337,"40,341",27,,,37
97,Finland,92913,,959.0,,46000,,45954,14.0,16745.0,173.0,5078700.0,915302.0,"5,548,661 ",Europe,60,"5,786",1,,,"8,282"
98,Cameroon,78929,,1275.0,,73974,,3680,122.0,2907.0,47.0,1694017.0,62392.0,"27,151,280 ",Africa,344,"21,295",16,,,136
99,Afghanistan,76628,,3068.0,,58070,,15490,1124.0,1929.0,77.0,484939.0,12205.0,"39,732,214 ",Asia,519,"12,951",82,,,390
100,El Salvador,74141,,2260.0,,69215,,2666,27.0,11378.0,347.0,1000769.0,153578.0,"6,516,373 ",North America,88,"2,883",7,,,409
101,Cyprus,72626,,362.0,,70210,,2054,21.0,59752.0,298.0,6805288.0,5598959.0,"1,215,456 ",Asia,17,"3,358",0,,,"1,690"
102,Mozambique,70965,,837.0,,69641,,487,14.0,2214.0,26.0,557044.0,17377.0,"32,056,904 ",Africa,452,"38,300",58,,,15
103,Luxembourg,70088,,818.0,,68484,,786,5.0,110317.0,1288.0,2918328.0,4593369.0,"635,335 ",Europe,9,777,0,,,"1,237"
104,Maldives,66516,,173.0,,43959,,22384,90.0,121095.0,315.0,885892.0,1612804.0,"549,287 ",Asia,8,"3,175",1,,,"40,751"
105,Mongolia,62585,1189.0,301.0,13.0,52812,829,9472,126.0,18812.0,90.0,2975686.0,894460.0,"3,326,796 ",Asia,53,"11,052",1,357,4,"2,847"
106,Singapore,62145,,33.0,,61557,,555,2.0,10546.0,6.0,11947790.0,2027551.0,"5,892,721 ",Asia,95,"178,567",0,,,94
107,Namibia,56981,,877.0,,51177,,4927,42.0,22059.0,340.0,441606.0,170956.0,"2,583,158 ",Africa,45,"2,945",6,,,"1,907"
108,Botswana,56217,,866.0,,52675,,2676,1.0,23471.0,362.0,1170583.0,488721.0,"2,395,197 ",Africa,43,"2,766",2,,,"1,117"
109,Uganda,49759,,365.0,,46150,,3244,24.0,1057.0,8.0,1125306.0,23911.0,"47,061,587 ",Africa,946,"128,936",42,,,69
110,Jamaica,48733,,951.0,,25802,,21980,11.0,16391.0,320.0,386678.0,130060.0,"2,973,083 ",North America,61,"3,126",8,,,"7,393"
111,Ivory Coast,47389,,306.0,,46847,,236,,1757.0,11.0,654588.0,24265.0,"26,976,766 ",Africa,569,"88,159",41,,,9
112,Senegal,41539,,1144.0,,40165,,230,2.0,2422.0,67.0,523353.0,30520.0,"17,147,999 ",Africa,413,"14,990",33,,,13
113,Madagascar,41488,,850.0,,40607,,31,140.0,1464.0,30.0,203767.0,7189.0,"28,343,069 ",Africa,683,"33,345",139,,,1
114,Zimbabwe,39092,,1604.0,,36680,,808,1.0,2595.0,106.0,480329.0,31891.0,"15,061,815 ",Africa,385,"9,390",31,,,54
115,Sudan,35656,,2662.0,,29364,,3630,,796.0,59.0,232965.0,5202.0,"44,787,754  ",Africa,"1,256","16,825",192,,,81
116,Angola,35140,,784.0,,28646,,5710,11.0,1040.0,23.0,581769.0,17212.0,"33,801,047 ",Africa,962,"43,114",58,,,169
117,Malawi,34365,,1156.0,,32641,,568,8.0,1755.0,59.0,247737.0,12651.0,"19,582,713 ",Africa,570,"16,940",79,,,29
118,Cambodia,33075,886.0,242.0,6.0,25544,781,7289,,1953.0,14.0,1178067.0,69578.0,"16,931,710 ",Asia,512,"69,966",14,52,0.4,430
119,DRC,32177,,789.0,,27727,,3661,,350.0,9.0,160973.0,1749.0,"92,051,554 ",Africa,"2,861","116,669",572,,,40
120,Cabo Verde,30774,,266.0,,29125,,1383,23.0,54802.0,474.0,160181.0,285251.0,"561,544 ",Africa,18,"2,111",4,,,"2,463"
121,Malta,30557,,419.0,,30062,,76,,69035.0,947.0,933864.0,2109817.0,"442,628 ",Europe,14,"1,056",0,,,172
122,Australia,30142,5.0,910.0,,29105,,127,1.0,1170.0,35.0,18750719.0,727559.0,"25,772,103 ",Australia/Oceania,855,"28,321",1,0.2,,5
123,Rwanda,27119,,358.0,,26028,,733,5.0,2047.0,27.0,1457954.0,110064.0,"13,246,394 ",Africa,488,"37,001",9,,,55
124,Trinidad and Tobago,25272,,537.0,,14918,,9817,22.0,18004.0,383.0,195453.0,139245.0,"1,403,667 ",North America,56,"2,614",7,,,"6,994"
125,Réunion,24901,,189.0,,22796,,1916,35.0,27631.0,210.0,102720.0,113982.0,"901,198 ",Africa,36,"4,768",9,,,"2,126"
126,Syria,24591,,1782.0,,21620,,1189,,1375.0,100.0,103566.0,5789.0,"17,890,243 ",Asia,728,"10,039",173,,,66
127,French Guiana,24534,,121.0,,9995,,14418,28.0,80236.0,396.0,259509.0,848698.0,"305,773 ",South America,12,"2,527",1,,,"47,153"
128,Gabon,24429,,152.0,,22118,,2159,20.0,10743.0,67.0,809892.0,356173.0,"2,273,872 ",Africa,93,"14,960",3,,,949
129,Guinea,23245,,162.0,,21266,,1817,24.0,1727.0,12.0,454440.0,33765.0,"13,458,928 ",Africa,579,"83,080",30,,,135
130,Mayotte,20176,,173.0,,2964,,17039,6.0,72355.0,620.0,176919.0,634466.0,"278,847 ",Africa,14,"1,612",2,,,"61,105"
131,Mauritania,19695,,464.0,,18614,,617,14.0,4136.0,97.0,271397.0,56997.0,"4,761,583 ",Africa,242,"10,262",18,,,130
132,French Polynesia,18884,,142.0,,18717,,25,1.0,66869.0,503.0,26355.0,93323.0,"282,405 ",Australia/Oceania,15,"1,989",11,,,89
133,Eswatini,18623,,673.0,,17886,,64,8.0,15901.0,575.0,211537.0,180613.0,"1,171,220 ",Africa,63,"1,740",6,,,55
134,Guyana,17376,,400.0,,15073,,1903,17.0,21994.0,506.0,157555.0,199424.0,"790,051 ",South America,45,"1,975",5,,,"2,409"
135,Guadeloupe,16530,,221.0,,2250,,14059,29.0,41306.0,552.0,201479.0,503462.0,"400,187 ",North America,24,"1,811",2,,,"35,131"
136,Papua New Guinea,16185,,162.0,,15408,,615,,1778.0,18.0,115252.0,12661.0,"9,102,604 ",Australia/Oceania,562,"56,189",79,,,68
137,Suriname,15676,,325.0,,12137,,3214,35.0,26503.0,549.0,64369.0,108828.0,"591,472 ",South America,38,"1,820",9,,,"5,434"
138,Haiti,15058,,321.0,,12552,,2185,,1306.0,28.0,71047.0,6162.0,"11,530,399 ",North America,766,"35,920",162,,,189
139,Somalia,14699,,771.0,,6891,,7037,,902.0,47.0,134150.0,8231.0,"16,299,073 ",Africa,"1,109","21,140",121,,,432
140,Mali,14281,,517.0,,9757,,4007,,687.0,25.0,298309.0,14352.0,"20,784,553 ",Africa,"1,455","40,202",70,,,193
141,Andorra,13752,,127.0,,13527,,98,4.0,177723.0,1641.0,193595.0,2501906.0,"77,379 ",Europe,6,609,0,,,"1,266"
142,Togo,13513,,125.0,,13105,,283,,1598.0,15.0,337517.0,39912.0,"8,456,580 ",Africa,626,"67,653",25,,,33
143,Burkina Faso,13446,,167.0,,13260,,19,,627.0,8.0,189405.0,8839.0,"21,427,992 ",Africa,"1,594","128,311",113,,,0.9
144,Tajikistan,13308,,90.0,,13218,,0,,1367.0,9.0,,,"9,734,073 ",Asia,731,"108,156",,,,
145,Belize,12840,,325.0,,12434,,81,2.0,31762.0,804.0,135523.0,335241.0,"404,256 ",North America,31,"1,244",3,,,200
146,Curaçao,12276,,122.0,,12132,,22,9.0,74530.0,741.0,110731.0,672270.0,"164,712 ",North America,13,"1,350",1,,,134
147,Martinique,12040,,95.0,,98,,11847,8.0,32107.0,253.0,182468.0,486587.0,"374,996 ",North America,31,"3,947",2,,,"31,592"
148,Bahamas,11930,,232.0,,10932,,766,5.0,30073.0,585.0,98894.0,249290.0,"396,703 ",North America,33,"1,710",4,,,"1,931"
149,Hong Kong,11850,,210.0,,11577,,63,1.0,1569.0,28.0,16710131.0,2212384.0,"7,552,999 ",Asia,637,"35,967",0,,,8
150,Congo,11845,,154.0,,10591,,1100,,2099.0,27.0,148855.0,26381.0,"5,642,539 ",Africa,476,"36,640",38,,,195
151,Seychelles,11621,,42.0,,10499,,1080,,117493.0,425.0,21504.0,217414.0,"98,908  ",Africa,9,"2,355",5,,,"10,919"
152,Djibouti,11544,,154.0,,11382,,8,,11530.0,154.0,160145.0,159952.0,"1,001,207 ",Africa,87,"6,501",6,,,8
153,Aruba,11018,,107.0,,10857,,54,14.0,102795.0,998.0,166884.0,1556986.0,"107,184 ",North America,10,"1,002",1,,,504
154,Lesotho,10836,,326.0,,6437,,4073,,5022.0,151.0,94808.0,43935.0,"2,157,891 ",Africa,199,"6,619",23,,,"1,887"
155,South Sudan,10688,,115.0,,10514,,59,,945.0,10.0,164472.0,14536.0,"11,314,468 ",Africa,"1,059","98,387",69,,,5
156,Taiwan,9974,,166.0,,1133,,8675,,418.0,7.0,830495.0,34812.0,"23,856,544 ",Asia,"2,392","143,714",29,,,364
157,Equatorial Guinea,8572,,118.0,,8189,,265,7.0,5932.0,82.0,123169.0,85232.0,"1,445,105 ",Africa,169,"12,247",12,,,183
158,Vietnam,8115,52.0,49.0,,3085,,4981,,83.0,0.5,4941514.0,50349.0,"98,145,005 ",Asia,"12,094","2,002,959",20,0.5,,51
159,Benin,8082,,102.0,,7893,,87,5.0,651.0,8.0,604310.0,48680.0,"12,414,007 ",Africa,"1,536","121,706",21,,,7
160,Nicaragua,7481,,187.0,,4225,,3069,,1117.0,28.0,,,"6,697,064 ",North America,895,"35,813",,,,458
161,Timor-Leste,7422,,16.0,,4826,,2580,,5533.0,12.0,92122.0,68671.0,"1,341,496 ",Asia,181,"83,844",15,,,"1,923"
162,CAR,7091,,98.0,,6859,,134,2.0,1445.0,20.0,54814.0,11171.0,"4,906,891 ",Africa,692,"50,070",90,,,27
163,Yemen,6767,,1325.0,,3484,,1958,23.0,222.0,44.0,69768.0,2293.0,"30,428,379 ",Asia,"4,497","22,965",436,,,64
164,Iceland,6597,,30.0,,6522,,45,2.0,19217.0,87.0,675565.0,1967948.0,"343,284 ",Europe,52,"11,443",1,,,131
165,Gambia,5995,,179.0,,5786,,30,3.0,2419.0,72.0,76379.0,30813.0,"2,478,807 ",Africa,413,"13,848",32,,,12
166,Niger,5416,,192.0,,5096,,128,2.0,217.0,8.0,108547.0,4341.0,"25,006,460 ",Africa,"4,617","130,242",230,,,5
167,Saint Lucia,5102,,80.0,,4867,,155,1.0,27668.0,434.0,48875.0,265047.0,"184,401 ",North America,36,"2,305",4,,,841
168,San Marino,5090,,90.0,,4998,,2,,149719.0,2647.0,66145.0,1945613.0,"33,997 ",Europe,7,378,1,,,59
169,Chad,4935,,173.0,,4747,,15,,293.0,10.0,120964.0,7176.0,"16,857,166 ",Africa,"3,416","97,440",139,,,0.9
170,Burundi,4844,,6.0,,773,,4065,,397.0,0.5,309390.0,25329.0,"12,214,728 ",Africa,"2,522","2,035,788",39,,,333
171,Gibraltar,4299,,94.0,,4194,,11,,127635.0,2791.0,257580.0,7647408.0,"33,682 ",Europe,8,358,0,,,327
172,Sierra Leone,4162,,79.0,,3147,,936,,512.0,10.0,153257.0,18860.0,"8,125,829 ",Africa,"1,952","102,859",53,,,115
173,Eritrea,4145,,14.0,,3855,,276,,1154.0,4.0,23693.0,6597.0,"3,591,551 ",Africa,866,"256,539",152,,,77
174,Channel Islands,4066,,86.0,,3956,,24,,23189.0,490.0,454413.0,2591640.0,"175,338 ",Europe,43,"2,039",0,,,137
175,Barbados,4026,,47.0,,3922,,57,,13994.0,163.0,171750.0,596976.0,"287,700 ",North America,71,"6,121",2,,,198
