#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7099480,7054.0,264487.0,702.0,4061102.0,"+4,787",2773891,20765.0,,,,,,North America,"
",,
,South America,5974994,1095.0,194819.0,62.0,4582667.0,"+1,522",1197508,14996.0,,,,,,South America,"
",,
,Asia,6594359,15527.0,135157.0,259.0,5249739.0,"+7,570",1209463,18904.0,,,,,,Asia,"
",,
,Europe,3442150,7833.0,206399.0,172.0,2028324.0,"+8,170",1207427,5595.0,,,,,,Europe,"
",,
,Africa,1216567,3.0,28657.0,1.0,945508.0,33,242402,1271.0,,,,,,Africa,"
",,
,Oceania,27909,125.0,600.0,24.0,22134.0,15,5175,48.0,,,,,,Australia/Oceania,"
",,
,World,24356180,31637.0,830134.0,1220.0,16890125.0,"+22,097",6635921,61583.0,3125.0,106.5,,,,All,"
",,
1,USA,6001103,738.0,183677.0,24.0,3314664.0,803,2502762,16378.0,18114.0,554.0,78637388.0,237357.0,"331,303,997 ",North America,55,"1,804",4
2,Brazil,3722004,,117756.0,,2908848.0,,695400,8318.0,17491.0,553.0,14172764.0,66603.0,"212,793,132 ",South America,57,"1,807",15
3,India,3314953,7204.0,60652.0,23.0,2524518.0,"+1,075",729783,8944.0,2399.0,44.0,38576510.0,27912.0,"1,382,085,803 ",Asia,417,"22,787",36
4,Russia,975576,4711.0,16804.0,121.0,792561.0,"+6,411",166211,2300.0,6685.0,115.0,35400000.0,242558.0,"145,944,331 ",Europe,150,"8,685",4
5,South Africa,615701,,13502.0,,525242.0,,76957,539.0,10361.0,227.0,3598973.0,60566.0,"59,422,425 ",Africa,97,"4,401",17
6,Peru,613378,,28124.0,,421877.0,,163377,1512.0,18564.0,851.0,3055850.0,92485.0,"33,041,424 ",South America,54,"1,175",11
7,Mexico,573888,5267.0,62076.0,626.0,396758.0,"+3,657",115054,3305.0,4444.0,481.0,1291083.0,9998.0,"129,140,136 ",North America,225,"2,080",100
8,Colombia,572270,,18184.0,,407121.0,,146965,1493.0,11228.0,357.0,2582612.0,50673.0,"50,965,881 ",South America,89,"2,803",20
9,Spain,426818,,28971.0,,0.0,N/A,0,697.0,9128.0,620.0,8517446.0,182162.0,"46,757,635 ",Europe,110,"1,614",5
10,Chile,402365,,10990.0,,376268.0,,15107,1004.0,21021.0,574.0,2276223.0,118916.0,"19,141,470 ",South America,48,"1,742",8
11,Argentina,370188,,7839.0,,268801.0,,93548,2022.0,8179.0,173.0,1148574.0,25378.0,"45,259,525 ",South America,122,"5,774",39
12,Iran,365606,,21020.0,,314870.0,,29716,3831.0,4344.0,250.0,3113806.0,37000.0,"84,156,368 ",Asia,230,"4,004",27
13,UK,328846,,41465.0,,0.0,N/A,0,68.0,4840.0,610.0,15177265.0,223387.0,"67,941,476 ",Europe,207,"1,639",4
14,Saudi Arabia,310836,,3755.0,,284945.0,,22136,1601.0,8908.0,108.0,4792192.0,137330.0,"34,895,566 ",Asia,112,"9,293",7
15,Bangladesh,302147,,4082.0,,190183.0,,107882,,1832.0,25.0,1485261.0,9005.0,"164,940,992 ",Asia,546,"40,407",111
16,Pakistan,294638,445.0,6274.0,7.0,279561.0,622,8803,641.0,1330.0,28.0,2535778.0,11447.0,"221,530,617 ",Asia,752,"35,309",87
17,Italy,262540,,35458.0,,206329.0,,20753,69.0,4343.0,587.0,8219421.0,135976.0,"60,447,728 ",Europe,230,"1,705",7
18,Turkey,262507,,6183.0,,239797.0,,16527,841.0,3107.0,73.0,6621749.0,78384.0,"84,477,895 ",Asia,322,"13,663",13
19,France,253587,,30544.0,,85524.0,,137519,410.0,3884.0,468.0,6000000.0,91889.0,"65,296,176 ",Europe,257,"2,138",11
20,Germany,239000,,9352.0,,214233.0,,15415,245.0,2851.0,112.0,11208091.0,133707.0,"83,825,861 ",Europe,351,"8,963",7
21,Iraq,215784,,6668.0,,157215.0,,51901,595.0,5347.0,165.0,1502546.0,37233.0,"40,355,467 ",Asia,187,"6,052",27
22,Philippines,205581,3249.0,3234.0,97.0,133990.0,566,68357,841.0,1872.0,29.0,2406194.0,21914.0,"109,802,427 ",Asia,534,"33,953",46
23,Indonesia,162884,2719.0,7064.0,120.0,118575.0,"+3,166",37245,,595.0,26.0,2106753.0,7690.0,"273,966,320 ",Asia,"1,682","38,783",130
24,Canada,126417,,9094.0,,112455.0,,4868,45.0,3345.0,241.0,5246341.0,138817.0,"37,793,085 ",North America,299,"4,156",7
25,Qatar,117742,,194.0,,114558.0,,2990,63.0,41934.0,69.0,604112.0,215155.0,"2,807,805 ",Asia,24,"14,473",5
26,Bolivia,112094,1095.0,4726.0,62.0,50397.0,"+1,522",56971,71.0,9583.0,404.0,239073.0,20439.0,"11,697,161 ",South America,104,"2,475",49
27,Ukraine,112059,1974.0,2403.0,49.0,54217.0,763,55439,177.0,2565.0,55.0,1452006.0,33233.0,"43,691,576 ",Europe,390,"18,182",30
28,Ecuador,110549,,6410.0,,95097.0,,9042,370.0,6252.0,362.0,315924.0,17865.0,"17,683,472 ",South America,160,"2,759",56
29,Israel,109039,636.0,877.0,2.0,87017.0,551,21145,428.0,11855.0,95.0,2180096.0,237029.0,"9,197,590 ",Asia,84,"10,488",4
30,Kazakhstan,105243,168.0,1523.0,,94713.0,723,9007,221.0,5595.0,81.0,2434444.0,129416.0,"18,810,937 ",Asia,179,"12,351",8
31,Egypt,97825,,5317.0,,68713.0,,23795,41.0,953.0,52.0,135000.0,1316.0,"102,622,155 ",Africa,"1,049","19,301",760
32,Dominican Republic,92557,,1613.0,,63478.0,,27466,249.0,8519.0,148.0,355839.0,32752.0,"10,864,588 ",North America,117,"6,736",31
33,Panama,89082,,1932.0,,63595.0,,23555,153.0,20597.0,447.0,317156.0,73331.0,"4,324,996 ",North America,49,"2,239",14
34,Sweden,87072,,5817.0,,0.0,N/A,0,21.0,8613.0,575.0,1094856.0,108305.0,"10,109,031 ",Europe,116,"1,738",9
35,Oman,84818,,646.0,,79409.0,,4763,148.0,16548.0,126.0,309212.0,60327.0,"5,125,566 ",Asia,60,"7,934",17
36,Belgium,83030,583.0,9879.0,1.0,18331.0,40,54820,85.0,7159.0,852.0,2189246.0,188769.0,"11,597,489 ",Europe,140,"1,174",5
37,Kuwait,82271,,521.0,,73906.0,,7844,92.0,19222.0,122.0,599413.0,140046.0,"4,280,111 ",Asia,52,"8,215",7
38,Romania,81646,,3421.0,,36286.0,,41939,502.0,4249.0,178.0,1705368.0,88742.0,"19,217,049 ",Europe,235,"5,617",11
39,Belarus,70974,,657.0,,69378.0,,939,,7511.0,70.0,1487902.0,157469.0,"9,448,832 ",Europe,133,"14,382",6
40,Guatemala,70714,,2662.0,,58783.0,,9269,5.0,3936.0,148.0,229882.0,12796.0,"17,965,034 ",North America,254,"6,749",78
41,Netherlands,68114,,6215.0,,0.0,N/A,0,47.0,3974.0,363.0,1455274.0,84901.0,"17,140,821 ",Europe,252,"2,758",12
42,UAE,68020,,378.0,,59070.0,,8572,,6865.0,38.0,6687414.0,674910.0,"9,908,607 ",Asia,146,"26,213",1
43,Japan,63822,,1209.0,,51688.0,,10925,246.0,505.0,10.0,1376783.0,10891.0,"126,414,795 ",Asia,"1,981","104,561",92
44,Poland,63802,,1994.0,,44097.0,698,17711,82.0,1686.0,53.0,2577726.0,68122.0,"37,840,045 ",Europe,593,"18,977",15
45,Honduras,56649,772.0,1747.0,44.0,9169.0,45,45733,47.0,5706.0,176.0,135216.0,13619.0,"9,928,318 ",North America,175,"5,683",73
46,Singapore,56572,77.0,27.0,,54971.0,,1574,,9658.0,5.0,1832813.0,312903.0,"5,857,443 ",Asia,104,"216,942",3
47,Portugal,56274,,1807.0,,41184.0,,13283,38.0,5521.0,177.0,1958651.0,192176.0,"10,191,976 ",Europe,181,"5,640",5
48,Morocco,55864,,984.0,,40586.0,,14294,31.0,1511.0,27.0,1824251.0,49334.0,"36,977,259 ",Africa,662,"37,579",20
49,Nigeria,53021,,1010.0,,40281.0,,11730,7.0,256.0,5.0,388346.0,1877.0,"206,886,335 ",Africa,"3,902","204,838",533
50,Bahrain,50393,,186.0,,47049.0,,3158,30.0,29471.0,109.0,1067907.0,624537.0,"1,709,919 ",Asia,34,"9,193",2
51,Ethiopia,45221,,725.0,,16311.0,,28185,327.0,392.0,6.0,813410.0,7050.0,"115,379,816 ",Africa,"2,551","159,145",142
52,Ghana,43769,,270.0,,42048.0,,1451,5.0,1404.0,9.0,437001.0,14020.0,"31,168,998 ",Africa,712,"115,441",71
53,Kyrgyzstan,43459,101.0,1057.0,,37492.0,275,4910,24.0,6645.0,162.0,267718.0,40933.0,"6,540,366 ",Asia,150,"6,188",24
54,Armenia,43270,203.0,864.0,3.0,36988.0,262,5418,,14598.0,291.0,200507.0,67645.0,"2,964,113 ",Asia,69,"3,431",15
55,Algeria,42619,,1465.0,,29886.0,,11268,28.0,969.0,33.0,,,"43,969,405 ",Africa,"1,032","30,013",
56,Venezuela,41965,,351.0,,32931.0,,8683,86.0,1476.0,12.0,1723801.0,60648.0,"28,423,116 ",South America,677,"80,978",16
57,Switzerland,40645,,2003.0,,34800.0,,3842,18.0,4691.0,231.0,962895.0,111132.0,"8,664,406 ",Europe,213,"4,326",9
58,Uzbekistan,40195,231.0,295.0,4.0,36562.0,160,3338,139.0,1198.0,9.0,1377915.0,41080.0,"33,542,544 ",Asia,834,"113,704",24
59,Afghanistan,38129,16.0,1401.0,,29046.0,4,7682,31.0,976.0,36.0,102168.0,2616.0,"39,057,471 ",Asia,"1,024","27,878",382
60,Costa Rica,36307,,386.0,,13317.0,,22604,143.0,7117.0,76.0,136154.0,26690.0,"5,101,269 ",North America,141,"13,216",37
61,Azerbaijan,35707,,522.0,,33281.0,,1904,,3517.0,51.0,892070.0,87861.0,"10,153,232 ",Asia,284,"19,451",11
62,Moldova,34982,,967.0,,24156.0,,9859,575.0,8675.0,240.0,183923.0,45610.0,"4,032,473 ",Europe,115,"4,170",22
63,Nepal,34418,,175.0,,19504.0,,14739,,1178.0,6.0,635252.0,21744.0,"29,215,160 ",Asia,849,"166,944",46
64,Kenya,33016,,564.0,,19296.0,,13156,44.0,612.0,10.0,429513.0,7962.0,"53,946,033 ",Africa,"1,634","95,649",126
65,Serbia,30974,,707.0,,29343.0,,924,37.0,3547.0,81.0,895507.0,102558.0,"8,731,751 ",Europe,282,"12,350",10
66,Ireland,28363,,1777.0,,23364.0,,3222,5.0,5734.0,359.0,790298.0,159778.0,"4,946,213 ",Europe,174,"2,783",6
67,Austria,26361,328.0,733.0,,22317.0,172,3311,24.0,2924.0,81.0,1133243.0,125715.0,"9,014,380 ",Europe,342,"12,298",8
68,Australia,25322,118.0,572.0,23.0,20100.0,,4650,35.0,991.0,22.0,5936365.0,232388.0,"25,545,026 ",Australia/Oceania,"1,009","44,659",4
69,El Salvador,25284,144.0,694.0,7.0,13291.0,245,11299,297.0,3895.0,107.0,305492.0,47062.0,"6,491,298 ",North America,257,"9,353",21
70,Czechia,22951,,418.0,,16954.0,,5579,31.0,2143.0,39.0,861392.0,80413.0,"10,712,102 ",Europe,467,"25,627",12
71,Palestine,20155,,137.0,,13929.0,,6089,,3937.0,27.0,214862.0,41975.0,"5,118,838 ",Asia,254,"37,364",24
72,Cameroon,18973,,410.0,,16540.0,,2023,30.0,712.0,15.0,149000.0,5593.0,"26,642,406 ",Africa,"1,404","64,981",179
73,S. Korea,18706,441.0,313.0,1.0,14461.0,93,3932,46.0,365.0,6.0,1869579.0,36461.0,"51,276,136 ",Asia,"2,741","163,822",27
74,Bosnia and Herzegovina,18609,,571.0,,12336.0,,5702,,5678.0,174.0,178652.0,54508.0,"3,277,541 ",Europe,176,"5,740",18
75,Ivory Coast,17603,,114.0,,15941.0,,1548,,665.0,4.0,122975.0,4645.0,"26,473,751 ",Africa,"1,504","232,226",215
76,Denmark,16537,,623.0,,14603.0,,1311,3.0,2853.0,107.0,2281780.0,393723.0,"5,795,391 ",Europe,350,"9,302",3
77,Bulgaria,15751,,586.0,,10750.0,,4415,60.0,2270.0,84.0,384450.0,55396.0,"6,940,012 ",Europe,441,"11,843",18
78,Paraguay,14872,,247.0,,8134.0,,6491,67.0,2081.0,35.0,180606.0,25274.0,"7,145,877 ",South America,480,"28,931",40
79,Madagascar,14554,,181.0,,13582.0,,791,68.0,524.0,7.0,56065.0,2017.0,"27,794,735 ",Africa,"1,910","153,562",496
80,Lebanon,14248,,139.0,,3955.0,,10154,77.0,2089.0,20.0,484150.0,70984.0,"6,820,558 ",Asia,479,"49,069",14
81,North Macedonia,13914,,578.0,,10507.0,,2829,5.0,6679.0,277.0,142158.0,68235.0,"2,083,360 ",Europe,150,"3,604",15
82,Senegal,13186,,275.0,,8852.0,,4059,43.0,785.0,16.0,140032.0,8331.0,"16,808,071 ",Africa,"1,275","61,120",120
83,Sudan,12974,,819.0,,6557.0,,5598,,295.0,19.0,401.0,9.0,"43,999,630 ",Africa,"3,391","53,724","109,725"
84,Libya,11834,,210.0,,1152.0,,10472,,1719.0,30.0,101310.0,14714.0,"6,885,460 ",Africa,582,"32,788",68
85,Zambia,11376,,282.0,,10693.0,,401,,616.0,15.0,107446.0,5821.0,"18,458,372 ",Africa,"1,623","65,455",172
86,Norway,10504,,264.0,,9150.0,,1090,1.0,1935.0,49.0,653756.0,120446.0,"5,427,784 ",Europe,517,"20,560",8
87,DRC,9915,3.0,255.0,1.0,9020.0,33,640,,110.0,3.0,,,"89,951,643 ",Africa,"9,072","352,752",
88,Malaysia,9291,,125.0,,8978.0,,188,9.0,287.0,4.0,1191500.0,36742.0,"32,429,032 ",Asia,"3,490","259,432",27
89,Greece,9280,,248.0,,3804.0,,5228,33.0,891.0,24.0,887991.0,85262.0,"10,414,904 ",Europe,"1,122","41,996",12
90,Guinea,9167,,57.0,,8150.0,,960,24.0,695.0,4.0,23588.0,1789.0,"13,184,441 ",Africa,"1,438","231,306",559
91,French Guiana,8936,,56.0,,8461.0,,419,17.0,29806.0,187.0,50844.0,169588.0,"299,809 ",South America,34,"5,354",6
92,Albania,8927,,263.0,,4633.0,,4031,19.0,3103.0,91.0,54353.0,18890.0,"2,877,299 ",Europe,322,"10,940",53
93,Croatia,8888,,175.0,,6362.0,,2351,10.0,2167.0,43.0,157387.0,38376.0,"4,101,200 ",Europe,461,"23,435",26
94,Gabon,8468,,53.0,,7066.0,,1349,2.0,3791.0,24.0,113295.0,50727.0,"2,233,441 ",Africa,264,"42,140",20
95,Tajikistan,8413,,67.0,,7214.0,,1132,,879.0,7.0,,,"9,569,203 ",Asia,"1,137","142,824",
96,Haiti,8122,,197.0,,5677.0,,2248,,711.0,17.0,22742.0,1991.0,"11,423,698 ",North America,"1,407","57,988",502
97,Finland,8002,,335.0,,7200.0,,467,1.0,1444.0,60.0,596091.0,107557.0,"5,542,073 ",Europe,693,"16,544",9
98,Luxembourg,7928,,124.0,,7140.0,,664,2.0,12634.0,198.0,741807.0,1182146.0,"627,509 ",Europe,79,"5,061",1
99,Maldives,7225,,28.0,,4561.0,,2636,12.0,13331.0,52.0,106909.0,197260.0,"541,969 ",Asia,75,"19,356",5
100,Mauritania,6977,,158.0,,6356.0,,463,3.0,1495.0,34.0,69554.0,14902.0,"4,667,429 ",Africa,669,"29,541",67
101,Namibia,6431,,59.0,,2734.0,,3638,10.0,2524.0,23.0,55054.0,21609.0,"2,547,782 ",Africa,396,"43,183",46
102,Zimbabwe,6251,,179.0,,5001.0,,1071,,420.0,12.0,149748.0,10053.0,"14,895,631 ",Africa,"2,383","83,216",99
103,Malawi,5474,,173.0,,3085.0,,2216,4.0,285.0,9.0,43503.0,2266.0,"19,201,940 ",Africa,"3,508","110,994",441
104,Djibouti,5383,,60.0,,5297.0,,26,,5436.0,61.0,66035.0,66690.0,"990,172 ",Africa,184,"16,503",15
105,Hungary,5379,91.0,614.0,,3757.0,23,1008,8.0,557.0,64.0,405067.0,41948.0,"9,656,450 ",Europe,"1,795","15,727",24
106,Equatorial Guinea,4928,,83.0,,3798.0,,1047,1.0,3496.0,59.0,51597.0,36606.0,"1,409,533 ",Africa,286,"16,982",27
107,Hong Kong,4736,,79.0,1.0,4161.0,,496,27.0,631.0,11.0,780415.0,103967.0,"7,506,361 ",Asia,"1,585","95,017",10
108,CAR,4698,,61.0,,1778.0,,2859,2.0,970.0,13.0,30944.0,6390.0,"4,842,346 ",Africa,"1,031","79,383",156
109,Montenegro,4499,,88.0,,3558.0,,853,,7163.0,140.0,46380.0,73844.0,"628,079 ",Europe,140,"7,137",14
110,Nicaragua,4494,,137.0,,2913.0,,1444,,677.0,21.0,,,"6,636,568 ",North America,"1,477","48,442",
111,Eswatini,4387,,88.0,,3078.0,,1221,11.0,3775.0,76.0,29339.0,25249.0,"1,162,004 ",Africa,265,"13,205",40
112,Congo,3979,,78.0,,1742.0,,2159,,718.0,14.0,,,"5,537,950 ",Africa,"1,392","70,999",
113,Cuba,3759,,92.0,,3159.0,,508,3.0,332.0,8.0,369889.0,32660.0,"11,325,522 ",North America,"3,013","123,104",31
114,Suriname,3724,,62.0,,2863.0,,799,23.0,6339.0,106.0,7337.0,12490.0,"587,440 ",South America,158,"9,475",80
115,Cabo Verde,3630,,38.0,,2713.0,,879,,6518.0,68.0,76576.0,137502.0,"556,910 ",Africa,153,"14,656",7
116,Slovakia,3626,90.0,33.0,,2206.0,14,1387,11.0,664.0,6.0,323580.0,59263.0,"5,460,059 ",Europe,"1,506","165,456",17
117,Rwanda,3625,,15.0,,1810.0,,1800,,279.0,1.0,383481.0,29500.0,"12,999,144 ",Africa,"3,586","866,610",34
118,Mozambique,3590,,21.0,,1927.0,,1642,,114.0,0.7,90566.0,2886.0,"31,381,998 ",Africa,"8,742","1,494,381",347
119,Thailand,3404,1.0,58.0,,3237.0,,109,1.0,49.0,0.8,749213.0,10729.0,"69,827,438 ",Asia,"20,513","1,203,921",93
120,Somalia,3275,,95.0,,2443.0,,737,,205.0,6.0,,,"15,957,335 ",Africa,"4,872","167,972",
121,Mayotte,3237,,39.0,,2964.0,,234,1.0,11823.0,142.0,13000.0,47484.0,"273,779 ",Africa,85,"7,020",21
122,Tunisia,3206,,71.0,,1476.0,,1659,8.0,271.0,6.0,131355.0,11096.0,"11,837,554 ",Africa,"3,692","166,726",90
123,Sri Lanka,2984,,12.0,,2819.0,,153,1.0,139.0,0.6,216309.0,10095.0,"21,427,257 ",Asia,"7,181","1,785,605",99
124,Lithuania,2762,36.0,85.0,,1802.0,8,875,5.0,1017.0,31.0,623841.0,229686.0,"2,716,061 ",Europe,983,"31,954",4
125,Slovenia,2722,,133.0,,2170.0,,419,,1309.0,64.0,153502.0,73835.0,"2,078,983 ",Europe,764,"15,631",14
126,Mali,2717,,126.0,,2052.0,,539,,134.0,6.0,35336.0,1738.0,"20,334,904 ",Africa,"7,484","161,388",575
127,Gambia,2708,,93.0,,611.0,,2004,,1116.0,38.0,11925.0,4915.0,"2,426,478 ",Africa,896,"26,091",203
128,Uganda,2524,,26.0,,1268.0,,1230,,55.0,0.6,359289.0,7820.0,"45,947,170 ",Africa,"18,204","1,767,199",128
129,South Sudan,2510,,47.0,,1290.0,,1173,,224.0,4.0,12044.0,1074.0,"11,213,741 ",Africa,"4,468","238,590",931
130,Syria,2440,,98.0,,550.0,,1792,,139.0,6.0,,,"17,562,899 ",Asia,"7,198","179,213",
131,Angola,2332,,103.0,,977.0,,1252,24.0,71.0,3.0,64747.0,1961.0,"33,012,430 ",Africa,"14,156","320,509",510
132,Estonia,2325,14.0,64.0,,2067.0,13,194,,1753.0,48.0,144868.0,109196.0,"1,326,676 ",Europe,571,"20,729",9
133,Guinea-Bissau,2205,,34.0,,1127.0,,1044,5.0,1117.0,17.0,1500.0,760.0,"1,974,826 ",Africa,896,"58,083","1,317"
134,Benin,2145,,40.0,,1738.0,,367,,176.0,3.0,118206.0,9713.0,"12,169,387 ",Africa,"5,673","304,235",103
135,Iceland,2082,,10.0,,1957.0,,115,,6095.0,29.0,205935.0,602879.0,"341,586 ",Europe,164,"34,159",2
136,Sierra Leone,2003,,69.0,,1577.0,,357,,250.0,9.0,,,"8,001,050 ",Africa,"3,995","115,957",
137,Yemen,1930,,560.0,,1097.0,,273,,64.0,19.0,120.0,4.0,"29,922,875 ",Asia,"15,504","53,434","249,357"
138,Bahamas,1813,,48.0,,634.0,,1131,83.0,4604.0,122.0,10192.0,25880.0,"393,821 ",North America,217,"8,205",39
139,Jamaica,1804,72.0,19.0,,846.0,6,939,4.0,609.0,6.0,55099.0,18595.0,"2,963,182 ",North America,"1,643","155,957",54
