#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,19545196,6213.0,453879.0,359.0,11849061,"+9,283",7242256,32921.0,,,,,,North America,"
",,
,Asia,19190204,10855.0,313876.0,242.0,17385940,"+9,474",1490388,27448.0,,,,,,Asia,"
",,
,South America,12012183,195.0,341135.0,6.0,10646096,218,1024952,16543.0,,,,,,South America,"
",,
,Europe,20017308,17984.0,461958.0,543.0,9408412,"+19,752",10146938,26942.0,,,,,,Europe,"
",,
,Africa,2404414,,56740.0,,2033838,,313836,2624.0,,,,,,Africa,"
",,
,Oceania,46722,6.0,1039.0,,33230,2,12453,26.0,,,,,,Australia/Oceania,"
",,
,World,73216748,35253.0,1628642.0,1150.0,51357283,"+38,729",20230823,106504.0,9393.0,208.9,,,,All,"
",,
1,USA,16942980,,308091.0,,9871915,,6762974,27862.0,51051.0,928.0,223183895.0,672471.0,"331,886,264 ",North America,20,"1,077",1
2,India,9906507,,143746.0,,9422636,804,340125,8944.0,7147.0,104.0,155560655.0,112224.0,"1,386,160,236 ",Asia,140,"9,643",9
3,Brazil,6929409,,181945.0,,6016085,,731379,8318.0,32495.0,853.0,25700000.0,120518.0,"213,246,552 ",South America,31,"1,172",8
4,Russia,2681256,,47391.0,,2124797,,509068,2300.0,18369.0,325.0,83439508.0,571648.0,"145,963,074 ",Europe,54,"3,080",2
5,France,2379915,,58282.0,,177647,,2143986,2906.0,36424.0,892.0,29186274.0,446687.0,"65,339,460 ",Europe,27,"1,121",2
6,UK,1869666,,64402.0,,0,N/A,0,1275.0,27476.0,946.0,48209087.0,708453.0,"68,048,434 ",Europe,36,"1,057",1
7,Turkey,1866345,,16646.0,,1631944,,217755,5980.0,22022.0,196.0,21284005.0,251137.0,"84,750,497 ",Asia,45,"5,091",4
8,Italy,1855737,,65011.0,,1115617,,675109,3095.0,30713.0,1076.0,24319310.0,402497.0,"60,421,114 ",Europe,33,929,2
9,Spain,1762036,,48013.0,,0,N/A,0,2068.0,37680.0,1027.0,24918644.0,532870.0,"46,763,059 ",Europe,27,974,2
10,Argentina,1503222,,41041.0,,1340120,,122061,3478.0,33122.0,904.0,4302194.0,94795.0,"45,384,048  ",South America,30,"1,106",11
11,Colombia,1434516,,39195.0,,1321469,,73852,2376.0,28057.0,767.0,7122577.0,139307.0,"51,128,785 ",South America,36,"1,304",7
12,Germany,1357141,,22887.0,,984200,,350054,4670.0,16175.0,273.0,30494036.0,363430.0,"83,906,168 ",Europe,62,"3,666",3
13,Mexico,1255974,5930.0,114298.0,345.0,927754,"+9,073",213922,3550.0,9695.0,882.0,3202327.0,24719.0,"129,547,008 ",North America,103,"1,133",40
14,Poland,1140572,,22960.0,,869155,,248457,1807.0,30152.0,607.0,6695762.0,177007.0,"37,827,635 ",Europe,33,"1,648",6
15,Iran,1115770,,52447.0,,823231,,240092,5711.0,13208.0,621.0,6750359.0,79905.0,"84,479,467 ",Asia,76,"1,611",13
16,Peru,986130,,36754.0,,920306,,29070,1053.0,29721.0,1108.0,5273241.0,158931.0,"33,179,501 ",South America,34,903,6
17,Ukraine,909082,8416.0,15480.0,233.0,522868,"+16,150",370734,177.0,20844.0,355.0,5052686.0,115853.0,"43,613,026 ",Europe,48,"2,817",9
18,South Africa,866127,,23451.0,,762746,,79930,546.0,14521.0,393.0,5884227.0,98651.0,"59,647,146 ",Africa,69,"2,543",10
19,Indonesia,623309,,18956.0,,510957,,93396,,2268.0,69.0,6424385.0,23375.0,"274,835,073 ",Asia,441,"14,499",43
20,Netherlands,621944,,10082.0,,0,N/A,0,515.0,36260.0,588.0,5253381.0,306281.0,"17,152,183 ",Europe,28,"1,701",3
21,Belgium,609211,1074.0,18054.0,103.0,41700,39,549457,614.0,52461.0,1555.0,6351409.0,546941.0,"11,612,613 ",Europe,19,643,2
22,Czechia,586251,5169.0,9743.0,62.0,511798,286,64710,506.0,54698.0,909.0,3374045.0,314800.0,"10,718,055 ",Europe,18,"1,100",3
23,Iraq,575972,,12603.0,,509474,,53895,197.0,14177.0,310.0,3933815.0,96827.0,"40,627,394 ",Asia,71,"3,224",10
24,Chile,573830,,15931.0,,546538,,11361,628.0,29901.0,830.0,5822181.0,303385.0,"19,190,731 ",South America,33,"1,205",3
25,Romania,559587,,13494.0,,460780,,85313,1289.0,29178.0,704.0,4436130.0,231305.0,"19,178,690 ",Europe,34,"1,421",4
26,Bangladesh,492332,,7089.0,,423845,,61398,,2976.0,43.0,2986458.0,18052.0,"165,433,737  ",Asia,336,"23,337",55
27,Canada,468862,,13553.0,,379467,,75842,596.0,12373.0,358.0,12634757.0,333437.0,"37,892,433 ",North America,81,"2,796",3
28,Philippines,451839,1135.0,8812.0,56.0,418867,173,24160,708.0,4099.0,80.0,6264737.0,56828.0,"110,240,817 ",Asia,244,"12,510",18
29,Pakistan,443246,2459.0,8905.0,73.0,386333,"+1,614",48008,2495.0,1989.0,40.0,6098771.0,27371.0,"222,821,830 ",Asia,503,"25,022",37
30,Morocco,400826,,6659.0,,359065,,35102,1039.0,10801.0,179.0,4204412.0,113300.0,"37,108,711 ",Africa,93,"5,573",9
31,Switzerland,384557,,6154.0,,308300,,70103,465.0,44286.0,709.0,3095612.0,356498.0,"8,683,400 ",Europe,23,"1,411",3
32,Israel,360297,791.0,3004.0,,338642,224,18651,344.0,39173.0,327.0,6695183.0,727928.0,"9,197,590 ",Asia,26,"3,062",1
33,Saudi Arabia,360013,,6059.0,,350792,,3162,493.0,10269.0,173.0,10409634.0,296921.0,"35,058,625 ",Asia,97,"5,786",3
34,Portugal,350938,,5649.0,,274277,,71012,513.0,34463.0,555.0,4939014.0,485022.0,"10,183,079 ",Europe,29,"1,803",2
35,Austria,325051,,4530.0,,284174,,36347,594.0,35998.0,502.0,3425072.0,379308.0,"9,029,795 ",Europe,28,"1,993",3
36,Sweden,320098,,7514.0,,0,N/A,0,253.0,31605.0,742.0,3718476.0,367151.0,"10,127,924 ",Europe,32,"1,348",3
37,Hungary,285763,1893.0,7237.0,107.0,83115,569,195411,597.0,29615.0,750.0,2393535.0,248058.0,"9,649,109 ",Europe,34,"1,333",4
38,Serbia,271364,,2380.0,,31536,,237448,334.0,31115.0,273.0,2046456.0,234652.0,"8,721,223 ",Europe,32,"3,664",4
39,Jordan,262477,,3407.0,,222654,,36416,324.0,25610.0,332.0,2850723.0,278144.0,"10,249,087 ",Asia,39,"3,008",4
40,Nepal,249244,,1716.0,,236573,,10955,,8486.0,58.0,1836464.0,62522.0,"29,372,866 ",Asia,118,"17,117",16
41,Ecuador,202180,,13875.0,,177951,,10354,358.0,11381.0,781.0,691163.0,38908.0,"17,764,038 ",South America,88,"1,280",26
42,Georgia,194900,3837.0,1883.0,44.0,164786,"+3,105",28231,,48900.0,472.0,1686522.0,423148.0,"3,985,659 ",Asia,20,"2,117",2
43,Panama,194619,,3382.0,,163334,,27903,185.0,44787.0,778.0,1072669.0,246850.0,"4,345,425 ",North America,22,"1,285",4
44,UAE,186041,,618.0,,164349,,21074,,18708.0,62.0,18517811.0,1862113.0,"9,944,514 ",Asia,53,"16,091",1
45,Bulgaria,181544,,5838.0,,85578,,90128,580.0,26218.0,843.0,1069756.0,154491.0,"6,924,382 ",Europe,38,"1,186",6
