#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38853659,2072.0,871654.0,105.0,30896098,"+2,225",7085907,16787.0,,,,,,North America,"
",,,,,
,Asia,43961067,9746.0,569567.0,135.0,37949922,"+17,039",5441578,32938.0,,,,,,Asia,"
",,,,,
,South America,25924198,1063.0,704555.0,23.0,23520976,"+1,114",1698667,27678.0,,,,,,South America,"
",,,,,
,Europe,45500909,5075.0,1035239.0,159.0,40796169,"+30,069",3669501,26366.0,,,,,,Europe,"
",,,,,
,Africa,4673469,3.0,124715.0,,4206759,17,341995,3295.0,,,,,,Africa,"
",,,,,
,Oceania,63735,17.0,1209.0,,60508,2,2018,3.0,,,,,,Australia/Oceania,"
",,,,,
,World,158977758,17976.0,3306954.0,422.0,137431138,"+50,466",18239666,107067.0,20395.0,424.3,,,,All,"
",,,,,
1,USA,33476781,,595812.0,,26439712,,6441257,8977.0,100634.0,1791.0,458168303.0,1377291.0,"332,659,090 ",North America,10,558,1,,,"19,363"
2,India,22662575,165.0,246146.0,,18671222,"+5,956",3745207,8944.0,16286.0,177.0,303750077.0,218279.0,"1,391,568,121 ",Asia,61,"5,653",5,0.1,,"2,691"
3,Brazil,15184790,,422418.0,,13714135,,1048237,8318.0,71007.0,1975.0,46834128.0,219006.0,"213,848,364 ",South America,14,506,5,,,"4,902"
4,France,5777087,,106392.0,,4874109,,796586,4971.0,88339.0,1627.0,79015258.0,1208241.0,"65,396,910 ",Europe,11,615,1,,,"12,181"
5,Turkey,5031332,,43029.0,,4716918,,271385,3081.0,59114.0,506.0,49390141.0,580294.0,"85,112,315 ",Asia,17,"1,978",2,,,"3,189"
6,Russia,4880262,,113326.0,,4496132,,270804,2300.0,33429.0,776.0,131400000.0,900074.0,"145,987,952 ",Europe,30,"1,288",1,,,"1,855"
7,UK,4434860,,127605.0,,4248211,,59044,163.0,65036.0,1871.0,163171777.0,2392885.0,"68,190,397 ",Europe,15,534,0,,,866
8,Italy,4111210,,122833.0,,3604523,,383854,2192.0,68082.0,2034.0,61097024.0,1011778.0,"60,385,788 ",Europe,15,492,1,,,"6,357"
9,Spain,3567408,,78792.0,,3248010,,240606,2183.0,76275.0,1685.0,47213067.0,1009468.0,"46,770,258 ",Europe,13,594,1,,,"5,144"
10,Germany,3527540,,85371.0,,3175600,"+16,400",266569,5049.0,41988.0,1016.0,56836969.0,676528.0,"84,012,757 ",Europe,24,984,1,,,"3,173"
11,Argentina,3147740,,67325.0,,2817165,,263250,5294.0,69106.0,1478.0,11821485.0,259532.0,"45,549,324 ",South America,14,677,4,,,"5,779"
12,Colombia,3002758,,77854.0,,2819874,,105030,6006.0,58482.0,1516.0,15436162.0,300636.0,"51,345,002 ",South America,17,660,3,,,"2,046"
13,Poland,2833052,,70012.0,,2569501,,193539,2138.0,74926.0,1852.0,14794397.0,391271.0,"37,811,163 ",Europe,13,540,3,,,"5,119"
14,Iran,2654811,,74910.0,,2109702,,470199,5538.0,31267.0,882.0,17069126.0,201030.0,"84,908,308 ",Asia,32,"1,133",5,,,"5,538"
15,Mexico,2365792,1175.0,218985.0,57.0,1886233,"+2,225",260574,4798.0,18186.0,1683.0,6757360.0,51945.0,"130,087,038 ",North America,55,594,19,9,0.4,"2,003"
16,Ukraine,2122327,2817.0,46512.0,119.0,1768753,"+9,002",307062,177.0,48779.0,1069.0,9655779.0,221927.0,"43,508,768 ",Europe,21,935,5,65,3,"7,057"
17,Peru,1850290,,64103.0,,1720665,,65522,2669.0,55460.0,1921.0,11682182.0,350156.0,"33,362,768 ",South America,18,520,3,,,"1,964"
18,Indonesia,1713684,,47012.0,,1568277,,98395,,6209.0,170.0,15222730.0,55157.0,"275,988,146 ",Asia,161,"5,871",18,,,357
19,Czechia,1645061,,29667.0,,1575449,,39945,366.0,153372.0,2766.0,19893984.0,1854752.0,"10,725,956 ",Europe,7,362,1,,,"3,724"
20,South Africa,1596595,,54735.0,,1516256,,25604,546.0,26634.0,913.0,10887709.0,181627.0,"59,945,412 ",Africa,38,"1,095",6,,,427
21,Netherlands,1560022,,17323.0,,1317448,,225251,758.0,90872.0,1009.0,12762141.0,743400.0,"17,167,263 ",Europe,11,991,1,,,"13,121"
22,Canada,1286666,,24626.0,,1181251,,80789,1331.0,33838.0,648.0,32642733.0,858470.0,"38,024,294 ",North America,30,"1,544",1,,,"2,125"
23,Chile,1247469,,27218.0,,1183155,,37096,3147.0,64783.0,1413.0,13557153.0,704044.0,"19,256,115 ",South America,15,707,1,,,"1,926"
24,Iraq,1112725,,15771.0,,1005369,,91585,543.0,27147.0,385.0,9673212.0,235999.0,"40,988,315 ",Asia,37,"2,599",4,,,"2,234"
25,Philippines,1101990,,18472.0,,1022224,,61294,750.0,9944.0,167.0,12287489.0,110875.0,"110,822,682 ",Asia,101,"5,999",9,,,553
26,Romania,1066111,,28966.0,,1013666,,23479,984.0,55736.0,1514.0,8477446.0,443201.0,"19,127,777 ",Europe,18,660,2,,,"1,227"
27,Belgium,1016609,2258.0,24551.0,40.0,888546,"+4,817",103512,706.0,87392.0,2111.0,12989791.0,1116663.0,"11,632,688 ",Europe,11,474,1,194,3,"8,898"
28,Sweden,1007792,,14173.0,,850811,,142808,381.0,99261.0,1396.0,8798383.0,866580.0,"10,153,000 ",Europe,10,716,1,,,"14,066"
29,Pakistan,861473,3447.0,18993.0,78.0,762105,"+4,824",80375,4846.0,3837.0,85.0,12228427.0,54461.0,"224,535,621 ",Asia,261,"11,822",18,15,0.3,358
30,Portugal,839582,,16992.0,,800277,,22313,74.0,82544.0,1671.0,10903482.0,1071988.0,"10,171,271 ",Europe,12,599,1,,,"2,194"
31,Israel,838892,,6377.0,,831620,,895,80.0,91208.0,693.0,14358336.0,1561098.0,"9,197,590 ",Asia,11,"1,442",1,,,97
32,Hungary,791709,,28602.0,,568329,,194778,403.0,82133.0,2967.0,5528240.0,573507.0,"9,639,365 ",Europe,12,337,2,,,"20,207"
33,Bangladesh,773513,,11934.0,,710162,,51417,1118.0,4657.0,72.0,5630894.0,33903.0,"166,087,745 ",Asia,215,"13,917",29,,,310
34,Jordan,719976,,9092.0,,703577,,7307,729.0,69972.0,884.0,6839470.0,664706.0,"10,289,462 ",Asia,14,"1,132",2,,,710
35,Serbia,700408,,6558.0,,661398,,32452,137.0,80440.0,753.0,3929245.0,451261.0,"8,707,250 ",Europe,12,"1,328",2,,,"3,727"
36,Switzerland,670613,,10706.0,,601958,,57949,205.0,77006.0,1229.0,7088449.0,813959.0,"8,708,610 ",Europe,13,813,1,,,"6,654"
37,Japan,633027,,10823.0,,555401,,66803,1144.0,5018.0,86.0,12426322.0,98508.0,"126,145,174 ",Asia,199,"11,655",10,,,530
38,Austria,631076,,10382.0,,603901,,16793,409.0,69730.0,1147.0,34504177.0,3812509.0,"9,050,255 ",Europe,14,872,0,,,"1,856"
39,UAE,536017,,1613.0,,516329,,18075,,53644.0,161.0,45870572.0,4590651.0,"9,992,172 ",Asia,19,"6,195",0,,,"1,809"
40,Lebanon,532839,,7486.0,,481968,,43385,427.0,78367.0,1101.0,4097623.0,602655.0,"6,799,282 ",Asia,13,908,2,,,"6,381"
41,Morocco,513864,,9072.0,,500914,,3878,115.0,13783.0,243.0,6337114.0,169972.0,"37,283,183 ",Africa,73,"4,110",6,,,104
42,Malaysia,440677,,1683.0,,401934,,37060,416.0,13469.0,51.0,10055506.0,307329.0,"32,719,078 ",Asia,74,"19,441",3,,,"1,133"
43,Saudi Arabia,426384,,7072.0,,409740,,9572,1336.0,12087.0,200.0,17527265.0,496874.0,"35,275,050 ",Asia,83,"4,988",2,,,271
44,Bulgaria,410202,,16929.0,,348392,,44881,562.0,59418.0,2452.0,2590585.0,375249.0,"6,903,636 ",Europe,17,408,3,,,"6,501"
45,Ecuador,400296,,19222.0,,342878,,38196,616.0,22399.0,1076.0,1338265.0,74885.0,"17,870,970 ",South America,45,930,13,,,"2,137"
46,Nepal,394667,,3720.0,,302787,,88160,,13341.0,126.0,2634504.0,89057.0,"29,582,184 ",Asia,75,"7,952",11,,,"2,980"
47,Slovakia,385475,,12019.0,,367892,,5564,251.0,70575.0,2201.0,2720699.0,498123.0,"5,461,902 ",Europe,14,454,2,,,"1,019"
48,Belarus,368888,,2632.0,,359687,,6569,,39050.0,279.0,5996492.0,634773.0,"9,446,666 ",Europe,26,"3,589",2,,,695
49,Panama,367656,,6271.0,,357101,,4284,105.0,84083.0,1434.0,2464149.0,563551.0,"4,372,539 ",North America,12,697,2,,,980
50,Greece,362004,,11029.0,,323458,,27517,728.0,34877.0,1063.0,8468558.0,815895.0,"10,379,470 ",Europe,29,941,1,,,"2,651"
51,Kazakhstan,344731,2142.0,3928.0,15.0,299528,"+2,260",41275,221.0,18174.0,207.0,10455458.0,551216.0,"18,967,992 ",Asia,55,"4,829",2,113,0.8,"2,176"
52,Croatia,344494,,7469.0,,327404,,9621,234.0,84361.0,1829.0,1878350.0,459976.0,"4,083,587 ",Europe,12,547,2,,,"2,356"
53,Azerbaijan,326716,,4680.0,,306119,,15917,,31977.0,458.0,3330985.0,326021.0,"10,217,089 ",Asia,31,"2,183",3,,,"1,558"
54,Georgia,321919,,4281.0,,300989,,16649,,80831.0,1075.0,4362839.0,1095470.0,"3,982,617  ",Asia,12,930,1,,,"4,180"
55,Tunisia,320813,,11429.0,,277497,,31887,529.0,26905.0,958.0,1361670.0,114196.0,"11,923,998 ",Africa,37,"1,043",9,,,"2,674"
56,Bolivia,318610,1063.0,13228.0,23.0,261552,"+1,114",43830,158.0,26981.0,1120.0,1246347.0,105546.0,"11,808,555 ",South America,37,893,9,90,2,"3,712"
57,Palestine,301751,,3358.0,,286385,,12008,80.0,58007.0,646.0,1770081.0,340269.0,"5,202,003 ",Asia,17,"1,549",3,,,"2,308"
58,Paraguay,297789,,7130.0,,246680,,43979,565.0,41319.0,989.0,1151608.0,159787.0,"7,207,149 ",South America,24,"1,011",6,,,"6,102"
59,Kuwait,285068,,1645.0,,269633,,13790,210.0,65922.0,380.0,2403736.0,555866.0,"4,324,308 ",Asia,15,"2,629",2,,,"3,189"
60,Dominican Republic,271548,,3532.0,,231645,,36371,228.0,24820.0,323.0,1441239.0,131733.0,"10,940,620 ",North America,40,"3,098",8,,,"3,324"
61,Costa Rica,265486,,3365.0,,212525,,49596,433.0,51714.0,655.0,1033203.0,201256.0,"5,133,774 ",North America,19,"1,526",5,,,"9,661"
62,Ethiopia,262702,,3888.0,,210030,,48784,740.0,2238.0,33.0,2620593.0,22326.0,"117,377,636 ",Africa,447,"30,190",45,,,416
63,Denmark,259056,,2497.0,,245562,,10997,31.0,44591.0,430.0,42600965.0,7332829.0,"5,809,622 ",Europe,22,"2,327",0,,,"1,893"
64,Lithuania,257827,,4034.0,,232076,,21717,188.0,95857.0,1500.0,2974312.0,1105818.0,"2,689,695 ",Europe,10,667,1,,,"8,074"
65,Ireland,252809,,4921.0,,235271,,12617,31.0,50716.0,987.0,4641879.0,931211.0,"4,984,775 ",Europe,20,"1,013",1,,,"2,531"
66,Moldova,252749,,5952.0,,243534,,3263,170.0,62780.0,1478.0,1019679.0,253277.0,"4,025,943 ",Europe,16,676,4,,,810
67,Slovenia,246082,,4293.0,,232798,,8991,129.0,118355.0,2065.0,1205766.0,579923.0,"2,079,182 ",Europe,8,484,2,,,"4,324"
68,Egypt,237410,,13904.0,,176763,,46743,90.0,2283.0,134.0,2715258.0,26115.0,"103,974,224 ",Africa,438,"7,478",38,,,450
