#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1938389,North America,North America,,6839.0,570.0,"+3,947",,19132.0,,3933095,185333.0,1809373.0,,
,"
",,,884566,South America,South America,,1635.0,52.0,429,,13647.0,,2852809,103966.0,1864277.0,,
,"
",,,831625,Asia,Asia,,12182.0,236.0,"+12,328",,19665.0,,2914968,69083.0,2014260.0,,
,"
",,,861432,Europe,Europe,,7941.0,145.0,"+4,946",,5338.0,,2567653,196483.0,1509738.0,,
,"
",,,280634,Africa,Africa,,12.0,,20,,978.0,,581607,13029.0,287944.0,,
,"
",,,1999,Australia/Oceania,Oceania,,244.0,1.0,,,17.0,,11460,130.0,9331.0,,
,"
",,,4798700,All,World,72.9,28853.0,1004.0,"+21,667",,58781.0,,12862313,568039.0,7495574.0,,1650.0
1,99,"2,409",8,1727836,North America,USA,415.0,135.0,,96,"331,060,504 ",15819.0,126179.0,3355781,137403.0,1490542.0,41772960.0,10136.0
2,115,"2,974",46,555808,South America,Brazil,336.0,,,,"212,603,520 ",8318.0,21509.0,1840812,71492.0,1213512.0,4572796.0,8658.0
3,"1,622","60,820",119,292021,Asia,India,16.0,903.0,9.0,313,"1,380,381,949 ",8944.0,8394.0,851261,22696.0,536544.0,11587153.0,617.0
4,201,"12,875",6,214766,Europe,Russia,78.0,6615.0,130.0,"+3,615","145,936,493 ",2300.0,157603.0,727162,11335.0,501061.0,23000000.0,4983.0
5,102,"2,823",17,96876,South America,Peru,354.0,,,,"32,983,682 ",1315.0,57733.0,322710,11682.0,214152.0,1904242.0,9784.0
6,61,"2,779",15,24034,South America,Chile,360.0,,,,"19,120,870 ",1999.0,66609.0,312029,6881.0,281114.0,1273627.0,16319.0
7,155,"1,646",8,0,Europe,Spain,607.0,,,N/A,"46,755,366 ",617.0,122651.0,300988,28403.0,0.0,5734599.0,6438.0
8,437,"3,714",178,79686,North America,Mexico,269.0,6094.0,539.0,"+3,755","128,969,990 ",378.0,5611.0,295268,34730.0,180852.0,723668.0,2289.0
9,235,"1,516",6,0,Europe,UK,660.0,,,N/A,"67,896,748 ",185.0,173531.0,288953,44798.0,0.0,11782192.0,4256.0
10,225,"14,940",28,132498,Africa,South Africa,67.0,,,,"59,328,450 ",539.0,35541.0,264184,3971.0,127715.0,2108570.0,4453.0
11,329,"6,650",43,24816,Asia,Iran,150.0,,,,"84,021,254 ",3338.0,23174.0,255117,12635.0,217666.0,1947114.0,3036.0
12,888,"42,523",141,86975,Asia,Pakistan,24.0,2521.0,74.0,"+3,566","220,990,656 ",2118.0,7071.0,248872,5197.0,156700.0,1562638.0,1126.0
13,249,"1,730",10,13303,Europe,Italy,578.0,,,,"60,458,858 ",67.0,97596.0,242827,34945.0,194579.0,5900552.0,4016.0
14,152,"15,969",16,61903,Asia,Saudi Arabia,63.0,,,,"34,827,377 ",2230.0,63924.0,229480,2181.0,165396.0,2226290.0,6589.0
15,398,"15,787",21,13420,Asia,Turkey,63.0,,,,"84,363,898 ",1194.0,46587.0,211981,5344.0,193217.0,3930223.0,2513.0
16,419,"9,174",13,6178,Europe,Germany,109.0,,,,"83,792,278 ",278.0,76094.0,199812,9134.0,184500.0,6376054.0,2385.0
17,896,"70,040",175,87829,Asia,Bangladesh,14.0,2666.0,47.0,"+5,580","164,734,934 ",1.0,5728.0,183795,2352.0,93614.0,943524.0,1116.0
18,382,"2,176",47,62360,Europe,France,460.0,,,,"65,278,075 ",496.0,21211.0,170752,30004.0,78388.0,1384633.0,2616.0
19,350,"9,943",51,79057,South America,Colombia,101.0,,,,"50,897,758 ",875.0,19767.0,145362,5119.0,61186.0,1006093.0,2856.0
20,352,"4,303",12,27308,North America,Canada,232.0,,,,"37,751,539 ",2156.0,84328.0,107347,8773.0,71266.0,3183516.0,2844.0
21,27,"19,232",7,4048,Asia,Qatar,52.0,,,,"2,807,805 ",141.0,145736.0,103128,146.0,98934.0,409199.0,36729.0
22,464,"24,976",99,54291,South America,Argentina,40.0,,,,"45,207,451 ",688.0,10088.0,97509,1810.0,41408.0,456042.0,2157.0
