#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
7,UK,4684572,,128048.0,,4310259,,246265,246.0,68653.0,1877.0,205963666.0,3018441.0,"68,235,125 ",Europe,15,533,0,,,"3,609",Dummy,Dummy
8,Argentina,4350564,,91438.0,,3967633,,291493,7199.0,95404.0,2005.0,16179419.0,354801.0,"45,601,397 ",South America,10,499,3,,,"6,392",Dummy,Dummy
9,Italy,4255700,,127362.0,,4066029,,62309,328.0,70488.0,2110.0,70577077.0,1168985.0,"60,374,658 ",Europe,14,474,1,,,"1,032",Dummy,Dummy
10,Colombia,4060013,,102636.0,,3769887,,187490,8155.0,78968.0,1996.0,19287638.0,375150.0,"51,413,125 ",South America,13,501,3,,,"3,647",Dummy,Dummy
11,Spain,3777539,,80766.0,,3572254,,124519,659.0,80764.0,1727.0,51240666.0,1095529.0,"46,772,527 ",Europe,12,579,1,,,"2,662",Dummy,Dummy
12,Germany,3733077,,91178.0,,3616800,"+2,300",25099,889.0,44417.0,1085.0,63091197.0,750672.0,"84,046,340 ",Europe,23,922,1,,,299,Dummy,Dummy
13,Iran,3140129,,83473.0,,2797105,,259551,3225.0,36924.0,982.0,22945493.0,269809.0,"85,043,422 ",Asia,27,"1,019",4,,,"3,052",Dummy,Dummy
14,Poland,2879336,,74917.0,,2651045,,153374,201.0,76161.0,1982.0,17115473.0,452719.0,"37,805,973 ",Europe,13,505,2,,,"4,057",Dummy,Dummy
15,Mexico,2493087,5340.0,232068.0,221.0,1982674,"+2,851",278345,4798.0,19140.0,1782.0,7402958.0,56833.0,"130,257,185 ",North America,52,561,18,41,2,"2,137",Dummy,Dummy
16,Ukraine,2232790,876.0,52234.0,53.0,2160137,"+2,405",20419,177.0,51357.0,1201.0,10759153.0,247474.0,"43,475,920 ",Europe,19,832,4,20,1,470,Dummy,Dummy
17,Indonesia,2053995,,55949.0,,1826504,,0,,7433.0,202.0,19163752.0,69346.0,"276,351,443 ",Asia,135,"4,939",14,,,621,Dummy,Dummy
18,Peru,2040186,,191286.0,,0,N/A,0,2461.0,61046.0,5724.0,13939292.0,417088.0,"33,420,509 ",South America,16,175,2,,,"3,837",Dummy,Dummy
19,South Africa,1877143,,59406.0,,1675827,,141910,546.0,31265.0,989.0,12769052.0,212678.0,"60,039,386 ",Africa,32,"1,011",5,,,"2,364",Dummy,Dummy
20,Netherlands,1681580,,17735.0,,1613649,,50196,167.0,97926.0,1033.0,14596733.0,850030.0,"17,172,015 ",Europe,10,968,1,,,"2,923",Dummy,Dummy
21,Czechia,1666521,,30291.0,,1634010,,2220,12.0,155337.0,2823.0,28465978.0,2653318.0,"10,728,446 ",Europe,6,354,0,,,207,Dummy,Dummy
22,Chile,1531872,,31797.0,,1468137,,31938,3155.0,79467.0,1650.0,16620509.0,862207.0,"19,276,715 ",South America,13,606,1,,,"1,657",Dummy,Dummy
23,Canada,1411634,,26191.0,,1376094,,9349,512.0,37084.0,688.0,36415725.0,956651.0,"38,065,840 ",North America,27,"1,453",1,,,246,Dummy,Dummy
24,Philippines,1378260,,24036.0,,1302814,,51410,2029.0,12416.0,217.0,14636628.0,131854.0,"111,006,009 ",Asia,81,"4,618",8,,,463,Dummy,Dummy
25,Iraq,1311093,,16999.0,,1217982,,76112,518.0,31898.0,414.0,11460870.0,278840.0,"41,102,030 ",Asia,31,"2,418",4,,,"1,852",Dummy,Dummy
26,Sweden,1088896,,14584.0,,1052467,,21845,64.0,107165.0,1435.0,10574760.0,1040731.0,"10,160,901 ",Europe,9,697,1,,,"2,150",Dummy,Dummy
27,Belgium,1081908,847.0,25152.0,3.0,1021987,,34769,183.0,92955.0,2161.0,14971052.0,1286282.0,"11,639,013 ",Europe,11,463,1,73,0.3,"2,987",Dummy,Dummy
28,Romania,1080457,,32771.0,,1045303,,2383,125.0,56534.0,1715.0,9663779.0,505646.0,"19,111,736 ",Europe,18,583,2,,,125,Dummy,Dummy
29,Pakistan,952907,1042.0,22152.0,44.0,897834,"+1,013",32921,2029.0,4234.0,98.0,14325008.0,63645.0,"225,075,583 ",Asia,236,"10,161",16,5,0.2,146,Dummy,Dummy
30,Bangladesh,872935,,13868.0,,794783,,64284,1187.0,5249.0,83.0,6435466.0,38699.0,"166,293,802 ",Asia,190,"11,991",26,,,387,Dummy,Dummy
31,Portugal,869879,,17079.0,,823103,,29697,106.0,85554.0,1680.0,12926064.0,1271306.0,"10,167,550 ",Europe,12,595,1,,,"2,921",Dummy,Dummy
32,Israel,840430,,6429.0,,833212,,789,27.0,90117.0,689.0,14850148.0,1592338.0,"9,326,000 ",Asia,11,"1,451",1,,,85,Dummy,Dummy
33,Hungary,807844,,29972.0,,736854,,41018,30.0,83833.0,3110.0,6083248.0,631285.0,"9,636,296 ",Europe,12,322,2,,,"4,257",Dummy,Dummy
34,Japan,789440,,14553.0,,756293,,18594,629.0,6261.0,115.0,16020381.0,127048.0,"126,096,726 ",Asia,160,"8,665",8,,,147,Dummy,Dummy
35,Jordan,748685,,9703.0,,732475,,6507,470.0,72672.0,942.0,7758637.0,753106.0,"10,302,182 ",Asia,14,"1,062",1,,,632,Dummy,Dummy
36,Malaysia,716847,,4721.0,,650964,,61162,869.0,21874.0,144.0,14127888.0,431107.0,"32,771,195 ",Asia,46,"6,942",2,,,"1,866",Dummy,Dummy
37,Serbia,716096,,7019.0,,706549,,2528,16.0,82283.0,807.0,4369744.0,502105.0,"8,702,847 ",Europe,12,"1,240",2,,,290,Dummy,Dummy
38,Switzerland,702398,,10878.0,,679259,,12261,60.0,80582.0,1248.0,8196899.0,940383.0,"8,716,553 ",Europe,12,801,1,,,"1,407",Dummy,Dummy
39,Austria,649922,,10697.0,,636923,,2302,70.0,71761.0,1181.0,52844278.0,5834826.0,"9,056,701 ",Europe,14,847,0,,,254,Dummy,Dummy
40,Nepal,629431,,8918.0,,570958,,49555,,21230.0,301.0,3302749.0,111398.0,"29,648,134 ",Asia,47,"3,325",9,,,"1,671",Dummy,Dummy
41,UAE,620309,,1775.0,,599131,,19403,,61986.0,177.0,56085301.0,5604502.0,"10,007,188 ",Asia,16,"5,638",0,,,"1,939",Dummy,Dummy
42,Lebanon,544002,,7835.0,,531156,,5011,54.0,80054.0,1153.0,4731376.0,696256.0,"6,795,459 ",Asia,12,867,1,,,737,Dummy,Dummy
43,Morocco,528180,,9265.0,,515030,,3885,109.0,14146.0,248.0,6758391.0,181005.0,"37,338,153 ",Africa,71,"4,030",6,,,104,Dummy,Dummy
44,Saudi Arabia,479390,,7730.0,,460338,,11322,1451.0,13564.0,219.0,21310136.0,602948.0,"35,343,238 ",Asia,74,"4,572",2,,,320,Dummy,Dummy
45,Ecuador,449483,,21377.0,,415508,,12598,437.0,25104.0,1194.0,1512748.0,84489.0,"17,904,661 ",South America,40,838,12,,,704,Dummy,Dummy
46,Bolivia,429178,2430.0,16414.0,85.0,348915,"+2,036",63849,200.0,36283.0,1388.0,1761842.0,148948.0,"11,828,571 ",South America,28,721,7,205,7,"5,398",Dummy,Dummy
47,Bulgaria,421401,,18022.0,,393948,,9431,201.0,61098.0,2613.0,3117849.0,452052.0,"6,897,099 ",Europe,16,383,2,,,"1,367",Dummy,Dummy
48,Greece,419909,,12604.0,,402047,,5258,256.0,40481.0,1215.0,10430875.0,1005570.0,"10,373,102 ",Europe,25,823,1,,,507,Dummy,Dummy
49,Kazakhstan,414712,1445.0,4281.0,13.0,389406,"+1,235",21025,221.0,21831.0,225.0,11575012.0,609333.0,"18,996,213 ",Asia,46,"4,437",2,76,0.7,"1,107",Dummy,Dummy
50,Paraguay,413457,,12086.0,,354697,,46674,575.0,57280.0,1674.0,1493474.0,206905.0,"7,218,158 ",South America,17,597,5,,,"6,466",Dummy,Dummy
51,Belarus,413139,,3082.0,,405909,,4148,,43736.0,326.0,6704014.0,709699.0,"9,446,276 ",Europe,23,"3,065",1,,,439,Dummy,Dummy
52,Panama,397727,,6500.0,,379858,,11369,84.0,90783.0,1484.0,2926173.0,667911.0,"4,381,082 ",North America,11,674,1,,,"2,595",Dummy,Dummy
53,Tunisia,395362,,14406.0,,342598,,38358,484.0,33114.0,1207.0,1648646.0,138083.0,"11,939,531 ",Africa,30,829,7,,,"3,213",Dummy,Dummy
54,Slovakia,391456,,12502.0,,378307,,647,30.0,71666.0,2289.0,2935496.0,537417.0,"5,462,234 ",Europe,14,437,2,,,118,Dummy,Dummy
55,Georgia,362183,699.0,5237.0,9.0,348267,614,8679,,90963.0,1315.0,5686136.0,1428082.0,"3,981,659 ",Asia,11,760,1,176,2,"2,180",Dummy,Dummy
56,Uruguay,361994,,5413.0,,334971,,21610,357.0,103856.0,1553.0,2727665.0,782570.0,"3,485,521 ",South America,10,644,1,,,"6,200",Dummy,Dummy
57,Croatia,359403,,8192.0,,350669,,542,15.0,88080.0,2008.0,2124510.0,520659.0,"4,080,422 ",Europe,11,498,2,,,133,Dummy,Dummy
58,Costa Rica,359266,,4581.0,,285356,,69329,441.0,69901.0,891.0,1411469.0,274625.0,"5,139,615 ",North America,14,"1,122",4,,,"13,489",Dummy,Dummy
59,Kuwait,346560,,1903.0,,326102,,18555,267.0,79995.0,439.0,2893320.0,667856.0,"4,332,250 ",Asia,13,"2,277",1,,,"4,283",Dummy,Dummy
60,Azerbaijan,335676,,4965.0,,329870,,841,,32818.0,485.0,3706051.0,362324.0,"10,228,564 ",Asia,30,"2,060",3,,,82,Dummy,Dummy
61,Dominican Republic,320136,,3781.0,,261405,,54950,433.0,29225.0,345.0,1680956.0,153452.0,"10,954,282 ",North America,34,"2,897",7,,,"5,016",Dummy,Dummy
62,Palestine,313015,,3555.0,,306532,,2928,6.0,60000.0,681.0,1878685.0,360112.0,"5,216,947 ",Asia,17,"1,467",3,,,561,Dummy,Dummy
63,Denmark,292352,,2531.0,,286366,,3455,15.0,50300.0,435.0,66644306.0,11466320.0,"5,812,179 ",Europe,20,"2,296",0,,,594,Dummy,Dummy
64,Guatemala,286708,,8894.0,,258646,,19168,5.0,15720.0,488.0,1558097.0,85427.0,"18,238,878 ",North America,64,"2,051",12,,,"1,051",Dummy,Dummy
65,Egypt,279184,,16002.0,,208192,,54990,90.0,2679.0,154.0,2869589.0,27535.0,"104,217,174 ",Africa,373,"6,513",36,,,528,Dummy,Dummy
66,Lithuania,278590,,4375.0,,267055,,7160,48.0,103760.0,1629.0,3712476.0,1382694.0,"2,684,958 ",Europe,10,614,1,,,"2,667",Dummy,Dummy
67,Ethiopia,275601,,4296.0,,257429,,13876,185.0,2341.0,36.0,2839867.0,24121.0,"117,736,619 ",Africa,427,"27,406",41,,,118,Dummy,Dummy
68,Ireland,270097,,4989.0,,254426,,10682,13.0,54109.0,999.0,4729538.0,947480.0,"4,991,704 ",Europe,18,"1,001",1,,,"2,140",Dummy,Dummy
69,Venezuela,265642,,3023.0,,246983,,15636,331.0,9368.0,107.0,3359014.0,118455.0,"28,356,923 ",South America,107,"9,380",8,,,551,Dummy,Dummy
70,Bahrain,264405,,1334.0,,257757,,5314,120.0,150315.0,758.0,4964087.0,2822106.0,"1,759,001 ",Asia,7,"1,319",0,,,"3,021",Dummy,Dummy
71,Slovenia,257164,,4417.0,,251692,,1055,20.0,123683.0,2124.0,1339018.0,644001.0,"2,079,218 ",Europe,8,471,2,,,507,Dummy,Dummy
72,Honduras,256818,1155.0,6879.0,35.0,92187,173,157752,544.0,25533.0,684.0,781318.0,77678.0,"10,058,401 ",North America,39,"1,462",13,115,3,"15,684",Dummy,Dummy
73,Oman,256542,,2848.0,,224077,,29617,464.0,49023.0,544.0,1550000.0,296193.0,"5,233,072 ",Asia,20,"1,837",3,,,"5,660",Dummy,Dummy
74,Moldova,256387,,6180.0,,249381,,826,45.0,63702.0,1535.0,1232837.0,306312.0,"4,024,769 ",Europe,16,651,3,,,205,Dummy,Dummy
75,Sri Lanka,248050,,2814.0,,212825,,32411,,11537.0,131.0,3743577.0,174110.0,"21,501,168 ",Asia,87,"7,641",6,,,"1,507",Dummy,Dummy
76,Thailand,236291,3644.0,1819.0,44.0,193106,"+1,751",41366,1436.0,3377.0,26.0,8129670.0,116185.0,"69,971,553 ",Asia,296,"38,467",9,52,0.6,591,Dummy,Dummy
77,Armenia,224635,102.0,4505.0,,216423,111,3707,,75669.0,1518.0,1167466.0,393262.0,"2,968,669 ",Asia,13,659,3,34,,"1,249",Dummy,Dummy
78,Qatar,221378,,587.0,,218928,,1863,66.0,78844.0,209.0,2137163.0,761151.0,"2,807,805 ",Asia,13,"4,783",1,,,664,Dummy,Dummy
79,Bosnia and Herzegovina,204936,,9653.0,,181199,,14084,,62849.0,2960.0,1022709.0,313638.0,"3,260,792 ",Europe,16,338,3,,,"4,319",Dummy,Dummy
80,Libya,191660,,3185.0,,177106,,11369,,27527.0,457.0,1101694.0,158231.0,"6,962,571 ",Africa,36,"2,186",6,,,"1,633",Dummy,Dummy
81,Kenya,181239,,3538.0,,123462,,54239,113.0,3300.0,64.0,1926973.0,35083.0,"54,925,613 ",Africa,303,"15,524",29,,,987,Dummy,Dummy
82,Cuba,174789,,1209.0,,164038,,9542,144.0,15441.0,107.0,4916136.0,434294.0,"11,319,839 ",North America,65,"9,363",2,,,843,Dummy,Dummy
83,Nigeria,167401,,2118.0,,163933,,1350,11.0,793.0,10.0,2266591.0,10736.0,"211,114,860 ",Africa,"1,261","99,677",93,,,6,Dummy,Dummy
84,North Macedonia,155655,,5481.0,,149933,,241,25.0,74716.0,2631.0,863994.0,414726.0,"2,083,290 ",Europe,13,380,2,,,116,Dummy,Dummy
85,S. Korea,153789,634.0,2009.0,1.0,145389,601,6391,143.0,2997.0,39.0,10466545.0,203977.0,"51,312,424 ",Asia,334,"25,541",5,12,0.02,125,Dummy,Dummy
86,Myanmar,150714,,3275.0,,134589,,12850,,2752.0,60.0,2695546.0,49219.0,"54,766,766 ",Asia,363,"16,723",20,,,235,Dummy,Dummy
87,Zambia,140620,,1855.0,,115898,,22867,1243.0,7446.0,98.0,1814441.0,96079.0,"18,884,842 ",Africa,134,"10,181",10,,,"1,211",Dummy,Dummy
88,Algeria,137403,,3669.0,,95599,,38135,24.0,3079.0,82.0,230861.0,5174.0,"44,623,632 ",Africa,325,"12,162",193,,,855,Dummy,Dummy
89,Latvia,137110,,2500.0,,132960,,1650,40.0,73489.0,1340.0,2866851.0,1536597.0,"1,865,714 ",Europe,14,746,1,,,884,Dummy,Dummy
90,Albania,132499,,2455.0,,129966,,78,3.0,46091.0,854.0,787103.0,273802.0,"2,874,716 ",Europe,22,"1,171",4,,,27,Dummy,Dummy
91,Estonia,130898,,1269.0,,126968,,2661,5.0,98612.0,956.0,1509268.0,1137003.0,"1,327,409 ",Europe,10,"1,046",1,,,"2,005",Dummy,Dummy
92,Norway,130270,,792.0,,88952,,40526,6.0,23847.0,145.0,6043353.0,1106291.0,"5,462,715 ",Europe,42,"6,897",1,,,"7,419",Dummy,Dummy
93,Kyrgyzstan,118981,875.0,1964.0,6.0,107391,533,9626,102.0,17948.0,296.0,1264290.0,190713.0,"6,629,264 ",Asia,56,"3,375",5,132,0.9,"1,452",Dummy,Dummy
94,Afghanistan,111592,,4519.0,,66799,,40274,1124.0,2805.0,114.0,584230.0,14686.0,"39,782,640 ",Asia,357,"8,803",68,,,"1,012",Dummy,Dummy
95,Uzbekistan,108184,476.0,725.0,2.0,104007,535,3452,23.0,3187.0,21.0,1377915.0,40595.0,"33,942,945 ",Asia,314,"46,818",25,14,0.06,102,Dummy,Dummy
96,Mongolia,104900,2271.0,493.0,11.0,67579,977,36828,126.0,31503.0,148.0,3205257.0,962589.0,"3,329,828 ",Asia,32,"6,754",1,682,3,"11,060",Dummy,Dummy
97,Montenegro,100131,,1609.0,,98243,,279,6.0,159408.0,2562.0,443923.0,706722.0,"628,144 ",Europe,6,390,1,,,444,Dummy,Dummy
98,Ghana,95259,,794.0,,93148,,1317,9.0,3005.0,25.0,1252073.0,39491.0,"31,705,274 ",Africa,333,"39,931",25,,,42,Dummy,Dummy
99,Finland,94719,,969.0,,46000,,47750,5.0,17069.0,175.0,5364635.0,966748.0,"5,549,154 ",Europe,59,"5,727",1,,,"8,605",Dummy,Dummy
100,Cameroon,80487,,1320.0,,78224,,943,152.0,2960.0,49.0,1751774.0,64429.0,"27,189,310 ",Africa,338,"20,598",16,,,35,Dummy,Dummy
101,Namibia,78723,,1279.0,,62026,,15418,94.0,30444.0,495.0,504284.0,195020.0,"2,585,801 ",Africa,33,"2,022",5,,,"5,963",Dummy,Dummy
102,El Salvador,77484,,2356.0,5.0,71603,,3525,28.0,11887.0,361.0,1044841.0,160295.0,"6,518,247 ",North America,84,"2,767",6,,0.8,541,Dummy,Dummy
103,Uganda,75537,,781.0,,50350,,24406,1127.0,1602.0,17.0,1287020.0,27299.0,"47,144,871 ",Africa,624,"60,365",37,,,518,Dummy,Dummy
104,Cyprus,74174,,374.0,,72199,,1601,19.0,61000.0,308.0,7595445.0,6246465.0,"1,215,959 ",Asia,16,"3,251",0,,,"1,317",Dummy,Dummy
105,Mozambique,73652,,863.0,,70352,,2437,32.0,2294.0,27.0,583387.0,18170.0,"32,107,342 ",Africa,436,"37,204",55,,,76,Dummy,Dummy
106,Maldives,72678,,207.0,,68197,,4274,90.0,132182.0,376.0,982304.0,1786546.0,"549,834 ",Asia,8,"2,656",1,,,"7,773",Dummy,Dummy
107,Luxembourg,70586,,818.0,,69555,,213,2.0,110998.0,1286.0,3051416.0,4798435.0,"635,919 ",Europe,9,777,0,,,335,Dummy,Dummy
108,Botswana,67492,,1095.0,,61341,,5056,1.0,28146.0,457.0,1282735.0,534935.0,"2,397,926 ",Africa,36,"2,190",2,,,"2,108",Dummy,Dummy
109,Singapore,62493,,35.0,,62140,,318,4.0,10600.0,6.0,13287834.0,2253949.0,"5,895,358 ",Asia,94,"168,439",0,,,54,Dummy,Dummy
110,Jamaica,49841,,1049.0,,29322,,19470,9.0,16760.0,353.0,429551.0,144444.0,"2,973,823 ",North America,60,"2,835",7,,,"6,547",Dummy,Dummy
111,Ivory Coast,48058,,309.0,,47511,,238,,1779.0,11.0,654588.0,24231.0,"27,014,358 ",Africa,562,"87,425",41,,,9,Dummy,Dummy
112,Cambodia,46065,699.0,509.0,16.0,40769,759,4787,,2719.0,30.0,1321199.0,77970.0,"16,944,989 ",Asia,368,"33,291",13,41,0.9,283,Dummy,Dummy
113,Zimbabwe,44306,,1709.0,,37524,,5073,10.0,2939.0,113.0,635046.0,42128.0,"15,074,235 ",Africa,340,"8,821",24,,,337,Dummy,Dummy
114,Senegal,42677,,1159.0,,41058,,460,9.0,2485.0,67.0,554892.0,32311.0,"17,173,403 ",Africa,402,"14,817",31,,,27,Dummy,Dummy
115,Madagascar,42166,,905.0,,40524,,737,69.0,1486.0,32.0,212612.0,7491.0,"28,384,048 ",Africa,673,"31,364",134,,,26,Dummy,Dummy
116,DRC,38936,,896.0,,28115,,9925,,422.0,10.0,191736.0,2079.0,"92,208,487 ",Africa,"2,368","102,911",481,,,108,Dummy,Dummy
117,Angola,38091,,881.0,,32340,,4870,14.0,1125.0,26.0,634923.0,18751.0,"33,859,982 ",Africa,889,"38,434",53,,,144,Dummy,Dummy
118,Sudan,36574,,2750.0,,30423,,3401,,816.0,61.0,234414.0,5227.0,"44,846,652 ",Africa,"1,226","16,308",191,,,76,Dummy,Dummy
119,Malawi,35219,,1178.0,,32974,,1067,33.0,1796.0,60.0,261173.0,13318.0,"19,611,170 ",Africa,557,"16,648",75,,,54,Dummy,Dummy
120,Rwanda,34143,,402.0,,26865,,6876,18.0,2574.0,30.0,1583612.0,119384.0,"13,264,871 ",Africa,389,"32,997",8,,,518,Dummy,Dummy
121,Cabo Verde,32257,,285.0,,31276,,696,23.0,57408.0,507.0,167229.0,297618.0,"561,891 ",Africa,17,"1,972",3,,,"1,239",Dummy,Dummy
122,Trinidad and Tobago,31429,,775.0,,23014,,7640,22.0,22386.0,552.0,223795.0,159406.0,"1,403,927 ",North America,45,"1,812",6,,,"5,442",Dummy,Dummy
123,Malta,30598,,420.0,,30151,,27,,69118.0,949.0,971975.0,2195586.0,"442,695 ",Europe,14,"1,054",0,,,61,Dummy,Dummy
124,Australia,30424,16.0,910.0,,29307,,207,1.0,1180.0,35.0,20107841.0,779704.0,"25,789,074 ",Australia/Oceania,848,"28,340",1,0.6,,8,Dummy,Dummy
125,Réunion,29502,,226.0,,27585,,1691,32.0,32723.0,251.0,102720.0,113935.0,"901,564 ",Africa,31,"3,989",9,,,"1,876",Dummy,Dummy
126,French Guiana,27040,,142.0,,9995,,16903,35.0,88303.0,464.0,280668.0,916563.0,"306,218 ",South America,11,"2,156",1,,,"55,199",Dummy,Dummy
127,Syria,25287,,1859.0,,21774,,1654,,1412.0,104.0,103566.0,5781.0,"17,914,706 ",Asia,708,"9,637",173,,,92,Dummy,Dummy
128,Gabon,24958,,159.0,,24509,,290,10.0,10961.0,70.0,867881.0,381169.0,"2,276,893 ",Africa,91,"14,320",3,,,127,Dummy,Dummy
129,Guinea,23615,,168.0,,22379,,1068,24.0,1752.0,12.0,464803.0,34482.0,"13,479,441 ",Africa,571,"80,235",29,,,79,Dummy,Dummy
130,Suriname,20723,,490.0,,15943,,4290,38.0,35018.0,828.0,76580.0,129408.0,"591,773 ",South America,29,"1,208",8,,,"7,249",Dummy,Dummy
131,Mauritania,20512,,483.0,,19548,,481,16.0,4301.0,101.0,298189.0,62532.0,"4,768,619 ",Africa,232,"9,873",16,,,101,Dummy,Dummy
132,Guyana,19565,,458.0,,17405,,1702,18.0,24757.0,580.0,182066.0,230385.0,"790,268 ",South America,40,"1,725",4,,,"2,154",Dummy,Dummy
133,Mayotte,19389,,174.0,,2964,,16251,6.0,69438.0,623.0,176919.0,633605.0,"279,226 ",Africa,14,"1,605",2,,,"58,200",Dummy,Dummy
134,French Polynesia,18992,,142.0,,18822,,28,,67229.0,503.0,26355.0,93293.0,"282,498 ",Australia/Oceania,15,"1,989",11,,,99,Dummy,Dummy
135,Eswatini,18947,,678.0,,18059,,210,10.0,16168.0,579.0,224227.0,191335.0,"1,171,909 ",Africa,62,"1,728",5,,,179,Dummy,Dummy
136,Haiti,17963,,400.0,,12777,,4786,,1557.0,35.0,85798.0,7436.0,"11,538,373 ",North America,642,"28,846",134,,,415,Dummy,Dummy
137,Papua New Guinea,17079,,173.0,,16480,,426,7.0,1874.0,19.0,131146.0,14392.0,"9,112,343 ",Australia/Oceania,534,"52,673",69,,,47,Dummy,Dummy
138,Guadeloupe,16881,,230.0,,2250,,14401,23.0,42182.0,575.0,221519.0,553533.0,"400,191 ",North America,24,"1,740",2,,,"35,985",Dummy,Dummy
139,Somalia,14875,,775.0,,7231,,6869,,911.0,47.0,146456.0,8971.0,"16,324,612 ",Africa,"1,097","21,064",111,,,421,Dummy,Dummy
140,Seychelles,14620,,59.0,,13323,,1238,,147762.0,596.0,21504.0,217337.0,"98,943 ",Africa,7,"1,677",5,,,"12,512",Dummy,Dummy
141,Mali,14396,,525.0,,10043,,3828,,692.0,25.0,314437.0,15104.0,"20,818,157 ",Africa,"1,446","39,654",66,,,184,Dummy,Dummy
142,Taiwan,14389,,605.0,,10380,,3404,,603.0,25.0,1997534.0,83722.0,"23,859,010 ",Asia,"1,658","39,436",12,,,143,Dummy,Dummy
143,Vietnam,14323,91.0,72.0,,5759,,8492,,146.0,0.7,8434266.0,85893.0,"98,195,205 ",Asia,"6,856","1,363,822",12,0.9,,86,Dummy,Dummy
144,Andorra,13877,,127.0,,13694,,56,3.0,179322.0,1641.0,193595.0,2501680.0,"77,386 ",Europe,6,609,0,,,724,Dummy,Dummy
145,Togo,13749,,128.0,,13379,,242,,1624.0,15.0,355666.0,42002.0,"8,467,742 ",Africa,616,"66,154",24,,,29,Dummy,Dummy
146,Burkina Faso,13474,,168.0,,13295,,11,,628.0,8.0,194755.0,9075.0,"21,461,002 ",Africa,"1,593","127,744",110,,,0.5,Dummy,Dummy
147,Tajikistan,13371,,90.0,,13229,,52,,1372.0,9.0,,,"9,746,394 ",Asia,729,"108,293",,,,5,Dummy,Dummy
148,Belize,13104,,329.0,,12595,,180,,32382.0,813.0,149623.0,369740.0,"404,671 ",North America,31,"1,230",3,,,445,Dummy,Dummy
149,Bahamas,12407,,244.0,,11393,,770,3.0,31258.0,615.0,104800.0,264034.0,"396,919 ",North America,32,"1,627",4,,,"1,940",Dummy,Dummy
150,Congo,12404,,164.0,,11211,,1029,,2195.0,29.0,158304.0,28017.0,"5,650,355 ",Africa,456,"34,453",36,,,182,Dummy,Dummy
151,Curaçao,12327,,126.0,,12166,,35,4.0,74822.0,765.0,131609.0,798841.0,"164,750 ",North America,13,"1,308",1,,,212,Dummy,Dummy
152,Martinique,12264,,98.0,,98,,12068,1.0,32706.0,261.0,195568.0,521542.0,"374,980 ",North America,31,"3,826",2,,,"32,183",Dummy,Dummy
153,Hong Kong,11906,,210.0,,11619,,77,1.0,1576.0,28.0,16710131.0,2211363.0,"7,556,485 ",Asia,635,"35,983",0,,,10,Dummy,Dummy
