#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9855537,6799.0,331632.0,421.0,6530224.0,"+5,733",2993681,18869.0,,,,,,North America,"
",,
,Asia,12242553,19257.0,219493.0,217.0,10593950.0,"+14,487",1429110,20787.0,,,,,,Asia,"
",,
,South America,8852398,178.0,276242.0,30.0,7778532.0,857,797624,17372.0,,,,,,South America,"
 ",,
,Europe,6616712,44260.0,236172.0,556.0,3136892.0,"+14,389",3243648,12034.0,,,,,,Europe,"
",,
,Africa,1621853,,39150.0,,1336611.0,,246092,1829.0,,,,,,Africa,"
",,
,Oceania,33464,13.0,951.0,,29952.0,1,2561,9.0,,,,,,Australia/Oceania,"
",,
,World,39223238,70507.0,1103655.0,1224.0,29406820.0,"+35,467",8712763,70904.0,5032.0,141.6,,,,All,"
",,
1,USA,8216906,591.0,222727.0,10.0,5320386.0,247,2673793,15270.0,24782.0,672.0,122698569.0,370055.0,"331,568,664 ",North America,40,"1,489",3
2,India,7372394,6885.0,112214.0,68.0,6453054.0,"+4,396",807126,8944.0,5327.0,81.0,92254927.0,66661.0,"1,383,937,818 ",Asia,188,"12,333",15
3,Brazil,5170996,,152513.0,,4599446.0,,419037,8318.0,24277.0,716.0,17900000.0,84038.0,"212,999,232 ",South America,41,"1,397",12
4,Russia,1369313,15150.0,23723.0,232.0,1056582.0,"+8,485",289008,2300.0,9382.0,163.0,52782097.0,361638.0,"145,952,851 ",Europe,107,"6,152",3
5,Spain,972958,,33553.0,,0.0,N/A,0,1702.0,20807.0,718.0,14590713.0,312033.0,"46,760,100 ",Europe,48,"1,394",3
6,Argentina,949063,,25342.0,,764859.0,,158862,4278.0,20943.0,559.0,2311239.0,51003.0,"45,316,126 ",South America,48,"1,788",20
7,Colombia,936982,,28457.0,,826831.0,,81694,2068.0,18358.0,558.0,4314510.0,84532.0,"51,039,928 ",South America,54,"1,794",12
8,Peru,859740,,33577.0,,764750.0,,61413,1139.0,25971.0,1014.0,4158359.0,125614.0,"33,104,186 ",South America,39,986,8
9,Mexico,834910,5514.0,85285.0,387.0,608188.0,"+4,361",141437,2625.0,6456.0,659.0,2144441.0,16582.0,"129,325,078 ",North America,155,"1,516",60
10,France,809684,,33125.0,,104082.0,,672477,1750.0,12396.0,507.0,12710074.0,194594.0,"65,315,850 ",Europe,81,"1,972",5
11,South Africa,698184,,18309.0,,628301.0,,51574,546.0,11729.0,308.0,4481354.0,75286.0,"59,524,571 ",Africa,85,"3,251",13
12,UK,673622,,43293.0,,0.0,N/A,0,563.0,9908.0,637.0,28677578.0,421791.0,"67,990,093 ",Europe,101,"1,570",2
13,Iran,517835,,29605.0,,418054.0,,70176,4671.0,6143.0,351.0,4426779.0,52510.0,"84,303,231 ",Asia,163,"2,848",19
14,Chile,486496,,13434.0,,459536.0,,13526,786.0,25386.0,701.0,3790118.0,197774.0,"19,163,862 ",South America,39,"1,427",5
15,Iraq,416802,,10086.0,,350752.0,,55964,474.0,10297.0,249.0,2568776.0,63459.0,"40,479,070 ",Asia,97,"4,013",16
16,Bangladesh,384559,,5608.0,,299229.0,,79722,,2328.0,34.0,2126552.0,12875.0,"165,164,967 ",Asia,429,"29,452",78
17,Italy,381602,,36372.0,,245964.0,,99266,586.0,6314.0,602.0,13077827.0,216393.0,"60,435,631 ",Europe,158,"1,662",5
18,Indonesia,353461,4301.0,12347.0,79.0,277544.0,"+3,883",63570,,1288.0,45.0,3935112.0,14343.0,"274,361,208 ",Asia,776,"22,221",70
19,Philippines,351750,3139.0,6531.0,34.0,294865.0,786,50354,1562.0,3198.0,59.0,4267571.0,38796.0,"110,001,695 ",Asia,313,"16,843",26
20,Germany,348816,,9810.0,,284600.0,,54406,655.0,4159.0,117.0,19276507.0,229859.0,"83,862,364 ",Europe,240,"8,549",4
21,Turkey,342143,,9080.0,,299679.0,,33384,1408.0,4044.0,107.0,12077773.0,142760.0,"84,601,805 ",Asia,247,"9,317",7
22,Saudi Arabia,341062,,5127.0,,327327.0,,8608,829.0,9753.0,147.0,7214793.0,206316.0,"34,969,684 ",Asia,103,"6,821",5
23,Pakistan,321877,659.0,6621.0,7.0,305835.0,440,9421,529.0,1449.0,30.0,4009497.0,18051.0,"222,117,532 ",Asia,690,"33,547",55
24,Israel,301289,1088.0,2128.0,1.0,260803.0,"+3,577",38358,713.0,32757.0,231.0,4155327.0,451784.0,"9,197,590  ",Asia,31,"4,322",2
25,Ukraine,287231,5992.0,5408.0,106.0,121919.0,"+2,269",159904,177.0,6579.0,124.0,2695488.0,61744.0,"43,655,871 ",Europe,152,"8,072",16
26,Netherlands,203954,,6692.0,,0.0,N/A,0,334.0,11895.0,390.0,2872319.0,167521.0,"17,145,986 ",Europe,84,"2,562",6
27,Belgium,191959,10448.0,10327.0,49.0,20720.0,133,160912,327.0,16542.0,890.0,3916417.0,337495.0,"11,604,364 ",Europe,60,"1,124",3
28,Canada,191732,,9699.0,,161490.0,,20543,188.0,5067.0,256.0,8403144.0,222081.0,"37,838,243 ",North America,197,"3,901",5
29,Romania,168490,,5674.0,,125009.0,,37807,721.0,8776.0,296.0,2770481.0,144299.0,"19,199,613 ",Europe,114,"3,384",7
30,Morocco,163650,,2772.0,,136036.0,,24842,521.0,4419.0,75.0,2969887.0,80187.0,"37,037,010 ",Africa,226,"13,361",12
31,Poland,157608,7705.0,3440.0,132.0,87773.0,"+2,185",66395,540.0,4166.0,91.0,3835329.0,101371.0,"37,834,404 ",Europe,240,"10,998",10
32,Ecuador,150360,,12306.0,,128134.0,,9920,351.0,8485.0,694.0,481180.0,27154.0,"17,720,093 ",South America,118,"1,440",37
33,Czechia,149010,,1230.0,,63350.0,,84430,543.0,13907.0,115.0,1693114.0,158016.0,"10,714,808 ",Europe,72,"8,711",6
34,Bolivia,139319,178.0,8407.0,30.0,103499.0,857,27413,71.0,11888.0,717.0,318678.0,27193.0,"11,718,918 ",South America,84,"1,394",37
35,Qatar,128803,,222.0,,125802.0,,2779,55.0,45873.0,79.0,855154.0,304563.0,"2,807,805 ",Asia,22,"12,648",3
36,Panama,122883,,2529.0,,98671.0,,21683,124.0,28351.0,583.0,567540.0,130942.0,"4,334,282 ",North America,35,"1,714",8
37,Nepal,121745,,694.0,,84518.0,,36533,,4157.0,24.0,1237636.0,42259.0,"29,286,844 ",Asia,241,"42,200",24
38,Dominican Republic,120066,,2189.0,,96152.0,,21725,152.0,11036.0,201.0,531666.0,48869.0,"10,879,438 ",North America,91,"4,970",20
39,Kuwait,114015,,684.0,,105846.0,,7485,133.0,26585.0,159.0,809491.0,188748.0,"4,288,744 ",Asia,38,"6,270",5
40,UAE,111437,,452.0,,103325.0,,7660,,11228.0,46.0,11330834.0,1141654.0,"9,924,929 ",Asia,89,"21,958",1
41,Kazakhstan,109202,108.0,1768.0,,104801.0,276,2633,221.0,5796.0,94.0,3175675.0,168546.0,"18,841,612 ",Asia,173,"10,657",6
42,Oman,108296,,1071.0,,94229.0,,12996,216.0,21055.0,208.0,376700.0,73240.0,"5,143,365 ",Asia,47,"4,802",14
43,Egypt,105033,,6088.0,,98011.0,,934,41.0,1021.0,59.0,135000.0,1312.0,"102,886,231 ",Africa,980,"16,900",762
44,Sweden,102407,,5910.0,,0.0,N/A,0,30.0,10122.0,584.0,1925218.0,190284.0,"10,117,619 ",Europe,99,"1,712",5
45,Guatemala,99765,,3453.0,,88931.0,,7381,5.0,5539.0,192.0,377722.0,20972.0,"18,010,373 ",North America,181,"5,216",48
46,Portugal,93294,,2128.0,,55081.0,,36085,139.0,9157.0,209.0,2936710.0,288254.0,"10,187,932 ",Europe,109,"4,788",3
47,Costa Rica,93152,,1159.0,,57731.0,,34262,206.0,18238.0,227.0,271394.0,53135.0,"5,107,618 ",North America,55,"4,407",19
48,Japan,90710,,1646.0,,83837.0,,5227,146.0,718.0,13.0,2375927.0,18803.0,"126,362,134 ",Asia,"1,393","76,769",53
49,Ethiopia,87169,,1325.0,,40988.0,,44856,293.0,753.0,11.0,1377080.0,11895.0,"115,770,015 ",Africa,"1,328","87,374",84
50,Honduras,86089,631.0,2552.0,19.0,34099.0,"+1,109",49438,25.0,8652.0,256.0,200039.0,20105.0,"9,949,855 ",North America,116,"3,899",50
51,Belarus,85734,,916.0,,78583.0,,6235,,9074.0,97.0,2144544.0,226974.0,"9,448,409 ",Europe,110,"10,315",4
