#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39720466,1936.0,893476.0,72.0,32580153,"+1,597",6246837,13890.0,,,,,,North America,"
",,,,,
,Asia,51085594,12104.0,682469.0,99.0,46984146,"+17,310",3418979,30123.0,,,,,,Asia,"
",,,,,
,South America,28711775,1760.0,778074.0,36.0,25868075,"+1,388",2065626,30159.0,,,,,,South America,"
",,,,,
,Europe,46576162,2459.0,1070868.0,83.0,43437933,"+18,405",2067361,15386.0,,,,,,Europe,"
",,,,,
,Africa,4875941,,130741.0,,4388735,,356465,2427.0,,,,,,Africa,"
",,,,,
,Oceania,68545,61.0,1252.0,,66051,,1242,4.0,,,,,,Australia/Oceania,"
",,,,,
,World,171039204,18320.0,3556895.0,290.0,153325799,"+38,700",14156510,91989.0,21943.0,456.3,,,,All,"
",,,,,
1,USA,34043068,,609544.0,,27840884,,5592640,6136.0,102302.0,1832.0,479490895.0,1440907.0,"332,770,250 ",North America,10,546,1,,,"16,806"
2,India,28047534,577.0,329127.0,,25692342,"+7,813",2026065,8944.0,20144.0,236.0,344866883.0,247688.0,"1,392,345,967 ",Asia,50,"4,230",4,0.4,,"1,455"
3,Brazil,16515120,,462092.0,,14912744,,1140284,8318.0,77197.0,2160.0,49403998.0,230930.0,"213,934,926 ",South America,13,463,4,,,"5,330"
4,France,5666113,,109402.0,,5315150,,241561,2993.0,86631.0,1673.0,84787739.0,1296346.0,"65,405,173 ",Europe,12,598,1,,,"3,693"
5,Turkey,5242911,,47405.0,,5105042,,90464,1390.0,61562.0,557.0,53919848.0,633127.0,"85,164,357 ",Asia,16,"1,797",2,,,"1,062"
6,Russia,5063442,,121162.0,,4677870,,264410,2300.0,34683.0,830.0,137500000.0,941835.0,"145,991,530 ",Europe,29,"1,205",1,,,"1,811"
7,UK,4484056,,127781.0,,4287708,,68567,120.0,65738.0,1873.0,181453219.0,2660182.0,"68,210,816 ",Europe,15,534,0,,,"1,005"
8,Italy,4216003,,126046.0,,3851661,,238296,1061.0,69824.0,2088.0,66085278.0,1094477.0,"60,380,707 ",Europe,14,479,1,,,"3,947"
9,Argentina,3753609,,77456.0,,3319068,,357085,7206.0,82365.0,1700.0,13872622.0,304404.0,"45,573,096 ",South America,12,588,3,,,"7,835"
10,Germany,3687715,,89051.0,,3486700,"+8,100",111964,2702.0,43887.0,1060.0,60408571.0,718909.0,"84,028,088 ",Europe,23,944,1,,,"1,332"
11,Spain,3668658,,79905.0,,3424911,,163842,1426.0,78438.0,1708.0,49708830.0,1062806.0,"46,771,294 ",Europe,13,585,1,,,"3,503"
12,Colombia,3383279,,88282.0,,3153961,,141036,6582.0,65853.0,1718.0,16957942.0,330075.0,"51,376,102 ",South America,15,582,3,,,"2,745"
13,Iran,2902094,,79939.0,,2441528,,380627,4219.0,34154.0,941.0,19814489.0,233194.0,"84,969,990 ",Asia,29,"1,063",4,,,"4,480"
14,Poland,2871950,,73738.0,,2638222,,159990,707.0,75960.0,1950.0,15882644.0,420078.0,"37,808,794 ",Europe,13,513,2,,,"4,232"
15,Mexico,2412810,1307.0,223507.0,52.0,1926287,"+1,422",263016,4798.0,18537.0,1717.0,7039017.0,54078.0,"130,164,714 ",North America,54,582,18,10,0.4,"2,021"
16,Ukraine,2202494,1022.0,50536.0,64.0,2041082,"+4,934",110876,177.0,50639.0,1162.0,10171955.0,233872.0,"43,493,772 ",Europe,20,861,4,23,1,"2,549"
17,Peru,1955469,,69342.0,,1720665,,165462,2673.0,58566.0,2077.0,12839497.0,384541.0,"33,389,128 ",South America,17,482,3,,,"4,956"
18,Indonesia,1816041,,50404.0,,1663998,,101639,,6576.0,183.0,16681485.0,60406.0,"276,153,999 ",Asia,152,"5,479",17,,,368
19,South Africa,1662825,,56439.0,,1556874,,49512,546.0,27719.0,941.0,11606570.0,193481.0,"59,988,313 ",Africa,36,"1,063",5,,,825
20,Czechia,1661159,,30104.0,,1617517,,13538,97.0,154856.0,2806.0,24286003.0,2263987.0,"10,727,093 ",Europe,6,356,0,,,"1,262"
21,Netherlands,1647418,,17621.0,,1478731,,151066,485.0,95951.0,1026.0,13797380.0,803601.0,"17,169,432 ",Europe,10,974,1,,,"8,799"
22,Canada,1378971,,25512.0,,1317524,,35935,1122.0,36247.0,671.0,34717353.0,912576.0,"38,043,261 ",North America,28,"1,491",1,,,945
23,Chile,1377507,,29168.0,,1302518,,45821,3127.0,71501.0,1514.0,14753173.0,765781.0,"19,265,519 ",South America,14,661,1,,,"2,378"
24,Philippines,1223627,,20860.0,,1149010,,53757,1704.0,11033.0,188.0,13354053.0,120408.0,"110,906,374 ",Asia,91,"5,317",8,,,485
25,Iraq,1197082,,16351.0,,1111466,,69265,451.0,29169.0,398.0,10403611.0,253498.0,"41,040,229 ",Asia,34,"2,510",4,,,"1,688"
26,Romania,1077584,,30276.0,,1039173,,8135,443.0,56358.0,1583.0,9051314.0,473384.0,"19,120,454 ",Europe,18,632,2,,,425
27,Sweden,1068473,,14413.0,,964490,"+5,425",89570,214.0,105200.0,1419.0,9762557.0,961203.0,"10,156,607 ",Europe,10,705,1,,,"8,819"
28,Belgium,1061200,1437.0,24940.0,19.0,958049,,78211,469.0,91203.0,2143.0,13940283.0,1198074.0,"11,635,575 ",Europe,11,467,1,124,2,"6,722"
29,Pakistan,921053,2117.0,20779.0,43.0,841241,"+1,919",59033,3947.0,4098.0,92.0,13221581.0,58820.0,"224,782,125 ",Asia,244,"10,818",17,9,0.2,263
30,Portugal,848658,,17023.0,,808813,,22822,54.0,83451.0,1674.0,11746267.0,1155040.0,"10,169,572 ",Europe,12,597,1,,,"2,244"
31,Israel,839458,,6411.0,,832693,,354,49.0,90013.0,687.0,14687189.0,1574865.0,"9,326,000 ",Asia,11,"1,455",1,,,38
32,Hungary,804382,,29728.0,,696029,,78625,114.0,83460.0,3084.0,5816796.0,603530.0,"9,637,964 ",Europe,12,324,2,,,"8,158"
33,Bangladesh,798830,,12583.0,,738805,,47442,1129.0,4807.0,76.0,5929335.0,35680.0,"166,181,814 ",Asia,208,"13,207",28,,,285
34,Japan,741674,,12920.0,,671772,,56982,1347.0,5881.0,102.0,14333614.0,113648.0,"126,123,057 ",Asia,170,"9,762",9,,,452
35,Jordan,735811,,9452.0,,714702,,11657,637.0,71471.0,918.0,7260498.0,705227.0,"10,295,269 ",Asia,14,"1,089",1,,,"1,132"
36,Serbia,712224,,6854.0,,695607,,9763,56.0,81816.0,787.0,4144092.0,476046.0,"8,705,240 ",Europe,12,"1,270",2,,,"1,122"
37,Switzerland,693023,,10806.0,,645322,,36895,132.0,79546.0,1240.0,7630534.0,875841.0,"8,712,237 ",Europe,13,806,1,,,"4,235"
38,Austria,644586,,10596.0,,628312,,5678,191.0,71200.0,1170.0,41563724.0,4591054.0,"9,053,198 ",Europe,14,854,0,,,627
39,UAE,569073,,1677.0,,548785,,18611,,56913.0,168.0,50149036.0,5015392.0,"9,999,027 ",Asia,18,"5,962",0,,,"1,861"
40,Malaysia,565533,,2729.0,,484787,,78017,846.0,17272.0,83.0,11976897.0,365786.0,"32,742,870 ",Asia,58,"11,998",3,,,"2,383"
41,Nepal,557124,,7272.0,,440955,,108897,,18814.0,246.0,3042369.0,102740.0,"29,612,292 ",Asia,53,"4,072",10,,,"3,677"
42,Lebanon,540277,,7723.0,,517859,,14695,159.0,79481.0,1136.0,4392200.0,646146.0,"6,797,537 ",Asia,13,880,2,,,"2,162"
43,Morocco,519108,,9143.0,,506962,,3003,113.0,13914.0,245.0,6507998.0,174438.0,"37,308,278 ",Africa,72,"4,081",6,,,80
44,Saudi Arabia,449191,,7347.0,,432138,,9706,1408.0,12723.0,208.0,19122120.0,541608.0,"35,306,179 ",Asia,79,"4,806",2,,,275
45,Ecuador,425841,,20545.0,,375151,,30145,520.0,23808.0,1149.0,1421445.0,79471.0,"17,886,350 ",South America,42,871,13,,,"1,685"
46,Bulgaria,418274,,17662.0,,380537,,20075,359.0,60614.0,2559.0,2820959.0,408796.0,"6,900,652 ",Europe,16,391,2,,,"2,909"
47,Greece,401301,,12054.0,,369242,,20005,497.0,38674.0,1162.0,9497579.0,915291.0,"10,376,563 ",Europe,26,861,1,,,"1,928"
48,Belarus,393807,,2841.0,,384933,,6033,,41688.0,301.0,6323672.0,669420.0,"9,446,488 ",Europe,24,"3,325",1,,,639
49,Slovakia,389690,,12339.0,,375184,,2167,87.0,71345.0,2259.0,2829751.0,518075.0,"5,462,054 ",Europe,14,443,2,,,397
50,Kazakhstan,386549,1405.0,3955.0,20.0,355981,"+2,436",26613,221.0,20365.0,208.0,11575012.0,609825.0,"18,980,876 ",Asia,49,"4,799",2,74,1,"1,402"
51,Panama,377776,,6370.0,,365125,,6281,105.0,86320.0,1456.0,2650363.0,605598.0,"4,376,439 ",North America,12,687,2,,,"1,435"
52,Bolivia,368474,1760.0,14471.0,36.0,292713,"+1,388",61290,200.0,31180.0,1225.0,1469175.0,124320.0,"11,817,693 ",South America,32,817,8,149,3,"5,186"
53,Croatia,356141,,8014.0,,345823,,2304,87.0,87244.0,1963.0,2011339.0,492717.0,"4,082,142 ",Europe,11,509,2,,,564
54,Paraguay,352688,,9083.0,,290467,,53138,585.0,48902.0,1259.0,1291149.0,179024.0,"7,212,175 ",South America,20,794,6,,,"7,368"
55,Tunisia,344688,,12623.0,,301869,,30196,408.0,28890.0,1058.0,1471758.0,123355.0,"11,931,089 ",Africa,35,945,8,,,"2,531"
56,Georgia,343603,,4757.0,,326423,,12423,,86285.0,1195.0,4963379.0,1246397.0,"3,982,180 ",Asia,12,837,1,,,"3,120"
57,Azerbaijan,333864,,4907.0,,324103,,4854,,32660.0,480.0,3509174.0,343285.0,"10,222,328 ",Asia,31,"2,083",3,,,475
58,Costa Rica,314102,,3962.0,,242019,,68121,527.0,61152.0,771.0,1193313.0,232323.0,"5,136,440 ",North America,16,"1,296",4,,,"13,262"
59,Palestine,308048,,3495.0,,300661,,3892,24.0,59140.0,671.0,1824511.0,350273.0,"5,208,825 ",Asia,17,"1,490",3,,,747
60,Kuwait,307812,,1771.0,,292701,,13340,144.0,71122.0,409.0,2596807.0,600011.0,"4,327,934 ",Asia,14,"2,444",2,,,"3,082"
61,Dominican Republic,291910,,3628.0,,240993,,47289,393.0,26666.0,331.0,1547338.0,141350.0,"10,946,857 ",North America,38,"3,017",7,,,"4,320"
62,Uruguay,291488,,4213.0,,250049,,37226,548.0,83648.0,1209.0,2248766.0,645326.0,"3,484,700 ",South America,12,827,2,,,"10,683"
63,Denmark,280383,,2516.0,,264562,,13305,21.0,48252.0,433.0,55179591.0,9496058.0,"5,810,789 ",Europe,21,"2,310",0,,,"2,290"
64,Lithuania,274199,,4257.0,,254582,,15360,142.0,102026.0,1584.0,3355561.0,1248566.0,"2,687,532  ",Europe,10,631,1,,,"5,715"
65,Ethiopia,271345,,4155.0,,237544,,29646,413.0,2309.0,35.0,2720495.0,23145.0,"117,541,520 ",Africa,433,"28,289",43,,,252
66,Egypt,261666,,15047.0,,191475,,55144,90.0,2514.0,145.0,2824316.0,27135.0,"104,085,136 ",Africa,398,"6,917",37,,,530
67,Ireland,261604,,4941.0,,243929,,12734,35.0,52447.0,991.0,4729538.0,948195.0,"4,987,938 ",Europe,19,"1,009",1,,,"2,553"
68,Moldova,255145,,6104.0,,247444,,1597,79.0,63384.0,1516.0,1105956.0,274744.0,"4,025,407 ",Europe,16,659,4,,,397
69,Guatemala,254225,,8137.0,,233002,,13086,5.0,13956.0,447.0,1418990.0,77897.0,"18,216,209 ",North America,72,"2,239",13,,,718
70,Slovenia,253631,,4374.0,,244937,,4320,77.0,121985.0,2104.0,1277448.0,614394.0,"2,079,199 ",Europe,8,475,2,,,"2,078"
71,Bahrain,238156,,953.0,,208445,,28758,328.0,135706.0,543.0,4626181.0,2636094.0,"1,754,938 ",Asia,7,"1,841",0,,,"16,387"
72,Honduras,237581,629.0,6316.0,20.0,84560,171,146705,509.0,23645.0,629.0,719568.0,71616.0,"10,047,632 ",North America,42,"1,591",14,63,2,"14,601"
73,Venezuela,232800,,2629.0,,214590,,15581,310.0,8208.0,93.0,3359014.0,118432.0,"28,362,403 ",South America,122,"10,788",8,,,549
74,Armenia,222636,,4432.0,,212981,,5223,,75005.0,1493.0,1081305.0,364285.0,"2,968,292 ",Asia,13,670,3,,,"1,760"
75,Qatar,217230,,554.0,,213007,,3669,129.0,77366.0,197.0,2020338.0,719544.0,"2,807,805 ",Asia,13,"5,068",1,,,"1,307"
76,Oman,216183,,2334.0,,199287,,14562,242.0,41381.0,447.0,1550000.0,296698.0,"5,224,173 ",Asia,24,"2,238",3,,,"2,787"
77,Bosnia and Herzegovina,203839,,9211.0,,174236,,20392,,62486.0,2824.0,972590.0,298141.0,"3,262,178 ",Europe,16,354,3,,,"6,251"
78,Libya,185181,,3125.0,,171637,,10419,,26621.0,449.0,1023091.0,147076.0,"6,956,188 ",Africa,38,"2,226",7,,,"1,498"
79,Sri Lanka,183452,,1441.0,,149825,,32186,,8535.0,67.0,3393033.0,157852.0,"21,495,049 ",Asia,117,"14,917",6,,,"1,497"
80,Kenya,170647,,3157.0,,116776,,50714,121.0,3111.0,58.0,1809890.0,33000.0,"54,844,522 ",Africa,321,"17,372",30,,,925
81,Nigeria,166315,,2071.0,,156558,,7686,11.0,789.0,10.0,2093243.0,9932.0,"210,764,817 ",Africa,"1,267","101,770",101,,,36
82,Thailand,159792,5485.0,1031.0,19.0,108345,"+3,101",50416,1169.0,2284.0,15.0,8124896.0,116137.0,"69,959,623 ",Asia,438,"67,856",9,78,0.3,721
83,North Macedonia,155269,,5408.0,,148664,,1197,25.0,74530.0,2596.0,794832.0,381526.0,"2,083,296 ",Europe,13,385,3,,,575
84,Myanmar,143571,,3216.0,,132318,,8037,,2623.0,59.0,2619642.0,47854.0,"54,741,892 ",Asia,381,"17,022",21,,,147
85,Cuba,141166,,950.0,,134021,,6195,147.0,12470.0,84.0,4306457.0,380419.0,"11,320,309 ",North America,80,"11,916",3,,,547
86,S. Korea,140340,430.0,1959.0,2.0,130823,442,7558,149.0,2735.0,38.0,9761158.0,190241.0,"51,309,420 ",Asia,366,"26,192",5,8,0.04,147
87,Latvia,133098,,2370.0,,125340,,5388,68.0,71285.0,1269.0,2655524.0,1422251.0,"1,867,128 ",Europe,14,788,1,,,"2,886"
88,Albania,132309,,2450.0,,129308,,551,18.0,46022.0,852.0,718792.0,250021.0,"2,874,930 ",Europe,22,"1,173",4,,,192
89,Estonia,129486,,1251.0,,122997,,5238,17.0,97552.0,942.0,1419559.0,1069469.0,"1,327,349 ",Europe,10,"1,061",1,,,"3,946"
90,Algeria,128725,,3465.0,,89625,,35635,28.0,2888.0,78.0,230861.0,5180.0,"44,569,474 ",Africa,346,"12,863",193,,,800
91,Norway,124824,,783.0,,88952,,35089,18.0,22862.0,143.0,5635246.0,1032130.0,"5,459,824 ",Europe,44,"6,973",1,,,"6,427"
92,Kyrgyzstan,104729,174.0,1808.0,5.0,98544,244,4377,86.0,15816.0,273.0,1129896.0,170630.0,"6,621,905 ",Asia,63,"3,663",6,26,0.8,661
93,Uzbekistan,100335,211.0,690.0,,95993,207,3652,23.0,2959.0,20.0,1377915.0,40635.0,"33,909,799 ",Asia,338,"49,145",25,6,,108
94,Montenegro,99605,,1583.0,,97161,,861,60.0,158572.0,2520.0,412784.0,657155.0,"628,138 ",Europe,6,397,2,,,"1,371"
95,Zambia,95050,,1278.0,,91752,,2020,98.0,5043.0,68.0,1553442.0,82413.0,"18,849,539 ",Africa,198,"14,749",12,,,107
96,Ghana,93898,,785.0,,91961,,1152,6.0,2966.0,25.0,1164383.0,36777.0,"31,660,881 ",Africa,337,"40,332",27,,,36
97,Finland,92432,,948.0,,46000,,45484,20.0,16659.0,171.0,4973074.0,896281.0,"5,548,567 ",Europe,60,"5,853",1,,,"8,197"
98,Cameroon,78929,,1275.0,,73974,,3680,122.0,2908.0,47.0,1644460.0,60583.0,"27,144,036 ",Africa,344,"21,289",17,,,136
99,El Salvador,73246,,2245.0,,68408,,2593,27.0,11241.0,345.0,985987.0,151317.0,"6,516,016 ",North America,89,"2,902",7,,,398
100,Cyprus,72407,,360.0,,69072,,2975,32.0,59577.0,296.0,6632466.0,5457203.0,"1,215,360 ",Asia,17,"3,376",0,,,"2,448"
101,Afghanistan,71838,,2944.0,,57450,,11444,1124.0,1808.0,74.0,469099.0,11809.0,"39,722,609 ",Asia,553,"13,493",85,,,288
102,Mozambique,70780,,836.0,,69507,,437,18.0,2209.0,26.0,553453.0,17270.0,"32,047,297 ",Africa,453,"38,334",58,,,14
103,Luxembourg,69889,,814.0,,67993,,1082,12.0,110023.0,1281.0,2879111.0,4532441.0,"635,223 ",Europe,9,780,0,,,"1,703"
104,Maldives,63686,,159.0,1.0,39314,,24213,90.0,115965.0,290.0,865884.0,1576677.0,"549,183 ",Asia,9,"3,454",1,,2,"44,089"
105,Singapore,62028,,33.0,,61434,,561,3.0,10527.0,6.0,11470986.0,1946802.0,"5,892,219 ",Asia,95,"178,552",1,,,95
106,Mongolia,58439,927.0,276.0,4.0,50436,682,7727,99.0,17569.0,83.0,2939570.0,883757.0,"3,326,219 ",Asia,57,"12,052",1,279,1,"2,323"
107,Namibia,55141,,824.0,,50443,,3874,42.0,21351.0,319.0,433427.0,167822.0,"2,582,654 ",Africa,47,"3,134",6,,,"1,500"
108,Botswana,53771,,831.0,,50494,,2446,1.0,22454.0,347.0,1143453.0,477498.0,"2,394,677 ",Africa,45,"2,882",2,,,"1,021"
109,Jamaica,48467,,945.0,,25054,,22468,11.0,16303.0,318.0,378861.0,127436.0,"2,972,942 ",North America,61,"3,146",8,,,"7,557"
110,Ivory Coast,47233,,303.0,,46642,,288,,1751.0,11.0,645222.0,23924.0,"26,969,606 ",Africa,571,"89,009",42,,,11
111,Uganda,46623,,362.0,,43401,,2860,24.0,991.0,8.0,1105516.0,23499.0,"47,045,724 ",Africa,"1,009","129,961",43,,,61
112,Senegal,41387,,1138.0,,40027,,222,6.0,2414.0,66.0,517815.0,30205.0,"17,143,160 ",Africa,414,"15,064",33,,,13
113,Madagascar,41266,,835.0,,40281,,150,188.0,1456.0,29.0,202080.0,7132.0,"28,335,264 ",Africa,687,"33,934",140,,,5
114,Zimbabwe,38944,,1594.0,,36591,,759,1.0,2586.0,106.0,471916.0,31337.0,"15,059,449 ",Africa,387,"9,448",32,,,50
115,Sudan,35495,,2630.0,,29270,,3595,,793.0,59.0,232965.0,5203.0,"44,776,535 ",Africa,"1,261","17,025",192,,,80
116,Angola,34366,,764.0,,27766,,5836,14.0,1017.0,23.0,574101.0,16990.0,"33,789,821 ",Africa,983,"44,228",59,,,173
117,Malawi,34335,,1155.0,,32609,,571,8.0,1754.0,59.0,246025.0,12567.0,"19,577,293 ",Africa,570,"16,950",80,,,29
118,DRC,31557,,782.0,,27665,,3110,,343.0,8.0,160232.0,1741.0,"92,021,662 ",Africa,"2,916","117,675",574,,,34
119,Malta,30533,,419.0,,30046,,68,,68983.0,947.0,925042.0,2089947.0,"442,615 ",Europe,14,"1,056",0,,,154
120,Cabo Verde,30359,,264.0,,28428,,1667,23.0,54070.0,470.0,160181.0,285285.0,"561,478 ",Africa,18,"2,127",4,,,"2,969"
121,Australia,30105,7.0,910.0,,29086,,109,1.0,1168.0,35.0,18383955.0,713417.0,"25,768,871 ",Australia/Oceania,856,"28,317",1,0.3,,4
122,Cambodia,30094,690.0,214.0,5.0,22636,448,7244,,1778.0,13.0,1157425.0,68369.0,"16,929,180 ",Asia,563,"79,108",15,41,0.3,428
123,Rwanda,26918,,352.0,,25609,,957,5.0,2033.0,27.0,1441143.0,108824.0,"13,242,874 ",Africa,492,"37,622",9,,,72
124,Réunion,24901,,189.0,,22796,,1916,35.0,27633.0,210.0,102720.0,113990.0,"901,129 ",Africa,36,"4,768",9,,,"2,126"
125,Syria,24467,,1766.0,,21598,,1103,,1368.0,99.0,103566.0,5790.0,"17,885,583 ",Asia,731,"10,128",173,,,62
126,Gabon,24365,,150.0,,21791,,2424,17.0,10718.0,66.0,805089.0,354151.0,"2,273,296 ",Africa,93,"15,155",3,,,"1,066"
127,French Guiana,23763,,116.0,,9995,,13652,32.0,77736.0,379.0,253700.0,829931.0,"305,688 ",South America,13,"2,635",1,,,"44,660"
128,Trinidad and Tobago,23638,,479.0,,13552,,9607,22.0,16841.0,341.0,181098.0,129022.0,"1,403,618 ",North America,59,"2,930",8,,,"6,844"
129,Guinea,23172,,161.0,,20971,,2040,24.0,1722.0,12.0,451386.0,33548.0,"13,455,020 ",Africa,581,"83,572",30,,,152
130,Mayotte,20176,,171.0,,2964,,17041,6.0,72374.0,613.0,176919.0,634630.0,"278,775 ",Africa,14,"1,630",2,,,"61,128"
131,Mauritania,19494,,463.0,,18475,,556,14.0,4095.0,97.0,267395.0,56173.0,"4,760,242 ",Africa,244,"10,281",18,,,117
132,French Polynesia,18860,,142.0,,18707,,11,1.0,66788.0,503.0,26355.0,93329.0,"282,387 ",Australia/Oceania,15,"1,989",11,,,39
133,Eswatini,18591,,673.0,,17867,,51,8.0,15875.0,575.0,209060.0,178518.0,"1,171,089 ",Africa,63,"1,740",6,,,44
134,Guyana,16910,,385.0,,14506,,2019,23.0,21405.0,487.0,153633.0,194470.0,"790,009 ",South America,47,"2,052",5,,,"2,556"
135,Guadeloupe,16530,,221.0,,2250,,14059,29.0,41306.0,552.0,201479.0,503463.0,"400,186 ",North America,24,"1,811",2,,,"35,131"
136,Papua New Guinea,15901,53.0,162.0,,14937,,802,,1747.0,18.0,114671.0,12600.0,"9,100,749 ",Australia/Oceania,572,"56,177",79,6,,88
137,Suriname,14764,,292.0,,11585,,2887,35.0,24964.0,494.0,62408.0,105523.0,"591,414 ",South America,40,"2,025",9,,,"4,882"
138,Somalia,14660,,769.0,,6764,,7127,,900.0,47.0,131821.0,8090.0,"16,294,208 ",Africa,"1,111","21,189",124,,,437
139,Mali,14265,,517.0,,9700,,4048,,687.0,25.0,295549.0,14224.0,"20,778,152 ",Africa,"1,457","40,190",70,,,195
140,Haiti,14258,,307.0,,12528,,1423,,1237.0,27.0,68900.0,5976.0,"11,528,880 ",North America,809,"37,553",167,,,123
141,Andorra,13693,,127.0,,13416,,150,12.0,176962.0,1641.0,193595.0,2501939.0,"77,378 ",Europe,6,609,0,,,"1,939"
142,Togo,13457,,125.0,,12808,,524,,1592.0,15.0,334375.0,39550.0,"8,454,454 ",Africa,628,"67,636",25,,,62
143,Burkina Faso,13430,,166.0,,13248,,16,,627.0,8.0,187850.0,8769.0,"21,421,705 ",Africa,"1,595","129,046",114,,,0.7
144,Tajikistan,13308,,90.0,,13218,,0,,1367.0,9.0,,,"9,731,726 ",Asia,731,"108,130",,,,
145,Belize,12791,,324.0,,12378,,89,2.0,31647.0,802.0,132451.0,327705.0,"404,177 ",North America,32,"1,247",3,,,220
146,Curaçao,12272,,122.0,,12121,,29,9.0,74509.0,741.0,108733.0,660172.0,"164,704 ",North America,13,"1,350",2,,,176
147,Martinique,11960,,95.0,,98,,11767,9.0,31893.0,253.0,178549.0,476131.0,"375,000 ",North America,31,"3,947",2,,,"31,379"
