#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8574558,6057.0,304528.0,524.0,5429132.0,"+5,142",2840898,17749.0,,,,,,North America,"
",,
,Asia,9945522,9572.0,184330.0,89.0,8238730.0,"+8,240",1522462,20572.0,,,,,,Asia,"
",,
,South America,7759266,628.0,244567.0,34.0,6598969.0,545,915730,15742.0,,,,,,South America,"
",,
,Europe,4676283,13881.0,218903.0,198.0,2453509.0,"+6,377",2003871,7785.0,,,,,,Europe,"
",,
,Africa,1444619,,34758.0,,1190410.0,,219451,1455.0,,,,,,Africa,"
",,
,Oceania,30887,19.0,908.0,8.0,28015.0,23,1964,19.0,,,,,,Australia/Oceania,"
 ",,
,World,32431856,30157.0,988009.0,853.0,23939416.0,"+20,327",7504431,63326.0,4161.0,126.8,,,,All,"
",,
1,USA,7185516,45.0,207538.0,,4437575.0,,2540403,14156.0,21679.0,626.0,101576599.0,306454.0,"331,457,504 ",North America,46,"1,597",3
2,India,5818570,2467.0,92317.0,,4756164.0,"+3,173",970089,8944.0,4207.0,67.0,68928440.0,49834.0,"1,383,159,972 ",Asia,238,"14,983",20
3,Brazil,4659909,,139883.0,,4023789.0,,496237,8318.0,21886.0,657.0,17900000.0,84072.0,"212,912,670 ",South America,46,"1,522",12
4,Russia,1136048,7212.0,20056.0,108.0,934146.0,"+4,317",181846,2300.0,7784.0,137.0,44300000.0,303530.0,"145,949,273 ",Europe,128,"7,277",3
5,Colombia,790823,,24924.0,,674961.0,,90938,863.0,15504.0,489.0,3534650.0,69295.0,"51,008,828 ",South America,65,"2,047",14
6,Peru,788930,,31938.0,,644345.0,,112647,1382.0,23851.0,966.0,3778648.0,114235.0,"33,077,826 ",South America,42,"1,036",9
7,Mexico,715457,5408.0,75439.0,490.0,514760.0,"+4,523",125258,2622.0,5536.0,584.0,1635790.0,12656.0,"129,247,403 ",North America,181,"1,713",79
8,Spain,704209,,31118.0,,0.0,N/A,0,1445.0,15060.0,665.0,11820505.0,252796.0,"46,759,065 ",Europe,66,"1,503",4
9,Argentina,678266,,14766.0,,536589.0,,126911,3527.0,14975.0,326.0,1842991.0,40691.0,"45,292,354 ",South America,67,"3,067",25
10,South Africa,667049,,16283.0,,595916.0,,54850,539.0,11214.0,274.0,4102162.0,68965.0,"59,481,669 ",Africa,89,"3,653",15
11,France,497237,,31511.0,,94413.0,,371313,1048.0,7614.0,483.0,10035395.0,153664.0,"65,307,587 ",Europe,131,"2,073",7
12,Chile,451634,,12469.0,,426876.0,,12289,890.0,23579.0,651.0,3113195.0,162531.0,"19,154,457 ",South America,42,"1,536",6
13,Iran,436319,,25015.0,,367829.0,,43475,3957.0,5179.0,297.0,3854827.0,45759.0,"84,241,549 ",Asia,193,"3,368",22
