#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
32,Hungary,796390,,29041.0,,608891,,158458,338.0,82621.0,3013.0,5607336.0,581732.0,"9,639,032 ",Europe,12,332,2,,,"16,439"
33,Bangladesh,779535,,12102.0,,720471,,46962,1149.0,4693.0,73.0,5698528.0,34306.0,"166,110,142 ",Asia,213,"13,726",29,,,283
34,Jordan,723069,,9224.0,,710445,,3400,729.0,70263.0,896.0,6912958.0,671758.0,"10,290,844 ",Asia,14,"1,116",1,,,330
35,Serbia,705185,,6646.0,,673038,,25501,101.0,80993.0,763.0,3989567.0,458214.0,"8,706,771 ",Europe,12,"1,310",2,,,"2,929"
36,Switzerland,679510,,10730.0,,617283,,51497,179.0,78020.0,1232.0,7273942.0,835176.0,"8,709,474 ",Europe,13,812,1,,,"5,913"
37,Japan,665547,,11255.0,,579446,,74846,1209.0,5276.0,89.0,12913954.0,102378.0,"126,139,908 ",Asia,190,"11,207",10,,,593
38,Austria,635780,,10455.0,,612523,,12802,322.0,70245.0,1155.0,35939913.0,3970842.0,"9,050,956 ",Europe,14,866,0,,,"1,414"
39,UAE,543610,,1626.0,,523778,,18206,,54395.0,163.0,46799807.0,4682882.0,"9,993,805 ",Asia,18,"6,146",0,,,"1,822"
40,Lebanon,534968,,7569.0,,492270,,35129,333.0,78685.0,1113.0,4163257.0,612346.0,"6,798,866 ",Asia,13,898,2,,,"5,167"
41,Morocco,514705,,9092.0,,502604,,3009,94.0,13803.0,244.0,6370615.0,170844.0,"37,289,158 ",Africa,72,"4,101",6,,,81
42,Malaysia,462190,,1822.0,,418897,,41471,482.0,14124.0,56.0,10397529.0,317727.0,"32,724,742 ",Asia,71,"17,961",3,,,"1,267"
43,Nepal,439658,,4669.0,,327653,,107336,,14859.0,158.0,2733510.0,92382.0,"29,589,353 ",Asia,67,"6,337",11,,,"3,628"
44,Saudi Arabia,431432,,7134.0,,415747,,8551,1323.0,12228.0,202.0,17868871.0,506452.0,"35,282,461 ",Asia,82,"4,946",2,,,242
45,Bulgaria,413838,,17243.0,,361993,,34602,504.0,59951.0,2498.0,2656622.0,384855.0,"6,902,925 ",Europe,17,400,3,,,"5,013"
46,Ecuador,407002,,19514.0,,342878,,44610,572.0,22770.0,1092.0,1359491.0,76057.0,"17,874,632 ",South America,44,916,13,,,"2,496"
47,Slovakia,387162,,12168.0,,370043,,4951,214.0,70884.0,2228.0,2752948.0,504024.0,"5,461,938 ",Europe,14,449,2,,,906
48,Greece,373881,,11322.0,,335156,,27403,677.0,36024.0,1091.0,8772810.0,845264.0,"10,378,778 ",Europe,28,917,1,,,"2,640"
49,Belarus,373351,,2681.0,,363873,,6797,,39522.0,284.0,6050830.0,640528.0,"9,446,623 ",Europe,25,"3,524",2,,,720
50,Panama,370043,,6292.0,,358670,,5081,105.0,84611.0,1439.0,2507280.0,573293.0,"4,373,467 ",North America,12,695,2,,,"1,162"
51,Kazakhstan,355645,2505.0,4039.0,22.0,312837,"+2,669",38769,221.0,18747.0,213.0,10749824.0,566643.0,"18,971,060 ",Asia,53,"4,697",2,132,1,"2,044"
52,Croatia,349084,,7664.0,,334206,,7214,207.0,85492.0,1877.0,1912994.0,468499.0,"4,083,243 ",Europe,12,533,2,,,"1,767"
53,Azerbaijan,328994,,4754.0,,312460,,11780,,32196.0,465.0,3368394.0,329642.0,"10,218,336 ",Asia,31,"2,149",3,,,"1,153"
54,Georgia,327831,,4397.0,,307334,,16100,,82318.0,1104.0,4511631.0,1132860.0,"3,982,513  ",Asia,12,906,1,,,"4,043"
55,Bolivia,327224,,13409.0,,267973,,45842,158.0,27706.0,1135.0,1287762.0,109033.0,"11,810,731 ",South America,36,881,9,,,"3,881"
56,Tunisia,325280,,11727.0,,286230,,27323,445.0,27276.0,983.0,1380132.0,115728.0,"11,925,686 ",Africa,37,"1,017",9,,,"2,291"
57,Paraguay,309638,,7482.0,,256345,,45811,590.0,42955.0,1038.0,1182111.0,163992.0,"7,208,345 ",South America,23,963,6,,,"6,355"
58,Palestine,303270,,3401.0,,288891,,10978,78.0,58281.0,654.0,1784690.0,342970.0,"5,203,627 ",Asia,17,"1,530",3,,,"2,110"
59,Kuwait,290006,,1681.0,,275745,,12580,190.0,67051.0,389.0,2446116.0,565554.0,"4,325,171 ",Asia,15,"2,573",2,,,"2,909"
60,Costa Rica,282741,,3547.0,,221903,,57291,489.0,55068.0,691.0,1093074.0,212892.0,"5,134,409 ",North America,18,"1,448",5,,,"11,158"
61,Dominican Republic,275378,,3565.0,,232925,,38888,275.0,25167.0,326.0,1468228.0,134181.0,"10,942,105 ",North America,40,"3,069",7,,,"3,554"
62,Ethiopia,265413,,3964.0,,217370,,44079,620.0,2260.0,34.0,2644565.0,22523.0,"117,416,656 ",Africa,442,"29,621",44,,,375
63,Denmark,264465,,2499.0,,249487,,12479,33.0,45520.0,430.0,45701715.0,7866179.0,"5,809,900 ",Europe,22,"2,325",0,,,"2,148"
64,Lithuania,263475,,4084.0,,237431,,21960,158.0,97976.0,1519.0,3074012.0,1143104.0,"2,689,180 ",Europe,10,658,1,,,"8,166"
65,Ireland,254870,,4941.0,,237164,,12765,39.0,51122.0,991.0,4729538.0,948653.0,"4,985,528 ",Europe,20,"1,009",1,,,"2,560"
66,Moldova,253567,,6006.0,,244487,,3074,160.0,62985.0,1492.0,1040432.0,258440.0,"4,025,815 ",Europe,16,670,4,,,764
67,Slovenia,248520,,4314.0,,236049,,8157,125.0,119528.0,2075.0,1224095.0,588738.0,"2,079,186 ",Europe,8,482,2,,,"3,923"
68,Egypt,243317,,14206.0,,179817,,49294,90.0,2340.0,137.0,2715258.0,26108.0,"104,000,632 ",Africa,427,"7,321",38,,,474
69,Guatemala,240170,,7845.0,,219456,,12869,5.0,13195.0,431.0,1336353.0,73419.0,"18,201,700 ",North America,76,"2,320",14,,,707
70,Uruguay,235206,,3369.0,,204051,,27786,515.0,67507.0,967.0,1980797.0,568512.0,"3,484,175 ",South America,15,"1,034",2,,,"7,975"
71,Honduras,225256,1334.0,5937.0,39.0,82549,362,136770,536.0,22434.0,591.0,673368.0,67064.0,"10,040,740 ",North America,45,"1,691",15,133,4,"13,622"
72,Armenia,220447,,4301.0,,207464,,8682,,74273.0,1449.0,1030335.0,347142.0,"2,968,051 ",Asia,13,690,3,,,"2,925"
73,Venezuela,212998,,2366.0,,196759,,13873,316.0,7509.0,83.0,3359014.0,118417.0,"28,365,910 ",South America,133,"11,989",8,,,489
74,Qatar,212667,,524.0,,205750,,6393,215.0,75741.0,187.0,1964598.0,699692.0,"2,807,805 ",Asia,13,"5,358",1,,,"2,277"
75,Oman,202713,,2148.0,,186391,,14174,255.0,38845.0,412.0,1550000.0,297022.0,"5,218,477 ",Asia,26,"2,429",3,,,"2,716"
76,Bosnia and Herzegovina,202143,,8981.0,,168549,,24613,,61949.0,2752.0,937964.0,287449.0,"3,263,066 ",Europe,16,363,3,,,"7,543"
77,Bahrain,197474,,732.0,,181237,,15505,163.0,112692.0,418.0,4322199.0,2466533.0,"1,752,338 ",Asia,9,"2,394",0,,,"8,848"
78,Libya,181179,,3085.0,,167629,,10465,,26061.0,444.0,981532.0,141185.0,"6,952,103 ",Africa,38,"2,254",7,,,"1,505"
79,Nigeria,165661,,2066.0,,156399,,7196,11.0,787.0,10.0,1977479.0,9392.0,"210,540,789 ",Africa,"1,271","101,907",106,,,34
80,Kenya,165112,,2976.0,,113432,,48704,118.0,3013.0,54.0,1737168.0,31704.0,"54,792,624 ",Africa,332,"18,412",32,,,889
81,North Macedonia,154524,,5184.0,,143427,,5913,124.0,74173.0,2488.0,749727.0,359875.0,"2,083,300 ",Europe,13,402,3,,,"2,838"
82,Myanmar,143035,,3212.0,,132072,,7751,,2614.0,59.0,2599597.0,47502.0,"54,725,973 ",Asia,383,"17,038",21,,,142
83,Sri Lanka,138085,,923.0,,110108,,27054,,6425.0,43.0,3075321.0,143097.0,"21,491,133 ",Asia,156,"23,284",7,,,"1,259"
84,Albania,131939,,2427.0,,122105,,7407,18.0,45891.0,844.0,669140.0,232739.0,"2,875,067 ",Europe,22,"1,185",4,,,"2,576"
85,S. Korea,131061,681.0,1896.0,3.0,121282,887,7883,150.0,2554.0,37.0,9319094.0,181632.0,"51,307,497 ",Asia,391,"27,061",6,13,0.06,154
86,Latvia,127053,,2248.0,,115670,,9135,81.0,68014.0,1203.0,2470356.0,1322436.0,"1,868,034 ",Europe,15,831,1,,,"4,890"
87,Estonia,126642,,1217.0,,118008,,7417,36.0,95413.0,917.0,1351340.0,1018104.0,"1,327,310 ",Europe,10,"1,091",1,,,"5,588"
88,Algeria,125059,,3360.0,,87137,,34562,28.0,2808.0,75.0,230861.0,5184.0,"44,534,813 ",Africa,356,"13,254",193,,,776
89,Cuba,121838,,785.0,,114544,,6509,138.0,10762.0,69.0,3946550.0,348616.0,"11,320,611 ",North America,93,"14,421",3,,,575
90,Norway,118740,,774.0,,88952,,29014,24.0,21755.0,142.0,5423294.0,993646.0,"5,457,973 ",Europe,46,"7,052",1,,,"5,316"
91,Kyrgyzstan,100249,404.0,1695.0,8.0,93302,349,5252,85.0,15150.0,256.0,1051972.0,158976.0,"6,617,195 ",Asia,66,"3,904",6,61,1,794
92,Thailand,99145,3095.0,565.0,17.0,63667,"+1,351",34913,1207.0,1417.0,8.0,8124896.0,116150.0,"69,951,988 ",Asia,706,"123,809",9,44,0.2,499
93,Montenegro,98703,,1556.0,,95676,,1471,64.0,157137.0,2477.0,392125.0,624269.0,"628,135 ",Europe,6,404,2,,,"2,342"
94,Uzbekistan,96368,251.0,667.0,,91831,324,3870,23.0,2844.0,20.0,1377915.0,40660.0,"33,888,586 ",Asia,352,"50,807",25,7,,114
95,Ghana,93243,,783.0,,91146,,1314,7.0,2948.0,25.0,1118523.0,35360.0,"31,632,469 ",Africa,339,"40,399",28,,,42
96,Zambia,92356,,1260.0,,90699,,397,36.0,4906.0,67.0,1462217.0,77666.0,"18,826,944 ",Africa,204,"14,942",13,,,21
97,Finland,89686,,931.0,,46000,,42755,28.0,16165.0,168.0,4720329.0,850787.0,"5,548,192 ",Europe,62,"5,959",1,,,"7,706"
98,Cameroon,74946,,1152.0,,70497,,3297,385.0,2764.0,42.0,1518411.0,55999.0,"27,115,061 ",Africa,362,"23,537",18,,,122
99,El Salvador,70915,,2178.0,,66418,,2319,28.0,10886.0,334.0,946627.0,145309.0,"6,514,588 ",North America,92,"2,991",7,,,356
100,Cyprus,70742,,346.0,,39061,,31335,51.0,58225.0,285.0,5733920.0,4719369.0,"1,214,976 ",Asia,17,"3,511",0,,,"25,791"
101,Mozambique,70361,,826.0,,68487,,1048,24.0,2198.0,26.0,534044.0,16684.0,"32,008,868 ",Africa,455,"38,752",60,,,33
102,Luxembourg,68922,,806.0,,66183,,1933,30.0,108577.0,1270.0,2760597.0,4348917.0,"634,778 ",Europe,9,788,0,,,"3,045"
103,Afghanistan,63412,,2733.0,,54634,,6045,1124.0,1598.0,69.0,428935.0,10809.0,"39,684,190 ",Asia,626,"14,520",93,,,152
104,Singapore,61505,,31.0,,61047,,427,3.0,10442.0,5.0,10441802.0,1772738.0,"5,890,210 ",Asia,96,"190,007",1,,,72
105,Namibia,50733,,704.0,,47776,,2253,60.0,19659.0,273.0,406093.0,157361.0,"2,580,640 ",Africa,51,"3,666",6,,,873
106,Botswana,49656,,761.0,,46640,,2255,1.0,20754.0,318.0,1089391.0,455317.0,"2,392,597 ",Africa,48,"3,144",2,,,942
107,Mongolia,48101,553.0,205.0,5.0,39564,"+1,234",8332,106.0,14471.0,62.0,2822456.0,849138.0,"3,323,909 ",Asia,69,"16,214",1,166,2,"2,507"
108,Jamaica,47150,,838.0,,22895,,23417,18.0,15863.0,282.0,351564.0,118277.0,"2,972,378 ",North America,63,"3,547",8,,,"7,878"
109,Ivory Coast,46535,,295.0,,46006,,234,,1727.0,11.0,608960.0,22603.0,"26,940,965 ",Africa,579,"91,325",44,,,9
110,Maldives,42775,,92.0,,27672,,15011,90.0,77948.0,168.0,788171.0,1436261.0,"548,766 ",Asia,13,"5,965",1,,,"27,354"
111,Uganda,42674,,347.0,,41971,,356,24.0,908.0,7.0,1055305.0,22462.0,"46,982,269 ",Africa,"1,101","135,396",45,,,8
112,Senegal,40806,,1122.0,,39529,,155,11.0,2383.0,66.0,495502.0,28936.0,"17,123,805 ",Africa,420,"15,262",35,,,9
113,Madagascar,39888,,748.0,,37431,,1709,285.0,1409.0,26.0,194669.0,6878.0,"28,304,042 ",Africa,710,"37,840",145,,,60
114,Zimbabwe,38535,,1582.0,,36308,,645,12.0,2560.0,105.0,443025.0,29437.0,"15,049,987 ",Africa,391,"9,513",34,,,43
115,Sudan,34272,,2446.0,,27949,,3877,,766.0,55.0,232965.0,5208.0,"44,731,659 ",Africa,"1,305","18,288",192,,,87
116,Malawi,34200,,1153.0,,32176,,871,11.0,1749.0,59.0,238017.0,12171.0,"19,555,612 ",Africa,572,"16,961",82,,,45
117,DRC,30511,,775.0,,26601,,3135,,332.0,8.0,155250.0,1689.0,"91,902,095 ",Africa,"3,012","118,583",592,,,34
118,Malta,30474,,417.0,,29877,,180,,68858.0,942.0,893092.0,2017995.0,"442,564 ",Europe,15,"1,061",0,,,407
119,Angola,30030,,651.0,,25650,,3729,22.0,890.0,19.0,527590.0,15635.0,"33,744,917 ",Africa,"1,124","51,836",64,,,111
120,Australia,29962,5.0,910.0,,28886,,166,1.0,1163.0,35.0,17465839.0,678129.0,"25,755,941 ",Australia/Oceania,860,"28,303",1,0.2,,6
121,Cabo Verde,27672,,244.0,,24546,,2882,23.0,49307.0,435.0,158645.0,282681.0,"561,215 ",Africa,20,"2,300",4,,,"5,135"
122,Rwanda,26033,,343.0,,24592,,1098,1.0,1968.0,26.0,1362483.0,102994.0,"13,228,796 ",Africa,508,"38,568",10,,,83
123,Gabon,23799,,143.0,,20379,,3277,15.0,10480.0,63.0,767445.0,337934.0,"2,270,994 ",Africa,95,"15,881",3,,,"1,443"
124,Syria,23645,,1688.0,,20197,,1760,,1323.0,94.0,103566.0,5797.0,"17,866,944 ",Asia,756,"10,585",173,,,99
125,Guinea,22746,,151.0,,20366,,2229,24.0,1692.0,11.0,445243.0,33130.0,"13,439,391 ",Africa,591,"89,003",30,,,166
126,Réunion,22644,,169.0,,21603,,872,36.0,25136.0,188.0,102720.0,114026.0,"900,850 ",Africa,40,"5,330",9,,,968
127,Cambodia,21834,335.0,147.0,,10740,873,10947,,1290.0,9.0,1036373.0,61255.0,"16,919,063 ",Asia,775,"115,096",16,20,,647
128,French Guiana,21465,,108.0,,9995,,11362,28.0,70297.0,354.0,234758.0,768821.0,"305,348 ",South America,14,"2,827",1,,,"37,210"
129,Mayotte,20176,,171.0,,2964,,17041,6.0,72449.0,614.0,176919.0,635286.0,"278,487 ",Africa,14,"1,629",2,,,"61,191"
130,French Polynesia,18815,,141.0,,18650,,24,1.0,66645.0,499.0,26355.0,93353.0,"282,316 ",Australia/Oceania,15,"2,002",11,,,85
131,Mauritania,18781,,457.0,,18024,,300,14.0,3950.0,96.0,248008.0,52159.0,"4,754,881 ",Africa,253,"10,405",19,,,63
132,Eswatini,18511,,671.0,,17793,,47,3.0,15814.0,573.0,197154.0,168427.0,"1,170,564 ",Africa,63,"1,745",6,,,40
133,Guadeloupe,16017,,221.0,,2242,,13554,33.0,40024.0,552.0,195404.0,488287.0,"400,183 ",North America,25,"1,811",2,,,"33,870"
134,Trinidad and Tobago,15379,,265.0,,9900,,5214,15.0,10958.0,189.0,151103.0,107668.0,"1,403,420 ",North America,91,"5,296",9,,,"3,715"
135,Guyana,14988,,335.0,,12834,,1819,14.0,18976.0,424.0,135059.0,170995.0,"789,844 ",South America,53,"2,358",6,,,"2,303"
136,Somalia,14486,,753.0,,6325,,7408,,890.0,46.0,120132.0,7381.0,"16,274,750 ",Africa,"1,123","21,613",135,,,455
137,Mali,14163,,510.0,,9157,,4496,,682.0,25.0,281392.0,13559.0,"20,752,550 ",Africa,"1,465","40,691",74,,,217
138,Papua New Guinea,13707,,136.0,,11034,,2537,,1507.0,15.0,110286.0,12128.0,"9,093,328 ",Australia/Oceania,663,"66,863",82,,,279
139,Andorra,13510,,127.0,,13155,,228,12.0,174611.0,1641.0,193595.0,2502133.0,"77,372 ",Europe,6,609,0,,,"2,947"
140,Burkina Faso,13394,,164.0,,13194,,36,,626.0,8.0,183292.0,8566.0,"21,396,554 ",Africa,"1,597","130,467",117,,,2
141,Haiti,13353,,271.0,,12414,,668,,1159.0,24.0,60085.0,5214.0,"11,522,804 ",North America,863,"42,520",192,,,58
142,Tajikistan,13308,,90.0,,13218,,0,,1369.0,9.0,,,"9,722,338 ",Asia,731,"108,026",,,,
143,Togo,13244,,125.0,,11847,,1272,,1568.0,15.0,321577.0,38075.0,"8,445,949 ",Africa,638,"67,568",26,,,151
144,Belize,12714,,323.0,,12337,,54,1.0,31481.0,800.0,124603.0,308529.0,"403,861 ",North America,32,"1,250",3,,,134
145,Curaçao,12246,,119.0,,12059,,68,23.0,74365.0,723.0,103024.0,625620.0,"164,675 ",North America,13,"1,384",2,,,413
146,Hong Kong,11819,,210.0,,11516,,93,2.0,1565.0,28.0,14841321.0,1965821.0,"7,549,680 ",Asia,639,"35,951",1,,,12
147,Martinique,11736,,90.0,,98,,11548,24.0,31295.0,240.0,170302.0,454124.0,"375,012 ",North America,32,"4,167",2,,,"30,794"
148,Suriname,11707,,223.0,,10112,,1372,29.0,19803.0,377.0,55126.0,93247.0,"591,185 ",South America,50,"2,651",11,,,"2,321"
149,Djibouti,11402,,151.0,,11241,,10,,11397.0,151.0,153192.0,153127.0,"1,000,422 ",Africa,88,"6,625",7,,,10
150,Congo,11343,,148.0,,8208,,2987,,2013.0,26.0,141948.0,25190.0,"5,635,095 ",Africa,497,"38,075",40,,,530
151,Bahamas,11024,,216.0,,9967,,841,5.0,27803.0,545.0,91550.0,230896.0,"396,498 ",North America,36,"1,836",4,,,"2,121"
152,Aruba,10838,,104.0,,10639,,95,14.0,101139.0,971.0,156663.0,1461968.0,"107,159 ",North America,10,"1,030",1,,,887
153,Lesotho,10778,,320.0,,6427,,4031,,4997.0,148.0,86427.0,40069.0,"2,156,964 ",Africa,200,"6,741",25,,,"1,869"
154,South Sudan,10651,,115.0,,10462,,74,,942.0,10.0,158678.0,14033.0,"11,307,299 ",Africa,"1,062","98,324",71,,,7
155,Seychelles,9184,,32.0,,6413,,2739,,92885.0,324.0,21504.0,217487.0,"98,875 ",Africa,11,"3,090",5,,,"27,702"
156,Benin,7995,,101.0,,7652,,242,35.0,645.0,8.0,595112.0,48006.0,"12,396,596 ",Africa,"1,551","122,739",21,,,20
157,Equatorial Guinea,7694,,112.0,,7279,,303,7.0,5334.0,78.0,123169.0,85381.0,"1,442,573 ",Africa,187,"12,880",12,,,210
158,Nicaragua,7086,,184.0,,4225,,2677,,1059.0,27.0,,,"6,692,758 ",North America,945,"36,374",,,,400
159,CAR,6866,,95.0,,5112,,1659,2.0,1401.0,19.0,40907.0,8344.0,"4,902,297 ",Africa,714,"51,603",120,,,338
160,Iceland,6537,,29.0,,6445,,63,3.0,19049.0,85.0,622370.0,1813628.0,"343,163 ",Europe,52,"11,833",1,,,184
161,Yemen,6523,,1285.0,,3008,,2230,23.0,215.0,42.0,35043.0,1153.0,"30,392,400 ",Asia,"4,659","23,652",867,,,73
162,Gambia,5940,,175.0,,5674,,91,3.0,2400.0,71.0,76379.0,30859.0,"2,475,082 ",Africa,417,"14,143",32,,,37
163,Niger,5326,,192.0,,4936,,198,2.0,213.0,8.0,101658.0,4073.0,"24,958,286 ",Africa,"4,686","129,991",246,,,8
164,San Marino,5083,,90.0,,4968,,25,4.0,149531.0,2648.0,63241.0,1860412.0,"33,993 ",Europe,7,378,1,,,735
165,Chad,4897,,173.0,,4677,,47,,291.0,10.0,116416.0,6917.0,"16,831,306 ",Africa,"3,437","97,291",145,,,3
166,Saint Lucia,4788,,75.0,,4511,,202,2.0,25972.0,407.0,42879.0,232589.0,"184,355 ",North America,39,"2,458",4,,,"1,096"
167,Gibraltar,4286,,94.0,,4189,,3,,127249.0,2791.0,242473.0,7198890.0,"33,682 ",Europe,8,358,0,,,89
168,Burundi,4282,,6.0,,773,,3503,,351.0,0.5,279132.0,22889.0,"12,195,292 ",Africa,"2,848","2,032,549",44,,,287
169,Timor-Leste,4118,,8.0,,2146,,1964,,3073.0,6.0,84361.0,62950.0,"1,340,122 ",Asia,325,"167,515",16,,,"1,466"
170,Sierra Leone,4103,,79.0,,3101,,923,,505.0,10.0,153257.0,18881.0,"8,116,948 ",Africa,"1,978","102,746",53,,,114
171,Channel Islands,4057,,86.0,,3956,,15,,23150.0,491.0,454413.0,2592927.0,"175,251 ",Europe,43,"2,038",0,,,86
172,Barbados,3961,,46.0,,3900,,15,,13769.0,160.0,161835.0,562552.0,"287,680 ",North America,73,"6,254",2,,,52
173,Comoros,3860,,146.0,,3688,,26,,4359.0,165.0,,,"885,578 ",Africa,229,"6,066",,,,29
174,Eritrea,3822,,12.0,,3639,,171,,1065.0,3.0,23693.0,6602.0,"3,588,868 ",Africa,939,"299,072",151,,,48
175,Vietnam,3816,,35.0,,2657,,1124,,39.0,0.4,3091540.0,31515.0,"98,097,196 ",Asia,"25,707","2,802,777",32,,,11
176,Guinea-Bissau,3745,,67.0,,3427,,251,9.0,1865.0,33.0,65454.0,32595.0,"2,008,086 ",Africa,536,"29,971",31,,,125
