#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8402834,3391.0,299482.0,226.0,5262732.0,"+4,305",2840620,17591.0,,,,,,North America,"
",,
,Asia,9586939,14266.0,179110.0,268.0,7906142.0,"+14,380",1501687,19795.0,,,,,,Asia,"
",,
,South America,7569223,310.0,239254.0,37.0,6365542.0,623,964427,15661.0,,,,,,South America,"
",,
,Europe,4497575,13961.0,216968.0,300.0,2407292.0,"+12,227",1873315,7392.0,,,,,,Europe,"
",,
,Africa,1420764,532.0,34138.0,5.0,1166534.0,59,220092,1465.0,,,,,,Africa,"
",,
,Oceania,30726,153.0,890.0,3.0,27340.0,143,2496,19.0,,,,,,Australia/Oceania,"
",,
,World,31508782,32613.0,969857.0,839.0,23136233.0,"+31,737",7402692,61927.0,4042.0,124.4,,,,All,"
",,
1,USA,7046216,,204506.0,,4299525.0,,2542185,14041.0,21259.0,617.0,98909775.0,298423.0,"331,441,624 ",North America,47,"1,621",3
2,India,5562663,2558.0,88965.0,,4497867.0,"+3,147",975831,8944.0,4022.0,64.0,65325779.0,47233.0,"1,383,048,851 ",Asia,249,"15,546",21
3,Brazil,4560083,,137350.0,,3887199.0,,535534,8318.0,21419.0,645.0,15011116.0,70508.0,"212,900,304 ",South America,47,"1,550",14
4,Russia,1115810,6215.0,19649.0,160.0,917949.0,"+5,976",178212,2300.0,7645.0,135.0,43300000.0,296679.0,"145,948,762 ",Europe,131,"7,428",3
5,Peru,772896,,31474.0,,622418.0,,119004,1415.0,23369.0,952.0,3710694.0,112193.0,"33,074,060 ",South America,43,"1,051",9
6,Colombia,770435,,24397.0,,640900.0,,105138,863.0,15105.0,478.0,3424537.0,67142.0,"51,004,385 ",South America,66,"2,091",15
7,Mexico,700580,2917.0,73697.0,204.0,502982.0,"+3,680",123901,2568.0,5421.0,570.0,1589975.0,12303.0,"129,236,306 ",North America,184,"1,754",81
8,Spain,671468,,30663.0,,0.0,N/A,0,1417.0,14360.0,656.0,11820505.0,252797.0,"46,758,917 ",Europe,70,"1,525",4
9,South Africa,661936,,15992.0,,591208.0,,54736,539.0,11130.0,269.0,4047723.0,68057.0,"59,475,541 ",Africa,90,"3,719",15
10,Argentina,640147,,13482.0,,508563.0,,118102,3387.0,14135.0,298.0,1765069.0,38973.0,"45,288,957 ",South America,71,"3,359",26
11,France,458061,,31338.0,,93008.0,,333715,919.0,7014.0,480.0,10000000.0,153124.0,"65,306,406 ",Europe,143,"2,084",7
12,Chile,447468,,12298.0,,421111.0,,14059,915.0,23363.0,642.0,3055155.0,159512.0,"19,153,114 ",South America,43,"1,557",6
13,Iran,425481,,24478.0,,361523.0,,39480,3912.0,5051.0,291.0,3773300.0,44796.0,"84,232,737 ",Asia,198,"3,441",22
14,UK,398625,,41788.0,,0.0,N/A,0,138.0,5865.0,615.0,22171979.0,326218.0,"67,966,757 ",Europe,171,"1,626",3
15,Bangladesh,352178,1557.0,5007.0,28.0,260790.0,"+2,073",86381,,2134.0,30.0,1848487.0,11199.0,"165,057,459 ",Asia,469,"32,965",89
16,Saudi Arabia,330246,,4512.0,,311499.0,,14235,1133.0,9453.0,129.0,6093601.0,174431.0,"34,934,107 ",Asia,106,"7,742",6
17,Iraq,322856,,8625.0,,258075.0,,56156,537.0,7988.0,213.0,2076844.0,51382.0,"40,419,740 ",Asia,125,"4,686",19
18,Pakistan,306886,582.0,6424.0,4.0,293159.0,290,7303,570.0,1383.0,29.0,3230472.0,14562.0,"221,835,813 ",Asia,723,"34,532",69
19,Turkey,304610,,7574.0,,268435.0,,28601,1491.0,3603.0,90.0,9381957.0,110973.0,"84,542,328 ",Asia,278,"11,162",9
20,Italy,299506,,35724.0,,218703.0,,45079,232.0,4955.0,591.0,10488676.0,173535.0,"60,441,438 ",Europe,202,"1,692",6
21,Philippines,291789,1635.0,5049.0,50.0,230643.0,450,56097,1048.0,2655.0,46.0,3400019.0,30936.0,"109,906,046 ",Asia,377,"21,768",32
22,Germany,275581,30.0,9482.0,1.0,246300.0,,19799,267.0,3287.0,113.0,14557136.0,173620.0,"83,844,843 ",Europe,304,"8,843",6
23,Indonesia,252923,4071.0,9837.0,160.0,184298.0,"+3,501",58788,,922.0,36.0,2994069.0,10920.0,"274,171,662 ",Asia,"1,084","27,871",92
24,Israel,193374,2445.0,1285.0,12.0,140751.0,"+3,971",51338,668.0,21024.0,140.0,3141100.0,341513.0,"9,197,590 ",Asia,48,"7,158",3
25,Ukraine,181237,2884.0,3642.0,59.0,79901.0,"+1,717",97694,177.0,4150.0,83.0,2058638.0,47138.0,"43,673,010 ",Europe,241,"11,991",21
26,Canada,145415,,9228.0,,125534.0,,10653,86.0,3845.0,244.0,6698544.0,177133.0,"37,816,567 ",North America,260,"4,098",6
27,Bolivia,130986,310.0,7654.0,37.0,90240.0,623,33092,71.0,11187.0,654.0,288806.0,24666.0,"11,708,475 ",South America,89,"1,530",41
28,Ecuador,126711,,11095.0,,102852.0,,12764,373.0,7158.0,627.0,388292.0,21934.0,"17,702,515 ",South America,140,"1,596",46
29,Qatar,123604,,211.0,,120540.0,,2853,62.0,44022.0,75.0,729545.0,259828.0,"2,807,805 ",Asia,23,"13,307",4
30,Romania,114648,1059.0,4503.0,45.0,92169.0,"+1,520",17976,496.0,5969.0,234.0,2253380.0,117315.0,"19,207,982 ",Europe,168,"4,266",9
31,Dominican Republic,108783,,2054.0,,82274.0,,24455,210.0,10006.0,189.0,446239.0,41044.0,"10,872,310 ",North America,100,"5,293",24
32,Kazakhstan,107374,67.0,1671.0,,102064.0,123,3639,221.0,5703.0,89.0,2733455.0,145189.0,"18,826,888 ",Asia,175,"11,267",7
33,Panama,106810,,2272.0,,82320.0,,22218,133.0,24668.0,525.0,437706.0,101091.0,"4,329,825 ",North America,41,"1,906",10
34,Belgium,103392,1097.0,9950.0,2.0,18977.0,12,74465,87.0,8912.0,858.0,2907930.0,250661.0,"11,601,064 ",Europe,112,"1,166",4
35,Morocco,103119,,1855.0,,84158.0,,17106,300.0,2786.0,50.0,2410576.0,65136.0,"37,008,330 ",Africa,359,"19,951",15
36,Egypt,102141,,5787.0,,90332.0,,6022,41.0,994.0,56.0,135000.0,1314.0,"102,759,475 ",Africa,"1,006","17,757",761
37,Kuwait,99964,,585.0,,90930.0,,8449,93.0,23331.0,137.0,711236.0,165998.0,"4,284,600 ",Asia,43,"7,324",6
38,Netherlands,95995,,6281.0,,0.0,N/A,0,86.0,5599.0,366.0,2042887.0,119164.0,"17,143,507 ",Europe,179,"2,729",8
39,Oman,94051,,853.0,,85781.0,,7417,180.0,18316.0,166.0,309212.0,60219.0,"5,134,822 ",Asia,55,"6,020",17
40,Sweden,88237,,5865.0,,0.0,N/A,0,15.0,8725.0,580.0,1393161.0,137753.0,"10,113,497 ",Europe,115,"1,724",7
41,Guatemala,85681,,3124.0,,75172.0,,7385,5.0,4763.0,174.0,292515.0,16261.0,"17,988,610 ",North America,210,"5,758",61
42,UAE,85595,,405.0,,75086.0,,10104,,8631.0,41.0,8835206.0,890907.0,"9,917,094 ",Asia,116,"24,487",1
43,Poland,80699,711.0,2316.0,18.0,64972.0,368,13411,85.0,2133.0,61.0,3155718.0,83403.0,"37,837,112 ",Europe,469,"16,337",12
44,Japan,79140,,1500.0,,71404.0,,6236,163.0,626.0,12.0,1850661.0,14643.0,"126,387,411 ",Asia,"1,597","84,258",68
45,Belarus,75898,,785.0,,73301.0,,1812,,8033.0,83.0,1739250.0,184075.0,"9,448,612 ",Europe,124,"12,036",5
46,Honduras,72075,459.0,2204.0,20.0,22611.0,546,47260,21.0,7251.0,222.0,171673.0,17272.0,"9,939,517 ",North America,138,"4,510",58
47,Ethiopia,69709,,1108.0,,28634.0,,39967,290.0,603.0,10.0,1210933.0,10477.0,"115,582,719 ",Africa,"1,658","104,317",95
48,Portugal,69200,,1920.0,,45736.0,,21544,61.0,6791.0,188.0,2415426.0,237042.0,"10,189,873 ",Europe,147,"5,307",4
49,Venezuela,67443,,555.0,,56726.0,,10162,146.0,2373.0,20.0,1909796.0,67205.0,"28,417,417 ",South America,421,"51,203",15
50,Bahrain,65752,,225.0,1.0,58626.0,,6901,51.0,38358.0,131.0,1344713.0,784480.0,"1,714,145 ",Asia,26,"7,618",1
