#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1701552,North America,North America,,7873.0,668.0,"+4,823",,19061.0,,3380547,174169.0,1504826.0,,
,"
",,,797358,South America,South America,,1290.0,49.0,"+33,108",,12991.0,,2422021,90914.0,1533749.0,,
,"
",,,849763,Europe,Europe,,,,300,,5621.0,,2454446,193079.0,1411604.0,,
,"
",,,753506,Asia,Asia,,5430.0,71.0,"+12,096",,19335.0,,2478879,59974.0,1665399.0,,
,"
",,,222033,Africa,Africa,,,,,,1797.0,,450658,10920.0,217705.0,,
,"
",,,860,Australia/Oceania,Oceania,,5.0,,,,8.0,,9902,126.0,8916.0,,
,"
",,,4325127,All,World,67.9,14598.0,788.0,"+50,327",,58817.0,,11197174,529197.0,6342850.0,,1436.0
1,115,"2,506",9,1522999,North America,USA,399.0,,,,"331,018,157 ",15928.0,109653.0,2890588,132101.0,1235488.0,36297195.0,8732.0
2,138,"3,361",64,501472,South America,Brazil,298.0,,,"+32,700","212,570,544 ",8318.0,15668.0,1543341,63254.0,978615.0,3330562.0,7260.0
3,219,"14,802",7,220131,Europe,Russia,68.0,,,,"145,935,130 ",2300.0,140138.0,667883,9859.0,437893.0,20451110.0,4577.0
4,"2,124","73,924",145,236901,Asia,India,14.0,,,,"1,380,085,626 ",8944.0,6913.0,649889,18669.0,394319.0,9540132.0,471.0
5,157,"1,647",9,0,Europe,Spain,607.0,,,N/A,"46,754,972 ",617.0,116543.0,297625,28385.0,0.0,5448984.0,6366.0
6,112,"3,224",19,99521,South America,Peru,310.0,,,,"32,973,640 ",1210.0,52799.0,295599,10226.0,185852.0,1740969.0,8965.0
7,66,"3,159",17,28695,South America,Chile,317.0,,,,"19,117,287 ",2099.0,59977.0,288089,6051.0,253343.0,1146593.0,15070.0
8,239,"1,538",7,0,Europe,UK,650.0,,,N/A,"67,888,969 ",279.0,149071.0,284276,44131.0,0.0,10120276.0,4187.0
9,526,"4,321",206,68203,North America,Mexico,231.0,6740.0,654.0,"+4,612","128,940,399 ",378.0,4847.0,245251,29843.0,147205.0,624987.0,1902.0
10,251,"1,736",11,14884,Europe,Italy,576.0,,,,"60,460,794 ",79.0,92222.0,241184,34833.0,191467.0,5575815.0,3989.0
11,357,"7,460",48,27723,Asia,Iran,134.0,,,,"83,997,756 ",3123.0,20774.0,235429,11260.0,196446.0,1744958.0,2803.0
12,981,"47,824",161,95570,Asia,Pakistan,21.0,3387.0,68.0,"+11,471","220,896,749 ",2460.0,6215.0,225283,4619.0,125094.0,1372825.0,1020.0
13,415,"16,264",24,19992,Asia,Turkey,61.0,,,,"84,344,072 ",1082.0,41921.0,203456,5186.0,178278.0,3535818.0,2412.0
14,173,"19,320",20,59385,Asia,Saudi Arabia,52.0,,,,"34,815,518 ",2291.0,50886.0,201801,1802.0,140614.0,1771628.0,5796.0
15,425,"9,235",14,6627,Europe,Germany,108.0,,,300,"83,786,438 ",318.0,70102.0,197000,9073.0,181300.0,5873563.0,2351.0
16,335,"20,092",34,87874,Africa,South Africa,50.0,,,,"59,312,107 ",539.0,29423.0,177124,2952.0,86298.0,1745153.0,2986.0
17,391,"2,184",47,60007,Europe,France,458.0,,,,"65,274,927 ",560.0,21212.0,166960,29893.0,77060.0,1384633.0,2558.0
18,"1,053","83,689",201,86375,Asia,Bangladesh,12.0,,,,"164,699,098 ",1.0,4981.0,156391,1968.0,68048.0,820347.0,950.0
19,465,"13,473",62,60394,South America,Colombia,74.0,,,,"50,885,910 ",335.0,16089.0,109505,3777.0,45334.0,818703.0,2152.0
20,359,"4,357",13,27735,North America,Canada,230.0,,,,"37,744,314 ",2118.0,76455.0,105091,8663.0,68693.0,2885746.0,2784.0
21,28,"23,205",8,9949,Asia,Qatar,43.0,,,,"2,807,805 ",185.0,132490.0,98653,121.0,88583.0,372005.0,35135.0
22,621,"31,453",118,46125,South America,Argentina,32.0,,,,"45,198,395 ",620.0,8439.0,72786,1437.0,25224.0,381431.0,1610.0
23,"1,407","31,970",758,49820,Africa,Egypt,31.0,,,,"102,336,953 ",41.0,1319.0,72711,3201.0,19690.0,135000.0,711.0
24,141,"1,863",19,0,Europe,Sweden,537.0,,,N/A,"10,099,756 ",124.0,51399.0,71419,5420.0,0.0,519113.0,7071.0
25,150,"22,935",9,12676,Europe,Belarus,44.0,,,,"9,449,289 ",89.0,110471.0,62997,412.0,49909.0,1043876.0,6667.0
26,188,"1,187",9,34889,Europe,Belgium,843.0,,,,"11,590,064 ",35.0,109635.0,61727,9765.0,17073.0,1270677.0,5326.0
27,"4,507","90,099",314,30091,Asia,Indonesia,11.0,,,,"273,539,841 ",,3186.0,60695,3036.0,27568.0,871436.0,222.0
28,291,"3,754",111,27566,South America,Ecuador,266.0,,,,"17,643,922 ",288.0,8996.0,60657,4700.0,28391.0,158730.0,3438.0
29,718,"17,782",69,24158,Asia,Iraq,56.0,,,,"40,221,975 ",338.0,14417.0,56020,2262.0,29600.0,579861.0,1393.0
30,340,"2,803",28,0,Europe,Netherlands,357.0,,,N/A,"17,135,244 ",28.0,35971.0,50335,6113.0,0.0,616376.0,2938.0
31,197,"31,104",3,10670,Asia,UAE,32.0,,,,"9,890,980 ",1.0,353858.0,50141,318.0,39153.0,3500000.0,5069.0
32,88,"11,863",11,9036,Asia,Kuwait,84.0,,,,"4,270,789 ",144.0,93542.0,48672,360.0,39276.0,399498.0,11396.0
33,935,"36,081",63,24993,Europe,Ukraine,28.0,,,,"43,730,137 ",105.0,15800.0,46763,1212.0,20558.0,690953.0,1069.0
34,411,"99,882",12,18781,Asia,Kazakhstan,10.0,1644.0,,499,"18,777,808 ",121.0,82856.0,45719,188.0,26750.0,1555858.0,2435.0
35,132,"225,026",8,4684,Asia,Singapore,4.0,,,,"5,850,663 ",1.0,129515.0,44479,26.0,39769.0,757746.0,7602.0
36,116,"26,458",25,17567,Asia,Oman,38.0,,,,"5,106,343 ",113.0,39723.0,43929,193.0,26169.0,202837.0,8603.0
37,236,"6,381",8,13134,Europe,Portugal,157.0,,,,"10,196,343 ",72.0,118238.0,43156,1598.0,28424.0,1205593.0,4232.0
38,"2,717","85,615",141,27983,Asia,Philippines,12.0,,,,"109,587,217 ",166.0,7117.0,40336,1280.0,11073.0,779937.0,368.0
39,317,"8,844",143,24732,South America,Bolivia,113.0,1290.0,49.0,408,"11,673,664 ",71.0,7006.0,36818,1320.0,10766.0,81786.0,3154.0
40,120,"6,182",31,18352,North America,Panama,162.0,,,,"4,314,967 ",146.0,32000.0,35995,698.0,16945.0,138081.0,8342.0
41,"1,069","25,114",24,11247,Europe,Poland,40.0,,,,"37,846,137 ",72.0,42210.0,35405,1507.0,22651.0,1597497.0,935.0
42,309,"13,998",68,15981,North America,Dominican Republic,71.0,,,,"10,848,551 ",193.0,14798.0,35148,775.0,18392.0,160541.0,3240.0
43,"1,204","47,531",524,14174,Asia,Afghanistan,21.0,,,,"38,927,805 ",25.0,1908.0,32324,819.0,17331.0,74287.0,830.0
44,270,"4,405",14,936,Europe,Switzerland,227.0,,,,"8,655,082 ",15.0,70974.0,32101,1965.0,29200.0,614283.0,3709.0
45,60,"17,907",3,4997,Asia,Bahrain,56.0,,,,"1,701,143 ",48.0,343340.0,28410,95.0,23318.0,584070.0,16701.0
46,683,"11,262",26,6913,Europe,Romania,89.0,,,,"19,235,880 ",224.0,38864.0,28166,1708.0,19545.0,747592.0,1464.0
47,328,"28,213",9,10060,Asia,Israel,35.0,,,,"9,197,590 ",77.0,111366.0,28055,326.0,17669.0,1024298.0,3050.0
48,"7,478","328,233","1,423",15867,Africa,Nigeria,3.0,,,,"206,130,241 ",7.0,703.0,27564,628.0,11069.0,144833.0,134.0
49,108,"6,318",25,11367,Asia,Armenia,158.0,,,,"2,963,298 ",10.0,39855.0,27320,469.0,15484.0,118102.0,9219.0
50,194,"2,838",11,394,Europe,Ireland,352.0,,,,"4,938,079 ",12.0,90311.0,25498,1740.0,23364.0,445962.0,5164.0
51,448,"16,372",201,19261,North America,Honduras,61.0,996.0,14.0,60,"9,905,059 ",58.0,4978.0,22116,605.0,2250.0,49308.0,2233.0
52,841,"20,359",277,17098,North America,Guatemala,49.0,,,,"17,916,069 ",5.0,3605.0,21293,880.0,3315.0,64590.0,1188.0
53,"1,603","265,582",103,4941,Africa,Ghana,4.0,,,,"31,073,108 ",6.0,9671.0,19388,117.0,14330.0,300520.0,624.0
54,526,"43,148",20,8212,Asia,Azerbaijan,23.0,,,,"10,139,762 ",66.0,49603.0,19267,235.0,10820.0,502965.0,1900.0
55,"6,633","129,582",262,1226,Asia,Japan,8.0,,,,"126,471,668 ",33.0,3810.0,19068,976.0,16866.0,481877.0,151.0
56,499,"12,776",14,787,Europe,Austria,78.0,,,,"9,006,813 ",7.0,70558.0,18050,705.0,16558.0,635505.0,2004.0
57,231,"7,052",40,6780,Europe,Moldova,142.0,,,,"4,033,850 ",438.0,25083.0,17445,572.0,10093.0,101180.0,4325.0
58,564,"29,319",20,2142,Europe,Serbia,34.0,,,,"8,736,919 ",85.0,48871.0,15504,298.0,13064.0,426981.0,1775.0
59,"1,910","910,554",53,9084,Asia,Nepal,1.0,,,,"29,137,741 ",,18803.0,15259,32.0,6143.0,547876.0,524.0
60,"2,910","46,801",,3301,Africa,Algeria,21.0,,,,"43,852,424 ",54.0,,15070,937.0,10832.0,,344.0
61,"2,778","160,490",51,3898,Africa,Morocco,6.0,,,,"36,912,729 ",7.0,19732.0,13288,230.0,9160.0,728366.0,360.0
62,"3,935","181,165",39,936,Asia,S. Korea,6.0,63.0,1.0,52,"51,269,647 ",15.0,25737.0,13030,283.0,11811.0,1319523.0,254.0
63,451,"9,558",5,409,Europe,Denmark,105.0,,,,"5,792,389 ",6.0,191005.0,12832,606.0,11817.0,1106377.0,2215.0
64,"2,108","84,807",,2179,Africa,Cameroon,12.0,,,,"26,544,616 ",52.0,,12592,313.0,10100.0,,474.0
65,869,"30,338",19,4118,Europe,Czechia,33.0,,,,"10,709,179 ",12.0,52770.0,12319,353.0,7848.0,565122.0,1150.0
66,"2,575","376,816",435,5448,Africa,Ivory Coast,3.0,,,,"26,377,087 ",,2299.0,10244,70.0,4726.0,60652.0,388.0
67,"4,538","72,596","109,347",4435,Africa,Sudan,14.0,,,,"43,848,176 ",,9.0,9663,604.0,4624.0,401.0,220.0
68,"3,562","1,154,171",30,3116,Asia,Uzbekistan,0.9,,,,"33,470,949 ",24.0,33499.0,9396,29.0,6251.0,1121236.0,281.0
69,608,"21,600",16,532,Europe,Norway,46.0,,,,"5,421,538 ",3.0,64227.0,8921,251.0,8138.0,348208.0,1645.0
70,"3,743","267,503",41,81,Asia,Malaysia,4.0,,,,"32,367,850 ",2.0,24179.0,8648,121.0,8446.0,782638.0,267.0
71,"3,087","245,206",10,837,Australia/Oceania,Australia,4.0,5.0,,,"25,501,388 ",7.0,103486.0,8260,104.0,7319.0,2639029.0,324.0
72,"12,248","500,269",,4448,Africa,DRC,2.0,,,,"89,548,102 ",,,7311,179.0,2684.0,,82.0
73,893,"32,111",38,2797,North America,El Salvador,31.0,,,,"6,486,480 ",211.0,26211.0,7267,202.0,4268.0,170017.0,1120.0
74,765,"16,841",22,213,Europe,Finland,59.0,,,,"5,540,807 ",,45409.0,7242,329.0,6700.0,251600.0,1307.0
75,"7,481","349,162",305,4886,Africa,Kenya,3.0,,,,"53,770,877 ",29.0,3274.0,7188,154.0,2148.0,176059.0,134.0
76,"2,337","133,942",202,2373,Africa,Senegal,7.0,,,,"16,742,747 ",38.0,4949.0,7164,125.0,4666.0,82857.0,428.0
77,920,"83,647",29,4302,Asia,Kyrgyzstan,12.0,327.0,2.0,59,"6,524,470 ",24.0,35077.0,7094,78.0,2714.0,228857.0,1087.0
78,307,"6,352",32,3583,Europe,North Macedonia,157.0,,,,"2,083,373 ",55.0,31121.0,6787,328.0,2876.0,64837.0,3258.0
79,"4,350","481,948",22,4378,South America,Venezuela,2.0,,,,"28,434,951 ",11.0,45633.0,6537,59.0,2100.0,1297586.0,230.0
80,"1,830","103,665",917,4834,North America,Haiti,10.0,129.0,,145,"11,403,193 ",,1090.0,6230,110.0,1286.0,12435.0,546.0
81,"1,574","183,414",,1316,Asia,Tajikistan,5.0,,,,"9,537,520 ",,,6058,52.0,4690.0,,635.0
82,"19,664","1,116,101",459,3313,Africa,Ethiopia,0.9,,,,"114,958,401 ",35.0,2180.0,5846,103.0,2430.0,250604.0,51.0
83,396,"50,583",56,3021,Africa,Gabon,20.0,,,,"2,225,671 ",10.0,17823.0,5620,44.0,2555.0,39668.0,2525.0
84,"2,378","397,930",911,1042,Africa,Guinea,3.0,,,,"13,131,693 ",24.0,1097.0,5521,33.0,4446.0,14407.0,420.0
85,"1,264","29,070",46,2366,Europe,Bulgaria,34.0,,,,"6,947,685 ",29.0,21599.0,5497,239.0,2892.0,150062.0,791.0
86,661,"17,176",34,2221,Europe,Bosnia and Herzegovina,58.0,,,,"3,280,535 ",4.0,29793.0,4962,191.0,2550.0,97736.0,1513.0
87,209,"17,965",21,101,Africa,Djibouti,56.0,,,,"988,051 ",,48065.0,4736,55.0,4580.0,47491.0,4793.0
88,988,"36,041",336,2811,Africa,Mauritania,28.0,,,,"4,649,335 ",21.0,2977.0,4705,129.0,1765.0,13842.0,1012.0
89,66,"18,666",34,2765,South America,French Guiana,54.0,,,,"298,663 ",26.0,29153.0,4558,16.0,1777.0,8707.0,15261.0
90,141,"5,691",3,321,Europe,Luxembourg,176.0,,,,"626,005 ",3.0,331961.0,4447,110.0,4016.0,207809.0,7104.0
91,"1,182","283,023",113,2636,North America,Costa Rica,4.0,,,,"5,094,413 ",10.0,8817.0,4311,18.0,1657.0,44917.0,846.0
92,"2,315","16,429",34,832,Europe,Hungary,61.0,,,,"9,660,054 ",9.0,29154.0,4172,588.0,2752.0,281628.0,432.0
93,"1,233","100,624",193,3011,Africa,CAR,10.0,,,,"4,829,943 ",859.0,5182.0,3918,48.0,859.0,25031.0,811.0
94,"2,990","54,283",32,1920,Europe,Greece,18.0,,,,"10,422,379 ",8.0,31226.0,3486,192.0,1374.0,325451.0,334.0
95,"1,530","463,754",60,2860,Asia,Palestine,2.0,,,,"5,101,295 ",,16588.0,3334,11.0,463.0,84621.0,654.0
96,"21,916","1,203,477",116,61,Asia,Thailand,0.8,5.0,,,"69,801,669 ",1.0,8648.0,3185,58.0,3066.0,603657.0,46.0
97,457,"27,504",88,2178,Africa,Equatorial Guinea,36.0,,,,"1,402,697 ",,11407.0,3071,51.0,842.0,16000.0,2189.0
98,"1,365","36,651",50,728,Europe,Croatia,27.0,,,,"4,104,916 ",4.0,20196.0,3008,112.0,2168.0,82902.0,733.0
99,"5,398","176,574",,1903,Africa,Somalia,6.0,,,,"15,891,663 ",2.0,,2944,90.0,951.0,,185.0
100,"1,046","39,969",117,1088,Europe,Albania,25.0,,,,"2,877,761 ",8.0,8549.0,2752,72.0,1592.0,24601.0,956.0
101,103,"7,794",31,251,Africa,Mayotte,128.0,,,,"272,805 ",3.0,32257.0,2661,35.0,2375.0,8800.0,9754.0
102,"2,630","79,819",,1198,North America,Nicaragua,13.0,,,,"6,624,943 ",,,2519,83.0,1238.0,,380.0
103,"11,023","1,064,975","1,191",1429,Africa,Madagascar,0.9,,,,"27,689,361 ",34.0,839.0,2512,26.0,1057.0,23244.0,91.0
104,224,"54,056",10,424,Asia,Maldives,18.0,,,,"540,563 ",12.0,99650.0,2410,10.0,1976.0,53867.0,4458.0
105,"4,797","131,704",65,51,North America,Cuba,8.0,,,,"11,326,539 ",1.0,15483.0,2361,86.0,2224.0,175372.0,208.0
106,"3,037","375,419",96,1217,South America,Paraguay,3.0,,,,"7,132,953 ",4.0,10387.0,2349,19.0,1113.0,74088.0,329.0
107,"8,861","173,064","1,581",661,Africa,Mali,6.0,,,,"20,248,495 ",,632.0,2285,117.0,1507.0,12807.0,113.0
108,"10,350","1,946,731",194,195,Asia,Sri Lanka,0.5,,,,"21,414,041 ",1.0,5160.0,2069,11.0,1863.0,110505.0,97.0
109,"5,539","294,589","1,034",1650,Africa,South Sudan,3.0,,,,"11,194,384 ",,967.0,2021,38.0,333.0,10824.0,181.0
110,666,"19,225",12,63,Europe,Estonia,52.0,,,,"1,326,544 ",2.0,81820.0,1991,69.0,1859.0,108538.0,1501.0
111,184,"34,126",5,13,Europe,Iceland,29.0,,,,"341,260 ",,218086.0,1855,10.0,1832.0,74424.0,5436.0
112,"3,730","195,001",48,503,Asia,Lebanon,5.0,,,,"6,825,046 ",5.0,20729.0,1830,35.0,1292.0,141479.0,268.0
113,"1,489","34,451",6,210,Europe,Lithuania,29.0,,,,"2,721,623 ",15.0,160448.0,1828,79.0,1539.0,436679.0,672.0
114,"1,115","78,718","1,312",1064,Africa,Guinea-Bissau,13.0,,,,"1,967,945 ",5.0,762.0,1765,25.0,676.0,1500.0,897.0
