#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7271857,7413.0,269770.0,696.0,4181078.0,"+4,865",2821009,20403.0,,,,,,North America,"
",,
,South America,6201039,945.0,200051.0,92.0,4773295.0,"+1,835",1227693,15134.0,,,,,,South America,"
",,
,Asia,6903437,14561.0,139831.0,197.0,5527657.0,"+29,372",1235949,18867.0,,,,,,Asia,"
",,
,Europe,3542387,9170.0,207308.0,110.0,2063028.0,"+4,281",1272051,5617.0,,,,,,Europe,"
",,
,Africa,1241912,,29472.0,,972908.0,,239532,1264.0,,,,,,Africa,"
",,
,Oceania,28391,131.0,640.0,11.0,23166.0,262,4585,44.0,,,,,,Australia/Oceania,"
",,
,World,25189744,32220.0,847087.0,1106.0,17541783.0,"+40,615",6800874,61333.0,3232.0,108.7,,,,All,"
",,
1,USA,6139466,388.0,186857.0,2.0,3408908.0,109,2543701,16025.0,18530.0,564.0,81105190.0,244794.0,"331,319,877 ",North America,54,"1,773",4
2,Brazil,3846965,,120498.0,,3006812.0,,719655,8318.0,18077.0,566.0,14352484.0,67444.0,"212,805,498 ",South America,55,"1,766",15
3,India,3546705,6993.0,63690.0,33.0,2714995.0,"+2,475",768020,8944.0,2566.0,46.0,41461636.0,29997.0,"1,382,196,924 ",Asia,390,"21,702",33
4,Russia,990326,4980.0,17093.0,68.0,806982.0,"+2,599",166251,2300.0,6786.0,117.0,36400000.0,249409.0,"145,944,843  ",Europe,147,"8,538",4
5,Peru,639435,,28607.0,,446675.0,,164153,1524.0,19350.0,866.0,3156679.0,95526.0,"33,045,190 ",South America,52,"1,155",10
6,South Africa,622551,,13981.0,,536694.0,,71876,539.0,10476.0,235.0,3652970.0,61468.0,"59,428,553 ",Africa,95,"4,251",16
7,Colombia,599914,,19064.0,,440574.0,,140276,1493.0,11770.0,374.0,2685355.0,52685.0,"50,970,324 ",South America,85,"2,674",19
8,Mexico,591712,5974.0,63819.0,673.0,409127.0,"+4,460",118766,3334.0,4582.0,494.0,1334331.0,10332.0,"129,151,233 ",North America,218,"2,024",97
9,Spain,455621,,29011.0,,0.0,N/A,0,751.0,9744.0,620.0,8517446.0,182161.0,"46,757,783 ",Europe,103,"1,612",5
10,Chile,408009,,11181.0,,381183.0,,15645,959.0,21314.0,584.0,2365753.0,123584.0,"19,142,814 ",South America,47,"1,712",8
11,Argentina,401239,,8353.0,,287220.0,,105666,2192.0,8865.0,185.0,1222359.0,27006.0,"45,262,921 ",South America,113,"5,419",37
12,Iran,371816,,21359.0,,319847.0,,30610,3791.0,4418.0,254.0,3184857.0,37841.0,"84,165,180 ",Asia,226,"3,941",26
