#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
12,Germany,3740541,,91665.0,,3631500,,17376,484.0,44501.0,1091.0,63813168.0,759176.0,"84,055,831 ",Europe,22,917,1,,,207,Dummy,Dummy
13,Iran,3304135,,85261.0,,2967821,,251053,3344.0,38835.0,1002.0,23967488.0,281700.0,"85,081,606  ",Asia,26,998,4,,,"2,951",Dummy,Dummy
14,Poland,2880503,,75114.0,,2652293,,153096,73.0,76195.0,1987.0,17683975.0,467774.0,"37,804,507 ",Europe,13,503,2,,,"4,050",Dummy,Dummy
15,Mexico,2558369,8507.0,234192.0,234.0,2027541,"+4,271",296636,4798.0,19634.0,1797.0,7642337.0,58649.0,"130,305,269 ",North America,51,556,17,65,2,"2,276",Dummy,Dummy
16,Indonesia,2379397,,62908.0,,1973388,,343101,,8607.0,228.0,21003251.0,75974.0,"276,454,114 ",Asia,116,"4,395",13,,,"1,241",Dummy,Dummy
17,Ukraine,2239591,617.0,52560.0,23.0,2175225,872,0,177.0,51524.0,1209.0,10983401.0,252686.0,"43,466,636 ",Europe,19,827,4,14,0.5,272,Dummy,Dummy
18,South Africa,2112336,,63039.0,,1853804,,195493,546.0,35167.0,1049.0,13619638.0,226745.0,"60,065,944 ",Africa,28,953,4,,,"3,255",Dummy,Dummy
19,Peru,2071637,,193743.0,,0,N/A,0,2270.0,61957.0,5794.0,14486350.0,433245.0,"33,436,828 ",South America,16,173,2,,,"4,702",Dummy,Dummy
20,Netherlands,1696480,,17760.0,,1646667,,32053,103.0,98786.0,1034.0,14730069.0,857728.0,"17,173,357 ",Europe,10,967,1,,,"1,866",Dummy,Dummy
21,Czechia,1668277,,30311.0,,1636543,,1423,3.0,155490.0,2825.0,30405847.0,2833947.0,"10,729,150 ",Europe,6,354,0,,,133,Dummy,Dummy
22,Chile,1576336,,33328.0,,1524232,,18776,2672.0,81749.0,1728.0,17365100.0,900561.0,"19,282,537 ",South America,12,579,1,,,974,Dummy,Dummy
23,Philippines,1450110,,25459.0,,1377132,,47519,2031.0,13057.0,229.0,15312791.0,137881.0,"111,057,818 ",Asia,77,"4,362",7,,,428,Dummy,Dummy
24,Canada,1418632,,26387.0,,1386760,,5485,345.0,37256.0,693.0,37148758.0,975607.0,"38,077,581 ",North America,27,"1,443",1,,,144,Dummy,Dummy
25,Iraq,1397100,,17413.0,,1282764,,96923,620.0,33964.0,423.0,12039580.0,292691.0,"41,134,167 ",Asia,29,"2,362",3,,,"2,356",Dummy,Dummy
26,Sweden,1092083,,14601.0,,1066080,,11402,30.0,107455.0,1437.0,11051292.0,1087390.0,"10,163,134 ",Europe,9,696,1,,,"1,122",Dummy,Dummy
27,Belgium,1091095,1990.0,25196.0,2.0,1043221,,22678,101.0,93730.0,2164.0,15717813.0,1350235.0,"11,640,800 ",Europe,11,462,1,171,0.2,"1,948",Dummy,Dummy
28,Romania,1081090,,34098.0,,1045351,,1641,56.0,56580.0,1785.0,9964128.0,521485.0,"19,107,203 ",Europe,18,560,2,,,86,Dummy,Dummy
29,Bangladesh,977568,,15593.0,,850502,,111473,1413.0,5877.0,94.0,6829832.0,41056.0,"166,352,036 ",Asia,170,"10,668",24,,,670,Dummy,Dummy
30,Pakistan,967633,1626.0,22493.0,24.0,910609,"+1,084",34531,1980.0,4296.0,100.0,14911743.0,66207.0,"225,228,180 ",Asia,233,"10,013",15,7,0.1,153,Dummy,Dummy
31,Portugal,896026,,17126.0,,838642,,40258,130.0,88135.0,1685.0,13714032.0,1348943.0,"10,166,499 ",Europe,11,594,1,,,"3,960",Dummy,Dummy
32,Israel,844378,,6429.0,,834436,,3513,46.0,90540.0,689.0,15272642.0,1637641.0,"9,326,000 ",Asia,11,"1,451",1,,,377,Dummy,Dummy
33,Japan,809553,,14884.0,,778492,,16177,480.0,6421.0,118.0,16777441.0,133067.0,"126,083,035 ",Asia,156,"8,471",8,,,128,Dummy,Dummy
34,Hungary,808338,,29999.0,,740535,,37804,17.0,83892.0,3113.0,6173422.0,640700.0,"9,635,428 ",Europe,12,321,2,,,"3,923",Dummy,Dummy
35,Malaysia,799790,,5768.0,,719678,,74344,948.0,24394.0,176.0,15133699.0,461591.0,"32,785,924 ",Asia,41,"5,684",2,,,"2,268",Dummy,Dummy
36,Jordan,754927,,9800.0,,738303,,6824,478.0,73253.0,951.0,8011530.0,777382.0,"10,305,777 ",Asia,14,"1,052",1,,,662,Dummy,Dummy
37,Serbia,717196,,7063.0,,708543,,1590,10.0,82421.0,812.0,4468634.0,513541.0,"8,701,603 ",Europe,12,"1,232",2,,,183,Dummy,Dummy
38,Switzerland,704352,,10896.0,,687484,,5972,27.0,80785.0,1250.0,8482848.0,972938.0,"8,718,798 ",Europe,12,800,1,,,685,Dummy,Dummy
39,Austria,651008,,10719.0,,638566,,1723,47.0,71867.0,1183.0,57621285.0,6361002.0,"9,058,523 ",Europe,14,845,0,,,190,Dummy,Dummy
40,Nepal,650162,,9291.0,,614327,,26544,,21915.0,313.0,3391379.0,114316.0,"29,666,772 ",Asia,46,"3,193",9,,,895,Dummy,Dummy
41,UAE,644114,,1847.0,,622301,,19966,,64338.0,184.0,59642049.0,5957394.0,"10,011,432 ",Asia,16,"5,420",0,,,"1,994",Dummy,Dummy
42,Lebanon,546366,,7867.0,,533761,,4738,54.0,80414.0,1158.0,4731376.0,696366.0,"6,794,378 ",Asia,12,864,1,,,697,Dummy,Dummy
43,Morocco,537253,,9341.0,,521671,,6241,179.0,14383.0,250.0,6957957.0,186272.0,"37,353,688 ",Africa,70,"3,999",5,,,167,Dummy,Dummy
44,Saudi Arabia,496516,,7921.0,,476643,,11952,1379.0,14041.0,224.0,22595617.0,638971.0,"35,362,509 ",Asia,71,"4,464",2,,,338,Dummy,Dummy
45,Ecuador,465029,,21728.0,,431404,,11897,427.0,25959.0,1213.0,1570103.0,87646.0,"17,914,182 ",South America,39,824,11,,,664,Dummy,Dummy
46,Tunisia,464914,,15735.0,,372985,,76194,526.0,38925.0,1317.0,1847321.0,154666.0,"11,943,920 ",Africa,26,759,6,,,"6,379",Dummy,Dummy
47,Bolivia,449687,1474.0,17067.0,54.0,373624,"+1,486",58996,200.0,37999.0,1442.0,1891116.0,159801.0,"11,834,228 ",South America,26,693,6,125,5,"4,985",Dummy,Dummy
48,Kazakhstan,445091,2800.0,4544.0,28.0,406282,"+1,383",34265,221.0,23421.0,239.0,11575012.0,609077.0,"19,004,189 ",Asia,43,"4,182",2,147,1,"1,803",Dummy,Dummy
49,Paraguay,432801,,13645.0,,386222,,32934,589.0,59934.0,1890.0,1567736.0,217100.0,"7,221,270 ",South America,17,529,5,,,"4,561",Dummy,Dummy
50,Greece,430960,,12739.0,,407565,,10656,159.0,41553.0,1228.0,10940328.0,1054865.0,"10,371,303 ",Europe,24,814,1,,,"1,027",Dummy,Dummy
51,Belarus,423519,,3214.0,,416412,,3893,,44835.0,340.0,6905480.0,731035.0,"9,446,166 ",Europe,22,"2,939",1,,,412,Dummy,Dummy
52,Bulgaria,422298,,18129.0,,396061,,8108,113.0,61245.0,2629.0,3282674.0,476077.0,"6,895,252 ",Europe,16,380,2,,,"1,176",Dummy,Dummy
53,Panama,411226,,6599.0,,391087,,13540,84.0,93812.0,1505.0,3085213.0,703825.0,"4,383,496 ",North America,11,664,1,,,"3,089",Dummy,Dummy
54,Slovakia,391780,,12516.0,,378904,,360,24.0,71724.0,2291.0,2992958.0,547927.0,"5,462,327 ",Europe,14,436,2,,,66,Dummy,Dummy
55,Costa Rica,377091,,4753.0,,301726,,70612,382.0,73346.0,924.0,1551959.0,301863.0,"5,141,265 ",North America,14,"1,082",3,,,"13,734",Dummy,Dummy
56,Uruguay,374665,,5758.0,,359275,,9632,178.0,107479.0,1652.0,2871606.0,823766.0,"3,485,947 ",South America,9,605,1,,,"2,763",Dummy,Dummy
57,Georgia,372685,,5394.0,,356780,,10511,,93607.0,1355.0,5995131.0,1505789.0,"3,981,388 ",Asia,11,738,1,,,"2,640",Dummy,Dummy
58,Kuwait,369227,,2059.0,,348850,,18318,307.0,85183.0,475.0,3078630.0,710263.0,"4,334,494 ",Asia,12,"2,105",1,,,"4,226",Dummy,Dummy
59,Croatia,360483,,8224.0,,351663,,596,6.0,88364.0,2016.0,2176865.0,533607.0,"4,079,528 ",Europe,11,496,2,,,146,Dummy,Dummy
60,Azerbaijan,336684,,4979.0,,330567,,1138,,32906.0,487.0,3813017.0,372663.0,"10,231,806 ",Asia,30,"2,055",3,,,111,Dummy,Dummy
61,Dominican Republic,330941,,3870.0,,271753,,55318,334.0,30200.0,353.0,1746982.0,159423.0,"10,958,143 ",North America,33,"2,832",6,,,"5,048",Dummy,Dummy
62,Palestine,314869,,3577.0,,309251,,2041,6.0,60306.0,685.0,1917168.0,367191.0,"5,221,170 ",Asia,17,"1,460",3,,,391,Dummy,Dummy
63,Guatemala,308273,,9573.0,,273182,,25518,5.0,16891.0,525.0,1632965.0,89474.0,"18,250,666 ",North America,59,"1,906",11,,,"1,398",Dummy,Dummy
64,Thailand,308230,7058.0,2462.0,75.0,236149,"+4,978",69619,2147.0,4405.0,35.0,8129670.0,116175.0,"69,977,757 ",Asia,227,"28,423",9,101,1,995,Dummy,Dummy
65,Denmark,296885,,2538.0,,289605,,4742,9.0,51073.0,437.0,70738749.0,12169266.0,"5,812,902 ",Europe,20,"2,290",0,,,816,Dummy,Dummy
66,Egypt,282582,,16332.0,,216217,,50033,90.0,2710.0,157.0,2869589.0,27517.0,"104,285,834 ",Africa,369,"6,385",36,,,480,Dummy,Dummy
67,Venezuela,280980,,3239.0,,262677,,15064,382.0,9910.0,114.0,3359014.0,118467.0,"28,354,074 ",South America,101,"8,754",8,,,531,Dummy,Dummy
68,Oman,280235,,3356.0,,248151,,28728,493.0,53503.0,641.0,1550000.0,295931.0,"5,237,700 ",Asia,19,"1,561",3,,,"5,485",Dummy,Dummy
69,Lithuania,278984,,4395.0,,268036,,6553,39.0,103958.0,1638.0,3813247.0,1420935.0,"2,683,619 ",Europe,10,611,1,,,"2,442",Dummy,Dummy
70,Ethiopia,276683,,4338.0,,261749,,10596,126.0,2348.0,37.0,2899263.0,24604.0,"117,838,071 ",Africa,426,"27,164",41,,,90,Dummy,Dummy
71,Ireland,275571,,5006.0,,259820,,10745,17.0,55184.0,1002.0,4729538.0,947108.0,"4,993,662 ",Europe,18,998,1,,,"2,152",Dummy,Dummy
72,Honduras,270689,669.0,7175.0,26.0,93843,189,169671,536.0,26897.0,713.0,814258.0,80908.0,"10,064,000 ",North America,37,"1,403",12,66,3,"16,859",Dummy,Dummy
73,Sri Lanka,268676,,3351.0,,238131,,27194,,12494.0,156.0,4056906.0,188655.0,"21,504,349 ",Asia,80,"6,417",5,,,"1,265",Dummy,Dummy
74,Bahrain,266797,,1367.0,,263893,,1537,62.0,151493.0,776.0,5124535.0,2909826.0,"1,761,114 ",Asia,7,"1,288",0,,,873,Dummy,Dummy
75,Slovenia,257550,,4422.0,,252701,,427,10.0,123868.0,2127.0,1357362.0,652820.0,"2,079,228 ",Europe,8,470,2,,,205,Dummy,Dummy
76,Moldova,257187,,6203.0,,250128,,856,62.0,63906.0,1541.0,1294241.0,321595.0,"4,024,438 ",Europe,16,649,3,,,213,Dummy,Dummy
77,Armenia,225801,,4531.0,,217303,,3967,,76056.0,1526.0,1215373.0,409373.0,"2,968,865 ",Asia,13,655,2,,,"1,336",Dummy,Dummy
78,Qatar,222918,,596.0,,220762,,1560,40.0,79392.0,212.0,2203067.0,784623.0,"2,807,805 ",Asia,13,"4,711",1,,,556,Dummy,Dummy
79,Cuba,214577,,1405.0,,192234,,20938,184.0,18956.0,124.0,5368910.0,474302.0,"11,319,594 ",North America,53,"8,057",2,,,"1,850",Dummy,Dummy
80,Bosnia and Herzegovina,205047,,9667.0,,183663,,11717,,62896.0,2965.0,1033373.0,316979.0,"3,260,071 ",Europe,16,337,3,,,"3,594",Dummy,Dummy
81,Libya,198142,,3223.0,,179970,,14949,,28445.0,463.0,1143923.0,164218.0,"6,965,891 ",Africa,35,"2,161",6,,,"2,146",Dummy,Dummy
82,Kenya,186959,,3705.0,,129165,,54089,113.0,3401.0,67.0,1996442.0,36320.0,"54,967,780 ",Africa,294,"14,836",28,,,984,Dummy,Dummy
83,Myanmar,175923,,3570.0,,141255,,31098,,3211.0,65.0,2810895.0,51313.0,"54,779,701 ",Asia,311,"15,344",19,,,568,Dummy,Dummy
84,Zambia,169003,,2618.0,,149421,,16964,1227.0,8940.0,138.0,1932970.0,102256.0,"18,903,201 ",Africa,112,"7,220",10,,,897,Dummy,Dummy
85,Nigeria,168110,,2122.0,,164408,,1580,11.0,796.0,10.0,2331734.0,11035.0,"211,296,883 ",Africa,"1,257","99,574",91,,,7,Dummy,Dummy
86,S. Korea,164028,1275.0,2034.0,1.0,151923,423,10071,153.0,3197.0,40.0,10802782.0,210523.0,"51,313,986 ",Asia,313,"25,228",5,25,0.02,196,Dummy,Dummy
87,North Macedonia,155741,,5486.0,,150114,,141,25.0,74757.0,2633.0,897647.0,430880.0,"2,083,287 ",Europe,13,380,2,,,68,Dummy,Dummy
88,Algeria,143032,,3786.0,,99510,,39736,29.0,3203.0,85.0,230861.0,5170.0,"44,651,794 ",Africa,312,"11,794",193,,,890,Dummy,Dummy
89,Latvia,137747,,2534.0,,134478,,735,16.0,73860.0,1359.0,2958870.0,1586544.0,"1,864,978 ",Europe,14,736,1,,,394,Dummy,Dummy
90,Kyrgyzstan,135739,1238.0,2073.0,10.0,115513,757,18153,102.0,20464.0,313.0,1363443.0,205552.0,"6,633,091 ",Asia,49,"3,200",5,187,2,"2,737",Dummy,Dummy
91,Norway,132574,,796.0,,88952,,42826,3.0,24262.0,146.0,6166657.0,1128552.0,"5,464,219 ",Europe,41,"6,865",1,,,"7,838",Dummy,Dummy
92,Albania,132557,,2456.0,,130035,,66,3.0,46113.0,854.0,824317.0,286758.0,"2,874,605 ",Europe,22,"1,170",3,,,23,Dummy,Dummy
93,Mongolia,131962,1510.0,655.0,9.0,93840,"+1,541",37467,126.0,39608.0,197.0,3331186.0,999844.0,"3,331,705 ",Asia,25,"5,087",1,453,3,"11,246",Dummy,Dummy
94,Estonia,131299,,1270.0,,127719,,2310,5.0,98911.0,957.0,1544375.0,1163423.0,"1,327,441 ",Europe,10,"1,045",1,,,"1,740",Dummy,Dummy
95,Afghanistan,130113,,5477.0,,77280,,47356,1124.0,3268.0,138.0,642810.0,16145.0,"39,813,856 ",Asia,306,"7,269",62,,,"1,189",Dummy,Dummy
96,Uzbekistan,114529,490.0,760.0,2.0,110041,365,3728,23.0,3372.0,22.0,1377915.0,40574.0,"33,960,181 ",Asia,297,"44,684",25,14,0.06,110,Dummy,Dummy
97,Montenegro,100392,,1619.0,,98464,,309,6.0,159822.0,2577.0,460114.0,732494.0,"628,147 ",Europe,6,388,1,,,492,Dummy,Dummy
98,Namibia,99808,,1742.0,,75272,,22794,106.0,38574.0,673.0,553634.0,213970.0,"2,587,438 ",Africa,26,"1,485",5,,,"8,809",Dummy,Dummy
99,Finland,97049,,976.0,,46000,,50073,6.0,17488.0,176.0,5533674.0,997156.0,"5,549,458 ",Europe,57,"5,686",1,,,"9,023",Dummy,Dummy
100,Ghana,96708,,797.0,,94153,,1758,11.0,3048.0,25.0,1305749.0,41154.0,"31,728,359 ",Africa,328,"39,810",24,,,55,Dummy,Dummy
101,Uganda,84979,,2012.0,,57964,,25003,1086.0,1801.0,43.0,1367622.0,28977.0,"47,196,428 ",Africa,555,"23,457",35,,,530,Dummy,Dummy
102,Mozambique,83116,,934.0,,72437,,9745,32.0,2586.0,29.0,622539.0,19370.0,"32,138,566 ",Africa,387,"34,410",52,,,303,Dummy,Dummy
103,Cameroon,80858,,1324.0,,78224,,1310,152.0,2971.0,49.0,1751774.0,64373.0,"27,212,852 ",Africa,337,"20,554",16,,,48,Dummy,Dummy
104,Cyprus,80588,,380.0,,72999,,7209,26.0,66258.0,312.0,8148424.0,6699514.0,"1,216,271 ",Asia,15,"3,201",0,,,"5,927",Dummy,Dummy
105,El Salvador,80235,,2427.0,7.0,73590,,4218,64.0,12307.0,372.0,1079417.0,165570.0,"6,519,407 ",North America,81,"2,686",6,,1,647,Dummy,Dummy
106,Maldives,74724,,213.0,,71567,,2944,21.0,135819.0,387.0,1046938.0,1902925.0,"550,173 ",Asia,7,"2,583",1,,,"5,351",Dummy,Dummy
107,Botswana,73977,,1188.0,,68069,,4720,1.0,30829.0,495.0,1340900.0,558798.0,"2,399,616 ",Africa,32,"2,020",2,,,"1,967",Dummy,Dummy
108,Luxembourg,71748,,819.0,,69799,,1130,1.0,112761.0,1287.0,3122039.0,4906691.0,"636,282 ",Europe,9,777,0,,,"1,776",Dummy,Dummy
109,Singapore,62652,,36.0,,62341,,275,3.0,10624.0,6.0,14116339.0,2393821.0,"5,896,990 ",Asia,94,"163,805",0,,,47,Dummy,Dummy
110,Zimbabwe,60227,,1973.0,,42330,,15924,10.0,3993.0,131.0,723812.0,47992.0,"15,081,923 ",Africa,250,"7,644",21,,,"1,056",Dummy,Dummy
111,Cambodia,58057,954.0,825.0,27.0,50020,"+1,046",7212,,3425.0,49.0,1551653.0,91526.0,"16,953,209 ",Asia,292,"20,549",11,56,2,425,Dummy,Dummy
112,Jamaica,50456,,1101.0,,34764,,14591,12.0,16964.0,370.0,450220.0,151371.0,"2,974,281 ",North America,59,"2,701",7,,,"4,906",Dummy,Dummy
113,Ivory Coast,48693,,316.0,,48022,,355,,1801.0,12.0,725477.0,26832.0,"27,037,629 ",Africa,555,"85,562",37,,,13,Dummy,Dummy
114,Rwanda,45039,,507.0,,29207,,15325,67.0,3392.0,38.0,1691850.0,127434.0,"13,276,310 ",Africa,295,"26,186",8,,,"1,154",Dummy,Dummy
115,Senegal,44436,,1183.0,,41906,,1347,19.0,2585.0,69.0,578317.0,33644.0,"17,189,129 ",Africa,387,"14,530",30,,,78,Dummy,Dummy
116,DRC,43019,,969.0,,28526,,13524,,466.0,10.0,217219.0,2353.0,"92,305,636 ",Africa,"2,146","95,259",425,,,147,Dummy,Dummy
117,Madagascar,42358,,926.0,,40767,,665,46.0,1491.0,33.0,216580.0,7624.0,"28,409,416 ",Africa,671,"30,680",131,,,23,Dummy,Dummy
118,Angola,39491,,925.0,,34047,,4519,11.0,1165.0,27.0,661909.0,19527.0,"33,896,466 ",Africa,858,"36,645",51,,,133,Dummy,Dummy
119,Malawi,37556,,1218.0,,33596,,2742,109.0,1913.0,62.0,277185.0,14121.0,"19,628,786 ",Africa,523,"16,116",71,,,140,Dummy,Dummy
120,Sudan,36805,,2760.0,,30647,,3398,,820.0,61.0,234414.0,5223.0,"44,883,114 ",Africa,"1,219","16,262",191,,,76,Dummy,Dummy
121,Trinidad and Tobago,33920,,918.0,,26758,,6244,22.0,24158.0,654.0,238972.0,170197.0,"1,404,087 ",North America,41,"1,530",6,,,"4,447",Dummy,Dummy
122,Cabo Verde,32827,,289.0,,31962,,576,23.0,58400.0,514.0,179586.0,319488.0,"562,105 ",Africa,17,"1,945",3,,,"1,025",Dummy,Dummy
123,Réunion,31845,,244.0,,29597,,2004,32.0,35313.0,271.0,103924.0,115242.0,"901,791 ",Africa,28,"3,696",9,,,"2,222",Dummy,Dummy
124,Australia,30903,42.0,910.0,,29466,,527,1.0,1198.0,35.0,21616448.0,837860.0,"25,799,579 ",Australia/Oceania,835,"28,351",1,2,,20,Dummy,Dummy
125,Malta,30700,,420.0,,30170,,110,,69341.0,949.0,1003842.0,2267355.0,"442,737 ",Europe,14,"1,054",0,,,248,Dummy,Dummy
126,French Guiana,27996,,154.0,,9995,,17847,26.0,91343.0,502.0,295224.0,963229.0,"306,494 ",South America,11,"1,990",1,,,"58,230",Dummy,Dummy
127,Syria,25735,,1893.0,,21867,,1975,,1435.0,106.0,103566.0,5776.0,"17,929,850 ",Asia,697,"9,472",173,,,110,Dummy,Dummy
128,Gabon,25133,,161.0,,24854,,118,9.0,11029.0,71.0,907995.0,398459.0,"2,278,764 ",Africa,91,"14,154",3,,,52,Dummy,Dummy
129,Guinea,23945,,174.0,,23272,,499,24.0,1775.0,13.0,471827.0,34971.0,"13,492,140 ",Africa,563,"77,541",29,,,37,Dummy,Dummy
130,Vietnam,23385,314.0,102.0,,8557,,14726,,238.0,1.0,8434266.0,85866.0,"98,226,282 ",Asia,"4,200","963,003",12,3,,150,Dummy,Dummy
131,Suriname,22788,,559.0,,18854,,3375,37.0,38496.0,944.0,82373.0,139153.0,"591,960 ",South America,26,"1,059",7,,,"5,701",Dummy,Dummy
132,Mauritania,21303,,490.0,,20079,,734,16.0,4463.0,103.0,318450.0,66719.0,"4,772,975 ",Africa,224,"9,741",15,,,154,Dummy,Dummy
133,Guyana,20645,,484.0,,18647,,1514,15.0,26120.0,612.0,195695.0,247589.0,"790,403 ",South America,38,"1,633",4,,,"1,915",Dummy,Dummy
134,Eswatini,19522,,684.0,,18338,,500,10.0,16652.0,583.0,227494.0,194052.0,"1,172,335 ",Africa,60,"1,714",5,,,426,Dummy,Dummy
135,Mayotte,19425,,174.0,,2964,,16287,,69509.0,623.0,176919.0,633072.0,"279,461 ",Africa,14,"1,606",2,,,"58,280",Dummy,Dummy
136,Haiti,19107,,462.0,,12915,,5730,,1655.0,40.0,92396.0,8004.0,"11,543,309 ",North America,604,"24,986",125,,,496,Dummy,Dummy
137,French Polynesia,19022,,144.0,,18867,,11,,67321.0,510.0,26355.0,93274.0,"282,555 ",Australia/Oceania,15,"1,962",11,,,39,Dummy,Dummy
138,Papua New Guinea,17292,,177.0,,16518,,597,7.0,1896.0,19.0,134869.0,14791.0,"9,118,372 ",Australia/Oceania,527,"51,516",68,,,65,Dummy,Dummy
139,Guadeloupe,17218,,233.0,,2250,,14735,23.0,43024.0,582.0,232770.0,581644.0,"400,193 ",North America,23,"1,718",2,,,"36,820",Dummy,Dummy
140,Seychelles,16304,,71.0,,15300,,933,,164745.0,717.0,21504.0,217289.0,"98,965 ",Africa,6,"1,394",5,,,"9,428",Dummy,Dummy
141,Taiwan,15128,,715.0,,12579,,1834,,634.0,30.0,2696498.0,113011.0,"23,860,536 ",Asia,"1,577","33,371",9,,,77,Dummy,Dummy
142,Somalia,14995,,775.0,,7252,,6968,,918.0,47.0,153900.0,9418.0,"16,340,422 ",Africa,"1,090","21,084",106,,,426,Dummy,Dummy
143,Mali,14454,,527.0,,10084,,3843,,694.0,25.0,324104.0,15553.0,"20,838,959 ",Africa,"1,442","39,543",64,,,184,Dummy,Dummy
144,Togo,14140,,132.0,,13586,,422,,1669.0,16.0,371766.0,43868.0,"8,474,653 ",Africa,599,"64,202",23,,,50,Dummy,Dummy
145,Andorra,14021,,127.0,,13757,,137,,181173.0,1641.0,193595.0,2501551.0,"77,390 ",Europe,6,609,0,,,"1,770",Dummy,Dummy
146,Tajikistan,13690,,97.0,,13437,,156,,1404.0,10.0,,,"9,754,021 ",Asia,712,"100,557",,,,16,Dummy,Dummy
147,Burkina Faso,13504,,168.0,,13317,,19,,629.0,8.0,198084.0,9221.0,"21,481,437 ",Africa,"1,591","127,866",108,,,0.9,Dummy,Dummy
148,Belize,13444,,330.0,,12801,,313,2.0,33201.0,815.0,162137.0,400410.0,"404,927 ",North America,30,"1,227",2,,,773,Dummy,Dummy
149,Bahamas,12965,,252.0,,11822,,891,2.0,32653.0,635.0,109531.0,275861.0,"397,052 ",North America,31,"1,576",4,,,"2,244",Dummy,Dummy
150,Congo,12790,,167.0,,11759,,864,,2262.0,30.0,158304.0,27993.0,"5,655,194 ",Africa,442,"33,863",36,,,153,Dummy,Dummy
151,Martinique,12374,,98.0,,98,,12178,1.0,33000.0,261.0,200461.0,534607.0,"374,969 ",North America,30,"3,826",2,,,"32,477",Dummy,Dummy
152,Curaçao,12354,,126.0,,12208,,20,4.0,74975.0,765.0,143231.0,869257.0,"164,774 ",North America,13,"1,308",1,,,121,Dummy,Dummy
153,Hong Kong,11946,,212.0,,11643,,91,1.0,1580.0,28.0,20066916.0,2654831.0,"7,558,642 ",Asia,633,"35,654",0,,,12,Dummy,Dummy
154,Lesotho,11638,,333.0,,6553,,4752,,5389.0,154.0,116907.0,54137.0,"2,159,466 ",Africa,186,"6,485",18,,,"2,201",Dummy,Dummy
