#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37419636,2182.0,846965.0,114.0,29092945,"+2,938",7479726,17164.0,,,,,,North America,"
",,
,Asia,33819720,15362.0,467675.0,113.0,29471866,"+11,561",3880179,29396.0,,,,,,Asia,"
",,
,South America,23406805,521.0,623435.0,14.0,20990426,882,1792944,24683.0,,,,,,South America,"
",,
,Europe,42841901,3819.0,975644.0,59.0,37160818,"+22,395",4705439,32350.0,,,,,,Europe,"
",,
,Africa,4468600,,118202.0,,3985799,,364599,3853.0,,,,,,Africa,"
",,
,Oceania,61226,20.0,1173.0,,34786,3,25267,4.0,,,,,,Australia/Oceania,"
",,
,World,142018609,21904.0,3033109.0,300.0,120737346,"+37,779",18248154,107450.0,18220.0,389.1,,,,All,"
",,
1,USA,32404463,,581061.0,,24961229,,6862173,9814.0,97443.0,1747.0,429220719.0,1290703.0,"332,547,930 ",North America,10,572,1
2,India,15061919,4152.0,178793.0,,12953821,"+4,973",1929305,8944.0,10830.0,129.0,267894549.0,192620.0,"1,390,790,274 ",Asia,92,"7,779",5
3,Brazil,13943071,,373442.0,,12391599,,1178030,8318.0,65227.0,1747.0,28600000.0,133794.0,"213,761,802 ",South America,15,572,7
4,France,5289526,,100733.0,,4115944,,1072849,5893.0,80894.0,1541.0,72191601.0,1104039.0,"65,388,646 ",Europe,12,649,1
5,Russia,4702101,,105582.0,,4326780,,269739,2300.0,32210.0,723.0,125400000.0,858996.0,"145,984,373 ",Europe,31,"1,383",1
6,UK,4387820,,127270.0,,4150568,,109982,332.0,64366.0,1867.0,140944028.0,2067538.0,"68,169,978 ",Europe,16,536,0
7,Turkey,4268447,,35926.0,,3687590,,544931,3275.0,50181.0,422.0,43768759.0,514562.0,"85,060,273 ",Asia,20,"2,368",2
8,Italy,3870131,,116927.0,,3248593,,504611,3311.0,64085.0,1936.0,55094444.0,912298.0,"60,390,869 ",Europe,16,516,1
9,Spain,3407283,,76981.0,,3129234,,201068,2180.0,72853.0,1646.0,44285495.0,946894.0,"46,769,223 ",Europe,14,608,1
10,Germany,3151030,,80591.0,,2787200,"+12,000",283239,4740.0,37513.0,959.0,52737238.0,627844.0,"83,997,426 ",Europe,27,"1,042",2
11,Argentina,2694014,,59228.0,,2364171,,270615,4105.0,59176.0,1301.0,10154530.0,223051.0,"45,525,551 ",South America,17,769,4
12,Poland,2688025,,62032.0,,2311145,,314848,3359.0,71086.0,1640.0,13503602.0,357110.0,"37,813,532 ",Europe,14,610,3
13,Colombia,2652947,,68328.0,,2471498,,113121,4299.0,51700.0,1332.0,13844971.0,269809.0,"51,313,902 ",South America,19,751,4
14,Mexico,2305602,1506.0,212339.0,111.0,1829480,"+2,834",263783,4798.0,17734.0,1633.0,6407248.0,49283.0,"130,009,363 ",North America,56,612,20
15,Iran,2237089,,66732.0,,1785358,,384999,4766.0,26366.0,787.0,14386423.0,169558.0,"84,846,625 ",Asia,38,"1,271",6
16,Ukraine,1946510,,39786.0,,1482079,,424645,177.0,44723.0,914.0,8915393.0,204840.0,"43,523,764 ",Europe,22,"1,094",5
17,Peru,1704757,,57230.0,,1627969,,19558,2636.0,51138.0,1717.0,10435441.0,313034.0,"33,336,408 ",South America,20,582,3
18,Indonesia,1604348,,43424.0,,1455065,,105859,,5817.0,157.0,13836432.0,50164.0,"275,822,293 ",Asia,172,"6,352",20
19,Czechia,1602711,823.0,28532.0,30.0,1508982,39,65197,879.0,149439.0,2660.0,15718197.0,1465591.0,"10,724,820 ",Europe,7,376,1
20,South Africa,1566769,,53736.0,,1490143,,22890,546.0,26155.0,897.0,10337066.0,172565.0,"59,902,511 ",Africa,38,"1,115",6
21,Netherlands,1403833,,16916.0,,1170071,,216846,796.0,81784.0,985.0,11292587.0,657881.0,"17,165,094 ",Europe,12,"1,015",2
22,Chile,1124718,,25177.0,,1053635,,45906,3308.0,58437.0,1308.0,12278835.0,637971.0,"19,246,710 ",South America,17,764,2
23,Canada,1121498,,23623.0,,1009950,,87925,1167.0,29509.0,622.0,29907670.0,786934.0,"38,005,328 ",North America,34,"1,609",1
24,Romania,1029304,,26232.0,,940792,,62280,1475.0,53791.0,1371.0,7902628.0,412991.0,"19,135,100 ",Europe,19,729,2
25,Iraq,977175,,14981.0,,856532,,105662,526.0,23871.0,366.0,8805486.0,215102.0,"40,936,402 ",Asia,42,"2,733",5
26,Belgium,949996,2996.0,23747.0,29.0,804223,"+5,103",122026,924.0,81686.0,2042.0,11985089.0,1030550.0,"11,629,800 ",Europe,12,490,1
27,Philippines,936133,,15960.0,,779084,,141089,750.0,8454.0,144.0,11153268.0,100717.0,"110,738,989 ",Asia,118,"6,939",10
28,Sweden,900138,,13788.0,,735793,"+5,406",150557,391.0,88689.0,1359.0,7847033.0,773153.0,"10,149,393 ",Europe,11,736,1
29,Israel,837047,,6335.0,,828488,,2224,196.0,91007.0,689.0,13940203.0,1515636.0,"9,197,590 ",Asia,11,"1,452",1
30,Portugal,831001,,16945.0,,788669,,25387,109.0,81687.0,1666.0,9690372.0,952561.0,"10,172,969 ",Europe,12,600,1
31,Pakistan,761437,5152.0,16316.0,73.0,662845,"+3,362",82276,4515.0,3395.0,73.0,11204529.0,49956.0,"224,289,117 ",Asia,295,"13,747",20
32,Hungary,750508,,25184.0,,455029,,270295,1051.0,77847.0,2612.0,5124731.0,531569.0,"9,640,767 ",Europe,13,383,2
33,Bangladesh,718950,,10385.0,,614936,,93629,,4331.0,63.0,5170067.0,31146.0,"165,993,675 ",Asia,231,"15,984",32
34,Jordan,685973,,8246.0,,638481,,39246,729.0,66705.0,802.0,6477564.0,629889.0,"10,283,654 ",Asia,15,"1,247",2
35,Serbia,662368,,5991.0,,589535,,66842,218.0,76053.0,688.0,3683511.0,422942.0,"8,709,259 ",Europe,13,"1,454",2
36,Switzerland,632399,,10508.0,,568416,,53475,235.0,72648.0,1207.0,6538153.0,751082.0,"8,704,984 ",Europe,14,828,1
37,Austria,593423,,9898.0,,555218,,28307,546.0,65591.0,1094.0,28823897.0,3185907.0,"9,047,312 ",Europe,15,914,0
38,Japan,529829,,9622.0,,480793,,39414,723.0,4199.0,76.0,10886748.0,86288.0,"126,167,291 ",Asia,238,"13,112",12
39,Lebanon,510403,,6925.0,,423848,,79630,735.0,75048.0,1018.0,3814173.0,560823.0,"6,801,027 ",Asia,13,982,2
40,Morocco,505811,,8945.0,,491810,,5056,235.0,13576.0,240.0,6163347.0,165423.0,"37,258,087 ",Africa,74,"4,165",6
41,UAE,497154,,1554.0,,479566,,16034,,49788.0,156.0,41767180.0,4182859.0,"9,985,318 ",Asia,20,"6,426",0
42,Saudi Arabia,404970,,6823.0,,388702,,9445,1044.0,11490.0,194.0,16174957.0,458943.0,"35,243,920 ",Asia,87,"5,165",2
43,Bulgaria,386381,,15195.0,,306678,,64508,783.0,55944.0,2200.0,2362070.0,342001.0,"6,906,620 ",Europe,18,455,3
44,Slovakia,375974,,11106.0,,255300,,109568,438.0,68838.0,2033.0,2503748.0,458415.0,"5,461,751 ",Europe,15,492,2
45,Malaysia,375054,,1378.0,,353822,,19854,219.0,11471.0,42.0,8601726.0,263088.0,"32,695,285 ",Asia,87,"23,727",4
46,Panama,360841,,6188.0,,350610,,4043,105.0,82598.0,1416.0,2299031.0,526258.0,"4,368,639 ",North America,12,706,2
47,Ecuador,360546,,17703.0,,309541,,33302,621.0,20192.0,991.0,1228641.0,68810.0,"17,855,589 ",South America,50,"1,009",15
