#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39174456,3403.0,878291.0,238.0,31644902,"+2,167",6651263,15880.0,,,,,,North America,"
",,,,,
,Asia,46491029,10531.0,602835.0,133.0,40759627,"+20,671",5128567,32910.0,,,,,,Asia,"
",,,,,
,South America,26701562,,726678.0,,24142805,,1832079,28308.0,,,,,,South America,"
",,,,,
,Europe,46031325,5587.0,1048378.0,155.0,41755563,"+31,304",3227384,22795.0,,,,,,Europe,"
",,,,,
,Africa,4723526,84.0,126431.0,2.0,4256499,25,340596,3033.0,,,,,,Africa,"
",,,,,
,Oceania,65910,9.0,1225.0,,61818,,2867,3.0,,,,,,Australia/Oceania,"
",,,,,
,World,163188529,19614.0,3383853.0,528.0,142621920,"+54,167",17182756,102929.0,20936.0,434.1,,,,All,"
",,,,,
1,USA,33695916,,599863.0,,27098620,,5997433,8016.0,101283.0,1803.0,465224944.0,1398370.0,"332,690,850 ",North America,10,555,1,,,"18,027"
2,India,24684077,1012.0,270319.0,,20795335,"+6,297",3618423,8944.0,17735.0,194.0,314850143.0,226220.0,"1,391,790,362 ",Asia,56,"5,149",4,0.7,,"2,600"
3,Brazil,15590613,,434852.0,,14062396,,1093365,8318.0,72897.0,2033.0,46970130.0,219617.0,"213,873,096 ",South America,14,492,5,,,"5,112"
4,France,5863839,,107535.0,,5080344,,675960,4271.0,89662.0,1644.0,81156099.0,1240933.0,"65,399,271 ",Europe,11,608,1,,,"10,336"
5,Turkey,5106862,,44537.0,,4932838,,129487,2563.0,59991.0,523.0,50667653.0,595199.0,"85,127,184 ",Asia,17,"1,911",2,,,"1,521"
6,Russia,4931691,,115480.0,,4547500,,268711,2300.0,33781.0,791.0,133100000.0,911713.0,"145,988,974 ",Europe,30,"1,264",1,,,"1,841"
7,UK,4448851,,127675.0,,4275502,,45674,129.0,65236.0,1872.0,169007195.0,2478248.0,"68,196,231 ",Europe,15,534,0,,,670
8,Italy,4153374,,124063.0,,3696481,,332830,1805.0,68782.0,2055.0,62700094.0,1038350.0,"60,384,337 ",Europe,15,487,1,,,"5,512"
9,Spain,3604799,,79339.0,,3297340,,228120,1899.0,77074.0,1696.0,47213067.0,1009461.0,"46,770,554 ",Europe,13,590,1,,,"4,877"
10,Germany,3595872,,86669.0,,3286400,"+10,900",222803,4376.0,42799.0,1032.0,58093759.0,691451.0,"84,017,137 ",Europe,23,969,1,,,"2,652"
11,Argentina,3290935,,70253.0,,2933946,,286736,5517.0,72239.0,1542.0,12331859.0,270696.0,"45,556,116 ",South America,14,648,4,,,"6,294"
12,Colombia,3103333,,80780.0,,2902646,,119907,6582.0,60430.0,1573.0,15863467.0,308905.0,"51,353,888 ",South America,17,636,3,,,"2,335"
13,Poland,2851911,,71609.0,,2595635,,184667,1627.0,75426.0,1894.0,15135124.0,400289.0,"37,810,486 ",Europe,13,528,2,,,"4,884"
14,Iran,2739875,,76633.0,,2210851,,452391,5396.0,32262.0,902.0,17882461.0,210565.0,"84,925,931 ",Asia,31,"1,108",5,,,"5,327"
15,Mexico,2380690,2695.0,220380.0,221.0,1899742,"+2,155",260568,4798.0,18298.0,1694.0,6846110.0,52618.0,"130,109,231 ",North America,55,590,19,21,2,"2,003"
16,Ukraine,2153864,3620.0,48075.0,133.0,1857724,"+7,921",248065,177.0,49509.0,1105.0,9824399.0,225825.0,"43,504,483 ",Europe,20,905,4,83,3,"5,702"
17,Peru,1884596,,65911.0,,1720665,,98020,2676.0,56475.0,1975.0,12034432.0,360633.0,"33,370,299 ",South America,18,506,3,,,"2,937"
18,Indonesia,1736670,,47967.0,,1597067,,91636,,6291.0,174.0,15481111.0,56084.0,"276,035,532 ",Asia,159,"5,755",18,,,332
19,Czechia,1652238,,29886.0,,1592219,,30133,293.0,154036.0,2786.0,21214900.0,1977843.0,"10,726,281 ",Europe,6,359,1,,,"2,809"
20,South Africa,1611143,,55183.0,,1523243,,32717,546.0,26871.0,920.0,11087505.0,184922.0,"59,957,669 ",Africa,37,"1,087",5,,,546
21,Netherlands,1593728,,17436.0,,1360709,,215583,704.0,92832.0,1016.0,13171698.0,767229.0,"17,167,883 ",Europe,11,985,1,,,"12,557"
22,Canada,1323681,,24908.0,,1226870,,71903,1344.0,34806.0,655.0,33383698.0,877832.0,"38,029,713 ",North America,29,"1,527",1,,,"1,891"
23,Chile,1280252,,27734.0,,1214817,,37701,2953.0,66476.0,1440.0,13881510.0,720788.0,"19,258,802 ",South America,15,694,1,,,"1,958"
24,Philippines,1138187,,19051.0,,1062427,,56709,1819.0,10268.0,172.0,12570563.0,113405.0,"110,846,594 ",Asia,97,"5,818",9,,,512
25,Iraq,1136917,,15930.0,,1039616,,81371,465.0,27728.0,389.0,9855685.0,240364.0,"41,003,148 ",Asia,36,"2,574",4,,,"1,985"
26,Romania,1071334,,29485.0,,1023822,,18027,784.0,56015.0,1542.0,8659474.0,452767.0,"19,125,685 ",Europe,18,649,2,,,943
27,Sweden,1037126,,14275.0,,885820,"+7,667",137031,341.0,102139.0,1406.0,8798383.0,866492.0,"10,154,031 ",Europe,10,711,1,,,"13,495"
28,Belgium,1030071,1967.0,24686.0,22.0,910652,"+4,679",94733,643.0,88543.0,2122.0,13252380.0,1139155.0,"11,633,513 ",Europe,11,471,1,169,2,"8,143"
29,Pakistan,877130,2379.0,19543.0,76.0,788768,"+5,288",68819,4376.0,3905.0,87.0,12444042.0,55404.0,"224,606,051 ",Asia,256,"11,493",18,11,0.3,306
30,Portugal,841848,,17006.0,,802671,,22171,71.0,82771.0,1672.0,11133009.0,1094607.0,"10,170,786 ",Europe,12,598,1,,,"2,180"
31,Israel,839117,,6381.0,,831981,,755,66.0,91232.0,694.0,14487253.0,1575114.0,"9,197,590 ",Asia,11,"1,441",1,,,82
32,Hungary,797429,,29114.0,,618608,,149707,308.0,82730.0,3020.0,5622836.0,583344.0,"9,638,965 ",Europe,12,331,2,,,"15,531"
33,Bangladesh,779796,,12124.0,,721435,,46237,1149.0,4694.0,73.0,5702286.0,34327.0,"166,114,622 ",Asia,213,"13,701",29,,,278
34,Jordan,723345,,9243.0,,710445,,3657,729.0,70288.0,898.0,6921815.0,672601.0,"10,291,121 ",Asia,14,"1,113",1,,,355
35,Serbia,705890,,6664.0,,675008,,24218,97.0,81075.0,765.0,4001180.0,459553.0,"8,706,675 ",Europe,12,"1,307",2,,,"2,782"
36,Switzerland,679510,,10730.0,,617283,,51497,179.0,78018.0,1232.0,7273942.0,835159.0,"8,709,646 ",Europe,13,812,1,,,"5,913"
37,Japan,671841,,11365.0,,584770,,75706,1231.0,5326.0,90.0,13015244.0,103182.0,"126,138,855 ",Asia,188,"11,099",10,,,600
38,Austria,636424,,10470.0,,614803,,11151,321.0,70315.0,1157.0,36217595.0,4001460.0,"9,051,096 ",Europe,14,864,0,,,"1,232"
39,UAE,544931,,1629.0,,525080,,18222,,54525.0,163.0,46815989.0,4684348.0,"9,994,131 ",Asia,18,"6,135",0,,,"1,823"
40,Lebanon,535446,,7602.0,,497198,,30646,333.0,78756.0,1118.0,4163257.0,612353.0,"6,798,783 ",Asia,13,894,2,,,"4,508"
41,Morocco,514817,,9098.0,,502884,,2835,98.0,13806.0,244.0,6374419.0,170940.0,"37,290,353 ",Africa,72,"4,099",6,,,76
42,Malaysia,466330,,1866.0,,422329,,42135,503.0,14250.0,57.0,10445009.0,319167.0,"32,725,875 ",Asia,70,"17,538",3,,,"1,288"
43,Nepal,447704,,4856.0,,333108,,109740,,15130.0,164.0,2751481.0,92984.0,"29,590,786 ",Asia,66,"6,094",11,,,"3,709"
44,Saudi Arabia,432269,,7147.0,,416759,,8363,1331.0,12251.0,203.0,17916457.0,507779.0,"35,283,944 ",Asia,82,"4,937",2,,,237
45,Bulgaria,414041,,17250.0,,362327,,34464,501.0,59982.0,2499.0,2663903.0,385917.0,"6,902,783 ",Europe,17,400,3,,,"4,993"
46,Ecuador,409520,,19692.0,,342878,,46950,593.0,22910.0,1102.0,1366625.0,76453.0,"17,875,364 ",South America,44,908,13,,,"2,627"
47,Slovakia,387420,,12203.0,,370517,,4700,204.0,70931.0,2234.0,2759676.0,505255.0,"5,461,946 ",Europe,14,448,2,,,860
48,Greece,375831,,11365.0,,335156,,29310,661.0,36212.0,1095.0,8832737.0,851050.0,"10,378,639 ",Europe,28,913,1,,,"2,824"
49,Belarus,374714,,2691.0,,365255,,6768,,39666.0,285.0,6070189.0,642578.0,"9,446,615 ",Europe,25,"3,510",2,,,716
50,Panama,370533,,6296.0,,358938,,5299,105.0,84719.0,1440.0,2516022.0,575268.0,"4,373,653 ",North America,12,695,2,,,"1,212"
51,Kazakhstan,358104,2459.0,4054.0,15.0,316003,"+3,166",38047,221.0,18876.0,214.0,10749824.0,566625.0,"18,971,673 ",Asia,53,"4,680",2,130,0.8,"2,005"
52,Croatia,349910,,7687.0,,335337,,6886,185.0,85696.0,1883.0,1920316.0,470300.0,"4,083,174 ",Europe,12,531,2,,,"1,686"
53,Bolivia,329733,,13451.0,,269288,,46994,200.0,27917.0,1139.0,1299971.0,110063.0,"11,811,166 ",South America,36,878,9,,,"3,979"
54,Georgia,329407,,4426.0,,307918,,17063,,82714.0,1111.0,4555909.0,1143984.0,"3,982,492 ",Asia,12,900,1,,,"4,285"
55,Azerbaijan,329371,,4768.0,,313778,,10825,,32233.0,467.0,3375679.0,330347.0,"10,218,586 ",Asia,31,"2,143",3,,,"1,059"
56,Tunisia,325832,,11779.0,,286940,,27113,445.0,27321.0,988.0,1383545.0,116011.0,"11,926,024 ",Africa,37,"1,012",9,,,"2,273"
57,Paraguay,311746,,7534.0,,258338,,45874,584.0,43246.0,1045.0,1188141.0,164823.0,"7,208,585 ",South America,23,957,6,,,"6,364"
58,Palestine,303658,,3423.0,,291191,,9044,78.0,58351.0,658.0,1787484.0,343486.0,"5,203,952 ",Asia,17,"1,520",3,,,"1,738"
59,Kuwait,290801,,1687.0,,276792,,12322,194.0,67232.0,390.0,2453107.0,567147.0,"4,325,344 ",Asia,15,"2,564",2,,,"2,849"
60,Costa Rica,282741,,3547.0,,221903,,57291,489.0,55067.0,691.0,1093074.0,212887.0,"5,134,536 ",North America,18,"1,448",5,,,"11,158"
61,Dominican Republic,276272,,3569.0,,233431,,39272,283.0,25248.0,326.0,1473359.0,134647.0,"10,942,402 ",North America,40,"3,066",7,,,"3,589"
62,Ethiopia,265832,,3976.0,,218866,,42990,596.0,2264.0,34.0,2648487.0,22555.0,"117,424,460 ",Africa,442,"29,533",44,,,366
63,Denmark,265539,,2502.0,,250257,,12780,33.0,45704.0,431.0,46271866.0,7964238.0,"5,809,955 ",Europe,22,"2,322",0,,,"2,200"
64,Lithuania,264724,,4088.0,,239702,,20934,169.0,98444.0,1520.0,3093727.0,1150479.0,"2,689,077 ",Europe,10,658,1,,,"7,785"
65,Ireland,254870,,4941.0,,237461,297,12468,39.0,51120.0,991.0,4729538.0,948625.0,"4,985,679 ",Europe,20,"1,009",1,,,"2,501"
66,Moldova,253736,,6016.0,,244664,,3056,148.0,63028.0,1494.0,1045418.0,259680.0,"4,025,790 ",Europe,16,669,4,,,759
67,Slovenia,249014,,4320.0,,237061,,7633,121.0,119765.0,2078.0,1228272.0,590746.0,"2,079,187 ",Europe,8,481,2,,,"3,671"
68,Egypt,244520,,14269.0,,180577,,49674,90.0,2351.0,137.0,2715258.0,26107.0,"104,005,913 ",Africa,425,"7,289",38,,,478
69,Guatemala,241117,,7872.0,,220536,,12709,5.0,13246.0,432.0,1342689.0,73764.0,"18,202,607 ",North America,75,"2,312",14,,,698
70,Uruguay,238079,,3419.0,,206670,,27990,496.0,68331.0,981.0,1993646.0,572195.0,"3,484,208 ",South America,15,"1,019",2,,,"8,033"
71,Honduras,225964,708.0,5954.0,17.0,82561,12,137449,536.0,22504.0,593.0,676623.0,67385.0,"10,041,171 ",North America,44,"1,686",15,71,2,"13,689"
72,Armenia,220729,,4314.0,,208100,,8315,,74368.0,1453.0,1033513.0,348211.0,"2,968,066 ",Asia,13,688,3,,,"2,801"
73,Venezuela,214231,,2382.0,,198033,,13816,316.0,7552.0,84.0,3359014.0,118418.0,"28,365,690 ",South America,132,"11,908",8,,,487
74,Qatar,212927,,526.0,,206307,,6094,208.0,75834.0,187.0,1967354.0,700673.0,"2,807,805 ",Asia,13,"5,338",1,,,"2,170"
75,Oman,202713,,2148.0,,186391,,14174,255.0,38843.0,412.0,1550000.0,297001.0,"5,218,833 ",Asia,26,"2,430",3,,,"2,716"
76,Bosnia and Herzegovina,202143,,8981.0,,168549,,24613,,61950.0,2752.0,937964.0,287454.0,"3,263,010 ",Europe,16,363,3,,,"7,543"
77,Bahrain,199093,,737.0,,182535,,15821,160.0,113605.0,421.0,4336159.0,2474270.0,"1,752,500 ",Asia,9,"2,378",0,,,"9,028"
78,Libya,181179,,3085.0,,167629,,10465,,26060.0,444.0,981532.0,141180.0,"6,952,358 ",Africa,38,"2,254",7,,,"1,505"
79,Nigeria,165702,,2066.0,,156412,,7224,11.0,787.0,10.0,1977479.0,9392.0,"210,554,790 ",Africa,"1,271","101,914",106,,,34
80,Kenya,165379,,3001.0,,113489,,48889,117.0,3018.0,55.0,1741604.0,31783.0,"54,795,867 ",Africa,331,"18,259",31,,,892
81,North Macedonia,154636,,5197.0,,145606,,3833,111.0,74227.0,2495.0,753923.0,361889.0,"2,083,299 ",Europe,13,401,3,,,"1,840"
82,Myanmar,143059,,3212.0,,132100,,7747,,2614.0,59.0,2600857.0,47524.0,"54,726,968 ",Asia,383,"17,038",21,,,142
83,Sri Lanka,140471,,941.0,,117220,,22310,,6536.0,44.0,3075321.0,143096.0,"21,491,378 ",Asia,153,"22,839",7,,,"1,038"
84,Albania,131978,,2429.0,,123081,,6468,18.0,45904.0,845.0,672540.0,233922.0,"2,875,058 ",Europe,22,"1,184",4,,,"2,250"
85,S. Korea,131671,610.0,1900.0,4.0,121764,482,8007,150.0,2566.0,37.0,9336614.0,181973.0,"51,307,617 ",Asia,390,"27,004",5,12,0.08,156
86,Latvia,127597,,2257.0,,116427,,8913,78.0,68308.0,1208.0,2484916.0,1330271.0,"1,867,977 ",Europe,15,828,1,,,"4,771"
87,Estonia,126922,,1220.0,,118553,,7149,36.0,95623.0,919.0,1356381.0,1021901.0,"1,327,312 ",Europe,10,"1,088",1,,,"5,386"
