date,cases
2020-04-24,868664
2020-04-24,868669
2020-04-24,868721
2020-04-24,868882
2020-04-24,868915
2020-04-24,869070
2020-04-24,870723
2020-04-24,873060
2020-04-24,873115
2020-04-24,873214
2020-04-24,874150
2020-04-24,876796
2020-04-24,876813
2020-04-24,876825
2020-04-24,876836
2020-04-24,876838
2020-04-24,877725
2020-04-24,878067
2020-04-24,878438
2020-04-24,878824
2020-04-24,878905
2020-04-24,878918
2020-04-24,881032
2020-04-24,881790
2020-04-25,881873
2020-04-25,882684
2020-04-25,882775
2020-04-25,882803
2020-04-25,882812
2020-04-25,882897
2020-04-25,883034
2020-04-25,883047
2020-04-25,883158
2020-04-25,884931
2020-04-25,886986
2020-04-25,887013
2020-04-25,887073
2020-04-25,887650
2020-04-25,890671
2020-04-25,890677
2020-04-25,890707
2020-04-25,890708
2020-04-25,891514
2020-04-25,891895
2020-04-25,892813
2020-04-25,893134
2020-04-25,893169
2020-04-25,893176
2020-04-25,895682
2020-04-25,896462
2020-04-26,896528
2020-04-26,896916
2020-04-26,896975
2020-04-26,896982
2020-04-26,896988
2020-04-26,897067
2020-04-26,897302
2020-04-26,897332
2020-04-26,897412
2020-04-26,898949
2020-04-26,900686
2020-04-26,900702
2020-04-26,900759
2020-04-26,901136
2020-04-26,903493
2020-04-26,903513
2020-04-26,903529
2020-04-26,903545
2020-04-26,903547
2020-04-26,904202
2020-04-26,904583
2020-04-26,904995
2020-04-26,905213
2020-04-26,905226
2020-04-26,905241
2020-04-26,906882
2020-04-26,907355
2020-04-27,907410
2020-04-27,907615
2020-04-27,907668
2020-04-27,907682
2020-04-27,907689
2020-04-27,907741
2020-04-27,907871
2020-04-27,907879
2020-04-27,907980
2020-04-27,908441
2020-04-27,909459
2020-04-27,909542
2020-04-27,910243
2020-04-27,912567
2020-04-27,912575
2020-04-27,912587
2020-04-27,912599
2020-04-27,913254
2020-04-27,913598
2020-04-27,913761
2020-04-27,914162
2020-04-27,914168
2020-04-27,914187
2020-04-27,915847
2020-04-27,916147
2020-04-28,916214
2020-04-28,916969
2020-04-28,917032
2020-04-28,917041
2020-04-28,917046
2020-04-28,917091
2020-04-28,917214
2020-04-28,917218
2020-04-28,917337
2020-04-28,918532
2020-04-28,919676
2020-04-28,919704
2020-04-28,919770
2020-04-28,920156
2020-04-28,921895
2020-04-28,921901
2020-04-28,921912
2020-04-28,921918
2020-04-28,921926
2020-04-28,922326
2020-04-28,922611
2020-04-28,922909
2020-04-28,923212
2020-04-28,923214
2020-04-28,924739
2020-04-28,925302
2020-04-29,925360
2020-04-29,925929
2020-04-29,925965
2020-04-29,925973
2020-04-29,925988
2020-04-29,926043
2020-04-29,926196
2020-04-29,926209
2020-04-29,926254
2020-04-29,927319
2020-04-29,928623
2020-04-29,928701
2020-04-29,928930
2020-04-29,931021
2020-04-29,931039
2020-04-29,931051
2020-04-29,931056
2020-04-29,931227
2020-04-29,931543
2020-04-29,931723
2020-04-29,932000
2020-04-29,932003
2020-04-29,932004
2020-04-29,932851
2020-04-29,933593
2020-04-30,933643
2020-04-30,934165
2020-04-30,934213
2020-04-30,934228
2020-04-30,934234
2020-04-30,934309
2020-04-30,934466
2020-04-30,934472
2020-04-30,934638
2020-04-30,936245
2020-04-30,937723
2020-04-30,937765
2020-04-30,937813
2020-04-30,938189
2020-04-30,940275
2020-04-30,940288
2020-04-30,940319
2020-04-30,940347
2020-04-30,940349
2020-04-30,940735
2020-04-30,941157
2020-04-30,941525
2020-04-30,941887
2020-04-30,941894
2020-04-30,941904
2020-04-30,943145
2020-04-30,943943
2020-05-01,944003
2020-05-01,944589
2020-05-01,944648
2020-05-01,944662
2020-05-01,944669
2020-05-01,944772
2020-05-01,944922
2020-05-01,944945
2020-05-01,945034
2020-05-01,946173
2020-05-01,947812
2020-05-01,947827
2020-05-01,947915
2020-05-01,948274
2020-05-01,950146
2020-05-01,950155
2020-05-01,950165
2020-05-01,950180
2020-05-01,950182
2020-05-01,950696
2020-05-01,950933
2020-05-01,951228
2020-05-01,951490
2020-05-01,951495
2020-05-01,951506
2020-05-01,952893
2020-05-01,953529
2020-05-02,953563
2020-05-02,953800
2020-05-02,953882
2020-05-02,953891
2020-05-02,953898
2020-05-02,953953
2020-05-02,954106
2020-05-02,954111
2020-05-02,954167
2020-05-02,954771
2020-05-02,955716
2020-05-02,955795
2020-05-02,956016
2020-05-02,957981
2020-05-02,957993
2020-05-02,958007
2020-05-02,958025
2020-05-02,958026
2020-05-02,958501
2020-05-02,958729
2020-05-02,959093
2020-05-02,959420
2020-05-02,959427
2020-05-02,959432
2020-05-02,960666
2020-05-02,961198
2020-05-03,961210
2020-05-03,961496
2020-05-03,961502
2020-05-03,961505
2020-05-03,961512
2020-05-03,961530
2020-05-03,961626
2020-05-03,961631
2020-05-03,961759
2020-05-03,962553
2020-05-03,963346
2020-05-03,963375
2020-05-03,963431
2020-05-03,963774
2020-05-03,965674
2020-05-03,965675
2020-05-03,965682
2020-05-03,965692
2020-05-03,965701
2020-05-03,966146
2020-05-03,966416
2020-05-03,966581
2020-05-03,966585
2020-05-03,966590
2020-05-03,967525
2020-05-03,967824
2020-05-04,967892
2020-05-04,968032
2020-05-04,968056
2020-05-04,968064
2020-05-04,968072
2020-05-04,968098
2020-05-04,968214
2020-05-04,968215
2020-05-04,968290
2020-05-04,968598
2020-05-04,969277
2020-05-04,969283
2020-05-04,969320
2020-05-04,969650
2020-05-04,971039
2020-05-04,971047
2020-05-04,971051
2020-05-04,971063
2020-05-04,971066
2020-05-04,971401
2020-05-04,971719
2020-05-04,972053
2020-05-04,972484
2020-05-04,972485
2020-05-04,972951
2020-05-04,973212
2020-05-05,973243
2020-05-05,973913
2020-05-05,973947
2020-05-05,973952
2020-05-05,973954
2020-05-05,973992
2020-05-05,974139
2020-05-05,974142
2020-05-05,974215
2020-05-05,974791
2020-05-05,975476
2020-05-05,975482
2020-05-05,975512
2020-05-05,975728
2020-05-05,976949
2020-05-05,976966
2020-05-05,976975
2020-05-05,976979
2020-05-05,976980
2020-05-05,977179
2020-05-05,977492
2020-05-05,977841
2020-05-05,977846
2020-05-05,977852
2020-05-05,978891
2020-05-05,979368
2020-05-06,979385
2020-05-06,979932
2020-05-06,979969
2020-05-06,979980
2020-05-06,979984
2020-05-06,980061
2020-05-06,980212
2020-05-06,980220
2020-05-06,980305
2020-05-06,981409
2020-05-06,982356
2020-05-06,982366
2020-05-06,982412
2020-05-06,982673
2020-05-06,983748
2020-05-06,983752
2020-05-06,983764
2020-05-06,983767
2020-05-06,984084
2020-05-06,984509
2020-05-06,984687
2020-05-06,985012
2020-05-06,985020
2020-05-06,985023
2020-05-06,985903
2020-05-06,986560
2020-05-07,986625
2020-05-07,987177
2020-05-07,987266
2020-05-07,987273
2020-05-07,987278
2020-05-07,987356
2020-05-07,987518
2020-05-07,987520
2020-05-07,987681
2020-05-07,991864
2020-05-07,993148
2020-05-07,993169
2020-05-07,993208
2020-05-07,993473
2020-05-07,994917
2020-05-07,994921
2020-05-07,994926
2020-05-07,994937
2020-05-07,994939
2020-05-07,995171
2020-05-07,995480
2020-05-07,995960
2020-05-07,996230
2020-05-07,996238
2020-05-07,996239
2020-05-07,997160
2020-05-07,997905
2020-05-08,997927
2020-05-08,998369
2020-05-08,998420
2020-05-08,998426
2020-05-08,998432
2020-05-08,998489
2020-05-08,998589
2020-05-08,998596
2020-05-08,998696
2020-05-08,999325
2020-05-08,1000534
2020-05-08,1000549
2020-05-08,1000577
2020-05-08,1000714
2020-05-08,1002115
2020-05-08,1002124
2020-05-08,1002129
2020-05-08,1002137
2020-05-08,1002140
2020-05-08,1002595
2020-05-08,1002902
2020-05-08,1003435
2020-05-08,1003827
2020-05-08,1003843
2020-05-08,1003844
2020-05-08,1005017
2020-05-08,1005801
2020-05-09,1005863
2020-05-09,1006346
2020-05-09,1006428
2020-05-09,1006464
2020-05-09,1006466
2020-05-09,1006512
2020-05-09,1006647
2020-05-09,1006652
2020-05-09,1006717
2020-05-09,1007359
2020-05-09,1008610
2020-05-09,1008623
2020-05-09,1008658
2020-05-09,1008814
2020-05-09,1010141
2020-05-09,1010160
2020-05-09,1010163
2020-05-09,1010175
2020-05-09,1010176
2020-05-09,1010495
2020-05-09,1010814
2020-05-09,1011367
2020-05-09,1011679
2020-05-09,1011689
2020-05-09,1011693
2020-05-09,1012436
2020-05-09,1013136
2020-05-10,1013178
2020-05-10,1013418
2020-05-10,1013462
2020-05-10,1013477
2020-05-10,1013478
2020-05-10,1013496
2020-05-10,1013597
2020-05-10,1013605
2020-05-10,1013747
2020-05-10,1014180
2020-05-10,1014847
2020-05-10,1014866
2020-05-10,1014916
2020-05-10,1015135
2020-05-10,1016218
2020-05-10,1016220
2020-05-10,1016228
2020-05-10,1016234
2020-05-10,1016240
2020-05-10,1016529
2020-05-10,1016814
2020-05-10,1016952
2020-05-10,1017272
2020-05-10,1017275
2020-05-10,1020691
2020-05-10,1021200
2020-05-11,1021210
2020-05-11,1021328
2020-05-11,1021338
2020-05-11,1021349
2020-05-11,1021355
2020-05-11,1021383
2020-05-11,1021493
2020-05-11,1021499
2020-05-11,1021581
2020-05-11,1021790
2020-05-11,1022147
2020-05-11,1022153
2020-05-11,1022174
2020-05-11,1022410
2020-05-11,1023212
2020-05-11,1023221
2020-05-11,1023256
2020-05-11,1023265
2020-05-11,1023272
2020-05-11,1023517
2020-05-11,1023862
2020-05-11,1024037
2020-05-11,1024268
2020-05-11,1024270
2020-05-11,1024273
2020-05-11,1024666
2020-05-11,1024945
2020-05-12,1025032
2020-05-12,1025508
2020-05-12,1025533
2020-05-12,1025542
2020-05-12,1025545
2020-05-12,1025598
2020-05-12,1025682
2020-05-12,1025684
2020-05-12,1025706
2020-05-12,1026162
2020-05-12,1027095
2020-05-12,1027105
2020-05-12,1027134
2020-05-12,1027273
2020-05-12,1028017
2020-05-12,1028024
2020-05-12,1028030
2020-05-12,1028032
2020-05-12,1028035
2020-05-12,1028196
2020-05-12,1028526
2020-05-12,1028624
2020-05-12,1028850
2020-05-12,1028851
2020-05-12,1029333
2020-05-12,1029788
2020-05-13,1029824
2020-05-13,1030219
2020-05-13,1030252
2020-05-13,1030263
2020-05-13,1030265
2020-05-13,1030310
2020-05-13,1030388
2020-05-13,1030393
2020-05-13,1030412
2020-05-13,1031120
2020-05-13,1031918
2020-05-13,1031936
2020-05-13,1031964
2020-05-13,1032071
2020-05-13,1033473
2020-05-13,1033477
2020-05-13,1033483
2020-05-13,1033489
2020-05-13,1033491
2020-05-13,1033687
2020-05-13,1034282
2020-05-13,1034516
2020-05-13,1034706
2020-05-13,1034714
2020-05-13,1034716
2020-05-13,1035155
2020-05-13,1035909
2020-05-14,1035963
2020-05-14,1036284
2020-05-14,1036330
2020-05-14,1036336
2020-05-14,1036338
2020-05-14,1036386
2020-05-14,1036462
2020-05-14,1036467
2020-05-14,1036518
2020-05-14,1037025
2020-05-14,1037958
2020-05-14,1037974
2020-05-14,1038013
2020-05-14,1038172
2020-05-14,1039060
2020-05-14,1039061
2020-05-14,1039075
2020-05-14,1039085
2020-05-14,1039099
2020-05-14,1039326
2020-05-14,1039609
2020-05-14,1039828
2020-05-14,1040052
2020-05-14,1040056
2020-05-14,1040057
2020-05-14,1040906
2020-05-14,1041604
2020-05-15,1041645
2020-05-15,1041950
2020-05-15,1041981
2020-05-15,1041989
2020-05-15,1041991
2020-05-15,1042073
2020-05-15,1042119
2020-05-15,1042126
2020-05-15,1042217
2020-05-15,1042839
2020-05-15,1043752
2020-05-15,1043762
2020-05-15,1043799
2020-05-15,1044225
2020-05-15,1045217
2020-05-15,1045228
2020-05-15,1045234
2020-05-15,1045245
2020-05-15,1045255
2020-05-15,1045525
2020-05-15,1045936
2020-05-15,1046123
2020-05-15,1046368
2020-05-15,1046376
2020-05-15,1046377
2020-05-15,1047020
2020-05-15,1047677
2020-05-16,1047740
2020-05-16,1048087
2020-05-16,1048125
2020-05-16,1048126
2020-05-16,1048129
2020-05-16,1048184
2020-05-16,1048262
2020-05-16,1048270
2020-05-16,1048353
2020-05-16,1048916
2020-05-16,1049536
2020-05-16,1049576
2020-05-16,1049632
2020-05-16,1049761
2020-05-16,1050550
2020-05-16,1050558
2020-05-16,1050570
2020-05-16,1050578
2020-05-16,1050592
2020-05-16,1050792
2020-05-16,1051193
2020-05-16,1051457
2020-05-16,1051647
2020-05-16,1051650
2020-05-16,1052165
2020-05-16,1052853
2020-05-17,1052925
2020-05-17,1053072
2020-05-17,1053145
2020-05-17,1053147
2020-05-17,1053151
2020-05-17,1053200
2020-05-17,1053267
2020-05-17,1053271
2020-05-17,1053329
2020-05-17,1053701
2020-05-17,1054284
2020-05-17,1054293
2020-05-17,1054329
2020-05-17,1054421
2020-05-17,1055296
2020-05-17,1055323
2020-05-17,1055334
2020-05-17,1055341
2020-05-17,1055348
2020-05-17,1055537
2020-05-17,1055778
2020-05-17,1056005
2020-05-17,1056272
2020-05-17,1056285
2020-05-17,1056286
2020-05-17,1056938
2020-05-17,1057296
2020-05-18,1057310
2020-05-18,1057391
2020-05-18,1057415
2020-05-18,1057417
2020-05-18,1057419
2020-05-18,1057439
2020-05-18,1057508
2020-05-18,1057512
2020-05-18,1057573
2020-05-18,1057693
2020-05-18,1058035
2020-05-18,1058050
2020-05-18,1058076
2020-05-18,1058140
2020-05-18,1058815
2020-05-18,1058826
2020-05-18,1058833
2020-05-18,1058848
2020-05-18,1058853
2020-05-18,1058978
2020-05-18,1059250
2020-05-18,1059476
2020-05-18,1059643
2020-05-18,1059644
2020-05-18,1059900
2020-05-18,1060159
2020-05-19,1060184
2020-05-19,1060501
2020-05-19,1060525
2020-05-19,1060527
2020-05-19,1060528
2020-05-19,1060639
2020-05-19,1060680
2020-05-19,1060690
2020-05-19,1060723
2020-05-19,1061215
2020-05-19,1061728
2020-05-19,1061730
2020-05-19,1061751
2020-05-19,1061839
2020-05-19,1062290
2020-05-19,1062291
2020-05-19,1062297
2020-05-19,1062299
2020-05-19,1062310
2020-05-19,1062456
2020-05-19,1062812
2020-05-19,1062985
2020-05-19,1063150
2020-05-19,1063151
2020-05-19,1063152
2020-05-19,1063583
2020-05-19,1064013
2020-05-20,1064091
2020-05-20,1064383
2020-05-20,1064416
2020-05-20,1064420
2020-05-20,1064421
2020-05-20,1064482
2020-05-20,1064558
2020-05-20,1064565
2020-05-20,1064584
2020-05-20,1065108
2020-05-20,1065905
2020-05-20,1065909
2020-05-20,1065951
2020-05-20,1066002
2020-05-20,1066815
2020-05-20,1066818
2020-05-20,1066833
2020-05-20,1066844
2020-05-20,1066859
2020-05-20,1066967
2020-05-20,1067350
2020-05-20,1067573
2020-05-20,1067728
2020-05-20,1067729
2020-05-20,1068247
2020-05-20,1068913
2020-05-21,1068931
2020-05-21,1069316
2020-05-21,1069355
2020-05-21,1069357
2020-05-21,1069361
2020-05-21,1069435
2020-05-21,1069508
2020-05-21,1069511
2020-05-21,1069555
2020-05-21,1069973
2020-05-21,1070718
2020-05-21,1070728
2020-05-21,1070771
2020-05-21,1070835
2020-05-21,1071500
2020-05-21,1071504
2020-05-21,1071519
2020-05-21,1071532
2020-05-21,1071547
2020-05-21,1071745
2020-05-21,1072216
2020-05-21,1072444
2020-05-21,1072640
2020-05-21,1072641
2020-05-21,1073123
2020-05-21,1073931
2020-05-22,1073988
2020-05-22,1074058
2020-05-22,1074099
2020-05-22,1074102
2020-05-22,1074103
2020-05-22,1074136
2020-05-22,1074201
2020-05-22,1074207
2020-05-22,1074257
2020-05-22,1074575
2020-05-22,1075035
2020-05-22,1075038
2020-05-22,1075075
2020-05-22,1075151
2020-05-22,1075793
2020-05-22,1075802
2020-05-22,1075819
2020-05-22,1075828
2020-05-22,1075829
2020-05-22,1076082
2020-05-22,1076486
2020-05-22,1076738
2020-05-22,1076936
2020-05-22,1076942
2020-05-22,1078729
2020-05-22,1079339
2020-05-23,1079368
2020-05-23,1079616
2020-05-23,1079652
2020-05-23,1079658
2020-05-23,1079662
2020-05-23,1079721
2020-05-23,1079769
2020-05-23,1079776
2020-05-23,1079820
2020-05-23,1080223
2020-05-23,1080861
2020-05-23,1080881
2020-05-23,1080916
2020-05-23,1081031
2020-05-23,1081683
2020-05-23,1081688
2020-05-23,1081698
2020-05-23,1081699
2020-05-23,1081708
2020-05-23,1081896
2020-05-23,1082372
2020-05-23,1082660
2020-05-23,1082787
2020-05-23,1082788
2020-05-23,1083254
2020-05-23,1083786
2020-05-24,1083832
2020-05-24,1083955
2020-05-24,1084032
2020-05-24,1084091
2020-05-24,1084105
2020-05-24,1084136
2020-05-24,1084376
2020-05-24,1084807
2020-05-24,1084810
2020-05-24,1084838
2020-05-24,1084914
2020-05-24,1085583
2020-05-24,1085599
2020-05-24,1085611
2020-05-24,1085620
2020-05-24,1085621
2020-05-24,1085797
2020-05-24,1086109
2020-05-24,1086380
2020-05-24,1086525
2020-05-24,1086526
2020-05-24,1087008
2020-05-24,1087411
2020-05-25,1087443
2020-05-25,1087518
2020-05-25,1087543
2020-05-25,1087544
2020-05-25,1087552
2020-05-25,1087619
2020-05-25,1087690
2020-05-25,1087692
2020-05-25,1087703
2020-05-25,1087818
2020-05-25,1088107
2020-05-25,1088109
2020-05-25,1088124
2020-05-25,1088181
2020-05-25,1088712
2020-05-25,1088713
2020-05-25,1088720
2020-05-25,1088722
2020-05-25,1088723
2020-05-25,1088895
2020-05-25,1089290
2020-05-25,1089442
2020-05-25,1089655
2020-05-25,1089660
2020-05-25,1089661
2020-05-25,1089871
2020-05-26,1089891
2020-05-26,1090205
2020-05-26,1090207
2020-05-26,1090254
2020-05-26,1090281
2020-05-26,1090282
2020-05-26,1090302
2020-05-26,1090660
2020-05-26,1091092
2020-05-26,1091096
2020-05-26,1091111
2020-05-26,1091170
2020-05-26,1091470
2020-05-26,1091472
2020-05-26,1091484
2020-05-26,1091485
2020-05-26,1091694
2020-05-26,1091999
2020-05-26,1092164
2020-05-26,1092377
2020-05-26,1092379
2020-05-26,1093238
2020-05-26,1093729
2020-05-27,1093767
2020-05-27,1093969
2020-05-27,1093996
2020-05-27,1093998
2020-05-27,1094044
2020-05-27,1094085
2020-05-27,1094095
2020-05-27,1094124
2020-05-27,1094400
2020-05-27,1094762
2020-05-27,1094772
2020-05-27,1094794
2020-05-27,1094831
2020-05-27,1095228
2020-05-27,1095232
2020-05-27,1095236
2020-05-27,1095238
2020-05-27,1095239
2020-05-27,1095372
2020-05-27,1095815
2020-05-27,1096034
2020-05-27,1096180
2020-05-27,1096182
2020-05-27,1096692
2020-05-27,1097438
2020-05-28,1097456
2020-05-28,1097638
2020-05-28,1097674
2020-05-28,1097726
2020-05-28,1097732
2020-05-28,1097796
2020-05-28,1097987
2020-05-28,1098340
2020-05-28,1098351
2020-05-28,1098374
2020-05-28,1098442
2020-05-28,1099026
2020-05-28,1099030
2020-05-28,1099038
2020-05-28,1099044
2020-05-28,1099048
2020-05-28,1099238
2020-05-28,1099637
2020-05-28,1099922
2020-05-28,1100087
2020-05-28,1100089
2020-05-28,1100091
2020-05-28,1101228
2020-05-28,1102028
2020-05-29,1102056
2020-05-29,1102227
2020-05-29,1102252
2020-05-29,1102253
2020-05-29,1102255
2020-05-29,1102309
2020-05-29,1102341
2020-05-29,1102352
2020-05-29,1102403
2020-05-29,1105728
2020-05-29,1106469
2020-05-29,1106472
2020-05-29,1106497
2020-05-29,1106535
2020-05-29,1107128
2020-05-29,1107132
2020-05-29,1107141
2020-05-29,1107148
2020-05-29,1107330
2020-05-29,1107682
2020-05-29,1107986
2020-05-29,1108183
2020-05-29,1108188
2020-05-29,1108190
2020-05-29,1108848
2020-05-29,1109622
2020-05-30,1109673
2020-05-30,1109838
2020-05-30,1109852
2020-05-30,1109908
2020-05-30,1109989
2020-05-30,1109997
2020-05-30,1110030
2020-05-30,1110627
2020-05-30,1111365
2020-05-30,1111368
2020-05-30,1111403
2020-05-30,1111919
2020-05-30,1111922
2020-05-30,1111928
2020-05-30,1111932
2020-05-30,1111934
2020-05-30,1112110
2020-05-30,1112440
2020-05-30,1112790
2020-05-30,1112981
2020-05-30,1113645
2020-05-30,1114418
2020-05-31,1114462
2020-05-31,1114523
2020-05-31,1114537
2020-05-31,1114538
2020-05-31,1114540
2020-05-31,1114574
2020-05-31,1114614
2020-05-31,1114620
2020-05-31,1114670
2020-05-31,1116498
2020-05-31,1116784
2020-05-31,1116790
2020-05-31,1116816
2020-05-31,1116869
2020-05-31,1117285
2020-05-31,1117286
2020-05-31,1117294
2020-05-31,1117298
2020-05-31,1117429
2020-05-31,1117845
2020-05-31,1118102
2020-05-31,1118253
2020-05-31,1118254
2020-05-31,1118455
2020-05-31,1118887
2020-06-01,1118891
2020-06-01,1118940
2020-06-01,1118941
2020-06-01,1118984
2020-06-01,1119020
2020-06-01,1119024
2020-06-01,1119057
2020-06-01,1119314
2020-06-01,1119647
2020-06-01,1119649
2020-06-01,1119658
2020-06-01,1119719
2020-06-01,1120074
2020-06-01,1120075
2020-06-01,1120080
2020-06-01,1120082
2020-06-01,1120083
2020-06-01,1120268
2020-06-01,1120483
2020-06-01,1120780
2020-06-01,1120904
2020-06-01,1120905
2020-06-01,1121114
2020-06-01,1121379
2020-06-02,1121400
2020-06-02,1121459
2020-06-02,1121464
2020-06-02,1121493
2020-06-02,1121523
2020-06-02,1121524
2020-06-02,1121550
2020-06-02,1121888
2020-06-02,1122101
2020-06-02,1122102
2020-06-02,1122147
2020-06-02,1122219
2020-06-02,1122397
2020-06-02,1122402
2020-06-02,1122405
2020-06-02,1122406
2020-06-02,1122407
2020-06-02,1122510
2020-06-02,1122889
2020-06-02,1123089
2020-06-02,1123230
2020-06-02,1123232
2020-06-02,1123526
2020-06-02,1124174
2020-06-03,1124185
2020-06-03,1124368
2020-06-03,1124393
2020-06-03,1124396
2020-06-03,1124458
2020-06-03,1124493
2020-06-03,1124495
2020-06-03,1124837
2020-06-03,1124856
2020-06-03,1124866
2020-06-03,1124870
2020-06-03,1125188
2020-06-03,1125196
2020-06-03,1125200
2020-06-03,1125201
2020-06-03,1125203
2020-06-03,1125305
2020-06-03,1125535
2020-06-03,1125730
2020-06-03,1125849
2020-06-03,1126243
2020-06-03,1127143
2020-06-04,1127174
2020-06-04,1127333
2020-06-04,1127380
2020-06-04,1127386
2020-06-04,1127460
2020-06-04,1127497
2020-06-04,1127507
2020-06-04,1127531
2020-06-04,1127883
2020-06-04,1128277
2020-06-04,1128322
2020-06-04,1128643
2020-06-04,1128645
2020-06-04,1128731
2020-06-04,1129023
2020-06-04,1129389
2020-06-04,1129541
2020-06-04,1129544
2020-06-04,1129546
2020-06-04,1129880
2020-06-04,1130926
2020-06-05,1130962
2020-06-05,1131134
2020-06-05,1131135
2020-06-05,1131191
2020-06-05,1131231
2020-06-05,1131241
2020-06-05,1132008
2020-06-05,1132515
2020-06-05,1132530
2020-06-05,1132553
2020-06-05,1132584
2020-06-05,1132761
2020-06-05,1132764
2020-06-05,1132767
2020-06-05,1132774
2020-06-05,1132777
2020-06-05,1132986
2020-06-05,1133347
2020-06-05,1133678
2020-06-05,1133916
2020-06-05,1133917
2020-06-05,1133919
2020-06-05,1134237
2020-06-05,1135276
2020-06-06,1135338
2020-06-06,1135492
2020-06-06,1135575
2020-06-06,1135577
2020-06-06,1135612
2020-06-06,1135676
2020-06-06,1135696
2020-06-06,1135726
2020-06-06,1136337
2020-06-06,1136744
2020-06-06,1136759
2020-06-06,1136775
2020-06-06,1136796
2020-06-06,1137314
2020-06-06,1137321
2020-06-06,1137326
2020-06-06,1137328
2020-06-06,1137538
2020-06-06,1137909
2020-06-06,1138286
2020-06-06,1138482
2020-06-06,1138487
2020-06-06,1138819
2020-06-06,1139965
2020-06-07,1139984
2020-06-07,1140053
2020-06-07,1140096
2020-06-07,1140134
2020-06-07,1140183
2020-06-07,1140204
2020-06-07,1140227
2020-06-07,1140806
2020-06-07,1141107
2020-06-07,1141120
2020-06-07,1141140
2020-06-07,1141410
2020-06-07,1141414
2020-06-07,1141425
2020-06-07,1141428
2020-06-07,1141430
2020-06-07,1141613
2020-06-07,1142180
2020-06-07,1142562
2020-06-07,1142749
2020-06-07,1142751
2020-06-07,1142752
2020-06-07,1142992
2020-06-07,1143772
2020-06-08,1143818
2020-06-08,1143871
2020-06-08,1143887
2020-06-08,1143891
2020-06-08,1143952
2020-06-08,1143976
2020-06-08,1143984
2020-06-08,1144001
2020-06-08,1144344
2020-06-08,1144558
2020-06-08,1144575
2020-06-08,1144593
2020-06-08,1144790
2020-06-08,1144792
2020-06-08,1144801
2020-06-08,1144805
2020-06-08,1144806
2020-06-08,1145045
2020-06-08,1145620
2020-06-08,1145762
2020-06-08,1145951
2020-06-08,1146118
2020-06-08,1146580
2020-06-09,1146601
2020-06-09,1146754
2020-06-09,1146837
2020-06-09,1146843
2020-06-09,1146912
2020-06-09,1146926
2020-06-09,1146927
2020-06-09,1146947
2020-06-09,1147158
2020-06-09,1147508
2020-06-09,1147560
2020-06-09,1147604
2020-06-09,1147610
2020-06-09,1147890
2020-06-09,1147896
2020-06-09,1147897
2020-06-09,1147899
2020-06-09,1148064
2020-06-09,1148663
2020-06-09,1149055
2020-06-09,1149180
2020-06-09,1149182
2020-06-09,1149431
2020-06-09,1150108
2020-06-10,1150121
2020-06-10,1150266
2020-06-10,1150345
2020-06-10,1150347
2020-06-10,1150401
2020-06-10,1150440
2020-06-10,1150447
2020-06-10,1150471
2020-06-10,1150874
2020-06-10,1151192
2020-06-10,1151201
2020-06-10,1151204
2020-06-10,1151212
2020-06-10,1151495
2020-06-10,1151496
2020-06-10,1151503
2020-06-10,1151509
2020-06-10,1151512
2020-06-10,1151676
2020-06-10,1152076
2020-06-10,1152497
2020-06-10,1152642
2020-06-10,1152643
2020-06-10,1152644
2020-06-10,1152958
2020-06-10,1153895
2020-06-11,1153929
2020-06-11,1154048
2020-06-11,1154152
2020-06-11,1154154
2020-06-11,1154156
2020-06-11,1154229
2020-06-11,1154244
2020-06-11,1154255
2020-06-11,1154270
2020-06-11,1154815
2020-06-11,1155370
2020-06-11,1155380
2020-06-11,1155390
2020-06-11,1155406
2020-06-11,1155608
2020-06-11,1155611
2020-06-11,1155617
2020-06-11,1155620
2020-06-11,1155625
2020-06-11,1155809
2020-06-11,1156006
2020-06-11,1156300
2020-06-11,1156496
2020-06-11,1156498
2020-06-11,1156500
2020-06-11,1156927
2020-06-11,1158364
2020-06-12,1158392
2020-06-12,1158487
2020-06-12,1158580
2020-06-12,1158581
2020-06-12,1158643
2020-06-12,1158662
2020-06-12,1158669
2020-06-12,1158693
2020-06-12,1159118
2020-06-12,1159376
2020-06-12,1159396
2020-06-12,1159408
2020-06-12,1159415
2020-06-12,1159794
2020-06-12,1159796
2020-06-12,1159815
2020-06-12,1159818
2020-06-12,1159823
2020-06-12,1159987
2020-06-12,1160431
2020-06-12,1160741
2020-06-12,1160978
2020-06-12,1160986
2020-06-12,1161488
2020-06-12,1162781
2020-06-13,1162811
2020-06-13,1162900
2020-06-13,1163005
2020-06-13,1163010
2020-06-13,1163062
2020-06-13,1163126
2020-06-13,1163131
2020-06-13,1163140
2020-06-13,1163866
2020-06-13,1164214
2020-06-13,1164234
2020-06-13,1164248
2020-06-13,1164260
2020-06-13,1164423
2020-06-13,1164425
2020-06-13,1164429
2020-06-13,1164432
2020-06-13,1164433
2020-06-13,1164643
2020-06-13,1165019
2020-06-13,1165289
2020-06-13,1165511
2020-06-13,1165512
2020-06-13,1165514
2020-06-13,1165910
2020-06-13,1167239
2020-06-14,1167259
2020-06-14,1167308
2020-06-14,1167383
2020-06-14,1167385
2020-06-14,1167438
2020-06-14,1167478
2020-06-14,1167481
2020-06-14,1167495
2020-06-14,1168021
2020-06-14,1168268
