#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
26,Romania,1067887,,29135.0,,1017047,,21705,919.0,55831.0,1523.0,8524384.0,445671.0,"19,127,080 ",Europe,18,656,2,,,"1,135"
27,Sweden,1021604,,14217.0,,858779,,148608,374.0,100617.0,1400.0,8798383.0,866550.0,"10,153,344 ",Europe,10,714,1,,,"14,636"
28,Belgium,1020332,2456.0,24609.0,26.0,888546,,107177,710.0,87710.0,2115.0,13061760.0,1122823.0,"11,632,963 ",Europe,11,473,1,211,2,"9,213"
29,Pakistan,867438,2881.0,19210.0,104.0,771692,"+5,200",76536,4707.0,3863.0,86.0,12310875.0,54822.0,"224,559,097 ",Asia,259,"11,690",18,13,0.5,341
30,Portugal,840008,,16994.0,,801306,,21708,71.0,82588.0,1671.0,10967514.0,1078301.0,"10,171,109 ",Europe,12,599,1,,,"2,134"
31,Israel,839000,,6378.0,,831738,,884,80.0,91220.0,693.0,14398993.0,1565518.0,"9,197,590 ",Asia,11,"1,442",1,,,96
32,Hungary,792879,,28792.0,,583802,,180285,379.0,82255.0,2987.0,5545305.0,575285.0,"9,639,232 ",Europe,12,335,2,,,"18,703"
33,Bangladesh,776257,,12005.0,,715321,,48931,1117.0,4674.0,72.0,5661926.0,34088.0,"166,096,704 ",Asia,214,"13,836",29,,,295
34,Jordan,721853,,9151.0,,707302,,5400,729.0,70151.0,889.0,6877657.0,668382.0,"10,290,015 ",Asia,14,"1,124",1,,,525
35,Serbia,702451,,6594.0,,666944,,28913,115.0,80676.0,757.0,3952559.0,453949.0,"8,707,058 ",Europe,12,"1,320",2,,,"3,321"
36,Switzerland,675671,,10721.0,,606910,,58040,190.0,77583.0,1231.0,7179360.0,824365.0,"8,708,956 ",Europe,13,812,1,,,"6,664"
37,Japan,645817,,10941.0,,564128,,70748,1176.0,5120.0,87.0,12602793.0,99909.0,"126,143,068 ",Asia,195,"11,529",10,,,561
38,Austria,632766,,10413.0,,607712,,14641,366.0,69915.0,1151.0,35003230.0,3867532.0,"9,050,535 ",Europe,14,869,0,,,"1,618"
39,UAE,539138,,1617.0,,519405,,18116,,53953.0,162.0,46190863.0,4622403.0,"9,992,825 ",Asia,19,"6,180",0,,,"1,813"
40,Lebanon,533685,,7527.0,,489319,,36839,403.0,78493.0,1107.0,4136091.0,608328.0,"6,799,116 ",Asia,13,903,2,,,"5,418"
41,Morocco,514164,,9083.0,,501404,,3677,108.0,13790.0,244.0,6348840.0,170276.0,"37,285,573 ",Africa,73,"4,105",6,,,99
42,Malaysia,448457,,1722.0,,408236,,38499,453.0,13705.0,53.0,10169657.0,310796.0,"32,721,343 ",Asia,73,"19,002",3,,,"1,177"
43,Saudi Arabia,428369,,7098.0,,412102,,9169,1358.0,12143.0,201.0,17669879.0,500875.0,"35,278,014 ",Asia,82,"4,970",2,,,260
44,Nepal,413111,,4084.0,,312019,,97008,,13964.0,138.0,2672726.0,90340.0,"29,585,051 ",Asia,72,"7,244",11,,,"3,279"
45,Bulgaria,412157,,17104.0,,353619,,41434,535.0,59704.0,2478.0,2620183.0,379552.0,"6,903,351 ",Europe,17,404,3,,,"6,002"
46,Ecuador,402595,,19286.0,,342878,,40431,616.0,22526.0,1079.0,1343901.0,75194.0,"17,872,435 ",South America,44,927,13,,,"2,262"
47,Slovakia,386136,,12077.0,,368421,,5638,235.0,70696.0,2211.0,2734112.0,500577.0,"5,461,917 ",Europe,14,452,2,,,"1,032"
48,Belarus,370509,,2652.0,,360916,,6941,,39221.0,281.0,6015054.0,636739.0,"9,446,649 ",Europe,25,"3,562",2,,,735
49,Panama,368368,,6282.0,,357714,,4372,105.0,84239.0,1437.0,2477351.0,566522.0,"4,372,910 ",North America,12,696,2,,,"1,000"
50,Greece,367076,,11141.0,,331819,,24116,732.0,35367.0,1073.0,8582255.0,826871.0,"10,379,193 ",Europe,28,932,1,,,"2,323"
51,Kazakhstan,348308,1811.0,3964.0,16.0,304673,"+2,816",39671,221.0,18362.0,209.0,10535853.0,555418.0,"18,969,219 ",Asia,54,"4,785",2,95,0.8,"2,091"
52,Croatia,345623,,7549.0,,330329,,7745,217.0,84640.0,1849.0,1890133.0,462877.0,"4,083,449 ",Europe,12,541,2,,,"1,897"
53,Azerbaijan,327601,,4713.0,,308317,,14571,,32062.0,461.0,3346012.0,327476.0,"10,217,588 ",Asia,31,"2,168",3,,,"1,426"
54,Georgia,324256,,4336.0,,303679,,16241,,81419.0,1089.0,4400906.0,1105040.0,"3,982,576  ",Asia,12,918,1,,,"4,078"
55,Tunisia,322998,,11556.0,,281554,,29888,489.0,27087.0,969.0,1371995.0,115055.0,"11,924,673 ",Africa,37,"1,032",9,,,"2,506"
56,Bolivia,320209,,13258.0,,262970,,43981,158.0,27115.0,1123.0,1255636.0,106325.0,"11,809,425 ",South America,37,891,9,,,"3,724"
57,Palestine,302777,,3393.0,,287932,,11452,78.0,58197.0,652.0,1781690.0,342458.0,"5,202,653 ",Asia,17,"1,533",3,,,"2,201"
58,Paraguay,302061,,7284.0,,250502,,44275,581.0,41909.0,1011.0,1163740.0,161460.0,"7,207,627 ",South America,24,990,6,,,"6,143"
59,Kuwait,287199,,1660.0,,272123,,13416,198.0,66410.0,384.0,2421222.0,559865.0,"4,324,653 ",Asia,15,"2,605",2,,,"3,102"
60,Costa Rica,273714,,3456.0,,216191,,54067,459.0,53314.0,673.0,1064094.0,207263.0,"5,134,028 ",North America,19,"1,486",5,,,"10,531"
61,Dominican Republic,272809,,3550.0,,232325,,36934,228.0,24934.0,324.0,1452665.0,132770.0,"10,941,214 ",North America,40,"3,082",8,,,"3,376"
62,Ethiopia,263672,,3911.0,,212567,,47194,694.0,2246.0,33.0,2628952.0,22394.0,"117,393,244 ",Africa,445,"30,016",45,,,402
63,Denmark,260913,,2499.0,,246903,,11511,32.0,44910.0,430.0,43813889.0,7541463.0,"5,809,733 ",Europe,22,"2,325",0,,,"1,981"
64,Lithuania,259862,,4053.0,,234223,,21586,166.0,96621.0,1507.0,3003100.0,1116606.0,"2,689,489 ",Europe,10,664,1,,,"8,026"
65,Ireland,253567,,4929.0,,236016,,12622,34.0,50865.0,989.0,4690141.0,940836.0,"4,985,076 ",Europe,20,"1,011",1,,,"2,532"
66,Moldova,252949,,5970.0,,243877,,3102,170.0,62831.0,1483.0,1023504.0,254230.0,"4,025,892 ",Europe,16,674,4,,,771
67,Slovenia,246725,,4302.0,,233788,,8635,132.0,118664.0,2069.0,1210718.0,582304.0,"2,079,184 ",Europe,8,483,2,,,"4,153"
68,Egypt,239740,,14033.0,,178241,,47466,90.0,2306.0,135.0,2715258.0,26112.0,"103,984,787 ",Africa,434,"7,410",38,,,456
69,Guatemala,236266,,7776.0,,215803,,12687,5.0,12982.0,427.0,1314516.0,72230.0,"18,198,980 ",North America,77,"2,340",14,,,697
70,Uruguay,225847,,3208.0,,197085,,25554,525.0,64823.0,921.0,1934871.0,555347.0,"3,484,077 ",South America,15,"1,086",2,,,"7,335"
71,Honduras,222118,1130.0,5789.0,88.0,81973,334,134356,535.0,22125.0,577.0,660435.0,65784.0,"10,039,448 ",North America,45,"1,734",15,113,9,"13,383"
72,Armenia,219596,,4256.0,,205675,,9665,,73988.0,1434.0,1019359.0,343449.0,"2,968,005 ",Asia,14,697,3,,,"3,256"
73,Qatar,211732,,516.0,,203546,,7670,224.0,75408.0,184.0,1954173.0,695979.0,"2,807,805 ",Asia,13,"5,441",1,,,"2,732"
74,Venezuela,210116,,2320.0,,193089,,14707,316.0,7407.0,82.0,3359014.0,118415.0,"28,366,567 ",South America,135,"12,227",8,,,518
75,Oman,202713,,2148.0,,186391,,14174,255.0,38853.0,412.0,1550000.0,297082.0,"5,217,409 ",Asia,26,"2,429",3,,,"2,717"
76,Bosnia and Herzegovina,201512,,8912.0,,166887,,25713,,61752.0,2731.0,932033.0,285617.0,"3,263,232 ",Europe,16,366,4,,,"7,880"
77,Bahrain,192750,,697.0,,177212,,14841,142.0,110027.0,398.0,4273842.0,2439616.0,"1,751,850 ",Asia,9,"2,513",0,,,"8,472"
78,Libya,180692,,3077.0,,167043,,10572,,25994.0,443.0,978899.0,140822.0,"6,951,337 ",Africa,38,"2,259",7,,,"1,521"
79,Nigeria,165515,,2065.0,,156358,,7092,11.0,786.0,10.0,1939165.0,9212.0,"210,498,783 ",Africa,"1,272","101,936",109,,,34
80,Kenya,163976,,2928.0,,113057,,47991,128.0,2993.0,53.0,1725546.0,31498.0,"54,782,893 ",Africa,334,"18,710",32,,,876
81,North Macedonia,154222,,5135.0,,138779,,10308,124.0,74028.0,2465.0,743378.0,356827.0,"2,083,300 ",Europe,14,406,3,,,"4,948"
82,Myanmar,142974,,3210.0,,132050,,7714,,2613.0,59.0,2593888.0,47400.0,"54,722,988 ",Asia,383,"17,048",21,,,141
83,Albania,131803,,2420.0,,119061,,10322,18.0,45843.0,842.0,657917.0,228833.0,"2,875,093 ",Europe,22,"1,188",4,,,"3,590"
84,Sri Lanka,131098,,850.0,,106641,,23607,,6100.0,40.0,2951123.0,137323.0,"21,490,399 ",Asia,164,"25,283",7,,,"1,098"
85,S. Korea,128918,635.0,1884.0,5.0,119373,656,7661,167.0,2513.0,37.0,9201539.0,179342.0,"51,307,137 ",Asia,398,"27,233",6,12,0.10,149
86,Estonia,125696,,1206.0,,116648,,7842,41.0,94700.0,909.0,1337225.0,1007476.0,"1,327,302 ",Europe,11,"1,101",1,,,"5,908"
87,Latvia,124960,,2217.0,,113430,,9313,81.0,66888.0,1187.0,2424183.0,1297601.0,"1,868,204 ",Europe,15,843,1,,,"4,985"
88,Algeria,124483,,3343.0,,86703,,34437,28.0,2796.0,75.0,230861.0,5185.0,"44,528,314 ",Africa,358,"13,320",193,,,773
89,Cuba,118168,,755.0,,111325,,6088,131.0,10438.0,67.0,3879873.0,342725.0,"11,320,667 ",North America,96,"14,994",3,,,538
90,Norway,117495,,767.0,,88952,,27776,24.0,21529.0,141.0,5398485.0,989164.0,"5,457,626 ",Europe,46,"7,116",1,,,"5,089"
91,Kyrgyzstan,99316,283.0,1675.0,8.0,92409,289,5232,85.0,15011.0,253.0,1037894.0,156869.0,"6,616,312 ",Asia,67,"3,950",6,43,1,791
92,Montenegro,98449,,1545.0,,95220,,1684,64.0,156732.0,2460.0,388211.0,618039.0,"628,134 ",Europe,6,407,2,,,"2,681"
93,Uzbekistan,95467,395.0,666.0,2.0,90976,312,3825,23.0,2817.0,20.0,1377915.0,40665.0,"33,884,609 ",Asia,355,"50,878",25,12,0.06,113
94,Ghana,93011,,783.0,,90697,,1531,7.0,2941.0,25.0,1108763.0,35057.0,"31,627,141 ",Africa,340,"40,392",29,,,48
95,Zambia,92152,,1258.0,,90539,,355,42.0,4896.0,67.0,1448213.0,76940.0,"18,822,708 ",Africa,204,"14,962",13,,,19
96,Finland,88990,,927.0,,46000,,42063,26.0,16040.0,167.0,4679035.0,843355.0,"5,548,122 ",Europe,62,"5,985",1,,,"7,581"
97,Thailand,88907,1983.0,486.0,34.0,59043,"+2,006",29378,1207.0,1271.0,7.0,8124896.0,116152.0,"69,950,556 ",Asia,787,"143,931",9,28,0.5,420
98,Cameroon,74946,,1152.0,,70497,,3297,385.0,2765.0,42.0,1518411.0,56010.0,"27,109,628 ",Africa,362,"23,533",18,,,122
99,El Salvador,70380,,2164.0,,65921,,2295,28.0,10804.0,332.0,936793.0,143805.0,"6,514,320 ",North America,93,"3,010",7,,,352
100,Mozambique,70267,,826.0,,67884,,1557,24.0,2196.0,26.0,529546.0,16547.0,"32,001,663 ",Africa,455,"38,743",60,,,49
101,Cyprus,70098,,339.0,,39061,,30698,57.0,57698.0,279.0,5511355.0,4536453.0,"1,214,904 ",Asia,17,"3,584",0,,,"25,268"
102,Luxembourg,68552,,806.0,,65513,,2233,31.0,108008.0,1270.0,2739125.0,4315662.0,"634,694 ",Europe,9,787,0,,,"3,518"
103,Afghanistan,62942,224.0,2721.0,8.0,54534,31,5687,1124.0,1586.0,69.0,426560.0,10751.0,"39,676,986 ",Asia,630,"14,582",93,6,0.2,143
104,Singapore,61403,,31.0,,60975,,397,3.0,10425.0,5.0,10441802.0,1772852.0,"5,889,834 ",Asia,96,"189,995",1,,,67
105,Namibia,50301,,696.0,,47518,,2087,51.0,19495.0,270.0,402641.0,156047.0,"2,580,262 ",Africa,51,"3,707",6,,,809
106,Botswana,49041,,751.0,,46290,,2000,1.0,20500.0,314.0,1086267.0,454086.0,"2,392,207 ",Africa,49,"3,185",2,,,836
107,Jamaica,46821,,814.0,,22517,,23490,12.0,15753.0,274.0,347202.0,116814.0,"2,972,273 ",North America,63,"3,651",9,,,"7,903"
108,Ivory Coast,46484,,292.0,,45910,,282,,1726.0,11.0,608960.0,22608.0,"26,935,594 ",Africa,579,"92,245",44,,,10
109,Mongolia,46448,512.0,184.0,5.0,35733,"+1,503",10531,110.0,13976.0,55.0,2800505.0,842643.0,"3,323,476 ",Asia,72,"18,062",1,154,2,"3,169"
110,Uganda,42427,,346.0,,41971,,110,24.0,903.0,7.0,1044170.0,22230.0,"46,970,372 ",Africa,"1,107","135,753",45,,,2
111,Senegal,40729,,1120.0,,39428,,181,13.0,2379.0,65.0,492363.0,28759.0,"17,120,176 ",Africa,420,"15,286",35,,,11
112,Madagascar,39351,,732.0,,36633,,1986,284.0,1391.0,26.0,192894.0,6816.0,"28,298,188 ",Africa,719,"38,659",147,,,70
113,Maldives,38520,,87.0,,26795,,11638,90.0,70204.0,159.0,773298.0,1409358.0,"548,688 ",Asia,14,"6,307",1,,,"21,211"
114,Zimbabwe,38448,,1579.0,,36221,,648,12.0,2555.0,105.0,436994.0,29040.0,"15,048,213 ",Africa,391,"9,530",34,,,43
115,Sudan,34272,,2446.0,,27949,,3877,,766.0,55.0,232965.0,5209.0,"44,723,245 ",Africa,"1,305","18,284",192,,,87
116,Malawi,34183,,1153.0,,32170,,860,11.0,1748.0,59.0,236897.0,12117.0,"19,551,547 ",Africa,572,"16,957",83,,,44
117,Malta,30464,,417.0,,29843,,204,,68837.0,942.0,886909.0,2004070.0,"442,554 ",Europe,15,"1,061",0,,,461
118,DRC,30392,,775.0,,26434,,3183,,331.0,8.0,152999.0,1665.0,"91,879,676 ",Africa,"3,023","118,554",601,,,35
119,Australia,29946,8.0,910.0,,28815,,221,1.0,1163.0,35.0,17346790.0,673570.0,"25,753,517 ",Australia/Oceania,860,"28,301",1,0.3,,9
120,Angola,29146,,639.0,,25145,,3362,20.0,864.0,19.0,527590.0,15639.0,"33,736,498 ",Africa,"1,158","52,796",64,,,100
121,Cabo Verde,26709,,236.0,,23692,,2781,23.0,47596.0,421.0,156769.0,279363.0,"561,165 ",Africa,21,"2,378",4,,,"4,956"
122,Rwanda,25773,,340.0,,24333,,1100,,1949.0,26.0,1350982.0,102145.0,"13,226,156 ",Africa,513,"38,900",10,,,83
123,Gabon,23565,,143.0,,20051,,3371,19.0,10378.0,63.0,754964.0,332501.0,"2,270,563 ",Africa,96,"15,878",3,,,"1,485"
124,Syria,23490,,1670.0,,19316,,2504,,1315.0,93.0,103566.0,5798.0,"17,863,450 ",Asia,760,"10,697",172,,,140
125,Guinea,22719,,151.0,,20341,,2227,24.0,1691.0,11.0,444435.0,33077.0,"13,436,461 ",Africa,591,"88,983",30,,,166
126,Réunion,22644,,169.0,,21603,,872,36.0,25138.0,188.0,102720.0,114032.0,"900,797 ",Africa,40,"5,330",9,,,968
127,French Guiana,20877,,106.0,,9995,,10776,25.0,68385.0,347.0,229935.0,753181.0,"305,285 ",South America,15,"2,880",1,,,"35,298"
128,Cambodia,20695,472.0,136.0,5.0,8539,369,12020,,1223.0,8.0,1018022.0,60177.0,"16,917,166 ",Asia,817,"124,391",17,28,0.3,711
129,Mayotte,20134,,170.0,,2964,,17000,4.0,72312.0,611.0,174251.0,625827.0,"278,433 ",Africa,14,"1,638",2,,,"61,056"
130,French Polynesia,18797,,141.0,,18617,,39,1.0,66584.0,499.0,26355.0,93357.0,"282,303 ",Australia/Oceania,15,"2,002",11,,,138
131,Mauritania,18691,,456.0,,17918,,317,14.0,3932.0,96.0,244473.0,51426.0,"4,753,876 ",Africa,254,"10,425",19,,,67
132,Eswatini,18487,,671.0,,17784,,32,3.0,15795.0,573.0,194247.0,165957.0,"1,170,466 ",Africa,63,"1,744",6,,,27
133,Guadeloupe,16017,,221.0,,2242,,13554,33.0,40024.0,552.0,195404.0,488287.0,"400,183 ",North America,25,"1,811",2,,,"33,870"
134,Guyana,14531,,331.0,,12443,,1757,16.0,18398.0,419.0,130875.0,165704.0,"789,813 ",South America,54,"2,386",6,,,"2,225"
135,Somalia,14486,,753.0,,6325,,7408,,890.0,46.0,120132.0,7383.0,"16,271,101 ",Africa,"1,123","21,608",135,,,455
136,Mali,14133,,506.0,,9073,,4554,,681.0,24.0,279721.0,13482.0,"20,747,749 ",Africa,"1,468","41,003",74,,,219
137,Trinidad and Tobago,13802,,224.0,,9500,,4078,71.0,9835.0,160.0,147470.0,105082.0,"1,403,383 ",North America,102,"6,265",10,,,"2,906"
138,Andorra,13447,,127.0,,13070,,250,12.0,173799.0,1641.0,193595.0,2502165.0,"77,371 ",Europe,6,609,0,,,"3,231"
139,Burkina Faso,13384,,164.0,,13180,,40,,626.0,8.0,182551.0,8534.0,"21,391,839 ",Africa,"1,598","130,438",117,,,2
140,Tajikistan,13308,,90.0,,13218,,0,,1369.0,9.0,,,"9,720,578 ",Asia,730,"108,006",,,,
141,Haiti,13227,,266.0,,12304,,657,,1148.0,23.0,60085.0,5215.0,"11,521,665 ",North America,871,"43,315",192,,,57
142,Togo,13167,,125.0,,11694,,1348,,1559.0,15.0,318622.0,37732.0,"8,444,354 ",Africa,641,"67,555",27,,,160
143,Belize,12704,,323.0,,12307,,74,1.0,31461.0,800.0,122702.0,303867.0,"403,802 ",North America,32,"1,250",3,,,183
144,Papua New Guinea,12493,267.0,130.0,9.0,10833,166,1530,,1374.0,14.0,104674.0,11513.0,"9,091,937 ",Australia/Oceania,728,"69,938",87,29,1.0,168
145,Curaçao,12236,,117.0,,11992,,127,22.0,74306.0,711.0,101029.0,613524.0,"164,670 ",North America,13,"1,407",2,,,771
146,Hong Kong,11813,,210.0,,11503,,100,3.0,1565.0,28.0,14841321.0,1965951.0,"7,549,182 ",Asia,639,"35,948",1,,,13
147,Martinique,11736,,90.0,,98,,11548,24.0,31295.0,240.0,170302.0,454121.0,"375,015 ",North America,32,"4,167",2,,,"30,793"
148,Djibouti,11369,,151.0,,11182,,36,,11366.0,151.0,152660.0,152614.0,"1,000,304 ",Africa,88,"6,625",7,,,36
149,Congo,11343,,148.0,,8208,,2987,,2013.0,26.0,92500.0,16418.0,"5,633,978 ",Africa,497,"38,067",61,,,530
150,Suriname,11306,,220.0,,9907,,1179,25.0,19126.0,372.0,53811.0,91029.0,"591,142 ",South America,52,"2,687",11,,,"1,994"
151,Bahamas,10908,,214.0,,9854,,840,5.0,27513.0,540.0,90693.0,228753.0,"396,467 ",North America,36,"1,853",4,,,"2,119"
152,Aruba,10795,,104.0,,10596,,95,14.0,100741.0,971.0,154991.0,1446405.0,"107,156 ",North America,10,"1,030",1,,,887
153,Lesotho,10773,,319.0,,6427,,4027,,4995.0,148.0,84079.0,38983.0,"2,156,825 ",Africa,200,"6,761",26,,,"1,867"
154,South Sudan,10641,,115.0,,10462,,64,,941.0,10.0,156542.0,13846.0,"11,306,223 ",Africa,"1,063","98,315",72,,,6
155,Seychelles,8172,,28.0,,5658,,2486,,82654.0,283.0,21504.0,217498.0,"98,870 ",Africa,12,"3,531",5,,,"25,144"
156,Benin,7995,,101.0,,7652,,242,35.0,645.0,8.0,595112.0,48016.0,"12,393,984 ",Africa,"1,550","122,713",21,,,20
157,Equatorial Guinea,7694,,112.0,,7279,,303,7.0,5335.0,78.0,123169.0,85404.0,"1,442,193 ",Africa,187,"12,877",12,,,210
158,Nicaragua,7086,,184.0,,4225,,2677,,1059.0,27.0,,,"6,692,112 ",North America,944,"36,370",,,,400
159,CAR,6674,,93.0,,5112,,1469,2.0,1362.0,19.0,40907.0,8346.0,"4,901,608 ",Africa,734,"52,705",120,,,300
160,Iceland,6522,,29.0,,6409,,84,3.0,19007.0,85.0,619998.0,1806811.0,"343,145 ",Europe,53,"11,833",1,,,245
161,Yemen,6492,,1276.0,,3003,,2213,23.0,214.0,42.0,34287.0,1128.0,"30,387,003 ",Asia,"4,681","23,814",886,,,73
162,Gambia,5934,,175.0,,5648,,111,3.0,2398.0,71.0,76379.0,30866.0,"2,474,524 ",Africa,417,"14,140",32,,,45
163,Niger,5324,,192.0,,4929,,203,2.0,213.0,8.0,101502.0,4068.0,"24,951,059 ",Africa,"4,687","129,953",246,,,8
164,San Marino,5083,,90.0,,4968,,25,4.0,149535.0,2648.0,63241.0,1860467.0,"33,992 ",Europe,7,378,1,,,735
165,Chad,4888,,172.0,,4661,,55,,290.0,10.0,115822.0,6883.0,"16,827,427 ",Africa,"3,443","97,834",145,,,3
166,Saint Lucia,4700,,75.0,,4473,,152,1.0,25495.0,407.0,42151.0,228649.0,"184,348 ",North America,39,"2,458",4,,,825
167,Gibraltar,4286,,94.0,,4189,,3,,127249.0,2791.0,240870.0,7151297.0,"33,682 ",Europe,8,358,0,,,89
168,Burundi,4208,,6.0,,773,,3429,,345.0,0.5,279132.0,22894.0,"12,192,376 ",Africa,"2,897","2,032,063",44,,,281
169,Sierra Leone,4089,,79.0,,3093,,917,,504.0,10.0,153257.0,18884.0,"8,115,616 ",Africa,"1,985","102,729",53,,,113
170,Channel Islands,4057,,86.0,,3956,,15,,23151.0,491.0,454413.0,2593119.0,"175,238 ",Europe,43,"2,038",0,,,86
171,Barbados,3950,,45.0,,3870,,35,,13731.0,156.0,159886.0,555781.0,"287,678 ",North America,73,"6,393",2,,,122
172,Comoros,3860,,146.0,,3688,,26,,4359.0,165.0,,,"885,426 ",Africa,229,"6,065",,,,29
173,Eritrea,3818,,12.0,,3627,,179,,1064.0,3.0,23693.0,6603.0,"3,588,465 ",Africa,940,"299,039",151,,,50
174,Guinea-Bissau,3741,,67.0,,3400,,274,9.0,1863.0,33.0,64758.0,32255.0,"2,007,704 ",Africa,537,"29,966",31,,,136
175,Vietnam,3593,56.0,35.0,,2618,,940,,37.0,0.4,2958119.0,30157.0,"98,090,024 ",Asia,"27,300","2,802,572",33,0.6,,10
