#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1972593,North America,North America,,5026.0,286.0,"+4,331",,19168.0,,4000714,186090.0,1842031.0,,
,"
",,,915121,South America,South America,,987.0,53.0,510,,13694.0,,2894611,105209.0,1874281.0,,
,"
",,,842250,Asia,Asia,,7216.0,254.0,"+7,720",,19450.0,,2964684,70378.0,2052056.0,,
,"
",,,862980,Europe,Europe,,101.0,,,,5345.0,,2571086,196566.0,1511540.0,,
,"
",,,286779,Africa,Africa,,23.0,1.0,,,981.0,,598259,13286.0,298194.0,,
,"
",,,2142,Australia/Oceania,Oceania,,184.0,,41,,18.0,,11644,130.0,9372.0,,
,"
",,,4881920,All,World,73.3,13537.0,594.0,"+12,602",,58660.0,,13041719,571674.0,7588125.0,,1673.0
1,97,"2,403",8,1759129,North America,USA,416.0,,,,"331,065,797 ",15822.0,128281.0,3413995,137782.0,1517084.0,42469607.0,10312.0
2,114,"2,947",46,580513,South America,Brazil,339.0,,,,"212,607,642 ",8318.0,21508.0,1866176,72151.0,1213512.0,4572796.0,8778.0
3,"1,570","59,516",117,301864,Asia,India,17.0,21.0,7.0,,"1,380,418,989 ",8944.0,8553.0,879487,23194.0,554429.0,11806256.0,637.0
4,201,"12,875",6,214766,Europe,Russia,78.0,,,,"145,936,664 ",2300.0,157815.0,727162,11335.0,501061.0,23031056.0,4983.0
5,101,"2,779",17,97345,South America,Peru,360.0,,,,"32,984,938 ",1316.0,58367.0,326326,11870.0,217111.0,1925231.0,9893.0
6,61,"2,740",15,24160,South America,Chile,365.0,,,,"19,121,318 ",1995.0,67610.0,315041,6979.0,283902.0,1292798.0,16476.0
7,155,"1,646",8,0,Europe,Spain,607.0,,,N/A,"46,755,416 ",617.0,122651.0,300988,28403.0,0.0,5734599.0,6438.0
8,430,"3,684",177,79980,North America,Mexico,271.0,4482.0,276.0,"+3,912","128,973,689 ",378.0,5648.0,299750,35006.0,184764.0,728484.0,2324.0
9,234,"1,515",6,0,Europe,UK,660.0,,,N/A,"67,897,720 ",185.0,176593.0,289603,44819.0,0.0,11990257.0,4265.0
10,215,"14,545",28,137289,Africa,South Africa,69.0,,,,"59,330,493 ",539.0,36312.0,276242,4079.0,134874.0,2154391.0,4656.0
11,327,"6,550",43,24481,Asia,Iran,153.0,,,,"84,024,191 ",3359.0,23472.0,257303,12829.0,219993.0,1972207.0,3062.0
12,878,"41,968",139,84442,Asia,Pakistan,24.0,2753.0,69.0,"+5,217","221,002,394 ",1837.0,7173.0,251625,5266.0,161917.0,1585170.0,1139.0
13,249,"1,730",10,13179,Europe,Italy,578.0,,,,"60,458,616 ",68.0,98229.0,243061,34954.0,194928.0,5938811.0,4020.0
14,150,"15,668",15,62898,Asia,Saudi Arabia,64.0,,,,"34,828,860 ",2245.0,65196.0,232259,2223.0,167138.0,2270719.0,6669.0
15,396,"15,731",21,13115,Asia,Turkey,64.0,,,,"84,366,376 ",1209.0,47121.0,212993,5363.0,194515.0,3975455.0,2525.0
16,419,"9,174",13,6216,Europe,Germany,109.0,,,,"83,793,008 ",278.0,76093.0,199950,9134.0,184600.0,6376054.0,2386.0
17,896,"70,042",175,87829,Asia,Bangladesh,14.0,,,,"164,739,414 ",1.0,5727.0,183795,2352.0,93614.0,943524.0,1116.0
18,382,"2,176",47,62360,Europe,France,460.0,,,,"65,278,468 ",496.0,21211.0,170752,30004.0,78388.0,1384633.0,2616.0
19,338,"9,591",49,81687,South America,Colombia,104.0,,,,"50,899,239 ",875.0,20260.0,150445,5307.0,63451.0,1031230.0,2956.0
20,351,"4,298",12,27340,North America,Canada,233.0,,,,"37,752,442 ",2158.0,85104.0,107590,8783.0,71467.0,3212879.0,2850.0
21,27,"19,101",7,3708,Asia,Qatar,52.0,,,,"2,807,805 ",140.0,146977.0,103598,147.0,99743.0,412682.0,36896.0
22,451,"24,503",97,55627,South America,Argentina,41.0,,,,"45,208,584 ",735.0,10315.0,100166,1845.0,42694.0,466308.0,2216.0
23,"1,248","26,538",758,53793,Africa,Egypt,38.0,,,,"102,384,487 ",41.0,1319.0,82070,3858.0,24419.0,135000.0,802.0
24,519,"12,776",60,29632,Asia,Iraq,78.0,,,,"40,244,224 ",400.0,16685.0,77506,3150.0,44724.0,671478.0,1926.0
25,"3,614","75,877",258,36455,Asia,Indonesia,13.0,,,,"273,610,921 ",,3879.0,75699,3606.0,35638.0,1061367.0,277.0
26,135,"1,828",17,0,Europe,Sweden,547.0,,,N/A,"10,101,302 ",85.0,59400.0,74898,5526.0,0.0,600019.0,7415.0
27,260,"3,497",97,32540,South America,Ecuador,286.0,,,,"17,650,514 ",308.0,10341.0,67870,5047.0,30283.0,182523.0,3845.0
28,146,"20,365",8,9088,Europe,Belarus,49.0,,,,"9,449,212  ",89.0,120079.0,64932,464.0,55380.0,1134653.0,6872.0
29,185,"1,185",9,35729,Europe,Belgium,844.0,101.0,,,"11,591,301 ",32.0,117487.0,62707,9782.0,17196.0,1361830.0,5410.0
30,314,"50,089",11,25334,Asia,Kazakhstan,20.0,1646.0,,376,"18,783,329 ",221.0,90896.0,59899,375.0,34190.0,1707337.0,3189.0
31,"1,949","71,462",112,38679,Asia,Philippines,14.0,2037.0,162.0,"+2,009","109,623,085 ",333.0,8929.0,56259,1534.0,16046.0,978844.0,513.0
32,91,"19,882",21,19660,Asia,Oman,50.0,,,,"5,109,547 ",143.0,46700.0,56015,257.0,36098.0,238614.0,10963.0
33,78,"10,955",10,9894,Asia,Kuwait,91.0,,,,"4,272,342 ",151.0,101428.0,54894,390.0,44610.0,433336.0,12849.0
34,180,"29,711",3,9381,Asia,UAE,34.0,,,,"9,893,918 ",1.0,385691.0,54854,333.0,45140.0,3816000.0,5544.0
35,817,"31,615",55,26020,Europe,Ukraine,32.0,,,,"43,723,710 ",89.0,18221.0,53521,1383.0,26118.0,796680.0,1224.0
36,336,"2,792",25,0,Europe,Netherlands,358.0,,,N/A,"17,136,173 ",20.0,39795.0,51022,6137.0,0.0,681931.0,2977.0
37,242,"6,462",109,31537,South America,Bolivia,155.0,987.0,53.0,510,"11,677,580 ",71.0,9179.0,48187,1807.0,14843.0,107190.0,4126.0
38,219,"6,142",8,13945,Europe,Portugal,163.0,,,,"10,195,615 ",64.0,129117.0,46512,1660.0,30907.0,1316425.0,4562.0
39,127,"225,069",7,3650,Asia,Singapore,4.0,,,,"5,851,793 ",1.0,148060.0,45961,26.0,42285.0,866414.0,7854.0
40,95,"4,749",26,21685,North America,Panama,211.0,,,,"4,316,639 ",160.0,38207.0,45633,909.0,23039.0,164927.0,10571.0
41,244,"12,097",57,22176,North America,Dominican Republic,83.0,,,,"10,851,224 ",226.0,17453.0,44532,897.0,21459.0,189391.0,4104.0
42,238,"25,408",8,19300,Asia,Israel,39.0,,,,"9,197,590 ",151.0,132799.0,38670,362.0,19008.0,1221430.0,4204.0
43,999,"24,090",21,9172,Europe,Poland,42.0,,,,"37,845,122 ",65.0,47024.0,37891,1571.0,27148.0,1779643.0,1001.0
44,"1,131","38,564",489,12225,Asia,Afghanistan,26.0,,,,"38,949,416 ",31.0,2047.0,34451,1010.0,21216.0,79732.0,885.0
45,52,"15,765",3,4408,Asia,Bahrain,63.0,,,,"1,702,606 ",47.0,391311.0,32941,108.0,28425.0,666248.0,19347.0
46,263,"4,399",13,1315,Europe,Switzerland,227.0,,,,"8,656,636 ",17.0,79000.0,32883,1968.0,29600.0,683873.0,3799.0
