#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33706458,8686.0,765023.0,1057.0,23492058,"+5,563",9449377,21597.0,,,,,,North America,"
",,
,Asia,25154285,3672.0,399946.0,93.0,23646557,"+10,507",1107782,21935.0,,,,,,Asia,"
",,
,South America,18129092,790.0,470500.0,37.0,16419444,718,1239148,18957.0,,,,,,South America,"
",,
,Europe,34342251,25927.0,819952.0,327.0,24046025,"+15,253",9476274,25747.0,,,,,,Europe,"
",,
,Africa,3942711,,104556.0,,3504610,,333545,2500.0,,,,,,Africa,"
",,
,Oceania,51327,12.0,1091.0,,34305,12,15931,2.0,,,,,,Australia/Oceania,"
",,
,World,115326845,39087.0,2561083.0,1514.0,91143705,"+32,053",21622057,90738.0,14795.0,328.6,,,,All,"
",,
1,USA,29370705,,529214.0,,19905322,,8936169,15088.0,88386.0,1593.0,361948812.0,1089226.0,"332,299,143 ",North America,11,628,1
2,India,11139516,193.0,157385.0,,10812044,"+1,882",170087,8944.0,8020.0,113.0,217618057.0,156667.0,"1,389,049,380 ",Asia,125,"8,826",6
3,Brazil,10647845,,257562.0,,9527173,,863110,8318.0,49857.0,1206.0,28600000.0,133915.0,"213,568,068 ",South America,20,829,7
4,Russia,4268215,,86896.0,,3838040,,343279,2300.0,29239.0,595.0,111500000.0,763822.0,"145,976,365 ",Europe,34,"1,680",1
5,UK,4188400,,123296.0,,3005720,,1059384,1806.0,61482.0,1810.0,91520691.0,1343437.0,"68,124,277 ",Europe,16,553,1
6,France,3783528,,87220.0,,259893,,3436415,3586.0,57879.0,1334.0,53496344.0,818360.0,"65,370,152 ",Europe,17,749,1
7,Spain,3130184,,69801.0,,2722304,,338079,2796.0,66932.0,1493.0,39313189.0,840620.0,"46,766,905 ",Europe,15,670,1
8,Italy,2955434,,98288.0,,2426150,,430996,2327.0,48929.0,1627.0,40639503.0,672814.0,"60,402,241 ",Europe,20,615,1
9,Turkey,2723316,,28706.0,,2586073,,108537,1227.0,32060.0,338.0,33440843.0,393682.0,"84,943,797 ",Asia,31,"2,959",3
10,Germany,2462061,,71325.0,,2274400,"+9,800",116336,2848.0,29323.0,849.0,43950029.0,523444.0,"83,963,113 ",Europe,34,"1,177",2
11,Colombia,2259599,,59972.0,,2156057,,43570,2240.0,44095.0,1170.0,11528886.0,224979.0,"51,244,298 ",South America,23,854,4
12,Argentina,2118676,,52192.0,,1916936,,149548,3505.0,46593.0,1148.0,7510854.0,165174.0,"45,472,346 ",South America,21,871,6
13,Mexico,2097194,7913.0,187187.0,1035.0,1645312,"+5,369",264695,4798.0,16153.0,1442.0,5493439.0,42311.0,"129,835,517 ",North America,62,694,24
