#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,29382542,11563.0,620703.0,547.0,18279992.0,"+14,331",10481847,34214.0,,,,,,North America,"
",,
,Asia,22578872,7297.0,364557.0,61.0,21015818.0,"+7,960",1198497,23865.0,,,,,,Asia,"
",,
,South America,15287808,1048.0,402138.0,58.0,13434567.0,544,1451103,19521.0,,,,,,South America,"
",,
,Europe,29048932,27379.0,665967.0,697.0,16128875.0,"+42,784",12254090,30063.0,,,,,,Europe,"
",,
,Africa,3454599,,85288.0,,2904640.0,,464671,2800.0,,,,,,Africa,"
",,
,Oceania,49880,16.0,1073.0,,33947.0,34,14860,12.0,,,,,,Australia/Oceania,"
",,
,World,99803354,47303.0,2139741.0,1363.0,71798545.0,"+65,653",25865068,110475.0,12804.0,274.5,,,,All,"
",,
1,USA,25702125,,429490.0,,15409639.0,,9862996,26540.0,77392.0,1293.0,299081567.0,900568.0,"332,103,290 ",North America,13,773,1
2,India,10668674,,153508.0,,10330084.0,840,185082,8944.0,7688.0,111.0,192337117.0,138603.0,"1,387,678,889 ",Asia,130,"9,040",7
3,Brazil,8844600,,217081.0,,7653770.0,,973749,8318.0,41443.0,1017.0,28600000.0,134011.0,"213,415,554 ",South America,24,983,7
4,Russia,3738690,19290.0,69918.0,456.0,3150763.0,"+19,003",518009,2300.0,25613.0,479.0,99700000.0,683017.0,"145,970,061 ",Europe,39,"2,088",1
5,UK,3647463,,97939.0,,1631400.0,,1918124,4076.0,53570.0,1438.0,67231066.0,987410.0,"68,088,300 ",Europe,19,695,1
6,France,3053617,,73049.0,,216965.0,,2763603,2965.0,46723.0,1118.0,41889101.0,640941.0,"65,355,593 ",Europe,21,895,2
7,Spain,2603472,,55441.0,,0.0,N/A,0,3908.0,55671.0,1186.0,30165217.0,645037.0,"46,765,081 ",Europe,18,844,2
8,Italy,2466813,,85461.0,,1882074.0,,499278,2400.0,40834.0,1415.0,30934035.0,512058.0,"60,411,193 ",Europe,24,707,2
9,Turkey,2429605,,25073.0,,2307721.0,,96811,1905.0,28633.0,295.0,28497084.0,335844.0,"84,852,104 ",Asia,35,"3,384",3
10,Germany,2147740,,52777.0,,1823500.0,"+16,000",271463,4787.0,25588.0,629.0,37449922.0,446172.0,"83,936,101 ",Europe,39,"1,590",2
11,Colombia,2015485,,51374.0,,1832168.0,,131943,3482.0,39373.0,1004.0,9627333.0,188072.0,"51,189,503 ",South America,25,996,5
12,Argentina,1867223,,46827.0,,1656149.0,,164247,3619.0,41101.0,1031.0,5882914.0,129493.0,"45,430,461 ",South America,24,970,8
13,Mexico,1763219,10872.0,149614.0,530.0,1320448.0,"+14,310",293157,5652.0,13595.0,1154.0,4426668.0,34130.0,"129,698,660 ",North America,74,867,29
14,Poland,1475445,,35363.0,,1230446.0,,209636,1482.0,39009.0,935.0,8328586.0,220199.0,"37,823,009 ",Europe,26,"1,070",5
15,South Africa,1412986,,40874.0,,1230520.0,,141592,546.0,23656.0,684.0,7993126.0,133819.0,"59,730,905 ",Africa,42,"1,461",7
16,Iran,1372977,,57383.0,,1164794.0,,150800,4090.0,16229.0,678.0,8634553.0,102063.0,"84,599,895 ",Asia,62,"1,474",10
17,Ukraine,1194328,2516.0,21924.0,63.0,953297.0,"+5,783",219107,177.0,27403.0,503.0,6057828.0,138993.0,"43,583,748 ",Europe,36,"1,988",7
18,Peru,1099013,,39777.0,,1012450.0,,46786,1784.0,33072.0,1197.0,6093440.0,183366.0,"33,230,967 ",South America,30,835,5
